LGA_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,219,249,583,281,1079,130,41,82,39,2705,179,271,435,127,606,49,29,44,40,1778,189,248,281,113,277,33,54,29,30,1259,116,128,165,77,107,21,19,12,10,649,202,128,190,83,85,29,19,15,17,771,80,37,60,8,5,17,3,4,3,221,16,11,38,18,40,5,5,11,25,162,1358,1439,2940,1940,4122,935,275,725,284,14024,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,3,0,3,0,17,0,0,3,17,7,16,0,11,0,52,0,3,4,18,17,18,0,6,0,72,3,6,0,31,29,11,4,20,0,109,3,5,7,23,46,13,0,20,3,136,18,11,8,36,79,24,4,22,0,200,15,17,15,45,110,25,6,9,5,244,24,23,9,29,133,19,4,3,4,245,20,23,10,11,54,3,0,6,0,128,11,26,3,10,27,6,3,0,0,88,7,7,4,0,3,3,0,0,0,27
LGA40120,46,8,153,30,26,10,24,25,3,319,39,4,101,20,19,0,14,5,4,206,20,4,48,7,12,7,12,7,0,113,22,0,25,0,0,0,0,7,0,57,13,0,17,6,0,3,0,0,0,39,10,3,6,0,0,0,0,0,0,17,3,0,15,5,0,0,0,3,0,26,261,90,756,263,151,106,134,221,18,1999,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,7,3,0,0,3,0,3,0,0,0,11,0,0,0,4,0,9,0,0,0,14,0,0,0,4,0,4,0,0,0,14,0,0,0,3,3,0,0,10,0,20,3,0,0,0,0,3,0,5,0,17,0,0,0,4,3,4,3,3,0,24,4,0,0,3,3,0,3,0,0,8,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA40220,38,13,108,26,24,10,16,22,0,250,32,5,37,5,11,3,11,12,0,119,8,5,21,6,7,3,3,0,3,52,9,0,13,0,0,0,3,0,0,32,13,3,10,0,0,0,0,0,3,26,10,0,0,0,0,3,0,0,0,12,3,0,19,3,0,3,0,3,0,26,250,58,512,309,137,122,87,182,23,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,11,0,0,0,3,3,0,0,4,0,13,3,0,3,0,8,3,0,3,0,20,0,0,0,4,3,7,0,7,0,25,0,0,0,0,0,0,3,4,0,13,0,0,3,3,0,0,0,3,0,16,3,0,3,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
LGA40250,3,3,3,4,0,4,0,0,0,16,3,3,6,5,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,13,19,35,3,3,7,9,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA40310,63,14,165,24,49,13,45,99,3,477,38,12,95,10,24,7,30,62,3,282,35,4,65,4,15,3,13,38,0,179,16,4,35,5,3,0,14,16,0,90,19,13,43,0,6,0,9,6,4,93,7,0,6,0,0,0,0,0,0,11,4,0,9,0,3,3,7,3,0,30,276,91,775,313,249,139,174,444,27,2494,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,3,0,0,0,16,5,0,3,3,3,0,0,0,0,17,0,0,0,3,7,0,0,3,0,16,5,0,7,6,3,7,0,9,0,33,0,0,0,3,8,4,5,5,0,30,0,3,6,3,6,4,0,9,0,36,3,0,3,0,3,3,3,5,0,23,0,0,0,0,5,0,0,7,0,11,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
LGA40430,8,0,4,0,0,0,5,0,0,19,3,0,3,0,0,0,4,0,0,13,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,54,0,18,10,5,3,18,18,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,22,12,73,26,27,8,11,19,0,204,19,3,40,9,14,0,3,6,0,97,5,5,30,0,4,0,6,0,0,51,4,0,5,0,0,0,3,0,3,22,7,0,12,6,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,19,111,57,353,152,144,82,59,106,8,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,3,0,7,0,0,0,3,4,3,0,0,0,12,0,0,0,0,3,3,0,0,0,15,0,3,3,3,0,0,0,3,0,16,4,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA40700,46,33,151,37,107,28,8,13,0,431,31,18,75,18,48,9,0,6,0,215,25,28,45,19,24,10,4,5,6,168,13,12,15,3,13,3,0,0,4,69,28,6,15,4,8,10,0,0,0,72,13,3,10,0,3,4,0,0,0,40,0,3,5,3,0,8,0,6,7,33,257,173,690,381,406,189,41,129,30,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,4,3,5,0,0,0,15,0,0,0,0,0,3,0,0,0,9,0,0,0,5,3,3,0,0,0,13,0,3,6,3,7,3,0,3,0,29,3,3,0,7,5,4,0,0,0,21,0,3,0,4,14,0,0,3,0,26,3,4,3,0,19,0,0,0,0,29,6,0,0,0,5,0,0,0,0,11,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0
LGA40910,34,8,140,28,25,15,20,19,0,298,16,0,90,9,13,5,12,7,4,168,21,4,52,8,12,3,5,6,0,114,15,0,16,3,3,0,3,0,0,46,9,0,7,0,4,3,0,3,0,33,11,0,7,3,0,0,0,0,0,19,4,0,14,4,3,0,0,3,0,31,171,44,711,393,169,127,112,153,22,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,8,0,0,0,5,3,3,0,0,0,21,0,0,4,4,3,3,0,3,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA41010,18,9,13,3,11,3,4,6,0,73,5,4,10,3,6,0,3,0,3,40,8,0,9,0,6,0,3,4,0,37,3,0,7,0,0,0,3,0,0,11,0,0,6,3,0,0,3,0,0,16,5,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,58,20,83,51,37,19,24,41,11,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,145,78,706,129,149,82,112,102,13,1523,131,63,438,40,83,45,50,31,9,895,128,37,298,28,40,34,20,18,4,609,78,17,111,13,13,12,17,9,3,279,113,30,102,12,17,13,17,7,3,312,48,7,16,0,6,7,3,0,6,90,10,3,38,11,8,3,3,13,7,92,928,392,3334,1196,838,627,562,663,102,8644,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,16,0,7,0,31,0,0,0,4,4,13,0,10,0,39,0,5,3,8,3,5,3,3,0,27,0,0,7,4,3,12,5,10,0,44,3,0,8,9,10,10,3,16,0,63,3,4,8,8,21,21,9,19,0,98,5,0,4,14,33,13,12,13,0,93,0,5,0,6,13,4,4,9,0,44,7,3,9,0,10,3,0,3,0,36,0,4,0,0,3,0,0,0,0,8,3,0,3,0,0,3,3,0,0,16
LGA41140,23,5,62,9,8,9,15,22,0,153,11,7,20,5,13,0,5,8,0,71,13,0,18,0,6,3,0,0,0,49,4,0,7,0,0,0,0,0,0,16,3,0,19,0,0,3,0,0,0,31,6,0,4,0,4,0,0,0,3,18,3,0,8,3,0,0,0,0,0,17,159,31,280,125,110,62,53,112,11,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,6,0,11,0,0,0,3,0,0,0,4,0,14,5,0,0,0,7,7,0,9,0,26,3,0,0,0,0,0,0,9,0,11,3,0,0,0,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA41190,4,0,19,3,3,0,4,3,0,42,4,0,5,0,0,0,0,0,0,13,6,0,3,3,3,0,0,3,0,16,0,0,9,0,0,0,3,0,0,14,5,0,0,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,58,3,63,15,20,6,24,19,3,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,6,0,11,0,3,5,0,3,0,24,7,0,4,3,0,3,0,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,14,0,0,5,0,0,0,3,0,0,14,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,0,46,21,13,10,16,20,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41560,18,16,56,19,22,11,9,16,4,171,11,4,33,5,11,5,11,3,0,87,9,4,17,9,5,0,0,3,0,41,6,0,11,4,4,0,0,0,0,27,5,0,15,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,7,104,56,371,180,113,100,54,92,24,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,4,0,13,0,0,0,0,0,0,3,3,0,12,0,3,0,4,3,4,0,3,0,19,0,0,3,0,0,4,4,0,0,14,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
LGA41750,5,0,3,3,0,0,0,4,0,15,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,15,8,12,0,3,18,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,6,3,3,0,3,0,0,5,0,18,3,3,7,0,0,0,5,0,0,19,5,0,7,0,0,0,4,0,0,16,3,0,3,0,0,0,11,0,0,20,0,0,29,0,0,0,17,3,0,45,7,0,13,0,0,0,11,0,0,28,0,0,0,0,0,0,0,0,0,0,29,6,88,12,5,0,47,22,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41960,3,0,3,0,0,0,0,0,0,18,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,6,27,22,13,7,6,14,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42030,36,14,74,19,24,19,12,16,6,217,14,8,37,9,9,6,8,11,3,104,14,3,16,7,4,5,0,4,0,55,3,0,12,4,3,3,3,6,0,27,7,0,7,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,9,0,0,5,0,0,4,0,4,0,18,142,64,429,290,154,178,61,130,19,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,7,0,3,0,13,0,0,0,0,0,5,0,7,0,8,0,0,0,0,8,5,0,8,0,12,0,0,0,8,6,4,0,7,0,23,3,0,0,3,7,7,0,3,0,28,3,0,0,4,5,3,0,0,0,19,3,0,0,3,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42110,13,0,21,3,5,0,4,4,0,51,7,0,7,0,0,0,8,0,0,25,0,0,10,0,0,0,3,3,0,13,3,0,13,0,0,0,0,0,0,15,3,0,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,115,28,23,12,22,37,3,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42250,24,3,44,25,3,3,21,12,0,125,16,4,34,7,8,0,14,12,0,93,11,3,19,15,0,0,9,3,0,67,0,4,9,0,3,0,0,4,0,20,5,3,9,3,4,0,0,0,0,30,3,0,0,0,0,0,0,5,0,11,3,3,0,0,0,0,0,0,0,6,119,32,180,89,44,20,74,104,8,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,4,3,0,11,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA42600,39,14,195,70,42,30,3,27,0,429,37,10,104,18,22,6,6,6,4,209,33,8,68,9,12,15,3,4,0,139,18,3,27,3,3,3,3,0,0,60,20,7,30,3,3,9,3,0,0,76,8,3,7,0,0,3,0,0,0,29,3,0,19,7,4,0,0,0,3,42,262,95,933,662,247,226,51,188,20,2676,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,10,0,11,0,0,0,16,0,0,5,0,3,5,0,5,0,22,0,0,3,5,3,3,0,5,0,25,0,0,3,5,5,9,0,4,0,31,3,0,0,5,8,6,0,0,0,23,3,0,3,0,3,4,0,0,0,16,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA42750,10,3,25,7,3,4,9,11,3,70,10,0,16,0,4,0,4,0,0,40,4,0,3,0,0,0,3,0,0,13,5,0,0,0,0,0,0,3,0,11,3,0,3,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,89,15,123,71,36,25,21,65,9,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,3,0,4,0,10,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43080,0,0,5,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,27,8,12,3,5,21,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,5,0,3,0,0,0,0,3,0,14,3,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,3,0,9,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,3,26,11,10,3,6,17,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
