LGA_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
LGA10850,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,219,249,361,140,158,103,347,259,18,1858,16,17,24,4,7,13,28,29,0,136,17,0,3,0,0,0,18,7,3,52,10,0,5,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,3,9,3,0,3,0,0,3,0,0,21,45,13,13,8,9,10,7,30,0,128,322,281,404,156,172,129,402,335,29,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10900,28,63,46,119,33,49,13,84,10,452,3,6,0,13,9,21,3,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,15,3,7,7,12,0,59,1231,2494,1529,1921,1236,977,383,1039,125,10923,74,89,111,159,62,146,14,183,6,846,29,3,65,0,0,3,43,24,0,173,4,8,17,6,9,3,3,13,0,63,4,23,3,8,3,7,4,9,0,69,20,36,15,13,5,5,0,9,6,106,97,137,101,149,79,107,25,128,11,832,1506,2852,1901,2393,1452,1319,498,1510,156,13588,0,7,7,13,4,11,0,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,5,3,8,0,3,0,42,0,4,9,10,0,9,3,4,0,36,0,3,10,6,0,3,0,3,0,27,10,37,31,32,10,21,4,21,0,161
LGA10950,0,0,0,0,0,0,0,0,0,0,0,10,11,0,3,0,39,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,85,113,82,74,42,82,95,5,694,0,5,14,3,6,3,16,10,3,64,10,0,4,0,0,0,8,0,0,16,4,0,0,0,0,0,0,4,0,12,0,3,4,0,3,0,0,0,0,11,9,4,3,0,3,0,0,0,0,19,17,9,11,17,8,13,3,19,0,95,157,118,159,107,98,55,149,132,12,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,418,980,400,364,707,401,206,516,111,4098,107,182,128,190,182,392,119,319,33,1652,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,7,24,52,7,192,4,4,31,13,5,335,4802,4243,4257,2382,4302,2694,3143,2068,537,28435,144,201,169,190,209,247,141,317,32,1647,29,0,71,0,57,7,158,23,11,349,51,92,89,27,41,17,61,29,9,414,64,77,74,8,43,15,43,34,8,372,31,57,37,64,38,12,29,23,7,288,136,191,107,113,120,151,87,109,19,1030,5809,6086,5335,3539,5710,3939,4016,3443,764,38641,155,291,137,128,259,143,108,257,23,1504,9,21,0,3,6,0,3,0,0,38,3,11,3,3,3,0,0,0,0,19,76,118,59,17,118,35,20,24,9,479,13,33,17,9,21,12,3,19,5,128,14,20,8,3,5,11,6,0,0,70,273,489,219,161,412,199,145,301,31,2239
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,92,104,68,106,71,33,38,69,20,590,3,3,14,16,7,5,4,14,0,71,3,0,3,0,0,0,8,0,3,17,4,0,0,0,0,0,0,0,0,12,0,0,3,3,0,0,0,3,0,11,4,0,3,0,0,0,0,0,0,13,29,39,15,30,6,10,3,26,5,167,137,156,105,153,90,49,57,117,28,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,14,14,3,3,5,12,3,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,3,0,24,21,32,15,19,3,3,7,14,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,485,802,768,720,574,440,485,434,58,4767,25,53,33,59,37,81,17,84,8,402,0,0,11,0,0,0,13,4,0,32,6,4,13,6,3,3,12,10,0,47,0,15,4,4,0,0,3,8,0,33,9,5,6,3,0,0,0,3,0,32,45,107,27,44,21,22,13,48,5,335,570,996,864,843,633,553,552,597,76,5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11300,243,769,170,229,524,316,52,153,28,2483,45,105,34,84,102,153,10,36,9,581,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,14,0,4,0,0,3,0,0,25,1065,2508,866,968,1111,897,426,519,139,8506,57,102,71,84,94,139,13,86,14,655,5,0,18,0,0,3,25,22,7,89,14,14,5,3,3,0,5,0,0,49,4,31,7,3,6,3,5,3,0,60,16,11,9,13,5,0,4,0,4,57,85,218,71,165,118,172,22,83,9,936,1531,3770,1247,1568,1963,1696,567,908,202,13455,50,159,27,73,130,74,20,31,12,574,3,8,0,0,0,0,0,0,0,12,0,4,0,0,3,3,0,0,0,10,56,119,22,16,87,26,13,6,8,347,10,27,16,11,26,10,4,3,3,103,3,17,3,4,3,4,3,0,0,38,123,335,67,108,242,117,38,43,25,1095
LGA11350,0,3,0,0,0,0,0,0,0,3,6,4,3,5,3,15,4,14,3,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,12,1180,1474,1236,1001,902,881,372,811,85,7948,54,45,74,47,39,101,14,100,7,480,16,0,23,0,3,5,29,20,5,106,13,13,24,8,8,14,3,15,4,96,32,46,45,72,19,34,15,57,3,323,25,25,10,5,15,4,0,5,3,99,122,48,66,74,50,66,13,57,3,515,1454,1669,1486,1223,1040,1127,460,1083,109,9641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
LGA11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,428,435,190,215,114,292,428,26,2573,11,26,35,8,9,10,21,41,0,155,47,0,8,0,0,0,17,15,0,83,9,0,3,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,6,20,3,4,3,0,0,0,0,0,41,93,27,19,13,17,11,21,39,9,251,621,491,510,217,240,134,361,530,39,3146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11450,3,33,30,10,12,0,5,18,3,116,3,20,24,32,22,51,18,42,6,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,14,1969,3123,3253,1849,2240,1763,1944,1554,235,17940,59,102,213,153,102,264,93,304,29,1316,47,0,119,0,7,8,122,60,3,376,10,8,18,7,3,13,27,15,0,93,8,10,8,9,0,3,10,10,0,54,19,13,22,5,6,3,8,6,4,93,60,84,36,45,38,40,19,45,5,377,2175,3401,3715,2112,2442,2153,2248,2060,291,20594,8,6,10,11,9,3,10,16,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,8,8,0,5,0,0,0,43,0,3,0,0,3,3,0,4,0,14,0,3,0,0,0,0,0,0,0,3,12,31,17,13,14,12,14,24,3,132
LGA11500,49,191,158,87,104,127,104,221,15,1061,26,41,45,74,43,181,40,133,7,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,5,5,3,6,27,16,0,67,3981,6847,4533,3829,4447,3257,3749,3380,540,34569,148,282,350,308,248,560,253,707,44,2902,32,7,131,0,12,4,219,60,3,476,15,15,37,19,21,15,34,21,6,193,8,10,18,12,7,0,16,13,3,81,15,20,18,23,35,9,20,17,3,152,62,98,78,126,70,114,64,137,11,751,4340,7507,5369,4483,4991,4272,4520,4710,633,40837,16,56,40,47,28,39,36,102,6,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,6,9,14,12,6,20,3,115,4,6,5,11,7,12,7,18,0,64,0,8,3,0,4,0,5,5,0,27,32,98,57,66,50,61,57,138,6,567
LGA11520,281,849,250,205,911,219,21,199,73,3006,72,229,60,158,131,171,20,90,13,945,0,10,0,0,0,4,0,0,0,22,0,7,0,3,5,0,0,0,0,14,12,11,5,0,9,5,3,3,0,41,3310,5663,2122,1519,3063,1658,775,870,248,19235,104,191,113,156,224,207,27,139,32,1193,21,3,46,0,6,0,27,21,0,123,41,60,29,18,26,12,9,8,5,209,14,72,18,22,11,15,4,20,0,173,24,33,26,15,17,17,11,12,9,159,150,313,103,211,169,225,15,89,23,1292,4035,7438,2763,2304,4576,2533,901,1456,412,26411,75,264,91,119,269,115,23,105,26,1096,8,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,67,125,38,11,134,19,3,3,3,400,14,37,11,13,64,9,0,6,10,166,3,11,0,0,7,0,0,0,0,23,167,445,142,146,469,140,32,122,37,1699
LGA11570,175,573,379,383,331,281,191,497,65,2881,57,227,136,264,178,264,141,312,30,1616,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,9,11,16,0,10,4,3,144,19,10,217,8784,12449,10183,6358,9357,5654,6855,6057,1111,66805,306,500,679,544,584,794,387,1104,113,5014,101,10,272,3,76,41,480,131,16,1116,46,34,65,27,66,15,70,24,0,349,10,55,40,17,20,9,34,41,9,230,64,70,77,72,88,29,80,31,34,542,212,355,229,448,265,485,204,333,46,2566,9771,14288,12059,8121,10978,7579,8579,8548,1440,81363,61,261,111,221,187,132,139,248,16,1368,0,3,0,0,3,0,0,0,0,7,4,7,0,0,0,3,0,0,0,20,19,59,47,30,37,23,12,24,3,254,4,21,10,29,14,24,5,23,3,130,5,12,9,7,7,3,6,8,0,51,98,364,177,277,253,179,166,298,25,1835
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,50,85,44,69,16,95,145,9,733,12,0,3,5,0,0,11,47,0,75,9,0,7,0,0,0,6,3,0,24,3,0,0,0,0,0,0,0,0,7,0,3,3,0,3,0,0,0,0,6,13,0,3,0,0,0,0,9,0,26,39,8,12,11,10,6,8,14,3,118,292,64,117,62,82,24,131,231,10,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,66,245,64,74,94,100,30,71,14,749,55,115,109,202,93,339,46,263,17,1241,7,3,4,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,8,5,9,13,11,12,8,9,5,77,8025,14381,10688,9372,9872,7841,4623,6764,909,72479,285,462,682,652,425,1077,195,1118,73,4964,72,7,301,5,19,32,286,163,20,910,33,54,108,62,68,27,54,63,7,474,35,88,55,42,32,25,23,59,7,366,72,62,48,38,59,18,35,39,15,393,272,327,243,360,190,286,98,346,33,2152,8923,15740,12306,10827,10870,9765,5393,8896,1098,83824,23,57,47,41,26,40,4,47,6,289,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,82,14,25,43,21,7,15,3,244,8,11,11,8,9,9,0,9,0,63,3,12,4,3,5,0,0,6,0,36,69,163,75,78,80,69,5,80,12,632
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,17,18,17,7,6,30,0,148,0,0,0,10,3,0,0,5,0,15,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,6,0,15,7,14,8,14,3,4,3,11,0,73,65,31,35,45,22,9,14,55,6,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,3,0,0,0,0,0,10,0,0,0,5,0,9,0,11,0,31,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,6,0,16,1135,1758,1458,1636,1060,1112,753,1300,129,10336,40,51,106,89,34,174,48,195,16,751,19,0,33,0,0,4,51,37,3,151,4,9,14,13,3,3,4,3,0,58,0,5,3,3,3,0,3,3,0,32,12,3,3,5,3,6,8,10,3,50,89,33,36,59,32,39,26,47,7,374,1305,1868,1657,1821,1142,1355,895,1622,159,11807,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,16
LGA11730,0,0,0,0,0,0,0,0,0,4,0,9,3,4,0,6,4,14,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,6,4,0,19,1110,1999,1569,1580,1438,1159,795,1178,105,10944,54,121,89,94,88,147,53,180,15,837,35,0,37,0,3,5,80,30,5,200,6,16,11,8,5,3,8,15,3,78,18,28,21,25,18,20,16,30,3,179,36,11,10,13,6,6,8,17,0,107,178,101,93,101,61,93,26,99,4,754,1447,2288,1845,1832,1625,1440,1001,1558,138,13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
LGA11750,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,199,291,110,109,61,305,134,12,1375,10,19,21,8,9,15,20,23,4,123,7,0,6,0,3,0,7,0,0,25,14,0,0,0,0,0,0,0,0,19,4,3,3,0,3,0,0,6,0,21,16,6,4,0,0,0,6,9,0,42,33,13,15,17,18,13,14,18,0,138,248,244,350,135,140,88,358,182,18,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11800,0,0,0,0,6,0,0,0,0,4,4,16,6,14,6,27,8,33,0,109,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,3,8,0,26,2394,4131,2755,2570,2973,2103,1133,2087,247,20396,156,170,139,207,173,331,44,524,24,1762,56,4,62,0,7,12,75,53,3,267,17,25,41,25,19,19,30,29,7,206,12,61,35,17,22,27,17,40,6,236,30,18,14,16,17,14,4,20,4,137,153,96,94,113,75,110,27,123,8,798,2828,4531,3145,2967,3299,2645,1329,2914,298,23960,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
LGA12000,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,112,76,60,54,48,52,69,8,614,10,3,16,5,0,11,5,8,3,54,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,25,9,3,3,8,4,7,7,0,73,174,127,96,70,64,65,71,91,9,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,138,106,110,106,43,57,111,9,833,4,3,12,4,3,7,3,22,3,57,6,0,4,0,0,0,3,3,0,14,12,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,18,0,0,4,0,0,0,8,0,31,36,13,6,15,12,9,3,9,4,118,224,162,126,141,120,61,72,160,15,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,402,473,433,336,345,295,208,461,39,2987,22,17,42,20,21,57,9,69,0,257,25,0,12,0,0,3,22,6,0,68,11,0,5,0,0,0,3,7,0,22,3,3,4,0,0,0,0,3,0,13,17,0,3,4,0,0,3,3,3,31,70,31,14,25,24,14,5,41,3,231,535,531,512,394,390,377,261,586,53,3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12380,184,489,328,324,447,339,229,449,51,2843,42,160,99,118,127,175,124,191,30,1065,4,4,0,0,0,0,3,3,0,8,0,0,0,0,3,0,3,0,0,5,9,4,6,8,15,5,92,13,4,157,6956,8422,7975,3902,7263,4231,6978,4651,986,51366,261,355,464,327,433,591,405,713,67,3618,97,3,162,0,39,17,409,97,12,836,39,37,51,25,30,24,70,24,3,300,15,44,32,13,17,15,29,43,5,216,43,42,66,40,44,19,53,39,17,360,140,257,184,271,146,339,117,251,26,1727,7795,9816,9355,5028,8564,5768,8508,6470,1208,62515,68,209,112,101,200,142,147,193,27,1193,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,32,73,31,21,39,32,27,20,9,282,4,25,11,14,31,11,13,21,0,142,4,18,14,3,10,6,5,13,0,73,107,326,170,136,286,191,194,248,35,1697
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,188,216,206,135,140,86,94,174,15,1242,7,11,12,10,4,7,4,21,0,72,9,0,3,0,3,3,14,3,0,32,5,0,0,0,0,0,3,0,0,15,0,3,0,0,0,0,0,0,0,7,9,0,4,0,3,0,0,3,0,20,51,7,10,11,5,11,9,22,3,132,273,241,234,154,161,112,123,215,20,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
