LGA_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
LGA11500,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,16,0,0,0,0,0,4,0,0,0,9,0,0,0,5,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,0,3,8,12,0,13,0,9,4,50,0,7,0,31,5,64,3,32,3,148,14,106,44,377,89,995,35,449,20,2126,20,29,31,144,52,276,34,125,7,716,19,16,31,72,31,92,12,36,6,308,15,23,89,59,20,18,7,8,0,234,11,25,92,26,21,9,4,6,3,200,3,5,46,10,0,0,4,4,0,74,7,5,28,5,4,6,0,0,3,61,0,5,11,21,3,22,0,13,28,105,81,220,376,739,225,1492,96,670,67,3967
LGA11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,3,0,3,3,24,0,4,4,26,14,41,0,13,3,104,6,97,21,310,81,497,13,151,11,1182,14,29,26,134,63,188,23,81,5,569,5,14,9,51,27,49,3,6,5,169,8,26,28,25,36,13,0,3,3,138,11,12,30,19,26,12,0,3,0,112,3,3,18,0,7,3,0,0,0,33,6,6,4,3,5,0,3,0,0,30,0,0,3,12,3,13,0,9,23,66,56,197,145,577,251,811,39,260,54,2400
LGA11570,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,0,0,0,19,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,7,0,0,0,8,0,3,3,0,0,0,0,0,0,9,0,0,9,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,12,3,7,16,13,3,20,3,7,9,77,6,15,13,49,24,104,3,44,3,261,32,189,69,555,242,1335,46,544,29,3042,34,91,80,314,158,430,78,228,20,1435,18,34,81,147,62,131,16,54,11,552,18,26,178,64,43,30,13,24,7,402,21,44,245,43,41,23,12,16,5,440,5,15,98,17,7,3,9,12,0,161,15,14,54,27,4,9,0,6,0,125,5,12,24,30,9,43,8,23,72,216,155,433,841,1237,595,2110,174,947,146,6632
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,8,0,10,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,6,5,0,10,3,9,4,43
LGA11650,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,14,0,7,0,30,0,0,0,3,0,5,0,0,0,8,0,0,0,3,0,3,0,0,0,13,0,0,12,4,5,0,0,0,0,23,0,0,11,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,15,0,5,23,19,3,28,0,13,8,110,9,9,23,83,14,181,3,64,0,395,34,121,86,962,151,2309,122,1105,31,4919,26,58,55,348,77,501,59,224,4,1344,18,31,69,185,32,164,12,66,4,590,14,43,284,106,47,48,9,26,5,587,16,30,278,49,28,21,9,12,0,450,10,11,113,13,9,5,3,3,0,171,10,7,59,6,8,4,0,0,0,92,0,4,19,27,8,53,0,25,41,177,136,312,983,1790,381,3282,215,1527,96,8727
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
LGA11720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,6,0,4,0,23,0,0,4,22,0,15,0,9,0,51,12,5,15,118,18,284,10,157,0,618,0,4,6,53,8,65,4,21,3,176,5,7,0,33,0,25,0,18,0,84,0,3,40,11,8,4,0,3,0,81,3,6,30,4,4,0,0,3,0,54,3,3,17,7,0,0,0,0,0,30,0,0,10,3,0,3,0,0,0,16,0,0,0,0,0,5,0,5,5,17,26,35,129,255,46,399,19,215,10,1130
LGA11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,15,0,0,3,10,3,27,0,7,0,57,0,5,6,76,9,252,0,139,7,492,0,5,5,16,0,41,0,21,0,86,0,9,4,15,0,12,0,7,0,55,0,10,53,11,12,11,0,3,0,97,0,3,32,0,0,3,0,3,0,40,0,3,10,0,0,3,0,0,0,22,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,9,0,3,11,24,4,37,126,132,24,351,5,175,9,877
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,9,3,8,0,27,0,0,3,0,0,3,0,3,0,8,0,0,0,3,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,8,0,3,5,0,3,0,0,0,0,11,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,6,3,7,19,15,6,18,3,9,0,84
LGA11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,4,0,3,5,33,3,0,4,21,0,40,0,20,0,99,10,12,19,206,32,562,14,281,10,1148,14,6,4,57,20,70,9,35,0,216,3,10,13,41,13,28,0,3,0,105,11,16,71,44,20,17,4,3,0,180,4,9,54,14,9,3,0,7,3,99,3,4,25,4,0,3,0,0,0,43,3,3,6,0,3,6,0,0,0,26,0,3,3,7,3,11,0,7,15,44,46,58,207,394,97,735,28,365,35,1963
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,14,0,47,0,0,0,3,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,10,13,3,25,0,18,3,73
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,3,3,8,10,0,8,0,4,0,44
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,10,0,0,4,12,3,58,0,32,0,116,0,0,3,8,0,16,4,6,0,28,0,0,0,3,0,7,0,3,0,14,0,0,16,5,0,3,0,8,0,30,0,0,11,3,0,0,0,0,0,15,0,3,5,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,10,41,31,9,84,8,53,7,238
LGA12380,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,3,0,3,0,8,0,0,0,3,0,0,0,3,0,9,0,0,4,0,0,4,0,0,0,8,0,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,12,0,4,10,10,10,12,4,9,10,63,0,7,8,22,10,78,5,35,3,165,26,148,55,352,158,1011,53,364,27,2177,30,36,62,163,115,370,87,185,32,1073,20,26,37,67,45,92,20,53,3,356,13,33,136,38,31,37,12,20,4,327,18,33,172,25,20,12,15,10,4,307,3,8,59,12,11,6,0,7,4,110,8,5,52,25,3,4,3,7,4,112,0,3,17,14,9,31,5,16,59,158,110,305,599,708,391,1644,194,690,130,4775
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,8,0,0,4,15,3,36,0,19,0,88,0,0,0,4,0,0,0,8,0,9,0,0,0,0,0,0,0,4,0,6,0,0,6,0,0,3,0,0,0,10,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,20,26,4,42,0,37,0,138
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,6,0,3,0,9,4,0,3,17,0,69,0,22,0,108,0,0,4,3,0,3,0,0,0,12,0,0,0,3,0,0,0,3,0,8,0,3,13,0,0,3,0,0,0,24,0,3,7,3,0,0,0,3,0,15,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,6,10,28,34,3,84,0,25,0,193
LGA12750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,14,0,0,4,8,0,22,0,4,0,35,0,3,13,79,5,213,0,70,0,386,3,0,0,15,5,26,0,9,0,62,0,3,7,14,3,10,0,3,0,33,0,3,40,3,14,3,0,3,0,63,0,0,23,0,3,0,0,3,0,29,0,0,9,0,0,0,0,3,0,15,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,10,0,6,3,20,6,15,102,122,30,278,6,96,8,669
LGA12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,15,0,3,6,8,3,4,5,10,10,47,3,4,3,25,3,61,8,27,5,141,23,148,39,338,146,863,51,328,22,1959,19,41,45,205,88,283,57,165,11,911,16,23,33,62,26,96,18,46,4,325,17,22,128,32,26,15,7,16,3,261,10,18,109,18,16,11,14,10,0,210,0,9,61,14,3,3,3,3,0,100,4,4,37,17,0,10,3,4,0,88,0,3,14,21,8,33,0,10,40,137,96,272,459,732,325,1367,164,614,94,4123
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,12,0,6,0,5,0,18,0,4,5,37,6,54,0,38,0,145,0,0,3,8,0,5,0,5,0,22,0,0,3,3,0,7,0,3,0,11,0,0,12,4,0,0,0,3,0,25,3,3,25,0,0,0,0,5,0,32,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,9,3,6,51,66,14,76,0,53,8,273
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,7,0,3,0,17,0,0,3,14,0,42,0,24,0,85,0,0,0,5,0,8,0,0,0,16,0,3,0,5,0,0,0,0,0,13,0,0,16,6,0,3,0,0,0,34,0,0,16,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,4,3,8,4,6,46,33,3,71,0,38,3,209
LGA12930,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,6,0,3,3,27,0,11,3,34,5,56,3,26,0,141,14,252,47,469,164,708,33,274,19,1977,19,42,35,185,80,220,25,105,0,712,6,7,31,53,25,67,7,18,0,214,13,14,41,26,27,15,6,7,0,149,7,11,75,27,21,13,0,8,0,159,0,10,26,5,0,5,0,3,0,58,3,4,20,5,0,0,0,8,0,45,0,4,7,9,5,22,0,6,32,93,64,360,284,815,327,1099,69,447,61,3537
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,13,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,4,4,3,3,14,3,18,0,17,3,65
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,9,3,0,0,18,3,48,0,27,0,92,0,0,0,9,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,12,0,0,0,0,0,3,0,0,3,4,8,3,18,30,10,57,0,34,3,160
LGA13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,0,0,0,7,0,16,0,4,0,33,3,5,11,65,15,208,8,64,0,370,0,11,3,25,0,42,5,19,0,98,0,4,3,19,4,15,3,6,0,55,0,3,28,11,5,8,0,3,3,66,0,5,30,4,0,0,0,3,0,56,0,0,26,0,0,3,0,0,0,30,0,0,7,0,3,0,0,0,0,13,0,0,0,3,0,4,0,0,5,16,11,36,101,134,31,293,14,102,12,732
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,9,0,4,3,15,3,26,0,36,4,94,0,3,4,0,3,5,0,0,0,8,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,7,4,15,8,10,28,25,10,35,0,48,6,166
LGA13450,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,3,0,13,0,0,0,10,0,30,0,9,3,45,0,5,8,33,4,208,0,65,0,336,0,9,3,12,4,18,4,17,0,67,0,0,0,6,3,7,3,5,0,24,3,8,35,8,3,4,0,3,0,72,0,4,28,3,5,3,0,9,0,51,0,7,11,0,4,0,0,0,0,20,0,3,3,0,0,0,0,0,0,15,0,0,3,0,4,10,0,0,3,23,10,36,100,76,27,279,12,112,10,657
LGA13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,3,6,0,0,0,0,0,8,0,4,0,11,0,0,4,17,3,35,0,24,0,77,0,0,0,7,0,14,0,0,0,22,0,0,0,8,0,6,0,0,0,16,0,0,4,3,0,0,0,3,0,15,0,0,13,0,0,0,0,4,0,16,0,0,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,3,3,13,6,3,30,35,3,64,0,39,8,191
