LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,3,0,0,0,5,340,22,117,57,7,544,616,77,328,117,25,1157,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0
LGA18200,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,3,24,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,25,0,0,0,0,28,27,0,5,3,0,39,867,59,100,69,24,1109,1777,162,263,147,36,2389,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,4,0,25,3,0,0,0,0,3,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,26,4,0,0,3,36,0,0,0,0,0,0
LGA18230,0,47,9,0,0,3,0,18,0,0,0,0,0,0,144,9,4,3,0,159,14,0,0,0,0,14,23,0,0,0,0,23,29,0,0,0,0,25,167,8,15,0,3,191,153,7,8,7,14,194,9562,361,683,205,119,10931,15832,1032,1599,406,233,19111,16,3,0,0,0,25,87,15,9,3,0,119,8,0,0,0,0,7,12,3,3,0,0,19,30,0,0,0,0,33,7,0,0,0,0,6,24,3,5,0,0,32,4,0,0,0,0,6,11,0,3,0,0,16,240,14,6,0,11,267,12,0,0,0,0,12,23,4,0,0,0,25,8,0,0,0,0,7,18,0,3,0,0,25,4,0,0,0,0,9,8,0,0,0,0,8,33,3,0,0,0,43,9,0,4,0,0,20,22,3,3,0,4,27,6,0,0,0,0,3,15,4,5,0,0,23,214,15,16,0,3,244,23,0,3,0,0,30
LGA18250,0,178,271,18,13,0,3,302,32,4,4,0,0,38,1397,76,66,12,3,1546,203,12,9,0,0,226,207,5,14,4,0,234,48,0,0,0,0,50,2237,101,95,15,17,2466,151,5,5,0,12,176,26225,1263,1126,268,190,29071,26186,2052,1281,185,190,29891,214,10,7,3,0,232,3796,469,252,105,32,4658,94,8,10,0,0,110,87,23,8,0,0,123,266,11,4,0,3,288,58,8,3,0,0,69,204,8,19,0,0,240,52,8,10,0,0,76,1076,130,93,19,3,1317,1968,78,29,5,14,2092,639,20,22,7,0,689,413,42,36,5,9,503,64,7,8,0,0,77,382,26,15,0,3,425,223,26,22,4,4,286,389,53,45,14,6,515,957,146,133,41,7,1280,194,33,30,4,4,262,592,54,41,11,0,699,26,7,3,0,0,32,108,11,8,0,0,120,1292,116,85,5,10,1509,268,5,13,0,3,281
LGA18350,0,9,17,0,0,0,0,20,0,0,0,0,0,0,400,56,60,21,3,537,35,3,8,0,0,47,17,0,3,0,0,20,8,0,0,0,0,8,185,22,33,6,0,252,106,7,15,8,7,148,7398,669,945,263,96,9365,10904,1371,1681,375,187,14516,40,8,9,4,0,54,50,7,16,6,0,88,4,0,0,0,0,12,10,4,3,0,0,16,18,0,0,0,4,24,11,0,3,0,0,11,51,3,23,3,0,76,9,7,3,0,0,18,8,4,3,0,0,22,117,7,4,0,0,131,14,0,3,0,0,18,16,0,3,0,0,21,5,0,3,0,0,7,30,8,12,0,0,52,28,5,15,5,0,59,12,5,0,0,0,13,15,5,0,0,0,22,9,5,4,0,0,15,8,3,10,0,0,21,11,0,0,0,0,11,34,15,14,5,0,63,211,43,53,10,6,323,8,0,0,0,0,11
LGA18400,0,6,14,0,0,3,0,13,0,0,0,0,0,0,159,21,25,7,3,209,12,0,3,0,0,17,15,4,5,0,0,28,6,0,0,0,0,6,100,6,12,8,3,135,58,14,13,6,5,91,3527,390,500,174,66,4653,6925,933,912,198,123,9096,18,0,4,0,0,22,36,9,24,6,0,71,12,3,0,0,0,21,11,4,3,0,0,18,39,3,0,0,0,41,11,0,0,0,0,9,25,0,3,0,0,29,3,0,7,0,3,12,3,0,0,0,0,6,44,14,0,0,0,67,11,0,0,0,0,11,6,0,0,0,0,6,7,0,0,0,0,13,28,9,5,0,0,38,14,10,12,4,0,36,0,0,0,0,0,0,8,0,0,0,0,5,11,15,9,7,4,43,19,0,0,0,0,14,14,6,17,6,4,47,17,4,3,0,0,28,142,19,11,3,7,181,14,0,0,0,0,14
LGA18450,0,80,140,5,29,8,0,178,60,3,8,0,0,76,1675,63,138,19,11,1899,141,8,10,3,0,165,183,19,35,9,3,251,29,0,3,0,0,37,1269,59,102,22,19,1475,396,11,35,11,28,484,35449,1261,2183,430,321,39642,52520,3197,3565,544,457,60293,144,15,11,5,3,178,867,89,95,38,11,1102,136,12,16,0,3,166,79,14,10,0,4,105,145,3,3,0,7,156,625,55,57,9,9,743,224,10,27,4,3,267,105,15,16,5,4,140,124,22,20,0,0,168,772,89,49,10,10,927,128,13,3,4,0,146,163,10,12,5,0,192,74,18,11,3,3,110,161,25,18,0,0,203,319,53,44,12,8,425,50,3,8,0,0,67,179,26,24,7,3,236,168,39,45,7,5,259,148,8,12,0,3,174,67,6,6,3,0,86,118,18,23,3,3,164,980,55,78,9,13,1141,123,16,9,0,3,155
LGA18500,0,24,142,4,0,0,0,148,9,0,0,0,0,13,437,80,87,11,3,618,75,11,20,3,0,105,59,4,13,4,0,82,14,0,4,0,0,24,968,84,138,37,12,1239,63,10,8,5,7,98,8224,1050,1168,279,95,10809,7795,1638,1277,272,93,11074,63,17,10,0,0,97,373,59,67,20,12,531,18,3,0,0,0,24,30,15,3,3,0,48,68,5,4,3,0,76,17,3,0,0,0,19,88,19,15,8,0,133,38,15,12,3,3,67,108,22,7,4,0,141,253,17,13,3,3,292,206,7,6,3,0,228,45,17,9,0,0,67,23,0,8,3,0,27,169,17,17,0,0,209,153,21,13,3,3,196,52,14,0,3,0,72,136,15,26,5,0,190,35,17,10,0,0,71,83,8,9,3,0,106,13,0,0,0,0,18,26,11,9,0,0,40,395,108,100,9,5,615,33,3,4,0,0,40
LGA18710,0,9,3,0,0,0,0,3,0,0,0,0,0,0,48,6,11,7,0,74,3,0,6,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,37,3,6,3,3,50,11,0,4,0,0,23,1214,103,219,111,18,1662,1777,258,449,174,32,2689,4,3,0,0,0,7,33,4,3,0,0,40,3,0,0,0,0,6,3,0,0,0,0,5,8,0,0,0,0,14,3,0,0,0,0,3,7,3,0,4,0,17,3,0,0,0,0,6,5,0,0,0,0,5,41,6,0,0,0,53,3,0,3,0,0,5,3,0,0,0,0,6,3,0,0,0,0,3,9,0,4,0,0,14,8,0,0,0,0,8,0,0,0,0,0,4,13,0,0,0,0,18,6,0,3,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,10,43,7,3,3,3,53,3,0,0,0,0,11
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,14,11,3,5,0,0,11,235,35,56,33,5,364,447,70,138,60,13,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,25,0,0,0,0,0,0
LGA19499,0,65,135,3,54,3,8,201,19,3,9,0,0,38,914,88,446,26,23,1494,115,16,51,3,3,188,247,30,50,10,7,343,26,0,3,0,0,30,1297,107,547,34,40,2021,478,37,144,20,59,735,22880,1637,8290,698,621,34124,57995,11592,28976,1325,1749,101636,124,21,66,0,0,222,1775,633,1294,98,45,3843,210,66,114,5,4,408,138,42,76,3,9,272,339,70,100,13,14,528,173,63,66,5,5,309,212,63,174,11,3,467,195,71,160,3,10,454,316,66,221,5,4,609,798,178,469,19,25,1480,220,41,170,0,4,443,201,73,140,5,7,430,341,89,126,7,19,580,531,192,179,4,13,921,364,139,309,23,15,857,125,9,71,3,0,208,637,271,610,53,17,1594,805,430,708,31,64,2040,294,48,100,4,4,455,77,41,57,9,9,185,124,41,100,3,9,279,2144,369,971,41,64,3590,217,45,212,3,10,490
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,9,50,3,13,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,3,0,0,0,0,0,4,0,0,0,0,0,0,47,12,14,5,3,73,8,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,33,3,5,3,0,46,44,3,10,7,3,65,1760,161,232,104,35,2300,2794,374,494,185,56,3902,16,3,0,0,0,19,9,0,3,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,20,0,8,3,0,30,0,0,0,0,0,0,5,0,0,0,0,4,6,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,33,3,6,10,0,51,3,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,4,9,0,3,0,3,18,53,7,0,0,3,70,0,0,0,0,0,0
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,30,9,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,34,0,0,0,0,35,41,4,5,6,0,50,1874,87,153,96,28,2239,3401,280,378,215,55,4328,3,0,0,0,0,3,7,0,3,0,0,12,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,3,33,4,3,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,6,70,9,3,0,3,78,4,0,0,0,0,6
LGA20570,0,37,31,3,3,0,0,41,0,0,0,0,0,0,537,18,32,11,3,600,62,6,3,0,0,72,27,5,9,3,0,43,18,0,3,0,3,22,258,13,19,8,0,303,297,16,16,9,16,351,21401,805,1000,337,240,23775,34681,2275,2122,501,417,39994,60,0,3,0,0,67,234,44,23,14,6,318,20,4,0,0,0,29,13,0,0,0,0,10,28,4,0,0,0,38,5,3,0,0,0,9,72,5,7,3,0,94,17,0,3,3,0,17,22,3,3,0,0,28,520,40,35,9,13,616,26,0,0,0,0,26,33,0,3,0,0,38,14,5,0,0,0,23,62,7,3,0,0,76,33,4,12,3,0,55,34,3,3,0,0,38,14,4,3,0,0,19,9,3,0,0,0,12,86,8,12,4,0,104,16,0,0,0,0,14,83,8,7,3,8,112,405,22,31,3,3,466,34,3,4,0,0,45
LGA20660,0,210,82,6,4,3,0,100,18,4,0,0,0,21,738,39,31,14,4,822,93,9,6,4,0,110,193,12,26,0,3,231,35,0,0,0,0,31,693,35,66,10,12,819,218,21,7,6,22,269,20786,955,1280,277,198,23488,24500,2207,2006,294,244,29257,94,10,7,0,0,109,680,149,111,62,12,1019,75,11,8,0,6,97,61,9,12,0,0,85,89,0,0,0,0,93,195,23,13,7,3,232,97,12,13,0,3,124,159,28,33,7,4,233,146,18,26,3,0,190,1142,67,40,20,4,1281,86,6,11,0,0,97,97,13,17,3,4,132,57,7,4,0,0,74,131,12,15,0,3,167,308,66,39,16,6,430,45,3,9,0,3,66,75,6,11,0,0,95,72,15,27,3,3,115,375,27,45,9,7,456,45,3,9,0,0,57,48,10,5,0,0,67,514,42,44,3,7,616,76,9,3,0,0,87
LGA20740,0,6,12,0,8,0,0,16,0,0,0,0,0,0,194,16,25,11,6,248,10,0,0,0,0,18,6,0,4,3,0,17,4,0,0,0,0,3,65,7,8,3,0,89,127,4,12,3,4,155,4346,285,497,182,83,5389,6195,661,1113,267,138,8364,15,3,3,0,0,19,35,5,8,6,0,50,0,0,0,0,0,3,4,0,0,0,0,7,10,0,0,0,0,14,0,0,0,0,0,3,19,7,4,0,0,30,4,0,0,0,0,5,12,0,0,3,0,15,96,10,3,0,0,112,5,0,4,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,15,0,10,0,0,28,12,3,3,5,3,23,8,3,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,19,6,4,0,0,30,3,3,0,0,0,6,20,7,15,4,3,49,147,6,26,6,6,194,8,0,0,0,0,8
LGA20830,0,50,15,0,8,0,0,27,6,0,0,0,0,10,240,4,32,13,0,289,16,3,0,0,0,20,33,0,6,0,0,37,8,0,0,0,0,8,169,12,20,7,8,215,116,10,25,8,9,164,6935,383,703,277,104,8405,10216,1024,1452,427,191,13310,22,0,0,0,0,24,83,9,9,9,3,114,5,3,0,0,0,11,10,3,0,0,0,13,28,0,0,0,0,27,12,0,3,0,0,12,28,4,12,7,0,56,14,0,3,0,0,19,23,0,7,0,0,34,327,23,13,3,3,371,18,0,0,3,0,21,4,0,3,0,0,8,8,0,0,0,0,7,27,3,3,0,0,31,29,4,9,13,3,52,7,0,3,0,0,10,18,0,0,0,0,17,8,0,3,0,0,13,58,3,3,0,0,60,12,0,0,3,0,15,35,17,14,0,3,66,218,24,24,3,0,270,31,0,3,0,3,32
LGA20910,0,133,54,3,4,3,4,71,20,3,0,0,0,25,718,69,117,16,0,925,79,21,13,9,0,113,121,6,16,0,0,149,27,0,3,0,0,30,711,72,121,26,14,944,109,5,13,3,8,144,12620,1307,1554,346,120,15951,14186,2635,2181,371,152,19521,72,16,16,5,0,110,455,106,84,61,3,710,24,3,8,0,0,39,29,18,8,0,0,57,60,3,3,0,3,72,16,3,0,0,0,19,92,21,29,6,0,149,90,24,24,7,8,153,67,9,3,0,0,86,1006,55,26,8,10,1108,77,10,6,0,0,96,32,3,9,0,0,47,11,4,3,0,0,13,126,15,18,3,0,159,130,24,21,8,5,193,83,5,4,7,0,95,59,5,7,0,0,66,24,12,16,0,4,52,147,34,19,7,0,204,6,3,5,0,0,19,41,8,12,3,0,69,551,105,75,5,3,750,68,4,0,0,3,76
LGA21010,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56,7,7,3,0,72,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,3,0,39,52,0,5,0,3,63,2095,104,196,95,43,2531,3353,302,471,165,69,4362,3,0,0,0,0,3,19,3,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,18,0,0,4,0,19,0,0,0,0,0,3,4,0,0,0,0,3,46,0,4,4,0,60,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,8,3,0,0,0,7,3,0,3,0,3,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,20,42,0,3,0,0,48,4,0,0,0,0,4
LGA21110,3,475,174,9,14,8,0,205,32,4,6,0,0,37,1320,68,99,22,8,1519,210,13,17,3,0,242,365,30,34,12,9,450,51,3,3,0,0,56,1674,92,97,31,14,1905,260,25,17,4,18,323,33305,2315,2265,617,243,38744,37992,4455,3308,583,307,46638,155,22,20,3,0,199,2053,658,276,242,17,3242,92,16,13,0,0,122,92,16,7,7,0,121,113,11,6,0,0,131,83,10,5,3,0,102,211,25,16,3,0,263,295,66,38,9,3,404,504,64,47,7,0,623,2461,138,75,26,14,2718,326,23,25,12,6,387,244,38,40,10,8,336,53,12,0,0,0,61,268,17,21,0,3,305,337,69,54,8,7,475,147,19,17,6,3,186,325,31,31,9,3,397,62,26,20,6,3,120,968,135,91,28,10,1229,46,3,3,0,0,55,117,20,4,3,4,153,1278,133,106,21,11,1552,177,4,4,0,3,193
LGA21180,6,258,84,8,5,3,0,98,65,4,3,3,0,74,596,26,15,8,5,651,58,0,4,0,0,67,1479,141,189,50,27,1889,30,3,0,0,0,39,1763,133,156,25,41,2121,355,22,18,13,29,439,25104,1074,1089,363,316,27948,34096,2167,1378,316,362,38324,77,0,0,0,0,83,831,113,75,57,7,1081,262,54,31,11,6,362,168,41,24,3,0,240,266,9,11,3,0,284,401,79,46,8,5,539,179,21,19,3,4,224,246,52,39,4,5,352,157,10,5,0,0,182,2881,302,205,47,50,3495,176,15,5,4,7,198,145,13,7,0,3,167,168,22,17,3,3,218,170,16,4,5,0,196,490,101,50,24,19,688,58,4,4,0,0,66,82,6,3,0,0,97,150,51,55,0,14,268,312,32,23,8,3,372,443,56,38,4,6,554,55,3,3,0,0,66,1479,46,43,8,12,1588,322,37,59,10,17,437
LGA21270,0,5,3,0,0,0,0,3,0,0,0,0,0,0,15,3,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,17,0,0,0,0,21,808,82,80,91,14,1073,1301,261,248,258,32,2096,3,0,0,0,0,4,13,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,20,0,0,0,0,0,0
LGA21370,0,8,6,0,4,0,0,9,0,0,0,0,0,0,116,6,8,0,0,139,10,0,0,0,0,11,6,0,0,0,0,6,4,0,0,0,0,4,43,4,3,0,3,55,146,8,15,5,12,195,6155,371,634,259,117,7532,10506,1037,1470,521,222,13750,6,0,0,0,0,7,19,5,4,5,0,30,0,0,0,0,0,4,3,0,0,0,0,4,7,0,0,0,0,4,0,0,0,0,0,0,19,3,3,0,0,29,3,0,0,0,0,8,6,0,3,0,0,8,67,4,0,0,0,70,3,0,0,0,0,6,3,0,0,0,0,3,4,3,0,0,0,6,25,0,3,0,0,29,21,4,6,3,0,38,3,0,0,0,0,3,20,0,0,0,0,20,0,0,0,0,0,4,21,4,3,0,0,23,3,0,0,0,0,3,18,4,3,3,0,27,176,18,21,14,3,227,9,3,0,0,0,13
LGA21450,0,141,23,4,3,0,0,35,3,0,0,0,0,6,470,52,69,12,3,607,26,5,5,0,0,35,40,6,3,0,3,56,7,0,0,0,0,13,336,38,50,5,7,441,139,16,15,9,4,179,9895,756,976,331,129,12076,13877,1673,1708,432,199,17891,35,9,6,0,0,51,131,30,23,10,3,197,23,3,6,8,0,34,27,11,4,0,0,42,39,8,0,0,0,52,8,3,0,0,0,14,43,12,12,0,3,74,25,5,3,0,3,33,28,3,0,0,0,31,571,57,39,9,3,683,35,3,3,0,0,46,20,3,0,0,0,27,13,0,3,0,0,12,51,0,9,0,0,62,48,12,17,8,5,85,18,0,0,0,0,19,24,5,3,3,5,34,19,3,7,0,0,24,65,14,4,0,0,83,10,5,0,3,0,18,50,13,30,4,3,106,409,34,36,13,3,494,49,9,4,0,0,55
LGA21610,12,949,87,12,20,0,0,125,26,3,3,0,0,31,1246,79,97,21,10,1456,67,9,4,3,0,90,230,16,24,7,6,284,55,0,0,3,0,60,1679,147,268,48,47,2183,348,13,31,11,25,436,28049,1530,2275,585,320,32763,33540,2955,2977,573,354,40405,70,3,10,0,0,90,713,189,120,69,3,1087,85,35,24,3,3,150,132,29,24,3,3,191,291,29,19,7,4,354,91,28,17,9,0,149,146,24,39,3,4,216,72,18,21,10,4,123,123,20,9,5,0,158,2505,391,312,69,37,3307,139,21,5,3,4,166,89,15,14,0,3,128,61,11,15,8,3,95,121,21,3,0,0,154,157,48,38,9,6,269,29,3,0,0,0,37,78,11,21,3,3,108,55,22,30,6,0,110,351,30,44,13,0,442,48,8,9,0,0,63,125,29,31,12,3,194,1128,92,117,20,12,1372,227,45,60,12,8,355
