LGA_CODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
LGA19399,9,0,0,0,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,4,8,5,11,4,0,0,61,0,0,0,0,0,3,0,0,3,0,0
LGA19499,82,14,22,14,20,30,11,8,207,41,5,4,6,12,3,0,0,68,195,21,34,30,33,31,0,7,352,66,3,13,9,3,12,3,6,115,2740,379,573,462,546,715,44,200,5661,172,19,27,33,24,18,0,17,304,254,32,32,32,38,51,9,15,466,93,17,28,16,29,27,6,10,229,514,44,68,47,70,61,12,30,844,153,22,25,22,27,21,0,3,275,84,21,15,13,24,19,3,3,175,53,5,11,3,13,5,0,9,96,442,61,93,72,76,70,3,22,844,933,111,154,101,134,120,12,44,1613,202,29,43,21,23,20,0,12,352,336,64,68,55,62,60,9,21,678,746,86,121,92,104,84,6,24,1257,130,22,21,33,29,27,0,13,275,367,40,79,59,71,64,4,18,694,430,51,95,69,96,90,12,56,889,8040,1039,1518,1183,1429,1513,149,516,15384,21,6,6,7,13,20,9,5,85,15,3
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,13,4,3,0,3,0,0,3,27,0,0,0,0,0,0,0,0,0,20,0,3,9,0,3,0,0,41,8,0,0,0,0,0,0,0,9,8,0,0,0,3,3,0,3,24,6,0,0,0,0,0,0,0,6,21,3,0,4,3,0,0,0,33,36,0,0,7,3,0,0,0,57,6,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,14,21,0,0,3,3,0,0,0,28,3,0,3,0,0,0,0,0,10,9,0,3,5,0,0,0,0,17,23,5,4,3,0,0,0,0,37,31,0,3,0,3,0,0,0,41,7,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,10,226,22,31,43,26,14,4,14,381,10,0,0,4,0,0,0,0,14,0,0
LGA20260,11,0,0,4,5,11,0,0,30,0,0,0,0,0,0,0,0,0,11,0,4,3,9,5,0,0,27,3,0,0,0,0,0,0,0,4,18,0,3,0,4,0,0,0,27,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,8,8,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,3,4,0,8,0,0,38,15,0,3,0,0,0,0,0,19,26,3,5,3,3,3,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,8,126,5,20,21,28,26,4,13,243,0,0,0,0,4,3,0,0,10,0,0
LGA20570,10,0,0,3,3,3,0,0,31,9,3,3,7,5,3,0,0,25,112,13,14,19,15,13,4,10,193,18,0,0,4,4,3,0,0,30,70,7,7,15,12,8,0,0,116,28,0,8,0,3,5,0,3,47,118,12,19,15,21,27,0,15,234,47,6,17,15,25,27,0,4,140,60,5,4,3,6,3,0,7,91,32,3,3,4,3,3,0,0,50,25,0,3,4,5,3,0,0,44,18,3,0,3,8,3,0,0,36,88,8,20,15,19,9,0,4,167,31,0,6,5,5,4,0,0,50,97,3,8,7,5,7,0,4,141,223,25,32,36,40,45,0,9,405,392,24,48,50,53,47,0,20,640,37,0,4,0,4,10,0,0,65,53,5,3,0,3,4,3,4,84,55,7,10,7,6,11,0,6,96,1526,129,212,225,239,247,14,94,2685,3,0,0,3,0,3,0,0,15,0,0
LGA20660,9,4,3,0,0,0,0,0,10,3,0,0,0,5,0,0,0,7,111,7,8,15,28,24,0,7,202,9,0,0,0,3,3,0,0,17,119,14,17,16,20,20,3,3,211,54,10,6,5,3,4,0,7,90,161,18,22,23,38,29,3,3,299,39,3,24,24,23,28,3,3,145,37,3,3,6,7,4,0,0,55,24,3,3,3,3,0,0,0,33,32,3,0,3,5,0,0,4,53,16,7,0,10,0,3,0,0,39,146,28,17,20,26,27,0,5,270,61,9,9,5,12,12,0,3,106,135,18,19,22,24,13,0,3,225,246,22,43,36,45,33,0,11,447,844,122,114,120,186,135,10,32,1566,28,5,7,7,4,12,0,0,63,55,3,6,10,8,17,0,0,98,71,7,9,14,13,14,0,11,137,2204,284,313,338,448,377,23,92,4080,4,0,0,0,4,0,0,0,14,0,0
LGA20740,29,0,3,8,3,4,0,0,52,0,0,0,0,0,0,0,0,3,19,3,7,3,4,0,0,0,37,12,3,0,0,0,0,0,0,15,40,0,0,3,4,7,0,3,62,15,3,0,0,0,0,0,0,21,79,3,6,4,4,14,0,4,109,64,3,9,10,13,10,0,10,121,10,0,7,0,3,0,0,0,21,7,0,3,0,0,0,0,0,10,8,0,3,0,3,0,0,0,17,15,0,3,0,3,0,0,0,27,35,0,5,6,3,0,0,0,49,16,0,0,0,0,0,0,0,19,28,3,3,5,5,0,0,5,48,37,3,5,7,3,0,0,3,63,116,3,7,12,13,12,0,4,171,23,0,0,0,5,3,0,3,28,14,0,0,3,5,3,0,0,33,19,0,0,4,0,0,0,3,28,595,35,56,71,66,64,0,42,925,3,0,0,0,0,3,0,0,13,3,0
LGA20830,86,3,7,7,9,12,0,3,127,3,0,0,0,0,0,0,0,3,45,3,9,8,8,3,3,0,85,4,0,0,0,0,0,0,0,4,37,0,3,11,10,0,0,0,60,22,8,0,0,8,3,0,3,40,83,3,13,11,6,14,0,0,129,31,3,11,11,15,15,0,4,98,20,3,0,0,5,6,0,3,40,12,0,0,6,0,0,0,0,16,24,8,7,10,14,8,0,0,66,5,0,0,0,0,0,0,0,8,43,3,3,10,9,5,0,0,76,22,0,4,4,3,3,0,3,43,51,0,3,4,3,0,0,0,62,92,12,8,13,21,11,0,0,147,108,7,12,23,20,7,0,3,181,8,0,3,9,3,9,0,0,36,14,0,3,7,7,5,0,0,34,39,6,5,3,5,10,4,0,69,763,55,103,119,148,110,15,25,1337,23,0,10,5,30,33,0,8,102,0,0
LGA20910,3,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,8,125,18,16,26,32,24,0,0,247,4,0,0,0,0,3,0,0,8,120,9,33,15,39,26,3,10,247,55,11,8,12,5,6,0,3,103,177,29,42,50,45,45,3,6,397,62,15,35,38,49,65,5,16,291,41,14,11,7,5,7,0,0,88,29,0,3,8,6,5,0,0,63,110,11,19,24,23,25,3,3,214,55,11,14,9,20,6,0,4,113,283,38,50,54,70,53,7,3,563,75,5,10,21,22,15,0,4,157,82,5,9,18,9,10,0,0,134,232,29,52,69,67,60,6,5,518,389,68,69,67,98,91,9,18,795,52,8,14,25,16,8,0,5,126,58,10,16,21,33,21,0,7,169,106,13,27,24,36,29,0,9,240,2062,281,431,476,573,500,43,92,4468,0,3,0,0,3,0,0,0,8,0,4
LGA21010,14,0,6,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,12,14,0,0,0,0,0,0,0,12,16,0,3,0,3,3,0,6,30,9,0,0,0,3,5,0,0,12,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,11,23,0,0,0,0,0,0,0,23,18,0,0,0,3,0,0,3,25,47,3,0,0,5,3,0,0,61,6,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,0,16,186,4,22,15,23,17,0,13,283,0,0,0,3,3,5,0,0,14,0,0
LGA21110,5,0,7,0,4,4,0,0,25,7,0,0,0,3,3,0,0,11,125,16,24,24,32,36,0,6,258,9,4,0,3,3,9,0,0,29,228,24,31,50,45,46,6,11,447,129,16,32,31,32,36,4,3,274,427,70,97,106,165,207,12,15,1103,94,28,78,62,68,90,17,14,451,134,12,15,26,24,13,0,3,231,60,3,11,21,15,17,0,0,123,239,34,44,30,42,38,3,11,449,111,12,10,14,19,18,3,3,193,636,104,138,137,153,237,25,38,1469,146,14,14,33,30,51,3,11,307,120,12,29,23,15,7,0,5,215,698,90,133,139,176,171,10,27,1447,824,85,112,107,116,160,12,29,1445,44,8,24,19,20,24,3,4,146,132,22,26,26,35,39,8,7,284,189,21,39,35,44,49,3,24,408,4358,578,866,882,1047,1266,106,207,9319,6,4,4,4,3,3,0,0,24,4,0
LGA21180,14,0,3,0,6,5,0,0,28,9,0,3,0,3,0,0,0,18,497,44,61,83,136,147,4,21,995,50,0,10,3,15,4,0,3,82,239,32,35,43,64,65,9,16,495,188,29,38,43,43,45,3,10,399,282,44,42,53,73,66,0,14,582,66,9,27,30,32,51,0,3,208,365,29,64,65,92,105,3,22,742,22,3,14,4,8,4,0,0,55,37,4,6,5,6,10,0,0,64,35,4,5,6,9,5,0,0,61,122,19,13,25,20,25,0,8,231,97,14,14,18,28,19,3,4,195,166,17,13,31,28,10,0,7,271,308,28,37,29,46,63,3,17,531,355,43,60,83,93,88,9,21,757,31,3,4,3,12,13,0,0,71,117,10,13,9,32,33,0,7,228,175,15,23,28,38,38,6,23,357,3177,349,485,561,764,809,47,180,6381,20,3,3,6,21,16,0,0,70,3,0
LGA21270,9,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,5,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,16,0,0,4,3,0,0,0,27,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,49,9,9,10,9,9,0,5,101,0,0,0,0,0,0,0,0,0,0,0
LGA21370,51,5,10,7,13,22,0,7,122,0,0,0,0,0,0,0,0,3,44,7,8,4,8,10,0,4,89,0,0,0,0,0,0,0,0,0,10,0,4,4,3,0,0,0,25,11,0,0,0,0,0,0,0,11,32,0,3,4,3,11,0,7,65,23,3,0,8,5,3,0,0,44,20,0,0,3,0,0,0,0,30,8,0,0,0,0,0,0,0,8,9,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,4,7,3,0,0,3,4,3,0,21,6,0,5,0,0,0,0,0,8,14,3,3,0,4,0,0,3,29,37,3,3,6,3,3,0,0,57,70,10,12,12,8,9,0,5,128,5,0,0,0,0,0,0,0,8,10,0,0,0,3,3,0,0,15,15,0,3,3,0,3,0,3,34,381,37,59,60,57,73,11,36,705,9,3,0,0,11,30,3,0,56,0,0
LGA21450,55,4,9,5,7,4,0,10,100,4,0,0,4,0,0,0,0,16,136,17,19,12,22,24,0,4,239,16,0,4,7,3,3,0,0,33,123,17,24,11,28,20,0,10,225,41,0,0,8,4,5,0,3,59,159,22,22,36,29,24,0,8,303,45,3,21,29,40,18,3,3,168,88,6,3,10,11,3,0,0,117,16,0,9,6,0,0,0,0,33,38,3,4,7,8,11,0,3,78,26,0,11,0,6,3,0,3,54,90,10,11,9,10,8,0,3,147,58,3,3,11,9,11,0,0,87,52,6,7,8,10,3,0,0,78,155,11,22,26,29,27,0,9,283,188,16,33,27,35,14,0,4,322,21,5,7,6,4,7,0,3,46,60,10,6,3,9,10,0,4,105,65,4,6,12,11,9,0,5,123,1440,134,218,231,294,204,12,69,2609,54,4,4,8,19,13,0,4,95,0,0
LGA21610,69,4,11,8,14,13,0,3,117,5,0,3,0,0,4,0,0,15,283,31,45,48,61,47,0,9,526,21,0,0,4,11,3,0,4,49,379,38,54,48,85,48,0,14,673,141,16,22,35,19,25,4,5,263,369,51,78,87,122,53,3,20,781,105,9,50,77,102,49,3,6,399,175,17,23,28,20,16,0,10,298,25,0,3,10,11,8,0,0,63,90,14,6,22,6,4,0,4,145,68,9,7,14,21,17,0,3,136,199,25,36,41,37,28,3,3,363,131,18,28,21,17,23,0,5,239,154,16,20,13,23,15,0,6,247,518,53,91,129,103,71,6,16,978,654,85,100,164,167,88,0,12,1270,65,15,10,17,35,19,0,4,158,186,23,19,42,38,31,0,12,355,188,26,27,35,42,28,3,19,371,3830,441,637,830,926,585,33,170,7447,79,22,23,21,57,52,3,7,273,3,0
LGA21670,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,3,3,3,0,0,25,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,15,0,0,0,3,0,0,0,24,7,0,0,0,4,0,0,0,17,3,0,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,17,20,0,3,3,0,0,0,0,26,45,0,4,3,8,0,0,5,59,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,3,14,152,3,13,14,26,9,0,12,225,0,0,0,0,4,7,0,0,7,0,0
LGA21750,32,4,6,3,9,3,0,0,57,0,0,0,0,0,0,0,0,0,29,0,0,4,12,4,0,0,50,0,0,0,0,0,0,0,0,10,7,0,3,4,0,3,0,0,21,7,0,0,0,0,0,0,0,8,23,3,5,4,6,0,0,4,49,24,0,10,6,16,17,5,3,72,14,0,3,0,3,0,0,3,28,3,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,11,0,0,3,0,5,0,0,22,7,0,0,3,3,3,0,0,16,29,0,3,8,4,3,0,0,55,33,3,4,3,0,4,0,0,49,55,9,6,13,8,5,0,3,96,7,3,0,3,0,0,0,0,18,12,0,3,0,0,5,0,0,21,23,3,0,0,8,3,0,3,35,323,34,45,61,77,58,5,22,617,4,0,3,3,6,10,0,0,22,0,0
LGA21830,40,3,25,22,12,20,0,3,131,6,0,0,0,0,0,0,0,12,7,0,8,4,0,0,0,0,25,3,0,0,0,0,0,0,0,3,16,0,0,0,3,3,0,0,26,3,0,0,3,3,0,0,0,8,11,0,0,5,4,0,0,0,37,11,3,3,4,4,4,0,0,26,3,0,0,4,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,5,12,0,0,0,0,3,0,0,21,20,3,0,0,5,0,0,3,37,36,0,3,7,10,9,0,0,57,3,0,0,0,0,3,0,0,12,9,0,4,0,0,0,0,0,14,15,0,0,0,3,0,0,0,21,206,25,57,56,47,48,0,20,461,10,0,0,8,11,19,6,0,44,3,0
LGA21890,10,0,0,0,5,6,0,0,19,6,5,3,0,3,0,0,0,22,228,21,31,32,42,41,3,12,399,13,0,0,0,3,3,0,0,20,125,12,24,16,34,34,0,5,249,123,16,13,13,16,14,0,9,202,214,23,36,39,55,67,5,16,463,56,14,33,43,52,90,4,3,292,76,8,8,12,15,11,0,5,139,22,3,0,10,8,13,0,0,55,51,3,8,17,15,12,0,0,113,26,3,5,0,7,7,0,3,53,146,17,30,37,34,47,7,5,326,54,3,11,8,8,7,3,3,90,171,17,16,32,42,26,3,5,315,423,59,68,75,97,94,12,14,841,374,33,41,56,79,75,4,16,687,46,6,12,13,16,16,0,0,111,90,7,11,12,23,30,0,4,172,121,7,22,34,48,34,3,14,289,2383,258,391,451,603,618,42,122,4873,5,0,3,0,18,18,3,5,51,3,0
LGA22110,49,0,0,4,6,3,0,4,75,0,0,0,0,0,0,0,0,0,55,7,5,8,5,7,0,3,101,5,0,0,3,3,0,0,0,10,29,0,0,0,0,0,0,6,36,15,0,0,0,3,0,0,0,20,72,7,9,6,19,5,0,0,122,55,3,10,7,7,9,0,5,92,31,3,0,3,0,3,0,3,40,3,4,0,0,0,0,0,0,10,5,3,0,0,0,0,0,0,17,14,0,0,0,0,0,0,3,20,31,3,0,3,0,0,0,0,40,24,0,0,0,4,0,0,0,34,39,0,5,6,14,0,0,0,72,85,8,7,9,9,3,0,3,133,124,6,16,20,15,14,0,9,205,7,0,0,0,0,0,0,0,14,20,0,0,5,4,0,0,0,33,28,0,7,3,0,5,0,3,45,708,53,67,88,94,55,3,43,1107,15,0,4,3,4,23,0,3,49,0,0
LGA22170,18,0,0,0,3,5,0,0,27,6,0,0,0,0,0,0,0,3,296,20,24,37,40,26,4,7,456,43,9,13,5,15,7,0,3,96,286,30,37,34,58,50,0,15,508,90,3,17,13,14,9,0,0,141,271,24,58,61,66,44,3,18,538,83,5,25,40,44,33,6,7,242,109,9,5,10,24,8,0,8,171,33,3,8,9,11,9,0,4,72,91,4,13,16,15,6,0,0,159,53,7,3,7,3,3,0,3,86,211,19,27,17,32,22,0,4,330,113,12,9,5,18,10,0,3,177,184,8,20,11,25,12,0,4,265,296,23,37,38,58,25,0,6,486,629,74,80,119,140,95,3,21,1159,36,3,18,9,14,5,0,3,95,130,11,8,19,15,16,0,0,208,208,10,11,26,38,26,0,13,332,3195,286,411,474,629,425,17,130,5562,0,3,7,9,5,0,0,0,27,0,3
LGA22250,10,0,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,3,3,0,9,0,3,0,0,0,17,5,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,21,5,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,9,3,0,0,0,3,0,0,17,11,0,0,0,5,0,0,0,20,10,0,5,3,5,0,0,0,23,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,5,0,4,0,0,0,12,107,5,25,7,17,11,0,4,182,0,0,0,0,3,3,0,3,16,0,0
LGA22310,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,7,58,3,15,10,12,14,0,0,122,4,5,3,0,0,0,0,0,13,153,16,30,35,44,48,0,7,321,79,14,20,10,14,8,0,3,144,216,16,52,42,57,51,3,8,437,51,28,36,31,61,59,11,8,287,76,9,15,17,21,3,3,0,139,65,4,14,13,11,11,0,3,120,85,9,12,15,8,10,0,0,138,70,11,11,17,13,13,0,0,129,337,37,76,54,43,24,0,3,586,89,14,28,17,27,32,0,3,205,152,20,23,23,20,14,0,3,246,426,61,98,92,105,123,10,16,928,632,80,112,105,122,106,3,24,1183,67,13,16,22,25,23,0,0,169,83,15,36,29,35,44,0,8,252,119,15,28,18,22,27,0,12,236,2766,359,611,551,636,611,36,105,5667,3,0,0,0,4,0,0,0,15,0,0
LGA22410,29,3,12,7,12,13,0,0,71,0,0,0,0,0,0,0,0,0,35,3,4,3,4,3,0,3,49,3,0,0,0,0,0,0,0,4,6,0,3,0,4,3,0,0,21,6,0,0,0,3,3,0,0,12,25,0,3,5,3,3,0,0,41,17,0,0,10,5,3,0,0,34,17,0,0,0,4,3,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,3,11,0,0,0,0,3,0,0,17,4,0,3,0,3,0,0,0,9,10,0,0,0,3,3,0,0,19,21,5,0,0,0,3,0,0,33,40,0,7,12,8,6,0,0,78,13,0,4,0,0,0,0,0,19,12,0,0,0,0,0,0,0,9,12,0,0,3,3,3,0,0,23,261,16,43,52,54,46,3,9,487,3,3,4,0,0,5,0,0,17,0,0
