LGA_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
LGA23270,20,15,0,0,35,5,3,0,0,6,169,521,145,19,853,18,34,5,0,56,348,586,92,9,1032,71,205,45,6,321,87,250,48,8,386,45,151,25,3,225,421,269,44,4,742,21,33,6,0,57,41,30,5,0,72,31,53,8,3,94,158,198,21,0,371,84,150,25,5,265,11,22,9,0,45,34,20,10,4,65,107,113,19,4,242,16,16,3,0,32,105,207,9,3,323,135,232,41,3,413,1921,3123,537,74,5655,40,14,0,0,61,0,0,0,0,0,173,72,10,3,249,17,4,0,0,20,536,166,4,12,712,34,20,0,0,56,148,58,9,0,215,88,62,3,3,149,445,45,3,4,499,22,5,0,0,24,36,0,0,0,37,19,7,0,0,18,274,38,0,0,313,216,33,0,4,257,24,3,0,0,29,156,18,3,4,175,505,43,0,10,572,52,11,0,0,63,317,85,0,7,406
LGA23350,31,25,3,5,59,0,0,0,0,0,13,33,8,0,54,3,0,0,0,3,18,32,3,0,52,0,4,3,0,10,0,30,0,0,35,7,24,4,0,39,14,18,0,3,36,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,32,18,0,0,47,3,4,0,0,12,0,0,0,0,0,3,9,0,0,12,11,6,0,0,13,0,4,0,0,5,4,11,0,0,15,4,7,0,0,12,146,219,20,7,399,144,43,0,7,192,0,0,0,0,0,44,9,0,0,55,0,0,0,0,0,59,18,0,0,79,0,3,0,0,6,22,14,0,0,36,28,30,0,0,57,9,0,0,0,16,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,44,11,0,0,54,24,3,0,0,34,5,0,0,0,5,12,0,0,0,18,25,3,0,0,28,19,0,0,0,19,33,10,0,0,46
LGA23430,4,21,8,0,27,3,0,0,0,3,138,549,156,6,848,9,23,5,0,39,319,544,62,10,937,109,342,58,6,514,133,340,56,3,540,39,179,32,4,258,132,104,19,3,256,28,29,7,0,64,81,86,15,0,180,44,99,10,0,152,339,385,24,3,753,88,134,23,3,252,18,11,6,0,27,28,51,9,0,87,57,175,22,0,256,31,24,13,0,66,145,227,10,5,398,180,317,34,4,532,1935,3638,561,53,6192,5,3,0,0,9,0,0,0,0,0,220,68,4,4,286,14,3,0,0,15,556,126,3,5,692,51,23,5,0,79,194,87,7,6,293,88,127,0,0,218,244,27,3,5,282,50,0,0,0,52,43,8,0,0,48,31,3,0,0,28,510,82,3,3,593,232,35,0,3,270,31,3,0,0,36,206,32,0,0,238,290,79,3,6,377,113,11,0,0,132,432,96,0,3,532
LGA23670,3,16,0,0,21,5,0,0,0,3,121,402,90,3,619,9,12,4,0,21,279,521,52,6,867,63,173,38,0,275,123,269,38,3,437,31,169,24,6,226,106,97,8,0,215,34,25,3,0,64,63,74,6,0,142,21,65,8,0,98,239,289,28,3,565,79,128,25,3,236,14,14,5,0,32,33,48,7,0,82,76,160,15,0,249,25,24,4,0,48,107,230,14,0,347,146,227,22,4,399,1578,2947,381,40,4941,27,16,0,0,47,3,0,0,0,3,199,68,9,0,276,7,0,0,0,7,534,129,0,4,675,37,17,3,0,58,193,75,5,5,279,62,83,0,0,145,136,18,0,0,154,29,0,0,0,26,53,9,0,0,65,19,4,0,0,18,380,73,8,0,462,237,39,0,0,272,22,5,0,0,28,172,30,0,0,208,317,74,5,3,396,87,11,0,0,94,400,89,0,7,498
LGA23810,19,22,5,0,51,0,3,3,0,7,8,63,14,0,88,4,9,3,0,14,49,168,15,3,240,4,22,3,0,26,8,123,26,3,167,8,82,11,0,104,35,34,9,0,86,7,7,3,0,10,10,27,5,0,44,9,22,0,0,36,37,93,19,3,148,14,43,3,3,58,3,3,0,0,4,3,10,0,0,19,33,68,10,0,118,0,9,0,0,12,16,60,0,0,81,26,47,3,3,78,300,919,138,25,1375,119,39,0,5,161,6,0,0,0,6,36,16,3,0,53,4,0,0,0,6,194,53,0,6,251,6,12,0,0,19,69,62,3,0,128,32,55,0,0,93,42,15,0,3,61,9,0,0,0,9,6,0,0,0,10,3,7,0,0,7,61,37,0,0,102,54,10,0,0,68,4,3,0,0,6,52,4,0,0,59,113,26,0,0,138,24,3,3,0,31,142,76,0,0,211
LGA23940,51,76,10,0,139,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,6,4,0,0,11,3,6,0,0,8,0,11,7,0,22,0,3,0,0,3,10,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,83,134,18,0,235,241,116,0,14,366,0,0,0,0,0,6,6,0,0,18,0,0,0,0,0,21,3,0,0,18,3,0,0,0,3,7,5,0,0,12,8,5,0,0,12,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,6,3,0,0,9,0,0,0,0,0,3,0,0,0,3,7,0,0,0,10,0,0,0,0,0,13,3,0,0,16
LGA24130,22,28,3,3,56,3,4,0,0,5,20,51,9,0,79,0,0,0,0,3,84,147,7,3,243,16,15,0,0,37,22,65,12,0,98,17,54,5,0,78,39,27,7,3,68,14,6,0,0,15,20,8,4,0,38,9,19,3,0,30,110,93,5,0,206,29,29,3,3,66,6,3,0,0,10,25,17,0,0,47,26,28,9,0,64,6,6,0,0,17,17,41,0,0,65,39,35,0,0,82,523,702,69,14,1312,122,24,0,3,152,3,0,0,0,3,43,15,0,0,57,3,0,0,0,3,165,46,3,5,216,6,5,0,0,13,69,41,0,0,111,24,51,0,0,70,32,3,0,0,31,13,4,0,0,16,7,0,0,0,16,9,4,0,0,14,157,25,0,0,181,75,12,0,0,93,9,0,0,0,6,93,9,0,0,102,112,23,0,0,134,63,10,0,3,78,103,34,0,0,141
LGA24210,7,8,0,0,16,0,4,0,0,6,30,42,3,0,77,6,11,0,0,16,263,278,11,10,564,62,41,3,3,109,80,139,24,0,250,22,157,16,0,194,54,45,4,0,103,25,8,4,0,33,91,60,3,4,167,56,65,14,0,136,300,244,19,0,571,67,62,3,0,137,13,11,3,0,25,48,41,3,0,87,64,167,13,3,244,16,17,3,0,41,43,104,7,0,158,114,81,3,4,208,1383,1592,144,27,3147,12,5,0,0,24,0,0,0,0,0,78,12,0,0,89,4,0,0,0,4,354,76,0,5,439,30,3,0,0,30,107,35,11,0,151,33,43,5,0,87,69,9,0,0,82,15,0,0,0,15,52,0,0,0,50,26,0,0,0,24,361,48,0,0,409,176,25,0,0,207,9,0,0,0,12,174,24,0,3,199,200,58,8,3,269,52,3,0,0,57,208,36,0,3,250
LGA24250,12,28,3,0,39,0,0,0,0,0,8,3,3,0,11,0,0,0,0,0,16,30,0,0,44,6,4,4,0,16,6,27,0,0,31,10,18,5,0,44,3,6,0,0,12,0,0,0,0,0,0,0,0,0,4,7,9,3,0,18,12,13,0,0,29,3,7,4,0,9,0,0,0,0,3,0,0,0,0,0,6,3,0,0,7,0,4,0,0,6,5,11,0,0,15,6,3,0,0,14,110,169,31,0,315,59,19,0,3,80,0,0,0,0,0,23,10,0,0,28,0,0,0,0,0,60,31,0,0,92,4,3,0,0,4,17,16,0,0,36,10,19,0,0,26,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,16,0,0,38,22,0,0,0,23,0,0,0,0,0,15,0,0,0,18,29,3,0,0,31,3,3,0,0,10,27,9,0,0,36
LGA24330,3,7,3,0,17,4,0,0,0,4,42,88,18,0,150,5,3,0,0,5,98,129,7,4,243,17,74,14,3,105,85,180,23,3,294,19,121,13,0,157,92,68,24,0,185,19,10,0,0,30,27,19,0,0,43,21,36,0,0,58,150,159,13,0,328,28,43,6,4,77,4,5,3,0,14,19,29,7,0,54,55,109,8,0,172,20,17,4,0,42,39,104,4,0,157,54,78,19,3,147,800,1290,167,20,2283,18,3,0,0,20,0,0,0,0,0,53,17,0,0,69,3,0,0,0,3,194,37,0,3,237,23,9,0,0,36,147,71,0,3,216,55,72,0,3,130,136,9,0,3,148,49,7,0,0,57,10,0,0,0,10,14,5,0,0,16,283,47,0,6,338,100,13,0,0,113,11,0,0,0,12,90,12,7,0,104,208,60,0,3,271,116,10,0,0,124,173,40,0,4,216
LGA24410,7,5,3,0,17,0,0,0,0,3,71,239,71,3,386,7,11,3,0,14,205,395,47,5,650,34,76,15,3,125,54,230,20,0,305,20,91,15,3,132,57,45,8,0,104,19,16,3,0,35,56,56,0,6,118,23,43,7,0,75,211,235,7,0,457,57,88,12,3,158,5,18,3,0,28,24,25,3,0,53,51,127,19,0,194,10,27,5,0,40,77,161,7,4,247,81,137,18,3,244,1059,2026,270,28,3383,10,4,0,0,17,0,0,0,0,0,99,43,0,0,143,0,0,0,0,0,409,111,0,5,525,19,6,0,0,28,132,59,4,0,193,63,61,0,0,125,61,7,0,3,67,23,0,0,0,26,42,8,0,0,48,12,9,0,0,25,313,70,0,0,389,170,26,0,0,196,25,0,3,0,25,135,13,0,0,151,243,53,3,4,302,66,3,0,0,74,270,87,0,0,355
LGA24600,33,54,7,0,94,20,12,3,0,35,75,182,54,5,319,27,27,5,0,64,340,447,97,10,893,63,145,31,3,240,209,600,93,12,917,124,1013,231,11,1370,267,176,44,6,494,164,160,37,0,356,473,682,136,8,1303,143,321,91,0,553,1363,2165,816,27,4374,167,350,108,6,635,89,93,26,0,204,133,189,63,3,385,196,464,62,3,728,75,115,36,3,234,97,228,28,4,352,373,514,85,16,993,4425,7934,2052,119,14529,78,34,0,3,117,5,0,0,0,5,151,52,4,0,204,15,0,0,0,15,653,115,10,13,781,27,10,4,0,38,307,187,9,4,512,180,244,28,5,449,302,19,3,9,334,170,18,4,0,190,210,52,30,0,292,91,36,7,3,143,2465,756,941,26,4194,339,76,17,4,433,144,22,9,0,167,397,37,6,3,448,681,330,20,13,1042,399,40,3,8,446,398,114,8,11,530
LGA24650,12,12,3,0,24,3,0,0,0,6,37,72,13,0,118,3,3,3,0,10,170,274,17,3,467,17,29,4,0,48,44,85,16,0,144,17,72,11,0,91,134,94,8,3,241,16,8,0,0,24,39,21,0,0,62,14,25,0,0,42,83,80,3,0,175,46,46,7,0,100,14,3,3,0,17,16,18,7,0,38,55,83,8,4,148,12,15,4,0,25,45,77,5,3,127,46,56,5,0,112,815,1070,115,21,2020,47,18,0,0,59,0,0,0,0,4,54,23,0,0,78,7,0,0,0,7,296,90,0,3,396,14,3,0,0,13,80,19,0,0,104,21,32,0,0,58,133,18,0,3,154,19,0,0,0,19,26,4,0,0,31,3,3,0,0,10,171,23,0,0,193,114,18,0,0,129,10,3,0,0,17,87,5,0,0,93,218,22,0,5,240,40,6,0,0,46,188,36,0,0,227
LGA24780,68,170,22,9,264,0,4,0,0,4,17,52,17,0,87,3,5,0,0,6,63,158,12,5,230,5,32,10,0,46,20,83,5,4,118,4,64,9,0,84,27,26,5,0,60,0,11,3,0,10,10,18,0,0,28,7,29,10,0,44,31,74,11,0,123,15,48,8,0,71,3,5,3,0,11,11,6,0,0,19,13,47,7,0,69,7,7,0,0,11,23,46,0,0,72,14,27,10,0,52,337,918,131,18,1412,266,162,15,20,464,0,0,0,0,0,31,13,0,3,50,3,0,0,0,3,132,53,0,3,192,3,5,0,0,9,57,45,5,0,114,29,65,0,0,101,43,11,0,0,53,3,0,0,0,3,11,0,0,0,10,3,0,0,0,4,69,20,3,0,95,53,14,0,0,73,3,4,0,0,7,44,7,0,0,49,85,23,5,3,112,12,0,0,0,10,102,47,0,6,152
LGA24850,24,15,0,0,43,0,0,0,0,10,17,23,0,0,42,0,0,0,0,0,52,122,4,0,175,3,5,4,0,12,15,46,3,0,67,8,28,0,0,39,32,32,0,0,68,3,6,0,0,5,8,9,0,0,13,3,7,0,0,10,30,31,0,0,62,15,28,3,0,46,7,0,3,0,8,4,7,3,0,9,20,26,0,0,53,3,3,0,0,10,23,19,0,0,46,14,30,0,0,41,287,435,30,9,758,90,23,0,5,117,0,0,0,0,0,35,8,0,0,47,3,0,0,0,3,129,26,0,3,161,9,0,0,0,8,41,20,0,3,60,16,26,0,0,41,27,6,0,0,41,3,0,0,0,3,4,0,0,0,4,3,0,0,0,3,54,16,0,4,71,36,0,0,0,41,3,3,0,0,7,28,3,0,0,32,70,15,0,0,84,15,3,0,0,22,69,26,0,4,102
LGA24900,89,142,12,10,261,0,0,0,0,0,18,37,11,4,65,0,0,0,0,0,38,76,3,7,119,0,14,0,0,14,15,69,4,0,85,12,29,0,0,43,20,22,0,0,47,0,0,0,0,3,5,3,3,0,10,5,10,0,0,16,9,33,6,0,49,4,21,3,0,31,0,0,0,0,0,3,0,0,0,6,11,21,7,0,43,0,3,0,0,3,26,32,0,0,55,12,19,4,3,45,265,546,53,26,895,338,135,0,13,492,0,0,0,0,0,31,25,4,0,57,0,0,0,0,0,88,25,0,8,116,7,3,0,0,12,35,43,0,3,87,14,31,0,0,45,23,5,0,0,31,5,5,0,0,8,3,0,0,0,3,8,3,0,0,12,34,8,0,0,46,29,10,0,0,38,4,0,0,0,6,10,5,0,3,19,37,8,0,0,40,9,0,0,0,6,61,25,0,6,93
LGA24970,5,10,0,0,21,4,3,0,0,7,89,214,78,3,386,5,5,3,0,21,342,493,87,6,930,91,205,53,4,350,135,303,53,4,491,38,216,53,3,314,203,124,16,0,347,29,53,11,0,95,129,125,4,0,261,60,123,39,0,219,431,524,71,5,1025,89,144,27,4,264,11,16,12,0,47,52,60,12,0,126,111,226,39,0,376,29,31,6,0,74,86,210,19,3,314,184,276,39,0,501,2139,3356,627,39,6155,17,12,0,0,29,0,0,0,0,0,130,40,3,3,175,11,0,0,0,11,525,126,3,12,662,44,9,0,0,56,179,95,3,4,278,74,86,0,3,164,254,33,3,6,290,41,0,0,0,44,87,16,0,3,107,48,7,0,0,60,598,122,5,4,735,270,37,0,3,313,23,3,0,0,24,271,36,3,0,308,327,133,4,0,473,90,11,0,3,102,318,71,0,10,401
LGA25060,10,10,0,0,21,0,0,0,0,0,49,97,10,0,156,4,5,0,0,7,218,279,21,10,530,23,23,0,0,48,71,210,36,0,314,27,171,22,4,220,55,56,10,0,126,18,10,0,0,26,75,88,6,0,170,32,66,7,0,110,253,262,27,0,546,53,70,13,0,134,13,16,0,0,31,34,39,4,3,78,70,204,18,6,294,28,25,3,0,52,72,145,3,0,228,85,98,11,5,198,1188,1879,190,38,3291,20,13,0,0,29,0,0,0,0,0,64,16,4,0,86,4,0,0,0,3,292,62,0,6,356,14,3,0,0,19,126,74,3,0,198,50,83,3,3,137,112,10,0,0,129,30,0,0,0,34,40,8,0,0,50,17,9,0,0,23,387,85,3,7,482,108,19,0,3,133,11,3,0,0,16,123,15,3,0,145,281,93,0,0,373,91,3,0,0,100,258,91,0,4,347
LGA25150,36,49,6,0,92,8,3,0,0,14,9,29,3,0,44,7,3,0,0,9,49,82,0,3,141,12,14,3,0,22,10,13,6,0,27,7,12,11,0,35,34,25,3,0,62,3,3,0,0,8,3,3,0,0,9,4,6,0,0,11,39,39,3,0,85,23,21,0,0,41,0,0,3,0,3,6,4,0,0,13,14,9,6,0,25,3,8,0,0,13,19,31,0,0,47,14,12,3,0,34,299,380,46,9,728,99,47,0,0,150,0,0,0,0,0,23,6,0,0,26,3,0,0,0,3,74,31,0,3,107,4,3,0,0,7,26,9,0,0,29,17,19,0,0,34,16,0,0,0,18,8,0,0,0,8,0,0,0,0,0,4,0,0,0,3,64,10,0,0,81,25,5,0,0,26,3,0,0,0,3,18,0,0,0,22,38,0,0,0,41,17,4,0,0,22,64,16,0,0,78
LGA25250,8,3,0,0,12,0,0,0,0,0,60,205,46,0,311,10,3,3,0,18,240,314,17,8,581,26,101,27,3,158,101,215,29,0,346,32,144,24,0,207,93,54,7,4,159,28,29,8,0,61,46,34,0,0,84,39,45,11,0,92,224,208,19,4,452,57,59,9,3,128,10,17,0,0,29,44,38,3,0,80,98,207,22,3,330,36,28,0,0,68,75,139,9,3,221,90,99,10,3,209,1297,1954,249,38,3533,12,5,0,3,23,0,0,0,0,0,153,40,0,3,199,3,0,0,0,4,392,86,0,5,491,29,8,0,0,36,178,84,9,3,276,84,90,0,3,175,250,25,0,0,275,113,13,0,0,124,35,0,0,0,32,25,7,0,0,27,569,85,4,4,660,151,24,0,4,178,16,3,0,0,16,201,19,3,0,225,398,71,3,3,480,309,14,0,3,325,321,99,0,4,428
LGA25340,81,77,8,0,160,6,3,0,0,10,86,196,20,3,311,5,17,3,0,27,404,711,13,14,1144,56,65,7,0,124,96,272,34,4,401,46,200,43,0,287,60,71,0,0,137,23,24,0,0,46,92,54,3,0,141,62,123,10,3,203,331,333,16,9,696,115,132,8,0,256,11,6,3,0,27,33,46,8,0,84,102,211,34,0,345,39,57,4,0,102,105,147,7,0,259,140,147,9,4,308,1906,2890,225,46,5069,90,45,3,6,149,7,3,0,0,8,168,51,0,3,222,11,3,0,0,17,930,225,0,12,1174,27,6,0,3,40,240,123,12,9,382,97,128,7,4,245,65,13,0,0,79,38,3,0,0,39,45,6,0,0,56,45,19,0,3,63,542,72,0,4,622,373,63,0,8,451,17,0,3,0,21,201,35,0,0,233,384,84,5,3,478,183,21,3,0,207,391,102,0,8,500
LGA25430,15,21,0,0,28,0,3,0,0,6,12,25,0,3,38,0,3,0,0,3,13,22,3,0,42,3,9,0,0,15,12,34,3,0,48,0,21,3,0,22,5,13,4,0,21,6,3,0,0,11,0,0,0,0,3,4,7,0,0,14,51,28,0,3,81,11,10,0,0,16,0,0,0,0,0,4,4,0,0,9,6,13,0,0,23,0,3,0,0,3,4,15,0,0,19,4,12,0,0,19,148,238,17,6,413,51,34,0,4,96,5,4,0,0,6,55,15,0,4,71,0,0,0,0,0,97,20,0,0,115,3,0,0,0,6,63,44,0,0,104,28,31,0,0,54,14,3,0,0,16,12,0,0,0,16,3,0,0,0,3,3,0,0,0,5,99,17,0,3,113,27,3,0,0,27,3,0,0,0,3,28,7,0,0,34,66,14,0,4,83,55,3,0,0,56,41,9,0,4,48
LGA25490,60,116,0,10,187,0,0,0,0,0,8,14,3,0,23,0,0,0,0,3,11,23,3,0,37,3,4,0,0,11,8,15,3,3,24,3,28,0,0,29,11,15,3,0,32,4,3,0,0,4,0,0,0,0,3,0,3,0,0,3,13,12,0,0,27,8,10,0,0,21,3,0,0,0,7,0,0,0,0,3,3,3,0,0,8,3,3,0,0,4,0,9,0,0,17,4,11,0,0,15,146,271,18,9,443,340,234,0,12,582,4,0,0,0,4,8,6,0,0,20,0,0,0,0,0,64,14,0,3,85,9,0,0,0,8,22,22,0,0,40,19,29,0,0,44,20,3,0,0,23,4,0,0,0,4,3,0,0,0,3,3,4,0,0,8,34,4,0,0,39,18,5,0,0,26,0,0,0,0,0,11,0,0,0,11,17,3,0,0,20,21,0,0,0,23,20,11,0,0,31
LGA25620,27,52,8,0,90,0,0,0,0,0,13,12,0,3,32,0,4,0,0,4,19,46,0,0,65,3,9,0,0,6,5,21,0,0,21,3,20,3,6,30,11,13,3,0,26,0,0,0,0,0,3,0,0,0,6,5,0,0,0,4,15,20,0,0,42,11,8,0,0,16,3,0,0,0,8,3,0,0,0,7,5,8,0,0,14,0,9,0,0,7,11,3,0,0,18,9,8,0,0,21,149,241,19,11,419,117,28,0,4,151,0,0,0,0,0,34,3,0,0,35,0,3,0,0,3,66,17,0,4,83,0,3,0,0,4,25,28,0,0,49,14,22,0,0,32,11,0,0,6,14,9,0,0,0,9,3,0,0,0,3,6,0,0,0,6,42,5,0,0,40,29,3,0,0,29,4,0,0,0,4,16,3,0,0,25,18,4,0,0,20,9,0,0,0,9,42,11,0,0,50
LGA25710,15,10,0,0,24,0,0,0,0,3,37,61,5,0,105,7,6,0,0,11,190,273,9,10,476,17,29,7,0,49,38,76,3,0,119,3,58,6,0,67,27,23,0,0,55,12,13,0,0,28,27,15,0,3,52,22,17,13,0,54,167,158,0,0,330,46,50,3,0,101,4,5,0,0,13,20,23,0,0,45,39,58,16,0,111,19,14,3,0,37,41,58,3,0,101,46,58,8,4,112,775,1014,73,21,1889,21,7,0,0,33,0,0,0,0,0,51,14,0,3,66,0,0,0,0,0,233,52,0,6,291,19,4,0,0,21,51,25,3,0,84,25,26,0,0,55,19,4,0,0,29,17,6,0,0,17,17,13,0,0,28,19,0,0,0,19,228,42,5,0,271,91,18,3,0,116,10,3,0,0,14,104,10,0,0,123,160,32,4,0,198,74,0,0,0,78,137,37,0,0,172
