LGA_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
LGA43710,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,34,28,20,29,13,14,11,10,155,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,4,5,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,3,0,4,3,0,0,0,0,14,0,4,9,6,4,0,0,0,0,23,0,5,0,4,3,6,4,0,0,22,0,0,0,0,6,4,0,0,0,14,0,0,0,0,4,3,0,0,0,6,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,30,17,16,32,21,8,6,0,136
LGA43790,0,0,0,0,0,3,6,6,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,20,82,75,106,74,36,15,32,8,458,0,3,0,0,0,0,0,3,0,6,0,7,3,0,0,0,0,0,0,12,0,13,0,0,3,0,0,0,0,20,0,14,4,8,0,0,0,0,0,31,0,9,16,3,0,0,0,5,0,36,6,7,19,13,6,5,3,0,0,63,0,10,5,27,14,4,4,3,0,74,0,4,8,23,24,11,7,3,0,90,0,0,3,13,20,14,6,6,0,56,0,3,5,3,4,8,3,8,0,32,0,4,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,19,77,62,93,79,58,27,26,5,444
LGA43920,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,27,9,3,0,3,4,75,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,11,0,7,7,0,0,0,0,0,0,11,0,3,6,4,0,0,0,0,0,18,0,3,3,5,0,0,0,0,0,14,0,3,3,0,3,10,7,0,0,24,0,0,3,0,0,3,3,3,0,17,0,0,0,3,5,3,4,3,0,13,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,35,30,23,13,22,10,19,5,159
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,7,3,3,0,13,47,17,12,4,108,0,3,0,0,0,3,0,0,0,11,3,13,3,7,7,3,3,3,3,42,171,764,576,719,587,335,156,160,38,3502,3,10,5,0,0,0,0,0,0,19,4,43,3,0,0,0,0,0,0,54,7,59,11,0,4,0,0,0,0,81,8,65,27,10,7,0,0,0,0,116,11,52,73,19,5,3,0,3,3,162,15,43,93,101,22,13,3,8,3,295,17,24,82,120,87,25,11,12,3,369,32,19,33,108,229,85,38,11,0,556,22,23,23,81,265,131,51,36,3,639,15,8,3,27,103,76,35,23,0,293,7,3,3,8,44,34,23,20,0,150,4,0,0,8,18,18,0,10,0,57,3,3,3,4,5,16,12,17,0,63,3,4,3,4,0,3,0,7,0,21,0,3,0,7,4,8,3,0,3,32,141,360,360,504,799,413,179,136,24,2916
LGA44210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,49,50,63,26,12,17,12,3,242,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,7,0,3,8,6,4,3,0,0,0,24,0,3,10,8,0,0,0,0,0,28,3,3,5,8,8,4,3,0,0,34,0,3,0,12,12,0,0,4,0,32,0,0,0,0,15,4,0,0,0,23,0,0,0,0,9,3,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,32,41,44,49,10,11,7,0,202
LGA44340,3,0,0,0,3,4,6,4,0,29,0,0,0,0,4,0,0,0,0,13,0,8,5,13,9,3,0,0,14,43,180,699,604,836,534,229,119,127,51,3377,0,5,0,0,0,0,0,3,0,10,5,41,7,0,4,0,0,0,0,54,8,96,13,11,7,0,0,0,0,138,4,89,33,14,3,5,0,4,4,155,9,70,62,34,8,5,0,3,0,195,19,72,139,103,31,13,0,4,5,386,19,40,89,150,121,22,7,8,4,458,23,33,50,135,244,88,32,23,0,626,39,27,30,78,299,96,50,25,5,652,16,6,15,29,139,69,32,13,0,323,10,10,8,12,66,31,24,21,0,176,3,8,3,11,22,20,14,12,0,103,3,3,0,8,9,18,11,19,0,83,4,9,3,3,0,4,4,4,0,28,0,0,5,11,8,3,3,0,0,37,147,510,459,589,965,389,194,144,28,3419
LGA44550,3,0,3,0,6,26,11,3,0,53,0,0,0,0,0,0,0,3,0,3,0,4,0,4,3,0,0,0,0,12,74,337,257,351,186,112,49,61,21,1447,0,6,5,3,0,0,0,3,0,21,0,11,3,0,0,0,0,0,3,20,4,29,5,5,3,0,0,0,0,45,5,37,16,10,0,3,0,0,0,80,3,30,23,11,9,6,0,4,0,82,7,31,54,44,15,9,0,0,0,150,10,21,28,59,28,20,7,3,0,170,9,12,13,59,62,29,20,13,0,206,4,8,9,28,60,27,26,8,0,169,5,3,4,11,32,25,7,10,0,101,0,3,3,8,13,11,3,7,0,46,0,3,0,0,13,6,3,5,0,27,0,0,0,0,3,3,5,9,0,23,0,3,0,3,0,3,0,3,0,13,0,5,0,0,0,0,0,0,0,8,44,201,164,233,239,139,72,57,13,1172
LGA44620,0,0,0,0,8,18,14,7,0,45,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,3,15,69,231,208,299,230,129,82,125,16,1389,0,6,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0,0,0,21,4,42,4,0,0,0,0,0,0,50,11,33,20,10,3,3,0,0,0,73,7,18,49,13,7,0,0,0,0,94,3,14,46,65,27,12,8,3,3,182,8,12,31,77,68,38,7,7,0,245,12,18,17,43,111,46,25,10,6,279,6,3,11,20,111,37,37,24,0,248,3,0,7,8,29,29,12,8,0,99,0,0,3,3,15,11,4,10,0,56,0,0,0,5,4,7,3,5,0,19,0,0,3,3,0,5,5,11,0,35,0,0,0,0,3,0,0,5,0,11,0,4,3,5,9,3,0,0,0,22,58,160,195,247,384,197,109,81,12,1447
LGA44830,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,19,6,10,4,7,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,3,0,6,0,5,0,0,9,4,0,3,0,23,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,15,4,7,17,16,3,8,0,70
LGA45040,3,0,0,0,3,13,11,4,0,39,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,4,3,0,17,39,160,172,203,271,108,75,100,10,1133,0,4,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,3,0,17,3,20,5,0,0,0,0,0,0,24,3,21,9,3,3,0,0,3,0,41,3,11,24,5,0,0,0,0,0,48,5,14,25,25,23,5,0,3,0,101,4,12,26,40,53,9,5,4,0,154,8,7,10,19,77,27,16,8,0,171,8,5,4,12,68,33,12,13,0,158,0,0,0,3,26,19,10,3,0,60,0,0,0,0,12,7,8,4,0,33,0,0,0,0,8,11,7,0,0,23,0,0,0,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,39,104,105,127,267,118,59,45,3,861
LGA45090,3,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,24,62,65,76,34,22,21,11,3,316,0,3,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,10,0,15,6,0,0,0,0,0,0,24,0,8,10,3,0,0,0,0,0,22,0,12,19,3,0,0,0,4,0,38,0,6,15,9,4,0,0,0,0,46,5,9,3,16,25,0,3,3,0,65,0,0,0,16,23,8,8,0,0,55,7,8,3,10,19,14,4,9,0,68,0,3,3,4,6,7,5,4,0,26,0,3,0,7,4,3,3,3,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,3,7,0,0,0,0,10,11,73,55,78,90,40,27,31,0,402
LGA45120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,43,27,5,7,7,5,0,138,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,4,4,3,0,0,4,0,0,0,13,0,4,3,3,0,0,0,0,0,13,0,6,7,7,0,0,0,0,0,20,0,0,0,7,3,4,3,0,0,22,0,0,0,6,3,3,3,0,0,18,0,0,0,0,12,3,0,0,0,19,0,0,0,6,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,22,33,26,20,10,12,0,157
LGA45290,3,0,0,0,0,15,4,5,3,26,0,3,0,0,0,3,0,0,0,7,0,7,4,0,4,0,3,0,3,23,95,769,469,509,345,199,104,87,45,2626,0,3,3,0,0,0,0,0,0,13,9,41,4,3,0,0,0,0,0,57,4,83,20,6,3,0,0,0,0,115,5,89,45,16,7,5,0,0,0,166,16,75,99,31,15,3,0,6,0,234,17,55,134,128,44,7,0,6,4,400,16,32,84,171,198,47,7,15,5,574,16,31,49,120,290,101,40,18,5,663,14,9,26,65,301,117,75,27,3,645,13,10,19,36,104,77,41,26,0,327,0,7,15,17,34,44,17,13,0,161,0,0,5,12,16,12,15,17,0,76,0,3,9,7,10,19,21,19,0,79,3,8,11,0,3,11,3,8,0,52,0,8,4,3,7,0,3,0,9,36,111,458,517,620,1029,445,227,166,24,3599
LGA45340,11,0,3,7,13,53,24,26,0,130,0,0,0,4,0,0,0,4,0,15,3,12,12,23,5,3,0,0,6,68,260,1135,1002,1381,804,386,211,233,80,5493,3,11,5,0,0,4,0,0,4,34,6,68,6,4,0,0,0,3,0,86,8,106,21,18,0,3,0,0,3,156,15,118,66,21,9,8,0,4,0,236,6,105,122,51,17,7,0,7,0,317,20,105,172,160,41,20,10,9,3,541,18,54,111,220,156,45,21,19,8,646,21,32,52,164,264,88,48,21,3,680,21,28,43,78,271,102,68,33,3,646,9,13,21,18,113,70,41,33,4,307,6,6,6,20,42,43,27,24,5,181,6,3,3,4,14,13,19,15,0,84,0,8,0,8,12,14,11,13,0,78,0,6,4,3,3,3,7,8,0,30,5,14,9,8,4,4,7,6,0,47,140,666,646,772,946,416,260,184,34,4072
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,10,3,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,3,3,0,0,28
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,17,7,15,0,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,3,4,0,17
LGA45680,6,0,0,0,8,37,6,12,0,75,0,0,0,3,0,0,0,0,0,8,0,3,3,9,6,0,6,0,7,38,167,489,512,920,624,325,164,190,57,3439,0,9,0,3,0,0,3,0,0,18,3,20,3,0,0,0,0,0,0,29,0,37,10,7,5,0,0,3,4,60,3,43,31,7,3,0,0,0,0,88,9,34,57,23,3,3,0,0,0,139,15,41,64,85,36,11,3,3,0,245,16,23,41,116,111,27,14,9,4,352,23,21,25,85,195,70,32,22,0,465,19,8,14,39,189,92,41,28,0,436,12,4,3,13,93,40,17,16,0,196,3,3,3,5,33,22,12,11,0,84,0,0,0,0,13,12,8,8,0,39,0,3,4,0,6,11,9,8,0,47,0,0,0,0,0,3,0,0,0,9,0,3,6,0,12,3,0,0,3,26,98,242,263,382,697,282,139,109,17,2242
LGA45890,13,3,6,11,42,174,57,64,0,368,0,0,0,3,3,11,3,16,0,40,3,12,5,8,13,4,0,5,20,69,292,997,878,1197,1389,1007,485,543,100,6886,0,7,12,8,4,4,0,0,0,29,3,53,10,4,3,0,0,0,0,71,6,115,34,9,9,0,0,0,0,179,16,102,76,19,10,9,3,3,0,239,7,97,130,52,31,18,4,3,4,347,19,83,200,211,78,32,14,15,3,657,26,48,113,265,355,112,46,27,9,1007,39,50,63,204,672,315,141,62,9,1564,55,28,34,105,646,379,190,140,11,1580,13,11,10,38,256,188,149,99,7,778,11,8,7,14,108,110,81,86,3,424,4,3,6,11,48,56,47,42,0,213,13,8,4,18,44,65,62,74,0,279,0,8,8,4,9,14,11,30,0,91,3,9,7,9,12,9,7,7,3,71,224,635,716,975,2277,1306,754,589,57,7530
LGA46090,0,0,0,0,3,12,8,4,0,28,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,3,0,5,0,12,51,103,119,170,185,94,45,88,14,869,0,0,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,12,0,8,9,3,4,0,0,0,0,29,0,11,15,4,4,5,0,0,3,42,3,7,23,27,20,3,0,0,0,86,3,8,9,36,43,5,6,3,0,107,3,4,10,17,60,20,7,8,0,125,3,4,3,14,66,21,7,9,0,138,5,3,0,6,41,12,8,5,0,91,4,3,0,0,23,12,3,6,0,51,0,0,3,0,9,5,0,3,0,21,3,3,0,0,7,3,0,0,0,18,0,0,0,0,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,13,28,71,78,118,279,87,32,40,8,740
LGA46300,3,0,0,0,0,17,6,0,0,30,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,13,26,147,151,182,116,71,55,50,9,808,5,0,0,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,0,12,0,15,0,8,0,0,0,0,0,22,0,26,13,3,4,0,3,3,0,46,3,19,19,17,4,0,0,0,0,62,0,16,41,39,15,0,0,3,0,112,5,12,15,50,41,13,3,4,0,143,3,9,8,26,73,21,10,5,0,155,4,4,6,19,65,22,17,8,0,145,0,8,5,7,25,10,5,6,0,67,0,0,7,10,11,10,9,5,0,44,0,3,3,0,6,3,0,5,0,24,0,4,0,4,0,0,0,3,0,13,0,5,0,0,0,3,0,0,0,8,0,4,0,3,7,0,0,0,0,19,28,125,121,177,253,85,46,41,3,888
LGA46450,0,0,0,3,4,13,11,16,0,39,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,12,46,153,163,218,132,65,46,61,15,899,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,9,0,12,3,0,0,0,0,0,0,22,3,13,7,0,0,0,0,0,0,27,3,10,21,9,10,3,0,0,0,62,3,10,27,24,9,5,4,5,0,86,3,10,18,39,36,9,7,4,0,125,3,10,11,32,52,16,13,3,4,136,3,0,4,13,61,21,16,5,3,128,0,3,0,3,10,9,5,0,0,41,4,0,4,3,9,9,0,3,0,34,0,0,3,0,3,10,4,11,0,23,0,0,0,3,3,0,8,10,0,18,0,0,0,0,4,0,0,0,0,7,0,0,4,3,0,0,0,0,0,9,31,82,107,125,187,87,53,39,5,722
LGA46510,0,0,0,0,3,3,9,3,0,19,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,3,10,26,176,125,161,110,64,52,39,14,761,0,3,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,16,0,23,3,0,0,0,0,0,0,24,0,11,9,0,0,0,0,0,0,28,0,15,18,6,0,0,0,0,0,47,0,20,24,24,11,0,0,0,0,83,4,9,15,24,20,11,5,0,0,84,4,6,3,36,64,22,16,8,0,160,3,5,9,15,64,13,5,9,0,125,4,0,3,8,29,12,4,9,0,74,0,0,0,5,11,3,3,7,0,30,0,0,0,0,7,4,3,4,0,18,0,0,0,3,3,4,3,9,0,26,0,0,0,3,0,0,0,5,0,11,0,0,3,3,0,0,0,0,3,16,22,106,96,136,209,84,40,60,8,754
LGA46670,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,8,17,76,50,86,32,16,19,23,4,322,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,11,4,3,0,0,0,0,0,16,0,10,5,8,4,0,0,0,0,25,0,7,9,5,0,0,0,0,0,20,0,9,16,12,12,3,0,0,0,48,0,0,4,21,18,8,7,3,0,60,3,3,0,8,17,10,3,3,0,51,4,0,3,3,19,18,7,0,0,57,3,0,0,0,12,5,4,4,0,27,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,16,45,44,61,73,55,19,23,0,347
LGA46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,13,15,3,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,5,7,3,0,0,0,17,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,9,17,3,0,3,0,52
LGA46970,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,20,23,31,16,10,3,21,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,0,5,7,0,0,0,0,0,0,7,0,5,3,0,3,0,0,0,0,14,0,0,3,7,0,0,0,0,0,14,0,0,3,6,3,3,0,0,0,21,0,0,4,0,12,3,3,0,0,23,0,0,0,0,7,6,0,8,0,22,0,0,0,0,3,6,3,3,0,15,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,6,5,7,0,18,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,4,14,19,20,26,32,11,40,0,166
