LGA_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
LGA18200,0,0,0,0,0,3,0,0,0,5,3,0,3,10,0,28,0,6,0,46,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,4,0,5,14,0,32,0,7,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,6,0,4,0,0,0,24
LGA18230,0,4,0,6,0,23,0,16,0,57,4,10,10,118,11,318,9,118,4,598,3,3,3,15,3,37,0,19,0,87,0,0,0,10,3,9,4,0,0,34,0,4,5,6,0,5,0,3,0,20,0,3,8,3,0,0,0,0,0,19,0,0,7,4,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,14,0,0,11,28,13,25,37,173,27,410,11,155,14,852,0,0,3,0,0,3,0,0,0,8,0,0,3,7,0,11,0,8,0,32,0,0,4,15,0,12,4,6,0,41,0,9,0,13,6,11,0,3,0,40,4,8,49,21,19,5,3,5,0,111,3,6,58,8,7,7,0,0,0,85,0,0,29,3,4,0,0,0,0,39,0,4,27,3,0,0,0,0,0,33,0,0,0,0,0,3,0,0,3,10,12,29,179,70,42,51,4,22,3,398
LGA18250,3,16,4,22,6,79,0,19,3,159,21,227,52,423,175,880,38,182,18,2011,29,82,38,201,103,355,21,117,9,945,18,35,9,52,28,84,3,17,0,244,0,14,17,10,15,11,0,3,0,63,3,13,20,12,10,11,0,0,3,74,0,4,4,3,3,5,0,0,0,23,4,0,3,0,0,4,0,0,0,16,0,13,3,15,11,30,0,9,28,108,77,402,146,740,350,1453,64,356,62,3646,0,4,3,5,3,3,0,4,0,19,0,11,7,37,18,44,3,18,0,137,7,19,19,40,19,57,3,22,0,185,3,23,20,22,16,30,4,7,0,116,13,30,53,19,28,20,0,3,0,163,12,27,68,13,20,6,3,0,0,155,6,7,21,3,8,7,0,0,0,57,9,5,18,0,4,4,0,0,0,47,0,0,3,0,3,0,0,0,0,14,54,124,213,138,107,173,15,56,11,892
LGA18350,0,0,0,6,0,30,3,13,0,57,0,12,7,160,11,316,3,204,5,727,0,6,8,37,0,43,0,27,0,123,3,0,0,20,0,8,0,12,0,47,0,0,3,6,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,4,16,12,23,22,236,17,418,4,256,10,995,0,0,0,4,0,0,0,0,0,9,0,4,0,12,4,10,0,17,0,44,0,0,3,18,0,17,0,3,0,43,3,6,5,15,0,8,0,5,0,44,0,10,33,15,7,8,0,3,0,74,4,5,46,12,7,0,0,0,0,76,0,4,22,3,0,4,0,0,0,37,3,3,13,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,3,12,8,30,134,76,21,44,4,31,3,349
LGA18400,0,0,3,7,0,7,0,0,3,16,4,14,8,66,10,132,9,127,3,375,7,0,0,21,0,26,4,26,0,84,0,0,0,3,0,3,0,0,0,12,0,3,5,3,0,0,0,4,0,11,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,5,0,4,3,10,11,24,25,105,13,170,16,157,11,530,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,8,0,15,0,0,4,10,0,5,0,0,0,21,0,0,4,6,0,0,0,6,0,28,0,3,35,15,3,0,3,0,0,65,4,0,45,4,3,0,0,0,0,52,0,3,24,0,0,0,3,0,0,28,0,0,25,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,4,8,136,44,8,16,8,20,0,236
LGA18450,0,17,9,65,15,97,5,51,0,256,30,262,67,878,225,1439,117,673,29,3719,21,48,40,283,94,309,31,160,6,988,18,25,17,114,23,95,7,42,0,335,11,20,20,20,13,16,0,12,0,109,3,6,17,20,10,4,0,0,0,58,4,4,5,0,3,0,0,0,0,24,0,6,7,8,0,0,0,0,0,22,3,16,5,28,3,35,0,3,31,125,86,408,182,1413,381,1992,160,946,71,5633,0,0,7,10,4,10,0,3,0,33,4,16,8,71,19,57,3,23,0,203,0,15,19,44,22,50,8,21,3,173,4,35,37,60,25,16,0,12,0,203,17,52,145,59,52,17,4,6,4,355,14,39,211,28,20,6,4,8,0,325,6,11,61,18,4,6,5,4,0,110,9,4,39,3,9,3,0,3,0,72,0,0,14,4,0,0,0,0,8,31,50,178,548,291,152,169,29,82,18,1505
LGA18500,0,4,3,10,4,13,0,7,3,38,11,92,15,284,65,148,14,37,4,672,3,16,30,131,48,87,3,57,0,380,3,4,3,51,7,18,0,0,0,93,7,0,5,4,0,3,0,0,0,27,0,3,6,5,0,3,0,3,0,14,0,0,0,4,0,0,0,0,0,13,4,0,0,3,0,0,0,0,0,6,0,9,4,19,0,3,0,5,12,49,26,132,68,511,134,276,21,109,15,1288,0,0,4,0,0,0,0,0,0,8,0,0,0,23,3,10,0,7,0,48,0,7,9,25,12,10,4,19,0,80,0,3,6,11,3,8,0,3,0,33,4,3,17,13,3,0,0,0,0,39,7,9,30,8,7,4,0,3,0,54,0,0,9,6,0,0,0,0,0,22,0,4,6,4,0,0,0,0,0,18,0,0,3,3,0,0,0,0,0,6,11,23,76,91,33,39,0,32,3,314
LGA18710,0,0,0,0,0,3,0,0,0,3,3,5,4,26,3,34,0,18,0,95,0,0,3,7,0,4,0,3,0,23,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,3,12,6,48,7,43,0,25,0,140,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,3,6,5,3,0,0,0,0,0,19,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9,5,6,26,7,6,4,0,4,0,58
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,6
LGA19499,5,48,17,110,19,42,8,45,4,306,17,705,120,842,93,283,71,385,19,2538,15,62,72,134,36,88,37,136,17,602,7,15,32,50,17,21,0,40,7,196,3,5,59,8,3,6,0,11,0,102,11,14,72,4,7,0,4,18,4,125,3,4,24,0,0,0,0,3,0,37,4,12,20,9,0,3,3,4,0,54,4,33,17,31,18,45,5,27,47,220,75,905,441,1186,189,483,134,665,101,4177,0,4,57,9,3,3,3,6,0,82,3,43,47,72,8,28,8,67,3,281,8,25,75,39,9,14,10,71,4,259,12,23,224,28,9,9,3,23,0,330,19,17,720,11,12,7,4,26,3,810,22,10,1193,13,8,0,0,37,4,1292,11,5,341,10,0,0,4,10,0,386,4,15,253,8,7,6,3,8,6,310,3,0,45,5,3,0,0,7,17,73,81,133,2952,192,54,72,37,261,35,3824
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,3,0,0,6,0,8,0,3,0,20,0,3,4,38,0,73,3,58,0,180,0,0,0,3,0,5,0,0,0,13,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,5,4,12,57,3,90,7,68,3,242,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,6,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,7,3,0,0,0,3,0,13,0,0,5,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,25,13,3,9,0,7,0,61
LGA20260,0,0,0,4,0,5,0,4,0,12,0,0,0,20,5,75,0,37,0,148,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,6,30,5,97,3,51,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,9,0,0,0,0,3,0,14,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,9,5,4,0,5,0,55
LGA20570,3,4,0,47,4,56,0,33,4,152,24,74,45,537,64,1012,16,405,18,2204,9,26,12,115,31,138,14,68,5,416,9,7,0,40,10,32,7,13,0,119,0,3,15,10,4,3,0,0,0,39,0,0,11,0,0,0,0,0,0,15,0,0,4,5,0,0,0,3,0,9,0,3,0,3,0,3,0,3,0,14,0,0,5,28,4,32,3,11,15,101,45,116,102,788,121,1289,36,531,49,3076,7,3,4,0,0,6,0,3,0,18,3,5,5,27,8,36,0,17,0,106,0,4,8,21,6,23,0,14,0,88,4,3,12,22,13,13,0,3,4,79,3,19,82,19,13,7,0,5,0,147,3,4,83,6,10,0,3,0,0,108,4,8,39,5,0,0,0,3,0,57,0,7,13,6,0,0,0,0,3,29,0,0,10,4,0,0,0,0,3,20,23,52,254,106,49,90,3,51,16,643
LGA20660,3,3,8,22,9,26,0,13,0,81,30,94,43,518,133,1034,26,330,11,2210,12,19,26,121,32,147,14,77,3,449,9,5,5,31,11,45,0,11,0,112,4,9,12,4,0,10,0,7,0,44,5,12,22,3,0,3,0,0,0,45,0,0,7,3,0,0,0,0,0,17,0,0,4,3,0,0,0,3,0,8,0,0,0,14,5,13,0,4,11,52,56,139,116,729,196,1274,41,436,22,3015,0,3,0,0,0,0,0,0,0,6,0,0,3,29,5,33,3,16,0,84,0,5,10,25,12,21,0,15,0,87,0,18,11,23,12,5,0,8,0,80,3,6,53,8,3,3,0,0,0,81,0,16,67,7,0,0,0,0,0,99,0,11,11,3,0,0,0,0,0,26,0,7,7,4,0,3,0,0,0,22,0,0,4,0,0,3,0,0,4,12,8,58,178,94,36,71,6,39,5,501
LGA20740,0,0,0,5,0,20,3,12,0,43,3,3,11,90,7,205,0,75,0,396,0,0,3,9,3,15,0,10,0,40,0,0,3,0,0,6,0,0,0,13,0,0,9,4,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,5,22,9,3,31,114,13,257,5,107,10,538,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,5,0,3,0,17,0,0,0,3,0,9,0,0,0,18,0,0,5,3,0,0,0,3,0,12,0,0,17,3,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,23,0,0,3,0,0,0,0,3,0,12,0,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,4,3,68,19,7,14,0,14,0,125
LGA20830,0,0,0,8,0,13,0,5,0,36,10,18,12,151,28,336,4,215,6,779,4,6,8,34,11,53,0,39,0,157,0,0,3,15,0,18,0,0,0,39,0,0,0,0,4,0,0,0,0,13,0,0,5,4,3,0,0,0,0,9,0,0,3,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,10,0,3,0,4,0,5,0,3,3,20,16,28,33,218,44,430,10,266,18,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,3,9,0,42,0,0,5,9,3,15,0,10,0,36,0,4,5,6,7,6,0,4,0,32,0,4,34,8,7,0,0,4,0,57,3,3,41,7,0,0,0,4,0,55,0,0,5,0,0,0,0,0,0,12,6,0,7,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,14,14,99,34,23,39,3,31,3,244
LGA20910,3,4,0,42,0,33,3,9,0,92,19,86,22,674,131,562,18,196,7,1715,7,19,29,157,49,95,10,70,3,432,3,6,6,48,10,28,0,9,0,115,3,0,0,13,3,3,0,0,0,28,0,5,6,4,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,4,3,0,10,4,17,0,3,4,46,39,126,69,948,197,728,36,289,19,2449,0,0,4,3,0,0,0,0,0,9,0,8,3,28,5,20,0,8,0,80,3,3,11,22,6,26,3,14,0,88,3,4,9,18,9,9,3,3,0,58,3,5,41,10,5,3,0,4,0,76,0,7,43,9,4,0,0,0,0,67,0,0,21,3,0,0,3,0,0,30,3,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,4,10,20,22,132,107,35,66,8,27,7,416
LGA21010,0,0,0,4,0,6,0,3,0,18,0,0,12,28,0,76,0,44,0,164,0,0,0,5,0,8,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,3,17,44,4,97,0,54,6,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,3,0,4,0,0,0,8,0,0,0,9,0,0,0,0,0,12,0,0,8,3,0,0,0,3,0,14,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,17,3,10,4,8,0,61
LGA21110,0,12,3,63,27,60,3,26,3,188,43,299,80,1205,290,1210,47,430,21,3629,23,73,56,325,126,271,23,147,8,1058,16,17,17,92,34,66,3,27,0,273,3,11,8,14,9,9,0,3,3,71,3,15,16,3,9,3,0,0,0,52,0,4,3,7,3,3,0,3,0,30,0,3,8,5,0,0,0,3,0,16,3,9,7,26,12,28,0,7,35,132,95,451,192,1743,504,1654,81,648,79,5451,0,0,0,5,0,3,0,0,0,19,3,12,9,64,21,30,5,21,0,169,4,18,16,43,31,28,0,17,0,150,5,11,9,28,11,21,0,3,0,87,9,23,44,14,21,12,0,5,3,128,9,31,53,13,13,17,0,3,0,144,5,7,33,6,6,3,0,0,0,67,6,4,13,3,4,0,0,0,0,32,0,0,0,3,0,3,0,0,5,16,38,107,181,188,106,121,8,52,12,809
LGA21180,0,0,3,19,12,68,9,23,7,136,41,113,45,399,114,1331,50,492,17,2597,34,25,45,95,70,264,77,180,5,789,15,8,5,33,14,69,3,26,4,174,3,0,15,12,8,11,3,5,0,53,0,5,15,0,3,8,0,0,0,34,6,0,6,3,0,4,0,4,0,22,0,0,3,4,3,4,3,0,0,18,3,6,7,13,4,34,3,21,26,116,102,162,138,588,223,1786,143,749,61,3949,0,0,3,0,3,3,0,3,0,13,4,7,12,22,7,63,3,16,4,141,0,13,18,22,12,44,13,35,3,157,12,5,12,23,8,13,5,14,3,86,4,11,88,14,10,7,3,0,5,152,4,10,127,7,7,6,3,3,3,171,3,6,35,3,3,0,0,0,0,51,3,4,24,7,0,3,0,3,0,46,0,0,8,0,0,9,0,0,5,30,32,53,320,102,51,149,34,78,21,838
LGA21270,0,0,0,3,0,3,0,0,0,8,0,0,3,18,3,30,0,47,0,97,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,3,18,3,35,0,48,6,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
LGA21370,0,0,0,12,0,23,3,9,0,46,6,12,9,82,20,282,7,136,3,550,0,0,4,11,3,26,0,11,0,50,0,3,0,8,0,9,0,4,0,21,0,3,5,3,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,9,3,29,11,22,28,113,31,346,11,170,7,738,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,4,0,4,0,17,0,0,3,9,0,3,0,0,0,12,0,7,5,9,0,5,0,0,0,27,5,6,50,4,0,0,0,4,0,74,0,3,34,3,0,0,0,3,0,40,0,0,11,0,0,0,0,3,0,17,0,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,8,10,114,35,8,19,0,22,4,209
LGA21450,0,3,0,6,3,27,3,19,0,69,18,19,29,239,54,658,37,318,9,1381,7,4,11,53,18,112,5,57,0,273,0,0,0,20,7,32,4,5,0,68,0,3,3,7,0,3,0,0,0,18,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,18,0,7,9,42,26,34,57,334,78,852,48,419,19,1869,0,0,7,0,0,0,0,0,0,7,0,3,3,20,3,22,6,16,0,68,7,3,7,13,5,19,4,6,0,63,0,5,6,10,0,11,0,3,0,35,10,3,60,17,7,4,0,6,0,97,3,3,67,4,7,3,0,0,0,92,4,0,26,0,0,0,0,0,0,32,3,0,14,3,0,0,0,0,0,27,0,0,3,3,0,3,0,0,3,12,20,19,192,64,22,64,11,34,3,438
LGA21610,0,5,3,30,12,82,4,25,0,165,43,102,73,600,137,1682,54,714,20,3430,25,18,31,184,42,322,35,156,4,832,15,6,8,69,14,79,3,27,0,225,0,9,11,10,9,18,0,9,0,62,7,0,10,6,0,0,0,3,0,32,0,3,6,7,0,0,0,0,0,20,0,0,6,9,0,0,0,0,0,17,0,3,6,18,3,30,0,8,23,92,92,157,158,930,226,2221,99,948,49,4874,0,0,8,7,3,6,0,4,0,26,4,4,4,50,13,65,0,29,0,173,11,8,14,34,18,47,8,27,0,155,7,11,20,37,13,23,3,9,0,122,5,4,121,43,14,14,3,8,0,216,5,13,125,16,6,3,0,6,0,172,0,4,55,7,3,7,0,0,0,79,4,3,20,12,0,0,0,3,0,38,0,0,9,4,0,5,0,3,6,34,35,41,386,198,66,175,15,82,12,1015
LGA21670,0,0,0,0,0,11,0,0,0,11,0,0,5,23,9,87,0,42,0,160,0,0,3,10,0,8,0,4,3,29,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,0,7,0,0,9,31,10,110,0,53,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,4,0,4,0,12,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,7,0,5,0,42
