LGA_CODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
LGA23110,0,0,0,0,0,0,9,914,306,176,195,287,203,9,27,2126,13,3,9,0,12,4,0,0,41,140,27,38,57,97,73,4,6,439,80,15,29,32,81,49,0,3,288,164,41,35,88,152,149,5,11,654,83,28,25,37,170,144,9,12,504,239,82,78,122,310,136,6,21,995,8,3,0,0,3,11,0,3,31,23,4,7,17,29,14,0,0,92,23,4,12,11,20,3,0,0,75,41,23,25,39,49,51,0,3,234,59,18,18,16,51,57,3,4,228,59,12,17,27,34,21,0,0,170,75,16,22,34,58,38,0,3,247,195,62,79,119,244,149,0,11,866,11,3,5,6,10,7,0,0,41,84,22,25,32,66,23,3,5,265,117,31,31,49,123,106,9,13,495,2337,712,631,889,1801,1243,66,133,7815,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,137,28,21,12
LGA23190,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,0,0,0,3,4,0,0,0,10,0,0,0,0,5,0,0,0,6,4,0,0,0,9,0,0,0,10,4,0,4,0,13,3,0,0,31,7,0,0,3,11,9,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,3,3,0,0,4,3,0,5,3,8,0,0,0,11,3,0,0,0,4,5,0,0,11,12,3,6,16,56,34,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,5,4,0,0,13,37,8,15,30,134,70,3,3,296,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23270,0,3,10,0,0,0,19,1379,455,341,418,1011,822,67,58,4561,58,21,10,23,56,30,0,3,204,322,103,116,126,259,171,8,17,1120,221,66,77,97,211,151,12,19,850,376,130,156,186,387,235,8,29,1506,298,108,114,197,461,432,31,26,1658,1119,334,328,487,1078,534,28,64,3966,27,4,11,16,29,24,0,4,114,65,8,21,41,48,19,0,3,208,54,14,15,23,52,40,0,4,197,96,51,51,62,101,92,5,5,457,216,69,68,95,192,203,22,16,882,214,60,76,109,158,70,5,8,697,241,90,113,128,152,95,3,16,843,381,153,207,228,495,266,11,27,1774,14,0,12,7,14,8,0,0,61,172,57,58,70,213,156,8,17,754,376,115,122,179,377,290,23,65,1544,5678,1846,1896,2494,5335,3661,231,377,21528,5,3,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,5,282,97,67,83
LGA23350,0,0,0,0,0,0,0,3,0,3,3,6,13,3,3,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,0,3,0,3,7,0,0,19,3,0,3,0,6,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,7,3,3,0,0,17,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,9,37,4,8,9,38,29,3,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23430,4,0,3,3,0,0,17,1208,399,383,459,774,517,40,52,3826,25,9,12,4,17,10,0,0,78,226,54,58,92,157,122,0,12,722,333,104,118,200,285,192,7,9,1242,359,127,160,223,407,351,15,9,1661,195,58,74,99,259,293,23,19,1024,200,83,87,131,310,132,12,20,960,12,10,14,28,43,35,3,0,147,51,17,38,33,44,24,0,3,209,35,6,10,17,26,22,0,4,123,159,76,91,127,202,139,8,9,809,92,34,38,48,95,113,4,15,431,101,38,31,43,61,24,0,3,290,112,36,63,59,88,50,7,10,416,309,126,118,204,464,321,10,23,1573,18,5,12,9,18,38,0,3,110,189,59,57,54,189,101,13,17,687,372,122,126,160,262,238,20,42,1347,4020,1366,1497,1993,3727,2748,167,254,15773,6,3,7,6,12,26,0,0,63,0,0,0,0,0,0,0,0,0,306,138,74,81
LGA23670,0,3,8,3,0,0,21,667,218,190,310,434,298,12,26,2163,17,3,7,10,23,18,0,0,69,151,40,42,56,126,66,4,3,503,271,75,108,194,283,178,14,10,1130,245,77,117,168,243,209,10,10,1076,146,28,57,111,283,225,34,16,891,146,40,41,55,140,80,3,8,512,25,6,14,25,29,34,3,0,133,89,33,35,72,104,53,4,4,388,47,8,8,19,39,29,0,0,148,155,59,85,99,182,133,10,5,721,83,32,28,36,95,98,9,14,382,97,19,13,29,48,25,0,3,235,100,33,44,69,76,49,3,3,389,333,138,151,228,453,308,24,23,1655,23,8,9,24,18,13,0,0,93,106,27,31,47,111,76,3,8,417,244,66,75,116,199,161,7,34,909,2948,930,1069,1672,2890,2058,137,167,11864,5,3,0,0,3,4,0,0,18,0,0,0,0,0,0,0,0,3,128,52,29,36
LGA23810,0,0,0,0,0,0,8,17,0,8,6,16,8,0,3,61,24,3,5,14,9,9,0,0,63,12,3,3,3,10,5,0,3,43,4,3,0,0,10,3,0,0,21,32,4,13,19,45,20,4,0,134,30,3,19,19,72,37,0,7,187,18,3,0,3,10,4,0,0,43,0,0,0,0,3,3,0,0,8,5,0,0,0,3,0,0,0,12,6,0,0,3,0,0,0,0,5,10,4,3,7,19,11,0,3,52,10,0,0,3,10,8,0,3,30,31,9,4,8,9,6,0,0,66,17,11,12,18,21,9,6,4,94,51,19,39,64,150,73,0,3,393,7,0,3,3,4,4,0,0,15,13,0,0,3,23,3,0,3,44,21,3,7,8,18,13,0,10,75,304,66,107,186,428,226,14,45,1383,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,4,9,0,0,0,13,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,0,4,9,31,38,3,3,108,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24130,0,0,0,0,0,0,0,15,0,4,5,7,30,0,0,66,0,0,0,0,0,0,0,0,4,13,0,0,3,7,10,0,0,33,4,0,0,0,0,3,0,0,16,10,3,10,7,19,11,0,0,56,21,10,10,11,55,24,3,3,135,3,0,0,8,3,0,0,0,21,0,0,0,3,0,0,0,0,4,6,4,3,8,9,3,0,0,36,4,0,0,0,0,0,0,0,8,13,3,6,4,5,5,0,0,26,3,0,0,0,7,8,0,0,20,19,0,4,3,11,7,0,0,38,14,0,5,4,12,3,0,0,50,20,8,9,25,26,22,3,0,114,4,0,0,0,3,4,0,0,13,11,0,5,3,8,5,0,0,29,14,0,4,4,8,19,0,3,47,176,37,56,89,195,146,9,19,725,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24210,0,0,0,0,0,0,3,63,10,0,14,20,24,4,0,135,6,0,0,4,3,0,0,0,14,143,27,37,51,86,73,3,0,418,37,13,22,22,31,31,3,3,152,207,53,104,132,207,162,13,10,882,119,26,55,92,209,234,25,7,765,98,19,24,34,75,29,0,4,282,16,5,7,11,9,5,0,0,53,49,14,19,40,46,23,3,3,189,54,17,14,30,28,9,0,3,157,186,47,52,74,111,77,7,4,550,79,18,12,21,55,68,7,0,261,62,19,15,19,21,13,0,0,150,111,30,39,59,67,58,0,0,369,313,133,113,169,308,263,15,16,1333,19,0,9,5,11,13,0,0,62,64,21,20,21,58,59,8,4,255,74,17,22,43,52,82,3,7,306,1707,458,570,831,1412,1228,89,81,6373,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,0,0
LGA24250,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,7,7,0,0,18,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,4,6,6,17,13,3,4,67,0,0,0,0,0,7,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24330,0,0,0,0,0,0,7,295,60,71,87,167,120,8,6,808,42,5,12,23,28,15,3,0,128,105,32,33,29,57,51,0,5,309,82,13,24,45,85,73,3,7,331,380,98,108,141,251,219,7,22,1223,123,39,42,90,231,291,30,15,864,254,50,65,86,229,113,8,17,812,24,6,7,3,27,15,0,3,91,71,11,17,19,29,18,0,0,178,38,4,10,14,21,18,0,0,108,127,35,46,40,84,54,3,4,394,68,21,18,25,62,90,12,11,306,122,21,25,60,87,32,0,8,350,235,66,77,83,145,136,4,6,763,534,208,196,289,488,293,6,22,2042,7,6,6,6,10,10,0,0,57,147,55,35,47,115,67,7,10,486,150,31,38,67,131,131,14,35,602,2822,771,847,1166,2271,1753,116,167,9905,0,0,0,0,0,3,0,4,12,0,0,0,0,0,0,0,0,0,77,38,17,19
LGA24410,3,0,0,0,0,0,14,371,137,94,164,306,160,4,11,1247,3,0,3,13,13,4,0,0,25,81,11,25,38,64,39,0,5,259,42,14,15,17,37,28,3,3,161,139,74,62,100,177,133,5,8,694,77,23,41,70,158,170,13,18,569,53,7,8,19,71,34,3,6,204,12,11,4,12,10,14,0,0,54,32,6,16,31,37,13,0,3,148,16,0,8,3,13,8,0,0,44,71,23,27,56,85,74,7,7,357,41,12,11,26,46,51,5,3,207,35,14,9,17,32,5,0,0,110,63,15,25,30,74,35,3,3,245,228,74,80,176,351,225,7,10,1159,3,0,3,9,14,3,0,0,36,54,22,19,25,71,40,10,3,229,83,31,32,52,91,72,4,20,385,1412,481,470,842,1663,1117,81,97,6160,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,57,20,14,12
LGA24600,34,41,56,48,8,3,283,665,245,206,356,614,473,46,38,2646,313,130,184,428,624,374,25,25,2100,509,146,167,292,572,407,23,32,2158,370,118,159,296,455,447,48,20,1913,794,280,440,593,1287,1496,116,89,5093,910,333,578,1000,2979,5131,651,312,11895,883,271,321,580,888,554,38,57,3594,1048,368,517,1155,1479,1136,104,50,5860,2818,1166,1567,2627,3056,1976,131,127,13465,287,110,174,318,553,408,21,25,1894,2457,1184,1592,2816,4443,5685,737,241,19164,736,231,300,498,1296,2159,228,110,5550,1846,601,638,889,951,522,28,56,5543,1011,493,655,1015,1726,1900,134,72,7011,1786,648,696,1114,2008,1427,80,114,7886,370,169,287,446,690,451,18,30,2458,382,122,159,271,510,469,32,38,1980,503,185,304,480,912,1109,141,199,3830,17795,6834,8996,15246,25137,26206,2629,1634,104481,3,0,3,7,4,11,0,0,26,0,0,0,0,0,3,0,0,7,66,36,17,29
LGA24650,0,0,0,0,0,0,7,89,20,27,28,56,45,4,3,274,3,0,5,3,5,3,0,0,18,117,29,40,35,56,50,3,6,335,60,11,25,28,49,24,0,0,206,114,36,41,75,146,104,3,4,529,50,18,33,48,115,81,7,5,365,71,32,46,72,137,55,0,5,415,13,5,3,7,9,3,0,0,41,21,6,10,17,22,11,0,0,89,16,0,8,12,7,5,0,0,46,39,17,15,29,49,35,0,3,189,49,12,18,20,38,54,0,3,183,64,11,35,46,47,30,4,3,236,105,21,50,51,64,41,0,3,343,147,53,108,130,256,158,11,5,868,17,0,5,4,8,3,0,0,41,35,15,8,20,40,40,6,4,171,74,18,12,35,75,63,0,16,301,1093,308,493,668,1206,811,38,74,4699,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,11,5,4,0
LGA24780,0,0,3,0,0,0,6,19,3,10,12,25,23,0,0,93,0,0,0,3,0,0,0,0,6,15,5,4,3,11,12,0,0,44,9,0,5,3,8,5,0,0,39,16,5,8,15,30,20,0,0,90,21,6,10,26,43,49,3,7,158,15,0,5,3,20,4,0,0,54,3,0,0,3,3,0,0,0,10,0,0,3,6,3,0,0,0,14,4,3,3,0,3,0,0,0,10,7,5,3,6,7,10,0,0,31,6,0,4,7,11,21,4,3,60,9,0,4,5,15,11,0,0,45,17,3,13,16,15,18,0,3,77,20,9,20,36,69,72,0,0,227,14,5,9,3,9,9,0,0,44,9,0,0,0,4,7,0,0,22,14,9,9,7,19,18,0,3,88,255,54,113,161,347,310,27,52,1317,5,0,3,3,6,18,4,23,75,0,0,0,0,0,0,0,0,0,0,0,3,0
LGA24850,0,0,0,0,0,0,0,6,3,0,5,6,6,0,0,24,0,0,0,0,0,0,0,0,3,6,4,4,3,17,12,0,0,42,3,0,0,0,7,5,0,0,21,14,0,6,15,26,16,3,0,81,6,0,8,11,36,15,6,0,81,10,3,3,7,9,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,3,3,3,0,0,15,11,0,0,0,8,8,0,0,27,8,0,4,6,13,3,0,0,35,18,7,7,10,12,6,0,0,53,22,4,15,15,29,13,0,0,110,0,0,0,0,0,0,0,0,0,0,0,3,4,4,10,0,4,21,11,0,4,0,9,11,0,0,38,139,32,53,82,170,117,9,14,613,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24900,0,0,0,0,0,0,0,9,0,3,8,17,13,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,3,3,0,0,3,9,0,0,0,18,3,0,0,0,12,6,0,0,26,3,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,12,0,0,3,0,6,9,0,0,19,0,0,0,0,4,0,0,0,6,0,0,3,6,3,4,0,0,17,9,4,3,10,31,17,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,3,0,3,0,10,4,0,3,28,59,11,24,46,158,107,20,16,445,0,0,3,0,9,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24970,0,4,3,0,0,0,12,918,344,305,381,615,433,29,40,3061,39,5,12,25,38,17,0,0,144,327,100,126,199,272,180,17,20,1240,357,112,176,242,403,259,16,7,1573,522,177,233,344,582,475,47,31,2410,227,59,75,177,396,574,59,34,1600,312,80,120,136,392,214,9,22,1291,105,42,45,80,111,77,7,4,467,168,79,87,144,176,101,7,9,772,130,44,46,85,120,56,4,5,492,519,236,243,437,614,495,40,24,2609,268,56,67,114,277,274,31,21,1122,136,36,51,67,108,66,0,6,471,567,252,290,451,695,684,62,31,3034,906,376,410,637,1248,775,36,42,4428,23,10,13,14,24,16,0,3,107,182,65,55,108,234,160,11,9,827,343,94,136,208,369,332,16,50,1551,6060,2182,2510,3864,6689,5215,389,366,27275,0,0,4,0,3,4,0,0,9,0,0,0,0,0,0,0,0,3,133,40,45,43
LGA25060,0,0,0,0,0,0,9,96,18,11,18,64,47,8,4,268,5,0,0,0,3,6,0,0,13,121,20,32,41,48,38,0,10,297,25,11,3,11,22,10,0,0,88,276,70,90,69,223,179,14,21,946,127,41,42,74,239,257,26,15,816,187,44,55,69,141,78,0,14,590,11,7,8,7,17,14,0,0,65,61,10,12,25,23,19,0,4,148,29,9,0,3,5,6,0,0,55,130,28,24,40,75,75,4,5,394,70,19,27,35,74,63,5,0,287,202,65,45,67,82,31,0,4,492,139,31,44,37,43,50,3,6,353,293,108,100,133,298,235,9,29,1205,16,4,4,3,3,10,0,0,46,108,33,23,24,82,77,7,5,351,98,21,18,42,68,66,5,23,342,2002,530,538,686,1531,1257,86,146,6782,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,29,3,3,0
LGA25150,0,0,0,0,0,0,0,12,0,0,3,15,13,0,0,39,0,0,0,0,0,0,0,0,0,11,0,8,3,8,0,0,0,29,6,0,0,0,4,0,0,0,10,11,3,3,3,22,18,0,0,58,10,3,0,3,26,22,0,0,66,4,0,0,0,12,0,0,0,16,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,14,5,0,0,26,4,0,0,0,3,4,3,0,17,7,3,0,7,3,3,0,0,26,8,0,0,3,3,5,4,0,22,21,3,10,8,30,20,0,0,96,0,0,0,0,0,0,0,0,10,8,0,0,0,3,0,0,0,15,5,0,0,3,10,10,0,5,34,138,26,33,50,182,120,5,3,562,4,7,0,0,19,20,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA25250,0,0,0,0,0,0,0,376,67,78,77,203,157,7,19,983,11,7,3,3,3,7,0,0,37,170,40,67,50,96,65,4,5,499,115,27,21,31,72,59,6,8,335,278,65,84,105,228,231,16,19,1028,141,35,33,79,281,313,51,24,952,181,43,51,69,235,162,3,13,756,15,0,3,4,13,15,0,0,58,34,14,17,16,18,12,0,0,112,35,4,9,4,17,11,0,3,82,128,35,38,52,98,96,3,4,457,69,13,28,19,55,78,10,8,281,147,27,19,33,54,25,0,6,307,213,83,84,95,141,97,0,7,720,459,134,176,222,574,467,10,23,2074,9,0,5,8,11,8,3,0,52,169,39,42,37,138,85,5,10,523,174,32,32,54,133,116,5,25,577,2728,653,786,962,2375,2018,143,179,9842,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,77,34,18,16
LGA25340,0,0,0,0,0,0,8,72,32,51,49,80,71,9,12,364,3,0,0,0,4,0,0,0,7,53,15,13,14,18,33,3,3,155,5,0,9,0,5,10,0,0,28,61,17,27,32,56,45,3,3,250,88,19,28,46,117,81,8,6,388,8,3,3,6,11,6,0,0,36,0,0,0,3,3,0,0,0,11,14,3,3,7,7,0,0,0,24,11,0,3,0,3,0,0,0,20,23,6,12,12,27,15,0,3,93,23,7,11,8,23,19,0,3,91,25,15,14,14,38,3,0,6,112,31,10,14,20,25,16,0,0,122,133,36,39,81,203,152,7,13,653,10,3,0,3,6,7,0,0,28,21,6,5,9,14,8,0,0,65,37,9,5,22,34,39,3,4,153,663,173,243,329,694,529,28,55,2712,4,5,3,9,8,21,0,0,49,0,0,0,0,0,0,0,0,0,8,7,10,11
LGA25430,0,0,0,0,0,0,0,14,3,10,22,50,26,3,7,123,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,7,3,0,3,4,4,0,0,0,18,3,0,4,0,22,8,0,0,31,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,7,3,0,0,7,0,0,0,0,3,5,0,0,11,10,0,3,0,5,0,0,0,17,10,0,3,3,9,3,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,3,3,0,0,14,47,14,27,38,107,52,0,8,297,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA25490,0,0,0,0,0,0,0,4,4,0,3,8,9,3,0,36,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,11,0,0,0,0,0,6,0,0,8,3,0,3,0,10,7,0,0,23,7,0,3,9,10,17,4,0,46,3,3,0,0,7,0,0,0,15,0,4,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,6,4,0,0,19,5,0,0,0,0,3,0,0,14,3,4,3,0,3,0,0,0,10,3,3,3,3,8,3,0,0,26,8,3,5,3,14,5,0,0,35,0,0,0,3,4,3,0,0,14,3,0,0,0,3,0,0,0,9,5,0,4,0,11,10,0,0,41,58,26,34,43,107,96,7,3,379,0,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
