LGA_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA59898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,3,3,0,0,7,0,20,5,44,9,15,4,7,4,3,3,90,6,15,10,23,25,10,10,11,0,99,6,21,10,14,18,14,6,5,0,93,8,16,5,21,26,19,15,16,3,127,5,25,25,15,15,20,19,12,0,137,5,25,16,26,23,29,14,19,3,165,12,27,26,24,28,31,21,30,6,194,8,32,33,41,35,28,13,40,5,225,11,46,39,51,26,33,13,32,0,249,16,35,25,23,23,22,9,33,3,187
LGA60410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,9,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,4,4,3,10,5,40,8,109,18,8,15,16,4,3,3,189,7,41,24,32,57,49,9,20,0,234,18,22,35,31,57,57,34,29,4,292,14,21,39,38,63,48,29,39,0,297,13,27,23,26,54,41,33,48,4,271,10,25,24,42,53,61,36,57,9,321,9,30,26,40,55,62,42,56,6,334,11,21,27,34,65,48,32,48,5,296,11,16,31,35,55,62,25,55,3,284,8,19,25,24,40,24,11,19,3,165
LGA60610,0,0,0,0,0,0,0,0,3,9,0,3,0,0,3,3,0,0,0,7,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,7,0,0,8,14,0,0,0,4,0,0,3,3,0,13,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,20,9,11,16,16,4,9,26,115,22,385,77,55,89,47,18,12,17,723,29,103,90,138,248,159,74,46,16,901,30,85,70,106,217,146,111,92,11,872,63,107,108,104,211,148,92,119,21,970,32,88,142,141,171,149,88,139,16,957,26,85,130,135,235,182,108,164,6,1074,35,87,129,173,303,229,105,189,20,1274,47,71,130,197,293,218,135,207,17,1324,63,96,106,144,247,174,94,168,15,1104,41,75,102,126,157,84,49,88,17,728
LGA60810,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,4,0,3,0,0,0,4,0,12,0,0,0,3,0,0,0,4,0,11,0,3,0,0,0,3,0,0,0,9,5,0,0,0,0,0,0,3,0,9,0,4,3,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,8,8,20,9,15,6,9,0,13,16,104,19,192,36,30,43,31,6,5,17,387,20,60,56,59,115,70,40,25,10,455,22,48,48,55,75,95,36,56,8,447,20,53,46,59,62,70,46,47,7,419,16,40,61,61,68,94,44,73,7,468,25,72,88,75,100,104,47,77,15,597,25,67,73,110,121,111,70,117,7,700,33,71,63,102,123,122,82,129,9,741,35,98,85,114,98,101,72,91,9,701,23,73,67,68,56,58,33,45,4,442
LGA61010,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,3,3,17,0,3,3,3,0,3,0,0,0,18,0,3,4,5,10,13,4,6,3,46,3,8,0,6,6,9,3,13,3,58,3,4,3,0,11,10,8,11,0,53,5,3,5,4,11,10,5,13,3,61,3,5,8,3,12,13,11,14,3,62,0,4,3,4,10,14,4,21,6,68,0,9,4,7,16,18,4,18,3,84,5,4,12,4,7,17,8,22,7,84,0,3,13,12,12,9,0,12,0,67
LGA61210,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,5,9,8,5,3,10,12,63,5,84,29,12,35,18,15,18,10,227,17,30,24,40,94,60,28,52,4,346,19,17,27,26,42,56,36,65,5,288,22,32,36,31,61,59,46,61,5,364,10,39,24,42,43,43,34,63,3,300,8,32,45,47,56,63,35,74,11,378,14,27,36,41,69,74,31,93,4,399,22,43,44,51,75,78,46,70,8,424,25,33,49,39,69,50,49,90,6,410,18,32,33,38,49,34,24,38,4,270
LGA61410,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,3,7,12,0,0,0,3,3,3,0,0,0,14,0,4,4,3,4,3,0,0,3,19,0,4,3,10,0,0,0,0,3,22,0,0,0,0,4,0,0,0,3,11,3,3,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,8,9,18,16,18,18,16,8,15,29,150,49,664,115,61,79,52,13,8,23,1071,50,253,179,211,331,243,69,51,18,1406,65,152,122,180,361,303,135,105,27,1453,72,141,163,184,305,285,138,134,22,1447,62,144,185,200,298,253,125,161,27,1442,51,139,186,241,359,259,185,206,19,1638,46,105,185,256,391,327,141,246,18,1714,70,115,159,289,396,295,181,265,22,1790,64,138,200,241,369,270,158,214,16,1677,50,172,153,141,196,135,66,129,14,1070
LGA61510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,6,6,7,11,40,6,68,14,11,3,7,0,3,6,118,11,38,17,25,19,21,18,6,0,156,8,16,16,16,35,29,17,27,9,163,3,23,32,20,27,24,30,16,0,176,8,17,22,32,42,19,18,34,3,196,9,26,23,44,31,41,24,44,3,251,6,19,32,47,59,46,32,55,9,299,7,24,18,42,47,45,47,54,6,302,18,22,31,45,50,48,40,41,6,304,10,20,33,18,29,40,11,38,0,210
LGA61610,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,21,3,3,0,4,3,0,3,0,5,15,0,0,0,0,0,3,0,0,0,10,3,0,3,0,3,3,0,3,0,13,4,7,0,3,0,0,0,0,3,23,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,7,18,27,10,10,12,12,4,12,32,147,30,457,104,56,86,66,16,14,17,840,47,134,110,135,282,167,90,64,17,1043,48,108,90,144,265,173,108,93,14,1043,55,119,102,121,211,149,114,135,19,1025,60,102,133,146,213,153,118,163,12,1088,44,121,145,179,252,216,123,164,21,1259,54,129,137,204,298,237,144,202,26,1431,70,100,149,212,281,210,146,187,15,1368,74,93,147,168,252,172,103,198,16,1218,62,109,96,117,140,124,57,97,16,809
LGA61810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,3,0,4,4,23,6,48,11,0,12,3,3,3,4,93,6,25,13,11,27,18,14,25,0,138,4,16,14,14,33,29,14,26,0,143,10,25,23,20,25,28,16,41,3,191,9,16,12,20,23,22,16,33,3,155,5,26,21,22,24,32,22,34,3,191,3,23,33,30,34,29,23,41,0,224,5,25,24,29,46,28,17,58,7,239,14,42,25,36,30,33,18,60,10,278,19,20,25,29,20,19,5,46,3,180
LGA62010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,4,8,3,7,0,3,0,22,0,0,0,3,5,3,3,4,0,22,0,9,0,3,0,7,0,0,0,23,0,3,6,4,9,3,4,4,3,40,0,3,6,5,6,4,0,5,0,29,0,0,3,3,4,10,0,3,0,23,0,8,6,6,4,11,4,17,0,52,0,3,5,8,4,16,3,8,0,43,7,3,4,11,4,3,4,12,0,46
LGA62210,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,3,3,6,7,0,5,8,42,3,27,11,7,6,7,0,0,3,66,3,17,11,21,37,34,17,4,7,155,7,15,13,8,51,42,34,24,7,192,12,20,27,14,42,31,38,40,3,237,3,22,20,24,39,43,36,31,6,233,12,23,32,26,36,46,58,48,3,266,9,22,26,34,60,66,65,56,3,342,14,19,31,37,56,66,77,44,3,342,15,25,30,43,54,47,55,44,8,320,8,19,22,27,30,38,21,42,4,208
LGA62410,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,3,3,5,0,3,12,37,9,23,9,3,11,3,5,3,0,66,6,15,8,15,11,7,7,5,7,79,4,10,4,11,17,11,7,4,0,82,8,17,12,27,21,15,13,19,0,126,9,16,7,9,19,16,11,13,4,114,4,15,13,22,17,27,13,34,8,149,3,19,21,19,23,29,13,35,5,176,11,27,15,34,33,30,11,21,4,185,18,30,21,31,23,21,10,29,0,183,13,40,23,15,25,14,12,34,0,171
LGA62610,0,0,3,0,3,0,0,0,3,13,0,4,3,3,4,0,0,0,3,22,0,0,0,0,3,3,4,0,7,19,3,4,0,4,0,6,0,0,3,27,0,3,0,3,0,3,0,0,3,19,0,3,3,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,6,7,17,27,15,21,22,25,14,13,44,198,39,550,113,72,86,85,24,18,33,1020,61,250,162,217,395,294,122,79,34,1612,78,171,140,197,440,387,196,136,46,1784,73,147,201,212,479,363,220,208,44,1942,61,142,194,245,424,413,203,253,32,1967,55,124,185,293,489,367,244,277,39,2066,52,128,173,264,504,365,287,306,28,2126,73,131,186,275,518,420,282,282,37,2207,83,145,211,277,450,379,204,280,27,2059,46,137,142,167,250,208,106,163,22,1246
LGA62810,3,0,0,0,7,3,3,5,4,35,0,3,4,4,3,8,0,4,9,39,3,3,4,0,4,7,6,7,13,49,3,3,4,0,11,3,0,3,6,42,7,0,4,11,6,8,0,5,7,45,10,0,3,0,4,3,0,3,5,35,3,3,6,3,0,0,0,3,3,21,3,4,0,0,0,0,0,0,3,14,0,0,3,0,0,0,0,0,7,16,41,59,37,32,55,46,19,42,86,422,96,1231,251,166,191,110,46,22,53,2157,177,1123,612,619,1015,537,263,216,101,4663,218,494,498,671,1533,875,455,458,62,5258,380,446,665,673,1453,987,487,548,87,5712,266,450,683,727,1220,868,504,563,52,5338,197,411,618,969,1328,1028,580,748,48,5925,179,366,613,902,1413,1053,628,861,59,6074,191,325,500,864,1541,954,517,842,65,5803,220,354,509,763,1337,786,427,685,46,5134,183,417,450,519,697,367,255,383,39,3310
LGA63010,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,4,0,4,0,6,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,11,3,6,9,10,3,8,7,66,8,120,20,19,20,19,5,7,13,226,7,35,29,25,55,64,22,31,13,276,9,25,32,38,58,70,42,36,12,332,18,43,43,56,59,67,23,51,3,358,14,48,51,72,66,68,35,50,9,417,10,52,54,68,69,86,34,76,14,459,7,57,66,83,77,90,43,77,7,516,19,51,68,58,90,82,36,83,4,487,20,73,60,90,79,83,36,81,6,536,16,65,57,55,33,62,17,43,9,350
LGA63210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,4,0,6,0,30,0,30,4,11,6,9,7,10,4,87,3,8,13,3,16,8,6,13,7,77,7,7,14,12,20,14,13,10,0,96,4,11,4,12,17,12,6,20,3,91,6,18,4,12,15,15,8,23,5,96,12,21,14,22,13,16,17,28,0,140,11,24,16,16,27,25,10,32,0,159,11,23,19,12,19,27,14,41,4,175,15,18,22,26,18,23,23,36,3,187,9,28,11,15,9,14,8,19,0,117
LGA63410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,5,0,5,0,18,0,3,0,3,5,3,0,0,0,16,3,4,3,10,7,8,9,3,0,52,4,6,5,3,12,12,9,11,0,64,13,6,0,11,15,16,13,17,3,94,7,0,9,9,10,15,6,13,3,68,3,3,5,10,8,12,7,9,0,59,3,9,4,13,12,15,4,12,0,78,6,3,6,10,20,16,12,27,0,102,3,6,8,12,14,12,8,20,0,79,8,17,8,11,13,11,5,22,0,86
LGA63610,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,3,3,12,0,0,3,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,14,11,12,12,6,12,10,10,24,106,33,457,68,39,51,26,10,3,16,706,24,206,102,106,123,117,60,29,10,784,28,77,67,87,165,164,60,70,15,737,38,85,87,106,155,136,91,94,10,803,32,95,91,107,132,129,75,124,4,796,24,101,123,144,140,142,96,135,10,920,24,79,111,160,175,162,81,136,17,944,32,96,124,146,164,126,71,130,13,899,37,132,130,158,143,116,70,127,21,934,33,117,85,107,66,73,39,76,4,607
LGA63810,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,8,4,9,5,0,4,10,45,13,93,24,15,13,16,7,6,8,195,9,38,31,40,51,43,14,13,0,238,12,25,29,36,53,53,29,28,5,263,21,20,42,33,60,50,35,41,3,309,17,27,35,54,62,49,29,45,10,317,11,26,42,65,69,53,24,59,5,352,18,30,51,79,69,62,34,59,11,409,24,23,45,67,87,61,35,72,5,413,20,30,46,72,60,61,45,57,5,397,16,26,50,38,51,33,17,31,4,278
LGA64010,0,4,0,0,10,0,0,0,3,24,0,4,0,5,6,3,0,3,3,26,3,0,7,5,4,0,0,6,10,33,3,0,0,3,3,5,4,3,3,29,3,0,5,0,0,3,0,4,10,31,8,3,0,0,0,3,0,5,8,32,5,0,3,3,0,0,0,0,7,19,0,6,3,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,4,7,29,43,30,26,29,25,14,26,70,306,67,1031,226,157,195,116,47,20,53,1911,116,598,389,484,835,457,229,140,66,3320,130,302,286,369,844,583,299,261,46,3130,185,286,353,395,717,543,285,362,44,3167,126,292,408,464,612,514,286,383,38,3129,99,304,444,544,774,602,343,456,48,3607,103,259,411,561,925,710,375,557,65,3968,140,238,386,585,889,632,356,561,47,3836,152,259,374,513,835,562,296,473,58,3526,127,299,326,347,446,307,137,293,33,2318
LGA64210,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,3,7,8,3,11,17,75,15,144,27,23,44,19,12,8,10,298,16,53,58,61,79,65,29,35,5,408,20,50,28,56,83,73,35,69,3,422,30,64,58,67,78,70,44,56,3,468,13,63,68,71,72,77,62,84,6,518,25,54,65,73,104,79,56,82,12,549,17,55,81,108,127,108,52,130,6,696,21,50,83,86,115,127,49,102,20,654,36,52,81,88,101,85,51,122,18,639,32,49,64,64,71,70,40,77,6,478
LGA64610,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,7,11,6,10,5,13,3,11,13,74,8,87,37,26,31,26,14,10,3,239,22,39,44,77,97,70,44,32,4,436,21,30,29,59,112,55,53,56,9,414,18,35,27,55,105,72,49,69,5,435,3,28,33,47,99,76,49,73,3,397,14,36,40,78,111,89,55,78,6,507,11,34,38,85,120,97,58,98,8,551,23,40,49,74,123,90,66,103,3,568,33,57,46,65,101,79,44,111,9,546,17,37,43,48,56,78,27,73,4,386
LGA64810,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,3,0,3,9,30,6,139,32,14,14,6,0,0,8,228,8,41,20,27,36,37,7,7,4,185,13,23,23,17,49,46,15,19,3,209,19,32,24,34,44,29,8,26,4,226,10,35,30,35,24,39,15,20,0,215,6,40,38,36,33,44,13,34,7,247,3,23,40,33,48,37,20,46,7,264,16,34,40,51,39,49,19,45,10,310,11,31,44,60,42,50,32,44,3,322,12,32,32,30,14,28,10,27,3,187
LGA65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,5,6,0,0,6,3,37,3,18,3,8,8,4,0,0,4,44,0,10,3,7,11,8,4,4,0,45,0,3,4,14,7,9,7,12,0,60,3,12,10,9,18,13,6,24,3,92,4,7,6,13,12,15,9,19,3,91,3,13,10,11,8,21,9,23,0,92,9,12,20,30,14,15,8,30,3,138,3,8,17,23,19,23,10,30,5,139,3,15,11,17,14,18,7,49,0,137,9,21,16,14,14,11,10,36,3,127
