LGA_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
LGA35760,0,3,8,0,0,19,6,61,4,102,0,3,8,3,3,3,3,26,0,47,0,3,5,3,0,3,0,44,6,64,3,7,5,4,0,4,0,38,0,62,0,4,7,7,0,9,7,33,3,65,4,15,4,8,4,15,3,50,0,99,4,7,3,8,12,16,0,40,0,92,0,0,6,6,4,18,8,70,0,115,3,0,5,6,9,13,11,78,0,122,9,5,3,0,4,3,9,50,0,79,0,3,0,0,0,13,4,18,0,49,0,0,0,3,0,4,4,28,0,40,0,0,0,0,0,9,5,39,0,50,0,4,3,3,6,12,4,21,0,55,3,0,0,0,3,5,7,22,3,49,33,52,55,48,42,129,73,626,24,1091,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,8,8,0,0,0,0,0,0,12
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,3,0,0,0,3,3,0,0,3,7,3,0,3,0,17,0,0,0,0,4,3,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,3,0,10,0,0,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,3,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,8,18,20,7,31,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,3,14,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,3,0,13,0,26,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,4,0,9,0,14,0,4,0,0,0,0,0,17,3,18,0,0,0,0,0,3,0,17,0,20,0,4,0,0,0,0,0,10,0,20,0,0,0,3,3,0,3,17,0,27,0,0,0,0,0,5,3,14,0,29,0,0,0,0,0,5,3,19,0,30,0,0,0,0,0,6,0,10,0,13,0,0,0,0,5,0,0,14,0,21,0,0,0,0,3,4,0,13,0,18,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,3,3,15,10,10,0,14,14,35,16,185,10,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,11,0,13,0,0,0,0,0,3,3,11,0,15,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,9,6,71,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LGA36250,0,7,0,7,3,7,3,31,3,62,3,25,0,4,0,5,0,13,0,55,0,21,13,14,4,3,4,7,0,71,6,17,26,14,6,11,6,15,3,108,0,19,37,31,6,18,5,25,0,142,3,21,30,65,25,36,13,38,4,247,0,15,32,44,97,68,29,79,7,369,18,8,21,46,146,117,74,111,3,536,13,14,16,45,120,137,109,207,8,670,11,3,8,14,86,100,68,145,5,453,6,6,14,19,54,99,54,183,4,433,4,7,5,9,47,79,47,138,0,336,17,12,7,25,38,110,78,299,3,581,3,12,11,10,15,62,30,184,0,324,4,3,0,9,6,15,4,19,9,68,92,190,219,357,665,860,533,1498,56,4464,3,9,5,3,0,5,0,8,0,37,3,63,4,4,0,5,0,4,0,86,9,70,17,10,8,6,0,10,3,128,8,83,34,20,4,14,0,13,0,173
LGA36300,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,3,0,4,0,9,0,0,0,3,0,4,0,10,0,21,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,3,3,9,0,13,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,8,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,8,8,18,11,61,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA36370,3,6,3,0,3,4,7,41,0,65,0,9,7,0,3,3,0,13,0,34,0,11,14,3,0,10,4,19,0,62,3,8,16,7,7,8,5,20,0,76,3,4,5,13,0,12,3,29,0,68,7,13,24,29,28,18,6,43,0,177,4,6,19,34,60,52,26,79,0,276,6,3,13,29,115,81,52,103,3,413,14,7,10,26,110,123,86,153,3,535,20,3,3,7,67,88,52,139,0,384,9,0,3,10,68,74,48,144,3,358,6,5,7,11,41,58,37,86,0,261,23,7,6,12,67,108,70,269,0,567,4,8,3,3,23,34,34,179,0,294,0,0,8,0,7,6,3,23,12,63,113,103,131,194,608,674,438,1344,33,3638,5,3,0,3,0,3,0,4,0,20,4,36,6,0,0,0,0,3,0,55,9,44,13,11,4,4,3,6,0,92,6,39,18,7,5,6,0,4,0,86
LGA36510,0,7,9,6,7,4,4,28,8,75,0,10,4,4,0,3,3,22,0,45,0,19,6,8,0,14,7,45,0,97,4,10,17,15,8,8,7,34,0,110,3,10,16,21,6,10,13,59,0,136,3,8,22,40,14,23,12,79,0,196,5,23,17,17,26,27,14,60,0,193,3,6,12,20,22,37,25,90,6,226,7,9,9,10,45,49,34,112,7,284,8,6,8,10,16,43,21,81,0,182,3,3,6,11,17,23,19,86,3,163,4,3,4,3,9,21,10,52,0,100,5,9,4,3,9,29,24,98,0,190,0,0,0,12,3,21,4,43,0,85,0,8,0,5,5,10,4,23,12,62,47,125,135,182,179,321,204,911,40,2146,0,3,3,0,0,0,3,0,0,15,0,8,3,0,0,0,0,4,0,23,3,20,10,4,0,0,0,0,0,36,3,18,10,3,0,0,3,3,0,38
LGA36580,0,3,0,4,3,11,3,29,0,57,0,3,3,6,0,7,0,24,0,53,3,4,7,8,3,4,0,26,0,51,8,6,5,6,6,5,0,29,6,70,5,9,10,8,0,9,0,29,0,68,0,7,3,16,9,21,0,39,3,100,5,4,0,9,6,13,7,46,0,88,0,5,0,5,16,22,14,52,3,116,4,3,8,6,8,24,22,54,0,133,0,0,0,4,10,14,20,33,3,89,0,0,0,0,4,12,3,31,0,56,0,0,0,0,9,3,3,18,0,39,0,0,0,3,3,8,14,34,3,74,0,6,0,0,0,6,10,36,0,60,0,0,0,0,0,3,0,11,3,29,30,62,46,82,67,155,97,489,22,1059,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,7,0,10,4,0,0,3,0,3,0,19
LGA36630,3,6,3,4,4,4,8,71,9,103,0,4,3,0,4,6,0,22,3,46,7,10,5,14,4,11,10,54,0,108,3,12,14,12,3,8,3,71,8,132,0,5,11,19,0,10,3,79,5,133,0,16,17,17,16,18,9,85,9,186,4,10,9,14,21,33,9,62,3,164,3,10,0,14,31,31,19,73,0,182,7,3,3,5,34,36,27,81,0,203,3,3,6,0,10,16,13,61,0,120,0,0,0,3,15,11,4,46,0,87,4,0,0,3,7,9,13,26,0,65,3,0,0,5,13,9,23,78,0,126,3,0,0,3,3,12,6,49,0,74,0,3,3,0,0,7,0,27,7,48,39,83,70,112,162,223,152,902,39,1780,4,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,4,0,14,0,7,3,0,0,3,0,0,0,16,3,16,4,6,0,4,0,3,0,42
LGA36660,0,16,6,0,4,6,4,55,0,91,3,9,3,7,0,7,0,16,0,45,0,12,9,5,0,15,3,48,0,93,3,24,15,19,11,20,6,63,3,167,6,8,14,12,3,17,11,47,3,114,8,16,13,30,11,29,9,67,9,183,6,12,13,14,40,31,18,106,0,238,6,11,9,18,46,34,32,112,3,275,6,5,7,20,31,73,35,112,0,291,3,3,4,5,24,42,26,84,0,191,10,4,0,7,19,22,15,73,0,150,0,3,0,4,5,6,9,49,0,80,11,3,4,0,5,21,19,77,3,141,3,6,3,4,4,11,3,43,0,76,0,3,3,0,4,6,0,35,9,62,72,128,102,150,208,325,189,988,35,2197,0,3,0,0,0,0,0,3,0,9,0,13,3,0,0,4,0,0,0,16,0,12,9,8,0,6,0,0,0,31,4,18,8,5,0,3,3,0,0,47
LGA36720,8,20,12,21,8,33,13,98,6,220,6,49,17,17,4,10,6,42,0,156,3,72,44,50,9,23,22,83,3,300,8,68,46,44,19,48,14,75,6,337,3,51,75,82,26,52,19,100,0,411,25,68,97,158,87,102,46,204,6,807,30,43,81,181,245,231,103,227,18,1159,29,35,73,132,423,330,205,372,10,1600,47,32,44,100,351,400,333,537,15,1860,30,31,41,75,185,279,196,441,8,1275,30,27,26,58,174,286,189,478,10,1270,26,14,17,29,98,193,122,321,11,831,40,24,34,38,119,266,221,700,5,1453,17,29,31,33,40,138,90,503,7,895,9,8,8,13,9,32,19,51,13,167,303,577,644,1025,1807,2434,1599,4231,120,12735,8,22,12,18,6,10,6,16,0,96,13,188,29,19,10,11,0,13,8,280,13,235,63,51,10,26,10,15,0,414,20,210,102,54,16,27,10,22,3,468
LGA36820,0,5,3,3,0,7,0,29,0,46,0,12,3,3,3,8,0,25,0,48,0,10,0,6,0,13,3,34,0,67,0,10,7,7,8,4,3,47,3,96,0,0,6,16,7,10,4,42,3,92,0,10,7,19,17,14,3,54,0,127,0,13,7,18,27,24,8,52,8,160,3,5,6,11,20,26,24,69,0,160,8,7,3,13,23,32,27,66,3,175,3,8,9,16,12,20,12,59,0,137,0,4,0,3,10,8,10,41,0,86,0,0,0,3,3,20,3,34,3,66,0,3,0,0,7,9,13,50,0,82,0,6,5,0,0,6,0,48,0,64,3,0,0,0,0,8,0,22,4,46,35,92,58,114,140,209,113,662,29,1454,0,0,0,0,0,0,0,0,0,3,0,12,7,0,0,0,0,0,0,20,3,13,4,5,0,0,0,5,0,23,3,10,0,4,0,0,0,5,0,23
LGA36910,11,12,13,16,7,16,11,127,8,223,0,26,12,6,3,12,8,82,4,163,9,45,24,14,8,16,13,115,5,250,6,48,47,33,17,29,15,104,9,312,8,27,40,42,15,47,16,136,4,341,16,44,47,67,43,65,17,199,11,502,19,34,35,86,112,112,65,225,7,692,17,22,25,68,185,203,136,247,14,919,21,19,24,50,199,206,171,424,12,1122,29,16,24,22,132,160,115,353,5,856,13,12,15,25,118,160,104,365,8,819,19,8,10,16,75,121,99,231,4,581,33,17,15,18,102,200,179,526,8,1101,18,22,15,18,22,64,66,345,5,575,3,14,4,6,10,16,3,74,15,143,220,369,350,500,1055,1435,1021,3543,110,8595,6,4,0,5,3,3,0,3,0,27,10,71,8,0,5,3,0,4,3,113,11,105,29,11,3,8,4,12,4,186,12,117,50,22,12,9,5,10,0,240
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,7,4,0,0,0,3,6,3,0,0,18,0,0,0,0,4,5,0,6,0,17,0,0,0,0,3,6,0,10,0,21,0,0,0,0,0,3,3,12,0,22,0,0,0,0,4,5,0,4,0,21,0,0,0,0,0,6,6,19,0,36,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,11,3,3,4,26,37,17,71,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,4,0,15,0,0,0,0,4,3,0,3,0,14,0,0,0,0,3,0,0,3,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,4,0,9,0,6,6,4,19,9,3,32,3,81,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,7,3,0,0,0,0,0,0,11
LGA37010,8,5,6,7,6,14,6,53,5,104,3,12,3,3,6,3,0,15,0,42,5,29,18,6,0,7,8,31,0,99,4,33,38,11,3,13,9,28,3,140,4,16,29,31,11,25,7,36,8,169,6,22,31,58,30,30,8,68,3,262,9,11,22,70,133,100,65,108,7,532,16,14,22,73,235,193,140,203,3,896,25,18,12,43,235,210,192,293,0,1027,21,7,12,35,160,201,144,315,3,905,32,9,8,30,160,236,178,375,10,1024,23,5,4,12,108,156,163,289,4,773,46,10,13,26,166,263,231,637,7,1392,12,7,9,8,29,84,70,357,0,566,0,6,5,6,10,25,16,38,15,120,226,190,240,405,1297,1551,1228,2834,61,8051,9,19,0,4,0,4,4,8,0,54,18,118,4,14,3,3,0,3,3,174,12,153,29,19,9,4,3,6,5,248,3,109,40,19,11,11,0,12,3,204
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,12,0,0,0,0,3,0,0,3,0,9,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,4,22,0,34,3,0,0,0,0,0,3,14,0,26,0,0,0,0,0,0,0,0,0,0,5,0,4,3,13,16,18,53,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
LGA37310,0,10,8,11,4,15,8,93,10,162,0,7,3,3,0,11,4,39,0,70,3,11,6,7,3,10,6,60,0,113,6,20,11,13,12,7,5,67,0,146,0,15,9,13,0,16,4,81,3,153,7,19,8,25,13,29,8,102,5,215,8,8,10,19,14,26,22,106,4,230,13,11,6,22,42,39,21,146,3,303,3,10,0,19,25,52,44,216,6,377,11,11,7,7,24,39,23,130,0,253,5,9,4,12,22,25,19,123,0,225,8,6,5,0,7,23,20,94,4,167,14,4,7,5,11,45,25,161,0,270,7,8,5,8,8,22,12,204,3,279,4,0,0,0,4,3,7,38,3,66,88,157,94,173,188,375,232,1667,50,3021,0,3,0,0,0,3,0,3,0,14,0,13,0,3,0,0,0,0,0,23,3,19,0,0,0,0,0,0,0,26,7,24,6,4,0,4,0,0,0,46
LGA37340,0,3,0,4,0,12,0,41,0,61,0,4,0,3,0,0,4,7,0,20,0,7,3,0,0,3,3,19,0,42,0,3,3,10,9,4,3,21,3,61,0,8,9,9,0,9,9,23,5,73,4,11,10,18,13,21,4,51,6,133,3,10,5,23,26,31,15,63,3,183,5,3,3,17,43,60,52,108,3,290,9,4,5,9,46,84,74,154,3,390,0,5,3,10,23,33,33,106,3,222,0,5,4,3,15,33,32,99,3,188,5,0,0,7,10,18,13,48,3,98,5,0,3,3,6,20,22,97,4,152,3,10,0,3,7,13,26,100,3,161,0,5,0,0,0,4,3,16,9,33,43,77,55,125,193,350,290,946,40,2115,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,16,0,7,5,0,0,0,0,0,0,20,3,13,7,7,3,0,3,3,0,33
LGA37400,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,4,0,5,0,13,3,0,0,0,0,0,0,14,0,18,0,0,3,0,0,0,4,11,0,13,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,4,4,8,0,8,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,5,0,5,3,0,8,8,7,11,9,97,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,4,10,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
