LGA_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
LGA18500,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,6,0,5,0,5,3,0,0,3,3,0,10,3,11,0,16,0,0,0,0,0,3,19,7,46,0,53,36,49,0,86,21,8,158,13,53,0,61,18,80,0,102,19,7,196,17,76,0,95,40,214,0,252,63,50,460,39,192,0,240,99,346,0,445,103,64,851,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,33,0,39,0,3,0,3,86,3,0,87,13,0,97,11,3,0,16,163,10,0,172,5,0,196,43,34,0,74,696,73,0,769,56,13,916,48,43,0,92,203,44,0,248,81,6,429,44,81,0,126,113,101,3,217,138,42,524,150,170,0,315,1250,236,5,1494,356,64,2229,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,8,0,10,0,0
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,9,0,3,0,3,3,0,0,3,0,0,7,0,7,0,7,3,9,0,6,0,3,24,0,10,0,10,0,14,0,12,0,3,24,0,19,0,16,6,31,0,36,13,16,81,0,46,0,46,13,49,0,61,12,17,139,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,17,0,18,0,3,0,3,4,0,0,11,3,0,16,0,0,0,0,17,0,0,21,0,0,19,3,3,0,5,47,6,0,59,0,0,64,6,0,0,4,7,7,0,17,4,0,31,3,20,0,19,12,9,0,23,8,9,67,15,22,0,32,88,28,0,122,61,13,232,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,7,0,7,0,11,20,3,3,0,9,0,7,0,9,5,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,10,0,3,0,3,0,3,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,5,108,0,116,0,0,0,0,5,0,124,6,234,0,243,0,0,0,0,5,19,262,22,450,5,478,5,0,0,5,6,10,500,32,487,5,527,17,7,0,24,11,10,570,105,1294,18,1416,104,112,5,221,40,79,1756,63,412,0,477,66,136,0,204,60,77,815,71,675,6,763,105,371,0,479,256,488,1984,318,3672,35,4026,296,624,3,924,382,674,6008,6,22,0,32,0,0,0,0,257,3,297,7,32,0,44,0,0,0,0,241,6,292,24,80,0,102,229,21,0,248,118,7,481,17,82,0,105,418,31,0,458,23,10,591,125,242,0,365,1570,222,4,1799,147,44,2356,108,186,0,296,397,154,0,552,179,38,1054,215,606,11,828,411,458,0,865,486,392,2575,503,1249,16,1767,3025,885,10,3916,1458,504,7648,3,0,0,7,0,0,0,0,51,0,57,0,13,0,15,0,0,0,0,50,0,65,11,15
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,0,0,0,8,0,5,0,10,0,0,0,0,0,0,8,4,14,0,21,4,0,0,10,0,4,32,0,6,0,6,0,3,0,7,0,3,12,3,11,0,10,0,22,0,23,4,24,72,8,44,0,53,11,35,0,43,7,34,138,0,0,0,0,0,0,0,0,48,0,49,4,0,0,4,0,0,0,0,51,0,55,3,0,0,3,0,0,0,0,28,3,35,0,3,0,3,6,0,0,9,3,0,9,4,8,0,12,18,6,0,21,0,0,35,0,3,0,3,3,4,0,8,4,0,11,4,23,0,24,9,17,0,27,17,16,89,15,34,0,55,30,27,0,57,156,21,293,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA20260,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,12,0,11,0,11,6,6,0,11,0,0,25,0,3,0,3,8,11,0,13,0,4,24,0,17,0,20,7,27,0,38,10,34,99,4,46,3,47,13,45,0,62,15,40,170,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,49,0,50,0,0,0,0,0,0,0,3,25,0,24,0,0,0,0,7,3,0,8,0,0,10,5,3,0,7,25,6,0,30,0,0,42,0,3,0,3,3,3,0,5,0,3,10,0,7,0,3,4,9,0,15,8,18,40,4,10,0,14,34,28,0,63,124,18,220,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA20570,0,0,0,0,0,0,0,0,3,0,3,0,14,0,18,0,0,0,0,4,0,23,3,26,0,35,3,0,0,3,0,3,41,5,34,0,36,3,9,0,9,9,0,58,18,141,0,157,41,82,0,121,24,23,327,8,71,0,87,38,123,0,160,26,11,279,14,157,0,172,54,457,3,508,98,143,923,52,449,7,503,138,666,8,805,164,178,1650,7,0,0,7,0,0,0,0,393,15,413,9,8,0,16,0,0,0,3,454,11,482,8,15,0,27,112,5,0,125,196,4,347,28,17,0,43,249,17,0,272,8,9,331,48,52,0,104,952,123,3,1068,21,30,1219,15,35,3,60,192,74,0,257,24,6,347,34,126,0,160,173,268,0,451,111,123,847,148,251,4,404,1678,494,7,2176,1214,192,3984,0,0,0,0,0,0,0,0,26,0,29,0,0,0,0,0,0,0,0,31,0,33,0,0
LGA20660,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,3,0,9,4,8,0,16,4,0,0,4,6,0,28,3,31,0,33,0,0,0,0,5,0,46,23,107,0,127,49,54,0,103,23,15,262,9,53,0,60,32,129,0,163,44,17,286,16,107,0,124,69,363,0,431,117,95,767,61,307,3,367,158,538,0,701,204,126,1400,0,0,0,0,0,0,0,0,315,3,324,9,0,0,13,3,0,0,3,377,7,394,25,8,0,31,148,5,0,157,191,0,377,29,13,0,43,319,9,0,326,13,0,379,77,53,0,127,1084,129,0,1212,26,8,1374,18,38,0,55,236,79,0,321,24,13,419,51,110,0,162,150,246,3,400,122,98,783,206,229,0,438,1938,479,7,2417,1068,122,4050,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,8,0,10,0,0
LGA20740,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,0,11,0,9,0,12,0,0,0,0,0,0,12,5,32,0,39,9,0,0,11,8,4,62,3,9,0,11,0,14,0,15,5,3,40,4,34,0,35,7,49,0,54,13,55,158,14,97,0,109,17,68,0,84,32,63,286,0,0,0,0,0,0,0,0,99,5,109,0,0,0,0,0,0,0,0,92,3,93,7,4,0,8,11,0,0,6,68,3,90,3,7,0,6,28,0,0,28,3,0,45,5,14,0,23,72,5,0,83,5,7,113,0,13,0,17,10,10,0,21,5,3,43,12,46,0,63,18,62,0,74,35,50,220,32,87,0,125,137,76,0,214,309,68,712,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,13,0,13,0,0
LGA20830,0,6,0,4,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,7,3,11,0,18,0,0,0,0,0,0,20,0,21,5,27,0,0,0,3,0,0,30,10,60,0,70,17,17,0,30,6,11,120,3,35,0,35,10,34,0,42,5,8,89,4,54,0,63,13,106,4,125,33,69,288,22,194,5,219,47,158,4,202,48,86,559,4,0,0,4,0,0,0,0,132,4,144,5,5,0,7,3,0,0,3,166,4,179,11,7,0,17,46,3,0,43,118,3,186,13,11,0,21,79,11,0,89,6,0,118,30,17,0,43,266,36,0,309,4,3,357,5,16,0,22,41,17,0,63,9,3,91,11,48,0,63,42,69,0,111,46,43,264,81,102,0,187,478,131,0,610,489,56,1345,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,16,3,0
LGA20910,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,14,0,14,0,0,0,3,0,0,14,3,19,0,24,4,5,0,12,0,0,35,10,81,0,93,28,41,0,72,20,7,190,10,46,0,54,37,55,0,95,24,11,181,14,81,0,101,31,202,0,232,97,76,507,43,243,0,281,107,302,0,408,145,96,929,3,0,0,3,0,0,0,0,194,0,198,0,0,0,4,3,0,0,3,226,0,232,7,4,0,11,128,13,0,138,105,5,255,24,3,0,27,308,15,0,323,12,6,364,68,43,0,110,1034,107,3,1148,51,12,1320,42,16,0,57,202,39,0,243,40,3,347,66,98,0,162,112,129,3,246,110,48,572,218,165,0,381,1782,302,11,2098,731,78,3286,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,19,0,19,0,0
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,6,3,15,0,22,0,3,0,7,5,4,37,0,8,0,8,0,3,0,3,0,3,13,0,21,0,24,0,24,3,23,6,29,80,5,51,4,59,6,32,3,37,10,31,145,0,0,0,0,0,0,0,0,59,0,60,0,0,0,0,0,0,0,0,47,0,51,0,0,0,3,0,0,0,0,14,0,25,0,3,0,3,6,0,0,10,4,0,19,8,6,0,11,16,5,0,20,0,3,41,4,7,0,7,4,5,0,4,0,3,14,0,18,0,20,0,19,0,17,11,23,71,11,32,0,43,36,25,0,62,143,32,279,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,7,0,0
LGA21110,0,3,0,3,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,3,12,0,10,0,14,7,0,0,7,0,0,19,9,29,0,38,4,0,0,5,3,0,46,26,148,0,181,113,131,0,243,42,8,474,24,123,0,145,82,268,0,349,65,22,575,42,217,0,257,146,751,10,901,204,166,1529,104,533,0,637,342,1153,10,1501,315,204,2657,3,0,0,3,3,0,0,3,365,12,380,0,0,0,4,11,0,0,11,384,7,400,9,6,0,14,360,12,0,373,179,3,569,28,7,0,35,654,27,0,681,16,4,728,140,46,0,191,2522,255,5,2785,70,35,3075,100,75,0,182,562,160,0,718,92,16,1002,117,202,0,320,352,420,3,772,255,97,1454,400,342,0,744,4458,875,6,5339,1358,170,7611,0,0,0,0,0,0,0,0,26,3,24,0,0,0,0,0,0,0,0,22,0,22,3,0
LGA21180,0,3,0,0,0,0,0,0,5,0,10,0,7,0,11,0,0,0,0,0,0,13,0,30,0,34,4,0,0,4,0,0,44,8,49,0,54,8,4,0,13,8,3,80,32,203,0,233,60,69,0,124,43,27,432,17,91,0,102,43,150,0,189,60,31,381,46,234,6,289,97,367,3,459,285,253,1283,101,613,13,724,210,585,3,796,396,320,2236,5,0,0,5,3,0,0,3,439,8,462,3,0,0,8,0,0,0,3,472,5,490,32,14,0,50,215,15,0,222,202,13,484,43,18,0,57,377,21,0,403,19,6,482,137,64,0,201,1281,184,6,1474,104,38,1816,46,34,0,83,247,88,0,338,57,17,491,73,133,0,201,150,202,0,353,213,120,897,337,265,3,602,2273,510,6,2794,1508,208,5110,3,0,0,3,0,0,0,0,25,3,30,0,0,0,0,0,0,0,0,51,0,53,0,6
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,9,3,0,0,4,0,0,10,0,4,0,3,0,3,0,3,0,0,8,0,8,0,7,0,14,0,14,0,14,35,6,18,0,22,5,17,0,25,3,14,61,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,24,0,29,3,0,0,3,0,0,0,0,20,0,25,0,0,0,0,4,0,0,7,0,0,4,0,0,0,0,11,0,0,11,0,0,12,0,0,0,3,3,4,0,3,0,0,3,3,5,0,7,0,16,0,16,3,12,33,11,10,0,17,21,19,0,39,68,12,138,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21370,0,3,0,3,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,3,0,14,7,19,0,26,0,0,0,0,0,0,29,4,27,0,33,3,0,0,8,0,0,40,10,58,0,68,10,12,0,27,3,7,104,0,20,0,26,5,16,0,23,3,3,56,3,57,0,65,9,46,0,59,24,99,241,22,207,0,228,24,83,0,109,34,117,488,0,3,0,3,0,0,0,0,159,11,172,0,0,0,6,0,0,0,0,147,8,156,0,4,0,5,5,0,0,5,86,4,101,8,3,0,11,27,6,0,30,4,0,43,10,19,0,27,73,12,0,89,6,4,124,5,16,0,21,11,11,0,28,3,5,49,3,45,0,51,19,50,0,64,33,78,223,26,91,0,121,131,78,0,214,431,106,873,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,15,0,21,0,0
LGA21450,0,3,0,3,0,0,0,0,3,0,8,0,11,0,15,0,0,0,0,3,3,22,0,23,0,24,0,0,0,0,0,0,30,3,46,0,45,0,0,0,5,0,0,53,6,105,0,119,20,24,0,49,19,3,194,7,40,0,48,7,40,0,46,8,4,107,11,71,0,81,23,137,0,161,63,72,382,38,309,3,346,57,200,0,254,103,86,790,4,0,0,3,0,0,0,0,298,4,303,17,4,0,22,3,0,0,3,289,10,321,15,11,0,28,70,3,0,71,160,3,268,25,13,0,35,140,14,3,158,6,0,201,52,39,0,90,455,49,3,510,25,6,630,13,26,0,44,66,27,0,88,15,10,154,26,83,4,115,52,89,0,142,91,52,398,156,175,7,335,787,187,3,976,880,82,2277,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,24,0,28,0,7
LGA21610,0,8,0,8,0,0,0,0,0,0,11,0,19,0,17,0,0,0,0,7,0,24,3,53,0,57,3,0,0,3,4,0,67,7,79,0,85,10,7,0,13,3,0,106,34,220,3,257,60,78,0,141,38,19,449,8,107,0,116,40,127,0,163,50,31,364,44,226,4,270,80,335,3,418,193,187,1065,97,706,5,805,185,543,5,734,300,235,2079,16,5,0,19,0,0,0,0,673,8,695,32,9,0,40,3,0,0,3,736,6,792,55,25,0,82,224,15,0,239,314,11,641,59,23,0,86,432,35,0,465,34,3,589,151,91,0,243,1380,173,0,1557,70,21,1891,52,47,0,105,203,91,0,298,51,13,462,66,216,0,284,171,282,3,450,238,144,1118,438,413,3,858,2413,591,6,3016,2118,211,6196,0,0,0,0,0,0,0,0,33,0,35,3,0,0,3,0,0,0,0,43,0,48,3,0
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,5,0,5,0,0,13,0,7,0,7,0,0,0,5,0,3,10,0,12,0,12,0,17,0,17,9,26,56,4,27,0,29,0,22,0,25,9,30,88,0,0,0,0,0,0,0,0,43,0,41,0,0,0,0,0,0,0,0,60,5,61,3,0,0,5,6,0,0,4,24,3,31,3,0,0,3,10,0,0,10,0,3,16,0,3,0,6,31,11,0,42,4,0,52,4,4,0,9,0,3,0,9,3,3,19,3,11,0,17,6,14,0,26,10,18,69,11,20,0,33,50,35,0,79,136,29,287,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,3,13,0,11,0,17,0,0,0,0,0,0,17,7,36,0,41,0,11,0,16,3,3,59,3,14,0,21,6,13,0,22,5,3,47,0,32,0,30,5,46,0,57,24,34,148,15,111,0,119,11,72,0,86,28,42,282,3,0,0,3,0,0,0,0,84,0,83,0,0,0,0,0,0,0,0,88,0,95,0,3,0,6,14,0,0,14,57,3,82,3,5,0,8,31,0,0,34,3,4,41,15,13,0,30,81,8,0,91,7,7,132,3,11,0,10,22,11,0,26,8,0,48,6,32,0,37,21,30,0,47,25,34,144,39,57,0,100,162,51,0,216,266,52,627,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,5,0,5,0,0
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,7,0,6,0,0,0,0,0,0,6,0,11,0,11,0,0,0,0,0,0,12,3,16,0,20,6,0,0,4,3,7,36,0,4,0,7,4,21,0,19,5,4,36,0,29,0,25,4,34,0,34,8,36,106,7,69,3,74,9,53,0,57,14,48,195,0,0,0,0,0,0,0,0,59,0,57,0,4,0,0,0,0,0,0,81,3,89,3,3,0,4,8,3,0,13,42,0,60,0,3,0,4,28,0,0,28,3,0,39,4,8,0,18,84,17,0,101,5,0,126,9,8,0,9,14,6,0,21,0,0,29,3,20,0,27,11,14,0,24,13,27,89,24,42,0,66,153,43,0,192,199,28,487,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0
LGA21890,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,13,0,17,0,17,4,0,0,4,3,0,23,4,25,0,29,4,0,0,5,5,4,41,24,144,0,171,58,58,0,118,18,10,321,22,74,0,95,76,103,0,181,36,15,325,27,169,6,207,91,413,7,505,137,157,1006,83,440,4,531,231,575,3,811,196,190,1730,8,0,0,8,0,0,0,3,329,8,346,8,0,0,10,5,0,0,5,336,16,368,29,7,0,37,175,13,0,188,149,8,377,42,17,0,56,387,20,3,409,16,9,487,133,44,3,177,1546,153,3,1695,63,25,1956,88,51,0,141,449,100,3,553,77,16,789,103,146,3,253,332,288,5,624,154,92,1116,400,274,7,681,2892,573,11,3475,1119,167,5441,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,24,0,24,0,0
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,6,0,14,0,22,0,0,0,0,5,3,28,0,17,0,15,0,0,0,0,0,3,19,13,36,0,51,9,8,0,16,5,12,87,3,17,0,20,4,27,0,25,5,9,59,3,58,0,60,8,76,0,83,28,97,275,27,151,0,174,19,112,0,134,45,120,474,4,0,0,4,0,0,0,0,112,3,120,7,4,0,8,0,0,0,0,161,3,168,3,4,0,11,5,3,0,8,82,9,103,3,3,0,9,5,0,0,3,5,0,20,10,22,0,33,36,10,0,52,6,6,98,9,12,0,13,10,19,0,31,6,3,57,20,64,0,87,24,91,0,118,36,77,323,51,110,3,160,75,126,0,207,409,111,889,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,18,8,22,0,0
