LGA_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
LGA27070,752,566,321,28,134,130,87,64,13,2088,471,407,65,14,65,72,15,32,15,1148,94,79,137,80,74,134,62,124,30,809,5612,6361,6853,4565,5425,6991,4165,5855,454,46278,5,3,0,0,0,0,0,0,25,39,0,0,0,11,0,8,0,3,22,39,3,0,5,6,3,9,4,7,16,54,0,0,3,8,4,5,9,8,21,57,0,0,8,6,0,0,5,6,37,62,4,3,3,11,3,3,12,3,34,76,3,3,9,7,4,3,7,7,29,85,3,7,5,10,3,0,7,6,34,74,0,5,10,0,0,0,5,3,24,54,0,8,4,0,0,0,3,0,13,34,3,3,0,0,4,0,0,0,9,20,0,3,8,0,0,0,0,0,5,17,3,0,0,0,0,0,0,4,15,24,0,0,0,0,0,0,0,3,3,8,5,15,18,5,5,4,4,13,116,190,31,56,73,57,39,36,62,75,405,827
LGA27170,213,146,93,7,40,28,32,31,3,600,126,96,23,3,12,9,3,6,8,288,21,19,53,26,27,26,31,41,7,252,1639,1961,2551,1576,1643,1669,1519,1933,150,14649,0,0,0,0,0,0,0,3,6,10,0,0,0,3,0,0,0,0,4,10,0,0,0,0,0,4,0,3,10,14,0,0,3,0,0,3,0,3,7,16,0,0,0,5,0,0,0,0,10,22,3,0,3,0,0,0,0,4,8,18,0,0,5,4,0,0,0,0,9,17,3,3,4,0,0,0,3,3,9,24,0,0,0,0,3,0,0,0,5,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,26,42,11,10,26,13,5,12,4,23,105,210
LGA27260,918,695,383,30,172,139,190,96,22,2652,611,412,83,23,68,78,36,38,16,1356,92,72,143,87,84,111,130,110,36,869,6460,7100,7015,5381,6426,6993,9747,6136,605,55868,0,0,3,0,0,0,0,3,26,37,0,0,3,0,0,0,0,3,17,29,4,3,5,9,6,0,3,6,29,58,0,0,0,3,0,3,7,3,35,49,3,3,3,6,3,3,5,11,25,66,5,3,15,6,3,3,14,12,22,73,6,7,7,5,4,10,18,17,47,117,5,5,5,7,6,0,22,6,45,108,4,9,9,3,4,0,12,3,41,83,0,10,7,0,0,0,3,3,18,43,6,9,0,0,0,0,0,0,8,29,0,0,3,0,0,0,0,0,6,12,3,0,0,0,0,0,0,0,7,12,0,3,0,0,0,0,0,0,7,15,3,15,15,6,3,11,9,14,136,216,40,64,81,60,32,33,89,82,461,951
LGA27350,2547,3263,497,52,419,370,28,117,52,7356,2475,2112,148,59,197,257,14,15,65,5333,126,263,107,76,110,106,28,61,61,943,12665,23820,7382,5901,9798,7161,2157,3446,798,73132,0,0,3,0,0,0,0,3,30,44,0,3,3,5,3,4,0,0,17,39,0,0,4,11,0,3,0,3,27,47,0,3,6,4,3,0,0,8,30,64,3,3,5,3,3,5,3,3,23,57,0,11,9,10,5,9,0,6,34,78,5,4,7,8,7,3,4,11,46,91,6,16,12,5,3,0,3,5,41,90,0,5,8,3,10,3,3,3,38,79,3,10,0,4,7,0,5,3,21,54,4,3,3,0,0,0,0,0,4,19,3,4,0,0,3,3,0,0,13,25,0,12,0,0,3,0,0,0,17,29,3,3,0,3,3,0,0,3,19,36,13,24,11,10,7,10,8,0,114,199,48,107,77,63,61,40,41,57,466,954
LGA27450,456,370,168,22,79,75,43,26,18,1245,257,256,59,10,41,38,17,19,12,707,94,63,124,91,67,103,36,93,27,702,4801,4796,6163,4514,3933,4397,2076,4459,336,35467,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,7,14,25,0,0,3,5,0,0,0,5,9,25,0,0,4,0,0,3,0,0,14,31,0,3,7,5,4,3,0,3,12,38,3,0,3,4,0,4,0,9,22,40,3,7,10,7,3,0,0,5,18,50,0,0,6,0,3,4,6,5,14,38,0,5,4,0,0,0,0,0,17,37,0,3,6,0,0,0,0,0,10,20,0,0,3,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,5,7,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,12,11,12,9,5,5,7,13,83,150,24,31,67,35,25,20,17,43,253,513
LGA27630,27,6,10,0,0,5,0,3,0,55,18,10,3,0,3,0,0,0,0,29,21,5,0,0,4,0,3,3,0,43,746,155,234,212,149,156,141,250,18,2059,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,0,0,3,0,0,3,3,0,18,33
LGA29090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA29399,30,3,0,0,3,4,0,0,0,45,15,10,5,6,0,0,3,6,0,39,3,3,3,11,0,3,0,0,4,31,309,102,213,556,130,228,277,238,31,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,3,0,5,3,0,0,3,3,15,28
LGA29499,719,920,2232,51,108,136,327,603,63,5150,510,741,532,51,59,44,131,154,43,2267,216,171,950,150,88,113,178,405,132,2402,7691,10649,45315,8903,3702,4943,8687,21362,1584,112838,3,5,8,3,5,7,3,13,55,91,4,12,7,10,6,11,0,18,42,100,4,7,16,20,3,0,5,31,52,138,9,5,18,22,3,11,12,19,55,151,6,4,23,17,8,6,11,26,59,168,3,9,38,16,10,9,23,39,57,192,6,3,35,15,16,4,15,31,69,202,9,16,38,8,16,6,18,17,85,217,9,18,31,10,11,3,10,26,72,186,8,11,17,0,3,4,7,3,28,86,5,10,11,0,3,0,4,3,19,52,3,3,3,3,3,0,3,0,14,37,5,13,0,0,0,0,0,0,17,33,3,7,3,0,3,0,0,0,12,31,9,27,56,22,10,11,29,31,266,461,89,134,313,137,95,70,127,262,909,2149
LGA29799,0,3,9,0,0,0,7,6,0,28,6,7,29,0,0,0,12,8,0,60,0,0,0,0,0,0,0,0,0,5,11,14,63,0,0,0,25,34,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
