LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA47700,204,6,7,0,0,219,46,5,19,5,3,75,37,0,3,0,0,38,80,8,13,0,0,101,65,7,3,0,0,74,31,0,3,0,0,35,7,0,0,0,0,7,1449,152,263,27,8,1895,39,3,9,0,0,49,108,16,22,0,3,155,17,4,5,0,0,32,561,53,71,19,7,705,164,14,16,5,7,203,17497,1282,2029,321,180,21308
LGA47800,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,5,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,0,3,0,0,18,33,5,12,3,3,55,1270,177,362,186,40,2037
LGA47910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,0,0,15,448,76,198,86,10,817
LGA47980,140,0,0,0,0,138,51,10,6,0,0,65,42,4,7,6,0,54,122,4,3,3,0,140,55,3,4,0,0,66,31,3,7,0,0,45,4,0,3,0,0,11,1072,106,110,15,9,1307,66,7,7,0,0,81,97,6,13,5,0,124,36,0,3,0,0,39,739,33,55,16,11,853,145,13,10,3,5,173,16065,1476,1463,252,117,19370
LGA48050,27,0,0,0,0,33,3,0,0,0,0,5,0,3,0,0,0,0,14,4,4,0,0,17,3,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,268,27,72,6,3,378,5,0,4,0,0,15,4,0,0,0,0,4,3,0,0,0,0,5,40,3,10,0,3,52,37,0,13,0,4,57,3419,254,606,110,60,4450
LGA48130,60,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,13,4,4,104,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,53,0,0,0,0,56,47,3,0,3,7,58,1981,177,418,135,42,2745
LGA48260,27,0,0,0,0,28,4,0,0,0,0,3,4,3,0,0,0,8,10,4,0,0,0,14,10,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,115,9,19,0,0,146,8,0,0,0,0,8,16,4,7,0,0,20,0,0,0,0,0,0,100,4,5,0,0,112,20,4,4,0,0,30,1852,202,219,33,23,2332
LGA48340,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,90,15,11,10,6,134,12,0,3,0,0,17,4,0,0,0,0,3,3,0,0,0,0,3,74,0,6,0,0,86,91,6,17,5,0,123,3405,307,507,270,83,4579
LGA48410,466,9,9,0,0,481,144,12,7,3,0,169,66,3,3,0,0,71,233,3,13,0,0,249,156,10,5,0,0,174,68,0,9,0,0,81,10,3,0,0,0,13,2917,123,119,10,25,3182,111,9,4,0,0,124,313,15,33,5,5,362,44,0,0,0,0,48,1572,66,122,16,19,1803,332,30,25,3,21,416,38433,1978,1943,244,364,42959
LGA48540,123,3,0,0,5,124,9,0,0,0,0,9,4,0,0,0,0,4,56,3,5,0,0,61,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,588,20,38,4,14,664,8,0,0,0,0,8,0,0,4,0,0,4,18,0,0,0,0,22,98,17,9,0,0,129,131,3,3,0,10,154,6493,211,318,60,94,7180
LGA48640,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,366,65,131,78,9,636
LGA48750,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,31,15,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,4,0,0,14,14,3,4,0,0,18,823,128,286,114,15,1366
LGA48830,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,103,15,30,3,6,153,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,4,0,29,34,7,17,15,6,73,2225,336,759,315,81,3710
LGA49090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA49399,25,0,0,0,0,26,12,0,0,0,0,11,0,0,0,0,0,0,55,0,0,0,0,57,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,268,3,10,3,0,291,6,0,3,0,0,6,16,0,0,0,0,16,18,0,0,0,0,22,89,0,3,0,0,94,69,3,8,6,8,87,4809,115,146,72,53,5200
LGA49499,93,0,24,0,4,122,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,313,43,213,12,46,627,18802,2837,11594,492,577,34306
LGA49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
LGA49898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,205,0,0,3,0,213,11,0,0,0,0,11,11,0,0,0,0,18,192,20,25,6,0,244,11,0,0,0,0,11,21,0,0,0,0,28,0,0,0,0,0,0,1053,47,149,43,16,1306,58,3,3,0,0,66,12,0,4,7,0,17,53,5,4,0,0,65,200,12,26,4,0,240,168,19,25,10,19,239,11973,805,1474,401,168,14812
LGA50210,258,4,7,0,3,276,19,3,3,0,0,21,90,12,11,0,0,108,253,17,28,3,0,306,85,5,13,3,0,103,62,0,4,0,0,66,5,7,0,0,0,10,1725,161,293,40,12,2229,51,3,7,0,0,62,57,7,24,0,3,93,100,0,9,3,0,110,626,63,70,21,11,785,160,18,25,5,10,207,14350,1129,1668,296,133,17569
LGA50250,566,3,0,0,3,575,31,0,0,0,0,35,58,0,0,0,0,61,467,3,5,3,0,480,52,0,0,0,0,49,64,0,0,0,0,66,9,0,0,0,0,9,2076,28,36,5,20,2166,114,3,3,0,0,117,36,0,6,0,0,47,214,0,0,0,0,221,981,13,12,5,13,1026,284,11,9,3,15,321,25651,349,383,116,211,26712
LGA50280,48,0,0,0,0,53,4,0,0,3,0,4,4,0,3,0,0,3,58,10,15,5,0,82,0,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,386,56,107,26,3,576,33,9,10,5,0,53,8,0,0,0,0,9,13,3,0,0,0,16,181,12,19,8,0,216,85,20,30,4,9,148,4036,484,970,263,81,5832
LGA50350,126,0,0,0,0,129,15,0,3,0,0,21,21,4,3,0,0,35,97,4,3,0,0,108,28,4,8,0,0,35,22,0,0,0,0,20,0,0,0,0,0,3,513,47,71,4,3,641,13,0,0,0,0,17,90,15,22,0,0,121,35,0,3,0,0,34,354,17,34,8,5,416,66,0,6,0,3,73,4996,363,458,60,50,5926
LGA50420,398,3,12,3,3,414,80,9,23,3,0,117,104,18,21,0,0,136,285,47,37,3,7,377,87,4,4,0,0,97,81,4,15,0,0,96,9,0,3,0,0,18,1330,149,198,14,11,1702,79,10,6,0,0,92,319,34,97,25,8,486,108,9,10,3,0,124,1229,106,141,32,23,1533,192,14,22,3,15,238,16207,1579,1890,309,194,20178
LGA50490,910,3,8,0,3,925,98,3,13,0,0,114,347,8,13,3,3,377,932,28,26,0,0,987,178,12,15,0,0,210,171,3,11,0,0,186,19,0,5,0,0,31,4057,165,145,16,22,4407,153,4,3,0,0,161,294,30,37,9,11,371,309,14,10,3,0,337,2646,86,110,18,28,2897,405,25,27,8,30,490,40883,1613,1458,237,339,44530
LGA50560,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,10,6,0,39,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,7,10,3,0,0,0,12,7,0,0,0,0,6,250,70,107,47,12,493
LGA50630,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,150,3,7,3,0,163,8,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,12,43,0,0,0,3,43,29,3,3,3,4,46,1960,45,60,38,23,2121
LGA50770,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,16,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,3,0,8,0,20,320,62,173,91,16,656
LGA50840,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,4,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,128,8,36,8,0,186,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,9,18,0,9,0,0,31,29,0,3,3,0,32,1193,65,285,89,30,1663
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,4,0,3,3,0,10,262,41,77,49,5,428
LGA50980,114,0,0,0,0,112,0,0,0,0,0,4,7,0,0,0,0,9,81,3,6,0,0,93,9,0,0,0,0,11,32,0,4,0,0,36,0,0,0,0,0,0,395,13,37,4,3,454,15,0,0,0,0,15,4,0,0,0,0,4,29,0,0,0,0,28,209,7,3,0,0,227,114,7,15,3,7,136,5590,362,386,94,77,6513
LGA51080,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,150,50,89,54,5,354
LGA51120,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,10,222,50,89,39,3,412
LGA51190,389,0,7,0,7,398,27,10,6,0,0,36,40,3,3,0,0,46,515,26,20,3,5,563,25,0,4,0,0,28,41,4,6,3,0,53,3,0,0,0,0,7,1617,77,116,15,12,1837,64,3,7,0,0,81,26,4,7,3,0,44,185,8,9,0,0,204,532,26,27,4,8,591,282,6,16,4,16,330,20860,1121,1223,223,219,23637
LGA51260,68,0,4,0,3,80,7,0,0,0,0,10,15,0,0,3,0,22,153,21,21,6,3,201,22,0,0,0,0,24,23,3,0,0,0,28,0,0,0,0,0,4,925,75,168,38,12,1218,25,3,8,0,0,43,18,0,10,3,0,32,42,4,3,4,0,52,285,24,33,10,0,354,116,22,38,6,13,191,10270,1048,1775,405,152,13651
LGA51310,184,0,0,0,0,190,31,3,5,0,0,42,88,9,10,0,0,108,276,39,31,3,3,349,37,0,0,0,0,38,30,0,0,0,0,31,3,0,0,0,0,3,1208,114,123,16,6,1461,71,4,3,4,0,84,75,12,10,5,0,95,85,11,11,0,0,102,756,42,53,7,4,865,79,3,12,3,8,107,10852,1019,1056,182,81,13193
LGA51330,1116,15,13,3,4,1150,100,5,13,3,0,124,538,54,44,7,3,645,1093,68,49,3,14,1224,354,22,26,4,6,408,137,6,9,0,0,153,31,9,5,0,0,47,4960,342,265,33,31,5621,166,8,10,0,0,185,403,24,64,10,4,506,362,25,23,0,6,410,3102,178,172,25,36,3512,487,28,23,3,26,569,48348,3095,2596,487,410,54937
LGA51400,29,0,0,0,3,32,0,0,0,0,0,0,3,0,0,0,0,10,45,8,17,9,0,76,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,150,12,42,9,3,211,14,0,0,0,0,14,3,0,0,3,0,8,24,5,3,3,0,27,53,6,8,4,4,68,27,0,8,0,0,38,1965,185,401,120,47,2721
LGA51470,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,166,7,15,11,0,204
LGA51540,25,0,0,0,0,27,3,0,0,0,0,3,4,0,0,0,0,4,34,0,0,0,0,34,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,132,8,9,0,0,153,10,0,0,0,0,7,15,17,18,6,3,55,19,0,0,0,0,24,84,4,22,0,3,109,42,0,9,0,12,63,1989,114,221,51,35,2402
LGA51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,12,0,0,0,0,0,3,233,47,66,28,4,378
LGA51680,27,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,24,0,3,0,0,27,6,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,99,19,23,12,0,151,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,7,34,0,3,0,0,37,16,3,5,4,0,31,890,114,216,110,16,1344
LGA51750,60,0,0,0,0,57,19,0,3,0,0,21,49,3,3,0,0,64,142,17,16,3,0,179,37,0,4,0,0,40,19,0,0,0,0,19,0,0,0,0,0,3,542,61,58,9,3,672,39,6,0,0,0,46,31,0,7,0,0,46,36,3,3,0,0,44,417,13,19,3,3,460,46,0,0,0,6,59,5640,457,455,81,50,6679
LGA51820,1284,9,18,3,16,1323,78,6,12,4,0,100,261,23,17,0,0,303,858,66,74,12,4,1012,155,8,9,0,0,174,86,3,6,3,0,101,16,3,3,0,0,20,4118,279,321,57,32,4806,139,7,14,4,0,169,112,22,36,11,4,185,225,17,18,0,0,259,1914,175,190,28,20,2324,362,26,40,8,28,461,37340,2683,2780,561,351,43710
LGA51890,25,0,0,0,0,28,3,0,0,0,0,3,6,0,0,0,0,6,71,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,219,4,8,6,7,241,4,0,3,0,0,13,4,0,0,3,0,4,26,0,0,0,0,28,41,0,3,0,0,49,93,3,3,3,0,100,4144,116,127,51,48,4490
LGA51960,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,112,3,8,0,0,121,7,0,0,0,0,7,0,0,0,3,0,4,26,0,0,0,0,26,70,0,0,0,0,78,42,0,0,0,0,48,1866,46,51,23,20,2006
LGA52030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,5,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,6,3,0,4,0,6,11,230,47,53,27,7,362
LGA52100,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,5,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,7,0,0,16,310,52,95,55,12,528
LGA52170,28,0,0,0,0,26,9,0,0,0,0,6,13,0,3,0,0,21,46,4,5,3,6,58,4,0,0,0,0,8,15,0,0,0,0,16,0,0,0,0,0,6,165,43,44,13,0,259,17,0,0,0,0,15,14,5,0,0,0,21,18,3,0,0,0,21,172,10,16,3,0,208,20,0,0,0,0,22,1909,380,298,77,24,2678
LGA52240,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,6,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,6,0,0,18,9,0,3,6,0,16,252,45,127,68,9,504
LGA52310,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,76,33,53,28,0,186
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,63,4,4,0,0,69
LGA52450,40,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,3,0,0,0,14,431,80,53,32,12,609
LGA52520,56,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,23,0,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,12,14,0,3,0,3,25,496,85,127,71,16,789
LGA52590,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,5,10,0,0,24,4,0,0,0,0,4,9,0,0,0,0,5,0,0,0,0,0,0,47,12,4,5,0,74,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,35,11,0,3,0,47,35,4,3,8,6,48,938,147,202,118,25,1433
LGA52660,47,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,4,56,3,7,0,0,60,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,184,8,28,3,3,239,7,0,0,0,0,6,5,0,0,0,0,8,28,3,3,0,0,32,45,4,7,0,0,53,37,7,4,3,3,51,2668,152,344,103,40,3306
LGA52730,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,12,6,12,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,11,68,13,4,237,9,3,3,0,0,14,3,0,0,0,0,7,3,0,4,6,0,10,29,0,12,6,0,50,19,3,7,3,0,31,1219,114,406,127,25,1893
LGA52800,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,56,7,3,0,0,68,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,15,37,0,0,0,0,34,20,3,3,0,3,22,1245,58,57,18,18,1400
LGA52870,5,0,0,0,0,5,0,0,0,3,0,4,0,0,0,3,0,7,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,12,21,12,7,145,5,0,0,0,0,4,3,0,0,0,0,4,3,0,3,0,0,4,40,0,6,0,0,52,19,5,4,3,0,36,1076,118,259,173,29,1653
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,142,56,58,28,3,290
LGA53010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,11,138,38,86,41,3,313
LGA53080,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,22,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,3,301,15,13,3,3,330
LGA53150,20,0,3,0,0,20,3,0,0,0,0,9,11,0,0,0,0,14,16,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,19,33,0,0,176,6,3,0,0,0,10,3,0,0,3,0,7,3,0,5,0,0,10,79,5,3,0,0,90,6,0,3,0,0,10,1293,195,250,39,18,1792
LGA53220,177,0,0,0,0,182,12,0,0,0,0,12,31,0,0,0,0,31,208,3,0,0,0,211,15,0,0,0,0,19,25,0,0,0,0,31,0,0,0,0,0,0,892,12,19,3,4,925,38,0,0,0,0,38,20,0,0,0,0,26,110,0,0,0,3,113,379,6,13,3,0,401,144,3,6,0,7,159,12307,188,188,66,98,12850
LGA53290,61,0,0,0,0,62,0,0,0,0,0,0,10,0,0,0,0,9,66,12,8,0,3,90,3,0,0,0,0,3,11,0,4,0,0,13,0,0,0,0,0,0,239,18,37,16,3,313,9,0,0,0,0,15,4,3,3,0,3,10,33,0,0,0,0,37,79,3,12,3,0,95,96,3,8,4,0,120,4079,410,546,176,79,5287
LGA53360,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,16,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,65,3,5,0,0,76,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,21,0,4,0,0,30,18,3,0,0,0,21,793,94,80,9,13,1000
LGA53430,380,6,3,0,0,392,45,7,5,3,0,62,172,11,6,3,0,195,366,25,22,7,5,424,96,4,3,3,0,102,96,5,6,0,0,112,11,7,3,0,0,23,2307,150,223,24,16,2732,110,17,12,0,0,135,69,7,34,4,0,117,114,5,4,3,0,131,1346,65,112,23,12,1549,216,10,20,4,11,261,21330,1666,1811,326,199,25331
LGA53570,58,0,0,0,0,55,3,0,0,0,0,3,4,0,0,0,0,4,14,6,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,99,11,37,11,3,157,3,0,0,0,0,3,21,3,8,4,0,37,8,0,0,0,0,4,191,5,0,7,3,211,23,0,9,9,0,44,1313,161,264,140,31,1912
LGA53640,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,4,5,7,0,0,21,372,95,106,50,20,645
LGA53710,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,7,0,3,0,0,12,202,47,64,43,5,356
LGA53780,408,10,21,8,12,458,28,0,16,0,0,43,187,29,35,3,3,259,402,21,34,7,0,468,160,16,28,8,3,220,77,5,7,0,0,91,14,5,6,0,0,25,2075,197,290,38,15,2616,56,3,5,3,0,74,91,13,39,7,0,157,92,17,0,0,0,116,1161,133,192,31,22,1543,210,17,32,7,9,276,19649,1722,2314,434,230,24345
LGA53800,285,4,3,0,4,305,10,0,0,0,0,5,24,0,0,0,0,23,282,14,17,3,0,312,25,3,3,0,0,25,47,0,6,0,0,59,0,0,0,0,0,0,958,59,62,26,11,1110,42,0,3,0,0,48,13,5,15,3,0,45,83,7,0,3,0,90,305,26,31,6,3,371,170,8,25,4,8,222,14032,967,1125,361,162,16650
LGA53920,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,9,283,8,10,0,0,298
