LGA_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA10850,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,10,0,0,21,38,94,12,3,147,121,39,7,4,173,218,49,13,6,286,205,48,8,4,272,218,59,14,3,294,243,71,7,3,327,266,69,11,3,345,209,84,11,3,314,183,59,12,4,265,141,54,6,4,211,46,35,7,0,96,34,34,5,7,77,24,20,3,6,57,1944,730,126,54,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,0,7,3,0,0,0,3,5,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0
LGA10900,0,20,3,0,20,3,15,0,0,20,4,12,0,0,16,3,10,0,0,14,7,19,0,0,19,4,14,0,0,21,10,11,0,0,29,4,16,0,0,28,8,17,0,0,29,4,14,0,0,20,3,9,0,0,20,0,10,0,0,10,3,3,0,0,9,59,162,11,6,238,252,1030,50,37,1365,628,920,39,35,1616,738,519,53,27,1329,737,539,46,27,1349,802,629,42,15,1492,1017,793,36,22,1870,1150,852,49,34,2088,1158,810,63,16,2052,1074,826,84,21,2007,669,799,58,12,1539,262,505,39,9,817,56,203,15,0,278,33,101,5,3,136,8578,8528,581,263,17941,3,15,0,0,23,5,5,0,6,11,10,3,3,3,18,11,4,0,3,18,13,8,3,3,23,16,9,0,0,26,11,11,0,0,27,10,10,0,0,25,10,13,3,0,30,6,10,0,0,17,6,12,0,0,14,0,4,0,0,8
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,3,3,3,16,19,25,3,4,51,80,21,0,0,109,102,20,8,5,132,89,27,0,4,120,74,15,5,3,96,97,32,3,0,138,117,37,3,0,160,117,27,3,0,155,79,20,3,4,106,52,28,0,3,86,27,14,4,0,47,9,12,0,4,20,21,11,4,3,39,882,310,35,31,1254,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA11100,4,9,0,0,11,5,25,0,0,31,6,26,0,0,33,11,16,5,0,30,10,17,3,0,28,16,19,0,3,35,19,31,4,3,50,20,17,5,0,43,15,25,3,0,45,15,24,0,3,44,3,4,0,0,7,0,3,0,0,8,3,8,0,3,10,128,213,23,13,384,254,860,77,46,1237,1911,1810,99,106,3929,3884,1321,154,146,5510,4679,1116,245,115,6153,4320,1094,227,108,5745,4340,1193,196,92,5823,4098,1243,168,92,5607,3698,1070,185,99,5051,2941,853,162,67,4021,1485,584,104,35,2210,581,323,38,17,957,127,116,10,8,261,39,70,3,4,109,32357,11656,1672,938,46621,3,9,0,5,16,23,19,3,3,52,34,10,3,0,50,46,7,6,3,60,43,11,0,0,53,39,20,5,4,66,51,19,5,5,82,40,8,3,4,56,30,18,0,0,49,15,6,0,3,28,11,5,0,0,19,0,4,0,0,3
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,11,12,12,0,0,22,59,21,3,0,80,82,30,4,3,117,92,19,3,0,116,78,21,0,0,98,66,20,3,3,91,86,16,3,3,111,93,23,0,0,124,73,19,7,0,103,52,14,0,0,66,27,24,3,0,45,5,8,0,0,23,8,3,0,0,15,729,228,34,23,1015,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,6,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,7,8,6,4,0,19,8,3,0,0,14,17,3,0,0,21,6,5,0,0,15,8,4,0,0,18,14,3,0,0,19,14,9,0,0,21,7,5,0,0,11,3,0,0,0,5,3,0,0,0,3,0,0,0,0,0,92,47,11,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,3,0,0,3,0,3,0,0,4,0,7,0,0,7,0,5,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,3,0,9,5,3,3,0,10,3,7,3,0,14,4,5,0,0,13,0,3,0,0,4,0,0,0,0,0,0,3,3,0,5,18,47,10,3,82,86,245,24,10,365,341,183,24,14,561,510,187,41,13,755,430,177,31,10,648,385,156,20,11,571,418,177,22,13,633,476,198,15,12,701,539,194,31,14,784,539,226,42,10,827,318,142,30,22,506,89,93,8,3,200,25,32,4,6,71,10,11,0,5,32,4179,2014,298,155,6643,0,4,0,0,7,3,3,0,3,9,3,4,0,0,6,4,4,0,0,11,8,10,0,0,20,18,4,0,3,23,12,3,0,0,14,5,5,0,0,10,6,3,0,0,14,4,0,0,0,5,3,4,0,0,3,0,0,0,0,0
LGA11300,3,3,0,0,9,4,13,0,3,18,3,4,0,0,7,3,5,0,0,11,9,3,0,0,11,5,4,0,0,16,9,8,0,0,17,4,5,3,0,15,11,3,0,0,20,6,8,0,0,14,0,3,0,0,6,0,3,0,0,3,0,4,0,0,4,65,78,9,5,156,77,719,32,30,866,596,1015,35,54,1698,1267,592,62,53,1982,1305,533,74,35,1950,1114,474,58,38,1680,1120,516,25,19,1682,1154,495,42,36,1722,1205,513,35,17,1772,1015,442,49,20,1520,596,368,36,12,1012,242,234,26,7,499,65,96,7,0,160,25,61,8,3,94,9774,6062,489,323,16644,0,3,0,0,3,7,4,0,3,19,11,11,0,3,25,11,8,0,6,24,7,4,0,5,18,9,7,0,4,23,18,6,0,0,23,15,3,0,0,18,11,4,0,3,16,6,6,0,0,14,8,3,0,0,11,0,0,0,0,3
LGA11350,0,4,0,0,4,3,8,0,0,5,3,8,3,0,11,0,8,0,0,8,0,3,0,0,3,0,4,3,0,11,4,5,0,0,15,5,11,0,0,18,3,18,3,0,25,5,10,3,0,23,0,3,0,0,3,0,3,0,0,4,0,3,0,0,11,27,87,12,4,127,103,466,30,28,626,358,398,21,20,798,565,505,31,21,1127,616,516,34,17,1192,638,581,37,31,1286,786,687,34,39,1551,825,656,37,20,1535,741,626,34,27,1429,651,671,47,17,1380,403,582,45,25,1052,140,277,19,10,441,41,104,5,3,153,27,46,0,10,84,5887,6118,387,272,12654,4,6,0,0,14,3,3,0,3,8,13,8,0,3,24,7,11,0,0,21,11,10,3,0,27,17,14,3,7,36,19,5,0,3,23,13,4,0,3,17,9,12,0,0,20,3,8,3,0,11,5,4,0,0,6,0,0,0,0,0
LGA11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,7,3,0,3,0,6,0,0,0,0,0,3,0,0,0,6,9,11,3,0,32,60,83,5,10,160,139,63,4,3,210,242,78,20,7,344,270,89,19,5,377,277,94,12,9,396,311,130,8,6,460,341,107,8,7,462,346,132,20,4,500,301,113,23,3,439,223,121,18,4,362,138,90,12,8,243,76,59,4,3,144,53,43,0,11,108,2763,1207,161,87,4213,3,3,0,0,3,0,0,0,0,3,3,0,0,0,5,7,0,0,0,12,0,4,0,0,0,9,4,0,0,13,0,3,0,0,3,3,3,0,0,11,6,3,0,0,7,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3
LGA11450,3,20,0,0,22,6,13,0,0,24,0,12,0,0,15,5,7,5,0,15,11,14,0,0,24,15,8,0,0,20,10,5,0,0,15,13,12,0,0,22,9,14,0,0,19,11,12,3,0,26,0,3,0,0,8,0,0,0,0,0,0,6,4,0,5,81,120,17,4,220,549,1441,55,43,2085,1534,1002,59,72,2661,1890,577,81,58,2602,1710,715,95,48,2571,1605,779,74,49,2510,1851,828,43,64,2786,1756,736,46,45,2582,1565,663,58,41,2330,1221,578,63,23,1893,734,497,57,24,1310,272,244,34,16,562,56,92,5,9,164,24,45,3,9,79,14768,8182,686,485,24131,9,14,0,0,19,17,8,0,5,26,24,7,0,3,32,22,13,5,0,40,16,8,0,0,21,26,10,0,0,40,28,15,0,3,46,23,11,0,7,36,19,5,0,0,29,17,8,0,0,26,0,7,0,0,4,0,0,0,0,3
LGA11500,6,34,8,0,51,16,35,0,0,50,18,24,4,0,49,15,36,4,0,57,18,16,3,0,38,24,30,9,0,67,30,29,4,0,67,32,29,3,3,63,25,28,3,0,63,17,30,0,4,52,10,12,0,0,21,0,7,0,6,13,0,3,0,0,8,217,323,40,24,604,649,2263,112,68,3092,2423,2052,113,142,4720,3306,1234,174,120,4835,3331,1368,217,100,5019,3232,1356,139,92,4810,3672,1412,100,112,5291,3504,1318,106,92,5011,3615,1306,114,90,5117,3115,1189,137,50,4491,1744,929,104,61,2836,554,510,45,29,1134,138,193,9,4,342,28,75,10,6,116,29303,15201,1365,960,46829,8,15,0,3,31,40,19,4,12,66,32,9,3,5,55,35,22,3,3,64,40,18,0,0,62,51,20,0,8,77,38,21,3,0,59,38,22,0,3,63,35,16,0,3,61,21,10,0,0,36,12,3,0,0,14,0,4,0,0,6
LGA11520,0,0,0,0,6,6,14,0,3,16,5,5,0,0,12,7,4,0,0,15,3,10,0,0,15,17,16,0,0,24,11,14,0,0,28,13,9,0,0,21,13,8,3,0,26,7,8,0,3,26,5,7,3,0,7,0,4,0,0,12,3,5,0,0,7,92,113,11,11,221,193,985,52,23,1259,1455,1385,98,94,3027,2964,1077,100,103,4253,3176,985,187,84,4423,2925,940,137,61,4063,2761,978,80,49,3865,2455,861,52,40,3414,2303,796,54,57,3208,1719,743,71,40,2568,963,593,65,35,1649,366,413,27,12,815,119,171,10,15,310,40,83,3,7,137,21435,10010,937,623,33002,0,3,0,0,3,11,10,0,3,22,15,13,0,0,26,29,4,0,5,35,22,7,3,7,39,24,6,3,0,33,26,5,0,3,38,33,9,0,5,48,22,5,0,3,34,9,14,0,5,25,9,8,3,0,15,0,3,0,0,3
LGA11570,0,25,3,4,32,19,42,0,0,66,16,39,6,0,67,16,33,3,0,55,20,41,9,0,69,44,56,4,3,109,45,67,9,4,124,31,80,13,3,124,46,82,7,6,147,32,51,9,0,89,16,27,0,3,46,8,15,0,0,24,7,15,4,7,30,304,589,55,31,977,866,2837,175,129,4009,4120,3834,190,315,8462,6730,2748,281,305,10062,7124,2843,396,277,10642,6729,2921,231,226,10112,7159,2932,201,230,10524,7416,2922,166,244,10742,7375,2718,201,218,10515,6224,2345,239,154,8966,3649,1918,181,105,5849,1289,1095,83,39,2506,338,454,30,21,848,144,203,24,16,387,59155,29781,2396,2273,93610,8,33,3,3,50,43,35,0,10,88,51,21,5,6,84,82,19,3,15,119,60,29,7,13,109,76,50,0,7,133,80,34,3,6,130,85,36,0,9,132,57,23,5,3,91,45,20,3,6,74,17,19,0,4,37,3,6,0,0,12
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,30,29,5,3,70,57,37,3,3,99,76,32,6,3,125,73,27,11,3,111,71,30,0,0,108,94,38,7,3,139,113,25,3,0,145,103,38,6,0,148,101,40,3,0,143,85,24,3,0,110,38,8,3,3,56,11,4,4,0,20,7,13,3,0,31,870,345,57,33,1303,0,0,0,0,0,0,0,4,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,9,61,3,3,79,30,70,8,3,108,26,48,3,3,80,29,54,6,3,91,17,54,4,4,79,40,58,13,3,116,40,72,11,3,129,54,82,18,3,156,41,67,8,0,116,22,65,19,4,108,8,21,5,0,41,7,21,0,4,28,5,16,3,6,36,326,693,92,40,1161,1392,5732,293,163,7578,4750,4329,303,248,9639,5971,2707,381,166,9229,5752,3160,470,156,9535,5699,3491,354,153,9697,6835,3884,257,175,11153,7372,3970,268,172,11781,7234,3825,332,167,11554,6310,3851,394,139,10704,3494,2956,313,99,6861,1088,1566,132,56,2848,269,654,48,24,1000,109,233,19,41,408,56288,40374,3571,1756,101993,23,48,0,3,84,50,42,3,6,99,52,32,7,7,105,67,56,6,9,132,69,66,5,16,153,93,71,7,6,183,105,67,4,6,181,96,60,3,8,167,93,54,7,6,155,68,31,3,4,108,29,28,3,0,63,4,14,0,4,17
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,4,0,0,3,18,8,0,3,26,28,3,3,0,34,27,0,0,3,32,16,4,0,4,22,27,3,0,0,33,25,8,0,0,35,32,13,0,0,41,36,0,0,3,36,45,6,0,4,60,6,3,0,0,9,8,0,0,0,13,9,0,0,0,11,270,60,11,19,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0
LGA11720,0,11,0,0,11,4,12,0,0,24,3,13,0,0,18,0,8,0,0,14,0,10,0,0,9,8,23,3,0,31,13,19,3,0,31,10,11,0,4,25,13,12,4,0,23,0,8,3,0,20,3,8,0,0,13,0,3,0,0,3,0,3,0,0,4,52,153,16,7,225,207,850,47,28,1128,673,633,57,27,1381,845,453,71,28,1400,851,542,87,27,1502,803,482,49,30,1360,960,561,34,18,1578,1013,553,31,36,1628,874,530,43,23,1474,848,506,55,23,1427,468,404,31,15,921,151,218,15,6,394,42,77,3,3,124,28,42,6,11,85,7752,5859,528,273,14407,3,6,0,0,11,3,4,0,0,17,4,5,0,0,14,8,3,0,0,15,10,11,3,0,22,12,6,0,3,23,19,14,0,0,30,14,8,0,0,23,15,4,0,0,24,8,6,0,0,16,0,3,0,0,4,0,0,0,0,0
LGA11730,0,6,0,0,7,0,4,0,0,9,3,16,3,0,18,0,9,0,0,15,6,8,0,0,17,5,15,0,3,20,10,11,0,3,25,4,13,3,0,14,9,22,3,3,36,8,14,3,3,25,7,18,5,0,26,0,5,0,0,8,3,10,5,0,16,60,153,15,22,247,202,704,50,30,993,597,430,47,32,1108,680,368,52,17,1121,690,384,50,25,1151,828,501,46,17,1389,1068,554,48,38,1710,1159,627,50,30,1870,1226,716,66,33,2037,1162,782,87,27,2065,703,655,80,29,1458,224,297,24,17,572,80,127,13,12,224,62,85,3,15,163,8683,6234,612,329,15858,3,9,0,0,9,12,4,0,3,18,7,0,0,0,11,15,6,0,0,21,13,6,0,0,22,23,7,0,0,30,12,13,3,0,32,18,10,0,0,32,21,11,3,0,34,13,9,0,0,25,3,4,3,0,12,3,5,0,0,11
LGA11750,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,11,37,39,0,6,82,120,37,10,6,174,222,45,6,10,290,193,60,19,7,274,170,42,13,6,230,182,36,9,6,240,154,35,4,6,202,200,43,13,0,257,171,31,15,6,226,92,37,11,3,142,42,14,0,0,64,13,5,0,3,23,13,7,0,3,25,1604,444,103,68,2220,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,3,0,0,8,0,3,0,0,3,6,0,0,0,4,3,3,0,0,5,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA11800,9,7,0,0,17,3,17,0,0,23,9,17,0,0,30,8,13,0,0,20,4,12,4,0,20,16,25,4,0,42,13,21,0,0,36,15,22,3,3,43,7,31,3,0,42,10,10,4,0,29,3,14,0,0,18,0,3,0,0,7,0,3,0,3,11,108,194,20,13,332,307,1436,83,53,1888,1187,995,78,49,2308,1494,788,110,54,2442,1501,880,125,40,2548,1497,922,79,38,2537,1943,1110,59,41,3151,2092,1117,62,46,3323,1995,1164,107,59,3318,1817,1236,122,41,3220,1085,994,97,32,2209,343,448,42,14,859,70,153,17,9,249,27,61,4,14,105,15365,11310,994,495,28160,3,13,0,0,19,9,8,4,0,26,17,8,0,4,26,26,12,0,0,40,27,8,0,0,37,26,15,0,5,41,19,17,0,0,38,29,21,0,3,53,24,14,0,0,48,11,18,3,0,34,3,10,0,0,16,0,0,0,0,0
LGA12000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,15,51,0,0,66,50,24,3,6,80,56,21,3,0,83,50,17,3,0,74,55,30,0,0,88,65,32,0,0,100,73,36,0,3,111,81,38,4,5,122,79,26,3,0,106,44,31,0,0,78,22,16,3,0,36,21,10,3,0,34,15,9,0,0,25,616,335,25,27,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,7,3,0,26,12,28,3,4,46,55,24,4,8,96,85,27,4,3,118,93,26,11,4,134,52,36,0,5,92,72,33,6,12,122,115,42,9,5,171,116,25,0,4,147,117,46,10,3,174,92,29,6,3,135,41,27,0,0,66,28,11,0,3,44,13,12,4,3,27,888,366,64,54,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0
LGA12350,0,3,0,0,4,0,6,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,3,0,0,7,0,3,0,0,4,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,33,5,4,48,95,189,10,5,298,273,114,9,7,400,210,98,20,7,336,224,105,16,6,354,263,113,5,11,387,284,138,9,5,430,326,147,15,5,490,333,159,19,9,518,277,142,12,9,446,249,141,21,5,414,110,90,4,4,206,49,44,3,7,100,32,32,0,4,67,2716,1507,147,86,4454,0,4,0,0,5,7,3,0,0,7,8,3,0,0,7,3,3,0,0,11,3,3,0,0,7,3,3,0,0,9,10,8,0,0,14,3,3,0,0,8,7,0,0,0,9,0,3,0,0,9,0,0,0,0,0,0,3,0,0,6
LGA12380,10,12,0,0,22,7,20,0,0,33,10,28,3,0,39,22,28,3,0,51,19,23,0,0,50,45,32,4,6,88,38,36,3,3,83,28,35,3,3,68,30,30,3,0,61,23,23,9,0,55,9,18,7,0,27,3,5,0,0,12,4,6,0,4,14,239,311,34,26,606,645,2097,109,115,2968,3402,2801,128,195,6522,5672,2118,204,215,8210,6134,2080,301,211,8726,5866,2021,192,191,8265,5837,1919,131,161,8044,5940,1806,109,156,8020,5809,1603,152,140,7707,4648,1473,163,104,6388,2867,1157,128,79,4228,980,656,63,31,1723,250,295,20,13,577,79,104,12,14,199,48119,20112,1706,1638,71581,7,19,3,8,33,29,32,0,8,72,49,27,3,9,80,55,30,3,11,97,68,25,0,7,99,67,14,0,10,92,68,17,3,9,93,66,17,3,10,94,56,23,0,4,75,30,11,0,4,52,16,9,3,0,31,11,0,0,0,7
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,13,3,0,21,43,97,4,4,143,60,46,10,8,121,70,32,7,0,108,70,61,5,3,137,93,73,4,5,174,121,71,4,4,206,142,87,7,12,241,157,95,14,4,266,160,103,12,3,279,97,96,14,7,208,46,54,5,0,114,32,30,3,0,63,28,32,3,3,57,1112,870,82,54,2124,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
