LGA_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
LGA21670,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,150,242,264,345,291,52,10,1357,51,8,11,10,3,0,0,79,0,5,3,3,9,3,0,25,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,20,0,0,0,4,5,0,0,13,28,17,15,25,25,9,3,121,233,276,300,396,340,69,10,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21750,7,25,15,11,6,3,0,77,11,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,18,0,5,0,0,0,0,0,10,429,721,690,684,558,133,27,3237,93,38,23,17,11,3,0,181,3,10,8,13,13,12,0,62,4,9,11,7,0,4,0,35,9,18,12,11,10,0,0,64,4,3,10,5,5,3,0,37,40,43,37,37,50,20,9,226,603,877,807,797,655,176,41,3959,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,12,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21830,9,13,0,9,3,0,0,30,4,5,9,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,255,429,395,493,351,99,12,2032,71,22,16,19,11,0,0,148,4,7,14,8,11,3,0,47,4,8,14,20,5,5,0,56,8,4,13,5,3,0,0,38,6,3,9,10,9,0,0,38,39,29,40,76,59,21,4,263,398,519,507,636,458,132,19,2672,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA21890,125,191,112,82,63,13,0,586,101,104,48,44,29,7,0,335,0,5,3,4,0,0,0,13,77,80,42,15,11,6,0,235,5,19,18,8,10,0,0,66,1742,4140,3948,3996,2762,667,85,17335,389,170,72,66,61,12,7,771,8,37,47,54,37,14,5,191,19,34,28,32,18,3,0,130,76,153,144,107,74,5,3,562,7,24,28,29,19,11,3,121,146,184,109,110,73,17,6,645,2690,5137,4606,4542,3147,755,111,20987,52,49,48,23,24,8,0,203,0,0,0,0,0,0,0,0,15,21,7,8,5,0,0,62,11,25,17,6,8,0,0,66,7,0,4,0,3,0,0,13,4,3,3,8,3,0,0,33,84,104,81,47,39,12,0,370,0,0,0,0,0,0,0,0,14,30,15,3,7,0,0,69,0,6,3,3,0,0,0,13,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,7
LGA22110,0,0,3,0,0,0,0,3,9,0,4,3,0,3,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,545,935,1011,1224,1159,300,53,5225,168,54,41,26,24,8,4,317,0,9,22,35,32,15,4,118,3,4,4,8,8,7,3,46,22,13,11,17,20,3,0,85,6,11,13,14,14,12,0,75,39,65,42,67,97,30,8,353,799,1098,1156,1393,1358,383,75,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22170,55,88,72,58,34,6,0,311,83,48,26,14,16,7,0,183,3,3,0,3,0,0,0,10,0,11,5,4,0,0,0,18,6,12,7,4,3,0,0,32,1807,3283,3277,3322,2396,603,76,14754,535,145,87,59,49,11,0,889,16,50,45,89,70,17,4,292,13,21,17,17,9,0,0,84,29,21,38,35,10,0,0,133,12,12,14,21,20,5,0,94,96,68,43,52,52,15,3,323,2648,3759,3634,3672,2659,671,88,17133,20,23,10,8,6,0,0,68,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,18,10,12,14,10,9,0,0,54,5,4,6,3,0,0,0,18,4,0,7,3,3,0,0,16,33,51,32,33,23,4,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
LGA22250,3,7,6,0,0,0,0,9,5,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,128,221,279,309,271,82,16,1313,26,12,3,3,3,0,0,44,0,3,3,8,10,7,0,28,4,8,5,4,5,0,0,35,4,0,3,7,4,4,0,22,0,0,0,8,4,0,0,16,17,21,16,29,39,11,3,133,204,272,321,373,336,101,23,1626,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22310,147,222,150,99,71,15,3,708,55,33,8,26,10,5,0,133,0,0,0,0,0,0,0,6,41,48,18,12,13,3,0,129,3,8,6,6,3,0,0,29,1185,2800,2459,2307,1679,592,87,11111,220,89,52,31,37,11,3,442,5,15,22,38,45,13,0,132,13,15,21,7,8,0,0,72,63,62,74,65,50,8,0,326,13,18,31,33,24,16,0,136,174,165,99,92,90,40,9,660,1918,3479,2942,2717,2027,709,104,13893,43,46,31,18,13,5,0,162,0,0,0,0,0,0,0,0,18,42,26,11,6,5,0,110,18,23,20,18,11,3,0,87,4,11,3,3,0,0,0,17,5,5,3,4,3,0,0,25,92,124,90,47,27,11,3,396,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,3,0,0,0,0,0,0,5,6,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0
LGA22410,7,12,6,0,0,0,0,27,11,0,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,267,473,502,676,515,135,20,2594,88,16,19,16,13,6,0,152,3,8,11,15,13,12,3,70,0,6,9,11,4,3,4,34,8,7,8,11,4,3,0,36,3,3,8,3,6,7,4,27,27,21,26,29,37,22,11,173,411,544,587,783,611,181,35,3146,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22490,0,4,3,3,0,0,0,14,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,145,247,249,246,174,59,6,1121,23,8,6,3,9,0,0,52,0,11,9,22,8,8,5,61,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,0,5,3,3,8,3,0,21,13,8,11,15,25,17,4,89,195,288,280,297,224,88,16,1382,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22620,8,18,19,7,10,3,0,69,62,35,37,26,21,3,0,188,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,5,6,4,0,10,0,0,31,2064,3610,3474,3636,2767,544,74,16162,559,180,92,79,78,12,0,1009,9,37,58,63,52,15,7,233,27,39,17,46,33,0,0,163,43,70,82,69,39,4,0,304,7,22,15,20,19,7,3,94,136,161,106,121,146,36,6,719,2923,4175,3896,4081,3180,640,89,18980,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,6,0,0,16,0,0,3,3,0,0,0,7,0,0,6,3,0,0,0,9,6,7,15,10,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10,9,3,0,0,0,0,0,9,0,3,3,3,0,0,0,8
LGA22670,148,221,171,119,69,9,0,735,166,104,82,94,54,10,0,503,0,3,0,0,0,0,0,8,7,14,8,9,3,0,0,42,15,47,25,18,12,0,0,120,4144,11013,12018,12292,8279,1691,136,49564,865,491,287,284,152,45,9,2129,24,151,153,192,142,38,3,699,29,52,61,85,52,6,0,287,27,53,64,62,40,6,0,258,24,52,60,60,44,14,3,256,110,86,72,73,40,15,5,408,5559,12301,12999,13267,8895,1829,150,55002,57,89,57,43,30,4,0,289,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,19,21,34,34,35,20,5,0,143,15,7,3,3,4,0,0,38,10,14,12,12,3,0,0,51,112,151,109,100,57,10,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,9,9,7,0,0,41,25,6,3,3,3,0,0,40,3,3,4,0,0,0,0,10
LGA22750,51,118,83,57,38,8,0,357,181,106,84,86,53,11,0,519,3,6,3,0,0,0,0,15,5,7,0,3,0,0,0,17,8,35,11,10,11,0,0,90,3984,7560,7845,7610,5719,1266,135,34130,1070,294,176,171,132,28,3,1868,14,61,78,74,106,44,6,380,42,57,53,52,38,3,3,246,85,123,178,159,92,12,3,648,17,44,43,32,56,12,4,206,281,284,185,179,199,47,10,1185,5749,8705,8733,8435,6438,1436,170,39664,12,20,10,11,5,0,0,61,0,0,0,0,0,0,0,0,4,7,0,3,0,0,0,21,12,37,31,34,15,3,0,127,8,7,3,3,0,0,0,22,0,13,5,5,5,0,0,29,31,82,53,58,26,9,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,5,11,11,0,0,40,23,3,4,0,0,0,0,31,8,6,4,0,0,0,0,14
LGA22830,17,17,38,17,11,0,0,102,22,5,7,9,0,0,0,46,3,0,0,0,0,0,0,4,3,4,8,0,4,0,0,20,3,5,0,0,3,0,0,17,1120,2213,2236,2344,1787,428,74,10201,324,92,38,45,33,11,0,543,4,13,23,38,44,9,3,143,13,20,21,24,21,3,0,103,32,26,28,38,29,10,0,161,14,18,8,18,16,6,3,79,101,110,82,83,94,44,11,526,1646,2535,2492,2620,2043,513,95,11949,8,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,10,3,3,0,0,23,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,11,13,9,6,3,3,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
LGA22910,0,5,0,0,0,0,0,12,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,119,229,293,288,291,61,9,1295,31,11,6,7,5,0,0,71,3,4,6,3,9,4,0,28,0,0,0,3,3,0,0,10,0,3,0,4,3,0,0,14,0,3,3,3,4,4,0,14,19,11,15,31,26,13,0,120,172,276,333,347,344,83,19,1574,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,137,123,157,147,36,8,687,22,3,10,3,5,3,0,46,0,0,4,0,3,0,0,8,0,0,0,0,3,0,0,5,8,0,0,0,3,0,0,12,0,0,3,8,3,7,0,25,15,13,20,27,34,14,3,126,118,156,168,200,195,56,14,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,76,116,59,48,41,7,0,342,42,23,11,14,11,0,0,103,0,0,0,3,0,0,0,4,3,3,0,0,3,0,0,10,3,9,3,4,0,0,0,23,1289,3793,4205,4319,3012,544,33,17186,297,125,96,81,56,14,6,670,11,45,46,59,50,15,0,229,7,28,33,30,11,0,0,111,32,45,52,42,41,8,0,221,3,26,22,26,20,7,0,104,86,54,47,31,33,14,4,279,1849,4265,4582,4661,3282,602,42,19280,25,34,21,8,10,3,0,109,0,0,0,0,0,0,0,0,3,4,0,3,4,0,0,16,10,14,9,16,6,3,0,59,7,3,4,0,3,0,0,13,10,4,6,3,5,0,0,31,45,67,40,34,29,11,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LGA23190,0,3,0,3,0,0,0,10,3,7,4,0,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,410,647,611,711,571,143,21,3119,121,25,25,15,13,3,0,193,0,11,8,8,10,3,0,48,4,3,0,10,3,0,0,17,13,12,14,14,9,0,0,61,3,5,8,10,8,3,3,41,48,35,37,43,49,13,6,240,604,753,703,809,665,162,37,3739,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23270,114,222,117,93,77,12,0,640,126,108,75,60,36,14,0,419,0,0,4,0,0,0,0,6,13,18,10,11,4,3,0,55,9,58,54,33,23,6,0,174,4097,10891,10813,10712,6708,1198,108,44520,970,390,261,204,112,25,4,1966,28,153,162,191,144,24,3,712,20,67,48,55,40,0,0,223,25,59,57,39,36,5,0,234,21,80,61,67,47,17,0,290,70,79,62,61,48,17,3,338,5495,12118,11732,11530,7269,1322,120,49587,63,83,49,36,23,5,0,256,0,0,0,0,0,0,0,0,7,29,8,8,3,0,0,51,15,28,20,20,18,0,0,98,9,8,3,0,0,0,0,25,3,12,14,10,3,0,0,41,95,159,98,74,46,3,0,475,0,0,0,0,0,0,0,0,10,13,0,5,0,0,0,27,20,32,18,25,14,3,0,110,16,0,0,0,5,0,0,24,0,3,3,3,0,0,0,15
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,222,309,440,367,98,11,1582,30,4,15,11,3,3,0,68,3,3,7,6,8,5,3,39,0,0,0,9,6,3,0,23,3,4,3,4,8,4,0,33,0,0,0,3,7,3,0,21,28,14,22,23,48,21,0,163,205,260,359,501,461,135,17,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23430,150,204,129,80,50,11,0,631,167,60,52,56,36,3,0,373,4,3,0,0,0,0,0,14,5,4,6,0,0,0,0,24,4,26,24,12,12,3,0,70,3028,7303,7655,7829,5351,1383,151,32712,629,242,156,115,84,27,12,1267,10,47,69,83,85,19,11,318,32,54,31,46,24,9,0,192,87,71,73,74,52,12,0,356,26,40,47,47,42,11,0,210,190,112,53,74,58,28,10,522,4322,8171,8301,8416,5794,1509,184,36698,81,90,54,43,17,14,0,297,0,0,0,0,0,0,0,0,6,9,8,3,3,3,0,33,20,19,21,18,13,0,0,92,5,7,0,10,0,3,0,24,10,4,10,12,7,0,0,40,129,137,84,79,41,23,0,484,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,7,3,4,11,3,0,0,0,21,15,3,9,0,0,0,0,26,3,0,0,4,0,0,0,6
LGA23670,88,123,114,83,50,5,3,467,146,81,58,42,31,8,0,363,0,0,0,0,0,0,0,5,7,22,17,3,8,0,0,62,4,17,14,5,6,5,0,51,2886,6114,6441,6665,4586,1072,120,27886,720,230,122,114,75,16,4,1279,21,54,76,91,87,42,4,371,23,32,31,29,28,0,0,152,30,40,81,47,29,7,0,236,13,40,37,46,32,6,0,178,126,102,70,76,55,17,9,456,4065,6842,7068,7205,4988,1187,137,31498,40,53,24,15,5,3,0,141,0,0,0,0,0,0,0,0,4,9,7,8,0,0,0,22,7,21,21,27,12,3,0,103,4,4,0,0,0,0,0,12,0,0,8,3,0,0,0,11,57,84,59,55,21,9,0,295,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,3,0,3,0,3,3,0,13,25,3,7,5,0,0,0,39,0,0,0,0,0,0,0,3
LGA23810,10,20,20,14,17,4,0,87,22,15,6,7,6,3,0,57,0,5,0,0,0,0,0,8,5,3,0,0,3,0,0,14,7,0,4,4,6,0,0,23,1184,2331,2237,2557,2020,397,43,10774,340,81,57,55,37,9,3,580,3,14,30,43,29,10,3,136,9,13,14,11,11,0,0,55,20,10,23,18,14,0,0,82,8,9,11,17,17,3,0,67,61,49,58,52,56,23,8,312,1671,2554,2460,2787,2219,446,57,12203,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,0,21,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,5,5,11,10,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
LGA23940,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,165,178,211,202,51,11,899,15,8,3,4,4,0,0,36,0,0,6,3,9,4,3,25,0,3,0,3,3,0,0,13,3,0,0,0,0,0,0,5,0,0,4,3,10,4,3,25,10,8,13,29,41,26,9,138,107,188,213,253,269,89,28,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24130,15,13,9,15,6,0,0,59,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,3,554,775,786,882,680,215,14,3903,184,37,15,17,12,3,0,270,4,14,28,22,18,17,3,96,6,4,0,3,0,0,0,18,6,5,8,8,3,0,0,37,3,10,11,14,10,8,0,47,50,28,36,47,47,21,6,243,828,892,891,1005,786,264,27,4687,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,4,3,3,7,0,0,18,3,0,0,0,0,0,0,8,0,3,0,4,0,0,0,5,13,11,3,10,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
