LGA_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
LGA10850,0,0,0,0,0,0,0,0,0,8,3,5,3,3,0,16,0,8,3,5,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,31,47,41,16,163,25,43,45,44,11,14,4,187,3,3,0,3,3,0,0,11,167,386,410,415,292,115,46,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,113,139,172,108,15,9,651,18,6,8,3,10,0,0,46,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,8,9,16,8,16,3,0,64,121,129,174,190,133,22,12,782,0,0,0,0,0,0,0,0
LGA10900,0,0,0,0,0,0,0,0,13,7,11,7,5,4,3,54,35,25,29,17,23,9,3,130,5,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,13,25,59,136,247,252,167,30,923,213,107,84,121,168,62,7,764,18,15,5,17,14,6,3,77,1359,1259,1419,1703,1595,582,94,8007,85,27,19,37,33,3,0,212,14,5,3,9,3,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,7,3,0,0,23,823,898,1287,1682,1249,256,15,6212,216,73,38,89,80,20,4,518,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,3,4,0,0,0,15,3,9,8,5,10,4,0,35,104,62,67,87,86,20,0,426,1252,1081,1432,1926,1462,309,20,7496,6,9,7,6,5,0,0,34
LGA10950,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,6,0,4,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,22,18,9,8,79,9,20,10,23,16,7,0,78,3,5,0,0,0,0,0,8,88,160,134,178,114,46,28,749,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,61,67,88,42,10,3,318,12,4,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,6,0,0,0,3,0,0,0,4,9,13,12,11,10,0,0,51,63,79,84,111,59,17,3,421,0,0,0,0,0,0,0,0
LGA11100,22,29,18,10,7,0,0,92,21,54,47,41,19,4,0,197,264,485,380,255,150,30,7,1564,36,47,46,21,17,3,0,177,0,4,7,0,0,0,0,9,0,0,3,4,0,0,0,7,36,54,49,26,17,3,0,193,11,59,92,68,60,29,8,329,285,410,585,677,516,87,4,2568,39,60,46,40,33,10,6,227,2812,7140,7413,6826,4278,907,87,29462,314,732,365,261,121,20,4,1813,259,294,131,121,76,23,0,904,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,7,33,26,42,11,0,0,127,879,2176,2586,2550,1248,195,16,9657,204,220,160,184,135,29,3,937,0,0,0,0,0,0,0,0,3,15,17,3,0,0,0,35,4,16,16,13,3,0,0,43,0,17,25,29,3,0,0,72,97,134,88,79,52,8,0,456,1774,3642,3411,3284,1651,279,21,14068,129,254,106,98,73,12,0,676
LGA11150,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,9,3,35,3,9,4,5,7,5,0,29,0,0,0,3,0,0,0,8,53,117,96,117,102,41,11,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,73,65,68,32,14,0,283,8,9,12,10,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,15,20,17,20,17,3,0,90,51,108,92,101,56,23,0,424,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,17,16,11,16,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,14,11,5,0,52,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,14,10,15,14,23,12,5,0,72,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,14,0,3,6,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,19,16,18,19,3,81,59,84,61,85,89,16,6,405,17,6,4,13,7,3,8,56,475,725,609,735,724,158,33,3455,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,500,467,587,456,70,8,2351,89,32,33,39,25,8,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,4,3,4,3,3,0,0,11,24,34,21,41,38,10,0,168,374,573,537,679,525,91,3,2784,0,0,0,0,0,0,0,0
LGA11300,6,3,3,3,0,0,0,18,0,8,6,7,0,0,0,25,83,129,123,107,109,15,0,574,8,6,15,9,7,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,15,9,7,3,0,53,0,25,42,59,61,24,12,229,135,96,57,80,65,43,7,488,19,27,18,12,10,0,0,85,1041,1840,1608,1584,1216,373,61,7718,231,464,256,245,137,26,0,1362,136,92,45,76,49,11,3,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,10,480,854,958,1105,728,158,9,4296,137,87,62,75,77,21,3,461,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,11,3,3,0,6,8,0,0,17,3,10,4,4,4,3,0,26,129,177,72,98,72,16,3,572,1123,1691,1407,1619,1068,232,18,7160,68,86,66,51,31,5,0,301
LGA11350,3,3,0,0,0,0,0,9,7,7,13,8,0,0,0,36,9,16,11,11,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,3,3,0,0,0,0,0,5,10,57,157,192,218,122,26,774,94,82,83,84,107,46,0,502,14,16,30,25,20,6,8,113,700,1151,1414,1344,1250,378,56,6285,0,0,0,0,0,0,0,3,12,3,4,12,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,392,795,913,1077,728,106,13,4026,80,55,47,38,41,11,0,270,0,0,0,0,3,0,0,5,3,0,3,0,0,0,0,9,21,48,23,21,20,0,0,139,3,4,17,16,5,0,0,44,48,45,42,56,56,15,4,267,574,962,1047,1211,857,133,18,4798,0,0,0,0,0,0,0,0
LGA11400,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,14,3,8,4,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,12,53,74,71,84,38,342,20,55,32,40,38,21,6,207,3,3,6,3,0,5,3,29,214,454,520,563,477,260,83,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,173,215,265,204,36,5,1001,13,8,11,12,13,0,0,64,0,0,0,4,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,12,9,20,19,20,20,15,0,97,122,206,236,314,241,61,9,1187,0,0,0,0,0,0,0,3
LGA11450,13,3,0,0,0,0,0,13,11,24,20,22,12,0,0,90,39,47,28,36,22,3,0,180,3,4,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,21,21,56,99,104,93,63,13,446,284,129,121,113,116,30,9,797,31,25,26,35,20,5,4,139,2508,2905,2751,2484,1735,467,56,12910,6,16,10,5,5,3,0,47,60,22,15,13,14,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1382,1642,1932,1944,1108,156,17,8170,364,80,63,77,88,6,4,677,0,0,4,0,3,0,0,9,0,3,0,3,3,0,0,10,0,0,3,5,0,0,0,12,3,11,3,10,6,0,0,36,46,28,34,38,23,3,0,172,1862,1801,2067,2103,1247,169,17,9263,15,9,4,11,0,0,0,36
LGA11500,21,14,3,3,0,0,0,39,27,37,25,20,31,7,0,152,136,125,76,72,71,4,0,494,20,8,11,6,0,4,0,53,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,24,11,15,4,3,4,0,58,21,59,108,104,141,43,22,493,431,245,243,231,229,91,19,1492,59,50,69,40,25,13,7,261,3703,5122,5127,5109,3883,910,89,23944,116,120,70,61,46,4,0,426,156,58,40,69,46,6,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,9,0,0,22,2238,3485,3949,3983,2601,404,16,16678,685,243,198,241,257,50,4,1680,0,0,3,0,0,0,0,4,4,4,3,6,3,0,0,16,3,3,3,3,3,0,0,13,0,5,19,28,8,0,0,61,106,76,70,78,61,22,0,411,3306,3997,4372,4476,3032,485,20,19695,56,39,32,32,13,3,0,174
LGA11520,11,14,14,7,4,0,0,54,12,17,26,19,9,3,0,89,168,277,235,155,87,18,0,938,20,34,20,16,6,0,0,93,0,3,0,0,3,0,0,5,0,0,4,3,0,0,0,4,20,35,27,18,10,0,0,104,14,123,237,244,184,101,31,935,256,191,145,136,158,67,12,968,37,38,19,31,20,8,5,158,2054,4446,4255,3415,2157,666,92,17080,215,541,300,203,126,23,0,1402,140,215,75,71,63,22,0,579,0,0,5,3,0,0,0,10,0,0,4,0,0,0,0,9,0,4,3,7,0,0,0,15,920,2183,2168,2042,1211,230,21,8771,246,178,107,140,118,21,5,818,0,0,3,0,0,0,0,4,0,7,9,3,0,0,0,18,4,13,13,5,6,0,0,44,3,19,15,20,13,4,0,74,143,190,129,121,83,16,0,691,1667,3349,2828,2628,1617,314,28,12429,133,215,109,74,61,17,0,603
LGA11570,27,18,11,18,8,0,0,83,65,101,70,69,51,9,0,371,299,392,258,218,152,44,3,1365,43,42,23,27,16,3,0,161,0,3,0,0,0,0,0,7,0,3,3,6,4,0,0,20,47,51,34,36,20,3,0,186,59,186,262,330,311,138,29,1314,634,480,442,410,430,176,35,2617,119,163,119,121,84,30,8,644,6598,11885,11769,12039,8749,2239,276,53550,283,469,226,183,138,21,4,1321,252,263,133,163,141,39,0,989,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,4,3,10,13,4,6,3,0,35,2936,5741,6425,6909,4154,714,61,26942,890,489,370,583,529,95,13,2965,0,4,4,3,0,0,0,11,0,6,4,3,9,0,0,19,3,3,6,9,3,3,0,28,9,39,51,58,35,8,0,201,301,287,248,279,231,40,3,1399,4686,7315,7473,8203,5254,911,83,33930,156,223,114,110,104,20,0,721
LGA11600,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,8,0,5,3,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,13,9,12,28,24,18,7,110,10,4,0,4,7,4,0,32,4,3,0,4,5,4,0,16,112,145,147,170,173,57,18,825,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,51,60,75,38,8,4,256,13,6,5,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,10,4,10,16,12,3,0,0,53,48,73,82,94,51,5,5,360,0,0,0,0,0,0,0,0
LGA11650,35,9,9,3,3,0,0,64,69,75,65,76,56,11,0,355,165,145,145,139,115,24,0,725,14,11,10,11,8,7,0,63,6,0,0,0,3,0,0,11,4,3,6,7,0,0,0,14,23,18,15,14,9,7,0,86,78,193,494,633,607,390,89,2479,1137,567,517,630,677,232,43,3804,128,98,85,94,70,37,26,531,8159,9261,9550,10461,8259,2220,310,48229,82,84,71,52,55,6,0,350,287,130,99,129,115,19,0,781,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,14,12,3,10,5,3,0,44,5233,6736,8355,9883,6666,931,50,37848,1286,352,287,447,370,75,12,2822,0,4,5,4,3,0,0,19,3,10,6,7,8,0,0,30,13,9,18,36,12,0,0,80,6,27,25,42,37,15,0,152,229,185,168,240,217,50,6,1103,7149,7542,9033,10854,7488,1098,67,43225,38,43,15,31,14,6,0,158
LGA11700,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,18,3,7,39,0,0,4,0,8,0,0,11,0,0,0,0,0,0,0,5,16,39,37,43,69,21,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,18,12,5,0,59,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,9,3,10,9,6,0,0,31,19,15,17,35,23,3,3,111,0,0,0,0,0,0,0,0
LGA11720,3,0,4,0,0,0,0,10,9,10,13,7,13,0,0,48,9,21,15,7,16,0,0,73,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,21,35,75,86,50,18,293,161,99,108,103,111,34,6,622,14,19,17,17,12,0,3,88,1117,1286,1346,1396,1151,295,62,6656,0,0,4,0,0,0,0,3,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,10,848,1166,1251,1345,840,107,3,5555,217,41,38,55,45,9,0,414,0,0,4,3,0,0,0,6,8,3,3,0,0,0,0,12,0,0,0,0,0,0,0,4,0,5,4,5,6,3,0,20,28,22,25,48,43,12,8,186,1107,1245,1335,1458,934,145,14,6233,0,0,0,0,0,0,0,0
LGA11730,0,0,0,0,0,0,0,0,15,12,8,14,11,10,0,67,13,12,6,14,13,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,9,5,18,58,94,157,95,43,482,143,78,87,114,171,52,10,656,27,11,10,15,32,14,13,118,1090,1224,1550,1865,1776,508,135,8157,0,0,0,0,0,0,0,0,5,7,5,3,4,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,576,763,1198,1531,1157,156,19,5396,156,51,65,88,85,21,6,462,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,7,8,5,11,18,14,0,0,54,0,3,8,8,13,4,0,31,42,41,50,98,107,17,0,356,795,869,1340,1752,1378,201,17,6359,0,0,0,0,0,0,0,0
LGA11750,0,0,0,0,0,0,0,3,0,6,7,6,0,0,0,17,0,10,7,4,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,11,0,3,13,15,21,9,3,65,24,54,35,33,36,5,0,185,4,3,7,0,3,0,0,25,142,332,311,296,242,55,15,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,162,114,109,77,10,0,529,19,7,10,10,3,3,0,55,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,5,0,0,12,16,13,14,11,14,4,0,67,104,185,137,134,94,14,4,681,0,0,0,0,0,0,0,0
LGA11800,10,8,0,0,3,0,0,15,24,24,17,19,25,0,0,109,30,30,17,19,28,3,0,133,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,3,3,3,3,3,0,0,10,10,37,121,134,185,100,20,613,277,151,158,151,209,67,4,1022,37,32,22,28,15,7,8,156,2065,2524,2731,3044,2687,660,71,13785,0,0,0,3,0,0,0,3,27,6,10,11,12,0,0,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,3,3,4,0,22,1252,1764,2293,2807,1992,287,16,10409,395,193,115,173,153,22,0,1050,0,0,3,0,3,0,0,6,3,8,7,3,5,0,0,21,4,8,14,15,11,0,0,53,4,10,13,19,14,3,0,61,81,73,70,89,81,14,3,407,1774,2064,2522,3131,2276,323,18,12107,0,0,0,0,0,0,0,0
LGA12000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,19,24,15,3,85,3,4,5,7,4,3,0,26,0,0,0,0,0,0,0,6,77,85,96,113,111,47,15,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,50,57,80,45,10,0,284,16,3,0,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,9,6,8,0,3,35,55,58,65,93,63,9,3,347,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,20,25,37,23,6,128,0,7,3,4,6,3,0,26,3,0,6,4,4,3,0,18,70,130,108,167,163,73,17,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,86,80,107,90,14,3,414,9,3,0,5,10,0,0,31,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,10,16,10,13,11,5,0,58,56,105,93,123,109,26,5,519,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,5,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,28,37,57,49,23,214,30,14,11,30,32,10,3,128,15,3,6,12,3,3,3,44,376,377,412,501,469,197,54,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,195,220,301,367,262,45,3,1397,53,17,18,22,19,7,0,130,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,13,11,12,21,31,22,9,0,99,269,248,337,424,314,63,4,1649,0,0,0,0,0,0,0,0
LGA12380,11,21,5,6,3,0,0,54,49,79,70,44,36,9,4,305,260,329,253,193,149,30,7,1219,42,41,24,24,8,3,0,136,3,0,0,3,0,0,0,3,0,3,3,3,0,0,0,17,47,43,28,29,11,3,0,151,32,124,187,172,167,66,13,761,525,387,371,370,332,137,23,2139,81,111,83,67,48,12,11,425,5206,10088,9917,9506,6780,1531,159,43193,271,508,253,188,121,19,0,1366,154,163,84,76,68,9,7,563,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,3,3,3,6,11,6,4,0,39,2119,4314,4622,4648,2684,479,25,18897,639,363,295,381,318,63,3,2056,0,0,0,0,7,0,0,8,4,12,6,6,0,0,0,25,5,4,7,11,4,0,0,38,11,35,34,20,15,13,0,123,200,211,142,167,137,33,0,897,3415,5626,5450,5516,3351,621,40,24014,140,209,96,99,60,9,0,624
LGA12700,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,13,3,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,17,52,40,27,164,16,13,5,14,22,7,0,77,7,0,5,3,0,0,0,13,133,118,164,217,256,104,43,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,80,144,185,136,27,3,641,22,6,0,11,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,9,0,6,12,19,11,0,60,101,88,162,204,160,38,3,757,0,0,0,0,0,0,0,0
