LGA_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
LGA21370,0,12,7,15,0,6,4,3,3,52,52,210,116,168,103,212,134,581,32,1599,3,19,3,3,0,0,0,0,4,29,0,5,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,4,4,4,0,0,0,7,0,20,0,5,3,0,3,0,0,15,3,31,0,4,6,3,3,3,3,16,3,44,0,3,6,4,3,3,3,27,0,53,0,8,8,4,0,10,0,31,5,69,3,9,9,10,3,11,3,37,4,84,0,12,4,12,4,8,11,27,3,71,3,6,7,3,0,8,3,20,4,60,0,4,8,8,3,7,0,11,4,43,4,16,3,11,4,7,3,7,10,61,22,102,59,66,24,53,28,188,42,585,0,12,0,0,0,0,0,0,3,21,4,3,0,4,0,0,0,0,4,17,0,3,4,0,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,15
LGA21450,0,13,7,5,6,3,0,12,0,52,66,397,283,316,185,347,149,495,42,2269,0,13,4,0,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,11,0,5,3,0,0,0,0,5,0,10,0,17,5,4,0,6,3,8,0,46,0,22,6,5,3,7,0,12,3,63,0,10,10,5,0,4,0,10,3,49,0,17,13,6,0,9,3,14,0,61,3,10,7,10,0,10,0,15,0,69,0,10,4,6,0,7,3,23,3,61,0,15,3,12,4,3,0,9,3,46,0,18,8,4,0,3,0,4,0,33,0,11,3,3,0,5,0,10,0,39,0,10,14,4,0,5,3,12,9,54,11,168,78,63,17,59,18,118,29,561,0,13,0,0,3,0,3,0,6,30,0,3,4,5,3,7,0,0,6,29,0,0,0,7,3,0,0,3,6,18,0,3,0,0,3,3,0,0,3,9
LGA21610,0,20,12,7,0,7,0,6,0,56,122,923,682,877,531,965,404,961,72,5530,0,22,3,0,0,0,0,0,8,38,0,18,7,7,7,0,3,6,0,48,0,13,11,5,4,5,9,13,4,62,4,36,14,8,14,7,0,13,7,111,0,40,12,10,10,8,9,22,3,120,8,37,13,14,5,16,4,25,7,132,0,37,22,24,8,11,8,24,4,136,3,37,13,10,13,14,7,24,3,125,6,39,20,6,10,6,0,28,7,118,6,32,16,9,3,9,0,19,4,104,7,19,8,5,3,4,3,7,4,56,3,18,3,3,5,0,0,6,0,39,0,15,8,3,0,7,0,5,4,40,38,361,142,108,68,91,45,198,71,1128,0,23,9,3,3,0,0,0,9,45,0,3,10,3,10,10,0,0,17,57,0,7,10,0,9,6,3,0,10,53,9,4,5,10,15,12,0,6,18,79
LGA21670,0,0,0,3,0,0,0,0,0,15,9,50,49,63,38,48,23,85,12,376,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,3,0,10,0,0,0,0,3,3,0,6,0,10,0,0,0,3,0,5,0,11,0,17,0,3,3,0,3,0,0,8,0,14,0,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,9,7,14,9,7,5,11,6,32,10,106,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,3,8
LGA21750,4,6,3,11,0,0,7,4,0,41,33,154,84,125,77,115,59,330,8,984,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,11,3,7,0,3,0,0,0,0,0,17,0,3,0,4,4,0,3,5,0,19,0,3,3,4,0,4,0,6,0,19,3,7,3,0,0,0,3,3,0,19,0,7,3,3,0,3,0,21,0,41,0,4,3,0,0,3,0,11,0,32,0,4,0,0,0,3,0,8,3,25,8,5,6,4,0,4,3,11,0,44,0,8,0,7,0,4,0,10,0,30,0,5,4,0,0,3,3,3,0,22,11,63,26,27,10,26,12,94,13,289,0,10,4,0,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,9,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,4,0,0,0,9
LGA21830,3,3,3,7,3,3,3,11,0,38,38,98,53,93,44,122,63,532,10,1062,3,5,0,0,0,0,0,3,0,13,0,4,0,0,3,0,0,4,0,14,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,0,0,5,0,18,0,3,0,0,0,3,0,11,0,19,0,9,4,0,0,3,0,16,0,24,0,9,3,0,3,7,4,14,0,38,4,6,7,0,0,3,0,26,4,45,0,3,3,0,0,0,3,21,0,41,3,5,3,4,0,3,0,18,0,44,4,9,0,5,7,4,0,14,0,34,3,6,3,0,0,8,3,8,0,37,3,4,0,6,0,4,0,8,3,28,18,59,27,22,17,28,10,159,12,355,0,9,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8
LGA21890,0,10,5,5,3,3,0,8,0,40,75,678,437,643,370,635,272,664,74,3839,0,6,0,5,0,0,0,0,0,12,0,4,6,0,0,3,3,0,0,18,3,13,11,10,5,6,0,8,0,50,5,10,10,12,0,3,4,8,3,64,0,16,12,7,7,11,11,18,0,77,4,22,9,8,6,3,6,10,5,60,3,22,6,16,12,9,5,24,0,98,0,13,5,3,4,4,0,18,4,58,3,21,5,6,5,4,3,16,3,67,0,7,13,0,3,4,0,3,3,39,3,11,5,6,3,3,6,7,0,43,0,11,5,5,0,0,0,4,10,36,3,11,6,0,0,0,0,0,3,21,22,170,91,80,45,57,36,111,29,648,0,15,3,0,0,6,0,0,7,31,0,6,14,3,11,0,0,0,10,46,3,6,5,6,6,5,6,3,18,59,3,6,4,0,11,7,0,8,5,52
LGA22110,5,12,10,18,6,7,3,20,4,76,68,255,187,217,131,255,119,504,38,1778,3,4,0,0,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,4,0,0,0,8,0,8,0,0,0,3,0,9,0,23,3,4,3,3,0,3,0,8,0,23,3,9,7,0,0,3,0,14,0,27,3,5,3,3,3,3,3,6,3,34,0,11,5,10,4,5,3,18,3,60,7,7,4,5,3,3,0,29,4,71,3,13,11,3,3,15,3,31,3,94,4,25,8,15,0,9,0,33,9,97,0,14,7,6,0,4,3,16,4,59,3,9,7,3,12,6,9,14,5,67,37,117,55,54,30,62,19,176,35,583,0,13,0,0,0,0,0,0,7,25,3,0,0,3,0,3,0,0,4,18,0,0,0,0,3,5,3,0,9,20,3,3,4,0,0,0,4,4,3,25
LGA22170,3,9,3,5,0,0,0,10,0,35,101,609,367,441,272,520,244,617,54,3222,0,10,0,3,0,0,0,0,0,11,0,9,3,3,3,0,0,0,5,23,4,11,7,3,0,0,0,3,5,40,3,20,7,8,0,5,0,10,0,52,4,17,8,10,3,7,3,14,0,62,7,17,11,13,3,11,3,17,0,77,0,19,10,9,3,5,8,16,0,80,3,23,10,9,3,11,3,14,3,74,0,18,7,14,3,10,0,7,5,64,8,23,12,3,4,3,3,12,0,72,0,25,7,6,3,4,0,7,3,55,0,15,5,5,0,3,0,3,3,27,0,11,0,0,0,0,0,0,4,14,27,211,84,84,27,67,17,103,29,653,0,8,3,3,5,3,0,0,3,25,0,9,0,4,12,10,0,0,12,41,3,6,0,5,4,5,0,0,10,36,0,4,4,6,3,3,0,6,3,28
LGA22250,0,7,0,3,0,0,0,6,3,16,17,43,42,48,30,62,33,198,17,496,0,5,0,0,0,0,0,0,3,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,4,0,13,0,3,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,14,0,14,0,0,0,3,0,3,0,5,0,11,0,3,0,3,0,3,0,13,0,19,0,0,0,0,0,3,0,12,0,17,0,6,6,4,0,3,0,6,0,25,0,6,4,5,0,4,0,10,0,26,0,3,3,3,0,0,0,4,0,16,3,3,10,5,0,0,0,4,3,28,4,37,31,25,3,15,9,79,9,209,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA22310,9,19,7,11,3,4,3,8,3,62,85,807,544,626,340,604,287,602,56,3953,0,15,0,0,0,0,0,0,0,17,0,11,3,0,3,0,0,3,0,17,0,7,9,4,0,5,0,3,0,28,3,18,4,3,0,5,0,9,3,46,0,31,16,3,3,7,3,6,0,68,0,22,20,11,7,8,4,9,3,86,0,18,9,15,3,16,4,18,4,79,0,12,6,15,3,9,0,14,0,71,4,20,20,3,3,8,4,17,3,79,0,22,4,10,3,5,0,8,0,62,3,30,4,4,0,0,0,3,0,55,0,11,9,0,0,0,0,0,0,28,0,5,4,4,0,0,0,0,3,26,16,229,112,80,31,66,21,95,22,662,0,12,0,0,0,0,0,0,3,18,0,3,0,3,3,3,3,0,3,19,0,4,3,0,0,7,3,0,10,18,3,3,3,0,7,3,0,0,11,32
LGA22410,0,4,3,7,3,6,7,11,3,42,32,105,53,89,40,116,64,319,18,830,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,7,0,3,0,0,0,0,0,4,0,11,0,0,0,0,3,0,0,0,0,9,3,0,3,0,0,0,0,8,0,17,3,3,0,3,0,3,0,9,3,25,0,10,0,0,3,4,0,11,3,27,0,4,0,3,0,10,0,10,0,30,0,8,0,4,0,7,0,15,0,40,3,9,5,4,0,3,4,17,3,49,0,9,5,3,0,7,3,13,3,44,0,4,4,3,0,0,0,7,0,25,0,4,4,5,3,0,0,7,7,34,7,50,30,32,15,42,14,109,28,318,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,10
LGA22490,0,0,3,6,0,5,0,4,3,21,17,80,58,67,31,81,33,167,7,536,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,7,0,7,0,4,0,4,0,0,0,16,3,4,0,7,0,5,0,6,0,25,0,4,0,0,0,3,3,8,0,24,4,3,0,0,0,0,0,8,0,20,0,4,7,0,0,0,0,6,0,19,0,3,0,3,0,3,0,3,0,16,0,8,3,6,0,6,0,6,0,35,0,3,3,0,0,3,0,7,3,23,3,4,5,0,0,0,0,4,3,24,10,50,25,25,7,26,8,60,8,218,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
LGA22620,0,13,5,9,0,3,3,5,0,48,71,469,286,390,243,419,210,681,53,2807,0,11,0,3,0,0,0,0,3,17,0,7,0,0,5,0,0,0,0,14,0,7,7,0,3,0,0,8,0,26,0,13,3,4,6,3,3,6,3,41,0,18,4,6,3,7,0,8,0,56,3,9,3,11,3,3,0,11,8,47,0,23,8,10,4,8,0,18,7,67,5,8,5,5,4,12,8,10,3,65,5,17,12,5,3,11,0,19,0,73,6,21,7,8,5,13,3,16,0,77,7,25,10,9,3,4,0,12,12,87,0,18,5,4,4,4,0,10,4,59,3,12,3,7,6,6,3,0,7,41,29,182,74,71,42,81,24,123,43,677,3,28,3,3,3,3,0,0,8,44,6,7,8,0,4,11,0,0,17,53,8,3,8,5,10,3,5,3,10,41,0,3,6,3,10,3,0,0,3,28
LGA22670,3,17,4,3,0,9,0,3,3,39,57,509,343,498,428,737,350,829,107,3850,0,12,3,0,0,0,0,0,7,29,7,23,14,8,0,4,0,3,0,58,7,17,4,14,4,6,4,11,5,69,8,18,5,9,8,15,3,11,10,73,9,17,15,5,15,15,3,13,10,93,3,26,13,16,3,4,0,22,10,99,3,28,15,9,7,15,3,24,3,114,4,23,15,7,6,14,3,23,6,106,9,16,8,9,5,9,5,13,4,77,3,22,8,4,3,3,6,20,3,68,3,15,8,3,0,4,0,7,0,45,3,13,3,3,0,0,3,5,4,30,0,3,7,5,0,0,0,3,10,38,49,232,132,96,54,99,29,145,65,900,0,10,3,0,5,0,3,0,12,40,0,8,8,3,15,18,0,3,31,80,4,4,6,7,16,14,6,8,25,103,4,10,7,9,26,22,8,6,23,109
LGA22750,0,29,14,15,3,8,3,3,4,79,154,1061,723,880,532,952,420,1151,100,5975,9,15,4,0,0,0,0,0,10,36,0,21,6,0,0,0,0,0,0,36,0,16,0,3,3,3,0,8,3,46,8,36,16,13,6,16,3,11,0,113,8,35,13,15,5,10,0,20,4,107,0,42,11,10,5,18,3,33,8,140,9,30,6,24,9,11,11,30,5,139,5,30,11,12,10,16,4,37,0,124,3,36,21,13,5,18,3,29,3,137,11,50,12,13,11,13,11,20,3,147,4,25,16,14,3,6,0,16,3,93,5,27,8,11,3,4,3,4,3,66,6,17,11,4,6,3,0,3,13,61,70,379,142,142,64,116,43,213,63,1230,7,26,4,0,8,0,0,0,21,61,5,13,6,9,4,10,5,3,14,81,3,5,4,5,15,24,3,9,22,92,4,3,15,5,7,3,3,14,14,64
LGA22830,0,9,3,12,3,7,0,11,0,49,60,223,164,204,128,324,138,555,40,1839,0,11,3,3,0,0,0,0,9,28,0,5,0,3,0,0,0,8,0,15,0,7,3,3,0,0,0,8,0,24,0,7,8,4,0,0,4,8,4,38,3,13,0,5,5,11,0,14,3,55,3,11,4,3,3,3,0,19,4,56,4,8,7,4,0,3,5,22,4,55,0,5,3,6,8,6,3,15,0,58,4,10,11,12,3,6,3,18,6,80,3,13,5,8,8,8,3,22,5,68,0,20,6,13,8,10,3,17,4,72,4,8,3,7,0,3,3,7,3,40,5,6,4,7,3,8,0,8,4,35,30,117,66,71,35,66,29,155,45,617,0,9,0,0,0,0,0,0,5,18,3,3,5,0,0,0,0,3,0,21,0,0,3,3,9,3,0,0,4,23,3,0,3,6,3,7,0,7,3,33
LGA22910,0,7,0,5,0,0,0,0,0,13,22,144,98,92,48,109,42,192,13,759,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,5,0,15,0,3,0,4,0,5,0,5,3,22,0,3,0,0,0,3,0,0,0,10,0,7,0,0,0,3,4,5,0,22,0,3,8,3,0,8,0,3,0,20,4,12,9,3,3,3,0,6,0,44,3,11,9,5,0,4,0,3,0,38,3,7,0,3,3,0,0,4,0,26,0,4,5,3,3,0,0,4,0,16,11,55,33,23,9,27,8,42,11,227,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3
LGA22980,0,3,3,0,0,0,0,10,4,18,17,34,17,32,11,47,25,128,10,320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,11,0,0,3,0,0,3,0,6,0,11,0,4,0,3,0,3,0,9,0,21,0,4,0,4,3,3,3,16,0,31,0,7,0,0,0,3,0,14,0,30,0,3,0,0,0,0,5,6,5,19,0,0,3,6,0,5,0,9,3,24,7,0,0,4,0,0,0,4,5,17,7,22,11,20,9,18,9,83,15,189,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,0,10,3,0,0,0,0,0,0,13,50,394,293,335,172,377,128,401,38,2186,0,5,0,0,0,0,0,0,0,9,3,10,0,0,0,3,0,0,0,18,0,10,0,3,5,3,0,5,0,23,0,16,5,3,0,5,3,3,4,45,0,10,7,4,3,7,4,9,0,52,0,15,7,5,0,9,3,10,0,46,0,9,6,3,0,7,0,12,3,47,3,11,8,10,3,8,0,12,5,54,0,11,9,5,0,11,5,15,0,53,0,5,3,5,0,6,0,5,3,26,0,9,3,0,0,3,0,0,0,16,0,9,3,0,0,0,0,3,0,13,0,5,0,0,0,0,0,0,0,12,7,124,54,38,17,47,12,73,24,411,0,6,3,0,0,0,0,0,7,17,4,0,0,3,4,6,3,3,11,33,0,4,3,7,3,6,3,0,6,34,0,0,3,6,4,12,3,3,8,38
LGA23190,0,3,3,0,0,3,0,3,0,28,20,78,69,103,53,119,58,162,15,678,0,6,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,4,3,3,0,0,0,0,0,12,0,6,0,0,0,3,0,7,0,21,0,4,0,0,3,3,0,18,0,31,0,0,3,3,0,3,3,14,0,30,4,4,3,4,0,4,4,23,0,57,3,3,4,3,0,3,7,7,0,27,0,13,3,3,0,0,0,4,0,25,0,4,3,0,0,3,0,7,3,21,3,11,3,3,0,0,0,4,0,27,15,59,26,22,10,19,15,96,8,282,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,3,0,8
LGA23270,0,7,3,4,0,0,0,7,0,31,61,648,461,545,384,726,317,840,142,4120,0,24,6,0,0,0,0,0,4,34,0,14,4,4,4,0,0,0,3,33,3,13,9,6,5,9,0,10,3,56,3,31,5,13,5,10,0,8,9,84,0,15,6,17,5,8,0,15,7,83,0,29,14,17,4,12,0,27,8,112,4,28,9,20,14,12,0,22,11,111,4,28,11,15,7,8,7,25,6,115,3,19,10,13,0,11,0,16,0,68,7,19,11,3,3,9,0,11,5,75,8,15,10,12,0,3,0,5,7,60,3,9,0,0,0,0,0,7,0,28,3,6,7,6,0,0,0,5,3,23,39,250,99,114,59,86,15,153,66,884,0,15,3,4,0,0,0,0,16,52,14,14,8,12,20,12,3,0,25,114,3,6,6,3,17,16,4,10,32,101,0,10,10,6,25,20,12,13,29,120
LGA23350,3,0,3,4,0,0,0,5,0,23,29,92,73,74,40,105,42,198,8,658,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,3,3,8,0,3,0,0,0,0,0,3,4,19,0,3,4,4,0,3,0,5,0,20,0,0,3,3,0,3,0,10,0,19,4,3,3,0,3,9,0,6,0,31,6,8,0,0,0,3,3,11,0,34,3,9,4,9,3,0,0,17,0,44,5,4,4,0,0,3,3,10,0,30,0,5,0,6,0,3,0,3,3,26,21,50,26,28,6,28,12,70,17,249,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3
LGA23430,3,25,14,10,3,0,3,3,0,60,92,840,487,671,417,725,325,830,79,4462,3,16,0,4,0,0,0,0,0,23,0,13,0,3,0,0,0,0,0,24,0,15,4,3,0,9,3,9,0,38,3,25,10,9,0,8,0,12,3,68,3,30,13,9,9,13,0,24,0,105,4,40,8,17,12,10,4,18,4,116,4,31,9,17,4,21,10,20,7,119,3,16,15,19,4,20,6,31,7,113,3,21,14,18,5,13,6,16,3,101,3,17,11,13,6,6,0,14,3,68,3,25,15,14,3,10,0,5,3,80,6,28,7,3,0,0,0,4,4,49,0,14,12,4,0,3,0,0,3,39,27,286,109,127,47,121,30,149,41,940,4,6,3,0,0,0,0,0,9,29,0,11,12,9,4,10,0,3,24,68,0,4,7,3,11,6,0,5,7,46,8,5,5,6,11,9,3,3,16,70
LGA23670,0,25,9,5,0,0,0,9,0,48,87,689,459,575,376,680,277,692,66,3900,0,17,3,0,0,0,0,0,5,26,0,16,3,3,0,0,0,0,3,23,3,9,3,7,3,10,0,0,5,45,0,18,10,4,4,5,3,8,3,60,3,30,12,10,3,7,0,19,3,88,7,20,9,10,6,15,3,19,3,89,0,16,16,18,10,17,4,17,4,110,4,18,9,3,10,14,0,27,3,83,3,15,8,12,3,11,3,29,6,91,5,13,17,17,6,12,3,11,3,75,4,22,4,5,0,5,0,8,0,55,5,16,0,3,3,5,0,4,3,42,4,13,3,3,3,3,0,3,10,40,36,232,97,85,50,103,23,149,57,831,3,15,6,0,3,0,0,0,8,36,0,6,7,8,9,5,0,5,12,53,4,4,3,0,13,10,4,3,13,52,5,3,4,6,13,12,0,5,11,65
LGA23810,0,18,9,6,3,3,0,6,0,49,41,253,130,176,128,227,96,407,18,1477,0,3,0,0,0,0,0,0,3,16,0,6,4,0,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,12,0,8,0,3,0,3,0,5,0,23,0,9,6,7,4,0,3,3,0,22,0,6,3,4,0,4,3,9,0,31,0,8,0,3,0,3,3,8,0,32,0,8,3,0,3,3,6,10,3,36,3,7,5,0,0,4,0,10,5,37,5,10,8,12,0,3,0,4,5,46,5,9,7,3,3,3,0,9,0,35,3,11,3,0,0,3,3,0,0,21,0,10,0,5,0,3,0,0,4,26,25,90,35,39,20,29,19,62,23,345,0,11,3,0,0,0,0,0,4,19,0,10,3,3,3,4,0,0,7,31,0,0,6,0,7,0,0,3,3,20,0,3,3,0,0,0,0,3,8,15
LGA23940,0,3,8,3,0,4,0,7,0,24,14,33,26,38,22,67,36,246,6,495,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,13,0,3,0,0,0,0,0,4,0,10,0,7,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,6,0,17,0,0,4,0,0,3,3,12,4,25,0,0,3,3,0,0,0,14,0,24,0,6,0,3,3,8,0,17,0,36,3,5,0,0,0,6,0,20,4,47,0,6,6,0,0,3,3,13,4,41,0,3,3,4,3,3,4,5,0,32,0,0,0,3,0,7,0,7,0,20,12,40,24,27,9,29,7,109,17,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
