LGA_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,22,0,0,8,4,3,4,5,0,29,0,0,3,4,3,3,0,0,13,0,0,8,3,3,0,0,0,14,0,0,0,3,4,0,0,0,17,4,3,6,3,6,0,3,4,31,7,11,10,10,4,3,3,0,45,3,15,12,10,11,17,3,0,69,0,11,18,20,13,18,3,0,84,3,3,21,27,17,18,9,0,93,3,4,22,13,28,13,3,0,98,0,5,33,28,23,22,3,0,108,0,6,38,27,27
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,3,0,0,5,0,0,0,0,6,0,3,0,4,3,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,4,3,5,0,0,0,14,0,0,4,3,6,4,0,0,11,0,0,4,0,3,0,0,0,13,0,0,3,4,3
LGA34860,4,3,0,0,0,9,0,5,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,7,0,0,3,3,3,8,0,0,12,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,7,0,0,12,0,0,0,3,5,0,0,0,7,0,3,0,0,3,4,5,0,15,7,12,16,18,21,25,13,5,116,9,0,11,19,32,47,28,6,148,108,8,12,26,21,14,9,0,191,31,27,34,34,40,31,22,12,227,19,15,43,55,57,39,24,10,275,36,25,36,42,46,44,26,19,278,53,61,104,109,107,87,49,11,585,31,102,149,129,124,104,17,3,657,16,100,182,148,208,124,37,12,831,6,105,247,174,174,153,29,16,901,0,54,198,156,148,89,17,7,669,0,24,170,132,152,93,17,4,589,0,20,97,116,102
LGA34880,3,9,0,0,0,11,0,0,0,5,3,3,4,0,16,0,0,0,6,0,3,0,0,11,0,0,0,4,4,4,0,0,11,0,0,0,0,3,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,3,13,9,0,13,24,41,23,11,3,127,17,3,17,15,23,27,11,0,109,197,14,11,30,21,18,10,3,301,32,20,28,44,52,66,30,3,286,33,34,61,91,90,85,46,12,444,39,37,69,63,85,92,48,15,452,48,75,114,150,217,181,62,13,862,26,138,186,178,229,188,62,9,1013,12,108,222,207,256,203,35,10,1053,0,50,177,214,267,197,36,13,955,0,18,118,146,193,114,24,4,615,0,4,73,125,171,106,21,3,496,0,0,16,74,72
LGA35010,30,25,17,10,8,125,4,29,40,37,45,22,3,8,176,5,19,51,40,37,19,5,0,185,0,9,49,44,42,24,9,3,183,0,4,12,29,28,23,4,0,99,0,0,16,20,12,11,3,0,67,0,0,12,12,12,7,0,0,48,0,0,11,13,22,6,5,4,60,5,0,5,6,20,7,3,0,47,31,21,47,52,49,31,10,10,257,145,158,323,346,349,204,112,47,1679,191,63,138,189,227,160,55,3,1023,4329,423,306,345,304,240,88,12,6047,1957,951,652,690,669,550,154,15,5646,981,996,958,905,935,786,300,42,5909,808,1168,1139,1154,1222,1031,391,43,6957,714,1823,2042,2224,2373,1742,576,59,11551,379,2204,3146,2842,3039,2051,502,46,14206,164,1798,3821,3457,3579,2363,420,31,15623,48,1052,3584,3730,3682,2327,416,31,14864,17,414,2436,2480,2415,1414,236,18,9437,6,178,1708,2304,2323,1387,239,16,8157,0,55,783,1301,1285
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,9,0,3,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LGA35300,0,0,3,0,0,3,3,0,5,3,3,0,0,0,13,0,0,5,6,3,4,0,0,17,0,3,4,3,6,0,0,0,19,0,0,6,0,3,3,0,0,12,0,0,0,7,4,3,0,0,18,0,0,6,3,0,0,0,0,7,0,0,5,7,9,0,0,0,26,0,0,0,3,0,0,0,0,4,4,3,5,7,9,8,0,0,32,9,10,43,37,44,23,3,0,168,14,5,15,9,11,6,4,0,57,162,3,16,15,11,16,3,0,227,58,15,34,30,18,21,8,0,190,26,31,49,27,34,20,5,5,196,50,29,63,73,62,27,6,6,320,48,82,99,105,87,62,26,0,512,47,119,153,129,117,77,39,3,692,31,141,234,133,179,114,29,0,863,15,155,276,192,212,119,22,0,1000,8,107,306,221,185,92,31,0,958,6,71,252,183,188,112,19,0,829,3,66,261,191,185
LGA35600,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,3,11,0,3,0,32,3,0,0,8,8,11,8,0,45,33,3,5,9,11,4,6,0,70,13,3,11,15,15,14,0,0,72,6,8,14,8,10,16,5,3,73,14,13,16,14,27,18,5,4,110,12,18,31,37,33,43,6,3,182,11,38,43,39,53,51,9,0,250,0,35,63,65,71,48,8,0,287,4,35,77,56,68,45,12,0,298,3,11,40,38,33,38,9,0,177,0,4,24,31,38,44,0,0,141,0,3,22,20,14
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,5,8,3,0,0,0,21,0,3,0,4,6,4,0,0,21,0,3,0,8,3,0,0,0,17,0,3,5,4,5,0,0,0,25,0,0,10,5,10,0,0,0,21,0,0,9,0,6,0,0,0,17,0,0,8,7,9
LGA35740,4,7,3,4,0,23,0,7,9,6,5,5,4,0,36,0,0,4,10,9,8,0,0,31,0,0,0,3,12,3,3,0,28,0,0,3,5,3,0,3,0,17,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,5,5,0,3,0,13,0,0,0,7,3,5,0,0,15,0,3,4,14,14,6,4,0,50,19,23,36,76,73,50,23,16,315,21,4,15,42,46,48,15,0,192,683,39,39,57,60,53,20,0,942,279,108,91,156,151,141,59,10,995,171,115,168,193,228,215,71,13,1169,144,175,197,251,306,286,74,14,1453,106,256,352,410,561,514,169,12,2380,62,352,500,603,725,519,140,12,2926,30,225,542,616,685,512,123,20,2743,9,107,462,608,709,492,106,10,2497,4,45,264,365,439,291,60,5,1462,3,21,186,329,374,278,47,4,1237,0,6,104,193,240
LGA35760,0,0,0,0,3,4,0,3,5,0,0,3,0,0,16,0,0,3,0,0,0,0,0,8,0,4,0,3,4,0,5,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,18,4,7,17,17,15,12,10,7,84,11,0,14,25,45,30,23,5,159,86,5,12,15,31,19,16,0,173,29,16,25,35,52,45,25,8,235,24,14,52,36,53,50,25,13,269,29,23,37,42,60,74,34,10,315,25,42,94,83,134,83,45,12,521,13,72,132,93,128,109,38,9,598,3,65,113,118,116,139,38,8,592,7,33,99,96,106,117,45,3,498,0,10,51,53,76,52,24,4,272,0,12,46,53,59,43,17,0,220,0,8,23,34,53
LGA35780,0,0,0,0,0,7,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,0,0,0,0,16,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,5,11,4,10,5,3,0,0,0,30,10,4,3,5,9,9,0,0,35,6,15,11,12,3,7,0,0,56,9,18,32,34,25,18,0,0,130,10,22,41,32,30,13,0,0,150,3,11,28,21,27,10,0,0,103,0,3,31,17,16,13,0,0,85,0,8,19,15,14,13,0,0,68,0,0,14,13,13,16,0,0,57,0,0,3,8,8
LGA35790,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,0,0,16,3,0,0,0,0,0,0,0,8,3,0,3,0,3,0,0,0,16,9,3,5,12,5,3,0,0,39,3,3,8,5,10,6,0,0,35,0,0,10,3,3,3,0,0,25,4,7,20,21,20,14,5,0,85,0,16,12,20,20,11,3,0,81,3,6,22,19,28,19,3,0,99,0,3,22,9,9,9,0,0,54,0,0,15,11,16,15,0,0,51,0,0,4,4,17,10,0,0,36,0,0,4,3,5
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,8,4,3,7,0,0,17,0,0,0,3,6,11,3,0,28,0,3,3,0,0,8,0,0,20,3,3,7,3,11,11,0,0,41,3,4,5,4,8,10,4,3,44,8,4,7,11,13,12,3,4,71,8,12,13,16,21,16,11,6,91,3,12,22,18,23,28,8,0,114,3,13,27,8,20,17,5,0,105,3,7,35,24,32,26,8,0,139,0,5,13,14,15,13,3,3,72,0,6,13,13,14,10,4,0,51,0,0,3,10,8
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,15,0,0,6,7,7,0,0,0,18,0,4,8,5,5,0,0,0,28,4,7,5,13,16,3,0,0,49,0,7,3,3,3,0,0,0,18,0,3,3,3,6,0,0,0,14,0,0,3,0,3,3,0,0,14,0,3,3,3,3,0,3,0,13,0,0,3,3,0,8,0,0,14,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,0,0,0,4,4,5,0,0,16,3,0,0,0,0,3,0,0,9,0,4,3,0,3,0,0,0,11,0,0,0,7,3,5,3,0,21,0,0,4,4,3,3,3,0,26,0,3,5,8,0,7,5,0,35,5,0,3,6,5,7,7,0,37,0,3,10,9,10,14,4,0,58,0,6,22,5,4,6,3,0,43,0,3,14,5,11,0,0,0,34,0,5,7,3,8,13,3,0,34,0,0,6,7,3
LGA36250,0,4,12,3,5,42,3,3,15,10,12,10,7,0,59,0,0,18,10,10,12,8,7,71,0,9,14,23,13,15,0,0,74,0,0,4,12,8,8,0,0,38,0,0,0,12,6,5,0,0,27,0,0,0,7,0,3,0,0,14,0,0,5,6,4,3,3,0,24,0,0,0,3,3,3,3,0,16,8,16,16,23,14,6,3,0,83,43,43,106,135,93,75,35,23,554,83,21,52,66,70,45,15,4,361,1753,194,83,118,119,90,21,5,2380,787,363,204,266,279,217,57,8,2179,368,400,297,290,334,374,104,21,2189,279,431,357,400,448,453,172,14,2548,264,610,680,646,817,693,216,31,3962,128,696,1076,917,1048,823,223,19,4932,61,577,1264,1051,1276,933,191,22,5369,20,329,1268,1263,1254,935,181,9,5260,10,114,777,756,846,565,106,8,3191,3,55,576,758,829,511,89,9,2834,0,30,258,476,510
LGA36300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,16,0,0,0,0,0,8,0,0,9,18,0,3,0,0,0,0,0,31,10,5,8,8,6,0,0,0,32,4,8,7,0,4,3,0,0,29,10,12,12,10,7,7,3,0,58,15,12,16,12,7,16,4,0,78,5,20,28,11,17,10,5,0,101,3,18,31,22,23,13,3,0,113,0,11,35,24,13,14,4,0,101,0,4,18,20,22,4,3,0,67,0,0,12,8,9,7,0,0,44,0,0,6,12,5
LGA36370,4,0,8,3,0,23,0,6,19,12,3,7,0,0,53,3,11,19,8,20,7,3,0,68,0,0,10,13,13,17,3,0,58,0,0,9,9,12,6,0,0,38,0,0,7,8,4,5,3,0,28,0,0,3,6,8,3,0,0,20,0,3,7,12,8,0,0,0,30,0,0,0,0,3,0,0,0,8,5,10,14,16,11,9,3,0,66,29,53,110,92,107,69,19,16,497,49,22,23,42,56,43,13,3,247,1034,97,68,74,75,56,24,6,1429,516,198,187,181,162,179,58,10,1492,287,240,204,239,236,203,89,19,1515,290,266,313,304,320,275,89,20,1875,258,552,617,529,601,490,134,24,3218,115,773,1026,796,843,606,143,13,4306,62,644,1226,992,1073,793,129,19,4934,18,478,1341,1105,1172,853,131,11,5120,3,223,933,842,927,569,83,7,3584,4,92,717,732,780,563,55,4,2947,0,29,389,521,524
LGA36510,3,3,4,0,0,19,0,3,0,5,3,0,0,0,16,0,3,3,5,5,3,3,0,20,0,0,0,5,3,3,3,0,12,0,0,3,0,0,3,0,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,6,0,7,4,0,4,0,0,24,16,15,22,35,32,28,17,8,166,23,4,10,20,39,49,21,15,177,386,26,21,39,36,51,27,0,581,162,80,56,86,108,115,57,22,685,90,78,77,128,144,161,65,15,761,86,91,95,129,202,161,88,17,884,83,170,176,252,361,273,130,28,1471,53,199,252,293,392,324,91,16,1619,14,160,336,320,374,306,85,16,1617,3,99,362,311,385,284,77,16,1539,3,31,177,246,243,155,47,7,901,0,7,125,222,214,164,38,9,783,0,0,67,115,137
LGA36580,0,0,0,3,0,8,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,0,21,3,7,5,12,17,14,14,8,94,11,6,11,8,27,34,7,6,104,123,10,22,27,31,43,19,4,280,66,18,22,44,54,54,30,7,292,25,31,40,40,69,82,56,11,358,39,32,56,66,76,85,37,3,391,40,84,110,104,161,134,60,13,706,32,100,151,139,200,135,40,4,809,19,75,195,188,211,159,23,12,888,7,58,205,172,177,135,28,3,784,3,18,115,111,106,99,22,3,475,0,13,69,100,89,77,18,0,361,0,6,28,58,53
LGA36630,4,3,0,5,0,22,0,0,4,3,4,4,0,0,21,0,0,3,6,0,8,4,0,15,0,0,3,3,0,4,0,0,14,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,5,8,6,4,5,5,3,33,14,8,22,39,31,25,35,11,195,21,3,12,21,46,57,25,9,199,277,12,25,37,32,42,14,7,451,109,39,55,74,85,86,53,17,528,50,55,88,106,120,127,84,18,654,80,67,94,126,181,171,94,23,844,78,140,198,240,253,256,106,27,1284,39,202,259,261,358,245,89,15,1471,37,169,258,293,351,294,60,10,1471,5,109,277,283,333,212,36,7,1255,5,44,175,157,196,151,28,3,754,0,15,133,144,159,145,21,3,613,0,3,59,102,105
LGA36660,3,6,3,0,0,22,0,0,3,9,3,5,0,0,17,0,0,0,10,4,7,0,0,23,0,0,0,3,3,4,0,3,15,0,4,0,3,0,3,0,0,11,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,4,4,7,3,3,4,0,4,38,24,17,29,36,35,48,19,18,230,28,7,11,21,35,56,32,3,189,412,15,32,37,42,62,15,0,624,140,50,63,94,131,95,63,15,656,105,59,90,111,154,168,82,32,808,91,72,131,161,175,204,87,22,946,106,189,237,295,346,312,126,30,1648,57,274,359,375,431,407,103,22,2018,28,196,383,416,475,402,86,11,1998,10,112,295,337,411,343,87,8,1605,0,38,177,204,278,168,38,3,906,0,23,92,168,244,140,30,12,704,0,4,58,93,127
LGA36720,21,23,23,4,4,115,3,20,36,40,28,13,12,0,156,0,10,47,44,35,19,10,3,175,3,9,36,35,31,28,3,0,150,0,5,17,44,15,9,9,0,91,0,0,10,24,14,13,6,3,68,0,0,8,19,17,6,3,5,56,0,0,13,23,17,13,3,3,68,3,3,3,13,20,13,10,0,68,11,24,53,61,63,36,11,8,256,101,118,274,370,332,240,91,61,1585,143,39,122,181,224,178,59,13,950,3356,278,226,345,270,219,56,14,4758,1504,670,631,671,648,627,221,25,4999,808,825,822,890,888,862,294,50,5440,702,1045,1137,1158,1321,1153,416,71,7008,629,1632,1882,2065,2393,1975,648,61,11281,310,1982,2753,2728,3000,2302,523,48,13644,123,1392,3245,3105,3516,2473,541,36,14434,48,766,3092,3218,3587,2333,447,38,13537,10,307,1931,2299,2409,1530,294,18,8796,3,136,1339,2088,2314,1449,200,21,7548,6,58,702,1349,1458
LGA36820,0,0,3,0,3,12,0,0,5,6,3,3,7,0,27,0,0,0,0,3,8,0,0,14,0,0,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,8,5,0,9,3,25,4,3,23,17,31,24,22,16,139,16,3,18,23,29,26,16,3,128,243,7,18,25,37,32,17,3,385,92,19,47,55,72,93,31,11,414,72,37,49,70,117,115,62,15,552,50,48,72,90,151,143,66,21,637,67,90,148,164,224,223,94,17,1019,30,171,220,217,264,265,74,9,1246,8,103,239,233,290,264,65,4,1215,3,50,173,200,252,214,64,10,970,0,19,114,141,169,144,22,8,617,0,11,71,119,151,98,17,3,466,0,3,51,60,81
LGA36910,12,7,11,3,3,56,0,10,22,18,19,14,4,0,85,0,14,26,23,25,13,5,0,99,0,3,19,21,28,21,3,3,102,0,0,12,22,11,11,3,0,54,0,0,12,9,6,7,3,0,46,0,0,3,4,10,6,3,0,28,0,0,6,7,9,4,0,0,34,0,0,4,4,7,0,3,3,20,8,7,19,21,28,22,7,3,109,43,64,135,164,178,151,64,46,852,101,21,66,94,149,103,52,19,605,1858,138,146,140,149,145,56,25,2655,791,377,331,327,309,324,133,38,2629,465,404,462,431,464,440,241,66,2968,476,514,578,563,627,639,286,51,3732,474,960,1096,1072,1172,1024,396,71,6265,264,1425,1894,1614,1665,1266,356,44,8522,133,1263,2280,1849,2135,1583,321,40,9589,52,844,2432,2057,2209,1679,345,32,9650,18,389,1624,1519,1570,1097,207,18,6441,4,173,1250,1445,1511,1051,176,9,5626,4,64,667,938,1050
