LGA_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
LGA47290,0,0,0,0,0,14,3,0,3,17,16,30,3,0,47,34,12,4,0,53,70,17,3,3,93,53,24,3,3,85,51,36,3,0,82,64,23,3,3,94,63,28,0,0,90,86,30,0,0,113,73,36,0,4,116,61,29,3,0,94,29,14,6,3,59,10,14,0,0,24,9,6,3,3,21,624,290,35,22,971
LGA47490,0,0,0,0,0,13,3,0,0,15,11,26,0,3,41,42,18,0,5,64,45,21,4,3,77,49,13,8,3,77,55,28,0,4,84,68,27,0,0,104,78,40,3,3,121,64,39,3,3,107,73,39,10,3,126,56,44,4,3,105,23,17,0,0,35,9,7,3,0,22,7,4,0,3,17,573,326,42,38,981
LGA47630,0,0,0,0,0,25,15,3,0,43,82,123,12,3,219,169,57,8,11,247,218,54,9,0,281,191,89,13,7,306,201,94,13,4,317,237,106,10,9,358,289,103,15,9,407,250,105,17,5,371,216,104,12,4,338,182,97,20,3,301,87,52,21,3,166,22,27,9,6,67,15,22,0,7,44,2162,1032,159,73,3421
LGA47700,0,0,0,0,3,122,98,10,14,239,169,1806,70,36,2083,916,1449,68,43,2476,1195,758,94,33,2076,1122,773,100,36,2025,1020,753,56,34,1857,1100,895,35,25,2056,1241,904,42,41,2229,1241,884,55,26,2205,1093,803,70,22,1988,680,633,55,16,1384,207,381,25,10,624,59,143,15,7,219,15,44,5,0,72,10067,10223,684,333,21308
LGA47800,0,0,0,0,0,26,7,0,0,36,29,58,3,0,96,84,46,7,3,140,102,43,3,0,154,96,50,3,3,151,118,62,5,3,191,109,49,3,0,173,127,63,0,9,207,169,90,10,3,270,150,99,7,3,259,113,60,3,3,181,70,44,11,6,126,34,24,4,3,66,12,9,5,5,32,1221,702,74,42,2037
LGA47910,0,0,0,0,0,7,3,0,0,8,8,29,3,0,42,40,16,3,0,54,25,17,4,3,47,40,20,0,0,60,41,27,0,0,69,47,22,0,0,74,62,38,3,0,97,57,26,3,3,98,69,35,7,0,117,54,24,3,4,85,16,16,5,0,36,7,4,0,0,16,7,6,0,3,19,479,289,33,16,817
LGA47980,0,0,0,0,0,111,97,11,13,227,90,650,24,17,780,739,1009,47,24,1820,1232,700,88,31,2055,1433,711,124,28,2286,1222,694,79,24,2017,1328,762,52,27,2159,1328,725,41,31,2125,1193,667,47,26,1935,1079,663,57,21,1819,685,596,52,17,1355,261,413,29,6,710,62,118,15,3,199,27,70,7,9,110,10674,7776,654,260,19370
LGA48050,0,0,0,0,0,24,31,8,4,57,36,263,16,5,326,127,196,10,7,342,152,143,19,7,320,168,163,24,13,368,165,183,18,3,363,224,206,15,10,457,234,210,12,4,462,252,243,18,12,530,242,245,35,3,524,173,244,21,3,449,49,126,10,4,189,19,56,5,3,77,9,26,0,3,41,1850,2314,205,85,4450
LGA48130,0,0,0,0,0,26,19,4,0,51,41,75,3,8,125,140,68,12,5,225,164,66,7,14,241,163,62,9,6,238,139,84,8,4,235,161,80,6,3,246,181,92,9,3,293,214,108,13,11,347,200,95,6,3,304,152,88,21,0,254,64,59,16,3,132,24,32,3,5,62,9,17,4,5,38,1649,922,118,65,2745
LGA48260,0,0,0,0,0,15,16,0,0,33,7,88,9,3,103,77,140,12,0,223,141,85,16,3,241,145,93,11,4,253,103,88,7,0,198,125,92,0,0,226,142,92,10,5,245,127,98,6,3,239,145,103,9,4,256,66,92,13,0,165,30,76,4,0,112,3,28,0,0,32,3,16,0,4,26,1111,1091,92,35,2332
LGA48340,0,0,0,0,0,42,33,3,4,84,64,139,9,19,224,185,101,15,4,308,184,90,18,4,298,188,113,22,7,324,260,151,19,7,438,306,130,30,4,466,389,172,25,16,597,363,183,37,4,583,320,165,29,8,525,226,129,37,0,400,119,95,16,0,235,44,52,13,6,116,24,36,3,3,75,2673,1554,271,76,4579
LGA48410,0,6,0,0,7,295,157,17,18,486,248,1152,52,39,1486,1651,1706,108,73,3537,2978,1227,172,82,4455,3345,1304,228,74,4950,3199,1234,162,67,4660,3469,1356,115,81,5016,3750,1301,137,52,5246,3601,1215,153,47,5016,2954,1139,119,45,4256,1782,831,124,38,2773,545,468,48,7,1060,116,200,12,18,347,46,91,4,7,159,27684,13211,1433,630,42959
LGA48540,0,0,0,0,0,47,51,8,6,109,36,326,17,16,398,319,316,29,9,676,511,216,46,8,776,439,237,44,7,728,354,216,25,17,604,479,281,29,15,807,577,289,28,18,915,549,274,40,17,883,426,278,40,20,769,240,153,14,7,418,59,60,11,4,131,17,31,0,0,50,11,14,0,3,26,4022,2694,322,145,7180
LGA48640,0,0,0,0,0,6,0,0,0,6,6,16,3,3,26,29,18,5,0,50,16,12,0,0,34,47,19,4,0,67,41,20,0,0,58,36,24,0,3,62,44,17,0,0,59,44,21,3,0,76,54,20,3,0,76,34,22,10,0,67,25,9,0,0,37,7,6,0,0,12,3,5,0,0,11,389,212,24,14,636
LGA48750,0,0,0,0,0,0,11,0,0,12,15,54,3,3,73,41,47,11,4,97,37,25,9,0,65,51,35,3,0,90,38,35,9,3,91,65,47,3,3,122,71,64,3,4,147,89,77,4,0,169,110,71,7,0,186,66,69,11,0,152,29,47,8,0,86,17,24,7,0,49,12,20,0,0,33,638,636,70,17,1366
LGA48830,0,0,0,0,3,24,23,3,0,49,44,100,6,9,154,130,78,14,3,226,167,70,10,5,251,158,98,18,9,280,184,97,5,8,297,190,125,8,4,320,216,168,8,12,408,279,167,16,8,471,304,182,21,8,519,196,178,27,14,408,83,101,20,8,206,37,54,5,0,95,26,34,6,16,82,2002,1445,173,89,3710
LGA49090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA49399,0,0,0,0,0,49,12,4,7,75,50,42,3,7,100,265,51,21,14,337,513,60,40,10,627,546,72,36,12,674,492,50,36,15,591,512,71,33,11,623,542,77,49,13,677,538,55,46,13,643,426,63,32,7,530,198,39,15,3,258,57,25,3,3,87,24,11,3,0,33,11,3,0,3,14,4167,610,322,105,5200
LGA49499,0,0,0,3,8,244,213,30,23,518,467,511,65,41,1080,1727,1190,156,80,3145,2195,1109,172,79,3556,2106,1073,183,72,3435,1813,1113,165,64,3157,2083,1351,166,76,3676,2253,1565,189,69,4076,2138,1748,186,64,4135,1711,1724,209,63,3712,996,1375,195,32,2598,348,699,92,21,1163,80,266,24,13,375,40,99,19,24,185,17962,13830,1811,699,34306
LGA49799,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,4,0,3,0,9,8,3,0,0,10,9,3,0,0,13,10,0,6,0,12,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,14,0,64
LGA49898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,4,3,0,0,8,88,90,11,11,208,285,695,32,18,1028,707,358,25,14,1110,758,324,60,30,1173,698,422,66,18,1209,729,496,45,19,1289,912,571,40,26,1552,1063,651,56,28,1796,1065,574,74,26,1745,971,635,105,16,1727,584,550,83,18,1234,259,320,37,8,621,53,123,13,9,194,33,68,7,19,129,8118,5798,648,245,14812
LGA50210,0,0,0,0,0,112,93,13,18,233,243,1243,42,33,1561,924,862,47,45,1879,1231,622,79,45,1970,1122,702,108,42,1973,1016,717,46,32,1805,977,688,46,27,1739,1016,644,52,31,1743,984,537,53,31,1612,814,592,63,22,1496,495,497,65,18,1076,180,277,33,3,486,42,109,6,3,155,21,47,3,3,79,9069,7534,629,342,17569
LGA50250,0,0,0,0,0,199,51,27,35,308,166,343,20,34,560,1018,227,90,46,1387,2798,288,256,77,3414,3282,353,338,73,4055,2731,388,268,59,3455,2733,379,284,69,3471,2728,327,262,74,3395,2388,273,241,66,2964,1794,236,201,48,2279,888,179,115,23,1207,250,93,32,10,391,46,31,8,9,88,17,22,0,8,37,20852,3145,2118,594,26712
LGA50280,0,0,0,0,0,53,37,6,5,98,67,239,17,18,342,186,118,20,12,338,264,165,17,6,455,313,266,29,13,620,338,261,26,17,635,341,315,22,14,687,387,245,21,10,666,334,235,17,15,601,336,271,25,10,637,180,237,42,4,466,84,114,15,0,219,31,53,8,0,94,19,35,7,8,64,2884,2552,279,118,5832
LGA50350,0,0,0,0,0,41,26,0,0,62,62,156,4,7,234,292,166,9,8,484,442,150,17,17,624,521,138,20,13,688,449,141,17,9,617,443,198,11,8,663,515,179,17,11,723,475,178,15,8,678,408,133,10,6,562,259,128,15,7,414,96,77,9,6,183,17,28,0,0,42,8,16,0,0,20,3979,1689,141,114,5926
LGA50420,0,3,0,0,3,117,80,13,14,215,196,1194,42,34,1463,979,1163,48,63,2261,1436,748,70,47,2298,1395,722,76,45,2237,1187,637,63,36,1917,1212,673,29,29,1944,1295,710,26,47,2085,1189,679,52,25,1949,1057,642,50,17,1762,633,586,61,15,1291,268,349,41,11,670,66,136,12,5,221,18,65,4,3,92,10928,8300,579,375,20178
LGA50490,0,0,0,0,3,343,110,15,45,517,396,955,46,44,1439,2292,1416,138,104,3944,3962,1225,241,110,5546,4511,1173,282,89,6059,3853,1099,201,104,5262,3831,1108,150,67,5154,3835,921,168,76,4995,3505,844,183,75,4600,2747,748,170,58,3717,1638,641,136,35,2445,551,348,60,12,973,106,138,19,9,270,35,72,4,11,121,31278,10680,1782,793,44530
LGA50560,0,0,0,0,0,0,5,0,0,10,8,10,0,0,14,15,10,0,0,27,14,8,0,0,22,31,11,0,0,41,20,15,0,0,34,28,21,4,0,55,33,10,0,0,51,36,23,0,3,60,35,22,0,0,57,34,27,0,4,60,21,15,3,0,43,4,12,0,0,19,5,9,3,0,17,276,189,19,8,493
LGA50630,0,0,0,0,0,17,7,3,4,22,15,17,0,4,36,93,12,7,4,124,167,14,17,4,205,240,33,22,4,302,224,33,26,10,298,206,28,22,3,260,230,26,20,3,274,182,30,26,10,250,125,22,21,3,172,86,23,14,3,132,22,13,3,4,40,14,3,0,0,10,4,12,0,3,19,1609,270,187,53,2121
LGA50770,0,0,0,0,0,3,3,0,0,4,7,9,3,0,23,11,8,0,0,15,15,7,0,0,24,22,13,0,0,38,36,24,4,3,63,57,22,6,0,83,44,26,3,3,75,42,29,7,0,79,51,25,3,0,84,34,19,12,0,61,24,26,5,0,58,17,17,0,3,35,7,7,3,0,20,372,236,44,12,656
LGA50840,0,0,0,0,0,12,12,5,3,30,46,57,0,3,105,46,26,3,3,73,49,19,3,3,82,62,31,12,0,102,61,66,3,4,129,105,71,9,4,187,119,54,8,4,188,120,82,10,7,214,119,77,14,9,216,91,99,10,4,204,35,49,8,0,88,18,24,0,0,48,14,7,0,0,24,873,672,68,43,1663
LGA50910,0,0,0,0,0,3,3,0,3,7,6,4,0,0,13,23,11,0,0,38,20,8,0,0,27,12,4,0,0,23,19,7,0,0,29,18,10,0,0,32,41,18,3,0,60,40,13,0,0,49,28,9,0,3,46,10,22,0,3,35,12,15,4,3,34,5,16,4,3,24,0,0,3,3,8,252,145,22,14,428
LGA50980,0,0,0,0,0,65,18,3,3,91,78,144,3,6,227,319,119,11,13,464,541,141,38,14,734,645,185,52,6,896,533,190,42,18,782,536,191,35,19,775,536,145,33,19,726,481,126,32,15,656,421,113,31,10,571,307,106,19,6,433,95,55,6,5,162,23,18,7,0,45,14,10,0,0,28,4516,1542,318,134,6513
LGA51080,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,17,0,0,0,16,22,0,3,0,20,25,9,3,0,42,19,10,0,0,33,23,12,0,3,38,33,10,0,0,39,40,14,3,0,56,24,12,9,0,45,20,8,0,0,32,14,0,0,0,14,3,0,0,3,8,0,3,0,0,3,245,78,27,10,354
LGA51120,0,0,0,0,0,4,8,0,0,11,3,8,0,3,10,16,9,0,0,22,25,3,0,0,32,36,13,0,0,48,17,11,0,0,24,27,9,0,3,44,36,6,0,0,47,28,8,4,0,41,32,15,4,3,44,24,12,0,0,45,14,7,0,0,25,5,9,0,0,16,4,9,0,0,14,270,117,11,11,412
LGA51190,0,0,0,0,3,212,108,12,21,346,411,926,38,39,1416,1357,560,64,64,2046,1662,522,112,34,2328,1627,687,146,46,2501,1600,715,96,37,2453,1722,791,90,33,2629,1850,801,108,41,2804,1841,704,128,50,2723,1517,701,133,30,2376,885,510,84,20,1503,289,286,43,9,623,46,106,16,4,165,8,41,5,8,66,14812,7344,1053,431,23637
LGA51260,0,3,0,0,3,97,85,3,10,193,202,651,48,26,927,528,356,35,23,934,642,343,39,17,1045,670,496,67,20,1249,775,601,55,12,1445,938,702,40,33,1710,1001,669,57,22,1751,861,574,55,22,1511,679,564,51,18,1315,411,531,65,14,1018,165,283,31,16,494,40,93,14,4,159,27,59,3,9,97,6934,5927,555,243,13651
LGA51310,3,0,0,0,0,71,51,3,4,132,72,501,20,18,608,559,609,32,25,1223,1018,452,57,26,1549,893,518,74,36,1515,794,543,52,18,1404,741,558,46,14,1358,862,576,27,7,1466,747,541,42,13,1340,617,491,34,14,1159,364,444,26,16,847,143,264,13,9,438,39,128,9,3,176,23,80,4,0,113,6868,5707,422,191,13193
LGA51330,3,3,0,0,5,383,151,15,32,586,606,2121,80,71,2876,2910,2237,148,131,5432,4505,1532,199,111,6348,4970,1339,214,132,6662,4270,1280,169,102,5823,4354,1310,124,103,5889,4496,1357,132,71,6061,4158,1194,139,78,5567,3403,1149,159,73,4783,2166,1074,167,32,3446,764,622,68,16,1477,138,251,21,7,419,55,97,11,4,166,36794,15561,1638,941,54937
LGA51400,0,0,0,0,0,21,14,0,0,34,24,91,3,4,124,118,53,8,13,193,150,49,11,6,212,154,82,13,6,259,164,78,14,8,266,222,116,14,4,351,205,123,16,9,349,210,87,12,11,322,183,92,16,3,291,92,81,14,0,186,32,49,5,4,92,18,22,3,0,45,9,13,0,0,16,1578,930,135,74,2721
LGA51470,0,0,0,0,0,0,0,0,0,0,9,0,3,0,7,10,8,0,0,16,15,3,0,0,20,17,7,0,0,21,10,9,0,0,23,11,3,0,0,9,12,7,0,3,22,9,4,0,0,15,20,10,3,0,34,18,5,0,0,22,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,132,48,7,4,204
LGA51540,0,0,0,0,0,19,9,0,0,32,24,46,0,4,79,123,29,8,3,164,202,62,17,8,291,206,65,14,5,293,177,54,15,3,252,205,41,17,4,264,251,55,13,4,324,180,49,17,6,252,158,47,15,3,228,105,30,5,3,152,37,25,6,3,72,17,8,0,0,23,9,7,0,0,18,1686,529,131,53,2402
LGA51610,0,0,0,0,0,5,0,0,0,5,9,7,0,3,16,15,6,0,0,22,15,3,5,0,18,33,12,0,0,44,34,9,0,0,52,21,13,0,0,31,26,14,0,3,39,24,6,5,0,39,22,15,4,0,44,22,4,4,0,25,9,11,3,3,23,8,4,3,0,14,7,3,0,0,10,226,106,26,18,378
LGA51680,0,0,0,0,0,8,9,0,0,18,22,49,0,4,71,52,23,7,0,81,70,12,8,3,92,76,33,3,3,115,76,35,5,0,110,107,55,3,3,168,113,39,6,0,159,104,51,4,3,162,77,35,9,3,122,58,45,9,0,119,30,23,4,0,68,12,31,0,0,51,12,10,0,0,23,817,454,54,17,1344
LGA51750,0,0,0,0,0,35,24,0,5,68,41,383,11,6,444,260,645,19,12,941,472,300,31,16,819,426,217,40,6,688,360,228,21,10,612,367,189,13,5,570,354,230,3,15,599,336,270,13,3,628,303,240,9,7,555,203,183,11,0,405,86,152,3,4,239,25,69,4,7,100,10,49,0,0,59,3241,3148,195,97,6679
LGA51820,0,0,0,0,5,279,119,13,27,444,560,1632,81,43,2323,2361,1558,121,93,4130,3758,1071,164,88,5076,4026,1220,216,95,5560,3527,1246,156,87,5017,3629,1212,118,92,5062,3698,1144,116,75,5029,3212,1005,112,57,4394,2412,903,126,44,3488,1362,783,108,34,2282,435,423,48,14,915,95,173,23,12,304,53,70,8,13,143,29135,12443,1389,740,43710
LGA51890,0,0,0,0,0,40,27,3,3,74,50,134,9,8,201,212,80,8,9,315,299,71,18,13,397,365,106,25,13,509,375,98,19,11,506,387,135,17,11,553,418,126,29,12,588,385,122,16,8,533,326,123,32,8,489,154,78,22,3,258,31,31,3,6,78,15,24,0,4,45,8,10,0,0,18,3037,1132,216,101,4490
LGA51960,0,0,0,0,0,15,3,0,0,20,20,36,3,0,58,118,23,0,3,141,223,29,22,5,277,211,41,22,0,277,193,33,8,3,236,189,31,13,9,245,189,47,13,3,250,166,26,12,3,208,133,25,10,3,165,62,19,10,3,90,25,11,0,0,36,6,4,6,0,15,3,7,0,0,6,1520,337,113,34,2006
LGA52030,0,0,0,0,0,0,0,0,0,0,4,5,0,0,12,9,9,0,3,22,29,6,3,0,36,31,9,0,0,43,14,6,3,0,25,20,13,0,0,34,17,5,5,3,37,37,13,0,0,44,38,14,0,3,51,22,3,0,3,28,12,3,0,0,12,5,7,4,0,14,0,0,0,0,5,239,88,18,12,362
LGA52100,0,0,0,0,0,12,4,3,0,14,11,10,0,0,17,30,5,0,0,35,39,5,0,0,48,26,14,7,4,49,32,17,0,0,45,29,14,0,0,45,46,15,0,0,59,34,13,0,0,49,44,19,3,0,70,36,9,9,0,59,15,14,3,0,40,3,3,0,0,9,0,4,0,3,8,355,137,23,10,528
LGA52170,0,0,0,0,0,4,15,0,0,27,14,146,3,0,163,121,193,15,7,333,174,134,11,6,328,172,127,8,8,317,127,108,0,3,243,119,93,4,6,219,157,123,3,3,287,118,88,3,0,213,126,79,3,8,213,83,95,8,0,183,37,49,4,0,95,11,37,0,0,58,13,24,0,0,32,1274,1299,66,45,2678
LGA52240,0,0,0,0,0,7,0,3,0,9,16,3,0,0,19,18,4,0,0,24,32,13,0,0,44,35,6,0,0,43,35,15,3,0,51,34,15,0,0,49,43,10,0,3,57,36,16,3,0,51,43,14,3,0,57,28,15,3,0,39,25,12,3,0,35,6,6,0,0,19,3,4,0,4,17,345,126,25,13,504
LGA52310,0,0,0,0,0,6,3,3,0,6,3,0,0,0,3,6,0,0,0,6,9,4,0,0,13,18,3,0,0,16,20,0,0,0,20,18,4,0,0,25,14,3,0,0,19,11,3,3,0,17,12,9,3,0,27,12,3,0,3,13,11,3,0,0,18,3,4,0,0,10,3,5,3,0,10,137,38,8,8,186
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,3,0,0,7,4,3,0,0,10,0,0,0,0,3,8,4,0,0,8,8,0,0,0,8,7,3,0,0,13,3,0,0,0,3,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,3,69
LGA52450,0,0,0,0,0,6,5,0,0,15,10,0,0,0,17,41,5,3,0,55,50,10,0,3,64,39,10,4,0,52,38,20,0,0,62,43,25,0,0,71,38,24,0,0,61,37,19,0,0,59,48,24,5,0,83,29,17,3,0,45,17,13,3,0,36,0,9,0,0,12,0,3,0,3,8,401,178,26,6,609
LGA52520,0,0,0,0,0,13,5,0,0,15,8,9,0,0,22,50,7,3,0,60,75,6,4,0,88,48,22,3,4,78,71,10,0,0,78,58,22,4,0,86,45,19,0,0,69,64,24,3,0,93,56,15,6,0,76,44,22,3,0,61,21,14,4,0,40,7,9,0,0,18,11,9,0,0,23,563,181,25,15,789
LGA52590,0,0,0,0,0,10,8,0,3,26,29,27,0,4,57,55,30,6,3,86,86,27,6,0,125,72,32,11,3,125,84,39,5,3,132,95,33,3,5,140,109,43,4,3,161,128,48,4,3,180,99,43,14,0,153,65,55,3,0,120,40,34,0,0,76,19,24,3,0,39,14,8,0,0,26,895,446,62,26,1433
LGA52660,0,0,0,0,0,8,13,0,0,28,56,259,7,8,332,119,107,18,0,238,169,104,11,4,296,176,103,17,6,308,167,145,14,8,331,207,106,8,0,319,227,143,11,3,386,214,130,16,3,366,197,109,16,6,330,105,90,21,0,217,41,61,3,3,113,6,18,0,0,29,6,25,0,0,36,1694,1402,148,61,3306
LGA52730,0,0,0,0,0,7,17,0,0,27,34,108,3,0,141,28,36,3,3,74,48,45,4,3,105,51,44,7,4,112,73,72,5,0,151,90,81,7,3,182,128,98,24,4,247,105,111,10,0,231,93,114,18,8,223,84,95,10,0,198,46,81,10,3,138,19,35,3,3,56,14,21,0,0,33,814,943,106,28,1893
LGA52800,0,0,0,0,0,13,7,0,0,13,23,21,0,3,46,73,24,7,3,109,117,28,4,3,156,128,40,9,9,184,109,34,11,3,153,117,27,5,6,158,103,33,6,3,148,97,22,15,3,133,112,29,10,3,149,67,17,7,3,96,29,10,3,0,48,0,6,0,0,7,0,3,0,0,8,989,293,83,40,1400
LGA52870,0,0,0,0,0,11,9,0,0,25,29,65,4,3,99,41,33,3,3,82,63,25,5,0,90,71,45,3,7,118,57,61,8,0,124,86,65,8,5,159,85,64,4,7,162,115,69,9,3,194,120,79,14,0,217,97,84,12,3,196,44,60,5,0,109,25,39,3,0,62,11,16,3,0,35,839,698,85,34,1653
LGA52940,0,0,0,0,0,4,0,0,0,3,4,4,0,0,10,11,6,0,0,15,9,6,0,0,12,21,16,0,0,34,27,7,0,0,33,16,6,0,0,27,29,3,0,0,36,21,7,0,3,29,18,4,0,0,20,20,9,0,0,33,10,3,0,0,18,4,4,0,0,8,0,3,0,0,7,194,81,5,9,290
LGA53010,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,14,7,0,0,19,22,7,0,0,29,25,15,0,0,37,14,9,0,0,26,25,7,0,0,31,22,11,0,0,29,25,9,3,0,34,37,9,0,5,44,18,5,0,0,26,13,10,3,0,26,9,0,0,0,5,3,0,0,0,5,217,74,10,6,313
LGA53080,0,0,0,0,0,3,0,0,0,3,5,4,0,0,11,14,3,0,0,22,33,4,0,0,39,35,3,0,0,41,31,3,3,0,37,21,0,3,0,22,30,9,0,3,42,30,9,3,0,46,25,4,3,0,38,21,0,0,0,26,4,3,0,3,11,0,0,0,0,0,0,0,0,0,6,249,55,16,8,330
LGA53150,0,0,0,0,0,12,4,0,0,25,12,77,4,0,99,60,133,5,0,206,132,61,6,3,208,103,52,3,0,161,78,60,9,0,139,96,77,4,0,181,126,73,8,7,213,111,70,7,3,193,98,74,0,3,172,63,57,3,0,130,23,44,0,0,68,4,17,0,3,24,0,9,0,0,15,912,805,53,23,1792
LGA53220,0,0,0,0,0,94,23,12,8,131,101,99,4,14,217,587,100,39,26,746,1454,140,137,33,1760,1651,179,177,50,2053,1370,153,141,27,1693,1322,151,102,25,1601,1192,147,124,40,1504,1135,114,118,27,1401,882,95,81,27,1076,384,81,59,24,548,131,42,18,6,193,12,24,3,3,43,4,6,0,3,13,10214,1323,1003,300,12850
LGA53290,0,0,0,0,0,61,27,3,5,102,79,190,15,3,291,285,115,15,14,426,370,108,33,13,524,386,141,29,15,565,355,131,32,10,522,374,152,23,22,568,464,145,23,6,646,419,143,33,11,611,338,159,30,7,535,183,119,27,10,334,70,61,6,6,150,24,36,6,3,67,20,26,0,0,44,3366,1524,285,114,5287
LGA53360,0,0,0,0,0,10,4,0,0,17,17,32,3,6,52,54,17,0,4,77,76,20,7,0,97,83,29,5,0,127,68,34,14,0,114,87,41,7,3,136,84,35,3,0,125,79,21,9,0,106,58,22,3,0,90,26,14,4,3,42,9,11,0,0,20,3,3,3,0,6,0,5,0,0,5,647,279,53,18,1000
LGA53430,0,0,0,0,3,164,87,10,18,279,184,957,40,28,1209,1168,1240,98,63,2571,1930,842,85,49,2913,1880,771,128,42,2827,1603,769,118,36,2532,1688,842,73,49,2653,1836,849,79,40,2803,1754,732,96,37,2611,1533,739,85,21,2385,897,585,87,20,1586,353,434,59,11,854,68,172,15,6,266,23,83,8,7,127,14919,9020,968,417,25331
LGA53570,0,0,0,0,0,10,8,0,0,17,24,41,5,0,71,96,41,5,4,143,185,70,3,3,271,119,32,4,7,165,86,50,4,5,142,112,50,3,5,170,126,71,11,3,210,131,56,5,3,197,111,63,6,3,185,80,62,18,3,163,43,40,3,3,86,20,38,7,0,64,13,31,4,0,49,1146,641,76,48,1912
LGA53640,0,0,0,0,0,0,0,0,0,4,11,9,0,0,20,42,12,0,0,58,54,15,4,0,74,46,13,0,0,54,28,20,0,0,47,50,23,0,0,72,57,13,0,0,74,41,11,5,4,59,47,11,5,0,62,42,24,6,0,69,20,8,0,0,34,9,8,3,0,20,3,0,0,0,7,442,176,20,10,645
LGA53710,0,0,0,0,0,3,0,0,0,3,3,4,0,0,6,9,7,0,0,13,18,10,0,0,28,27,8,4,0,37,18,7,0,3,27,18,17,0,0,34,20,9,0,0,33,28,9,3,3,42,22,12,3,3,45,23,18,6,0,40,7,13,0,0,22,3,3,0,0,9,4,8,0,0,17,204,126,20,9,356
LGA53780,0,0,0,3,0,181,91,15,22,299,320,1191,39,32,1581,1206,1081,63,75,2425,1647,760,83,70,2568,1727,816,104,58,2704,1505,875,73,49,2508,1650,884,50,40,2622,1688,887,81,37,2696,1491,786,69,39,2389,1251,736,85,23,2091,870,687,76,14,1651,311,395,45,3,753,81,155,11,6,254,27,62,6,4,102,13775,9325,791,452,24345
LGA53800,0,0,0,0,0,121,65,3,11,197,280,597,25,21,927,868,369,66,37,1341,1154,369,103,18,1643,1143,448,121,37,1751,1113,477,83,39,1711,1274,482,61,39,1861,1411,528,72,26,2035,1293,497,81,30,1908,1096,432,102,20,1648,667,378,69,21,1135,229,173,32,12,449,61,90,14,8,168,30,34,3,6,78,10625,4878,832,325,16650
