LGA_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,0,0,0,0,3,19
LGA11720,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,19,13,52,46,70,18,55,3,296,0,0,0,3,0,0,0,3,0,7,3,0,0,0,0,7,0,7,0,18,9,3,0,9,0,3,0,6,3,31,0,0,3,7,3,5,0,8,3,34,3,5,0,12,0,10,0,10,3,44,4,8,10,16,6,11,3,11,0,66,9,9,0,14,11,7,3,11,3,64,4,8,7,8,6,0,7,8,0,52,4,9,3,3,6,0,8,0,0,37,6,0,5,9,3,0,7,0,0,28,3,3,0,10,0,0,3,0,0,21,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,8,0,4,0,0,0,0,0,0,0,7,3,0,6,0,3,8,3,8,7,33,52,45,39,79,51,54,40,72,24,457
LGA11730,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,35,16,28,53,71,58,11,49,3,327,6,0,0,0,0,0,0,3,0,16,0,0,3,3,0,12,0,4,3,27,4,0,0,8,3,7,0,6,4,39,6,0,11,12,7,11,0,16,3,61,6,3,4,8,8,8,0,12,3,51,9,9,3,15,25,11,8,19,5,98,12,10,4,8,10,9,11,10,0,73,9,7,7,3,10,12,12,15,3,82,4,5,7,3,8,6,7,0,0,47,5,11,3,4,11,3,3,3,0,40,0,8,0,4,4,0,0,0,3,21,3,5,3,0,0,0,3,0,0,9,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,15,3,0,0,4,5,5,0,6,13,34,78,64,44,82,88,83,53,96,34,628
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,9,3,3,5,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,4,8,10,8,3,16,11,3,67
LGA11800,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,40,18,35,87,139,121,19,96,4,558,0,0,0,0,0,0,0,4,3,10,0,0,0,6,0,14,0,10,0,40,3,0,3,8,9,3,0,16,3,47,7,3,0,6,4,11,0,17,8,60,4,4,0,10,9,9,9,11,4,62,8,13,11,27,26,9,3,10,9,112,8,8,14,29,12,14,6,25,6,119,15,15,13,15,21,10,13,19,3,129,12,13,9,9,13,3,5,5,9,77,3,14,8,0,7,3,7,3,0,50,3,20,0,0,6,4,5,0,0,40,5,12,0,0,0,0,0,0,0,18,3,7,0,0,0,3,0,0,0,24,5,9,0,0,0,0,0,0,0,14,0,6,7,3,4,6,3,5,21,57,85,119,67,121,114,86,52,137,66,855
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,10,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,7,0,3,7,3,3,3,4,43
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,3,3,0,4,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,9,4,0,0,0,0,3,0,3,0,12,3,3,0,3,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,8,6,4,8,4,4,12,7,72
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,4,13,22,18,3,16,0,100,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,8,4,0,0,3,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,11,4,3,4,4,0,4,0,0,0,23,3,0,8,3,6,0,0,8,0,30,0,0,4,4,3,3,4,4,0,30,9,4,4,3,3,0,0,0,0,23,3,0,0,3,0,7,0,3,0,19,0,6,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,7,38,14,19,24,14,20,14,19,8,180
LGA12380,10,3,0,0,0,10,4,0,0,34,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,3,0,0,11,62,41,64,112,206,122,103,96,11,819,0,0,0,4,3,3,4,8,8,32,3,0,3,11,6,13,0,5,3,41,3,7,6,13,6,17,3,16,3,76,9,10,15,21,8,9,17,25,8,116,8,5,17,17,20,12,9,26,6,124,10,20,24,37,27,19,35,36,13,217,22,17,32,37,50,42,57,58,22,343,33,23,45,26,91,21,71,65,12,382,31,52,54,20,68,18,59,40,21,363,23,44,29,8,28,8,30,8,9,197,22,32,18,8,22,8,17,10,4,136,13,21,7,3,9,3,6,3,0,77,33,26,10,7,12,0,8,6,3,102,19,19,3,0,8,3,0,3,3,55,14,16,9,13,11,11,17,14,55,161,230,295,274,227,370,194,342,312,183,2427
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,3,0,7,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,8,0,7,4,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,7,7,9,7,0,4,11,0,65
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,5,23,7,5,13,0,70,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,7,0,0,0,13,0,0,0,0,0,0,0,4,0,9,3,0,0,7,3,3,0,5,0,19,0,0,0,0,0,0,6,5,0,14,0,0,0,3,0,3,0,6,0,20,0,0,3,7,0,0,5,5,0,16,0,0,0,0,3,0,3,0,0,12,3,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,3,25,19,18,7,22,13,22,20,36,11,160
LGA12750,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,20,41,59,34,11,42,0,232,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,13,3,0,0,0,3,4,0,6,0,14,3,0,4,5,6,11,0,6,3,37,3,3,4,8,5,6,0,14,5,47,3,0,3,9,5,7,5,6,3,47,3,3,9,5,7,3,5,13,4,53,6,3,12,8,9,6,3,3,0,52,9,3,3,3,14,3,0,3,6,46,4,3,3,0,7,0,3,3,5,30,3,4,0,0,0,0,0,0,0,9,0,6,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3,3,3,3,0,0,4,0,3,10,38,50,43,47,55,58,58,17,55,34,404
LGA12850,4,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,4,0,0,10,60,41,46,81,177,119,82,91,6,712,3,0,4,3,0,3,0,3,16,35,0,3,3,5,3,11,0,7,8,35,0,3,9,11,11,16,3,19,8,74,7,11,13,16,14,10,5,13,5,95,6,6,9,18,16,18,11,13,3,103,8,16,19,30,22,19,35,39,11,202,15,13,29,34,38,21,41,46,17,236,25,29,36,26,44,21,52,36,24,289,23,30,31,20,41,14,40,21,8,220,16,18,28,8,25,8,17,12,4,138,19,28,20,5,19,3,5,5,7,107,12,15,3,0,6,0,6,6,3,49,20,11,0,0,8,3,4,0,0,52,12,9,4,0,3,0,3,3,4,36,12,5,17,6,6,10,12,20,50,137,175,198,216,193,246,168,225,228,161,1817
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,17,24,6,6,14,0,88,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,7,0,0,0,3,0,4,0,0,0,11,0,0,0,4,0,0,0,6,0,12,3,0,0,0,0,0,0,0,0,3,5,0,3,4,0,0,3,9,0,32,3,0,0,3,5,3,3,3,0,15,7,0,4,10,0,0,9,13,3,36,4,4,5,4,4,0,4,4,3,23,4,0,3,0,3,0,3,3,0,15,0,0,3,0,3,0,3,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,3,3,4,20,34,21,20,26,15,7,21,47,7,205
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,8,8,21,0,16,0,85,8,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,12,0,0,4,4,0,0,0,7,0,15,4,0,3,6,6,0,0,3,0,22,0,0,3,3,0,0,4,0,3,15,3,0,3,3,4,4,3,5,3,33,3,0,0,0,0,0,5,0,0,15,5,4,0,0,0,5,3,0,0,19,3,0,0,0,3,3,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,6,18,33,11,17,21,17,18,17,20,20,179
LGA12930,8,0,0,0,8,0,0,0,0,15,3,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,8,43,28,26,62,144,49,17,34,3,417,0,3,0,0,4,0,0,4,3,15,0,0,0,10,6,9,0,3,0,24,4,12,3,16,7,8,0,15,4,63,3,8,3,18,9,12,6,8,5,71,8,11,7,14,17,24,3,7,3,92,5,10,14,13,33,14,7,12,5,117,12,19,14,30,46,14,3,13,3,152,15,28,16,21,39,15,14,17,12,186,14,42,18,11,34,12,7,13,12,154,12,41,14,12,16,5,5,3,3,115,15,41,10,7,21,0,3,3,8,99,10,19,0,4,4,0,0,0,4,47,13,22,3,3,3,0,0,0,3,57,18,26,0,0,5,4,4,3,3,52,11,10,0,3,14,4,3,3,35,91,136,293,107,153,261,119,67,96,114,1344
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,0,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,0,10,0,0,0,3,0,4,0,0,0,14,3,0,0,0,3,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,26,0,12,10,6,6,8,13,0,76
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,12,11,9,4,15,0,66,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,10,5,0,3,3,3,3,0,0,0,18,8,3,3,4,0,3,5,0,0,21,8,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,8,32,15,10,19,6,12,10,12,7,121
LGA13310,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,17,25,45,29,16,28,3,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,3,0,0,0,13,0,0,0,9,0,0,0,3,0,17,6,0,0,3,8,3,0,6,0,29,0,3,3,0,4,3,0,5,0,26,0,3,0,5,10,3,3,7,0,41,7,8,3,5,16,5,3,7,3,57,12,8,0,6,6,8,5,3,4,52,3,0,0,0,3,0,4,4,0,26,3,3,0,0,0,0,3,0,0,15,0,4,0,0,0,0,0,0,0,9,3,6,0,0,0,3,3,3,0,20,3,4,0,0,3,0,0,0,0,15,0,0,6,3,3,4,3,0,11,28,48,41,25,41,60,41,29,39,19,342
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,9,3,6,5,0,47,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,4,0,8,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,3,0,3,0,3,0,0,0,0,8,11,3,0,5,0,0,0,3,0,23,10,0,0,0,0,0,0,3,0,21,3,0,0,0,0,0,0,3,0,13,4,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,11,3,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,10,52,9,10,17,10,10,18,22,13,145
LGA13450,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,9,12,23,42,28,16,31,0,187,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,5,3,15,0,0,0,3,0,3,0,3,0,14,3,0,0,3,3,3,3,5,0,19,3,0,0,3,4,7,0,5,3,28,6,0,4,5,5,4,0,26,0,51,3,3,8,8,8,7,4,28,5,72,4,9,8,5,10,4,9,37,3,88,11,4,5,5,10,0,5,14,4,54,3,8,0,3,5,3,3,4,0,32,8,3,0,0,0,0,4,0,0,16,3,0,4,0,5,0,0,0,0,11,0,7,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,3,3,18,7,0,0,0,3,0,3,5,13,37,43,43,32,46,56,42,43,138,35,468
LGA13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,7,9,21,6,3,17,0,91,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,4,0,5,0,3,3,17,3,0,0,4,0,3,0,3,0,14,4,0,0,3,6,0,0,7,0,21,10,0,3,3,3,3,5,6,0,38,3,0,7,0,0,3,5,7,0,31,3,0,3,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4,30,6,9,17,12,27,14,38,11,167
LGA13550,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,15,27,15,8,13,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,3,0,0,3,0,0,11,4,0,3,4,3,3,0,0,0,18,3,0,3,0,0,0,0,5,0,19,5,0,3,3,0,3,0,7,0,21,6,0,7,4,4,3,4,7,0,40,4,0,3,0,4,0,4,3,0,18,0,3,3,0,3,3,0,5,0,21,4,0,0,0,0,0,3,0,0,12,3,0,0,0,0,0,3,3,0,9,0,5,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,4,22,45,15,25,18,17,26,23,30,11,215
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,9,0,28,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,9,3,0,0,3,0,3,0,0,0,11,3,0,0,0,0,0,0,5,0,13,0,0,0,3,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,3,8,29,6,0,10,11,3,0,14,6,93
LGA13800,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,10,33,8,36,40,93,49,23,52,0,338,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,9,0,8,0,17,6,0,3,5,5,3,0,4,0,32,4,3,0,5,11,3,0,3,4,44,0,5,5,9,0,9,0,9,0,40,6,7,7,8,16,9,6,15,0,75,13,3,10,16,24,14,15,19,3,112,10,7,17,7,17,6,7,16,8,89,13,10,23,3,9,3,11,10,3,82,8,10,8,4,11,0,4,8,0,62,8,7,11,0,3,0,0,3,3,40,4,6,0,0,3,0,0,0,0,19,11,5,4,3,0,3,3,0,0,24,3,5,0,0,0,0,0,0,0,10,5,3,4,3,4,0,5,6,26,61,85,84,96,77,108,53,47,100,57,708
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,4,16,5,3,0,6,3,0,48
