LGA_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,77,86,104,98,27,5,446,12,10,3,7,9,0,0,40,0,3,3,9,5,3,0,24,3,0,0,4,3,0,0,8,0,3,3,3,0,0,0,6,3,0,12,13,13,3,0,43,16,26,12,31,25,15,3,127,83,123,126,168,150,46,5,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,9,0,3,0,7,0,0,0,9
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,9,9,4,4,0,44,3,5,7,0,0,0,0,14,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,29,39,18,5,0,134,29,39,39,52,25,9,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,38,31,32,8,0,165,3,5,3,3,0,0,0,14,0,3,0,4,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,18,9,12,8,13,13,3,0,60,36,58,60,53,58,14,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3
LGA36250,0,0,0,0,0,0,0,0,14,9,7,17,9,0,0,50,4224,5456,5844,6425,4392,863,71,27270,1254,269,189,247,194,47,3,2203,18,52,73,95,85,33,0,358,34,49,43,49,29,5,0,212,52,41,30,44,23,3,0,195,10,27,38,52,57,16,0,199,233,125,114,181,169,43,10,869,6090,6154,6395,7188,5018,1031,87,31957,20,13,6,7,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,10,3,0,0,36,8,3,0,0,0,0,0,7,5,0,3,3,0,0,0,6,38,13,14,15,3,0,0,94,7,3,3,6,7,0,0,27,0,0,0,0,0,0,0,0,10,4,6,3,0,0,0,25,38,7,0,3,3,0,0,47,6,3,0,0,0,0,0,7,58,17,11,10,10,3,0,104,75,80,84,113,110,29,4,493,170,106,111,138,119,39,4,688
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,125,103,100,63,16,0,491,18,12,0,3,3,0,0,38,0,0,3,0,0,0,0,3,4,0,0,3,0,0,0,3,0,5,0,3,0,0,0,5,3,0,3,0,3,0,0,17,9,14,10,8,5,3,0,54,133,156,122,117,74,18,7,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,0,0,0,0,5
LGA36370,0,0,0,0,0,0,0,3,17,23,12,29,13,4,0,101,3882,5723,5648,6097,4233,675,57,26326,1046,412,327,305,190,39,11,2329,13,48,64,105,71,13,8,327,36,63,57,98,63,6,3,331,52,46,63,77,40,6,0,288,18,29,32,40,20,8,0,147,214,209,173,183,195,45,11,1023,5348,6616,6428,6994,4870,813,92,31152,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,9,7,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,10,3,0,0,32,8,4,0,3,0,0,0,16,0,0,4,0,0,0,0,6,16,12,13,12,3,0,0,56,52,49,43,54,34,3,0,236,74,71,57,72,40,3,0,317
LGA36510,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1071,1279,1673,1975,1376,325,38,7728,299,93,49,70,61,12,7,588,3,18,41,46,56,25,7,193,3,15,11,28,17,5,0,85,6,3,6,7,7,4,0,35,13,13,12,22,22,16,3,92,86,116,103,132,127,52,20,629,1491,1545,1908,2284,1664,435,68,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,14,5,20,5,8,4,0,59,21,13,21,9,9,3,0,78
LGA36580,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,458,709,816,941,658,134,11,3733,145,88,57,38,26,4,0,354,3,13,9,26,27,19,0,103,3,9,9,12,7,3,0,40,0,0,3,7,0,0,0,14,0,4,10,10,15,3,0,39,59,23,40,64,78,20,3,284,675,849,950,1102,808,182,22,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,5,10,8,3,6,0,0,36,10,9,8,6,8,0,0,43
LGA36630,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,10,906,1255,1511,1775,1265,286,36,7039,270,100,68,88,55,20,3,603,4,16,18,32,31,13,4,112,7,14,19,21,16,0,3,80,19,8,16,8,6,3,0,62,0,13,10,13,21,11,4,70,112,81,68,112,124,38,14,554,1343,1510,1730,2073,1530,364,65,8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,8,9,7,8,10,0,0,48,17,9,14,13,9,0,0,60
LGA36660,0,0,0,0,0,0,0,0,7,3,9,10,3,0,0,30,1110,1425,1778,2188,1674,354,47,8568,437,118,84,103,78,20,3,837,10,30,36,51,59,27,4,219,5,6,13,21,21,4,3,80,14,15,12,18,16,0,0,76,5,6,14,31,26,16,3,98,115,88,107,145,128,61,17,649,1704,1702,2063,2567,2013,470,72,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,20,19,12,20,6,0,83,10,17,14,14,16,6,0,90
LGA36720,13,9,3,3,3,0,0,28,24,16,8,22,16,8,0,88,9892,13866,16789,18419,12012,2165,154,73298,2405,843,593,624,487,121,15,5100,31,103,182,260,216,67,6,863,67,138,155,200,163,23,0,739,221,163,201,201,122,17,0,928,61,91,163,159,142,50,5,674,613,531,491,607,554,164,16,2978,13786,16079,18841,20746,13868,2632,204,86156,14,8,6,3,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,9,9,18,5,3,0,42,4,0,0,0,0,0,0,7,0,0,0,3,3,0,0,13,24,18,15,26,6,4,0,97,0,4,5,3,4,0,0,10,0,3,0,0,0,0,0,4,9,9,14,17,8,0,0,64,69,14,11,11,0,0,0,114,7,9,4,0,0,0,0,26,87,45,41,35,13,0,0,218,116,147,135,155,86,15,0,656,220,215,192,211,105,22,4,962
LGA36820,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,604,867,1117,1360,1143,270,33,5385,252,93,42,74,50,19,4,533,0,6,13,23,32,8,0,89,3,4,5,16,17,3,0,55,3,4,6,13,9,0,0,39,3,7,5,15,16,6,8,71,61,50,59,92,119,47,16,445,973,1069,1256,1609,1398,352,57,6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,4,7,9,5,8,0,0,28,3,8,9,5,5,0,0,39
LGA36910,0,0,0,0,0,0,0,4,40,20,29,25,23,11,0,152,6911,10118,10417,11499,7880,1555,117,48502,1781,773,496,549,373,88,8,4077,17,107,134,154,152,55,10,634,61,118,115,131,106,13,3,552,84,113,120,113,70,10,0,514,37,74,57,69,65,44,14,361,518,437,369,415,407,162,28,2346,9521,11809,11785,13002,9116,1943,197,57365,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,6,0,0,21,7,5,0,5,3,0,0,19,0,6,0,3,0,0,0,12,12,19,7,11,11,0,0,53,82,119,94,86,67,17,3,466,92,143,103,100,78,18,3,535
LGA36950,0,0,0,0,0,0,0,0,0,3,10,7,5,3,0,28,38,125,115,103,88,14,3,485,35,65,36,25,23,6,0,186,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,11,3,3,0,0,21,12,24,17,24,20,3,0,106,53,104,94,68,56,17,3,388,155,328,298,241,199,34,7,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,3,5,0,3,0,0,0,12,3,6,5,10,6,0,0,42,7,15,9,13,6,0,0,56
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,70,61,41,5,0,245,22,18,20,18,16,0,0,93,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,12,4,9,10,8,4,3,0,33,76,138,120,97,68,13,3,514,116,217,221,193,138,15,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,10,0,0,3,7,0,0,0,10
LGA37010,0,5,0,0,0,0,0,11,30,30,26,22,19,7,0,139,9456,13862,13186,12897,8180,1443,125,59156,2134,879,618,630,403,79,13,4759,23,79,120,137,121,17,3,503,125,232,197,281,186,27,0,1050,226,306,284,303,141,18,0,1272,61,131,73,76,79,21,0,440,704,475,285,335,247,59,9,2116,12997,16158,14920,14772,9446,1680,161,70132,6,5,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,10,9,6,3,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,6,5,0,3,3,0,29,42,7,10,9,0,0,0,72,4,10,3,6,4,0,0,25,54,23,21,20,10,3,0,127,131,156,134,148,87,13,0,669,200,186,166,165,98,17,0,840
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,172,153,173,83,10,3,673,30,15,8,13,3,0,0,75,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,3,6,4,5,8,4,3,0,34,0,7,11,4,3,0,0,21,10,23,23,29,15,6,0,112,137,244,206,228,118,17,3,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,3,0,0,0,7
LGA37310,0,3,0,0,0,0,0,3,8,3,0,3,0,0,0,18,1235,2043,2213,2180,1405,339,48,9455,366,214,143,152,94,13,0,986,21,48,60,69,44,15,8,264,5,18,20,23,16,9,3,87,24,22,15,34,20,3,0,128,20,49,66,68,53,19,6,271,172,190,184,211,203,76,18,1046,1879,2655,2761,2796,1866,471,85,12511,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,13,3,0,4,0,0,0,0,5,0,0,4,5,3,0,0,8,3,3,9,5,6,0,0,29,8,23,26,18,18,11,3,103,16,30,36,31,22,9,3,143
LGA37340,0,0,0,0,0,0,0,3,6,16,8,5,3,3,0,38,908,1768,1905,2011,1464,305,35,8393,401,293,143,118,101,16,4,1082,4,12,13,23,31,24,3,97,16,29,24,34,23,7,0,129,16,36,27,34,18,3,0,134,49,95,85,76,40,18,0,370,447,504,201,207,187,55,9,1607,1953,2900,2498,2589,1911,437,48,12327,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,13,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,11,13,10,3,0,0,28,11,6,3,5,0,0,0,20,0,3,3,5,0,0,0,12,15,17,23,16,7,0,0,78,32,40,40,38,26,0,0,173,47,66,60,50,29,0,0,253
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,41,58,53,6,0,240,3,4,0,6,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,11,3,8,5,3,0,0,0,18,12,17,8,19,26,10,0,86,49,77,64,89,81,21,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,3,3,0,0,0,7
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,12,8,3,0,50,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,13,8,15,22,16,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,9,16,0,0,49,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,11,8,6,15,13,22,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,72,65,67,46,4,0,277,10,5,12,23,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,19,14,9,0,0,59,42,91,99,104,62,4,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,3,0,4,0,0,0,9
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,10,9,10,4,0,3,0,35,12,50,43,34,27,21,0,175,8180,15183,15845,16038,10777,2181,152,68363,2042,1278,772,741,490,106,12,5440,198,641,1060,1392,1191,300,28,4812,61,113,99,79,57,3,3,419,63,80,66,49,22,3,0,287,105,345,375,387,340,124,9,1673,181,249,170,199,165,38,8,1010,11184,18369,18710,19172,13196,2815,213,83659,35,38,22,19,10,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,17,32,8,3,0,92,15,20,8,0,0,0,0,43,5,3,5,3,0,0,0,22,75,77,50,51,21,7,0,289,0,3,3,0,4,0,0,17,0,3,0,0,0,0,0,6,18,17,12,17,17,8,0,89,16,14,8,4,7,0,0,49,7,5,3,3,3,0,0,26,44,46,30,29,22,7,0,185,163,253,217,200,163,20,0,1015,278,371,304,287,202,34,5,1485
