SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
101041017,0,3,0,0,3,0,0,0,0,3,0,0,0,0,4,0,5,0,0,5,0,4,0,0,3,0,3,0,0,3,0,3,0,0,3,6,3,0,0,5,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,15,30,3,3,49,55,256,19,8,349,120,135,10,11,282,156,121,9,10,291,193,124,22,11,348,199,126,18,4,348,285,140,8,13,450,286,167,11,8,471,311,168,12,8,499,290,186,20,8,495,159,187,21,5,372,55,69,11,4,134,7,19,3,4,31,8,7,0,0,20,2130,1707,178,88,4101,0,0,0,0,3,0,3,0,0,3,4,3,0,0,5,5,0,0,0,5,3,3,0,0,6,4,3,0,0,8,3,0,0,0,3,3,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,3,0,26,13,50,0,0,57,25,25,0,3,51,31,25,3,0,64,30,25,0,3,59,47,43,3,0,89,62,55,3,0,118,73,42,6,0,124,84,76,5,4,164,91,78,0,0,174,37,72,11,0,119,12,40,5,0,57,5,12,0,0,19,0,10,0,0,8,509,545,48,10,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,0,0,0,5,0,0,5,0,3,0,0,3,0,0,0,0,3,0,6,0,0,5,0,9,0,0,7,0,3,0,0,3,4,7,0,0,17,4,5,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,42,3,3,62,74,204,18,10,301,194,90,9,17,308,200,97,15,3,315,233,131,25,6,394,230,155,14,8,408,312,163,19,6,497,399,199,27,6,626,460,235,19,9,720,387,259,34,13,699,214,177,27,14,434,66,84,9,7,165,17,43,3,3,64,5,19,5,4,34,2804,1849,218,92,4958,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,0,0,13,3,5,0,0,5,4,3,0,0,5,10,0,0,0,10,7,4,0,0,10,3,5,0,0,13,7,3,0,0,10,0,3,0,0,3,0,0,0,0,0
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,7,0,0,7,7,13,0,0,25,26,32,0,4,66,31,14,3,3,49,46,23,5,0,70,51,19,3,0,75,60,30,3,0,95,70,34,0,4,110,81,46,7,3,142,91,61,8,5,160,110,86,3,0,205,84,76,8,0,177,49,55,6,3,112,25,19,5,3,54,23,13,3,0,35,748,515,53,32,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,10,33,3,0,45,24,23,0,3,47,23,8,0,0,34,28,20,0,0,54,34,29,0,0,61,54,44,0,4,94,55,33,0,0,94,45,55,0,0,100,35,35,3,0,76,25,18,3,0,45,9,4,0,0,15,4,0,0,0,9,3,0,0,3,4,348,299,14,14,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,18,38,5,0,55,31,21,3,6,62,53,20,4,0,81,52,34,3,3,98,62,30,3,0,102,80,61,3,0,145,88,46,4,0,149,100,61,5,0,166,91,87,6,3,196,73,56,5,3,136,23,35,0,0,64,14,5,8,0,28,8,4,0,0,18,704,511,54,17,1285,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,3,0,0,0,8,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,26,0,0,33,22,24,0,0,40,19,17,0,0,33,33,12,0,0,45,25,22,3,0,55,36,30,0,3,73,54,31,3,0,90,52,31,0,0,86,43,41,11,6,96,40,37,3,0,77,21,29,0,3,50,9,20,0,0,29,4,8,0,0,8,360,318,28,17,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,4,0,0,4,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,6,0,3,0,0,6,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,23,0,0,34,51,208,12,8,280,112,96,11,7,229,108,72,12,4,195,141,90,26,3,258,159,118,5,3,281,178,136,6,3,320,247,157,8,9,429,251,171,18,11,451,211,209,36,13,473,123,185,15,8,325,55,100,8,7,169,7,31,3,0,45,5,11,0,3,22,1656,1585,167,72,3477,0,0,0,0,0,8,0,0,0,8,3,0,0,0,5,3,0,0,0,3,0,6,0,0,6,4,7,0,0,15,4,7,0,0,9,7,0,3,0,7,9,10,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
101041026,0,0,0,0,0,0,7,0,0,7,0,11,0,0,11,0,10,0,0,11,0,6,0,0,6,0,4,0,0,5,0,3,0,0,3,3,9,0,0,11,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,7,3,63,42,135,6,9,193,115,76,13,4,212,119,58,10,6,189,127,81,10,4,214,137,106,0,7,247,189,128,8,11,331,228,129,9,10,380,251,164,25,6,452,259,184,30,7,476,152,171,21,3,340,35,67,11,0,111,6,31,3,0,33,5,15,0,0,23,1658,1340,135,61,3199,0,3,0,0,3,0,0,0,0,7,5,0,0,0,6,0,0,0,0,3,3,5,0,0,9,3,0,0,0,3,4,7,0,0,4,3,0,0,0,6,4,7,0,0,7,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0
101041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,0,0,7,0,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,3,24,20,84,3,8,115,60,46,3,5,121,90,52,3,4,150,75,70,5,4,151,89,80,5,12,186,116,82,6,4,206,143,113,3,3,260,136,155,3,0,301,149,181,17,8,349,123,189,19,5,338,45,78,8,7,139,8,37,3,3,51,3,14,0,0,26,1063,1189,80,68,2397,0,3,0,0,5,3,0,0,0,7,0,3,0,0,5,0,9,0,0,9,0,3,0,0,7,3,5,0,0,4,5,0,0,0,3,9,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
101051539,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,0,8,0,0,8,3,0,0,0,3,0,8,0,0,17,5,5,0,0,6,8,3,3,0,9,3,9,0,0,15,0,3,3,0,6,0,0,0,0,3,0,0,0,0,5,0,4,0,0,3,27,44,6,4,86,157,470,29,15,667,501,324,22,28,870,688,247,49,25,1009,611,317,52,22,998,570,281,25,18,894,674,278,29,22,1000,728,260,26,24,1037,715,340,26,14,1094,611,282,43,11,945,347,224,28,5,609,118,106,14,9,249,38,60,0,4,101,14,26,3,3,49,5770,3209,338,203,9522,0,3,0,0,3,12,0,0,0,8,12,5,0,0,14,11,3,0,0,15,0,0,0,0,6,14,9,0,0,17,14,4,0,0,13,12,3,0,0,16,9,4,0,0,14,10,4,0,0,15,4,3,0,0,3,0,6,0,0,6
101051540,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,10,15,6,0,30,28,82,3,7,120,101,51,3,3,164,146,45,8,6,205,142,59,15,7,226,138,65,6,6,221,155,70,5,0,230,169,80,3,10,257,218,83,9,7,314,192,104,3,3,304,126,89,4,3,222,92,78,0,4,176,48,40,0,0,92,33,36,0,3,76,1585,888,78,61,2611,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,10,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,4,3,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0
101061541,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,0,25,20,79,3,4,105,77,71,3,9,160,109,54,5,8,176,133,47,11,4,197,116,46,7,0,170,123,66,3,6,198,132,56,0,5,197,135,66,10,0,207,125,64,10,5,203,66,66,3,0,145,28,36,7,0,71,4,4,3,0,12,10,8,0,0,21,1081,680,64,40,1864,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,5,5,0,0,7,0,0,0,0,4,0,0,0,0,0,3,3,0,0,6,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,5,11,10,3,0,19,22,39,3,6,70,61,56,7,0,122,75,33,6,7,111,89,40,9,0,141,80,58,6,4,147,120,56,3,3,183,123,57,8,3,193,134,68,11,3,212,124,61,6,3,194,98,62,0,0,162,60,64,9,0,138,40,44,3,0,85,23,22,5,0,54,1042,657,73,40,1814,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0
101061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,0,4,3,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,3,0,33,69,96,7,6,173,203,101,12,6,330,205,83,10,6,301,188,100,15,3,306,243,129,7,14,389,227,121,11,11,366,226,108,11,6,347,264,117,13,10,402,201,98,14,6,325,128,82,17,0,221,59,58,3,0,120,24,25,0,0,47,11,6,0,3,18,2041,1112,121,69,3346,0,3,0,0,3,3,3,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,4,0,0,0,12,6,3,0,0,6,0,3,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,24,37,0,0,64,86,30,9,3,125,101,27,3,7,138,77,37,9,4,121,91,27,0,3,130,120,43,4,8,170,132,68,0,0,199,121,57,6,7,186,112,38,4,4,158,92,57,5,3,161,58,39,3,3,99,27,35,5,0,62,25,19,0,0,45,1055,504,47,54,1658,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,12,13,89,3,3,106,42,44,0,3,94,40,26,4,0,75,55,35,3,0,91,52,43,0,0,103,67,60,3,3,136,92,46,0,0,144,54,42,3,0,107,54,43,3,0,107,25,32,0,0,60,4,23,0,5,32,4,8,0,0,11,3,7,0,0,11,504,518,32,21,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,23,48,0,4,75,60,61,3,0,118,63,27,0,4,97,63,30,3,0,99,61,39,4,0,102,62,69,4,3,138,71,79,3,0,157,84,70,4,0,156,81,71,4,0,162,32,55,7,5,101,19,45,3,0,69,5,27,3,0,33,5,9,0,0,15,617,632,43,18,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,6,3,0,0,8,0,3,0,0,5,0,0,0,0,0,0,3,0,0,7,6,0,0,0,3,3,6,0,0,8,4,0,0,0,0,0,3,0,0,8,0,4,0,0,5,0,3,0,0,0,0,0,0,0,0,3,3,0,0,5,29,27,3,0,55,108,73,4,6,189,354,95,9,11,473,367,63,11,7,456,434,79,13,7,541,396,90,11,5,507,444,98,5,10,560,540,119,14,16,684,509,110,12,3,636,391,108,17,8,526,215,71,6,3,304,84,57,5,3,149,31,33,0,3,64,17,14,4,0,35,3894,1015,136,85,5137,0,0,0,0,0,5,0,0,0,5,3,0,0,0,4,4,3,0,0,11,9,7,0,0,12,6,3,0,0,6,7,3,0,0,8,4,0,0,0,7,7,0,0,0,8,3,0,0,0,3,4,3,0,0,3,0,0,0,0,0
102011031,0,8,0,0,8,0,3,3,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,3,3,0,0,8,3,3,0,0,6,0,8,0,0,7,0,12,0,0,13,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,14,44,3,3,66,115,874,47,12,1049,458,653,26,20,1163,497,282,33,19,831,440,295,39,9,784,471,339,36,13,860,484,368,17,7,876,555,382,22,15,974,551,353,29,13,941,474,348,35,8,861,263,264,22,6,555,69,130,10,3,212,18,45,5,0,72,6,13,4,0,26,4405,4359,323,132,9217,0,7,0,0,14,4,4,0,3,10,4,5,0,0,9,3,9,0,0,11,5,3,0,0,12,10,5,0,3,13,8,6,0,0,11,9,5,0,0,13,8,5,0,0,15,4,0,0,0,5,3,3,0,0,3,0,0,0,0,0
102011032,0,4,0,0,11,7,13,0,0,18,3,13,0,0,16,0,7,3,0,13,8,13,0,0,22,8,12,0,0,22,10,14,3,0,24,15,10,5,0,32,15,7,3,0,24,5,13,7,0,22,3,7,0,0,10,0,0,0,0,7,3,0,0,0,5,78,120,19,6,218,191,547,30,9,780,854,536,37,39,1462,1252,414,106,27,1793,1124,543,143,19,1830,1156,591,77,37,1858,1379,641,55,34,2117,1438,659,51,16,2167,1403,617,67,28,2118,1317,649,79,27,2071,703,464,60,19,1238,216,247,29,6,500,41,93,12,7,150,17,32,5,6,56,11088,6046,732,278,18146,3,3,0,0,10,5,3,3,0,13,16,3,0,0,24,19,12,0,0,30,14,11,3,7,31,18,10,3,0,28,20,9,0,3,35,28,7,0,0,33,25,6,0,0,26,8,3,0,0,12,4,0,0,0,7,0,3,0,0,3
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,17,17,44,0,3,63,38,43,4,5,91,67,32,7,6,113,77,36,6,0,122,68,39,6,3,118,112,66,0,4,178,108,46,5,3,162,98,67,5,0,169,87,34,6,0,134,45,30,8,3,88,13,20,4,3,39,4,6,0,0,9,0,3,0,0,6,731,473,52,28,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,12,0,0,23,15,186,10,4,209,80,93,10,4,184,91,62,8,3,162,74,67,8,3,149,79,77,3,4,167,110,94,12,7,220,149,92,8,3,250,151,98,7,5,261,141,104,5,8,252,74,95,7,0,176,25,46,3,0,73,3,17,0,0,27,0,8,0,3,10,980,1043,73,41,2132,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,5,3,0,0,3,0,4,0,0,6,0,0,0,0,3,3,0,0,0,4,5,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,11,7,17,0,5,29,25,20,0,3,51,46,17,0,0,62,28,24,3,0,53,40,18,3,0,64,46,27,0,0,74,35,27,0,0,62,52,29,0,3,83,43,33,0,0,84,22,26,4,0,51,4,10,3,0,18,0,10,0,0,10,0,3,0,0,3,347,267,21,10,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,17,35,139,14,6,187,119,97,6,3,220,131,57,3,4,200,145,81,6,4,232,153,86,4,3,254,191,93,5,8,292,210,96,6,0,316,238,80,10,3,326,218,91,11,3,319,107,67,18,5,193,33,16,0,0,48,3,10,0,3,14,3,3,0,3,7,1575,917,82,39,2609,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,9,0,0,0,0,3,0,0,0,0,3,10,0,0,0,10,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0
102011037,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,5,0,0,7,0,6,0,0,6,0,10,0,0,9,0,4,0,0,4,0,9,0,0,9,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,49,0,0,55,9,11,4,4,26,17,13,0,0,34,27,18,0,0,44,34,18,3,0,53,40,25,3,4,70,43,39,4,0,86,44,54,0,3,103,67,49,5,4,123,50,57,11,3,111,23,41,4,0,67,6,31,3,0,45,3,14,0,0,16,5,0,0,0,5,359,375,34,11,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
