SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
101061544,0,0,0,0,10,10,3,14,0,42,0,0,0,0,3,3,3,3,0,17,0,0,0,0,3,0,3,3,0,16,0,0,0,0,0,0,6,4,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,22,39,32,28,40,5,192,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,15,3,0,3,4,0,0,0,0,0,9,0,6,6,8,0,3,0,3,0,21,0,0,0,6,9,4,0,0,0,21,3,0,0,5,5,5,0,0,0,21,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,3,0,3,0,9
102011028,0,0,0,0,9,14,4,13,0,37,0,0,3,0,3,17,0,6,0,29,0,0,0,0,3,3,4,3,0,20,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,18,11,22,33,64,19,41,3,214,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,37,0,8,5,3,0,0,0,0,0,21,0,3,7,3,0,0,0,0,0,11,0,3,3,3,0,3,0,0,0,14,0,10,11,3,3,0,0,0,0,29,0,3,3,5,3,0,0,0,0,17,0,0,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,3,5,9,22,9,9,0,52,0,0,0,0,5,5,4,4,3,26,0,0,0,0,0,12,3,6,0,18,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,28,26,34,46,92,28,39,5,304,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,19,0,18,3,0,0,0,0,0,0,21,0,8,5,3,0,0,0,0,0,23,0,7,4,3,3,0,0,0,0,22,0,6,9,7,4,6,0,0,0,32,0,0,6,6,6,4,3,4,0,36,0,0,0,4,7,6,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
102011030,6,0,9,3,38,37,28,36,4,150,0,0,0,0,28,37,14,39,3,129,0,0,0,7,11,25,22,29,0,93,0,0,0,0,15,8,3,28,0,61,3,0,3,0,8,14,6,29,0,56,0,0,0,0,3,4,0,5,0,13,0,0,0,0,3,3,3,4,3,16,14,39,45,54,234,240,121,216,15,977,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,16,0,11,4,3,0,0,0,0,0,19,0,7,3,3,0,0,0,0,0,12,0,4,6,0,0,0,0,0,3,18,0,7,6,7,3,3,0,0,0,23,0,4,3,10,8,0,0,3,0,23,0,0,0,5,0,0,0,0,0,12,0,0,3,3,9,0,0,3,0,18,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,0,3,0,8,0,0,0,0,3,3,0,3,0,6
102011031,3,0,4,3,45,54,22,19,4,160,3,0,0,0,11,27,8,24,0,76,0,0,0,0,13,21,7,15,0,58,0,0,0,0,0,9,5,5,0,28,0,0,0,0,3,6,3,11,0,28,0,0,0,0,0,3,0,5,0,4,0,3,0,0,0,3,0,3,10,20,26,71,76,95,232,252,111,115,22,1004,0,0,0,0,0,0,0,0,0,3,0,84,12,0,0,0,0,0,0,98,11,56,25,18,3,0,0,0,0,108,9,45,39,14,4,0,3,0,0,113,3,20,46,31,7,12,0,3,0,118,5,23,65,67,23,16,3,7,3,215,13,8,32,66,47,19,4,6,0,200,3,11,9,55,51,28,14,9,0,183,3,0,9,16,17,10,7,7,0,76,0,0,8,0,10,3,4,4,0,32,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,3,0,3
102011032,10,5,4,18,97,125,61,64,3,385,3,0,3,5,41,74,47,32,0,208,3,0,0,7,23,34,17,36,0,131,7,0,0,0,13,32,9,23,0,87,0,0,3,0,13,23,20,43,0,110,0,0,0,0,0,0,0,9,0,15,0,4,0,3,0,9,4,8,8,32,51,78,110,170,507,517,270,332,28,2066,0,3,0,0,7,0,0,0,0,13,8,66,5,0,0,0,0,0,0,80,3,49,24,7,0,3,0,0,4,85,4,39,40,11,0,7,0,7,3,112,11,41,69,32,4,6,0,3,0,177,8,34,76,63,31,14,0,15,9,246,9,11,50,96,55,21,8,11,3,270,11,8,33,73,88,73,17,13,4,317,19,0,10,52,69,64,15,16,4,250,8,0,0,24,27,38,18,10,0,133,8,3,8,13,23,17,23,13,0,110,6,0,3,3,33,15,20,6,0,86
102011033,0,0,3,0,4,4,3,0,0,9,0,0,0,0,6,3,4,6,0,20,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,13,24,35,11,19,4,123,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,8,0,5,14,0,3,0,0,0,0,21,0,3,5,4,6,0,0,0,0,21,3,3,8,14,5,0,0,0,0,35,0,6,13,14,16,3,0,3,0,51,4,3,4,16,11,3,3,0,0,39,3,0,3,3,16,14,8,0,0,43,4,0,0,3,14,14,9,0,0,51,5,0,0,4,34,25,14,0,3,87,0,0,0,0,4,3,3,0,0,19
102011034,0,0,3,0,10,11,3,9,0,47,0,0,0,0,3,12,3,5,0,26,0,0,0,0,3,9,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,20,29,27,63,82,19,39,3,283,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,27,0,26,7,3,0,0,0,0,0,35,0,17,8,0,0,0,0,0,0,29,0,9,13,8,0,0,0,0,0,30,5,9,16,16,5,0,0,3,0,58,6,3,11,17,16,5,0,0,0,63,3,3,3,7,17,3,0,3,0,37,0,0,0,7,3,4,0,3,0,16,3,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,5
102011035,0,0,0,0,3,4,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,16,18,22,11,16,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,14,0,4,6,7,4,0,3,0,0,24,0,3,3,9,5,0,0,0,0,21,0,0,3,4,6,0,0,0,0,18,0,0,0,4,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011036,3,0,0,7,18,22,19,11,3,75,0,0,0,0,10,21,5,11,0,47,3,0,0,0,3,10,3,5,0,30,0,0,0,0,0,3,3,4,0,15,0,0,0,0,0,6,6,9,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,8,7,11,15,26,78,105,59,44,7,348,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,22,0,16,8,0,0,0,0,0,0,24,0,5,4,0,0,0,0,0,0,15,0,4,4,5,0,4,0,0,0,24,0,4,9,19,0,0,0,0,0,32,0,4,8,12,11,4,4,0,0,41,0,0,3,6,15,3,3,0,0,33,0,0,0,4,0,9,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,4,0,3,0,3,0,16,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,19,19,13,3,12,3,97,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,3,4,0,3,3,0,0,0,13,0,6,3,3,4,0,0,4,0,19,3,3,6,8,4,0,0,4,0,20,3,0,5,13,3,0,3,0,0,32,0,0,0,7,3,4,0,0,0,18,0,0,3,3,4,0,3,4,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,4,7,0,0,25,0,0,0,0,0,3,0,0,0,5
102011038,0,0,0,3,0,8,3,3,0,15,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,17,22,35,14,23,0,151,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,0,0,7,0,7,5,3,0,0,0,0,0,12,0,9,3,0,0,0,0,0,0,13,0,11,6,4,3,0,0,0,0,19,0,3,0,9,0,4,0,0,0,9,0,3,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,5,4,3,14,21,10,17,0,79,3,0,0,3,6,10,3,8,0,34,0,0,0,0,0,4,3,4,0,17,0,0,0,0,0,3,4,4,0,11,0,0,0,0,0,5,3,8,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,36,45,46,66,123,50,65,3,443,0,3,0,0,0,0,0,0,0,3,3,60,3,0,0,0,0,0,0,66,3,35,6,4,3,0,0,0,0,54,0,21,25,13,3,0,0,0,0,63,7,14,18,13,6,3,0,0,0,64,0,18,15,27,9,3,7,0,0,79,0,11,16,30,11,11,5,4,0,80,3,3,3,11,19,15,10,4,0,61,0,0,3,9,3,3,0,6,0,23,0,0,0,0,4,4,0,3,0,14,0,3,0,3,0,0,3,3,0,15,3,0,0,0,3,0,0,0,0,9
102011040,5,0,5,10,29,12,7,17,0,91,3,3,0,3,0,10,5,12,0,32,0,0,3,6,4,3,0,18,0,34,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,13,24,47,54,46,95,89,39,83,10,484,0,3,0,0,0,0,0,0,0,8,3,46,0,0,0,3,0,0,0,48,0,31,5,3,3,3,0,0,0,47,0,24,17,4,3,0,0,0,0,45,4,22,29,22,0,0,0,0,0,73,0,17,19,49,13,5,3,0,3,112,4,7,12,35,25,5,0,0,3,97,4,6,7,29,28,7,5,9,0,89,0,0,6,11,16,6,3,4,0,45,0,0,0,0,3,3,4,5,0,20,0,0,0,0,3,0,0,7,0,11,0,0,0,0,0,3,0,4,0,4
102011041,0,4,0,3,12,11,10,9,0,51,0,0,0,0,8,11,3,3,0,27,0,0,0,3,3,7,9,3,0,20,0,0,3,0,0,3,3,4,0,12,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,27,31,36,55,74,40,34,3,309,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,21,5,14,7,0,0,0,0,0,0,19,0,8,4,5,0,0,0,0,0,16,0,8,7,4,0,3,0,0,0,19,3,4,4,16,5,3,0,0,0,42,0,5,6,11,16,5,3,0,0,43,0,0,0,8,4,10,4,3,0,36,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011042,0,0,0,4,12,15,8,14,3,60,0,0,0,0,9,7,3,10,0,35,0,0,0,0,3,11,0,4,0,15,0,0,0,0,0,3,0,6,0,17,0,0,0,0,3,0,0,7,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,9,40,26,54,86,97,43,69,7,429,0,4,0,0,0,0,0,0,0,4,3,40,0,0,0,0,0,0,0,47,0,24,21,4,0,0,0,0,0,56,5,20,17,9,4,0,0,0,0,60,0,14,31,11,4,0,0,0,0,62,6,15,41,39,11,7,0,3,0,127,6,5,17,34,31,8,5,4,0,113,4,5,11,34,25,15,7,7,0,105,0,3,6,5,16,22,0,7,0,59,0,0,0,3,10,8,5,3,0,31,0,0,3,0,3,0,9,0,0,18,0,0,0,0,0,0,4,0,0,4
102011043,0,0,0,3,12,10,7,6,0,42,0,0,0,0,0,3,0,6,0,15,0,0,0,0,4,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,25,33,77,76,21,34,3,296,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,24,0,14,4,5,0,0,0,0,0,25,7,20,12,7,0,4,0,0,0,47,0,14,14,13,7,3,0,0,0,53,6,13,38,41,10,4,0,5,0,118,3,6,6,35,33,5,3,3,0,105,3,7,4,24,21,12,0,9,0,71,0,0,0,5,7,9,3,8,4,34,0,0,0,5,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3
102021044,0,0,0,3,14,34,10,5,0,68,0,0,0,6,4,17,7,9,0,42,0,0,0,3,0,10,0,6,0,28,0,0,0,0,0,3,3,8,0,12,0,0,0,0,3,3,0,3,0,6,0,0,0,0,3,0,0,7,0,11,0,0,0,0,0,0,0,0,3,9,9,39,51,57,88,131,40,55,13,486,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,28,3,28,7,0,0,0,0,0,3,39,4,17,14,4,0,0,0,0,0,45,3,12,33,21,4,4,0,3,3,80,7,12,35,50,10,15,0,7,3,141,4,10,25,54,29,13,6,4,3,147,4,0,10,35,33,6,3,8,0,96,3,3,3,5,20,12,3,5,3,61,0,0,0,3,7,4,3,3,0,26,0,0,3,0,0,5,7,11,0,28,0,0,0,0,3,0,5,0,0,10
102021045,0,0,0,0,6,3,4,3,0,18,0,0,0,0,4,7,0,0,0,18,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,16,10,29,35,17,21,4,146,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,6,3,0,0,3,0,0,0,12,0,0,6,3,0,0,0,0,0,17,0,3,5,7,4,0,0,0,0,33,3,0,3,12,9,3,0,0,0,33,0,0,0,9,5,0,0,3,0,20,0,0,0,0,9,0,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,3,0,0,3
102021046,0,0,0,0,7,11,3,0,0,19,0,3,0,0,4,0,3,3,0,16,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,12,25,29,45,15,14,5,164,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,13,7,0,0,0,0,0,0,19,0,9,3,0,0,0,0,0,0,16,0,4,10,4,0,0,0,0,0,20,0,0,3,9,0,0,0,0,0,22,0,6,4,15,11,0,0,0,0,30,0,0,3,4,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,9,0,8,6,32,54,32,33,3,169,0,3,0,5,15,23,22,25,0,99,3,0,0,5,12,23,12,23,0,87,0,0,0,0,5,19,5,17,0,46,0,0,0,0,6,7,9,11,0,25,0,0,0,0,0,0,0,3,0,4,0,3,0,0,4,3,3,4,3,13,17,32,39,59,199,231,120,144,13,852,0,0,0,0,0,0,0,0,0,4,0,26,0,0,0,0,0,3,0,28,3,15,5,0,0,3,0,0,0,30,0,9,21,7,0,3,0,0,0,43,4,11,19,4,0,0,3,0,0,42,3,9,21,33,11,11,3,0,3,85,6,0,14,26,15,11,3,3,0,72,3,0,5,10,25,10,7,4,3,67,5,0,0,8,14,7,0,0,0,36,0,0,3,3,0,4,3,0,0,12,0,0,0,0,3,0,11,3,0,24,0,0,0,0,0,0,0,0,0,3
102021048,0,0,0,3,9,15,3,14,0,45,0,0,0,4,4,3,4,8,0,21,0,0,0,0,3,5,0,3,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,5,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7,16,31,49,50,89,74,24,54,8,409,0,0,0,0,0,0,0,0,0,3,3,32,3,3,0,0,0,0,0,42,5,29,6,8,0,0,0,0,0,46,0,12,16,11,3,0,0,0,0,47,4,14,25,12,4,3,0,0,0,62,6,12,34,47,16,9,8,5,0,132,3,8,11,52,31,10,3,0,0,128,3,3,8,24,40,10,5,9,7,96,4,0,0,9,21,14,4,3,0,61,0,0,0,0,5,8,0,4,3,23,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,3,0,8
102021049,0,0,0,3,6,5,0,4,0,24,0,0,0,0,0,10,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,17,34,25,11,15,0,120,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,11,0,0,0,6,6,0,0,4,0,14,0,0,0,8,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
102021050,0,3,3,3,3,15,3,3,0,33,0,0,0,0,7,8,3,3,0,31,0,0,0,0,17,5,0,6,0,31,0,0,0,0,11,8,0,3,0,28,4,0,0,0,17,16,13,16,0,65,0,0,0,0,10,5,9,8,0,33,0,0,0,0,3,3,0,0,0,10,15,19,18,22,121,93,32,46,3,376,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,7,0,5,6,3,0,0,0,0,0,16,3,3,8,3,4,3,0,3,0,30,0,4,14,10,6,3,0,0,0,33,0,0,7,3,8,0,0,0,0,20,0,0,0,5,12,0,0,0,0,18,3,3,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021051,4,0,0,4,29,25,12,5,0,79,3,0,0,0,29,23,11,8,0,71,0,0,0,3,23,34,5,13,0,72,3,0,0,0,12,13,5,3,0,28,3,0,0,0,6,11,3,5,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,16,19,27,33,142,156,57,61,5,504,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,6,0,3,0,0,0,0,0,8,0,8,6,0,3,0,0,0,0,23,0,3,4,3,0,0,0,0,0,9,0,7,9,7,3,0,0,0,0,22,0,3,3,8,15,5,0,5,0,40,0,0,3,5,8,11,0,3,0,29,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4
102021052,0,0,0,0,0,10,0,3,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,14,14,9,36,9,11,0,103,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
