SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
102011029,26,40,3,0,68,48,19,0,0,64,15,15,0,0,31,0,0,0,0,0,17,15,0,0,36,4,5,0,0,12,0,0,0,0,4,7,0,0,0,9,5,3,0,0,3,118,99,3,3,223,22,11,3,0,43,73,8,0,0,80,87,21,0,3,112,22,0,0,0,22,21,7,0,0,22,15,0,0,0,16,7,0,0,0,11,32,5,0,0,37,9,0,0,0,9,281,55,3,4,339,45,54,4,0,112,120,24,0,0,143,99,42,0,3,143,19,0,0,0,21,35,23,0,0,59,22,4,0,0,22,7,3,0,0,14,35,6,0,0,38,13,3,0,0,12,398,152,4,9,565
102011030,23,106,31,0,159,17,23,0,0,32,13,30,3,0,48,5,3,0,0,9,12,30,3,0,46,5,8,0,0,15,6,11,0,0,23,4,6,0,0,14,0,4,0,0,6,80,221,39,3,348,99,48,0,8,157,28,3,0,0,34,66,13,0,0,80,8,0,0,0,8,19,7,0,0,21,13,0,0,0,18,10,0,0,0,12,31,5,0,0,39,3,0,0,0,5,281,83,0,10,378,126,156,30,7,321,43,25,0,0,64,75,41,4,0,126,14,4,0,0,19,25,37,3,0,73,17,9,0,0,26,14,16,0,3,31,39,13,0,0,49,5,4,0,0,13,364,307,46,10,725
102011031,37,143,30,0,211,62,132,8,0,206,29,48,0,0,79,12,13,0,0,23,28,57,3,0,86,18,27,3,3,46,6,3,0,0,11,8,6,0,0,13,4,6,0,0,11,188,440,51,8,687,31,27,0,0,60,152,43,3,3,203,96,32,0,0,131,41,14,0,0,51,29,20,0,0,49,18,5,0,0,32,8,0,0,0,9,32,12,0,0,47,3,0,0,0,3,417,161,3,3,586,68,171,30,0,274,217,177,14,4,407,123,86,0,0,210,49,27,0,0,75,55,73,3,0,139,36,34,5,3,74,11,7,0,0,15,39,18,3,0,62,7,6,0,0,15,609,596,57,12,1275
102011032,40,217,47,0,311,63,145,10,0,224,40,124,5,0,165,16,4,0,0,22,26,91,0,0,124,20,39,3,0,64,4,16,0,0,17,18,7,3,0,35,3,8,0,0,12,239,656,69,6,975,51,49,6,0,109,180,85,5,0,267,162,54,0,5,217,56,5,0,3,60,38,7,0,0,48,30,11,0,0,44,21,3,0,0,21,64,16,0,0,81,9,5,0,3,18,610,243,14,13,873,89,273,54,0,418,245,232,11,0,493,200,179,5,5,385,69,11,0,3,79,70,101,5,0,175,55,53,3,0,106,29,14,0,0,42,87,24,8,3,118,14,14,0,3,32,849,903,85,14,1846
102011033,4,13,0,0,15,3,3,0,0,8,15,3,0,0,14,0,3,0,0,3,8,11,0,0,19,3,3,0,0,3,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,34,36,0,0,75,10,3,0,0,12,18,5,0,0,27,24,8,0,0,33,4,0,0,0,5,5,0,0,0,5,0,0,0,0,0,3,0,0,0,3,18,3,0,0,20,0,0,0,0,0,91,18,0,0,111,11,15,0,0,25,22,10,0,0,33,39,14,0,0,47,8,3,0,0,11,17,11,0,0,27,3,3,0,0,4,8,0,0,0,8,17,4,0,0,24,0,3,0,0,3,121,54,0,0,178
102011034,13,32,7,0,47,14,18,0,0,33,8,11,0,0,19,4,3,0,0,10,7,8,0,0,20,3,5,0,0,12,0,0,0,0,4,4,9,0,0,7,0,0,0,0,6,46,95,9,0,156,14,13,0,0,28,31,16,0,0,48,45,22,0,3,63,14,3,0,0,18,15,3,0,0,18,3,0,0,0,3,4,3,0,0,5,21,3,0,0,23,3,3,0,0,3,147,65,0,3,212,24,42,7,0,75,40,35,0,0,84,52,30,0,3,80,19,4,0,0,28,20,14,0,0,37,6,9,0,0,11,9,4,0,0,11,24,8,0,0,32,4,4,0,0,5,191,160,13,3,370
102011035,5,8,0,0,11,3,8,0,0,10,11,3,0,0,16,3,0,0,0,3,7,7,0,0,15,0,0,0,0,0,6,0,0,0,6,7,0,0,0,7,0,0,0,0,0,38,28,0,0,66,3,0,0,0,11,24,3,0,0,32,24,3,0,0,28,10,0,0,0,7,5,0,0,0,9,0,0,0,0,0,3,0,0,0,3,14,0,0,0,12,0,0,0,0,0,85,7,0,3,99,9,3,0,0,21,34,10,0,0,40,27,6,0,0,40,13,0,0,0,12,10,6,0,0,17,0,0,0,0,0,5,0,0,0,6,13,0,0,0,14,0,0,0,0,0,118,37,0,3,157
102011036,10,24,5,0,38,20,10,0,0,25,14,5,0,0,17,3,0,0,0,4,12,13,0,0,16,0,3,3,0,4,4,4,0,0,6,3,3,0,0,6,0,0,0,0,0,56,60,10,0,130,11,12,0,0,21,35,6,0,0,38,31,7,0,0,37,16,0,0,0,14,19,0,0,0,19,7,0,0,0,7,9,0,0,0,9,10,3,0,0,11,0,0,0,0,0,138,24,0,0,166,21,33,5,0,58,55,10,0,0,66,43,14,0,0,54,17,0,0,0,19,31,15,0,0,40,6,3,3,0,10,6,4,0,0,11,17,3,0,0,21,0,3,0,0,5,194,86,10,0,293
102011037,9,7,0,0,16,19,16,0,0,27,9,7,0,0,10,0,0,0,0,0,3,7,0,0,9,3,3,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,45,39,0,0,87,18,3,0,0,18,37,11,0,0,42,29,4,0,0,31,14,0,0,0,14,9,0,0,0,5,3,0,0,0,3,0,0,0,0,0,16,4,0,0,15,0,0,0,0,0,115,17,0,0,133,24,9,0,0,36,47,22,0,0,70,38,9,0,0,44,10,0,0,0,14,12,6,0,0,16,12,3,0,0,13,4,3,0,0,5,11,4,0,0,16,0,0,0,0,0,160,55,0,0,217
102011038,13,16,3,0,30,9,9,0,0,21,7,19,0,0,28,0,0,0,0,0,5,8,0,0,18,9,9,0,0,17,0,3,0,0,4,3,0,0,0,3,0,0,0,0,4,53,65,3,3,117,8,9,0,0,12,30,6,0,0,38,50,8,0,0,62,15,0,0,0,15,7,5,0,0,14,6,0,0,0,6,0,0,0,0,0,22,6,0,0,28,0,0,0,0,0,139,33,0,0,175,24,28,3,0,49,38,19,0,0,55,57,25,0,0,91,15,0,0,0,15,17,18,0,0,34,15,9,0,0,23,0,3,0,0,4,26,6,0,0,28,3,0,0,0,3,195,97,3,5,296
102011039,36,65,14,0,117,39,46,0,3,91,20,21,3,0,48,6,4,0,0,11,18,24,0,0,44,10,10,3,0,30,3,0,0,0,3,8,0,0,0,10,3,4,0,0,11,150,180,23,3,361,27,29,0,0,59,101,17,0,5,120,83,23,0,3,102,47,0,0,0,52,24,3,0,0,30,26,0,0,0,29,9,0,0,0,9,34,7,0,0,41,13,0,0,0,9,363,78,3,6,453,63,98,14,0,171,140,58,0,7,206,104,41,3,3,153,53,10,0,0,62,47,30,0,0,77,36,14,3,4,56,13,0,0,0,11,41,3,0,0,47,11,8,0,0,22,513,264,24,11,807
102011040,29,65,8,3,108,38,40,0,0,80,20,24,0,3,51,3,8,3,0,12,12,16,0,0,36,6,14,0,0,23,4,0,0,0,5,3,7,0,0,13,3,3,0,0,6,127,180,11,4,327,37,21,3,0,60,113,26,0,0,142,124,37,0,0,158,60,3,0,0,65,34,8,0,0,44,19,10,0,0,25,16,0,0,0,16,47,5,0,0,55,11,0,0,0,14,459,119,6,3,585,65,84,9,0,166,156,73,0,0,230,144,64,0,3,212,67,9,5,0,77,47,22,3,0,75,24,27,0,0,53,24,0,0,0,26,54,7,0,0,62,13,3,0,0,17,587,297,16,12,910
102011041,15,27,5,0,48,22,20,0,0,44,24,27,0,0,47,0,3,0,0,3,17,16,0,0,34,9,9,0,0,19,4,0,0,0,5,3,3,3,0,6,0,0,0,0,3,94,103,14,0,206,15,11,0,0,26,70,17,0,0,87,76,22,0,0,97,25,0,0,0,23,14,4,0,0,21,8,0,0,0,8,5,0,0,0,8,18,5,0,0,19,3,0,0,0,5,228,57,0,4,292,28,38,5,0,72,90,40,0,0,135,95,43,0,0,144,25,6,0,0,31,30,22,0,0,52,17,9,0,0,27,6,3,0,0,12,22,4,3,0,28,3,0,0,0,5,324,162,10,7,505
102011042,12,42,9,0,63,29,26,0,0,57,17,12,0,0,30,5,3,0,0,9,13,25,0,0,39,3,11,0,0,17,5,7,0,0,7,8,10,0,0,15,4,0,0,0,3,85,138,17,4,240,21,19,0,0,37,65,28,7,0,104,44,28,0,3,77,25,6,0,0,32,10,8,0,0,22,10,9,0,0,12,9,4,0,0,11,21,3,0,0,20,0,0,0,0,0,209,99,7,5,319,30,58,9,0,98,95,58,7,0,158,58,43,0,3,111,37,11,0,0,44,22,28,0,0,58,9,16,0,3,30,15,6,0,0,19,23,9,0,0,35,3,0,0,0,6,294,234,20,5,561
102011043,3,20,3,0,35,15,18,0,0,35,14,4,0,0,19,0,4,0,0,6,3,5,3,0,14,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,42,67,13,0,117,5,6,0,0,18,52,17,0,0,66,41,10,0,0,54,22,3,0,0,21,25,7,0,0,28,0,0,0,0,0,3,0,0,0,8,29,9,0,0,43,4,0,0,0,4,183,60,0,0,241,13,32,5,0,54,70,36,0,0,102,49,20,0,0,74,20,6,0,0,24,26,15,3,0,45,3,3,0,0,6,7,3,0,0,5,32,9,0,0,41,4,0,0,0,8,224,125,10,3,357
102021044,14,43,3,0,65,19,38,4,0,62,18,31,0,0,51,8,3,0,0,13,10,18,3,0,33,13,14,5,0,31,5,0,0,0,10,10,4,0,0,14,0,3,0,0,4,108,158,17,3,281,18,22,0,0,43,71,16,0,3,95,99,37,0,3,139,29,3,0,0,33,29,8,0,0,31,18,3,0,0,22,9,0,0,0,11,39,7,0,3,49,10,0,0,0,9,322,95,0,11,423,38,65,3,0,107,95,56,0,3,151,120,60,0,4,190,38,5,0,0,41,36,30,3,0,70,32,22,5,0,54,15,3,0,0,19,46,11,0,3,61,8,4,0,0,15,429,249,19,15,707
102021045,6,9,0,0,14,8,0,0,0,5,5,5,0,0,13,4,0,0,0,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,24,33,6,0,59,11,8,0,0,12,19,3,0,0,22,37,4,0,0,37,22,0,0,0,20,5,4,0,0,9,3,0,0,0,3,9,0,0,0,6,20,5,0,0,25,0,0,0,0,0,118,23,0,0,146,13,15,0,0,28,26,6,0,0,33,42,10,0,0,55,22,0,0,0,25,12,5,0,0,14,3,3,0,0,9,7,3,0,0,9,20,8,0,0,32,4,0,0,0,3,141,58,3,0,205
102021046,6,12,0,0,21,4,9,0,0,18,12,12,0,0,21,0,4,0,0,4,6,7,0,0,9,0,3,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,4,34,55,0,0,90,14,3,0,0,15,15,12,0,0,27,38,17,0,0,52,9,3,0,0,15,9,3,0,0,8,4,3,0,0,5,3,3,0,0,8,18,0,0,0,25,4,0,0,0,4,118,40,0,0,160,20,20,0,0,42,22,20,0,0,39,46,27,0,0,77,9,5,0,0,15,14,9,0,0,21,5,4,0,0,8,5,3,0,0,10,19,4,0,0,29,3,0,0,0,5,152,95,0,3,248
102021047,15,69,10,0,98,22,28,0,0,53,35,44,0,0,78,0,4,0,0,8,19,33,0,3,54,7,10,0,0,15,8,8,0,0,14,14,4,0,0,16,3,0,0,0,5,115,207,16,7,347,33,19,0,0,51,61,8,0,0,74,98,31,0,0,130,29,10,0,0,40,31,15,0,0,49,6,0,0,0,10,15,0,0,0,23,43,12,0,0,54,5,0,0,0,5,320,100,0,3,423,47,85,10,0,146,83,41,0,0,126,128,72,0,0,203,35,8,0,0,44,49,46,0,3,108,13,9,0,0,20,26,14,0,3,37,53,18,0,0,72,6,0,0,0,14,437,308,15,8,769
102021048,6,39,6,0,48,23,32,4,0,54,19,18,0,0,36,5,3,0,0,7,11,16,0,3,35,4,5,6,0,17,3,0,0,0,3,7,7,0,0,14,3,0,0,0,3,87,122,11,5,229,21,25,0,0,43,37,11,0,0,44,83,13,0,3,104,32,0,0,0,38,26,3,0,0,29,7,0,0,0,12,18,0,0,0,18,45,13,0,0,54,3,0,0,0,8,272,66,0,3,346,30,57,6,0,90,53,37,4,0,99,103,34,0,3,136,39,7,0,0,48,40,22,0,3,60,14,13,6,0,27,24,0,0,0,24,54,20,0,0,73,8,4,0,0,9,358,190,14,14,571
102021049,10,27,0,0,36,6,5,0,0,11,7,12,0,0,19,0,0,0,0,0,0,12,0,0,18,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,34,68,0,0,99,14,0,0,0,15,18,3,0,0,16,30,7,0,0,38,9,0,0,0,9,4,3,0,0,11,7,0,0,0,7,5,0,0,0,3,9,0,0,0,11,0,0,0,0,0,94,9,0,0,105,16,27,0,0,48,27,5,0,0,29,38,18,0,0,58,7,0,0,0,7,11,16,0,0,24,11,0,0,0,8,5,3,0,0,8,15,5,0,0,19,0,0,0,0,3,129,79,0,0,206
102021050,3,22,0,0,24,8,7,0,0,16,12,8,0,0,20,0,0,0,0,0,11,13,0,0,21,3,10,0,0,12,3,4,0,0,7,3,9,0,0,11,0,3,0,0,3,40,68,3,0,118,14,15,0,0,29,21,7,0,0,31,37,6,0,0,48,11,0,0,0,11,15,7,0,0,14,4,4,0,0,8,8,0,0,0,8,11,3,0,0,19,3,0,0,0,3,118,38,0,0,157,19,29,0,0,52,28,12,0,0,42,44,15,0,0,62,9,0,0,0,9,24,16,0,0,37,8,8,0,0,21,6,4,0,0,17,15,12,0,0,29,3,3,0,0,4,163,107,3,0,271
102021051,8,44,6,0,65,15,11,0,0,25,4,12,0,0,22,3,3,0,0,3,5,7,3,0,16,0,7,0,0,5,3,3,0,0,11,3,0,0,0,3,0,0,0,0,0,41,97,14,0,153,8,8,0,0,16,14,3,0,0,18,38,12,0,0,50,9,0,0,0,7,11,5,0,0,12,7,0,0,0,11,9,3,0,0,10,16,4,0,0,18,3,0,0,0,3,109,33,0,0,143,16,53,6,0,81,22,20,0,0,45,42,22,0,0,71,9,3,0,0,14,13,18,3,0,33,10,10,0,0,15,7,3,0,0,14,17,4,0,0,17,3,0,0,0,7,144,134,14,0,296
102021052,6,14,0,0,22,5,3,0,0,11,13,3,0,0,14,0,0,0,0,0,8,3,0,0,12,4,8,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,32,30,0,0,68,7,0,0,0,5,13,3,0,0,15,26,6,0,0,36,9,0,0,0,9,9,5,0,0,10,0,0,0,0,6,3,0,0,0,3,9,0,0,0,15,0,0,0,0,0,71,19,0,0,93,12,16,0,0,27,13,8,0,0,19,41,12,0,0,53,9,0,0,0,9,14,3,0,0,19,3,8,0,0,11,6,0,0,0,8,11,4,0,0,14,0,0,0,0,0,104,56,0,0,160
102021053,12,62,10,0,89,28,37,3,0,69,18,36,0,0,55,3,5,0,0,11,7,28,0,0,42,10,32,0,0,41,0,3,0,0,6,3,7,0,0,15,0,0,0,0,0,88,221,11,3,325,36,27,0,0,64,54,14,0,0,68,76,28,0,0,106,28,9,0,0,32,9,9,0,0,25,24,6,0,0,30,6,0,0,0,10,35,3,0,0,43,5,0,0,0,4,268,104,5,4,378,49,91,10,0,155,81,58,5,0,139,92,66,0,3,159,29,13,0,0,45,20,41,0,0,61,33,41,0,0,73,9,6,0,0,14,43,15,0,0,52,3,0,0,0,8,354,325,16,6,702
102021054,7,20,4,0,30,13,32,0,0,44,10,8,0,0,24,4,0,0,0,10,9,12,3,0,23,7,13,0,0,16,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,55,90,6,3,156,9,24,0,3,33,39,13,0,0,57,43,28,0,3,77,20,0,0,0,22,10,3,0,0,11,15,9,0,0,20,6,3,0,0,10,29,3,0,0,28,0,0,0,0,0,174,86,0,6,264,23,41,4,3,68,50,43,0,0,100,55,37,0,4,101,20,5,0,0,26,16,19,3,0,35,24,16,0,0,39,10,3,0,0,13,29,7,0,0,36,0,3,0,0,3,227,173,11,13,418
102021055,16,128,36,0,186,21,46,9,0,77,17,48,0,0,69,4,11,0,0,10,30,57,4,0,91,5,31,3,0,43,5,12,0,0,18,8,6,0,0,16,3,8,0,0,13,108,341,61,5,515,19,22,0,0,41,55,10,3,0,70,69,21,0,0,93,17,5,0,0,27,28,8,0,0,37,9,5,0,0,11,19,7,0,0,18,24,8,0,0,26,0,0,0,0,3,241,81,3,0,326,36,149,37,0,228,73,57,13,0,147,81,72,0,0,155,24,9,0,0,32,60,61,4,0,123,13,35,3,0,54,23,18,0,3,40,28,14,0,0,44,4,3,0,0,9,350,425,61,6,837
102021056,14,71,11,3,96,18,26,0,0,47,24,39,3,0,63,3,3,0,0,6,23,28,0,0,49,3,9,3,0,16,12,5,0,0,22,11,9,0,0,20,3,0,0,0,3,110,190,20,3,317,23,14,0,0,39,63,10,0,0,67,71,26,0,0,97,34,4,0,0,36,30,14,0,0,41,13,3,0,0,12,18,3,0,0,21,46,4,0,0,52,7,3,0,0,12,291,82,3,4,381,39,84,12,3,136,75,35,0,0,109,91,65,3,0,159,34,6,0,0,44,54,33,0,0,90,18,11,3,0,30,25,12,0,0,41,54,9,0,0,75,5,6,0,0,12,396,269,17,13,703
102021057,11,53,11,0,77,14,33,0,0,48,21,27,0,0,50,5,10,0,0,13,7,29,3,0,39,6,16,0,3,26,9,7,0,0,10,5,10,0,0,15,3,3,0,0,5,81,180,19,3,281,10,15,0,0,29,41,10,0,0,52,40,21,0,3,68,21,4,0,0,24,15,9,0,0,21,10,3,0,0,10,7,6,0,0,12,17,4,0,0,19,0,0,0,0,4,169,67,0,3,242,27,63,11,0,102,54,45,0,0,102,59,52,0,7,115,21,12,0,0,42,19,33,3,0,58,14,18,0,3,36,13,8,0,0,25,27,10,0,0,33,8,4,0,0,12,251,244,24,9,519
103011058,14,163,37,0,213,44,82,7,0,129,31,57,3,4,93,6,8,0,0,14,18,60,11,0,86,11,32,8,0,51,4,6,4,0,16,10,19,0,0,30,3,4,0,0,3,129,432,70,7,641,58,70,4,0,128,109,49,4,3,165,161,66,0,4,233,57,14,0,0,72,24,16,0,0,42,27,20,0,0,49,23,3,0,0,23,41,16,0,0,57,4,3,0,0,9,509,257,8,6,784,68,234,43,0,344,155,129,14,3,298,190,122,3,10,324,61,29,0,0,92,43,74,10,0,124,34,53,8,0,101,31,9,4,0,44,45,39,0,0,89,12,7,0,0,18,635,690,85,20,1430
103011059,13,57,14,3,87,4,9,3,0,17,23,21,0,0,44,0,0,0,0,0,13,18,0,0,34,0,0,0,0,8,12,5,0,0,17,9,11,0,0,16,0,3,0,0,3,67,129,24,3,220,10,15,0,0,28,24,3,0,0,29,50,19,0,3,71,21,3,0,0,19,15,3,0,0,19,10,4,0,0,13,12,3,0,0,15,26,4,0,0,30,3,0,0,0,3,167,60,0,3,232,21,76,14,3,117,33,11,3,0,44,74,43,0,3,118,19,3,0,0,21,28,21,0,0,49,13,3,0,0,14,16,8,0,0,33,33,11,0,0,46,3,3,0,0,4,232,186,24,4,450
103011060,23,34,0,0,50,10,6,0,0,18,5,10,0,0,12,0,3,0,0,4,13,13,0,0,21,3,3,0,0,6,3,7,0,3,9,0,3,0,0,9,0,0,0,0,0,48,76,0,3,129,111,78,0,3,191,25,3,0,0,28,34,16,0,0,50,3,3,0,0,6,12,3,0,0,13,5,4,0,0,8,8,0,0,0,12,14,3,0,0,18,0,0,0,0,0,214,111,0,8,326,127,104,0,3,240,33,12,0,0,43,34,23,0,0,63,5,3,0,0,11,18,14,0,4,41,7,7,0,0,10,15,4,0,3,19,15,8,0,0,29,0,0,0,0,3,260,186,0,9,461
103011061,8,29,5,3,50,4,3,0,0,11,6,4,0,0,18,0,0,0,0,0,3,10,0,0,14,0,5,0,0,4,3,4,0,0,6,0,0,0,0,5,0,0,0,0,0,34,61,4,3,105,75,41,0,0,116,12,0,0,0,15,34,16,0,0,45,6,0,0,0,6,4,0,0,0,9,10,3,0,0,11,6,0,0,0,5,9,3,0,0,17,6,0,0,0,6,161,64,0,3,228,84,74,5,3,161,17,6,0,0,31,40,20,0,0,61,7,0,0,0,7,9,9,0,0,23,10,8,0,0,17,11,4,0,0,17,13,4,0,0,16,6,0,0,0,6,200,123,4,5,331
103021062,25,61,9,0,97,3,8,0,0,13,9,15,0,0,20,0,0,0,0,0,3,9,0,0,18,3,3,0,0,5,3,7,0,0,11,0,0,0,0,0,0,0,0,0,0,47,102,13,0,158,162,137,0,5,308,11,9,0,0,22,38,10,0,3,50,5,3,0,0,10,3,6,0,0,11,5,8,0,0,9,14,3,0,0,16,10,4,0,0,19,0,0,0,0,0,247,184,0,9,432,188,201,9,5,400,13,13,0,0,31,50,19,0,0,71,4,3,0,0,7,7,18,0,0,27,7,8,0,0,13,11,5,0,0,22,10,6,0,0,19,0,0,0,0,0,295,288,13,11,599
103021063,12,41,8,0,60,0,24,0,0,22,13,21,0,0,26,0,3,0,0,3,9,15,0,0,29,6,18,6,0,29,3,4,0,0,7,0,3,0,0,4,0,0,0,0,0,41,133,13,3,187,35,66,0,0,104,30,10,0,3,48,73,36,0,4,111,16,7,0,3,23,14,14,0,0,33,12,14,0,0,21,15,3,0,0,28,23,12,0,0,32,3,0,0,0,4,226,166,4,12,399,42,107,9,0,167,34,34,0,3,71,81,51,0,4,136,16,9,0,3,27,23,34,3,0,63,14,31,6,0,50,21,10,0,0,31,28,9,0,0,38,3,3,0,0,3,260,299,20,11,587
103021064,11,43,3,0,60,0,8,0,0,6,3,3,0,0,3,0,0,0,0,0,7,4,0,0,13,0,3,0,0,4,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,24,68,3,0,99,153,115,0,10,275,12,6,0,0,16,25,9,0,0,35,10,0,0,0,10,3,3,0,0,12,8,3,0,0,6,7,0,0,0,7,20,3,0,0,27,9,4,0,0,10,246,144,0,16,401,166,157,3,10,335,14,9,0,0,24,26,13,0,0,34,10,0,0,0,10,12,11,0,0,22,6,8,0,0,16,11,4,0,0,18,20,6,0,0,25,9,4,0,0,10,275,207,3,13,503
103021065,23,64,13,0,101,7,16,4,0,24,8,17,5,3,27,0,3,0,0,4,3,21,0,0,27,4,9,0,0,20,7,3,0,0,6,4,0,3,0,7,0,3,0,0,7,50,147,19,3,218,170,127,0,10,303,25,13,0,0,37,55,31,0,0,83,11,3,0,0,16,12,16,0,0,27,5,4,0,3,11,26,9,0,3,40,17,13,0,3,31,8,0,0,3,12,333,214,0,19,565,188,189,13,10,397,32,29,4,0,69,58,48,5,3,116,15,8,0,0,18,12,36,0,0,53,13,18,3,3,30,32,17,0,3,48,16,19,3,3,39,14,4,0,3,20,383,357,24,24,789
