SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
217031475,14,19,3,163,111,4,21,21,6,166,106,13,49,27,3,193,125,13,57,17,5,209,205,17,71,12,0,312,228,13,49,12,7,314,307,37,82,10,5,442,290,21,59,15,11,398,167,27,44,9,3,243,152,10,21,6,3,199,105,18,13,3,0,139,124,23,22,0,7,170,86,32,50,5,3,174,53,11,10,3,4,79,2194,236,604,193,62,3290
217031476,11,4,3,77,47,3,19,13,0,79,46,6,24,5,6,90,75,10,29,12,0,121,121,13,20,7,0,164,131,16,27,3,3,176,138,10,28,0,0,177,115,24,27,0,5,174,54,6,7,3,3,77,58,4,10,0,3,76,41,0,4,0,0,42,42,12,13,0,0,59,9,13,4,0,0,24,17,4,0,0,5,31,954,125,235,66,32,1404
217041477,5,6,3,83,60,0,20,6,3,93,63,3,20,14,3,117,77,7,47,11,4,147,135,11,66,18,3,230,148,18,56,9,3,238,215,18,48,17,7,305,196,40,51,7,5,292,103,19,33,10,0,168,78,22,22,4,0,123,52,9,11,3,0,72,47,12,26,0,3,93,20,24,29,9,3,78,33,6,14,7,5,55,1295,200,471,162,38,2167
217041478,7,10,0,105,91,7,21,19,0,147,87,6,22,11,3,137,120,12,41,13,6,194,193,23,44,15,4,276,209,16,66,9,4,303,242,21,68,8,0,333,277,27,44,14,3,376,143,27,34,4,0,212,149,17,31,3,0,200,89,4,21,0,3,123,108,21,25,3,0,152,32,13,25,4,3,77,36,4,7,10,3,62,1886,209,477,147,25,2751
217041479,15,9,4,168,129,3,20,7,7,170,134,3,36,9,5,195,174,7,45,10,3,240,284,18,50,3,5,365,355,22,47,11,5,440,407,31,57,3,5,502,423,36,45,0,3,506,249,20,23,3,3,295,196,30,21,3,0,249,120,13,6,0,0,151,127,20,25,0,0,179,40,13,21,0,0,72,40,3,5,0,3,55,2827,231,424,71,51,3603
217041480,26,6,11,468,408,22,41,12,11,495,431,9,36,10,6,496,529,30,46,14,6,618,831,41,75,13,15,972,1137,55,56,8,11,1267,1339,62,69,8,18,1497,1170,78,63,4,12,1328,791,55,38,3,3,894,570,56,37,3,5,672,397,31,16,0,0,451,482,57,25,0,7,573,218,66,44,3,3,338,123,12,15,5,7,155,8877,582,592,108,119,10281
297979799,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,7,4,0,0,0,7,5,0,0,0,0,5,5,0,0,0,0,9,10,0,0,0,0,7,8,0,0,0,0,8,11,0,0,0,0,11,28,0,0,0,0,28,59,0,0,0,0,60,3,0,0,3,0,5,139,3,4,3,3,155
299999499,719,135,66,3522,3530,222,1875,169,127,5917,3897,409,2220,159,142,6830,5299,620,2736,140,218,9016,7172,1064,3875,136,240,12486,7334,1502,4014,123,246,13207,8409,2099,4601,128,268,15509,8405,2518,4853,103,267,16146,6024,1804,3268,53,157,11307,4322,1770,2184,26,106,8413,2767,863,1196,23,56,4907,3144,1064,1089,20,63,5374,1130,636,508,36,45,2357,1595,397,640,76,216,2924,66028,15169,33979,1616,2241,119037
301011001,16,3,0,151,110,3,24,5,3,146,96,11,28,11,3,146,130,10,30,3,0,168,185,17,33,5,3,240,228,23,29,3,6,284,243,31,41,3,3,321,203,31,34,0,0,263,118,15,12,0,4,150,132,26,8,0,0,167,58,23,13,0,0,87,46,14,8,0,0,73,11,9,3,0,0,24,21,0,3,0,5,29,1709,216,288,45,24,2275
301011002,6,6,0,83,59,0,12,4,0,78,64,0,10,4,0,83,79,7,5,3,0,103,111,14,18,3,0,150,138,14,17,0,3,174,145,31,24,9,0,206,176,31,17,4,3,232,99,39,22,3,3,168,66,18,10,6,0,100,43,12,5,0,0,67,33,20,10,0,0,67,23,45,11,3,0,84,20,0,0,3,0,25,1135,254,176,63,9,1643
301011003,11,3,0,119,93,5,19,3,0,119,98,8,16,6,3,134,113,18,25,6,0,158,185,12,34,6,4,246,211,22,26,0,7,271,222,42,30,3,8,299,148,34,39,4,3,227,88,32,16,6,0,137,83,30,16,3,0,132,57,16,13,0,0,88,45,29,12,0,0,92,21,25,4,0,0,46,17,10,3,0,3,33,1488,272,278,46,29,2119
301011004,12,8,4,600,467,13,25,19,9,526,484,39,40,12,5,586,604,35,55,13,8,712,854,51,80,8,11,1001,1229,84,81,15,7,1420,1343,108,93,4,5,1559,1204,145,78,7,3,1440,677,102,46,3,0,826,447,129,31,6,3,617,265,69,20,0,0,364,284,119,23,3,0,429,79,95,31,5,3,214,135,17,6,3,10,171,8674,1038,630,131,71,10547
301011005,0,3,0,13,7,0,3,0,0,17,9,0,10,4,0,17,9,3,3,0,0,16,32,3,5,3,0,44,37,3,16,0,0,57,38,3,12,0,0,52,33,9,7,0,0,53,14,8,0,0,0,20,18,9,4,3,0,32,15,5,0,0,0,20,13,17,3,0,0,29,8,3,3,0,0,9,5,3,0,0,0,7,238,68,63,14,3,391
301011006,13,4,3,146,108,6,19,3,0,137,73,7,19,6,0,105,90,4,16,0,4,119,147,9,22,7,5,192,173,22,18,4,0,224,126,15,27,3,0,169,143,26,24,3,0,202,80,24,11,0,0,119,115,28,10,0,0,154,67,9,13,3,0,94,55,25,7,0,0,93,23,18,6,0,0,48,10,3,0,0,0,19,1343,202,212,46,17,1822
301021007,19,10,0,405,340,9,26,6,3,393,314,15,46,14,6,385,373,23,30,10,3,445,660,36,67,7,4,776,899,53,45,7,6,1020,1157,65,38,8,11,1285,1270,98,66,10,10,1449,854,51,35,0,0,940,641,94,28,4,3,776,397,59,29,3,0,491,449,79,24,4,3,561,176,111,28,3,3,322,113,18,3,0,3,142,8048,725,481,113,69,9441
301021008,5,0,0,119,85,3,7,3,0,102,70,0,11,3,3,93,74,10,8,3,3,95,132,10,19,6,0,169,162,13,15,0,3,196,130,15,18,0,0,164,116,30,18,8,0,172,86,16,14,0,0,117,82,22,11,0,0,114,67,8,12,0,0,89,53,15,9,3,0,79,28,18,3,3,0,51,14,5,5,0,0,23,1211,174,164,37,11,1600
301021009,10,0,0,113,69,8,21,11,0,107,77,12,21,9,0,129,80,14,29,6,3,131,170,26,35,12,0,239,209,35,44,3,0,295,216,27,38,0,4,287,204,52,35,11,0,310,133,26,22,3,0,184,110,46,18,3,0,182,60,16,7,0,0,88,69,29,15,0,0,114,32,23,6,6,0,62,26,8,3,6,6,47,1555,335,301,86,19,2307
301021011,3,3,0,84,66,0,13,9,0,84,56,7,12,3,3,79,68,3,19,3,5,96,121,15,15,6,3,156,178,15,25,3,0,225,286,17,15,0,0,314,287,26,20,0,0,336,144,30,18,3,0,191,137,23,13,3,0,171,48,3,11,0,0,64,70,14,8,0,0,96,27,15,4,0,0,40,21,3,3,5,0,32,1581,172,173,48,15,1988
301021012,18,10,0,95,52,10,19,7,4,90,90,5,19,6,0,125,109,5,22,6,0,146,185,21,35,0,3,237,221,24,28,0,0,279,196,27,32,7,3,269,191,32,18,0,4,251,113,33,24,8,0,180,136,22,23,0,0,182,76,21,15,3,0,120,76,32,19,3,0,125,27,23,6,0,0,53,21,6,3,0,0,35,1560,272,292,65,11,2195
301021013,6,10,3,477,346,7,21,3,0,380,250,12,33,3,6,303,290,13,37,3,5,356,437,14,25,11,7,492,449,24,33,5,0,518,413,42,34,0,6,489,297,40,46,5,3,392,155,20,28,3,0,206,155,25,21,0,4,205,85,14,12,0,0,110,75,23,28,0,0,129,28,26,12,3,0,70,58,11,12,0,4,78,3508,281,350,66,48,4254
301021527,7,3,0,54,42,3,25,13,0,85,62,3,25,8,0,96,78,4,22,9,4,111,94,16,43,10,0,166,116,6,28,3,3,160,117,13,23,3,3,163,141,18,12,5,0,171,80,14,16,0,0,108,72,12,8,0,3,102,69,6,9,0,3,81,98,17,8,3,0,123,49,12,4,0,0,69,11,3,7,0,3,24,1079,124,243,61,23,1534
301031014,0,4,0,93,97,3,3,4,0,111,108,3,5,3,0,122,107,9,8,3,0,127,215,4,13,3,3,242,490,14,8,3,4,519,767,21,16,4,10,817,931,19,15,0,3,972,653,16,15,0,3,690,578,20,12,0,3,620,503,12,8,0,3,523,794,33,11,0,4,837,407,32,13,3,0,453,90,6,3,3,6,108,5846,200,121,33,47,6249
301031015,13,7,0,105,79,8,4,3,3,97,103,0,9,4,0,115,83,6,15,0,0,109,176,14,16,0,0,208,146,16,28,3,4,197,190,24,27,6,5,251,195,25,14,5,0,245,123,23,10,0,0,152,116,33,4,3,0,153,56,18,14,0,0,82,77,25,7,0,0,109,33,24,7,3,0,60,25,3,3,0,0,33,1493,206,174,37,22,1930
301031016,3,3,0,108,98,0,17,3,3,125,97,7,19,0,0,126,94,8,15,0,3,125,141,11,27,0,0,179,188,12,22,5,3,219,169,26,27,3,0,221,143,24,33,0,3,205,108,18,19,0,0,140,112,19,10,3,0,148,53,21,12,0,0,81,54,15,9,0,0,79,20,19,15,0,0,54,21,0,0,0,0,24,1408,170,231,32,13,1854
301031017,8,3,3,79,161,7,11,0,4,174,171,5,8,0,6,194,222,3,19,3,0,248,510,14,30,0,3,561,1202,27,23,5,6,1259,1830,33,34,3,6,1904,1930,43,45,7,10,2025,1269,51,27,0,4,1347,1025,60,24,3,4,1117,731,47,12,4,3,790,1162,75,20,4,0,1259,490,102,3,3,4,605,131,8,0,0,10,147,10921,480,261,40,67,11762
301031018,3,3,0,87,100,4,9,0,0,117,77,6,11,3,0,91,111,9,23,3,3,147,231,11,25,0,0,269,416,8,26,0,0,452,567,33,24,0,4,629,571,29,23,3,5,630,377,28,20,3,0,424,278,33,10,0,3,321,159,18,6,0,0,192,194,38,7,0,0,237,57,43,7,3,0,107,47,3,8,0,5,59,3279,260,193,30,31,3800
301031019,5,6,0,107,71,0,10,8,0,87,50,10,7,3,0,72,49,6,16,4,0,73,114,12,16,3,0,144,151,13,16,0,0,175,217,17,16,3,0,255,200,31,26,0,0,257,150,22,13,3,0,182,103,43,21,0,0,165,68,21,9,0,0,95,103,31,15,0,0,150,47,33,5,0,0,92,24,8,3,0,3,39,1455,241,178,38,13,1927
301031020,21,9,0,201,193,3,18,5,6,222,160,9,23,9,7,208,219,12,36,3,0,267,304,23,41,8,3,381,383,37,50,3,3,481,414,40,52,0,0,504,382,52,37,8,3,477,253,36,25,0,0,319,196,49,36,0,3,282,115,14,19,0,0,150,116,53,19,4,4,190,40,37,18,0,0,92,45,4,10,0,8,61,2993,379,405,64,38,3875
301031021,12,0,3,308,214,10,21,4,0,253,193,10,26,3,4,240,248,23,31,3,3,308,454,30,38,0,3,528,732,35,36,5,5,817,996,44,40,0,12,1092,958,68,58,3,5,1094,621,39,18,3,3,680,470,52,20,0,0,547,333,32,9,0,3,375,320,49,14,0,0,382,72,43,6,0,0,118,86,14,8,3,7,118,6014,456,344,38,54,6908
302011022,3,3,0,50,53,0,10,3,0,59,38,3,8,0,3,56,58,4,18,0,3,79,105,0,16,0,0,125,152,9,19,0,4,178,132,8,13,0,0,154,132,8,14,0,0,158,73,7,10,0,0,94,69,9,8,0,0,83,84,4,8,0,0,93,53,7,8,0,0,68,15,10,0,0,0,25,15,0,3,0,0,17,1015,73,134,14,16,1253
302011023,3,3,0,35,19,0,9,3,0,34,24,3,9,4,0,46,21,7,7,0,0,37,33,16,15,8,0,64,32,11,12,3,0,63,42,16,10,4,0,72,47,17,15,3,3,80,23,16,11,3,0,59,20,16,8,0,0,39,17,12,3,0,0,32,19,20,6,0,0,52,14,22,6,0,0,45,0,0,3,0,0,5,329,167,121,47,4,673
302011024,6,3,3,89,76,0,8,3,4,99,82,10,16,4,0,101,101,11,14,3,0,128,183,9,24,0,7,224,196,8,23,0,4,230,218,17,16,0,3,252,245,24,15,0,0,283,172,16,12,0,0,201,159,14,7,0,0,178,129,13,3,0,0,140,146,14,10,0,0,174,32,18,8,0,0,59,14,9,0,0,3,21,1834,153,160,25,18,2196
302011025,10,0,0,158,125,0,7,0,0,137,110,0,15,3,0,133,129,13,15,4,0,159,151,7,20,5,0,188,171,19,14,3,0,210,191,20,19,0,0,229,137,23,23,0,0,186,72,10,7,0,0,99,76,21,13,0,3,116,24,18,3,0,0,44,34,30,8,0,0,68,9,21,3,0,0,36,15,3,6,0,0,29,1399,189,171,17,18,1801
302011026,11,0,0,101,100,3,11,0,0,115,67,6,9,3,0,82,108,9,7,3,0,127,140,5,20,0,0,174,164,8,10,0,0,184,170,13,17,0,0,202,189,14,17,0,3,225,97,6,18,0,0,118,116,22,3,0,0,150,62,10,8,0,0,76,43,19,13,0,0,72,21,29,12,0,0,55,13,0,0,0,3,19,1367,138,157,23,9,1692
302021027,12,3,3,356,239,3,19,4,3,269,220,7,14,3,0,250,244,12,28,0,0,283,363,19,28,4,3,424,481,15,24,4,0,537,525,26,35,0,5,594,368,43,19,0,4,439,228,31,26,3,0,284,216,41,15,0,0,282,106,21,18,3,0,144,137,41,20,4,0,206,50,38,19,0,0,118,49,3,4,0,0,56,3580,317,295,35,20,4257
302021028,11,5,6,610,573,3,15,4,3,593,587,3,18,6,8,618,665,12,21,3,5,703,1045,20,22,5,3,1097,1383,29,23,7,9,1449,1568,34,35,0,12,1647,1876,26,29,3,0,1944,1507,30,32,0,3,1579,1276,26,17,0,8,1324,764,23,12,0,3,804,1050,39,20,0,0,1113,359,73,48,0,3,485,175,3,5,3,13,198,13456,333,312,48,77,14218
302021029,4,0,0,28,27,5,11,3,0,42,29,0,15,4,0,48,37,6,7,3,0,54,47,9,12,0,3,71,92,11,9,0,0,115,93,12,14,0,0,118,66,14,15,0,0,95,45,4,13,0,0,63,60,13,5,0,0,75,27,10,0,4,0,43,25,5,6,0,0,35,5,3,3,0,0,19,9,3,0,0,0,13,588,93,112,20,12,826
302021030,6,3,3,86,96,0,10,9,0,116,120,10,12,10,0,155,157,9,13,0,0,180,353,15,17,3,3,399,704,32,26,4,3,768,997,42,28,3,5,1075,1064,42,32,0,3,1144,633,52,28,0,3,715,529,56,14,0,3,602,323,17,9,0,0,345,449,48,15,0,0,520,95,47,5,3,0,150,75,7,9,3,3,89,5685,386,213,43,32,6363
302021031,3,3,3,133,108,3,23,4,3,133,103,3,18,3,0,130,155,11,29,7,3,203,291,19,32,0,3,338,418,16,28,3,3,465,514,29,36,0,0,580,494,37,42,3,0,576,347,36,27,0,0,414,320,43,24,0,0,393,201,32,21,4,4,256,177,50,18,0,3,251,79,47,6,4,0,141,41,0,0,0,0,49,3375,337,311,42,31,4089
302021032,12,3,0,206,189,4,10,4,0,204,203,7,15,0,3,231,204,7,22,3,5,239,370,19,36,3,0,424,453,20,32,0,5,503,586,33,31,0,3,652,579,44,37,0,3,664,304,29,19,0,0,352,239,40,22,0,0,302,153,20,12,0,0,181,176,35,16,0,0,226,59,39,13,0,0,115,47,4,3,0,3,56,3765,297,278,34,19,4396
302021033,3,4,0,44,47,0,12,0,0,59,37,4,7,0,0,50,40,0,6,0,0,49,58,4,11,3,0,81,82,10,15,4,0,112,83,14,8,3,0,105,73,6,19,3,0,99,34,21,6,0,0,59,32,12,7,0,0,51,17,12,5,0,0,34,20,9,3,0,0,36,5,3,5,0,0,21,5,0,0,0,0,7,575,104,112,20,8,821
302021034,9,7,0,51,55,3,11,5,0,71,29,3,15,0,3,57,42,10,19,3,0,79,78,11,24,0,0,118,103,3,15,0,0,121,96,17,17,0,0,134,95,17,15,0,0,125,74,14,18,0,0,109,81,25,16,3,0,131,41,21,11,3,0,74,45,30,19,3,0,100,19,17,7,0,0,46,5,0,5,0,0,18,812,172,202,30,9,1224
302031035,8,0,0,117,105,0,19,0,0,115,87,5,12,0,0,102,94,3,16,0,0,113,117,13,19,3,3,159,135,6,11,5,4,164,155,8,23,0,0,190,114,15,20,0,3,154,92,7,16,0,3,117,112,8,13,0,0,133,137,13,0,0,0,150,95,7,3,0,0,108,17,15,3,0,0,29,21,0,0,0,0,17,1389,95,168,23,16,1694
302031036,24,16,4,643,589,10,40,17,15,662,651,14,37,11,10,723,847,7,53,12,10,932,1591,21,71,16,19,1713,2565,46,62,6,29,2702,3490,47,61,11,19,3635,3709,78,90,3,24,3907,2692,58,36,3,13,2804,2381,58,52,3,9,2504,1847,38,33,0,3,1923,3275,64,36,3,10,3392,1754,102,21,5,4,1889,396,16,17,9,20,459,26469,574,643,159,189,28035
302031037,4,0,0,83,121,4,4,0,0,127,165,3,11,0,3,184,255,9,7,0,6,275,485,13,22,7,7,532,1107,32,28,4,14,1178,1767,37,23,8,12,1845,2083,48,29,4,12,2167,1401,32,29,0,9,1475,1141,62,17,0,6,1232,767,36,6,0,3,810,1095,68,21,6,3,1195,460,91,14,0,3,568,137,3,3,0,15,159,11072,450,217,36,83,11862
302031038,4,7,0,152,134,10,15,7,4,165,181,4,15,4,4,210,283,10,16,4,3,327,526,31,37,3,11,608,1148,25,40,9,3,1220,1563,38,42,6,18,1669,1663,48,46,4,7,1766,986,57,29,4,3,1068,731,78,17,5,3,836,499,31,16,0,3,547,833,67,16,0,0,917,344,66,12,0,3,423,105,5,4,0,10,122,9154,472,314,61,74,10074
302031039,8,3,0,196,160,6,11,8,4,178,174,14,11,3,5,214,204,11,8,0,5,228,473,22,22,0,6,523,956,16,24,0,8,1005,1041,29,27,3,11,1107,1068,50,32,0,3,1152,675,40,23,0,3,749,576,49,19,5,7,652,356,31,8,3,3,407,535,54,21,0,0,609,196,49,16,3,0,265,103,4,4,3,6,115,6712,379,229,49,61,7423
302031040,5,3,4,160,173,0,15,3,0,195,193,13,17,4,0,226,214,9,22,0,0,246,346,13,34,0,3,391,509,24,36,3,8,574,584,26,29,4,5,650,549,31,23,8,3,614,358,24,24,0,0,418,301,35,15,0,0,353,165,19,14,0,0,200,218,34,10,0,0,265,66,44,19,3,0,132,46,3,4,0,0,58,3878,282,271,41,22,4508
302041041,11,3,0,151,95,3,32,9,3,136,110,4,36,7,3,153,121,3,22,3,0,157,154,17,31,0,3,201,197,19,36,3,0,259,209,18,32,0,0,261,217,32,24,5,0,283,137,12,18,0,0,174,137,26,13,0,0,185,89,5,4,0,0,107,57,13,5,0,0,77,11,12,6,0,0,33,22,4,3,3,3,35,1698,171,285,38,14,2214
302041042,9,0,0,55,42,8,20,0,0,72,58,9,13,0,0,86,56,4,8,0,0,73,111,10,21,3,0,144,132,12,24,4,3,171,151,14,22,0,3,187,188,19,24,0,3,236,82,16,13,0,0,112,81,16,11,0,0,104,52,8,14,0,0,74,58,8,5,0,0,75,15,12,0,0,0,26,14,0,3,0,0,18,1086,133,191,11,14,1437
302041043,3,0,0,67,34,0,10,0,0,45,42,3,3,0,0,50,55,0,7,0,3,66,80,6,11,3,0,100,106,3,7,0,0,119,109,8,8,0,0,134,116,11,3,0,0,131,84,6,5,0,0,95,84,8,8,0,0,96,67,3,0,0,0,69,125,5,3,0,0,132,44,7,0,0,0,54,16,0,0,0,0,18,1033,63,76,13,12,1196
302041044,8,9,3,181,121,0,21,7,0,151,107,7,16,0,3,136,166,4,18,3,0,196,237,14,37,0,4,295,300,17,21,0,3,342,328,13,28,3,8,379,251,40,27,6,4,326,164,23,13,0,0,204,142,30,14,0,0,182,101,19,7,3,0,130,69,27,6,0,0,106,22,14,17,0,0,50,32,7,0,3,4,51,2232,216,237,50,22,2758
302041045,5,0,0,97,98,3,13,4,3,121,113,6,18,3,3,136,101,0,21,0,0,130,204,10,16,0,3,236,221,11,11,0,3,246,193,23,23,0,3,241,161,22,12,3,0,203,66,7,6,3,0,78,45,8,12,0,0,70,29,5,8,0,0,43,32,4,8,0,0,46,11,10,6,0,0,21,18,4,3,0,0,29,1384,114,163,19,22,1704
302041046,3,0,0,39,49,0,17,0,0,67,59,0,17,0,0,77,82,4,3,3,3,96,128,4,19,0,0,151,209,17,22,0,0,247,284,18,26,0,3,330,310,3,11,0,4,328,230,5,10,0,0,247,172,14,12,0,0,195,67,6,3,0,0,78,80,9,7,0,3,94,16,15,0,0,0,30,17,0,0,0,0,20,1728,98,161,9,19,2017
303011047,5,3,0,109,75,8,5,3,3,93,67,4,29,0,0,102,109,7,16,3,0,129,142,18,22,7,0,186,149,21,20,0,0,187,136,17,32,0,4,201,146,29,24,0,0,205,108,23,22,3,0,153,99,29,21,0,0,154,53,18,6,0,0,84,85,33,19,0,0,134,35,40,17,0,0,93,10,0,3,0,7,18,1319,255,248,32,18,1864
303011048,7,4,0,257,197,4,9,3,0,220,179,11,15,0,0,207,208,12,20,0,0,241,293,9,22,0,0,328,369,16,17,0,0,406,489,19,15,0,0,521,557,19,19,3,3,597,468,22,12,0,3,499,409,31,7,0,0,445,267,12,11,0,0,290,452,26,9,0,0,491,156,27,9,0,0,190,66,4,0,0,3,70,4363,215,155,20,23,4782
303011049,8,0,0,73,75,0,17,3,0,103,76,3,24,0,0,105,124,9,12,3,0,142,188,5,29,3,0,221,226,16,17,0,0,268,279,21,30,4,6,332,286,22,27,0,0,344,163,18,15,0,0,203,135,28,12,3,0,178,71,20,9,0,0,98,72,18,12,0,0,100,19,15,6,0,0,41,28,3,8,0,0,38,1795,185,231,31,16,2262
303011050,4,3,0,83,61,4,9,0,0,76,51,6,9,0,0,63,58,3,7,3,0,78,88,7,21,3,0,119,86,3,19,3,0,107,119,14,13,0,0,152,119,15,16,0,0,150,100,12,12,0,0,122,61,21,11,0,0,89,22,12,3,0,0,32,34,22,8,3,0,69,15,31,12,0,0,60,20,0,0,0,0,27,919,146,141,21,6,1232
303011051,18,3,0,277,301,7,18,6,0,333,246,14,24,5,5,296,282,20,39,4,0,350,369,20,42,3,3,434,418,29,47,12,3,508,412,28,48,5,0,487,296,46,41,5,0,383,191,37,26,3,0,257,169,36,20,0,0,228,103,17,13,4,3,140,186,46,18,4,4,256,90,38,11,3,0,141,47,3,7,0,0,59,3364,356,372,74,23,4185
303021052,4,3,0,176,144,3,7,3,0,160,137,0,21,3,0,168,147,6,22,3,0,184,196,18,27,0,3,248,256,11,29,3,3,301,263,26,33,8,3,320,249,23,37,0,0,318,163,17,27,3,3,209,122,17,13,3,0,154,75,11,9,0,0,96,98,28,11,0,0,138,26,27,18,0,0,70,24,3,5,0,0,30,2082,208,262,38,17,2603
303021053,14,3,0,195,166,4,24,7,3,204,208,10,27,4,0,256,238,17,23,5,3,292,324,22,50,8,3,413,470,39,48,3,3,564,621,42,43,7,6,725,639,62,49,3,3,759,441,53,39,7,0,532,488,63,29,3,0,581,267,31,23,0,3,318,284,83,28,0,0,404,69,98,19,0,3,188,52,8,6,0,5,70,4458,538,429,75,40,5537
303021054,6,3,0,69,59,3,10,3,0,73,59,3,9,0,0,73,81,6,13,0,0,95,144,5,12,0,3,168,141,8,10,0,3,164,188,11,16,3,0,215,263,14,17,0,0,294,241,15,4,0,3,261,289,5,10,0,0,306,224,6,4,0,0,242,286,6,4,0,0,296,70,6,3,0,0,80,24,0,3,0,0,29,2133,92,120,14,10,2369
303021055,7,3,0,140,173,4,13,6,3,200,201,3,15,0,5,232,246,3,28,0,0,272,503,16,39,4,3,567,647,26,30,3,4,709,856,23,34,0,5,920,896,29,33,3,5,962,588,36,34,3,0,660,527,37,23,6,0,595,310,35,14,0,0,361,346,57,19,3,5,433,109,107,86,0,0,308,71,8,3,0,0,77,5613,393,387,47,31,6475
303021056,5,3,0,54,67,4,15,3,0,92,98,6,19,3,0,126,109,10,22,0,0,136,148,13,22,3,3,185,165,13,19,4,7,208,176,13,29,0,0,220,186,16,33,4,0,239,121,12,24,0,0,161,104,22,10,0,0,139,70,14,7,0,0,91,76,24,5,0,0,111,19,21,16,3,0,60,18,5,3,0,0,27,1397,178,226,33,20,1856
303021057,3,3,0,23,27,0,8,3,0,44,38,3,12,4,0,55,44,3,9,4,0,64,82,5,14,0,0,99,75,15,9,0,4,97,94,9,17,0,0,127,97,15,13,3,0,128,55,11,15,0,0,82,53,12,6,0,0,72,36,6,3,0,0,45,37,16,8,0,0,67,10,11,6,0,0,24,3,3,0,0,0,4,676,104,125,26,6,932
303021058,7,0,4,199,305,6,26,0,4,341,355,9,26,3,13,408,431,18,37,6,9,498,792,26,42,5,3,881,1115,30,40,6,6,1199,1681,42,43,7,11,1780,2465,58,40,7,19,2585,1955,50,23,3,11,2048,1769,64,23,0,11,1858,1171,32,20,0,0,1223,1517,75,12,0,7,1621,634,76,23,3,3,738,151,11,3,0,4,168,14567,504,360,64,101,15606
303021059,4,0,0,146,133,3,14,9,0,156,144,11,14,6,3,177,171,12,18,0,0,202,268,18,26,0,6,316,353,25,35,4,0,413,458,31,27,3,3,523,504,46,30,4,0,588,350,34,25,3,6,419,270,47,18,0,3,331,195,19,17,0,0,236,242,52,20,0,0,312,91,57,15,4,0,164,35,3,4,0,5,48,3363,352,264,40,27,4045
303031060,9,3,0,120,165,6,17,7,0,196,194,14,38,17,3,262,228,17,30,8,0,286,463,23,46,4,3,544,703,32,35,5,4,779,1088,53,34,13,4,1193,1364,52,35,3,5,1459,1007,29,25,8,6,1072,795,47,23,4,0,869,558,21,8,6,0,591,1022,52,12,3,3,1086,521,53,15,0,3,591,96,10,3,3,3,117,8344,412,323,91,41,9211
303031061,0,4,0,124,110,0,14,6,0,133,103,3,9,4,0,124,110,3,12,3,0,135,115,5,14,5,0,148,199,12,10,0,3,225,186,19,13,3,3,224,193,18,13,3,3,230,113,17,4,3,0,139,129,13,7,0,0,150,62,5,10,3,0,77,62,19,0,0,0,75,9,8,0,3,0,19,25,0,0,0,3,26,1543,134,115,50,14,1853
303031062,10,4,0,90,100,5,18,0,3,122,102,6,16,7,0,129,163,8,22,0,0,190,281,20,18,10,0,326,427,16,25,3,3,479,593,23,21,6,4,643,521,20,38,0,3,577,358,21,10,0,0,398,337,39,9,3,0,393,179,24,4,0,0,210,154,25,19,0,0,198,46,38,6,0,0,91,40,8,3,0,7,53,3382,256,222,44,25,3929
