SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
103021069,12,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,10,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,22,0,8,0,0,31,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,18,3,0,0,0,23,31,10,5,15,3,64,1683,151,470,229,41,2578
103031070,30,6,0,0,0,35,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,14,4,0,0,0,0,7,3,0,0,3,0,11,0,0,0,0,0,0,123,4,16,5,3,149,12,0,0,0,0,12,5,0,3,3,0,13,0,0,0,0,0,0,50,8,4,0,0,61,87,3,3,3,3,104,4373,196,300,77,56,5007
103031071,9,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,8,14,11,0,72,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,4,7,0,0,29,52,6,14,6,3,81,1936,147,227,109,30,2455
103031072,28,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,0,0,0,0,0,0,7,0,0,0,3,9,0,0,0,0,0,0,111,5,11,3,0,139,8,0,3,0,0,15,4,3,0,0,0,14,4,0,0,0,0,4,37,7,0,0,3,45,100,4,14,3,11,133,4303,329,447,89,77,5242
103031073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,4,7,3,0,29,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,3,3,5,0,0,11,18,0,9,0,3,29,564,78,146,64,17,868
103031074,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,11,5,0,83,4,0,0,5,3,11,0,0,0,0,0,0,9,0,0,0,0,9,18,0,3,0,0,24,71,9,11,11,3,101,2804,198,470,268,70,3815
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,11,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,49,0,12,3,0,65,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,17,0,7,0,0,26,36,5,11,7,5,65,2217,156,353,151,40,2917
103041077,84,0,0,0,0,86,8,0,0,0,0,6,10,0,0,0,0,12,51,8,7,0,0,66,22,3,0,0,0,25,13,4,0,0,0,19,7,0,0,0,0,11,308,11,32,3,7,361,41,0,0,0,0,44,14,0,0,3,0,22,54,0,0,0,0,59,225,8,19,5,0,257,201,7,13,3,13,238,13383,685,825,119,173,15190
103041078,22,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,10,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,59,12,9,4,3,80,3,0,0,0,0,4,3,0,0,0,0,6,6,0,0,0,0,8,40,6,10,0,0,54,38,0,3,0,0,44,2641,254,359,53,54,3355
103041079,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,3,0,21,3,0,0,0,0,6,9,0,0,0,0,4,5,0,0,0,0,5,67,3,14,5,0,94,6,0,0,0,0,10,3,0,0,0,0,5,3,0,0,0,0,3,45,3,3,0,4,55,46,7,17,6,0,70,2404,281,555,318,67,3630
104011080,28,0,4,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,19,4,0,0,0,23,9,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,184,13,14,3,8,230,15,0,3,0,0,18,7,0,0,3,3,17,14,0,3,0,0,10,74,0,3,5,0,81,149,13,25,8,7,198,8111,374,641,141,142,9416
104011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,8,11,3,0,57,3,0,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,4,5,4,4,3,0,17,40,3,15,7,3,62,1077,164,468,216,52,1975
104011082,11,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,17,0,0,0,0,0,4,12,0,0,0,0,9,0,0,0,0,0,0,91,17,22,8,0,144,11,0,4,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,39,4,11,3,4,63,115,5,17,0,8,156,3594,360,654,151,89,4845
104021083,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,29,4,3,110,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,36,0,13,7,0,47,20,0,6,0,0,34,1172,103,328,68,40,1717
104021084,22,3,3,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,27,4,4,0,0,36,0,0,0,0,0,0,11,0,0,0,0,11,0,0,3,0,0,3,182,9,22,7,5,232,24,0,0,0,0,28,6,0,0,0,0,3,4,3,0,0,0,7,92,10,22,0,3,124,81,0,13,0,0,97,5247,358,551,109,73,6340
104021085,62,0,3,0,0,71,11,0,0,0,0,11,3,0,0,0,0,7,73,11,9,0,0,84,5,0,0,0,0,5,13,0,4,3,0,19,3,0,0,0,0,3,471,39,47,13,4,566,44,0,3,0,0,49,20,0,4,0,0,24,11,0,0,0,0,14,240,18,27,3,5,294,173,3,13,0,11,213,11527,606,766,121,119,13139
104021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,7,0,25,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,20,0,0,0,0,0,0,281,75,143,47,18,568
104021087,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11,3,0,26,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,9,15,0,8,0,6,24,551,53,251,80,11,952
104021088,12,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,0,0,13,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,32,3,11,4,0,51,5,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,35,5,3,0,0,4,14,710,151,242,81,16,1204
104021089,14,0,0,3,0,18,0,0,0,0,0,3,0,0,0,0,0,0,20,5,4,0,0,26,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,3,105,18,31,0,0,152,15,0,3,0,0,12,4,0,3,0,0,3,3,0,0,0,0,3,60,5,15,0,0,82,42,8,9,0,4,64,3353,284,518,95,55,4302
104021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,10,0,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,22,3,3,3,0,28,860,79,168,36,14,1157
104021091,44,0,4,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,16,4,0,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,72,8,20,0,0,98,9,0,0,0,0,13,3,0,0,0,0,3,3,0,0,0,0,3,264,5,8,0,0,275,48,0,13,0,0,64,2460,176,412,140,43,3235
105011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,29,0,3,0,0,31,34,0,8,7,0,51,917,57,143,66,27,1205
105011093,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,17,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,44,0,0,0,0,49,50,3,6,7,8,64,1827,91,190,118,35,2264
105011094,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,25,0,10,5,3,49,960,102,253,154,42,1512
105011095,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,7,4,0,0,0,16,45,3,15,7,0,71,1624,123,327,138,39,2247
105011096,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,36,0,4,0,0,43,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,31,3,3,0,0,36,64,3,7,4,6,86,1472,112,258,222,65,2131
105021097,61,0,0,3,0,63,0,0,0,0,0,0,4,0,0,0,0,4,14,0,3,0,0,20,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,74,0,5,7,0,85,9,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,37,5,7,0,0,45,134,12,7,0,11,172,5986,268,381,95,126,6856
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,13,21,11,8,3,5,42,599,77,195,113,27,1012
105031099,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,11,8,0,55,3,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,14,3,3,0,0,24,50,4,18,3,0,80,1683,136,492,255,51,2621
105031100,57,0,0,0,0,58,3,0,0,0,0,3,4,0,0,0,0,4,19,0,0,0,0,23,29,0,0,0,0,27,7,0,0,0,0,9,0,0,0,0,0,3,86,0,3,0,0,93,9,0,0,0,0,9,10,0,0,0,0,10,19,0,0,0,0,19,149,0,0,0,0,154,104,3,3,0,8,119,5648,301,380,63,86,6480
105031101,47,0,0,0,0,49,3,0,0,0,0,3,0,0,0,0,0,4,27,4,0,0,0,32,34,3,10,0,0,48,11,0,0,0,0,13,0,0,0,0,0,0,130,7,7,0,0,141,9,0,0,0,0,9,16,0,0,0,0,20,18,0,0,0,0,21,153,12,14,0,4,184,115,3,5,6,18,147,8777,535,606,104,99,10129
105031102,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,20,3,0,0,0,28,7,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,3,38,3,4,3,0,49,28,3,0,0,0,41,1704,122,204,35,42,2096
105031103,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,19,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,9,7,3,3,6,4,30,469,103,304,145,30,1050
105031104,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,14,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,28,3,11,5,4,57,993,86,356,137,31,1607
105031105,6,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,21,3,0,0,0,20,3,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,34,0,3,3,0,39,28,5,6,7,0,44,1261,141,281,145,21,1845
105031106,24,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,9,4,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,3,25,0,3,0,0,34,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,35,0,4,0,0,38,27,5,14,4,0,51,1535,127,322,126,36,2148
106011107,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,3,0,18,3,0,0,0,0,7,15,0,0,0,0,16,0,0,0,0,0,0,77,19,22,5,3,132,8,0,4,0,0,14,0,0,0,0,0,4,4,0,0,0,0,4,38,4,6,5,0,53,56,16,10,6,5,89,3257,274,283,128,68,4013
106011108,21,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,16,3,4,0,0,0,5,7,0,0,0,0,14,0,0,0,0,0,0,148,10,12,0,0,174,7,3,0,0,0,12,3,0,0,0,0,7,6,0,0,0,0,7,43,5,3,0,0,51,96,3,3,3,7,117,5611,280,365,78,79,6411
106011109,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,37,12,13,6,0,78,5,0,0,0,0,7,4,0,0,0,0,5,0,0,0,0,0,0,21,5,3,0,0,30,12,6,3,0,3,28,1176,164,218,73,22,1639
106011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,4,5,0,56,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,14,27,8,10,8,0,52,1428,209,347,154,30,2170
106011111,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,55,10,8,3,0,78,3,0,0,0,0,6,3,0,4,0,0,6,7,0,0,0,0,8,20,3,4,0,0,28,52,3,6,3,8,76,2796,172,247,60,39,3313
106011112,44,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,7,41,3,8,3,0,54,3,5,0,0,0,4,6,0,4,0,0,14,4,0,0,0,0,5,131,7,8,0,0,156,22,0,0,0,0,20,15,0,0,0,0,14,13,0,0,0,0,13,67,3,4,0,0,79,108,3,11,0,9,127,7299,356,317,85,78,8133
106011113,4,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,4,25,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,95,7,8,0,0,103,13,0,0,0,0,11,7,0,0,0,0,6,3,0,0,0,0,3,48,0,0,0,0,52,101,0,4,7,4,115,6378,173,183,112,61,6906
106021114,38,0,0,0,0,40,6,0,0,0,0,6,3,0,4,0,0,9,26,0,0,0,0,29,13,0,3,0,0,16,5,0,3,0,0,8,0,0,0,0,0,0,173,8,13,3,0,192,22,0,0,0,0,22,3,0,3,0,3,9,10,0,0,0,0,10,67,6,8,0,0,79,65,3,0,0,3,71,5825,256,271,56,46,6457
106021115,30,0,0,0,0,29,9,0,0,0,0,8,4,0,0,0,0,5,17,0,0,0,0,20,4,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,163,11,26,10,0,207,25,0,7,0,0,24,11,3,3,3,0,21,14,0,0,0,0,14,64,17,12,3,0,94,62,3,5,0,3,72,6500,470,566,99,55,7682
106021116,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,4,0,0,0,10,649,121,163,40,13,986
106021117,41,0,0,0,0,45,5,0,0,0,0,3,3,0,0,0,0,4,50,3,0,0,0,54,9,0,0,0,0,13,5,0,0,0,0,6,0,0,0,0,0,0,151,16,10,8,0,181,13,0,0,0,0,13,4,0,0,0,0,5,10,0,0,0,0,6,55,7,3,0,0,67,78,5,3,3,3,96,6559,405,350,93,70,7471
106021118,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,92,9,5,0,0,106,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,4,34,11,3,0,0,42,35,3,3,0,3,46,3235,275,227,49,44,3823
106031119,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,26,0,7,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,13,8,3,3,0,3,20,525,86,137,34,9,799
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,9,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,11,19,5,6,0,3,28,559,79,121,24,14,799
106031121,38,0,0,0,5,40,3,0,0,0,0,9,5,0,0,0,0,3,31,6,11,0,0,51,0,0,0,0,0,0,13,0,0,0,0,20,0,3,3,3,0,10,237,34,66,14,3,345,31,3,0,0,0,36,4,3,3,3,0,10,4,0,0,0,0,3,112,12,11,3,3,140,74,9,6,0,3,98,5344,530,681,147,79,6782
106031122,17,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,28,0,3,0,0,34,3,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,225,21,17,3,0,264,9,0,0,0,0,7,4,3,0,0,0,12,8,0,0,0,0,8,105,4,0,0,0,113,110,4,9,0,10,127,9080,386,332,60,79,9934
106031123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,8,0,5,3,0,17,439,133,132,28,7,737
106031124,7,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,13,3,3,46,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,3,0,24,30,0,6,5,0,34,775,107,161,30,23,1097
106031125,30,0,3,0,0,29,3,0,0,0,0,5,9,0,0,0,0,9,41,0,0,0,0,43,7,0,0,0,0,7,12,0,0,0,0,10,0,0,0,0,0,0,289,18,14,4,0,329,31,0,0,0,0,38,3,0,0,0,0,3,13,0,0,0,0,12,75,3,6,5,0,90,59,8,13,5,3,79,5840,240,301,71,55,6505
106041126,56,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,21,0,0,0,0,21,11,0,0,0,0,7,3,0,0,0,0,4,123,4,11,0,3,141,8,0,0,3,0,12,13,0,0,0,0,13,18,0,0,0,0,17,100,3,7,0,0,108,78,0,9,3,4,97,5844,207,292,70,64,6475
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,41,0,3,5,0,52,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,16,0,0,0,0,15,50,0,3,0,3,59,1771,66,119,58,25,2043
106041128,64,0,0,0,0,64,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,5,7,0,0,64,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,51,0,3,0,0,53,63,3,4,0,3,77,2286,156,228,67,43,2775
106041129,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,13,0,0,73,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,23,41,0,8,6,0,62,1487,148,366,203,38,2244
107011131,27,0,3,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,13,9,0,3,0,0,10,208,22,24,4,0,255,11,0,3,0,0,11,13,3,3,0,0,18,3,0,0,0,0,4,91,15,22,0,0,125,51,0,9,0,4,62,3813,283,439,70,44,4654
107011132,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,4,0,0,45,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,3,0,28,10,0,0,0,0,10,641,59,109,13,5,834
107011133,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,178,0,0,0,0,179,7,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,105,3,0,0,0,106,40,0,0,0,0,47,3152,53,25,5,22,3265
107011134,63,0,0,0,0,60,9,0,0,0,0,12,0,0,0,0,0,0,42,3,0,0,0,52,12,0,0,0,0,8,10,0,0,0,0,13,8,3,0,0,0,9,343,27,29,3,8,417,23,0,0,0,0,23,10,7,0,3,0,20,3,0,0,0,0,3,362,25,23,3,8,416,116,6,13,4,16,149,7927,549,436,83,94,9077
107011545,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,4,0,3,0,0,6,4,0,0,0,0,3,46,3,4,0,0,56,0,0,0,0,0,0,16,0,3,0,0,23,0,0,0,0,0,0,54,8,17,0,5,86,14,0,3,0,0,25,1056,96,164,30,16,1363
107011546,60,0,0,0,0,65,3,0,0,0,0,4,7,0,0,0,0,7,17,5,4,0,0,20,20,0,0,0,0,23,16,0,3,0,0,19,16,0,0,0,0,13,231,11,11,3,0,256,17,0,0,0,0,22,30,3,4,0,0,49,7,0,0,0,0,7,290,28,24,3,3,351,72,3,10,4,4,91,5592,286,285,42,49,6255
107011547,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,4,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,17,11,0,3,0,0,9,272,45,40,5,12,377
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,58
107031136,8,0,0,0,0,14,0,0,0,0,0,3,0,0,3,0,0,5,12,5,0,3,0,17,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,75,11,20,3,0,111,3,0,0,0,0,3,6,3,4,0,0,10,0,0,0,0,0,0,52,8,6,0,0,72,23,0,5,0,3,26,1980,184,268,49,26,2506
107031137,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,16,9,3,3,121,4,0,5,0,0,4,3,0,3,0,0,3,0,0,0,0,0,0,48,8,3,0,0,67,41,5,3,0,0,46,1957,164,156,35,19,2328
107031138,18,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,6,5,8,5,0,20,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,106,19,28,4,4,164,12,0,0,0,0,10,4,0,3,0,0,10,0,0,0,0,0,3,45,7,3,0,0,57,22,7,3,0,3,36,2215,221,332,62,29,2861
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,8,322,76,154,22,10,579
107031140,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,11,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,48,11,14,4,0,73,11,3,3,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,12,0,8,0,0,24,28,4,7,3,3,52,1188,205,321,93,26,1836
