SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
119011572,0,24,21,0,0,0,0,21,8,0,0,0,0,8,95,0,0,0,0,101,8,3,0,0,0,12,370,46,54,18,3,488,23,0,0,0,0,23,360,14,27,0,9,403,44,0,3,0,6,51,4349,179,201,84,45,4856,4467,281,179,60,53,5040,19,4,3,0,0,19,456,94,51,17,0,619,17,0,0,0,0,21,48,11,7,0,0,73,114,12,4,3,0,135,73,11,0,0,3,88,20,5,0,3,0,28,30,12,4,3,0,47,77,0,7,0,0,88,276,9,10,4,3,304,42,0,3,0,0,50,44,3,9,0,0,53,70,3,4,0,3,82,22,0,3,0,0,26,51,16,0,0,0,69,9,0,0,0,0,9,79,11,10,4,0,100,212,64,41,9,7,327,53,7,3,0,0,58,9,0,0,0,0,11,9,0,0,0,0,9,169,7,9,0,0,178,57,10,5,3,3,77
119021362,0,13,12,0,0,0,0,15,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,30,4,10,0,0,46,0,0,0,0,0,0,142,5,11,5,0,160,21,0,3,0,4,34,1281,84,119,31,18,1540,1344,179,138,21,32,1710,0,0,0,0,0,3,197,48,34,14,5,296,0,0,0,0,0,0,13,6,3,0,0,23,33,0,3,0,0,36,18,0,0,0,0,18,3,0,0,0,0,6,34,12,9,0,0,53,26,8,3,0,0,34,79,8,11,0,0,106,19,0,3,0,0,21,6,0,0,0,0,6,11,0,0,0,0,10,18,3,0,0,0,22,26,13,3,0,0,53,3,0,0,0,0,3,90,39,44,11,3,184,108,46,35,0,9,195,14,3,6,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,55,4,4,0,0,62,31,3,8,0,0,46
119021363,0,11,24,0,0,0,0,31,0,0,0,0,0,6,56,0,4,0,0,60,8,0,0,0,0,6,115,4,25,4,4,147,13,0,0,0,0,13,346,10,23,6,8,390,26,0,0,0,0,32,3177,174,207,75,41,3672,2254,149,135,31,27,2603,4,0,0,0,0,9,831,194,155,51,5,1236,10,0,0,0,0,12,30,6,3,0,0,41,65,4,9,0,3,80,26,3,0,0,0,28,8,0,3,0,0,13,40,5,7,3,3,64,132,15,20,3,0,166,150,12,28,0,0,195,56,4,6,0,0,70,23,0,0,0,0,23,22,3,0,0,0,29,19,0,0,0,0,23,31,7,3,0,0,43,8,4,0,0,0,14,250,63,74,24,6,412,116,28,22,7,8,166,110,11,10,0,0,137,0,0,3,0,0,3,0,0,0,0,0,4,89,3,4,0,0,98,33,8,16,0,3,53
119021364,0,4,15,0,0,0,0,13,3,0,0,0,0,3,64,7,8,0,0,75,7,0,0,0,0,7,59,0,3,3,0,68,0,0,0,0,0,0,188,9,11,0,5,214,26,7,4,3,0,40,2312,173,186,46,28,2750,2811,351,277,50,40,3529,18,0,0,0,0,15,415,75,32,15,0,539,12,3,0,0,0,15,33,8,5,0,0,49,73,0,0,0,0,69,53,3,3,0,0,63,14,0,0,0,0,17,90,27,24,11,0,155,89,10,5,0,0,106,132,8,0,0,0,148,61,8,15,0,0,78,16,4,0,0,0,28,22,0,0,0,0,18,31,0,0,0,0,34,37,4,12,3,4,58,6,0,0,0,0,12,23,8,10,0,0,37,84,24,22,7,5,148,24,0,3,0,0,28,9,0,0,0,0,9,4,0,0,0,0,9,160,4,7,0,0,177,27,0,0,0,0,26
119021366,0,0,3,0,0,0,0,5,3,0,0,0,0,3,17,0,0,0,0,13,3,0,0,0,0,3,78,7,14,3,0,100,0,0,0,0,0,0,150,10,17,5,4,182,19,0,0,0,0,18,1436,107,114,47,29,1732,1494,174,132,27,24,1846,3,0,0,0,0,3,279,68,17,16,3,388,14,0,0,0,0,19,38,11,10,0,7,72,33,3,3,0,0,43,21,4,0,0,0,26,5,0,0,0,0,6,17,6,9,0,4,32,31,9,3,0,0,35,65,6,6,3,0,77,32,4,3,0,0,44,8,3,5,0,0,14,18,4,8,0,0,31,7,0,0,0,0,7,21,5,0,0,0,31,0,0,0,0,0,0,14,12,4,0,0,34,208,88,78,18,11,402,23,0,0,0,0,21,4,0,0,0,0,4,3,0,0,0,0,4,74,0,0,0,3,84,57,9,34,0,3,102
119021367,0,3,5,0,4,0,0,5,0,0,0,0,0,4,24,0,0,0,0,22,0,0,0,0,0,0,42,3,7,0,3,47,0,0,0,0,0,0,118,11,6,0,0,144,14,0,0,3,0,18,1400,82,77,28,21,1605,1434,106,102,17,21,1684,6,0,0,0,0,6,107,32,25,11,0,168,3,0,0,0,0,3,14,3,3,0,0,24,23,3,0,0,3,29,27,0,0,0,0,25,0,0,0,0,0,0,33,13,8,0,0,52,22,0,0,0,0,21,41,4,3,4,0,54,23,0,0,0,0,28,3,0,3,0,0,7,13,0,0,0,0,12,4,0,0,0,0,4,18,0,3,0,0,17,3,0,0,0,0,3,26,9,0,0,0,37,83,18,15,0,3,127,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,35,29,9,14,0,0,49
119021573,0,9,3,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,26,3,0,0,0,0,3,42,0,9,0,6,52,0,0,0,0,0,0,207,19,37,7,6,269,12,0,0,0,0,16,1310,72,118,22,24,1537,1130,74,76,17,25,1307,0,0,0,0,0,0,75,17,13,4,0,101,0,0,0,0,0,4,18,4,0,0,0,21,24,6,4,0,0,36,4,0,0,0,0,4,0,0,0,0,0,0,55,4,6,0,0,71,9,0,0,0,0,9,61,19,30,9,0,115,33,0,4,0,0,44,12,0,0,0,3,18,20,3,4,0,0,25,9,3,0,0,0,8,9,3,0,0,0,11,0,0,0,0,0,0,20,4,8,0,0,33,110,33,29,6,0,172,12,3,4,0,0,18,4,0,0,0,0,4,3,0,0,0,0,3,30,0,3,0,0,40,50,22,50,6,6,119
119021574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,14,3,18,0,3,37,0,0,0,0,0,0,156,16,34,6,5,223,165,19,22,3,5,213,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,8,3,3,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,10,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,12,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,16,7,24,0,0,40
119031368,0,13,24,0,0,0,0,25,9,0,0,3,0,13,86,6,3,0,0,96,6,0,0,0,0,6,81,12,3,3,0,100,3,0,0,0,0,3,385,15,17,3,4,425,44,0,9,0,0,61,5183,290,219,67,48,5805,4011,190,160,28,40,4426,4,0,0,0,0,7,1437,307,206,70,16,2034,27,0,0,0,0,31,37,12,4,0,0,49,81,3,3,0,0,83,57,13,3,0,0,78,13,0,0,0,0,15,35,0,7,0,0,43,267,55,39,11,3,372,139,16,5,0,0,164,75,6,6,6,0,94,11,0,0,0,0,14,10,0,3,0,0,13,34,0,0,0,0,34,25,5,3,0,0,40,13,0,0,0,0,12,61,10,0,3,0,74,69,12,18,4,5,108,100,20,11,3,0,130,0,0,0,0,0,0,3,0,0,0,0,3,136,3,7,0,0,142,33,5,0,0,0,40
119031369,0,3,16,0,4,0,0,17,0,0,0,0,0,0,29,3,4,0,0,41,3,0,0,0,0,3,14,6,0,0,0,21,0,0,0,0,0,0,104,5,21,3,0,134,14,3,0,0,0,14,1410,103,214,40,15,1774,1363,203,241,33,14,1855,9,0,0,0,0,10,153,48,61,16,0,279,10,3,0,0,0,10,16,4,7,3,0,30,16,0,3,0,3,22,17,0,3,0,0,27,4,0,3,0,0,7,21,5,4,5,0,30,49,4,9,0,0,60,37,3,3,0,0,42,22,0,8,0,0,31,5,3,0,0,0,8,7,0,0,0,0,12,8,0,0,0,0,17,8,3,4,0,0,19,5,0,6,0,0,6,13,0,5,0,0,21,11,3,8,0,0,26,8,7,5,0,0,18,7,0,0,0,0,7,3,0,0,0,0,4,44,8,3,3,0,51,6,0,0,0,0,6
119031370,0,3,6,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,16,0,0,3,0,26,0,0,0,0,0,0,74,4,10,3,0,96,3,0,0,0,0,4,805,61,72,17,8,966,681,72,79,6,11,853,0,0,0,0,0,0,179,65,42,7,0,297,4,0,0,0,0,4,19,8,3,0,0,32,10,0,0,0,0,13,11,0,0,0,0,10,5,0,3,0,0,4,18,3,3,0,0,20,26,5,3,0,0,42,16,0,0,0,0,17,11,5,7,0,0,24,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,9,3,0,3,0,0,6,9,4,0,0,0,17,25,7,4,3,3,39,12,0,3,3,0,17,3,0,0,0,0,3,0,0,0,0,0,0,23,0,3,0,3,29,5,0,0,0,0,5
119031371,0,0,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,21,4,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,3,48,3,4,0,0,55,4,0,0,0,0,6,677,85,104,19,7,901,1020,143,152,22,9,1343,0,0,0,0,0,4,41,30,41,0,0,112,3,3,3,0,0,10,3,0,0,0,0,0,11,0,0,0,0,11,17,6,3,0,0,28,3,0,0,0,0,3,16,0,5,0,0,22,20,0,0,0,0,21,24,0,0,4,0,26,9,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,3,0,0,8,3,0,0,0,0,9,3,0,0,0,0,6,14,0,0,0,0,14,3,4,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,5,24,0,0,0,0,29,0,0,0,0,0,3
119031372,0,4,8,0,0,0,0,9,0,0,0,0,0,0,41,3,3,0,0,49,4,0,0,0,0,6,19,0,3,0,0,27,0,0,0,0,0,0,136,13,7,3,0,154,20,7,4,0,0,27,1610,184,154,48,17,2011,2629,510,289,59,31,3516,3,5,0,0,0,11,206,86,37,15,4,351,9,3,0,0,0,15,17,5,0,3,0,29,30,0,0,0,0,31,32,8,3,0,0,49,4,3,0,0,0,13,32,17,7,0,0,52,41,12,3,0,0,56,52,5,3,0,0,58,22,7,3,0,0,31,5,0,0,0,0,7,13,0,0,0,0,13,25,3,0,0,0,28,17,12,3,0,0,30,4,0,0,0,0,6,14,0,5,0,0,18,45,21,12,3,0,79,18,3,0,3,0,27,11,0,0,0,0,12,8,0,0,0,0,8,97,5,9,0,0,112,15,4,3,0,0,18
119031373,0,3,12,0,0,3,0,10,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,24,3,3,0,0,29,0,0,0,0,0,0,52,0,9,0,3,68,11,0,0,0,3,12,736,39,67,15,12,865,816,44,60,7,13,933,3,0,0,0,0,3,107,33,38,10,0,187,0,3,0,0,0,3,14,0,0,0,3,21,17,0,4,0,0,18,6,0,3,0,0,11,0,0,0,0,0,0,5,0,0,0,0,9,30,4,4,0,0,44,42,7,3,0,3,50,12,0,0,0,0,12,5,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,15,3,3,0,0,18,0,0,0,0,0,7,4,0,3,0,0,11,35,8,15,4,0,67,15,0,3,0,0,16,0,0,0,0,0,3,3,0,0,0,0,3,35,3,0,0,5,39,18,3,4,0,0,24
119031374,0,3,9,0,0,0,0,13,0,0,0,0,0,0,34,5,3,0,0,41,3,0,0,0,0,9,6,0,0,0,0,11,0,0,0,0,0,0,130,8,6,0,3,147,23,0,0,0,0,27,1658,138,147,50,12,2007,1865,272,195,51,17,2395,3,0,0,0,0,3,193,83,73,22,8,377,7,3,3,0,0,15,16,6,6,0,0,32,19,0,3,0,0,22,21,4,5,0,0,30,6,0,0,0,0,6,26,9,5,3,0,51,39,15,7,4,0,65,44,4,3,0,0,57,23,0,3,0,0,27,0,0,0,0,0,3,0,3,0,0,0,5,10,0,0,0,0,14,9,4,3,3,0,17,3,0,0,0,0,3,8,0,3,0,0,10,24,16,17,3,3,64,20,5,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,52,3,7,0,0,65,4,0,0,0,0,10
119041375,0,3,16,0,0,0,0,21,0,0,0,0,0,0,25,0,4,0,0,29,0,0,0,0,0,0,16,3,3,0,0,26,0,0,0,0,0,0,193,5,9,0,0,221,11,0,0,0,3,21,1433,83,100,41,18,1670,1738,154,132,26,19,2069,0,3,0,0,0,7,170,39,34,12,0,255,8,3,0,0,0,14,22,3,9,0,0,35,35,0,3,0,0,41,47,8,9,0,0,64,3,0,0,0,0,3,23,3,3,0,0,28,23,0,0,0,0,28,79,6,9,0,0,93,24,0,9,0,0,39,13,3,4,0,0,17,6,0,0,0,0,10,31,3,3,0,0,37,22,3,0,3,0,29,6,0,0,0,0,10,18,3,3,0,0,22,112,45,36,6,4,203,6,5,8,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,98,7,7,0,0,110,10,0,7,0,0,19
119041376,0,0,5,0,0,0,0,4,3,0,0,0,0,3,22,0,4,0,0,31,0,0,0,0,0,0,13,0,3,0,0,15,3,0,0,0,0,4,241,14,13,4,3,277,12,0,3,0,0,14,1390,68,148,29,14,1648,1218,143,186,24,10,1579,0,0,0,0,0,0,129,38,54,10,3,235,4,0,0,0,0,4,44,7,9,0,0,61,40,3,0,0,0,45,40,9,5,3,0,54,3,0,0,0,0,8,16,10,9,0,0,36,26,3,3,4,0,30,39,6,4,0,3,55,20,0,3,0,3,27,3,0,0,0,0,10,6,3,3,0,0,11,9,0,3,0,0,13,17,0,8,0,0,25,3,0,0,0,0,3,6,0,4,0,0,13,52,28,48,3,3,140,11,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,3,58,7,10,3,0,81,20,0,3,0,0,30
119041377,0,5,21,0,4,0,0,25,0,0,0,0,0,0,18,0,0,0,0,26,0,0,0,0,0,0,5,0,9,0,0,20,0,0,0,0,0,0,38,5,8,0,0,57,10,0,0,0,0,10,858,68,123,22,9,1081,917,135,126,20,11,1208,0,0,0,0,0,0,80,32,40,4,0,155,3,0,0,0,0,3,6,5,0,0,0,10,4,3,0,0,0,6,9,0,0,0,0,13,3,0,0,0,0,3,19,6,10,0,0,41,17,3,4,0,0,26,25,0,0,0,0,30,8,0,3,3,0,19,3,0,0,0,0,8,0,0,0,0,0,0,4,8,0,0,0,14,10,3,3,0,0,18,0,0,0,0,0,5,7,3,3,0,0,10,35,11,13,0,3,61,9,0,3,0,0,17,3,0,0,0,0,3,0,0,0,0,0,5,30,4,4,0,0,42,3,0,0,0,0,6
119041378,0,23,45,3,4,3,0,56,8,0,0,0,0,7,255,3,3,0,0,261,29,0,0,0,0,29,45,3,6,0,0,59,23,0,0,0,0,25,481,11,15,7,8,525,59,3,0,0,3,66,6472,123,158,36,48,6837,5632,250,187,32,44,6141,19,0,0,0,0,24,445,35,36,9,4,524,25,0,0,0,0,26,82,11,3,0,7,98,89,3,0,0,0,93,121,3,12,0,3,136,32,0,0,0,0,31,59,3,18,3,0,80,148,7,9,0,0,170,614,7,13,0,0,637,70,3,4,0,3,84,31,3,3,0,0,33,9,0,3,0,0,16,64,0,0,0,0,67,33,7,0,0,0,43,20,0,4,0,0,21,66,5,0,0,0,73,63,19,9,0,0,93,95,4,6,0,0,102,16,0,0,0,0,15,12,0,0,0,0,9,186,6,12,0,5,211,26,3,3,0,0,35
119041379,0,0,4,0,4,0,0,13,0,0,0,0,0,0,30,3,6,3,0,44,0,0,0,0,0,0,11,0,0,0,0,10,9,0,0,0,0,9,58,3,14,0,0,80,11,0,0,0,0,19,995,81,102,28,6,1217,1140,155,123,20,14,1450,3,0,0,0,0,6,156,50,36,4,4,252,5,3,0,0,0,9,17,9,4,0,0,34,12,0,0,0,0,8,19,3,4,0,0,28,7,3,3,0,0,7,19,5,11,0,0,31,22,6,3,3,0,36,28,3,7,0,0,35,9,3,3,0,0,16,4,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,3,8,3,0,0,0,18,3,0,3,0,0,3,4,0,0,0,0,10,20,7,5,0,0,36,17,0,0,0,0,20,3,0,0,0,0,3,5,0,0,0,0,5,32,0,0,0,0,35,8,0,0,0,0,10
119041380,0,0,17,4,0,0,0,17,3,0,0,0,0,4,19,0,0,0,0,20,5,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,105,14,9,4,3,132,11,0,3,0,0,15,760,75,89,19,13,960,764,132,115,24,22,1050,0,0,0,0,0,0,55,15,16,5,0,88,3,0,0,0,0,5,17,6,11,0,0,36,9,0,0,0,0,13,14,3,6,0,0,23,4,0,0,0,0,4,28,16,12,0,0,56,11,3,0,0,0,12,37,0,3,0,0,44,8,3,0,0,0,12,4,0,3,0,0,6,3,3,0,0,0,5,5,3,0,0,0,10,16,0,4,0,0,23,0,0,3,0,0,5,6,3,0,0,0,11,25,7,7,0,0,36,9,0,0,0,0,17,0,0,0,0,0,3,3,0,0,0,0,3,25,3,0,0,0,33,6,0,0,0,0,5
119041381,0,12,21,0,3,0,3,32,5,0,0,0,0,3,45,3,7,3,0,55,3,0,0,0,0,3,37,0,9,0,0,51,3,0,0,0,0,3,337,14,11,3,4,368,24,4,0,0,0,37,2300,127,141,32,28,2628,2437,211,156,16,29,2859,9,0,0,0,0,12,262,57,48,12,0,384,5,3,0,0,0,11,36,8,3,0,0,55,55,3,3,0,0,57,129,23,25,5,3,172,12,0,3,0,0,12,32,8,11,0,0,46,58,9,4,0,0,70,123,11,8,3,3,147,39,0,3,0,0,47,15,3,0,0,0,17,13,0,0,0,0,10,16,4,3,0,0,26,28,0,9,0,0,39,5,3,4,0,0,9,17,4,3,0,0,27,99,30,27,3,4,166,19,3,8,0,0,28,4,0,0,3,0,10,6,0,0,0,0,6,102,5,8,0,0,116,31,0,0,0,0,26
119041382,0,0,18,0,0,0,0,19,0,0,0,0,0,0,25,6,10,0,0,40,3,0,0,0,0,3,3,0,4,0,0,10,0,0,0,0,0,0,68,8,13,0,0,92,5,0,0,0,0,8,965,116,154,28,10,1279,1171,205,201,34,17,1622,3,0,0,0,0,5,42,30,10,3,0,82,0,0,0,0,0,3,18,11,5,0,0,38,5,5,0,0,0,12,18,3,3,0,0,28,3,0,0,0,0,3,20,12,9,3,3,39,10,4,9,0,0,18,28,0,3,0,0,33,5,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,12,10,4,5,0,0,18,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,6,10,9,0,0,22,4,0,0,0,0,9,3,0,3,0,0,3,3,0,0,0,0,7,23,10,8,0,0,42,0,0,0,0,0,8
120011383,0,15,15,4,0,0,0,23,0,4,0,0,0,7,28,6,10,0,0,46,12,0,6,0,0,18,25,3,3,0,0,34,3,0,0,0,0,7,118,16,14,3,0,154,23,0,0,0,0,23,1472,219,193,48,22,1958,1619,341,261,43,20,2278,7,0,0,0,0,7,122,50,23,18,0,219,7,0,0,0,0,12,6,4,3,0,0,16,24,8,0,0,3,29,4,0,0,0,0,4,6,0,0,0,0,8,8,4,0,0,0,16,26,7,6,0,0,43,75,7,7,0,0,91,31,3,3,3,0,35,17,8,0,0,0,25,19,0,0,0,0,21,31,4,3,0,0,35,55,32,20,4,0,109,0,0,0,0,0,0,86,24,23,3,0,134,31,11,12,0,7,56,21,3,3,0,0,32,5,5,0,0,0,4,4,0,0,0,0,6,69,19,12,0,4,98,17,3,0,0,0,21
120011384,6,154,55,0,3,0,0,55,32,0,0,0,0,30,271,11,4,3,4,286,30,0,0,0,0,33,142,3,3,0,0,147,14,0,0,0,0,15,780,9,14,5,12,821,63,0,0,0,5,65,9134,206,224,64,65,9695,8512,284,230,31,52,9112,44,0,3,0,0,47,1160,136,94,39,8,1446,33,3,0,0,0,32,64,7,0,0,0,75,254,0,5,0,0,261,28,0,0,0,0,34,53,0,0,0,0,62,48,0,4,0,0,48,329,18,3,0,0,349,1292,39,32,0,6,1374,213,0,3,0,0,222,116,8,9,0,3,129,61,0,3,0,0,67,106,4,0,0,0,111,108,8,5,3,0,122,37,3,3,0,0,37,379,74,51,13,4,526,119,12,17,0,3,146,245,5,7,0,0,262,16,0,3,0,0,20,27,0,0,0,0,32,380,17,8,0,0,410,173,3,22,0,9,209
120011385,0,17,25,3,3,0,0,35,0,0,0,0,0,7,45,6,15,0,0,68,8,0,4,0,0,12,30,5,7,0,0,40,0,0,0,0,0,0,145,8,15,0,0,174,15,0,0,0,3,20,1739,181,246,28,23,2219,1816,374,311,32,24,2562,9,0,0,0,0,8,88,24,14,4,0,133,3,0,3,0,0,10,6,5,0,0,0,17,18,0,0,0,0,22,3,0,0,0,0,3,14,0,4,0,0,15,14,0,6,0,0,22,27,4,3,0,0,31,66,16,0,0,0,84,36,0,0,0,0,36,10,3,0,0,0,19,4,0,0,0,0,4,19,0,3,0,0,21,60,13,11,0,0,82,11,0,0,0,0,12,56,7,12,0,0,71,15,6,3,0,0,32,21,3,6,0,0,31,3,0,0,0,0,6,3,0,0,0,0,5,60,12,10,4,0,90,4,0,0,0,0,6
120011386,0,12,34,3,4,0,0,42,0,0,0,0,0,4,51,3,8,0,0,73,9,0,3,0,0,9,24,4,4,0,0,32,0,0,0,0,0,0,181,10,18,9,0,211,29,3,4,3,3,36,2020,197,268,46,18,2551,2327,397,346,41,29,3149,11,0,0,0,0,13,176,42,43,15,5,274,3,0,0,0,0,5,6,3,4,0,0,19,16,3,0,0,0,19,6,0,0,0,0,6,15,0,0,0,0,21,21,5,3,0,0,29,22,9,4,0,0,37,110,9,4,0,3,120,26,3,4,0,0,32,15,6,0,0,0,19,4,3,3,0,0,8,34,5,3,0,0,45,115,43,58,7,3,218,12,0,0,0,0,18,40,6,13,0,0,58,37,11,8,0,0,62,25,3,3,0,0,36,4,0,0,0,0,4,0,0,4,0,0,7,62,16,8,0,0,95,8,0,0,0,0,9
120021387,0,13,33,0,0,0,0,36,9,0,0,0,0,8,99,28,32,7,0,162,18,3,8,0,0,27,24,0,0,3,0,27,3,0,0,0,0,5,148,18,26,4,0,195,16,0,7,0,3,21,1852,269,340,61,22,2543,2143,446,382,61,28,3062,11,3,3,0,0,19,99,18,18,5,3,144,6,0,0,0,0,6,7,3,0,0,0,16,16,0,0,0,0,16,3,0,0,0,0,9,9,7,7,3,0,27,14,6,0,0,0,21,16,9,4,0,0,31,70,4,4,0,0,79,39,3,0,0,0,40,10,0,3,0,0,15,6,3,0,0,0,8,40,14,17,3,0,66,38,13,3,0,0,57,12,0,8,0,0,20,42,11,13,9,0,71,7,0,5,0,0,13,20,3,0,0,0,24,0,0,0,0,0,0,6,0,3,0,0,14,84,49,25,0,0,164,19,0,0,0,0,19
