SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
101041027,0,0,0,0,3,0,0,0,0,8,0,5,0,3,5,0,0,5,0,13,5,3,3,6,3,0,0,3,0,31,5,9,4,12,3,7,0,3,0,40,11,15,5,8,3,5,0,5,0,54,8,12,9,21,15,10,0,9,3,84,10,28,3,14,7,4,4,4,0,77,7,32,3,17,8,5,0,3,0,71,12,37,5,5,12,4,0,0,0,72,10,36,0,3,8,4,0,3,0,69,15,40,3,3,0,4,0,0,0,64,3,27,0,4,0,0,0,0,0,36,11,25,0,8,0,0,0,0,0,44,6,17,0,0,0,0,0,0,0,20,0,9,0,0,0,0,0,0,0,16,106,288,34,98,69,49,6,39,10,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10
101051539,0,0,0,0,0,0,0,0,0,5,5,8,0,4,6,4,0,0,0,30,4,12,4,19,5,9,0,3,3,72,7,20,3,11,10,9,3,4,3,72,7,18,5,21,14,16,3,8,3,98,8,63,14,47,27,15,10,12,0,195,17,78,17,56,41,29,8,14,3,260,37,126,17,65,31,8,10,16,3,307,45,215,38,56,52,16,5,5,3,424,40,235,15,35,30,7,4,3,5,377,34,261,12,31,15,8,0,3,3,370,40,232,4,36,17,0,0,0,0,334,85,186,9,55,20,7,5,0,0,372,53,91,3,3,9,0,3,0,0,157,5,30,0,0,4,4,0,0,7,46,385,1577,140,445,286,137,52,72,34,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,3,0,5,0,0,0,6,3,4,0,0,0,12
101051540,17,0,0,0,4,0,0,4,0,24,6,3,3,3,4,0,0,0,0,17,10,14,0,7,5,3,0,8,0,40,7,4,0,4,0,3,0,0,0,20,9,11,0,5,8,0,3,5,0,36,21,10,7,6,9,5,3,3,0,65,17,21,4,8,9,0,0,5,0,58,25,26,6,8,6,0,3,3,0,86,21,53,9,15,10,3,0,4,0,107,29,39,5,4,9,3,3,6,0,91,10,46,0,4,3,3,5,0,0,75,7,32,3,6,3,0,3,0,0,58,31,39,3,7,4,0,0,0,0,91,25,21,0,0,0,0,0,0,0,51,3,3,0,0,0,0,0,0,0,15,240,320,40,77,75,24,24,33,4,835,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,9,0,0,0,3,3,0,0,0,0,5
101061541,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,17,0,3,0,8,0,0,0,0,0,19,0,9,3,9,0,0,0,3,0,19,6,8,3,10,3,8,0,0,0,44,9,15,4,5,11,3,0,0,0,53,11,15,3,19,10,3,3,4,0,65,9,33,3,6,15,0,0,0,0,74,15,40,9,6,7,0,0,0,0,65,5,40,3,3,6,0,0,0,0,57,9,40,3,0,0,3,0,0,0,63,19,48,5,3,5,0,0,0,0,85,17,18,0,0,0,0,0,0,0,41,3,3,0,3,0,0,0,0,0,11,106,281,35,78,64,24,9,15,3,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101061542,6,0,0,0,0,0,0,3,0,8,4,3,0,0,3,0,0,3,0,14,9,7,3,0,4,0,0,9,0,33,13,8,0,10,10,5,0,5,0,51,11,9,4,7,6,3,0,4,0,36,25,17,3,6,7,5,0,9,0,69,21,15,5,8,8,3,0,3,0,56,33,19,6,0,10,5,0,9,0,71,26,33,4,10,8,0,0,0,0,84,17,27,6,3,3,3,3,3,0,59,18,36,3,4,3,3,0,0,0,70,20,25,3,3,0,0,0,0,0,57,24,38,3,6,4,3,0,0,0,78,20,19,0,0,3,3,0,0,0,43,3,4,0,0,3,0,0,0,0,8,240,254,39,46,66,30,9,47,9,743,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
101061543,3,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,3,0,0,14,3,3,3,4,5,0,0,4,0,28,5,12,4,3,5,0,0,0,0,35,0,10,4,10,7,3,0,3,0,47,8,20,4,11,14,3,4,9,0,73,15,39,3,20,20,4,8,0,0,103,19,46,9,32,24,0,3,10,0,130,25,70,10,20,21,3,0,0,0,151,12,54,3,4,8,8,0,0,0,84,15,48,6,17,9,3,0,0,0,102,9,46,4,9,3,0,3,0,0,78,35,56,3,10,3,0,0,0,0,113,32,31,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,4,3,177,442,56,132,126,34,23,30,10,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7
101061544,10,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,9,3,3,0,0,3,0,0,8,3,16,0,4,0,3,4,3,0,0,0,12,12,4,0,3,0,0,0,0,0,27,5,14,3,9,0,0,0,6,0,38,9,5,4,14,6,7,0,8,0,42,13,19,5,5,6,3,0,3,0,56,24,10,4,3,14,3,3,4,0,65,15,10,3,0,5,0,0,0,0,43,23,26,0,7,6,0,0,0,3,56,14,16,0,6,6,0,0,0,0,36,21,18,0,3,3,0,0,0,0,52,31,10,0,0,0,0,0,0,0,40,6,3,0,0,0,0,0,0,0,11,191,141,18,55,48,22,3,33,8,521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,11,0,8,3,8,0,0,0,37,5,12,3,0,0,3,0,3,0,29,0,7,0,7,4,0,0,0,0,22,5,10,0,12,12,4,0,3,0,47,3,17,3,7,8,3,0,0,3,34,3,8,0,4,6,8,0,0,0,31,7,21,3,0,5,3,0,0,0,41,10,13,3,4,3,0,0,0,0,29,4,30,0,0,0,0,0,0,0,36,6,20,0,0,0,3,0,0,0,24,11,11,0,0,3,0,0,0,0,26,4,7,0,0,3,3,0,0,0,19,0,3,0,0,0,0,0,0,0,4,62,168,21,37,45,35,0,15,4,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
102011029,0,3,0,0,0,0,0,0,0,10,3,3,3,0,0,0,0,3,0,6,4,13,0,0,4,3,0,6,0,31,10,11,3,5,9,0,0,5,0,39,6,18,4,11,7,0,0,0,0,47,0,10,4,7,14,3,0,3,0,44,3,20,3,3,4,3,0,0,0,40,14,16,4,8,10,3,0,4,3,52,10,23,3,6,3,3,0,4,0,55,3,18,0,0,0,0,0,3,0,29,13,29,6,0,5,0,0,0,0,44,14,18,0,0,5,3,0,0,0,39,12,16,0,0,0,0,0,0,0,28,4,8,3,0,0,3,0,0,0,21,0,3,0,0,0,0,0,0,0,3,94,215,34,37,67,29,4,20,6,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
102011030,3,0,0,0,0,0,0,0,0,13,0,3,7,3,0,0,0,0,0,15,9,5,0,3,3,3,0,4,0,27,4,5,6,7,4,3,0,6,0,36,5,7,7,0,7,0,0,7,0,32,4,8,8,6,21,0,0,11,0,54,17,12,11,5,12,0,8,14,0,84,29,21,15,7,28,3,8,12,4,131,33,31,13,6,21,7,4,5,0,128,34,37,11,3,19,0,0,4,0,109,33,48,16,4,8,10,3,4,0,125,25,31,10,5,11,0,3,4,0,78,64,47,10,3,8,4,3,3,0,154,59,25,3,0,3,0,0,0,0,90,3,3,3,0,5,0,0,0,3,18,315,286,114,56,153,32,28,78,19,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
102011031,10,0,0,0,3,0,0,0,0,19,3,12,0,3,0,12,0,0,0,40,3,16,7,19,12,33,0,9,0,101,3,26,6,22,13,29,0,8,3,109,0,44,8,28,23,38,3,7,0,153,12,64,7,58,28,45,4,11,0,229,28,95,13,66,52,42,0,9,5,312,50,123,17,56,44,26,5,4,0,322,68,189,20,27,42,14,3,3,7,372,44,171,11,21,31,13,3,3,0,299,34,177,7,12,27,13,0,3,3,261,31,171,3,0,4,5,0,0,6,230,67,169,7,3,31,3,0,0,3,276,35,89,0,0,9,7,0,0,4,149,4,18,0,5,0,3,0,0,3,33,397,1369,114,319,327,285,24,59,29,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,10,0,0,0,10,5,6,3,0,0,27
102011032,5,13,3,0,3,3,0,3,3,29,0,29,0,7,6,3,3,4,0,56,6,27,3,15,15,10,3,8,4,91,8,41,4,29,25,18,3,8,0,138,6,64,10,39,51,23,0,13,0,211,18,139,24,68,84,26,6,7,8,383,25,251,34,81,97,43,8,20,4,565,65,397,31,95,144,36,16,18,9,800,85,669,46,94,166,34,5,11,18,1116,83,690,42,71,91,26,3,7,15,1026,89,706,33,78,105,7,3,7,12,1037,85,605,18,61,59,11,3,0,7,857,226,584,44,59,78,12,0,3,6,1008,108,293,3,7,9,4,0,0,0,426,6,41,0,5,17,3,0,0,9,84,814,4542,300,713,971,249,60,113,89,7843,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,0,3,3,4,0,3,0,22,0,0,3,3,5,0,0,3,0,13
102011033,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,5,0,3,0,7,4,0,0,0,0,9,0,4,0,4,4,0,0,0,0,15,0,4,0,7,0,0,0,0,0,17,4,11,3,10,3,0,0,0,0,35,9,15,3,22,3,0,0,4,0,52,3,36,3,13,7,0,0,0,0,68,6,28,0,19,7,0,0,0,0,61,7,43,3,21,3,0,0,0,4,82,8,41,3,24,0,0,0,0,0,72,9,47,0,8,0,0,0,0,0,58,28,23,0,6,0,3,0,0,0,58,0,9,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,69,268,18,137,36,6,0,9,4,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
102011034,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,16,0,7,0,6,3,3,0,0,0,23,0,5,4,6,3,0,0,0,0,31,4,10,0,5,3,0,0,3,0,31,6,13,0,13,6,6,0,3,0,50,8,31,4,16,13,6,0,3,0,82,0,31,6,11,15,3,0,0,0,70,15,34,3,8,6,0,3,0,0,75,0,35,0,3,5,3,3,0,0,53,4,53,0,3,3,0,0,0,0,66,6,54,3,0,0,0,0,0,0,59,13,26,0,0,0,0,0,0,0,44,10,13,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,70,314,25,86,62,23,15,21,6,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,6
102011035,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,6,0,7,3,0,4,0,0,0,0,20,3,5,0,0,3,0,0,3,0,11,3,3,3,3,3,0,0,3,0,18,0,14,5,6,4,0,0,0,0,27,3,8,0,7,7,0,0,0,0,27,3,15,7,8,7,0,0,0,0,40,0,19,3,8,6,0,0,0,0,40,5,17,0,3,3,0,0,0,3,30,3,21,3,0,0,0,0,0,0,25,0,23,0,0,0,0,0,0,0,22,8,16,0,0,4,0,0,0,0,26,0,3,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,3,26,159,20,43,39,5,0,9,3,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,3,0,0,0,0,0,0,0,6,3,7,0,0,0,3,3,0,0,19,0,4,0,3,3,0,0,5,0,14,3,4,0,0,3,3,0,4,0,18,7,11,0,8,4,3,3,4,0,41,0,12,4,12,12,8,9,7,0,67,3,23,0,11,15,3,9,3,0,71,3,30,0,11,11,5,8,7,0,73,10,40,4,12,15,7,0,0,3,86,15,39,3,4,4,0,0,0,0,66,13,37,4,0,3,0,0,0,0,62,12,37,3,0,5,0,0,0,0,62,30,31,3,0,4,0,0,0,0,66,17,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,124,295,22,64,72,35,28,33,7,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
102011037,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,14,3,6,0,3,0,0,0,0,0,20,7,12,0,3,0,0,0,0,0,15,0,6,0,11,4,0,0,0,0,28,0,16,0,13,3,3,0,0,3,35,3,17,0,3,5,0,0,0,0,41,6,21,0,8,4,0,0,0,0,41,0,15,0,3,0,0,0,0,0,23,5,12,0,23,0,0,0,0,0,41,5,13,0,5,0,0,0,0,0,29,10,14,0,13,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,7,44,147,13,98,21,15,0,5,3,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,3,3,0,0,0,0,13,0,3,0,9,0,0,0,0,0,12,0,8,0,0,0,3,0,0,0,10,0,3,0,10,3,0,0,0,0,25,0,8,3,3,4,3,0,0,0,18,0,5,0,0,0,0,0,0,0,13,5,9,0,3,3,0,0,0,0,20,4,12,0,0,0,0,0,0,0,15,10,6,3,0,0,0,0,0,0,19,0,13,0,0,0,0,0,0,0,19,7,10,3,0,3,0,0,0,0,25,6,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,38,90,12,28,28,12,0,4,5,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011039,7,4,0,0,4,0,0,0,0,17,4,10,3,4,3,0,0,0,0,26,5,3,0,14,7,5,0,3,0,31,5,12,3,14,9,3,0,3,3,47,9,17,3,10,4,4,0,3,0,59,10,23,3,23,14,0,0,3,4,81,8,32,15,22,12,3,0,3,0,91,17,37,12,31,13,8,0,0,0,116,15,56,5,13,7,0,0,0,0,110,12,60,9,0,6,5,0,0,0,89,10,58,0,9,9,3,0,0,3,90,15,60,0,7,0,6,0,0,0,88,11,50,3,9,10,3,0,0,0,83,25,37,0,0,0,3,0,0,0,71,0,0,0,3,0,0,0,0,0,3,144,462,65,165,100,45,5,22,17,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7
102011040,0,0,0,0,0,0,0,0,0,7,3,13,0,3,6,3,0,3,0,26,0,5,0,10,6,7,0,3,3,36,5,12,7,13,6,10,0,6,3,52,4,15,3,20,10,5,0,10,0,61,9,30,4,20,12,15,0,10,0,97,7,20,3,26,17,10,0,3,3,91,13,50,15,28,13,10,4,3,0,139,35,71,10,19,16,4,0,3,0,153,13,52,7,11,6,7,0,0,4,104,6,45,3,5,7,0,0,0,0,74,7,61,0,3,0,6,0,0,0,78,30,56,3,11,5,3,0,0,0,110,11,29,0,3,0,3,0,0,0,51,0,3,0,0,5,0,0,0,0,8,153,472,62,164,119,79,10,38,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,10,0,3,3,0,0,0,0,19,0,11,0,3,3,3,0,3,0,21,3,12,0,11,3,3,0,0,0,27,0,12,8,12,7,0,0,0,0,46,3,26,3,20,7,0,0,3,0,74,3,36,7,15,4,0,0,0,3,70,14,37,8,4,8,0,0,3,0,75,11,42,7,0,0,3,0,0,0,64,12,34,3,0,3,0,0,0,0,46,11,40,3,3,6,0,0,0,0,58,13,20,5,0,7,0,0,0,0,44,5,19,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,4,76,305,45,81,59,17,8,14,7,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
102011042,0,3,3,0,0,0,0,0,0,5,3,3,0,5,3,3,0,0,0,15,0,8,3,15,4,4,0,3,0,36,0,17,3,23,3,6,0,3,0,53,0,13,10,18,11,3,0,0,0,52,8,31,0,21,15,12,3,3,0,101,4,58,3,33,9,7,3,5,0,116,13,56,6,37,21,3,0,3,0,147,12,96,3,19,17,3,0,0,0,160,10,88,0,14,8,3,0,0,0,122,8,99,3,5,4,0,0,0,0,124,4,84,3,4,5,0,0,0,0,112,28,66,0,0,0,0,0,0,3,102,13,39,0,0,3,3,0,0,0,59,3,4,0,5,5,0,0,0,0,19,109,668,41,196,128,55,8,20,9,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,7
102011043,0,3,0,0,0,3,0,0,0,10,0,8,0,6,0,0,0,0,0,13,0,3,3,6,4,3,0,3,0,19,0,9,5,7,3,0,0,3,0,31,0,10,0,15,3,4,0,3,0,39,4,28,3,19,9,8,0,3,0,74,3,37,5,35,12,9,0,0,0,103,9,36,6,15,11,4,0,7,0,93,16,49,0,12,13,3,0,0,0,95,10,49,0,0,0,0,0,0,0,67,4,30,3,3,0,0,0,0,0,49,9,35,0,0,0,3,0,0,4,46,11,34,3,0,0,0,0,0,0,55,13,17,0,3,0,0,0,0,0,39,4,9,0,0,0,0,0,0,0,15,89,362,34,125,68,40,5,16,12,744,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
102021044,0,3,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,12,3,17,0,7,4,8,0,0,0,43,0,15,0,5,7,4,0,5,0,46,3,13,3,18,11,9,0,4,0,59,9,24,9,25,8,11,0,6,0,91,10,32,6,43,11,18,0,4,0,117,9,53,8,33,16,5,3,0,0,134,17,76,6,28,5,3,0,0,4,143,10,62,4,9,3,3,0,0,0,95,6,64,3,15,3,4,3,3,0,95,5,54,0,3,0,0,0,0,0,73,17,47,0,9,0,6,0,0,0,80,9,29,0,0,0,3,0,0,0,45,0,9,0,3,0,0,0,0,0,7,106,494,50,197,81,74,12,25,10,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7
102021045,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,11,0,4,0,4,0,0,0,0,0,10,0,4,0,3,3,3,0,3,0,18,0,10,0,6,0,4,0,0,0,27,5,8,3,13,0,0,0,0,0,38,0,6,3,11,8,3,0,0,0,30,7,15,3,8,3,0,0,0,0,36,0,14,5,3,3,0,0,0,0,23,0,23,0,4,0,0,0,0,0,25,5,3,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,36,116,12,57,23,15,3,9,6,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,3,0,3,3,0,4,0,0,18,0,3,0,7,3,0,0,3,0,16,0,3,0,0,3,3,0,0,0,12,0,4,3,3,3,3,0,0,0,19,6,6,4,6,5,3,0,3,0,30,0,24,0,0,0,3,0,0,0,25,5,12,0,0,0,0,0,0,0,14,0,19,0,0,0,3,0,0,0,19,3,9,0,0,0,0,0,0,0,11,4,9,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,22,88,13,25,21,20,3,10,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
102021047,0,0,0,0,0,0,0,0,0,4,0,6,0,3,4,4,0,3,0,19,0,7,0,4,11,3,3,6,0,26,6,9,0,12,3,3,0,3,0,31,7,15,3,13,10,6,0,0,0,51,4,18,4,17,5,0,6,11,0,68,8,42,3,21,14,4,0,14,0,115,16,58,23,15,20,6,12,18,0,159,18,88,20,13,22,4,3,16,0,174,20,82,19,9,19,3,0,3,0,160,30,78,14,3,15,3,0,0,0,144,26,64,12,3,6,4,0,7,0,117,87,84,0,0,8,5,0,0,0,190,62,30,0,0,8,5,0,0,0,110,3,3,0,3,0,3,0,0,0,12,287,586,92,111,145,52,31,69,8,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9
