SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
206071142,120,113,56,42,14,0,405,0,91,245,138,99,56,25,8,659,0,138,518,192,133,97,17,4,1101,0,33,455,210,147,83,18,0,945,0,18,342,237,170,100,17,6,896,0,3,134,128,102,68,7,0,445,0,4,176,182,122,88,18,3,593,0,0,30,127,134,80,34,5,410,0,5,15,20,7,10,8,0,66,17,452,2216,1477,1062,702,184,26,6129,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,16,3,8,3,0,0,0,28,0,14,28,13,3,6,3,0,61,6,16,20,8,4,7,4,0,61,6,24,45,21,17,8,3,4,120,0,16,63,29,29,10,0,0,157,0,23,98,40,30,18,3,4,220,0,21,116,61,22,16,4,0,247,0,3,40,30,16,9,3,0,108,0,6,28,17,15,17,0,0,82,0,0,13,13,13,3,0,0,36,0,0,7,9
206071143,16,13,12,12,3,0,71,0,3,36,14,23,7,12,0,108,0,11,69,32,22,8,7,0,152,0,3,51,31,24,16,8,0,136,0,0,34,34,31,18,7,0,123,0,0,18,26,20,18,7,0,87,0,0,18,27,26,18,9,0,108,0,0,4,27,30,15,7,0,86,0,0,3,0,3,0,0,0,11,0,46,300,267,223,136,72,3,1038,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,7,0,0,4,4,0,0,0,0,11,0,12,8,0,7,3,0,0,26,3,0,11,5,5,0,0,0,22,3,13,11,9,3,6,0,0,48,0,9,24,3,3,5,3,0,52,0,7,34,19,3,10,0,0,78,0,5,25,24,8,9,0,0,70,0,3,9,4,10,7,0,0,47,0,0,7,7,6,3,0,0,31,0,4,3,4,3,3,0,0,17,0,0,9,7
206071144,236,114,56,40,17,0,586,0,195,551,172,103,58,15,4,1095,0,177,957,326,169,90,38,3,1750,3,78,975,396,183,111,18,3,1760,0,24,791,453,229,110,35,0,1647,0,7,442,385,191,106,18,0,1148,0,5,584,746,358,152,33,5,1886,0,0,140,454,367,179,64,9,1210,0,11,53,33,21,16,4,0,141,45,827,5036,3306,1802,930,273,35,12257,0,0,4,0,3,0,0,0,13,6,7,3,3,5,4,0,0,25,4,19,26,17,9,0,0,0,72,11,38,35,14,6,9,4,0,118,22,45,45,16,20,12,3,0,165,6,39,59,32,35,19,3,0,198,10,58,130,62,29,27,6,0,329,3,67,243,94,70,31,5,0,518,0,46,251,103,71,44,14,0,537,0,8,141,122,53,19,4,0,360,0,4,107,87,59,33,9,0,294,0,6,45,57,49,22,3,0,181,0,0,84,70
206071145,24,21,20,9,7,0,86,0,7,45,27,26,21,13,0,134,0,13,67,31,21,19,7,0,162,0,3,53,43,34,22,10,0,163,0,0,41,41,35,47,12,0,169,0,0,21,31,33,19,11,0,117,0,0,17,18,35,22,5,0,97,0,0,4,16,15,8,6,0,48,0,0,6,3,9,3,0,0,21,7,45,304,269,249,190,79,3,1144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,5,4,0,0,0,0,17,3,4,5,4,3,4,0,0,22,0,3,10,3,4,3,5,0,30,0,4,12,12,11,3,3,0,44,0,0,20,13,12,3,0,0,42,0,0,4,7,7,3,0,0,18,0,0,3,4,6,3,0,0,18,0,0,5,3,4,0,0,0,9,0,0,3,0
207011146,8,8,9,4,0,0,32,0,8,5,10,12,3,0,0,44,0,5,27,18,16,21,5,0,95,0,0,32,11,10,5,3,0,62,0,0,15,13,10,7,0,0,45,0,0,3,7,10,4,0,0,24,0,0,8,16,18,17,3,0,65,0,0,0,18,10,10,5,0,40,0,0,3,0,0,0,0,0,5,3,24,114,144,128,91,28,4,532,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,8,0,3,3,0,0,0,0,0,11,0,0,5,0,3,0,0,0,10,0,8,3,0,4,8,0,0,21,0,0,11,8,12,8,3,0,42,0,9,12,7,4,0,4,0,31,0,3,8,12,3,3,0,0,27,0,0,4,10,3,0,0,0,22,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0
207011147,18,15,23,21,13,3,102,0,8,41,15,23,18,6,3,118,0,14,70,25,19,29,13,3,175,0,4,74,26,19,28,15,3,164,0,0,51,35,42,29,11,0,173,0,0,14,36,35,29,4,0,116,0,0,25,46,54,43,14,4,183,0,0,4,28,63,36,7,3,142,0,0,0,5,8,4,0,0,26,16,76,344,272,314,268,98,19,1409,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,3,0,0,3,3,0,0,17,3,4,10,4,5,3,0,0,29,4,3,5,4,12,4,4,0,32,3,3,21,3,11,3,3,0,47,0,15,20,23,22,12,0,0,84,0,7,35,18,19,6,3,3,96,0,8,37,12,25,13,3,0,105,0,4,22,15,17,11,0,0,67,0,0,16,8,4,6,0,0,33,0,0,7,4,8,0,0,0,27,0,0,12,8
207011148,15,11,19,8,4,0,63,0,7,18,19,20,12,4,0,83,0,8,47,28,30,27,9,3,151,0,3,54,16,23,27,3,3,125,0,0,28,26,24,22,10,0,109,0,3,15,23,29,24,3,3,96,0,0,7,29,13,15,10,3,75,0,0,0,11,22,17,5,0,62,0,0,0,0,4,0,0,0,8,24,51,217,210,226,187,57,18,984,0,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0,6,0,3,3,0,5,0,0,0,7,3,3,0,3,5,4,3,0,22,3,0,3,4,7,0,0,0,21,4,7,8,3,5,3,0,0,32,0,6,16,5,7,11,0,0,44,0,7,23,13,16,10,3,4,72,0,9,29,11,6,6,0,0,62,0,3,15,7,10,3,0,0,37,0,3,5,3,5,0,0,0,23,0,0,3,4,3,3,0,0,15,0,0,0,3
207011149,26,23,28,19,7,0,112,3,16,68,53,38,22,13,0,207,0,19,131,64,56,42,17,0,326,0,3,122,55,48,27,17,0,279,0,0,90,84,75,38,19,3,308,0,0,67,83,50,51,8,4,258,0,0,70,116,86,77,19,6,374,0,0,11,51,64,49,15,6,199,0,0,7,5,3,6,0,0,25,15,80,659,577,514,371,136,24,2378,0,0,3,3,0,0,0,0,3,9,0,3,0,3,0,0,0,23,0,7,3,6,0,3,3,0,19,8,10,9,8,0,7,3,0,34,3,10,7,6,4,6,0,0,45,0,14,15,10,20,9,3,0,70,0,17,32,21,11,12,0,0,85,0,12,50,19,21,8,5,0,115,0,4,42,32,20,13,3,0,107,0,3,27,21,20,8,3,0,81,0,3,17,15,16,9,3,0,56,0,0,9,4,4,0,0,0,24,0,0,3,11
207011150,26,32,22,26,10,0,118,0,24,57,32,25,23,10,3,171,0,24,115,59,43,38,12,0,291,0,20,142,76,39,33,13,0,336,0,46,147,95,47,39,10,0,382,0,0,75,95,50,33,9,0,264,0,0,152,188,107,61,4,3,511,0,0,43,139,88,50,16,0,328,0,4,7,10,3,6,0,0,30,5,145,823,770,476,345,103,16,2675,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,15,0,5,8,8,3,3,0,0,28,3,12,3,0,5,0,3,0,33,3,18,18,9,0,3,3,0,45,0,17,26,8,10,9,0,0,66,0,18,41,17,17,4,3,0,105,0,6,40,26,18,16,6,0,104,0,0,22,13,9,4,0,0,53,0,0,15,9,17,6,0,0,43,0,0,9,7,8,3,0,0,24,0,3,3,17
207011151,86,55,62,43,21,4,310,0,93,175,92,66,50,28,0,505,0,52,275,123,85,85,23,4,648,0,33,304,146,93,76,20,4,676,0,10,277,202,121,127,29,4,765,0,4,118,157,137,80,11,4,509,0,0,140,306,271,179,52,7,951,0,0,29,128,161,113,40,3,476,0,0,16,17,17,3,3,0,61,23,357,1605,1354,1127,840,260,36,5603,0,0,5,4,0,0,0,0,4,3,4,3,0,0,0,0,0,8,7,10,13,5,0,3,0,0,33,12,10,24,11,7,4,5,0,75,5,15,22,10,12,7,7,0,86,7,28,33,19,8,19,0,0,116,0,22,47,34,13,9,0,0,130,0,28,81,37,22,16,3,0,191,0,19,101,49,38,30,8,0,241,0,8,69,42,37,11,0,0,176,0,3,30,30,29,13,6,0,112,0,0,16,16,11,10,0,0,58,0,0,17,20
207011152,48,23,12,10,4,0,115,0,44,96,52,35,28,17,3,266,0,44,194,81,57,30,18,3,429,0,14,197,90,67,33,13,6,419,0,8,168,140,83,54,15,0,468,0,0,83,125,84,43,5,0,342,0,0,100,192,139,82,25,0,539,0,0,21,105,107,76,35,0,346,0,6,7,9,12,9,3,3,53,11,160,988,871,646,405,158,20,3256,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,4,3,0,0,4,0,0,14,4,3,7,7,0,6,0,0,26,3,12,14,4,6,3,0,0,41,0,20,12,6,9,6,3,0,59,0,14,28,14,11,14,5,0,81,0,13,56,24,20,15,4,0,134,0,4,66,32,14,8,3,0,131,0,0,47,29,18,10,0,0,111,0,0,16,15,9,9,0,0,55,0,0,6,10,7,3,0,0,29,0,0,13,19
207011153,52,42,56,40,15,0,227,0,30,104,74,69,55,25,5,353,0,39,210,108,101,85,35,4,577,0,20,200,95,77,89,29,0,515,0,4,190,138,148,126,24,8,639,0,0,96,156,164,125,22,0,565,0,0,98,209,204,155,43,3,712,0,0,15,73,106,81,34,7,319,0,4,11,9,16,13,5,3,59,24,185,1044,1021,1060,851,282,38,4510,0,3,0,0,0,0,0,0,3,0,5,0,3,4,0,0,0,15,4,7,3,3,3,0,5,0,24,5,9,12,5,4,7,0,0,37,7,14,7,6,3,3,0,0,45,3,10,20,17,8,20,3,0,80,5,19,40,18,7,10,3,0,108,0,23,58,33,27,19,3,0,161,0,12,64,47,54,26,3,0,206,0,6,41,29,41,18,0,0,134,0,0,24,27,18,13,3,0,79,0,0,11,18,16,11,0,0,55,0,0,11,14
207011154,3,8,14,9,8,0,37,0,7,30,13,17,12,4,0,72,0,9,43,22,11,8,3,0,87,0,0,33,22,13,7,3,0,90,0,0,24,36,10,18,4,0,100,0,0,15,28,14,24,3,0,69,0,0,15,25,22,20,9,0,87,0,0,6,12,12,17,3,0,54,0,0,0,0,0,0,0,0,6,5,31,184,187,127,135,37,3,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,15,0,3,8,0,3,8,0,0,20,0,4,9,5,3,4,3,0,29,0,3,6,7,7,4,3,0,33,0,4,15,5,4,5,0,0,31,0,0,5,11,3,8,0,0,32,0,3,7,4,5,4,0,0,22,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,4,0,7,0,0,0,4
207011155,25,22,21,25,11,0,110,0,18,55,17,28,21,23,0,172,0,16,91,39,47,38,7,3,243,0,6,70,38,43,38,12,4,215,0,0,50,52,52,48,14,0,218,0,0,30,54,64,41,7,0,194,0,0,23,70,59,38,12,0,204,0,0,13,32,54,48,19,3,169,0,0,3,5,4,3,0,0,15,28,101,401,385,411,346,141,19,1823,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,3,3,11,0,5,0,0,0,23,0,5,3,3,0,3,0,0,17,8,8,0,0,8,9,0,0,32,9,15,8,3,8,9,4,0,52,0,13,25,13,17,5,0,0,71,0,15,38,18,15,15,4,0,100,0,3,51,29,19,9,5,4,118,0,0,18,16,10,3,0,0,45,0,0,9,11,12,5,0,0,40,0,3,3,7,11,3,0,0,26,0,0,4,9
207021156,5,4,11,4,0,0,34,0,0,18,12,12,11,0,3,55,0,14,17,21,18,16,4,0,88,0,0,30,16,13,13,0,0,71,0,0,9,12,19,13,5,0,51,0,0,4,19,17,14,8,0,65,0,0,0,11,9,14,4,0,44,0,0,0,16,12,12,8,0,41,0,0,0,0,3,3,0,0,5,14,26,110,136,133,105,36,4,559,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,3,4,3,10,3,0,20,0,4,3,3,0,0,0,0,12,10,10,0,3,6,0,3,0,34,0,6,9,3,0,10,0,0,35,0,4,18,5,9,7,0,0,50,0,4,18,15,10,5,3,0,64,0,0,35,18,19,14,5,0,83,0,3,12,7,12,7,0,0,42,0,0,4,3,6,4,0,0,23,0,0,0,4,0,0,0,0,9,0,0,0,3
207021157,14,17,20,8,10,0,84,0,18,51,21,27,7,3,4,126,0,15,78,34,22,22,9,0,182,0,10,66,50,26,11,3,3,179,0,0,53,48,51,19,3,0,178,0,0,33,39,48,28,5,3,160,0,0,34,83,49,40,4,0,207,0,0,6,26,25,16,6,0,83,0,4,6,3,0,0,0,0,24,8,97,393,364,314,192,61,12,1443,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,0,0,18,3,3,6,4,3,4,0,0,21,12,18,10,3,4,3,4,0,54,12,36,15,10,0,5,3,0,95,3,30,32,12,13,7,6,0,111,3,36,50,18,13,10,0,0,131,3,25,83,25,22,10,0,0,172,0,17,95,44,37,15,3,0,213,0,5,41,26,28,10,0,0,106,0,3,30,21,19,13,0,0,80,0,0,16,11,9,3,0,0,40,0,0,9,14
207021159,11,18,9,10,0,0,52,0,3,13,11,14,16,3,0,53,0,7,28,11,15,7,9,0,72,0,0,22,16,11,12,9,0,65,0,0,11,9,16,13,3,0,53,0,0,3,8,14,12,6,0,44,0,0,7,13,13,3,3,0,44,0,0,3,3,8,14,4,0,27,0,0,3,0,0,4,0,0,9,3,22,126,103,120,109,51,10,537,0,0,3,0,0,0,0,0,3,3,0,4,0,0,0,0,0,5,0,3,3,0,7,0,0,0,17,0,3,7,0,0,0,0,0,18,7,3,7,0,4,0,0,0,21,3,9,7,8,10,3,3,0,45,0,6,14,3,6,5,0,0,33,3,4,23,11,12,5,0,0,67,0,0,23,10,18,5,3,0,60,0,0,11,4,8,6,0,0,32,0,0,3,11,3,3,3,0,26,0,0,3,11,5,4,0,0,16,0,0,5,4
207021160,12,14,14,11,0,0,62,0,7,23,16,17,5,5,0,67,0,6,39,23,11,10,3,0,95,0,0,25,12,18,14,8,0,88,0,0,21,17,15,16,3,4,72,0,0,11,15,9,14,10,0,58,0,0,7,19,14,14,3,0,53,0,0,5,14,14,9,4,0,46,0,0,0,3,0,0,0,0,8,11,23,169,167,145,117,41,13,689,0,0,0,0,0,4,0,0,4,3,0,7,0,0,0,0,0,10,0,0,0,0,3,0,0,0,7,0,3,0,3,0,0,3,0,10,4,3,7,5,7,3,0,0,29,0,5,8,5,8,3,3,0,25,0,5,4,7,10,3,3,0,30,0,4,11,7,5,6,0,0,32,0,0,8,8,10,9,4,0,34,0,3,9,4,4,0,0,0,18,0,0,3,7,5,0,0,0,18,0,0,3,0,3,0,0,0,12,0,0,0,3
207021424,9,11,9,3,3,0,37,0,3,16,13,14,3,10,0,56,0,0,24,17,15,10,3,0,67,0,0,19,8,13,7,3,0,53,0,0,10,19,17,10,4,0,64,0,0,7,4,18,10,0,0,43,0,0,10,6,7,20,5,0,45,0,0,4,4,12,11,0,0,31,0,0,0,0,7,0,0,0,3,3,19,110,108,132,101,40,5,517,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,3,3,0,3,0,0,14,4,7,3,3,3,7,0,0,22,0,5,9,10,0,3,0,0,29,4,3,8,3,10,6,0,0,44,0,6,15,13,10,3,0,0,38,0,8,15,10,10,18,0,0,54,0,0,5,11,8,7,0,0,26,0,0,5,3,8,3,0,0,18,0,0,7,3,4,0,0,0,10,0,0,0,3
207021425,22,12,10,10,6,0,62,0,11,35,12,6,20,3,0,85,0,8,47,25,22,16,3,0,113,0,3,53,33,22,10,4,0,131,0,0,22,33,25,19,9,5,117,0,0,11,18,28,20,3,0,85,0,0,14,21,21,10,10,0,73,0,0,3,21,24,11,9,0,73,0,0,3,3,0,4,0,0,10,3,58,250,207,186,143,49,5,898,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,15,0,0,3,0,5,5,0,0,10,4,5,7,3,3,4,3,0,24,3,4,6,8,4,0,4,4,34,3,5,8,10,10,10,0,0,52,0,11,23,14,14,13,4,0,78,0,11,23,18,14,9,0,0,75,0,3,24,18,9,11,4,0,78,0,0,3,7,17,3,3,0,31,0,0,7,13,11,8,0,0,35,0,0,5,4,11,7,0,0,28,0,0,4,10
207031161,45,32,20,16,14,5,142,0,35,85,57,36,30,16,0,261,0,30,165,61,39,39,9,0,355,0,16,133,52,53,40,9,0,303,0,0,82,70,72,37,17,0,276,0,0,27,54,54,35,11,0,178,0,0,31,68,67,53,11,0,224,0,0,11,40,43,35,3,3,136,0,3,8,11,10,4,0,0,32,24,126,655,530,478,365,114,16,2312,0,0,0,0,0,0,0,0,8,0,3,4,0,0,3,0,0,11,0,7,6,0,6,0,0,0,26,3,6,3,10,11,9,0,0,39,12,4,11,12,7,7,0,0,56,11,25,19,9,16,8,4,0,87,0,17,34,12,17,17,6,0,100,4,25,69,46,32,19,3,0,194,0,21,65,45,35,17,0,0,184,0,5,29,30,29,17,0,0,110,0,3,26,26,22,5,0,0,87,0,0,16,11,16,4,4,0,50,0,0,18,23
207031162,4,10,13,3,3,0,31,0,3,7,17,15,7,4,0,52,0,3,16,9,15,10,8,0,65,0,0,23,8,9,10,0,0,60,0,0,10,14,14,13,7,0,47,0,0,11,5,13,9,0,0,38,0,0,3,12,10,3,3,0,34,0,0,0,7,5,5,3,0,24,0,0,0,3,0,0,0,0,7,14,22,103,109,121,75,38,6,489,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,3,4,0,0,0,7,6,3,0,0,0,4,0,0,18,0,3,8,7,3,3,0,0,22,0,0,11,8,6,3,0,0,30,0,0,10,5,4,3,0,0,20,0,0,4,5,7,3,0,0,20,0,3,5,3,6,0,0,0,19,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0
207031163,148,108,96,48,26,3,472,0,77,270,152,122,103,29,3,758,0,98,456,228,183,128,31,3,1130,0,32,460,205,192,118,22,3,1046,0,19,297,253,221,157,25,3,966,0,0,189,168,151,109,26,0,644,0,4,168,260,173,105,24,0,737,0,0,38,165,155,78,18,0,451,0,5,17,15,13,11,5,0,65,37,351,2237,1725,1452,975,243,24,7040,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,24,4,10,7,10,6,4,0,0,46,8,19,24,10,18,9,4,0,84,3,18,22,13,14,12,3,0,91,9,35,27,24,20,18,3,0,137,0,33,59,41,27,17,3,0,187,0,12,80,41,40,35,4,0,214,0,20,64,55,51,31,8,0,226,0,5,35,37,41,24,0,0,141,0,3,27,22,28,13,0,0,90,0,0,19,21,15,7,0,0,59,0,0,18,23
207031164,16,16,13,4,3,0,57,0,6,33,8,10,15,5,0,78,0,4,30,23,22,9,4,0,94,0,0,27,16,15,11,0,0,76,0,0,9,19,10,14,4,0,53,0,0,3,16,16,18,5,0,55,0,0,7,7,17,5,3,0,44,0,0,5,17,16,13,9,0,48,0,0,0,0,0,0,0,0,3,8,28,155,154,142,108,50,8,651,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,3,0,0,4,0,3,0,12,6,3,0,0,3,4,0,0,19,0,6,7,8,7,10,7,0,35,0,4,14,11,12,4,0,0,46,0,9,19,7,13,6,3,0,47,0,3,14,12,4,6,0,0,38,0,0,8,5,7,3,0,0,30,0,0,5,11,6,0,0,0,19,0,0,6,6,0,0,0,0,13,0,0,0,0
207031165,65,40,21,20,4,0,164,0,26,81,43,35,25,8,3,222,0,26,121,60,53,50,18,3,328,0,3,92,66,39,37,3,0,241,0,5,118,107,74,52,14,0,369,0,0,74,96,95,62,11,0,341,0,0,63,168,159,121,20,3,529,0,0,5,34,55,49,14,0,159,0,3,8,11,3,3,0,0,26,7,181,792,692,603,474,103,12,2869,0,0,3,0,0,0,0,0,3,0,4,0,0,3,0,0,0,9,3,4,4,0,3,3,0,0,15,0,0,6,0,6,0,0,0,14,0,9,6,4,6,3,0,0,36,0,27,14,5,11,11,4,0,69,3,24,41,18,12,12,3,0,109,3,20,67,25,15,11,0,0,140,0,20,74,35,33,18,3,0,183,0,3,35,29,31,21,4,0,117,0,3,32,24,23,18,3,0,101,0,0,15,14,18,8,0,0,61,0,0,17,19
207031166,17,12,10,7,5,3,62,0,4,50,24,28,17,3,0,127,0,16,99,62,37,26,5,0,247,0,3,88,73,45,25,4,0,243,0,3,61,87,74,29,5,0,259,0,0,39,85,51,50,3,0,232,0,0,41,105,79,65,5,0,292,0,0,11,27,34,20,3,0,88,0,0,3,6,3,3,0,0,21,6,59,448,533,394,261,56,8,1757,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,9,3,0,4,0,3,4,0,0,15,0,0,6,3,3,0,0,0,18,8,3,4,3,3,9,0,0,23,3,11,9,10,6,3,0,0,52,0,11,27,18,12,4,0,0,74,0,7,38,12,11,5,0,0,81,0,3,25,20,22,4,0,0,70,0,3,24,16,17,10,0,0,70,0,0,13,15,9,10,3,0,49,0,0,8,4,16,12,0,0,39,0,0,0,8
