SA2_MAINCODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
303011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,8,3,0,6,4,4,19,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,4,0,0,4,20,0,25,0,3,0,6,17,0,0,17,3,0,25,0,0,0,0,20,0,0,29,0,0,29,3,10,0,17,75,11,0,80,0,4,99,3,4,0,4,19,5,0,19,0,3,35,3,15,0,22,6,36,0,43,11,8,88,14,35,0,50,141,52,0,195,56,16,310
303011048,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,4,0,0,0,0,3,0,0,3,0,0,6,0,3,0,3,0,0,0,0,0,0,3,0,5,0,4,9,3,0,11,9,3,27,0,0,0,0,0,0,0,0,69,0,72,3,0,0,3,9,0,0,12,74,0,95,5,0,0,5,42,4,0,43,5,0,56,3,3,0,11,61,5,0,66,4,0,83,10,7,0,22,148,28,0,180,6,3,209,4,11,0,20,25,22,0,50,13,0,80,5,28,0,41,20,65,3,82,32,28,178,30,64,3,93,309,126,0,436,203,36,766
303011049,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,7,0,0,15,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,21,0,0,21,3,0,27,0,0,0,0,16,0,0,17,0,0,20,7,4,0,11,70,14,0,81,3,0,101,3,3,0,6,19,12,0,32,0,0,43,9,19,0,27,21,32,0,53,14,12,97,20,27,0,45,157,61,0,219,40,14,316
303011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,0,3,3,3,11,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,5,0,0,5,17,0,22,0,3,0,4,17,0,0,17,0,0,17,0,0,0,3,22,0,0,23,0,0,29,3,8,0,9,44,4,0,56,3,0,66,0,0,0,0,6,12,0,21,0,0,19,6,10,0,10,4,15,0,26,3,13,48,9,16,3,34,107,37,0,137,41,11,224
303011051,0,0,3,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,8,0,0,0,0,8,0,0,9,0,0,11,0,0,0,0,3,0,0,5,0,0,5,0,0,0,3,0,3,0,5,0,5,12,0,3,0,3,18,3,0,24,3,4,37,0,0,0,0,0,0,0,0,57,0,57,0,0,0,0,14,0,0,14,47,0,63,3,6,0,7,54,0,0,63,9,0,80,3,3,0,9,71,7,0,82,3,3,90,19,22,0,42,283,39,0,328,14,6,383,9,16,0,26,34,16,0,52,6,0,85,15,27,0,40,24,30,0,48,23,16,130,46,73,0,122,488,95,3,585,160,27,893
303021052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,0,13,6,4,20,0,0,0,0,0,0,0,0,35,0,36,0,3,0,3,7,4,0,7,45,0,55,0,3,0,3,37,3,0,38,3,0,50,0,0,0,0,46,3,0,47,0,0,50,5,5,0,16,124,17,0,140,0,0,160,3,6,0,10,20,18,3,35,0,3,54,8,25,0,28,24,38,0,67,17,16,129,23,43,0,68,261,76,3,340,101,19,528
303021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,4,0,4,3,6,0,7,0,0,15,0,4,0,4,6,9,0,19,3,3,26,0,0,0,0,0,0,0,0,40,0,42,0,0,0,0,9,0,0,9,32,0,45,3,3,0,6,41,3,0,40,3,0,49,0,0,0,4,57,6,0,59,0,0,66,11,15,0,32,163,26,0,194,10,0,230,3,15,0,21,50,34,0,81,4,0,108,21,48,0,68,26,89,0,116,20,19,225,46,79,0,128,348,160,0,504,113,25,767
303021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,3,9,0,0,14,0,0,15,0,0,0,0,0,0,0,0,17,0,17,3,0,0,4,0,0,0,0,8,0,11,0,0,0,0,20,0,0,16,0,0,26,0,0,0,0,28,0,0,28,0,0,30,0,4,0,3,69,15,0,86,8,0,97,7,0,0,4,28,3,0,35,0,0,41,3,11,0,13,21,51,0,71,7,9,97,11,19,0,29,162,72,0,239,44,6,324
303021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,0,0,19,0,3,0,3,5,4,0,9,0,0,12,0,0,0,0,0,10,0,10,0,3,18,0,3,0,8,22,15,0,32,9,3,51,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,13,0,0,13,20,0,29,0,3,0,3,35,3,0,42,4,3,49,3,0,0,4,47,3,0,52,0,0,59,10,15,0,23,231,47,3,279,9,3,315,14,25,0,38,80,64,0,142,17,4,192,24,52,0,78,54,143,0,194,37,20,329,57,94,0,143,460,254,3,715,100,24,993
303021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,4,4,0,9,0,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,12,0,0,12,0,0,16,7,9,0,16,54,7,0,67,0,0,77,4,4,0,9,16,6,0,21,3,0,41,3,18,0,24,17,28,0,45,17,7,88,18,35,0,50,108,47,0,150,32,8,246
303021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,5,0,0,5,0,0,10,0,4,0,6,35,8,0,41,4,0,51,4,4,0,3,17,10,0,26,6,0,33,3,5,0,9,13,17,0,27,14,6,55,11,18,0,21,73,33,0,106,25,7,160
303021058,0,0,7,0,0,7,0,0,8,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,30,7,0,37,3,0,39,0,0,0,4,3,6,0,12,3,3,22,0,0,0,0,11,23,0,40,5,6,50,4,4,0,10,59,37,0,99,16,13,130,0,0,0,3,0,0,0,0,25,0,26,0,0,0,0,6,0,0,6,17,0,26,3,3,0,9,50,5,0,58,10,0,68,0,3,0,3,72,6,0,75,8,0,89,29,33,0,58,347,105,0,453,21,6,542,25,41,0,65,164,172,0,332,28,10,432,33,96,0,126,123,462,3,592,81,69,866,94,175,0,269,759,750,9,1518,183,84,2053
303021059,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,9,0,0,9,0,0,9,0,0,0,0,3,0,0,3,0,0,3,0,5,0,5,0,0,0,0,0,3,7,0,3,0,5,19,4,0,19,3,3,36,0,0,0,0,0,0,0,0,27,0,27,0,0,0,4,9,0,0,9,17,0,26,4,3,0,7,18,0,0,24,0,0,35,0,3,0,4,25,0,0,27,0,0,35,18,10,0,31,105,22,0,130,7,0,165,4,12,0,19,39,24,0,63,6,3,93,9,28,0,44,35,63,0,103,29,19,186,36,70,0,108,237,112,0,345,88,24,564
303031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,11,0,0,14,0,0,0,0,4,4,0,5,0,5,14,0,3,0,3,0,10,0,15,0,3,25,0,3,0,8,20,11,0,37,7,6,58,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,5,0,0,5,20,0,21,0,3,0,3,19,3,0,19,0,0,31,7,4,0,4,34,3,0,42,4,0,51,7,22,0,31,123,42,0,160,9,5,212,9,23,0,39,63,47,0,109,17,6,176,22,75,0,96,32,161,0,194,55,31,381,49,131,0,178,279,258,0,537,136,42,900
303031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,15,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,11,0,0,11,11,0,25,3,0,0,8,24,0,0,24,4,0,38,0,0,0,4,29,0,0,29,0,0,32,9,3,0,17,81,17,0,97,4,0,120,6,3,0,13,23,3,0,27,8,0,43,10,15,0,22,15,15,0,28,12,5,66,34,25,0,59,183,35,0,211,61,6,334
303031062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,5,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,7,0,0,7,0,0,0,0,9,8,0,18,0,0,18,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,0,3,7,0,15,0,0,0,3,15,0,0,15,0,0,22,0,3,0,3,26,0,0,28,0,0,31,7,16,0,26,64,9,0,72,0,0,98,3,16,0,18,20,16,0,32,3,0,54,5,35,0,42,22,70,0,90,14,20,160,16,74,0,90,147,93,0,240,42,24,390
303031063,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,12,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,26,3,0,32,3,4,42,0,0,0,0,0,0,0,0,40,0,40,3,0,0,3,9,0,0,7,27,0,41,5,3,0,6,33,4,0,41,3,0,48,7,4,0,10,42,4,0,46,3,0,62,15,22,0,37,147,21,0,170,8,5,222,7,14,0,17,46,18,0,67,7,4,97,8,33,0,42,46,77,0,122,29,21,212,44,73,0,119,326,128,0,457,122,29,724
303031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,4,0,3,8,0,3,0,3,3,5,0,4,3,3,13,0,3,0,3,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,11,0,10,0,3,0,3,6,0,0,9,0,0,14,0,0,0,3,5,0,0,5,3,0,13,3,0,0,3,21,4,0,29,0,0,30,0,3,0,4,9,3,0,12,0,0,14,4,24,0,29,15,36,0,45,7,15,98,11,33,0,47,50,48,0,98,35,15,190
303031065,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,8,0,0,6,3,0,0,3,35,3,0,40,0,0,44,0,0,0,0,9,0,0,9,0,0,11,3,3,0,3,3,3,0,6,0,3,14,4,3,0,9,61,8,0,71,24,3,110,4,0,0,8,0,0,0,0,129,3,137,3,0,0,11,35,0,0,40,114,3,167,19,3,0,18,147,9,0,153,15,0,192,9,14,0,21,185,14,0,196,7,4,230,38,37,0,79,577,86,0,666,29,3,770,29,19,0,56,140,60,0,205,23,8,292,28,79,0,117,74,140,0,217,65,31,420,133,160,0,296,1166,303,3,1475,384,49,2210
303031066,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,3,3,0,13,0,0,0,0,0,0,0,0,19,0,19,0,0,0,3,4,0,0,4,10,0,24,3,0,0,3,7,0,0,7,4,0,21,4,4,0,6,17,0,0,17,0,0,29,3,6,0,11,37,14,0,49,0,3,63,3,3,0,6,10,3,0,15,0,0,24,8,22,0,30,11,16,0,29,9,4,70,21,35,0,61,89,33,0,127,52,11,240
303041067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,7,0,6,3,6,21,0,0,0,0,3,11,0,13,8,6,27,0,0,0,3,0,0,0,0,15,0,18,0,0,0,0,6,0,0,6,12,0,21,0,3,0,5,15,0,0,15,0,0,23,3,4,0,7,14,0,0,15,3,0,28,13,24,0,39,73,17,0,97,7,3,151,10,19,0,25,45,28,0,67,13,3,109,16,42,0,60,39,95,0,133,40,35,267,48,94,0,148,190,144,0,331,94,45,617
303041068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,13,3,0,18,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,6,0,0,6,5,0,9,3,4,0,4,16,0,0,17,0,0,24,5,3,0,9,15,0,0,16,0,0,24,4,14,0,19,79,19,0,95,5,0,115,3,7,0,13,16,17,0,36,11,0,53,7,21,0,29,13,29,0,51,13,10,103,22,46,0,70,141,71,0,212,51,17,348
303041069,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,4,10,0,0,14,3,3,22,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,8,0,0,10,31,0,40,3,3,0,8,37,0,0,37,8,0,51,3,4,0,4,43,0,0,43,0,0,46,10,6,0,13,118,16,0,125,3,3,146,12,6,0,16,21,13,0,29,10,3,67,11,14,0,24,19,15,0,30,24,5,89,33,31,0,65,243,35,0,280,114,13,476
303041070,0,0,3,0,0,3,0,0,6,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,11,0,0,18,0,0,19,0,4,0,4,5,3,0,9,0,3,11,3,0,0,5,6,5,0,11,0,8,17,7,3,0,10,32,12,0,44,0,9,66,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,7,0,0,7,13,0,20,7,7,0,11,28,0,0,24,3,0,39,3,4,0,9,35,3,0,36,0,0,52,7,23,0,34,165,26,0,191,9,4,237,12,18,0,32,67,48,0,109,6,6,155,17,77,0,95,118,177,6,300,38,33,466,42,133,0,174,415,259,6,671,93,41,977
303041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,3,0,0,3,6,0,10,0,4,0,3,11,0,0,11,0,0,17,0,0,0,0,10,0,0,10,0,0,10,3,9,0,10,31,5,0,36,0,0,49,3,5,0,5,8,13,0,19,0,0,21,4,4,0,6,5,10,0,22,10,5,37,13,17,0,28,68,32,0,98,22,6,157
303051072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,5,3,0,8,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,3,0,0,3,11,0,19,0,3,0,3,0,0,0,3,0,0,6,0,0,0,0,4,0,0,10,0,0,9,0,3,0,5,24,7,0,31,4,0,39,9,0,0,9,13,0,0,13,6,0,21,5,6,0,9,6,10,0,17,11,3,42,13,13,0,27,51,18,0,68,37,4,138
303051073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,10,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,3,7,0,5,3,4,15,0,7,0,7,7,7,0,18,7,9,34,0,0,0,0,0,0,0,0,39,0,39,8,3,0,10,4,0,0,4,23,0,33,3,4,0,7,27,0,0,27,3,0,39,3,3,0,3,40,0,0,38,0,0,47,10,21,0,25,85,16,0,97,12,4,139,3,11,0,10,26,16,0,43,14,3,68,15,27,0,43,20,37,0,60,22,12,137,39,71,4,105,208,69,0,280,106,21,513
303051074,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,0,0,7,0,0,0,3,6,0,0,4,3,4,11,3,7,0,11,15,5,0,16,11,7,41,0,0,0,0,0,0,0,0,38,0,41,0,0,0,3,3,0,0,5,25,0,37,0,3,0,3,24,3,0,21,3,0,34,3,4,0,7,30,0,0,32,3,0,46,10,27,0,34,71,20,0,89,12,5,139,4,27,0,36,36,27,0,61,12,3,107,9,59,0,69,26,91,0,116,42,41,274,30,119,0,152,178,143,3,325,135,58,670
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,0,0,3,3,6,15,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,3,10,0,18,4,3,0,9,22,0,0,21,0,0,28,0,0,0,3,17,0,0,13,0,0,19,5,3,0,7,33,4,0,40,8,3,54,0,3,0,8,17,3,0,22,3,3,39,7,20,0,25,7,8,0,22,17,6,67,20,29,0,49,96,23,0,120,59,17,241
303051076,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,5,3,6,0,7,10,3,0,19,0,4,27,3,3,0,5,0,0,0,3,3,0,13,3,4,0,9,3,12,0,13,3,23,45,17,17,0,26,23,14,0,35,24,29,116,0,0,0,0,0,0,0,0,45,0,46,0,7,0,7,13,0,0,13,43,0,68,14,17,0,25,32,7,0,39,4,3,72,3,31,3,43,47,3,0,50,3,4,102,43,97,3,143,165,63,0,236,37,15,429,26,69,0,100,63,68,0,131,33,11,268,36,162,0,199,61,201,0,255,91,138,682,132,386,3,515,381,338,0,722,264,166,1660
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,7,5,0,0,7,6,4,0,13,4,0,17,0,4,0,3,7,5,0,16,0,0,19,8,13,0,18,3,8,0,16,5,0,38,6,16,0,30,25,15,0,42,18,3,90
303061078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,4,3,3,0,3,5,0,10,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,3,0,0,3,10,0,15,0,0,0,0,10,0,0,11,3,0,13,0,0,0,3,4,0,0,5,0,0,9,3,6,0,6,47,5,0,53,3,0,70,6,3,0,4,17,10,0,26,9,0,45,10,23,0,36,17,19,0,34,17,7,95,26,25,0,55,95,40,0,137,51,8,254
303061079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,3,0,3,0,3,0,0,7,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,13,3,0,14,0,0,18,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,12,0,0,15,0,0,14,3,0,0,3,5,0,0,12,0,0,17,7,5,0,8,58,7,0,63,5,0,80,5,9,0,17,22,16,0,30,12,0,55,18,20,0,40,24,44,0,60,27,10,138,33,33,0,73,117,64,0,179,61,10,321
303061080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,10,0,0,10,5,0,17,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,5,0,0,5,9,0,15,4,0,0,4,19,0,0,19,0,0,23,3,0,0,3,25,0,0,25,0,3,31,8,5,0,13,110,14,0,123,6,0,145,9,6,0,12,22,8,0,27,10,4,52,12,33,0,47,21,29,3,57,32,14,142,30,52,0,81,206,49,3,257,71,24,434
304011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,0,17,0,0,0,0,0,3,0,3,3,0,6,0,0,0,3,0,0,0,0,0,0,5,0,3,0,6,20,6,0,22,5,3,39,0,0,0,3,0,0,0,0,65,0,71,0,0,0,0,24,0,0,24,74,0,99,3,0,0,3,48,7,0,48,6,0,56,0,3,0,4,62,5,0,69,0,0,80,9,18,0,24,189,37,0,228,11,3,264,6,9,0,16,28,10,0,37,4,3,65,10,25,0,32,11,29,0,40,15,10,95,31,55,0,88,358,85,0,446,175,15,728
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,9,0,0,9,8,0,12,0,0,0,0,8,0,0,12,0,0,13,0,3,0,4,18,0,0,18,0,0,17,0,0,0,0,27,3,0,31,0,0,37,0,5,0,8,9,3,0,6,3,0,22,3,15,0,21,3,20,0,24,9,0,50,3,25,0,31,71,25,0,94,29,3,159
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,12,0,4,0,4,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,3,0,9,0,5,0,5,13,0,0,10,6,0,26
