SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
502011028,0,0,0,29,26,0,3,0,0,31,22,0,3,0,0,20,39,0,0,0,0,46,51,0,0,0,0,55,41,4,0,0,0,46,40,0,3,0,0,47,23,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,294,4,13,3,0,310,8,0,3,0,0,11,22,0,0,0,0,22,17,0,3,0,0,16,33,0,3,3,0,42,34,0,4,3,0,43,30,0,3,5,0,34,44,0,5,0,0,52,43,0,6,9,0,64,47,0,12,0,0,62,31,6,6,0,0,49,18,5,6,3,3,33,0,0,0,0,0,3,4,3,0,0,0,8,332,16,54,17,9,429,33,3,0,0,0,43,5,0,0,3,4,13,662,28,69,26,11,799,6,0,0,0,0,6,25,0,0,0,0,23,52,0,8,0,0,67,40,0,3,0,0,54,42,3,9,0
502011029,4,0,0,67,45,4,7,0,0,59,55,4,3,3,0,67,83,6,10,0,0,99,107,5,4,3,0,123,92,3,7,3,0,111,62,3,4,0,0,76,23,4,0,0,0,28,10,0,0,0,0,6,0,0,0,0,0,3,3,0,3,0,0,9,616,30,39,17,5,716,94,0,0,3,0,97,58,0,0,0,0,58,34,0,3,3,0,39,51,3,7,0,0,59,85,8,8,5,0,102,86,4,0,6,0,97,104,0,7,3,0,116,85,9,5,0,0,97,90,4,9,0,0,102,49,4,11,0,0,67,16,8,7,3,0,39,4,0,4,0,0,6,0,0,3,3,0,4,759,37,67,30,3,894,61,4,0,7,0,72,20,0,3,0,3,32,1453,72,109,51,18,1706,64,0,0,0,0,63,144,0,3,0,0,157,228,0,8,3,0,239,245,12,13,5,0,276,251,16,11,3
503011030,0,0,0,28,16,0,0,0,0,17,19,0,0,0,0,20,22,3,6,0,0,28,30,5,3,0,0,36,24,6,0,0,0,31,27,5,3,0,0,33,13,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,200,19,19,3,0,242,63,0,0,0,0,64,40,0,0,0,0,40,22,0,0,0,0,23,20,0,3,0,0,20,28,0,4,3,0,37,30,6,7,0,0,45,38,4,7,0,0,55,27,11,11,3,0,50,26,0,5,3,0,35,19,3,3,5,0,29,10,0,3,0,0,20,4,0,3,0,0,4,4,3,3,3,0,12,330,34,48,19,3,437,18,0,7,0,0,26,11,0,0,0,0,11,556,53,74,26,3,716,9,0,0,0,0,9,49,0,0,0,0,49,57,5,13,0,0,75,49,0,7,0,0,53,38,6,3,0
503011031,4,0,0,283,196,8,3,0,0,210,125,5,8,0,3,144,141,15,6,0,0,166,162,6,3,0,0,179,142,3,5,0,0,154,121,8,9,0,0,141,75,5,7,0,0,92,23,4,7,0,0,31,9,0,0,0,0,10,3,0,0,0,0,3,1449,70,58,3,4,1588,196,0,0,0,0,201,343,0,0,0,3,344,177,3,0,0,0,180,142,3,7,0,0,152,144,14,11,0,0,167,126,3,12,0,0,148,119,8,23,3,3,158,169,15,19,0,3,213,154,9,13,4,0,174,106,6,7,6,0,130,68,9,11,4,0,91,20,0,3,0,0,26,5,0,4,4,0,11,1769,75,110,28,12,1992,121,4,6,0,3,133,38,0,3,3,3,51,3382,148,178,36,19,3765,39,0,0,0,0,35,245,3,3,0,4,257,423,14,8,3,0,445,353,19,13,0,0,386,252,41,19,0
503011032,3,0,3,94,70,10,7,0,0,84,42,0,4,0,0,48,31,6,0,4,0,46,51,10,8,0,0,74,36,8,6,0,0,50,34,8,6,0,0,47,17,8,0,0,0,24,7,3,0,0,0,16,4,0,0,0,0,5,0,0,0,0,0,0,453,62,46,10,7,581,87,0,0,0,0,87,99,0,3,0,0,105,75,0,9,0,0,80,64,8,10,0,0,78,72,3,13,3,0,93,54,9,6,5,0,71,69,8,10,7,0,97,50,8,5,3,0,71,40,8,7,0,0,61,33,11,11,3,0,57,12,3,0,3,0,22,6,4,8,0,0,19,4,3,0,0,0,5,659,62,90,27,3,852,30,0,4,0,0,37,13,0,4,0,0,16,1164,129,145,37,15,1493,15,0,0,0,0,16,115,0,7,0,0,120,149,10,7,0,4,169,136,16,12,0,0,165,89,17,16,3
503011033,3,0,0,56,29,0,0,0,0,30,27,6,0,0,0,30,26,3,5,0,0,40,26,10,3,0,0,48,24,5,9,0,0,43,28,6,3,0,0,37,13,0,3,0,0,18,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,286,31,32,5,3,356,85,0,0,0,0,87,61,0,0,0,0,65,42,0,4,0,0,47,50,5,3,0,0,61,40,7,14,3,0,69,40,4,12,0,0,62,61,7,17,0,0,90,49,12,14,3,0,83,34,0,10,3,0,46,26,4,13,3,0,43,25,0,3,0,0,27,8,0,0,3,0,12,0,0,0,0,0,4,521,54,89,24,3,695,30,0,0,0,0,34,11,3,0,0,0,16,850,86,128,28,9,1094,15,0,0,0,0,15,51,0,3,0,3,58,96,3,11,0,0,105,57,9,8,0,0,71,51,9,6,0
503011034,0,0,0,152,127,3,0,0,0,136,68,5,8,0,0,80,86,11,6,3,0,102,117,7,4,6,0,134,112,7,9,0,0,126,77,8,8,3,0,89,44,0,4,0,0,52,11,0,0,0,0,18,3,0,0,0,0,7,0,0,0,0,0,0,865,47,39,14,0,959,127,0,4,0,0,137,158,0,0,0,0,163,69,0,11,0,0,83,85,3,3,0,0,94,65,4,15,3,0,89,78,11,12,0,0,98,102,6,14,3,0,128,95,11,12,4,0,124,88,7,6,0,0,105,54,10,10,0,0,68,31,3,7,3,0,48,6,0,5,4,0,14,4,3,3,0,0,12,977,55,96,30,6,1157,61,0,6,0,0,67,39,0,0,4,0,43,1938,99,138,43,4,2229,21,0,0,0,0,21,104,7,0,0,0,103,223,11,13,0,0,244,214,14,9,0,0,236,129,15,12,0
503011035,4,0,0,1068,910,11,10,0,0,926,552,11,7,3,0,567,571,17,14,0,4,605,622,20,12,0,0,657,657,25,21,3,3,701,568,16,14,0,0,600,313,18,9,0,0,341,99,9,4,8,3,123,15,0,3,0,0,18,7,0,0,0,0,7,5939,132,104,15,13,6195,203,0,0,0,0,204,515,3,15,0,3,534,425,0,7,0,0,438,542,12,5,3,0,557,603,24,15,3,3,645,617,23,28,3,3,674,543,21,34,9,3,621,469,13,12,4,4,505,443,14,31,4,3,492,371,16,25,5,3,423,165,9,21,11,0,205,59,3,7,3,0,73,17,3,7,6,0,35,4966,149,205,55,22,5391,666,7,3,0,4,679,121,0,7,6,18,149,11690,288,316,78,54,12423,61,0,0,0,0,58,772,4,9,0,0,784,1666,7,27,0,3,1708,1662,29,33,0,0,1725,1250,53,40,0
503011036,0,0,0,132,105,0,0,0,0,106,79,0,0,0,0,86,92,6,3,8,0,105,119,9,6,0,0,132,128,4,6,0,0,141,96,9,3,0,0,114,59,3,3,0,0,62,17,0,0,0,0,23,5,0,0,0,0,5,3,0,0,0,0,3,912,38,27,7,0,983,57,0,0,0,0,57,96,0,3,0,0,100,63,0,8,0,0,69,67,0,3,3,0,69,74,8,10,0,0,92,98,6,6,3,0,109,95,5,19,0,0,126,97,6,21,4,0,131,79,5,13,0,0,93,55,10,10,4,0,81,36,3,5,3,0,53,15,0,3,0,0,19,5,0,0,0,0,10,830,48,103,17,7,1008,82,3,3,0,0,89,17,0,0,3,0,29,1846,83,136,32,12,2113,19,0,0,0,0,19,152,0,0,0,4,156,323,3,13,0,0,344,350,4,10,0,0,361,296,9,6,0
503021037,0,0,0,27,15,0,0,0,0,14,7,0,0,0,0,13,12,0,0,0,0,12,9,0,0,0,0,9,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,91,7,0,0,0,0,7,26,0,0,0,0,28,23,0,0,0,0,23,19,0,0,0,0,19,6,0,0,0,0,6,13,0,0,0,0,13,11,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,120,0,3,0,0,121,8,0,0,0,0,10,4,0,0,0,0,4,219,0,8,0,4,224,4,0,0,0,0,4,24,0,0,0,0,23,45,0,0,0,0,45,45,0,0,0,0,47,26,0,0,0
503021038,8,0,0,316,241,6,13,3,0,263,159,13,12,3,0,182,139,11,16,3,0,157,175,16,16,3,0,211,151,7,11,5,0,176,136,8,8,3,0,156,57,3,3,0,0,68,21,3,3,0,0,28,3,0,0,0,0,6,0,0,0,0,0,0,1559,79,85,16,8,1744,131,0,0,4,0,136,230,0,3,0,0,232,134,0,4,0,0,145,150,3,13,3,0,169,148,7,12,3,0,180,139,20,8,6,0,171,137,15,13,0,3,170,104,7,16,0,0,130,80,5,22,3,0,110,79,5,3,0,0,86,36,0,7,0,0,43,14,0,0,0,0,21,3,0,0,0,0,5,1396,61,103,27,13,1599,121,3,9,0,0,135,29,0,3,3,7,46,3107,150,198,40,23,3520,37,0,0,0,0,41,267,4,10,0,4,282,538,17,24,0,3,575,508,46,24,3,0,582,418,68,31,3
503021039,5,0,0,251,173,6,7,3,3,188,115,7,12,3,0,137,140,19,8,0,0,168,156,22,8,0,0,189,155,19,11,0,0,189,176,13,7,0,0,201,88,12,5,0,0,99,32,0,0,3,0,34,3,0,0,0,0,3,3,0,0,0,0,3,1439,105,72,15,11,1632,168,0,3,0,0,170,269,0,4,0,3,279,164,3,10,0,0,176,176,9,21,0,0,204,190,3,33,3,0,232,177,18,25,3,4,226,186,11,14,0,0,212,167,15,29,3,0,218,171,6,20,0,4,209,132,15,18,9,3,169,71,5,13,4,3,92,25,0,3,0,0,26,7,0,6,0,0,12,1899,78,192,31,13,2212,148,7,5,0,3,157,42,0,0,0,8,48,3527,189,269,44,29,4058,25,0,0,0,0,25,213,3,6,0,0,226,394,13,14,0,0,427,332,27,21,3,7,382,230,40,34,9
503021040,10,0,0,140,53,3,7,0,0,71,59,8,10,0,0,77,34,5,11,0,0,58,44,8,11,3,0,63,52,13,7,0,0,76,48,6,15,0,0,64,21,3,7,0,0,34,4,3,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,521,68,78,11,0,670,79,0,3,0,0,82,106,0,0,0,0,110,92,3,6,0,0,96,86,0,10,4,0,101,70,6,13,3,3,101,82,7,21,0,0,110,66,3,15,0,0,93,61,3,13,7,3,84,50,3,14,3,0,74,47,7,11,3,0,64,26,0,5,7,0,34,8,3,3,0,0,17,0,0,4,0,0,9,766,44,120,25,14,969,48,3,3,0,0,56,11,0,0,0,3,16,1348,107,207,38,17,1713,19,0,0,0,0,15,110,3,3,0,0,114,230,5,24,0,0,254,154,26,22,4,0,204,127,31,20,3
503021041,48,0,16,7444,6581,78,51,10,14,6737,4589,103,58,10,15,4765,4071,106,65,14,10,4265,4168,100,88,10,12,4375,3767,118,70,16,16,3993,2977,74,47,8,15,3121,1705,45,33,5,10,1794,484,25,13,0,3,525,66,6,3,0,3,73,13,3,3,0,0,24,39343,709,500,83,126,40758,922,4,4,4,6,938,2360,5,24,3,9,2404,1989,13,50,3,15,2067,2658,42,67,9,8,2787,2756,65,73,12,15,2924,2452,61,67,26,8,2617,1982,55,45,11,8,2105,1515,35,50,10,7,1619,1289,54,45,14,10,1409,1022,44,38,6,4,1116,512,31,25,19,10,586,117,4,9,4,4,142,54,8,3,7,0,64,19622,411,504,135,101,20765,3243,27,29,12,25,3332,679,25,27,32,74,831,62883,1170,1053,256,326,65685,570,0,6,3,6,582,5882,29,51,8,24,5990,13792,165,122,9,32,14132,15602,343,186,32,48,16214,12970,529,235,24
503021042,13,3,3,1384,984,16,8,0,3,1015,623,24,17,0,4,665,575,37,13,0,0,626,611,53,22,0,0,700,670,28,29,3,8,734,476,33,25,4,4,548,287,17,19,0,0,328,99,13,0,0,0,116,20,3,0,0,0,24,4,0,0,0,0,7,6458,251,148,24,29,6900,412,0,4,0,0,418,592,3,4,0,3,606,473,7,12,3,3,490,610,15,20,0,5,662,678,23,36,0,3,740,687,20,27,5,3,745,584,36,44,10,3,669,495,20,33,7,7,555,477,20,21,5,0,524,335,18,18,3,4,379,158,17,14,4,0,202,57,13,9,4,0,80,16,0,4,6,0,28,5573,190,245,48,32,6089,661,4,11,5,9,693,146,5,10,5,10,165,12830,443,419,83,77,13847,123,0,0,0,0,127,1117,11,11,0,7,1138,2321,32,39,5,3,2395,2151,84,41,0,7,2283,1572,118,59,3
503021043,3,0,0,518,394,13,10,4,0,425,259,20,10,0,0,288,234,22,17,4,0,279,298,22,26,3,0,349,285,9,18,0,0,312,211,6,18,4,0,242,130,3,3,0,0,144,49,3,3,0,4,59,9,4,0,0,0,15,0,0,0,0,0,3,2689,111,110,16,9,2931,147,0,0,0,3,156,240,0,4,3,0,248,236,5,4,0,0,246,323,8,17,6,0,353,326,13,22,4,0,369,354,16,18,5,5,398,324,15,37,6,0,377,311,10,21,3,3,343,300,3,25,4,3,335,247,5,16,5,3,276,118,10,10,3,3,144,42,7,3,0,0,50,16,7,7,0,0,22,2985,96,183,37,27,3316,262,0,7,7,4,285,68,0,0,0,10,83,5999,214,296,53,41,6614,50,0,0,0,0,50,422,5,9,0,0,441,812,15,13,3,3,845,696,33,35,8,0,767,580,69,22,4
504011044,3,0,3,120,103,5,4,0,0,113,92,9,4,0,0,106,94,4,15,0,0,111,134,4,6,0,0,149,110,13,17,0,0,139,97,10,8,0,0,116,56,3,4,0,0,69,20,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,923,53,62,9,4,1057,88,0,0,0,4,89,79,3,0,0,0,85,73,0,6,0,3,79,69,3,12,0,0,83,90,5,10,3,0,104,105,7,16,8,0,142,105,6,18,0,0,131,96,7,15,0,0,122,86,3,9,3,0,102,66,7,3,3,0,75,26,3,4,0,0,33,4,0,3,0,0,7,5,0,0,0,0,5,893,51,102,23,10,1068,59,0,10,0,0,66,28,3,0,0,4,37,1908,107,170,31,15,2234,63,0,0,0,0,62,289,0,3,0,0,292,410,14,17,0,3,442,452,24,34,5,3,521,393,27,20,3
504011045,12,0,0,159,125,5,11,0,3,144,106,7,15,0,0,129,126,18,18,0,0,158,128,13,18,0,0,159,124,13,12,0,4,157,92,12,15,4,0,122,54,11,8,0,4,72,22,6,0,0,0,33,5,0,0,0,0,4,0,0,0,0,0,0,1071,84,107,9,8,1278,69,0,3,0,0,68,138,0,0,0,0,135,100,3,11,0,0,114,118,15,16,0,0,149,119,12,27,9,0,163,140,8,25,5,0,174,164,13,18,5,3,195,131,7,14,10,4,165,115,15,14,3,0,143,89,10,15,8,0,124,39,10,11,3,0,57,10,3,6,3,0,20,3,0,0,0,0,5,1214,85,152,41,11,1499,87,5,3,3,0,104,47,0,0,7,5,64,2419,181,261,59,26,2949,81,0,0,0,0,81,385,6,7,0,0,392,551,16,32,0,0,598,500,47,42,3,4,596,435,61,56,0
504011046,4,0,0,81,58,3,5,0,0,68,30,4,0,0,0,38,27,3,7,0,0,42,62,10,6,3,0,85,51,7,7,0,0,60,34,3,3,3,0,37,23,0,0,0,0,25,12,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,434,31,33,7,0,507,68,0,0,0,0,75,69,0,3,0,0,73,61,3,5,0,0,71,60,5,9,0,0,79,64,10,5,7,0,84,40,3,15,0,0,62,48,4,6,0,0,57,27,3,11,0,0,46,41,3,11,0,0,51,46,3,9,3,0,58,13,3,4,0,0,17,4,0,0,0,0,4,0,3,3,0,0,4,545,32,86,16,5,684,47,0,3,0,0,51,10,0,0,0,3,17,1033,68,130,24,5,1264,22,0,0,0,0,18,118,0,0,0,3,122,157,3,11,0,0,167,169,13,14,0,0,198,108,26,21,0
504011047,10,0,3,271,181,0,11,3,0,197,147,11,9,3,0,171,128,5,11,3,0,150,152,14,11,3,0,180,138,10,24,0,0,172,128,11,11,3,0,156,65,11,10,3,0,85,19,3,3,3,0,29,5,0,0,0,0,10,0,0,0,0,0,4,1489,82,92,21,7,1686,529,0,0,0,0,530,403,4,3,3,3,418,230,6,8,0,3,247,190,16,14,11,3,230,163,7,16,3,0,180,172,7,21,3,3,214,178,6,18,7,0,210,203,8,12,3,3,232,161,3,11,4,4,180,138,7,13,3,0,161,53,3,9,3,0,68,22,3,3,0,0,28,3,0,0,0,0,3,2437,67,125,38,22,2700,125,0,9,0,0,138,65,0,3,4,6,80,4111,152,227,66,42,4598,79,0,0,0,0,86,403,3,3,0,3,413,500,28,40,0,4,567,418,39,37,10,3,503,309,60,30,3
504011048,0,0,0,42,31,5,0,0,0,37,13,0,3,0,0,17,26,0,0,0,0,28,24,4,5,0,0,32,27,3,0,0,0,30,28,3,0,0,0,36,9,0,3,0,0,12,8,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,231,17,18,0,0,269,50,0,0,0,0,52,31,0,3,0,0,37,21,0,8,0,0,25,34,3,3,0,0,37,35,6,3,0,0,41,38,7,9,0,0,45,28,4,3,0,0,38,29,6,3,0,0,35,29,3,3,3,0,46,29,0,11,0,0,40,15,0,0,0,0,23,7,0,4,0,0,7,0,0,0,0,0,0,350,24,44,8,3,431,24,0,0,0,0,28,6,0,0,0,0,12,615,40,64,10,5,744,13,0,0,0,0,13,33,0,0,0,0,34,53,3,7,0,0,63,40,14,9,0,0,56,24,4,11,0
504021049,0,0,0,52,29,0,0,0,0,33,30,0,0,0,0,30,43,3,0,0,0,51,43,0,6,0,0,54,42,0,4,0,0,46,42,0,7,0,0,48,18,0,3,0,0,18,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,319,8,15,3,0,354,8,0,0,0,0,8,9,0,0,0,0,10,18,0,0,0,0,18,5,0,0,0,0,11,12,0,4,0,0,19,24,0,8,0,0,25,21,0,3,0,0,24,14,0,4,0,0,22,12,4,3,0,0,21,17,0,0,0,0,22,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,148,5,28,10,0,188,30,0,3,0,0,34,4,0,0,0,4,10,503,13,46,8,11,582,9,0,0,0,0,9,58,0,0,0,0,57,112,0,3,0,0,121,105,7,3,0,0,119,85,4,3,0
504021050,4,0,0,13,8,0,0,0,0,14,11,3,0,0,0,15,15,3,3,0,0,23,20,5,6,3,0,35,22,3,4,0,0,32,12,3,3,0,0,15,13,0,3,0,0,13,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,139,19,23,5,0,187,17,0,0,0,0,19,17,0,0,0,0,17,3,0,0,0,0,8,8,0,5,3,0,17,17,4,3,0,0,22,28,5,12,0,0,50,30,8,17,3,0,56,24,4,5,4,0,44,21,3,10,0,0,34,20,3,6,0,0,34,3,6,7,0,0,18,4,0,4,3,0,11,0,0,3,0,0,9,206,37,79,17,0,337,18,0,0,0,0,21,5,0,0,0,0,9,372,60,104,20,3,554,3,0,0,0,0,3,27,0,0,0,0,30,23,3,9,0,0,33,21,0,3,0,0,28,25,6,10,0
504021051,0,0,0,9,9,0,0,0,0,13,11,3,8,0,0,17,10,0,0,0,0,14,5,3,3,0,0,13,15,3,9,0,0,27,10,0,0,0,0,11,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,14,24,0,3,118,21,0,0,0,0,21,11,0,0,0,0,11,12,0,3,0,0,15,8,0,3,0,0,18,8,5,3,3,0,17,22,0,4,0,0,29,18,0,0,3,0,22,16,3,8,3,0,33,11,0,7,0,0,20,9,3,0,0,0,15,3,3,4,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,151,22,34,10,0,215,12,0,3,0,0,18,0,0,0,0,0,0,242,28,56,10,3,348,5,0,0,0,0,5,16,0,3,0,0,18,21,5,3,0,0,25,18,0,0,0,0,21,16,8,6,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,3,0,0,47,31,0,4,0,0,40,40,3,3,0,0,44,58,6,13,4,0,74,66,8,10,7,0,85,72,9,16,0,0,94,65,12,9,0,3,86,32,7,4,0,0,43,14,0,3,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,459,38,68,11,4,581,132,0,0,0,0,136,64,0,0,0,0,72,36,3,3,0,0,46,50,3,14,3,0,69,65,3,14,9,0,93,86,7,17,4,3,116,99,12,15,0,0,131,90,7,13,3,0,120,86,11,14,5,0,108,56,3,9,5,0,77,33,3,4,0,0,43,6,0,4,0,0,9,3,0,0,0,0,4,811,47,111,38,5,1025,45,0,6,3,0,54,9,0,4,0,3,22,1329,91,190,60,13,1672,22,0,0,0,0,22,91,0,3,0,0,97,103,0,6,0,0,107,91,0,5,0,0,107,84,20,14,3
