SA2_MAINCODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
116031319,3,7,23,16,9,8,0,3,3,69,8,14,27,23,18,6,6,3,7,108,9,16,36,53,91,43,15,10,13,291,13,9,38,90,131,139,40,56,7,516,20,11,16,58,130,214,72,110,10,649,14,3,9,26,71,116,58,136,4,431,10,0,8,9,26,80,56,152,4,342,7,3,3,0,14,19,31,98,0,189,0,3,0,4,10,9,32,95,0,160,0,3,0,0,0,0,3,20,0,31,0,0,0,3,5,12,7,8,9,46,84,93,189,302,516,666,309,696,57,2909,0,3,4,0,0,0,0,0,0,9,0,38,6,3,0,0,0,0,4,55,0,32,9,7,3,0,0,0,0,59,0,20,15,10,5,0,0,0,3,52,3,22,25,19,7,3,0,3,4,84,3,16,25,48,29,10,4,3,8,141,13,14,13,42,52,34,3,10,5,178,6,7,5,28,58,62,10,15,0,190
117011320,0,5,6,4,0,3,0,3,0,21,0,3,4,5,17,3,0,3,0,41,3,0,7,7,59,29,13,9,3,137,4,3,10,13,78,63,25,18,0,227,0,3,5,4,43,43,49,35,0,179,4,3,3,3,16,22,27,27,0,102,3,3,0,3,5,12,22,37,0,80,3,0,0,0,6,9,13,29,0,64,7,0,8,3,14,18,14,25,0,85,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,3,0,0,0,14,24,34,59,46,248,217,160,186,10,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,9,0,0,0,0,0,0,17,0,3,5,0,0,0,0,0,0,13,0,0,10,0,0,3,0,3,0,15,0,3,15,9,6,6,0,0,5,36,0,3,10,4,31,11,8,0,3,66,0,3,3,0,20,20,11,7,0,77
117011321,0,5,5,4,3,3,0,0,3,28,0,4,14,16,12,10,5,7,3,65,0,0,8,10,35,29,5,12,0,105,4,3,12,16,46,42,15,17,3,158,6,4,0,4,33,47,37,41,0,171,3,3,3,0,10,31,22,42,0,113,0,0,0,3,4,7,11,27,0,52,0,0,0,0,0,8,4,13,0,24,0,0,0,0,0,3,3,16,0,20,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,5,0,4,3,11,16,27,48,60,156,175,99,188,16,782,0,0,0,3,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,14,3,10,10,0,0,3,0,0,0,32,0,14,16,3,0,0,0,0,4,40,3,9,28,0,0,3,0,0,0,48,3,11,23,19,13,5,0,5,0,80,0,3,10,16,30,32,12,7,0,116,0,4,10,12,24,36,7,6,0,105
117011322,0,15,22,14,10,3,3,0,0,82,3,8,41,41,30,24,4,15,3,165,5,13,18,58,90,34,7,8,4,235,8,10,16,24,102,96,33,45,3,334,0,6,7,14,69,89,38,43,3,264,0,3,3,6,35,41,16,43,3,155,3,0,0,0,13,21,23,33,0,94,3,0,0,0,4,9,6,22,0,40,0,0,0,0,4,9,0,14,0,22,0,0,0,0,0,0,0,3,0,10,0,0,3,3,7,3,0,0,4,28,41,83,156,178,361,336,139,228,33,1546,3,3,4,3,0,3,0,0,3,15,7,29,10,11,3,3,0,0,0,57,3,40,31,10,6,0,0,0,0,83,3,37,63,9,10,0,3,0,3,131,7,46,102,30,13,3,3,0,3,207,8,25,73,71,43,16,0,3,6,248,7,19,26,69,106,50,11,7,7,292,7,14,19,23,132,89,30,8,7,333
117011323,0,0,4,3,0,0,0,0,0,16,0,0,7,7,5,6,0,0,0,31,0,0,3,6,11,3,0,0,0,31,0,0,0,3,9,4,4,3,3,27,0,0,0,0,3,11,0,12,0,22,0,0,0,0,4,4,3,0,0,11,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,19,17,22,44,39,14,22,6,190,0,0,0,0,0,0,0,0,0,4,4,33,4,0,0,0,0,0,0,37,3,25,10,3,0,0,0,0,0,40,0,20,21,0,0,0,0,4,4,42,0,5,19,4,0,0,0,0,0,27,0,6,13,25,6,8,0,0,0,54,0,4,11,7,20,7,4,3,0,61,0,3,4,3,15,13,4,4,3,42
117011324,0,3,5,5,0,0,0,0,3,19,0,4,6,11,10,3,0,3,0,40,0,3,12,10,51,25,0,6,0,105,10,4,4,15,60,56,20,27,0,196,8,3,6,13,50,72,30,63,5,244,12,4,0,8,39,61,40,46,3,223,3,0,0,5,30,42,24,75,0,181,6,3,3,12,23,29,15,31,0,123,12,0,4,3,53,58,35,61,0,224,3,3,0,0,3,0,3,4,0,18,0,0,0,0,3,8,3,0,4,17,51,45,49,81,324,361,171,322,22,1424,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,8,4,5,3,0,0,3,28,0,0,3,12,17,11,3,0,6,44,0,0,3,8,17,6,0,0,0,38
117011325,3,3,23,19,0,3,0,3,5,57,9,6,43,66,22,12,0,7,0,172,4,12,20,124,70,37,7,9,3,290,22,0,22,92,115,95,28,19,4,393,25,4,11,53,133,136,44,32,9,446,16,0,6,25,74,88,40,60,3,312,0,0,0,12,38,34,31,44,4,161,3,0,0,0,12,19,10,32,0,78,0,0,0,3,11,8,4,12,0,47,0,0,0,0,0,6,0,3,0,5,0,0,3,3,7,4,3,3,3,29,84,58,155,403,473,447,177,220,35,2062,0,0,0,0,0,0,0,0,0,7,6,24,3,0,0,0,0,0,0,36,4,20,13,7,0,0,0,0,0,40,4,23,36,11,0,0,0,0,4,75,3,25,52,24,4,3,0,0,3,111,4,14,53,43,30,7,4,0,5,167,7,10,23,75,89,32,8,8,7,250,3,3,4,37,117,52,20,16,7,268
117021326,0,10,55,34,5,12,0,9,0,121,3,12,27,35,49,35,15,17,0,189,0,6,10,34,106,70,17,15,4,263,0,5,6,15,68,74,41,38,3,240,3,0,8,7,45,51,36,32,3,187,0,0,0,0,10,21,13,19,3,71,0,0,0,3,3,11,8,21,0,47,0,0,0,0,3,7,4,3,0,25,4,3,3,0,5,11,5,3,0,40,0,0,0,0,0,0,3,0,0,7,0,0,3,0,3,4,0,3,0,12,14,82,170,155,308,316,153,163,17,1367,3,13,0,0,3,0,0,0,0,21,4,42,14,7,0,0,0,0,0,65,0,74,29,7,0,3,0,0,3,118,3,54,80,10,5,4,0,0,0,157,4,32,99,30,15,7,3,3,5,197,5,19,67,75,70,25,9,7,10,286,3,12,27,53,150,74,29,14,4,363,6,7,9,22,103,66,34,23,6,279
117021327,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,8,0,0,0,14,0,0,0,10,7,4,0,0,0,16,0,0,0,0,4,3,3,0,0,15,3,0,0,3,0,3,4,3,0,23,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,17,19,22,20,13,6,128,0,0,0,0,0,0,0,0,0,3,3,20,4,0,0,0,0,0,0,31,0,23,9,0,0,0,0,0,0,27,0,9,16,3,0,0,0,0,0,35,0,7,13,4,3,0,0,3,0,25,0,4,8,13,3,5,0,0,0,39,0,4,10,6,13,10,0,7,0,45,0,3,3,3,17,6,3,3,0,39
117021328,3,9,13,13,9,4,5,5,3,63,0,6,14,21,18,13,5,14,0,92,0,7,9,21,47,40,19,21,3,158,3,0,5,10,56,36,17,27,3,158,3,6,4,3,32,30,24,25,0,135,0,0,0,3,13,34,18,36,0,102,4,0,0,5,4,9,19,42,0,93,0,0,0,0,0,3,6,32,0,42,0,0,0,0,0,3,0,14,0,26,0,0,0,0,0,0,0,3,0,5,0,0,3,0,3,0,3,7,0,13,25,38,76,86,189,174,114,236,9,956,0,0,0,0,0,0,0,0,0,3,0,24,3,0,0,0,0,0,0,25,0,11,11,0,0,0,0,0,0,27,0,9,16,3,0,0,0,0,0,37,0,11,21,8,3,3,0,0,0,46,0,9,13,24,17,7,0,3,3,70,0,0,10,12,43,24,5,3,0,96,3,5,11,7,28,31,16,11,3,112
117031329,0,6,10,0,0,0,0,0,0,17,0,3,13,0,3,0,0,0,3,19,0,3,0,0,7,12,3,0,0,24,3,0,4,3,14,13,0,3,0,39,0,0,3,0,9,18,4,3,0,41,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,36,10,33,45,3,9,3,176,0,3,0,0,0,0,0,0,0,3,0,16,4,0,0,0,0,0,0,21,0,26,5,0,0,0,0,0,0,36,3,4,24,3,3,0,0,0,3,34,0,3,43,7,3,0,0,0,0,51,0,12,35,14,18,10,0,0,0,89,3,4,11,28,32,15,5,7,0,116,0,6,13,15,25,9,9,4,0,93
117031330,4,15,51,32,15,38,11,21,8,197,0,14,41,45,36,42,20,29,5,234,3,16,32,51,125,81,30,40,7,393,11,13,27,46,183,128,44,31,12,490,13,10,9,12,84,94,48,82,3,344,9,8,3,7,28,22,24,67,0,172,0,0,0,0,17,16,18,53,0,110,0,0,3,3,5,6,9,19,0,45,4,0,0,0,0,9,0,25,0,51,0,0,0,0,0,0,0,7,0,9,0,3,0,0,9,8,3,6,3,30,53,128,260,227,532,456,220,386,52,2306,0,3,0,0,0,0,0,0,0,7,0,19,3,0,0,0,0,0,0,25,3,41,30,4,4,0,0,0,0,78,0,26,54,11,0,0,0,0,3,93,0,11,60,15,5,6,4,0,4,108,3,13,57,38,40,18,5,4,8,183,0,11,30,20,99,52,12,9,9,228,0,7,16,14,101,73,22,14,4,245
117031331,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,0,3,0,0,3,3,0,0,0,15,0,0,0,3,0,6,0,3,0,15,0,0,0,0,8,9,3,0,0,17,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,8,0,10,0,3,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,17,8,14,21,10,28,3,122,0,3,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,18,0,19,7,3,0,0,0,0,0,29,0,14,15,5,0,3,0,3,0,38,0,14,24,5,3,3,0,0,0,52,0,10,25,9,3,3,3,5,4,59,4,4,7,4,11,8,5,0,0,45,0,0,6,3,3,15,0,7,0,42
117031332,0,3,6,4,0,4,0,0,0,22,0,0,4,4,3,3,3,0,0,20,0,0,0,3,14,9,0,0,0,28,0,0,3,0,13,21,3,3,0,49,0,0,0,3,17,19,4,0,3,48,0,0,0,0,7,0,0,0,3,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,18,29,14,54,67,11,15,11,225,0,4,0,0,0,0,0,0,0,10,0,28,0,0,0,0,0,0,4,40,0,37,12,0,0,0,0,0,3,54,3,24,37,7,4,0,0,0,4,69,4,12,57,23,6,0,0,0,0,103,3,17,30,27,11,5,3,0,4,104,3,3,13,24,38,33,8,3,5,138,8,11,9,11,56,41,12,8,0,160
117031333,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,6,0,0,3,0,7,0,0,0,0,16,0,0,0,0,6,9,3,0,0,25,0,0,0,0,15,12,8,5,0,37,0,0,0,0,4,8,6,7,0,29,0,0,0,0,6,0,9,4,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,15,7,44,30,22,24,7,171,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,20,0,26,5,0,0,0,0,0,0,32,0,19,42,6,0,0,0,0,0,75,3,19,56,12,3,0,0,0,4,95,3,12,45,25,37,7,0,3,3,137,3,4,16,12,36,25,4,4,3,108,0,0,8,21,44,21,6,7,0,110
117031334,0,8,13,3,0,3,0,3,0,29,0,0,17,9,8,3,0,0,0,45,0,0,13,4,26,5,0,5,5,61,4,3,3,11,22,12,7,11,5,84,0,0,0,3,13,17,9,16,0,61,3,0,0,0,10,16,3,8,0,38,0,0,0,0,0,5,5,13,0,27,0,0,0,0,3,3,3,9,0,17,0,0,0,0,0,0,3,9,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,33,70,35,92,76,45,64,15,433,0,0,3,0,0,0,0,0,0,4,10,26,8,0,0,0,0,0,4,42,0,44,32,3,5,3,0,0,5,101,3,40,75,7,7,0,0,0,8,136,0,28,141,20,3,3,3,0,3,200,3,19,106,43,40,17,0,10,6,240,4,15,44,44,94,40,9,5,10,277,4,7,20,35,101,51,20,10,4,248
117031335,0,0,12,3,0,0,0,0,0,19,0,4,3,7,5,3,0,0,3,32,0,3,3,9,16,8,5,5,3,46,0,3,0,3,14,16,8,3,0,48,0,0,0,0,7,11,5,0,0,34,0,0,0,0,10,11,4,4,0,23,0,0,0,0,5,8,3,4,0,14,0,0,0,0,3,0,3,5,0,19,0,0,0,0,6,5,4,6,0,30,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,5,9,23,37,24,64,68,33,36,5,310,0,3,0,3,0,0,0,0,0,4,3,26,0,0,0,0,0,0,0,29,3,33,12,0,0,0,0,0,0,57,3,21,39,9,0,3,0,0,0,72,0,12,41,12,0,0,0,5,0,76,0,9,31,14,11,9,3,0,3,83,0,3,11,21,34,13,4,8,8,109,7,3,7,11,32,31,3,16,6,109
117031336,0,6,14,3,0,0,0,0,0,27,0,6,11,5,5,3,0,3,4,35,0,0,3,8,12,6,0,3,0,34,0,0,3,5,7,7,0,6,0,36,0,0,0,0,10,12,0,5,4,31,0,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,36,59,20,53,39,5,18,13,249,0,3,0,0,0,0,0,0,0,3,0,36,5,0,0,0,0,0,0,41,4,27,15,5,0,3,0,0,8,65,4,33,52,4,5,0,0,6,0,108,0,14,98,15,0,0,0,0,3,128,0,15,46,37,10,11,4,3,0,123,0,8,26,29,21,12,8,14,7,120,0,0,10,7,28,26,8,7,3,88
117031337,0,22,48,24,17,18,5,13,6,144,7,21,43,47,24,22,5,15,9,190,8,7,18,46,77,53,7,27,15,264,12,6,11,25,61,60,31,26,13,245,13,8,6,10,57,61,27,46,9,233,9,3,4,8,43,46,27,41,10,183,9,3,0,0,34,56,29,57,0,191,11,0,4,5,41,68,37,59,0,233,12,0,5,3,51,40,48,91,3,259,0,0,0,3,4,7,9,29,3,59,4,3,0,0,0,8,0,9,16,48,90,152,187,177,426,456,230,416,109,2246,0,21,6,3,4,9,0,3,9,62,20,207,29,9,3,7,0,7,16,293,15,295,203,27,6,3,0,0,26,575,29,262,587,55,23,11,0,5,28,1001,14,184,1058,161,49,31,13,5,34,1555,22,120,570,322,214,95,25,24,51,1446,30,65,237,240,508,222,57,39,52,1452,29,40,113,93,440,276,104,72,35,1204
117031338,0,3,6,9,4,0,0,5,5,31,0,3,10,8,32,10,9,9,0,81,3,0,9,10,76,24,4,14,3,142,0,4,3,8,72,43,15,15,4,164,0,3,3,3,18,28,12,17,0,85,0,0,0,0,5,8,8,15,0,40,0,0,0,0,0,4,5,7,0,23,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,4,0,11,0,16,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,7,11,37,60,54,220,124,49,101,15,667,0,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,0,0,0,27,0,30,11,0,0,3,0,0,3,53,3,29,50,8,3,5,0,0,3,93,3,17,86,11,9,3,0,4,0,132,4,15,48,31,45,9,9,3,3,168,4,12,21,18,65,48,11,11,3,202,3,0,20,13,52,35,18,10,0,158
118011339,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,4,9,5,7,0,58,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,14,0,13,7,3,0,0,0,0,0,19,0,11,15,0,0,0,0,0,0,31,0,6,14,3,0,3,0,0,0,28,0,10,7,10,3,0,0,0,0,33,0,3,6,5,10,7,3,0,0,30,0,0,7,7,10,14,4,4,0,49
118011340,0,0,8,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,13,7,7,12,0,65,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,22,0,15,11,0,0,0,0,0,0,29,0,12,20,0,0,0,0,0,0,31,3,6,36,4,0,0,0,0,0,54,0,5,26,3,3,4,0,0,0,48,0,3,9,20,3,7,0,0,0,46,0,0,4,9,4,0,7,0,3,32
118011341,0,0,3,0,0,0,0,0,0,7,0,5,9,5,6,0,0,0,0,32,0,0,7,5,16,3,0,3,0,38,0,0,7,9,26,16,3,3,0,61,8,0,0,5,16,23,15,14,0,85,9,0,0,0,14,19,32,18,0,99,3,0,0,0,4,15,24,30,0,85,0,4,0,0,3,3,9,15,0,32,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,20,22,37,80,85,91,87,12,464,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,0,60,0,32,15,4,0,0,0,0,0,54,3,23,41,9,4,0,0,0,0,89,0,18,62,6,10,0,0,0,3,94,0,21,46,27,15,7,0,3,0,122,0,3,13,17,39,18,3,11,3,98,0,3,11,13,43,27,7,10,4,113
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
118011343,0,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,4,0,3,6,0,0,0,0,10,0,0,7,0,4,3,0,0,0,20,0,0,0,0,6,3,3,3,0,18,0,0,0,0,0,3,4,3,0,14,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,19,13,11,23,19,9,13,6,108,0,0,3,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,21,0,20,19,0,0,0,0,0,0,36,0,13,28,6,0,0,0,3,0,47,0,18,51,4,0,0,0,0,3,81,0,10,28,25,13,6,0,4,0,91,0,3,12,14,20,8,0,0,3,68,0,0,12,3,21,19,8,5,3,83
118011344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,13,0,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,3,0,3,0,0,3,0,0,10,0,3,0,0,0,6,0,0,0,12
118011345,0,0,9,0,0,0,0,0,0,10,0,0,9,0,3,0,0,0,0,13,0,0,0,8,12,0,3,0,0,26,0,0,0,0,5,4,0,3,0,16,0,0,0,0,6,3,3,3,0,18,0,0,0,0,0,0,3,3,3,10,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,11,15,18,29,14,10,25,6,138,0,3,0,0,0,0,0,0,0,4,3,21,0,0,0,0,0,0,0,22,0,27,10,3,0,0,0,0,0,37,0,22,18,0,0,0,0,0,5,46,3,12,26,3,0,0,0,3,0,50,0,6,16,12,12,4,0,0,0,52,0,0,10,5,19,14,0,3,0,51,0,0,7,4,16,8,7,4,3,45
