SA2_MAINCODE_2016,Tot_Mng,Tot_Pro,Tot_Tech_trds_wks,Tot_Com_persl_svce_wks,Tot_Cler_admin_wks,Tot_Sales_wks,Tot_Mach_ops_dvrs,Tot_Labourers,Tot_IDNS,Tot_Tot
701041037,49,136,40,85,58,44,4,22,14,468
701041038,189,160,373,90,163,129,147,117,34,1401
701041039,22,62,31,70,20,42,4,36,3,291
701041040,15,50,22,70,23,13,0,17,3,206
701041041,425,425,575,358,625,433,145,315,51,3354
701041042,35,65,65,43,25,5,24,31,0,293
701041043,39,102,69,82,44,30,10,42,4,411
701041044,64,119,73,119,72,118,6,55,7,634
702011045,987,1211,933,905,1153,731,386,551,141,6991
702011046,102,324,113,163,92,29,22,51,29,919
702011047,66,218,62,133,66,37,14,46,15,655
702011048,38,69,34,99,38,8,10,36,9,352
702011049,198,911,144,449,256,47,20,209,33,2263
702011050,145,142,155,310,103,65,46,187,22,1187
702011051,82,165,105,122,89,33,32,58,16,703
702011052,189,442,183,327,162,36,63,160,68,1631
702011053,84,196,233,160,64,33,203,130,29,1138
702011054,62,96,27,110,39,17,18,72,14,442
702021055,67,95,54,101,29,17,22,165,17,560
702021056,175,284,164,229,173,59,34,172,43,1345
702031057,301,346,349,226,182,62,206,226,62,1962
702031058,86,114,94,70,44,23,66,101,29,627
702031059,29,109,40,86,33,21,12,46,16,393
702031060,57,138,47,110,47,31,19,74,49,567
702031061,75,259,56,161,80,47,34,92,72,887
702041062,111,204,357,138,100,31,360,129,50,1478
702041063,147,489,268,272,145,80,155,135,112,1809
702041064,138,285,126,179,188,70,58,116,17,1171
702051065,95,98,43,108,39,22,40,142,19,598
702051066,72,223,127,132,64,52,71,116,80,936
702051067,571,819,766,683,558,257,233,409,81,4376
702051068,75,127,50,99,47,22,23,120,43,613
797979799,8,19,31,0,0,0,4,25,3,91
799999499,234,367,1310,292,186,114,362,690,122,3674
801011001,30,114,27,42,13,0,3,13,9,247
801011002,2334,3873,1010,1269,2637,1036,443,524,455,13582
801011003,710,2983,305,846,988,81,30,187,91,6225
801011004,59,139,45,115,38,122,16,69,15,617
801011005,23,85,16,30,20,10,0,3,3,189
801011006,18,40,48,23,20,27,17,28,0,211
801011007,35,150,69,74,36,26,13,20,4,429
801011008,38,219,61,74,53,41,32,26,0,546
801011009,16,39,39,56,19,3,3,10,8,190
801011010,17,58,10,26,26,4,0,8,3,158
801011011,19,73,27,38,16,13,5,14,6,202
801011012,0,0,0,0,0,0,0,0,0,0
801011013,63,216,60,45,76,86,0,55,13,606
801011014,12,22,38,20,17,3,11,16,4,135
801011015,106,206,111,281,99,184,31,93,12,1131
801011016,72,261,70,178,69,115,13,55,11,842
801011017,18,55,38,21,15,3,3,20,8,183
801011018,10,3,61,3,0,0,3,15,7,96
801011019,21,81,44,81,26,5,13,32,10,311
801011020,81,203,92,175,85,181,11,76,14,915
801011021,22,23,25,24,18,3,3,19,3,142
801011022,36,151,43,40,35,10,3,27,0,347
801011023,22,88,46,137,24,7,4,26,3,367
801011024,19,65,22,81,18,6,10,11,3,226
801011025,17,44,32,55,13,14,4,4,3,197
801011026,23,76,28,19,18,3,0,22,0,194
801011111,9,7,6,10,8,0,3,0,0,45
801011112,23,24,18,10,14,3,10,27,4,122
801031031,360,186,681,225,412,93,645,305,52,2951
801031032,7,9,6,0,0,0,3,0,0,24
801031113,563,802,417,191,583,103,77,148,88,2963
801031114,1277,1761,396,522,1010,483,90,219,147,5904
801031115,204,337,170,208,205,60,54,77,37,1356
801041034,32,215,61,90,36,12,13,29,6,493
801041035,33,90,46,51,32,31,23,20,6,331
801041036,49,35,77,85,31,133,31,56,4,496
801041037,41,76,63,81,39,56,3,23,7,392
801041038,47,90,50,79,36,18,3,8,4,345
801041039,68,113,40,53,53,24,7,25,9,390
801041040,395,654,332,614,549,837,68,351,66,3857
801041043,21,42,37,19,43,12,5,8,0,167
801041044,105,220,55,99,102,31,19,28,16,674
801041045,932,1023,1175,348,970,310,358,410,140,5668
801041046,59,138,88,69,50,38,13,38,14,503
801041047,131,267,124,287,85,106,8,103,10,1128
801041048,24,112,40,41,33,21,3,24,0,294
801041116,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0
801041118,4,4,3,3,4,0,0,0,0,18
801041119,0,3,0,6,0,0,0,0,0,12
801041120,13,13,21,4,6,7,3,3,0,72
801041121,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,0
801051049,569,1525,388,287,541,60,44,132,74,3623
801051050,102,200,103,245,63,98,4,48,27,884
801051051,745,1144,493,425,829,281,76,283,123,4400
801051053,6946,11548,1486,2224,8425,1807,115,797,1072,34418
801051054,472,890,282,309,538,375,63,224,67,3226
801051055,33,77,30,45,19,7,0,12,4,221
801051056,24,82,35,26,24,22,3,10,0,230
801051057,311,696,185,331,369,102,13,112,44,2176
801051058,68,244,80,134,73,44,3,38,14,709
801051060,202,423,67,124,246,135,10,38,33,1278
801051061,115,457,136,139,165,48,14,57,17,1151
801051123,7,13,11,4,8,3,0,3,0,48
801051124,118,203,43,84,113,51,6,24,10,659
801051125,329,450,130,150,235,30,34,68,40,1466
801051126,208,352,57,89,176,27,7,35,17,969
801051127,198,421,85,86,184,21,11,36,19,1061
801051128,1668,2353,390,499,1256,108,53,165,237,6724
801061062,929,2357,389,681,1232,91,54,182,102,6012
801061063,884,1395,103,140,954,40,19,63,135,3733
801061064,448,783,290,590,407,401,46,253,48,3276
801061066,0,0,0,0,0,0,0,0,0,0
801061067,112,307,94,343,101,31,11,65,10,1068
801061068,972,2035,329,569,981,46,14,120,168,5238
801061069,90,386,75,186,81,21,32,41,26,939
801061070,335,496,224,290,408,123,62,143,59,2136
801061129,2951,4971,732,1414,2909,684,100,403,502,14661
801061130,2432,2353,2314,848,2355,1694,869,947,303,14126
801061131,511,1021,252,319,430,189,30,105,73,2929
801071071,12,25,39,16,17,15,3,13,6,145
801071072,15,60,29,48,27,10,3,9,0,205
801071073,58,186,101,180,62,75,14,65,10,742
801071074,63,97,77,102,27,81,13,59,3,521
801071075,72,152,71,162,46,192,20,87,9,825
801071076,27,79,39,29,44,3,0,14,0,243
801071077,13,26,30,22,15,8,8,15,3,133
801071078,24,118,60,74,49,31,17,19,4,400
801071079,28,119,46,69,32,22,10,19,0,345
801071080,1697,3033,598,626,2275,1032,373,310,326,10266
801071081,31,136,33,68,31,24,4,13,3,351
801071082,141,349,191,268,145,99,28,103,28,1350
801071083,9,21,13,26,11,0,3,6,0,91
801071084,45,107,60,172,42,16,6,45,5,489
801071085,0,8,0,0,0,0,0,0,0,9
801071086,12,14,15,15,6,0,3,5,3,72
801071087,24,33,22,49,14,7,4,12,6,169
801071088,15,35,31,19,18,0,4,14,6,140
801071089,8,24,3,5,10,3,3,0,0,65
801071090,196,530,185,352,191,316,42,204,25,2029
801071132,3,3,0,3,4,0,0,0,0,16
801081091,27,116,25,31,39,45,0,24,9,310
801081092,27,73,34,29,19,5,0,13,7,211
801081093,18,51,43,25,13,7,3,13,3,174
801081094,54,218,43,112,76,7,4,23,4,542
801081095,17,38,27,51,9,8,7,16,0,184
801081096,87,138,14,106,80,5,3,31,15,474
801081097,20,149,28,43,42,30,9,23,0,347
801081098,278,299,174,283,184,284,49,166,19,1739
801081133,36,52,23,35,35,6,0,16,0,211
801091099,24,68,27,49,27,16,4,17,0,235
801091100,77,286,74,205,126,95,13,84,19,985
801091101,47,92,60,69,36,22,3,29,4,354
801091102,294,3942,245,695,731,61,51,261,79,6350
801091103,43,121,31,149,50,34,3,39,5,483
801091104,14,46,8,18,25,3,3,5,4,124
801091105,36,71,42,47,30,13,5,13,4,246
801091106,92,140,100,125,114,139,21,59,13,806
801091107,40,45,17,3,73,5,23,13,7,226
801091108,62,291,30,136,66,11,11,30,8,638
801091109,2260,3417,902,966,2795,1360,138,473,379,12704
801091110,15,73,29,19,14,3,0,5,0,167
801101134,3,0,5,0,3,0,0,0,0,20
801101135,18,46,18,12,13,3,3,6,0,121
801101136,0,3,0,0,0,0,0,0,0,6
801101137,0,0,0,0,0,0,0,0,0,0
801101138,0,0,0,0,0,0,0,0,0,0
801101139,28,45,12,11,15,7,3,12,9,135
801111140,95,103,54,47,52,6,8,21,10,402
801111141,0,0,0,0,0,0,0,0,0,4
897979799,0,0,0,0,0,0,0,0,0,0
899999499,480,850,2532,762,294,272,401,1050,178,6817
901011001,126,132,170,150,122,18,107,140,24,986
901021002,32,36,35,31,28,8,14,37,12,237
901031003,134,110,46,107,25,3,3,24,23,478
901041004,172,119,181,118,113,108,41,115,20,988
997979799,0,0,0,0,0,0,0,0,0,0
999999499,26,33,18,3,7,3,3,6,9,118
