SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
115011553,26,23,164,18,49,33,25,21,3,361,34,8,101,7,32,14,7,4,5,215,38,10,78,3,18,5,8,5,3,172,21,9,34,6,3,3,9,0,0,81,54,10,34,3,7,6,3,5,3,132,25,0,9,0,3,3,0,0,0,39,3,0,16,6,0,7,0,0,6,38,250,102,708,145,241,167,108,116,29,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,8,4,0,0,3,0,8,0,3,0,19,0,3,0,0,5,3,0,0,0,14,0,0,0,0,8,9,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
115011554,3,5,16,18,10,0,4,3,0,62,0,3,12,9,3,0,0,0,0,29,0,3,12,3,7,0,0,0,0,26,0,0,4,3,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,17,28,85,110,31,8,13,28,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011555,12,5,79,14,14,9,7,9,3,152,9,3,38,3,9,3,0,10,3,77,11,3,22,7,8,0,7,5,0,65,6,3,7,4,0,0,0,3,0,29,14,0,15,4,3,3,0,0,0,36,4,0,3,3,0,3,3,0,0,18,3,0,4,0,0,0,3,0,3,21,114,31,303,123,76,154,56,49,21,925,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,5,0,0,0,8,0,0,0,0,4,7,0,0,0,7,0,0,0,4,5,9,0,0,0,20,0,0,0,3,3,0,3,0,0,9,3,0,0,3,3,3,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115011556,6,5,17,5,7,4,3,0,0,49,8,5,17,3,6,4,6,7,0,43,3,3,14,3,0,7,3,0,0,29,3,0,7,0,0,0,0,0,0,19,0,0,3,0,3,3,0,0,0,16,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,47,24,125,73,47,39,15,17,7,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011557,0,3,5,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,20,17,11,6,7,14,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011558,4,0,28,13,3,3,3,6,0,62,3,0,8,3,0,0,0,3,0,18,3,0,15,3,0,0,0,0,0,23,4,0,4,0,0,0,0,0,0,12,0,5,11,0,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,3,0,0,10,29,11,124,84,29,15,16,38,3,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115011559,13,7,50,12,18,6,7,12,0,117,9,0,30,3,3,8,3,4,0,64,6,0,24,9,0,8,0,11,0,58,6,3,18,0,3,0,3,3,0,36,6,0,14,5,3,3,0,0,0,31,3,0,11,0,0,0,0,3,0,20,3,0,4,5,0,0,0,0,5,17,55,28,243,132,89,46,31,65,15,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,3,0,3,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4
115021297,49,16,142,16,23,17,44,18,5,330,34,11,110,8,8,13,42,4,0,226,37,5,88,8,13,13,16,15,0,191,23,4,47,0,3,7,6,3,0,89,31,6,46,0,3,4,8,3,0,100,9,3,12,0,0,0,0,0,7,38,7,0,17,3,0,0,6,3,3,37,267,69,770,168,151,121,177,143,27,1905,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,3,3,3,0,0,5,0,17,3,0,0,4,5,0,0,3,0,14,0,0,3,0,5,4,0,3,0,18,0,0,3,0,5,3,0,0,0,15,0,0,0,3,11,0,0,0,0,14,0,3,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115021298,7,3,23,8,4,0,3,10,0,56,11,3,17,0,0,3,3,0,0,38,14,0,13,0,0,0,0,0,0,23,3,0,4,0,0,0,0,0,0,8,7,3,9,0,0,0,0,0,0,23,3,0,3,0,0,0,0,0,0,9,4,0,4,0,0,0,0,0,0,7,67,16,129,43,34,11,13,52,8,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115031299,4,0,12,0,0,0,0,0,0,24,3,0,7,0,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,7,3,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,25,3,58,10,9,3,5,14,5,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,22,5,82,8,16,6,30,10,0,186,28,0,60,6,13,3,11,7,0,125,11,3,33,3,3,4,7,11,0,77,7,3,24,0,0,3,3,3,0,48,9,3,9,0,3,3,7,3,0,39,6,3,9,0,0,0,0,0,0,19,0,0,8,0,0,0,0,4,0,16,145,45,442,88,115,37,103,105,11,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,3,0,3,0,3,0,0,5,0,16,0,0,0,3,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041301,22,6,132,0,18,13,35,29,3,259,23,0,95,0,8,9,16,19,6,178,19,3,73,3,9,4,24,14,0,149,18,3,37,0,3,0,10,10,3,77,30,3,24,3,3,3,5,0,0,71,7,0,9,0,3,0,0,0,0,29,5,0,10,0,3,3,0,6,0,25,169,29,617,63,110,92,149,158,23,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,11,5,0,3,0,4,0,3,0,0,10,0,0,3,0,4,0,0,3,0,15,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
115041302,19,4,77,9,18,18,15,11,3,180,10,5,56,3,7,4,8,11,0,110,11,3,29,3,0,7,9,9,4,73,12,0,26,0,0,0,5,5,0,49,19,3,27,0,3,3,6,4,0,69,9,0,5,0,0,0,0,0,0,18,0,0,7,0,3,0,0,3,0,17,121,33,403,142,101,120,69,102,15,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,8,0,0,3,4,7,0,0,0,0,13,0,3,4,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,3,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116011303,53,34,244,57,107,34,54,45,14,647,53,17,191,21,61,34,45,27,10,453,50,22,127,17,40,18,28,20,4,320,40,23,102,7,15,17,12,6,3,224,72,18,108,3,9,21,21,12,6,255,27,5,14,3,5,4,0,0,0,52,0,3,18,8,4,3,3,5,3,50,386,180,1277,333,473,301,317,282,59,3616,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,7,0,0,0,3,3,8,0,3,0,19,0,0,0,3,3,5,0,0,0,17,0,0,0,4,8,8,0,3,0,17,0,0,3,3,3,8,0,3,0,20,3,5,0,3,9,6,9,3,0,40,4,3,4,0,17,5,5,0,0,42,6,0,0,3,22,3,6,0,0,39,0,0,0,0,12,0,0,3,0,17,3,0,0,0,6,0,0,0,0,10,3,3,0,0,0,0,3,0,0,8
116011304,0,3,25,6,4,3,3,3,0,47,8,3,9,11,0,0,4,0,0,29,0,0,7,3,3,3,0,0,0,13,0,0,3,3,0,0,0,0,0,8,0,0,9,3,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,24,16,106,88,19,17,18,21,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011306,4,3,23,12,0,0,0,3,0,51,0,0,6,4,3,0,0,0,0,16,3,0,0,5,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,9,110,52,18,20,11,27,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011307,67,23,289,27,93,31,102,40,3,671,70,16,227,5,42,24,39,30,6,467,74,23,153,3,28,25,27,17,5,355,52,11,99,3,14,12,24,21,3,230,84,27,111,0,16,3,16,15,8,280,30,3,17,0,3,3,0,3,0,70,5,3,20,3,9,5,0,4,4,52,462,155,1405,177,372,203,357,265,43,3431,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,15,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,4,0,3,0,12,0,0,3,3,6,9,0,0,0,21,4,0,3,0,9,0,3,3,0,24,4,0,0,3,10,0,3,6,0,24,4,0,3,3,10,0,7,0,0,27,3,4,3,0,5,5,4,0,0,19,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7
116011308,16,15,115,4,41,20,21,15,7,249,13,7,55,8,18,15,20,13,0,144,12,11,43,3,11,8,5,4,0,98,16,4,20,0,8,5,8,3,3,67,16,3,21,0,4,7,3,4,0,61,11,4,0,0,0,0,0,0,0,10,0,0,15,0,0,3,0,0,3,33,122,53,460,116,166,125,105,105,17,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,3,3,3,0,0,5,0,12,0,0,0,3,0,0,0,3,0,11,4,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
116011560,0,0,17,4,0,0,4,0,0,29,5,0,9,0,6,0,0,0,0,20,0,0,4,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,4,63,23,17,4,16,15,3,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011561,5,3,5,5,3,3,0,8,0,42,0,3,10,4,3,0,4,6,0,34,4,0,7,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,26,26,86,53,31,14,21,25,8,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021309,8,3,5,0,0,0,0,0,0,23,3,0,3,3,3,0,0,0,0,19,5,0,4,0,0,0,0,3,0,16,4,3,8,3,0,0,0,0,0,18,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,53,66,23,18,12,16,3,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021310,12,7,25,31,9,0,0,4,3,97,8,4,18,16,0,4,0,0,0,53,4,0,14,9,6,0,3,0,0,36,3,3,12,5,0,0,0,7,0,33,8,6,12,3,0,3,3,0,0,38,0,0,5,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,7,55,39,174,169,59,49,22,36,7,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021312,21,4,136,10,25,11,43,27,3,274,27,8,98,11,16,12,47,17,4,232,25,7,82,3,9,8,26,17,0,175,22,0,57,0,8,3,13,6,0,106,19,6,39,3,3,8,10,6,0,92,10,0,9,0,0,0,0,3,0,27,4,0,7,0,0,3,0,4,3,22,169,42,661,83,120,106,222,151,15,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,10,0,3,0,0,3,4,3,3,0,15,0,0,0,0,3,0,0,3,0,8,0,0,0,0,5,0,3,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
116021562,3,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,27,18,4,3,8,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021563,10,3,36,12,7,3,10,5,0,79,0,3,18,9,4,0,0,6,0,37,5,0,10,0,3,3,0,0,0,22,0,3,4,0,0,0,3,0,0,14,3,3,6,3,0,0,0,0,0,17,3,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,7,30,21,148,99,45,25,23,37,9,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
116031313,3,0,6,6,0,0,3,0,0,23,3,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,11,43,68,11,7,9,25,5,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
