SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
208021180,7,5,8,9,8,4,5,6,0,35,0,3,4,3,0,0,0,3,0,14,0,4,0,0,0,0,0,0,0,9,41,238,192,184,251,236,106,179,27,1453
208021181,7,16,12,7,4,8,0,7,0,54,0,11,6,0,0,0,3,0,0,18,0,5,0,6,0,0,0,0,0,7,30,269,193,155,199,205,88,160,20,1329
208021182,7,23,17,3,3,5,3,7,0,72,0,22,4,3,3,3,0,4,3,41,0,6,0,0,0,0,0,3,0,15,70,556,338,315,336,367,178,304,42,2495
208021426,3,25,20,17,14,10,6,19,5,128,0,10,7,3,3,8,3,3,0,45,3,12,3,4,0,3,0,0,6,26,168,742,597,605,847,1056,449,628,108,5193
208021427,4,25,15,16,8,15,3,8,0,93,3,6,3,0,0,5,0,3,0,23,0,4,4,3,0,0,0,0,5,20,68,373,273,296,394,320,161,259,51,2195
208031183,0,3,9,6,0,0,4,3,0,29,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,27,191,122,120,179,138,64,133,23,1003
208031184,11,35,43,46,85,70,28,36,6,364,3,21,16,11,17,8,3,10,3,100,3,13,8,7,8,7,0,3,3,48,241,669,757,810,3237,3103,1389,1708,223,12141
208031185,4,15,10,12,4,8,0,8,3,69,0,16,5,5,3,0,0,0,0,28,0,3,4,0,0,3,0,0,0,13,69,357,226,275,255,262,111,217,35,1815
208031186,4,20,17,5,0,11,0,0,0,63,3,6,3,0,3,5,0,0,0,19,0,4,3,0,0,0,0,0,0,6,79,350,299,331,304,326,147,273,47,2146
208031187,0,3,6,4,13,8,0,0,0,33,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,40,303,158,146,327,264,128,171,22,1557
208031188,15,84,62,47,47,43,12,34,9,350,10,43,26,10,15,12,4,10,3,144,3,20,21,6,8,3,0,0,3,73,366,2552,1711,1542,2537,2195,1066,1393,234,13603
208031189,0,19,7,11,5,11,0,3,0,58,0,10,6,7,3,0,0,3,0,32,0,7,0,0,0,0,3,0,0,14,53,328,250,259,292,269,135,207,22,1817
208031190,7,38,31,26,30,14,13,18,0,179,0,28,5,10,8,3,3,5,0,61,0,16,9,0,0,0,0,3,0,37,164,856,621,640,856,717,410,643,80,4986
208031191,13,69,73,77,84,75,48,58,3,502,8,42,33,17,14,13,9,11,3,147,0,13,8,8,8,13,4,6,3,67,384,1248,1248,1438,3498,3526,1620,2062,263,15288
208031192,0,4,4,4,10,6,3,6,0,48,0,4,0,0,0,3,0,0,0,12,0,0,4,0,0,0,0,0,0,6,69,275,244,209,596,498,296,296,28,2510
208031193,3,34,22,38,19,29,12,22,3,187,4,22,18,14,8,5,0,11,0,85,3,17,0,3,0,3,0,0,0,31,129,882,760,739,1135,1050,555,793,125,6172
208041194,13,85,94,80,47,39,20,43,5,424,11,55,32,22,8,13,5,22,6,158,4,33,10,3,8,6,13,3,10,87,339,1443,1445,1450,1982,1640,864,1257,171,10582
208041195,0,55,40,39,29,21,11,22,3,210,4,34,19,11,5,5,3,6,7,89,3,21,12,3,0,5,0,3,0,50,321,2340,1620,1412,1663,1516,743,1024,194,10833
209011196,7,19,9,7,7,5,7,7,0,64,0,7,6,7,3,0,4,0,0,24,0,6,0,0,0,0,0,0,0,9,53,281,213,250,368,384,224,303,35,2120
209011197,8,55,34,29,9,10,10,13,4,175,4,17,6,8,3,7,3,3,0,51,3,13,0,3,3,0,0,0,0,24,201,1527,863,841,878,736,377,599,118,6142
209011198,30,71,66,63,54,70,12,29,4,406,3,31,16,16,10,19,3,7,3,100,5,13,12,8,8,3,0,3,7,54,668,1329,1925,2235,2212,2850,1006,1346,213,13789
209011199,10,35,32,22,31,27,15,20,9,202,3,17,12,4,7,7,3,3,0,67,3,11,9,4,4,0,0,0,3,35,206,715,661,705,1472,1378,648,839,150,6778
209011200,6,38,24,16,18,21,3,20,0,140,0,21,7,3,6,7,0,3,0,49,0,11,4,3,3,3,0,0,4,28,108,738,547,508,570,575,294,434,63,3838
209011201,0,24,7,9,3,3,3,10,0,62,0,11,10,9,3,0,0,5,0,44,0,4,0,0,0,0,0,0,4,11,48,314,175,221,192,201,90,195,25,1457
209011202,7,36,14,22,5,7,6,12,0,111,0,19,5,3,3,3,0,3,0,45,0,4,4,4,0,0,3,0,0,13,76,518,409,386,340,348,186,323,40,2625
209011203,3,17,20,15,9,8,10,7,3,89,7,18,10,4,0,3,0,4,0,39,0,3,0,4,0,0,0,3,0,22,94,381,311,313,435,544,303,367,29,2765
209011204,0,7,5,7,3,3,0,4,3,38,0,6,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,6,37,269,148,170,181,184,94,141,22,1250
209021205,4,37,23,14,22,16,8,13,3,141,0,20,8,9,3,3,0,3,0,47,0,6,3,3,0,0,3,0,0,18,234,907,730,688,1390,1028,474,655,136,6234
209021207,4,15,15,19,19,10,4,8,0,98,0,10,3,5,5,3,3,3,3,37,0,3,6,0,0,3,0,0,0,12,106,498,477,500,512,404,214,331,65,3115
209021208,6,22,21,18,34,29,6,13,3,143,0,12,6,7,7,8,0,6,3,54,7,10,0,3,0,5,0,4,0,21,166,578,551,630,1119,996,450,574,118,5176
209021428,12,57,48,65,75,58,29,42,10,397,3,38,12,14,12,21,9,9,6,107,4,22,9,11,5,10,3,0,5,72,522,2632,2064,2027,3892,3377,1486,1883,418,18291
209021429,4,19,8,9,3,3,9,13,0,54,0,3,0,3,0,3,3,3,0,20,0,4,0,0,0,0,0,0,0,5,73,330,271,291,412,353,184,253,46,2212
209031209,11,60,51,36,21,15,16,23,3,225,3,24,19,19,3,9,0,3,0,84,0,15,4,0,3,0,0,4,3,31,170,1344,884,873,749,952,399,718,116,6210
209031210,0,4,0,3,3,5,0,0,0,20,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,16,134,68,82,58,94,33,71,5,567
209031211,5,4,4,0,3,0,0,12,0,27,0,3,3,3,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,13,31,129,76,84,99,110,41,113,11,695
209031212,0,8,4,12,0,11,3,8,0,53,0,4,7,5,0,0,0,3,0,30,0,5,0,3,0,0,0,0,0,11,26,167,138,116,107,183,73,155,19,971
209031213,3,13,8,13,4,6,0,5,4,63,3,13,12,4,3,0,0,0,0,34,0,4,5,0,0,0,0,0,0,12,66,333,273,251,316,301,124,205,35,1914
209031214,3,26,7,13,4,7,0,7,3,73,0,9,4,3,0,0,0,3,0,28,0,3,3,3,0,0,0,3,0,9,34,243,126,166,144,202,100,181,20,1219
209031215,3,19,14,15,11,10,3,11,0,80,0,17,6,6,3,3,0,4,3,39,0,3,0,3,0,0,0,0,0,5,79,586,330,318,296,332,143,284,51,2419
209041216,6,11,4,0,14,8,5,7,3,70,0,11,0,3,4,3,0,0,0,23,0,0,0,0,3,0,0,0,0,4,132,488,392,380,763,729,374,418,80,3751
209041217,3,16,8,11,7,3,3,3,0,45,0,12,3,0,3,3,0,0,0,18,0,3,0,0,0,0,0,0,0,7,72,394,347,319,334,223,101,152,65,2004
209041219,0,14,8,8,8,7,3,8,6,65,4,10,3,3,0,0,0,3,0,24,0,4,0,0,0,0,0,0,0,6,71,324,281,302,375,305,144,299,53,2155
209041220,3,18,12,11,10,3,5,3,3,71,0,5,12,6,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,4,168,1086,693,651,760,526,263,390,110,4644
209041221,0,10,0,3,3,3,0,3,0,23,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,160,94,112,124,121,39,89,9,767
209041223,15,67,44,43,93,61,29,40,6,397,5,24,14,12,14,15,12,6,3,114,3,14,10,8,4,4,0,0,4,47,334,1187,1110,1281,3613,3351,1483,2074,331,14770
209041224,10,22,5,7,3,4,3,9,0,58,3,8,3,0,0,0,3,3,0,26,0,6,0,0,0,0,0,3,0,14,89,484,308,287,306,318,145,268,54,2251
209041225,0,19,8,7,3,3,6,3,0,58,0,13,9,4,3,6,0,3,3,43,3,10,9,4,0,3,0,3,0,24,64,339,256,255,266,261,132,228,40,1841
209041430,0,12,18,6,3,5,0,4,4,55,0,9,3,0,0,3,0,0,3,18,3,3,3,3,0,0,0,0,0,11,79,482,372,335,443,445,221,347,58,2789
209041431,3,8,3,0,3,0,3,3,0,20,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,11,45,164,142,171,218,173,85,145,23,1173
209041432,17,30,25,20,37,31,21,25,7,208,4,12,5,3,9,4,3,3,4,48,3,11,0,3,0,3,3,0,3,30,463,1818,1497,1574,2733,2462,1102,1344,257,13242
209041433,0,7,5,3,8,3,0,7,0,38,0,0,0,3,0,4,0,0,0,11,3,3,0,0,0,0,0,0,0,10,57,227,213,248,378,340,168,288,33,1959
209041434,0,8,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,39,212,147,154,214,229,90,183,33,1294
209041435,0,6,0,3,0,0,0,0,0,17,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,28,163,123,112,142,174,75,111,24,945
209041436,0,25,13,13,8,4,0,0,0,72,0,5,3,3,0,0,0,0,3,17,0,5,0,0,0,0,0,0,3,9,117,464,391,411,542,549,230,344,68,3123
209041437,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,9,17,93,61,62,78,106,48,118,7,595
210011226,3,21,18,10,10,8,6,11,0,89,0,9,0,9,3,3,0,6,4,31,0,5,8,0,0,0,0,3,0,18,113,775,483,472,893,774,379,497,97,4480
210011227,0,11,8,8,15,7,7,7,0,69,0,7,3,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,142,408,347,331,1047,930,504,574,92,4375
210011228,11,41,58,53,63,68,28,44,5,370,9,27,17,13,16,11,3,20,12,127,4,16,3,3,3,5,0,11,4,54,416,1086,1177,1471,3956,4357,1853,2819,365,17497
210011229,0,26,15,17,7,9,8,8,7,98,0,11,9,11,8,3,5,0,0,40,0,3,4,7,0,5,0,3,0,22,75,541,465,477,506,460,225,349,70,3164
210011230,0,12,9,4,8,6,0,4,3,43,0,7,3,6,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,67,310,280,203,336,380,152,305,43,2073
210011231,3,12,3,6,3,3,3,4,0,40,3,5,4,0,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,7,59,260,177,176,180,217,111,191,21,1386
210021232,5,32,16,22,10,22,7,13,4,126,3,20,6,3,3,4,4,5,3,50,0,8,0,3,0,0,4,0,0,9,128,755,535,504,606,584,281,401,76,3861
210021233,3,15,4,4,3,0,0,0,3,38,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,14,139,78,72,95,119,63,106,20,703
210021234,0,10,0,7,0,3,3,3,0,32,0,3,0,3,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,6,29,116,65,83,80,81,35,73,10,565
210021235,10,19,19,15,8,17,7,18,0,100,0,11,6,12,7,8,0,4,0,53,4,12,4,8,0,3,0,0,3,30,80,351,200,224,212,272,140,302,28,1811
210031236,6,15,10,17,19,26,5,13,3,112,4,13,16,4,0,9,0,0,0,50,0,9,5,0,0,0,0,5,4,30,122,504,472,526,937,1047,394,600,110,4724
210031237,5,9,9,7,18,7,4,4,3,60,0,3,5,0,3,3,0,0,3,15,0,0,0,0,0,0,0,0,0,9,68,291,302,330,483,440,194,282,71,2452
210031239,3,24,17,3,7,4,0,6,0,62,0,7,3,3,5,3,0,3,0,24,0,8,0,0,0,0,0,0,0,8,91,466,341,419,487,441,203,348,54,2836
210031438,3,30,21,16,16,11,0,12,0,97,0,5,0,3,5,3,0,0,0,23,0,4,4,0,0,0,0,0,0,16,117,482,479,535,738,580,276,405,68,3678
210031439,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,34,14,25,19,29,12,23,10,172
210031440,0,7,4,3,6,3,0,0,0,26,0,4,3,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,45,145,126,133,207,225,96,150,19,1149
210041240,3,16,10,6,7,10,0,3,3,58,0,4,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,48,250,233,260,245,280,141,246,31,1737
210041241,5,35,28,18,22,19,9,12,3,149,7,21,12,3,0,7,0,3,3,58,0,7,4,8,0,0,0,3,3,26,212,1327,867,780,1037,849,428,676,130,6300
210051242,4,28,48,29,45,29,13,11,11,219,4,22,4,13,5,3,3,3,5,56,8,13,5,0,4,0,3,3,3,31,368,1202,1245,1317,2672,2137,1127,1087,258,11409
210051243,12,37,39,49,115,82,38,57,16,440,3,19,14,12,26,27,3,13,3,114,0,11,5,4,14,9,0,11,10,67,446,1349,1528,1654,5818,5658,2690,3406,515,23063
210051245,3,22,14,22,11,11,4,11,0,95,0,18,5,3,3,0,0,3,0,32,0,3,0,0,0,0,0,0,3,6,123,480,427,424,685,648,322,421,106,3636
210051246,4,15,3,11,6,10,3,9,0,52,6,5,5,3,4,0,0,3,0,20,0,3,0,0,0,0,0,0,0,8,67,292,216,243,295,323,152,274,43,1909
210051247,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,148,107,145,132,107,63,146,43,934
210051248,8,22,30,34,51,43,14,23,3,231,7,4,4,6,12,4,8,3,0,49,0,3,0,3,3,3,0,0,8,20,710,960,1452,2267,4000,2975,1674,1615,357,16008
210051249,4,7,13,7,24,14,11,17,3,103,5,9,0,3,5,6,0,5,4,37,0,0,0,3,3,3,0,3,0,11,183,664,599,689,1571,1323,668,952,165,6820
210051250,6,16,13,22,19,11,9,14,4,112,5,3,6,3,5,3,0,4,0,34,0,3,0,5,0,4,0,0,0,18,104,293,327,397,1105,953,417,534,85,4213
210051441,0,0,6,3,4,0,0,3,0,20,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,40,163,122,113,154,166,99,134,33,1024
210051442,0,7,0,0,4,0,0,0,0,11,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,52,198,176,190,218,171,107,164,32,1301
210051443,0,20,8,11,12,11,7,10,0,79,0,0,4,3,3,4,3,4,3,17,0,3,0,6,0,0,0,0,0,8,129,420,344,381,950,913,473,646,76,4334
210051444,0,3,0,0,0,5,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,36,205,161,178,243,206,108,149,33,1316
210051445,0,5,4,3,0,0,0,0,0,14,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,30,101,72,91,113,141,67,111,8,733
211011251,11,61,64,47,77,49,29,41,7,384,4,32,18,12,20,19,6,17,3,126,0,24,6,4,4,4,0,0,3,56,281,903,976,1084,3036,2680,1338,1849,207,12364
211011254,12,62,47,34,92,62,29,45,4,388,3,26,6,9,3,16,7,12,3,95,0,25,9,10,0,3,3,3,5,57,394,1228,1032,1103,3779,3240,1576,1790,237,14379
211011255,0,9,5,3,3,0,0,8,0,25,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,11,108,84,80,85,101,36,143,12,659
211011256,3,27,12,16,15,7,6,7,0,106,3,5,8,3,0,6,0,9,7,29,3,0,0,3,0,3,0,0,0,10,141,822,534,491,861,783,444,604,73,4759
211011257,0,9,12,8,13,10,7,11,0,68,3,6,3,3,3,4,0,0,0,26,0,3,0,0,0,0,0,0,3,14,66,234,194,257,664,729,308,427,52,2936
211011258,6,12,11,7,5,18,7,3,0,70,0,11,3,4,0,3,0,3,0,26,3,3,4,3,0,0,0,0,3,19,83,373,262,333,494,501,261,344,45,2697
211011259,15,39,23,31,17,11,7,13,0,154,3,9,14,0,0,0,0,3,0,32,0,3,3,0,0,0,0,0,3,12,187,670,665,762,763,542,246,376,94,4309
211011260,21,49,46,36,29,14,6,15,0,223,4,40,6,14,5,3,6,0,3,86,0,21,0,3,0,5,0,7,0,38,282,1921,1335,1131,1515,1205,567,700,158,8821
211011446,3,43,30,39,31,23,6,28,4,218,3,20,8,12,3,9,0,6,3,62,5,15,6,3,4,3,0,5,4,41,231,1001,734,837,1380,1229,620,843,140,7021
211011447,4,22,16,18,11,12,10,4,3,95,3,16,5,3,0,3,0,0,0,34,0,11,5,0,5,0,0,0,0,15,105,456,362,385,435,483,235,332,71,2867
211011448,10,30,20,22,25,4,3,19,3,143,3,14,3,9,0,7,0,13,0,44,4,11,3,0,5,3,0,0,0,18,169,744,642,652,993,1001,471,735,99,5503
211011449,3,3,3,0,0,3,0,0,0,16,0,3,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,101,87,71,66,86,45,65,16,554
211021261,12,27,20,19,14,15,4,15,0,116,3,20,7,3,3,8,3,8,0,60,0,17,9,3,0,3,0,0,0,35,76,463,331,378,271,359,174,331,42,2430
211021262,3,28,12,22,9,8,3,9,4,105,0,12,9,3,0,6,0,11,3,47,4,11,4,8,4,0,0,3,0,35,80,470,267,339,259,300,148,288,43,2193
211031263,16,46,30,49,44,41,21,33,3,274,5,22,16,11,15,11,3,6,9,90,0,9,5,3,0,8,0,0,3,32,189,880,683,747,2108,2016,1098,1202,165,9083
211031265,3,23,10,13,12,11,6,6,3,92,3,16,0,5,0,4,0,0,0,39,0,7,6,0,0,0,0,0,3,16,62,405,280,288,276,332,152,274,34,2099
211031266,20,53,52,61,51,39,20,27,13,334,3,43,27,23,12,16,7,9,3,142,5,14,3,3,3,8,0,3,13,56,447,2173,1814,1685,2757,2523,1291,1776,254,14716
211031267,8,47,38,35,20,19,7,18,0,186,4,29,14,9,8,3,0,3,0,70,0,30,0,8,0,0,0,0,0,38,225,830,817,971,743,826,385,549,90,5442
211031268,0,18,6,9,4,0,3,4,0,50,4,9,4,3,0,3,0,0,0,21,0,3,0,3,0,0,0,3,0,10,37,301,208,216,182,191,106,164,29,1430
211031450,7,41,15,15,8,20,7,10,3,136,0,21,8,7,6,0,3,3,3,47,0,3,0,3,3,0,3,0,0,17,131,661,501,540,860,788,406,564,96,4544
211031451,11,26,16,25,14,22,5,7,0,123,0,8,7,5,3,3,0,6,0,37,0,4,3,0,0,0,0,0,0,11,101,492,348,402,431,460,211,311,58,2808
211031452,0,15,7,9,8,8,3,6,0,67,0,5,0,0,3,0,0,3,0,14,0,3,0,0,0,0,0,0,0,7,81,246,206,253,588,592,292,339,52,2646
211041269,7,34,22,29,16,13,3,15,3,144,11,21,9,6,3,6,5,0,0,59,3,4,4,3,0,0,0,0,3,22,150,1044,713,571,712,746,304,560,103,4890
211041270,8,49,34,28,25,23,16,23,0,208,3,21,12,10,4,9,4,3,3,72,3,11,11,0,0,3,0,0,3,30,142,725,685,713,1148,1223,540,764,86,6021
211041271,6,48,33,61,31,29,10,15,3,241,3,37,13,15,7,0,3,4,0,85,3,13,7,3,3,3,5,0,3,37,169,836,711,799,1421,1251,550,691,113,6543
211041272,4,20,19,15,7,8,3,6,0,97,0,12,6,3,4,3,0,0,0,33,0,4,4,6,5,0,0,0,0,21,71,403,305,282,495,518,236,364,35,2698
211041273,6,28,22,9,8,17,3,10,0,94,0,16,12,0,0,3,0,4,0,43,3,6,3,0,0,0,0,0,0,12,83,499,392,352,352,356,159,280,38,2525
211051274,3,27,13,14,4,7,3,15,0,85,0,12,9,3,0,0,0,3,0,27,3,9,4,4,3,0,0,0,0,20,65,438,274,278,254,330,134,268,41,2089
211051275,10,28,11,4,8,10,0,3,3,76,3,9,0,9,3,3,0,3,0,35,0,5,0,0,0,0,3,4,0,15,97,905,451,432,583,401,230,269,56,3427
211051276,15,48,28,14,16,18,7,13,4,165,3,32,10,3,4,0,0,9,0,69,4,20,3,0,3,7,0,4,0,42,180,764,614,553,533,569,313,519,97,4150
211051277,5,25,16,13,27,18,3,12,3,123,0,7,3,7,3,0,0,3,0,26,0,8,0,4,0,0,0,0,3,15,100,379,260,311,996,712,429,510,79,3767
211051278,7,75,52,22,46,21,17,38,0,283,7,36,13,9,7,8,9,5,5,96,3,21,4,3,5,3,0,3,3,53,324,1350,1018,979,1738,1511,880,1215,137,9160
211051279,14,12,11,14,3,18,7,13,4,79,6,9,3,3,3,6,3,3,0,30,3,3,3,3,0,0,0,0,3,12,89,326,255,280,273,379,174,307,43,2128
211051280,0,21,14,6,3,7,0,7,3,58,0,11,3,4,0,0,3,0,0,25,3,3,0,0,0,0,0,0,0,8,49,211,176,198,209,186,122,185,26,1359
211051281,6,35,23,21,16,10,4,14,3,136,3,18,5,7,0,3,0,4,0,39,0,9,5,0,3,0,0,0,0,21,116,687,465,485,490,459,259,412,59,3445
211051282,10,20,17,13,3,9,4,9,0,87,3,13,11,3,3,7,3,7,0,47,0,5,3,0,0,0,0,3,0,12,98,568,297,271,196,250,98,249,28,2062
211051283,0,15,11,7,3,8,0,4,0,45,0,12,3,0,4,0,0,0,0,20,0,6,0,0,0,0,0,4,0,9,57,380,224,274,258,254,136,227,32,1844
211051284,7,25,6,4,0,5,5,3,3,60,3,7,4,3,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,7,52,372,186,199,166,162,91,163,19,1408
211051285,3,15,6,7,4,6,5,12,0,57,3,11,10,3,0,8,0,6,0,40,3,10,0,3,0,4,3,5,0,27,54,279,208,200,191,228,118,241,32,1561
211051286,16,38,23,17,12,8,11,21,3,146,4,8,12,5,8,4,3,7,3,53,8,13,6,7,0,0,3,3,3,30,172,550,390,442,434,412,224,419,89,3134
212011287,3,20,7,15,11,5,11,11,3,93,0,10,3,3,0,7,3,0,0,27,0,4,0,0,0,3,0,0,0,15,111,620,441,443,653,647,339,472,65,3788
212011288,8,24,12,15,11,8,4,16,0,90,0,8,6,0,0,3,0,9,3,46,0,7,7,3,3,7,5,13,0,40,67,312,264,280,283,317,167,364,55,2107
212011289,6,36,19,14,14,9,4,13,0,112,0,14,4,3,3,5,3,13,0,49,0,8,10,0,0,0,3,4,3,37,97,582,390,417,350,457,177,428,79,2966
212011290,6,20,11,9,3,9,7,15,4,86,5,11,10,3,0,3,0,7,4,45,0,4,14,10,0,3,0,12,4,52,83,308,286,245,273,335,158,362,73,2119
212011291,4,21,10,12,15,4,8,14,0,86,3,13,6,8,3,3,3,4,3,37,0,4,0,0,0,0,0,0,0,16,104,618,391,413,644,595,324,420,68,3581
212011292,10,43,21,15,17,25,11,13,0,157,3,23,7,10,5,10,0,3,0,62,3,7,0,0,3,5,0,9,0,28,260,1321,1051,1027,1586,1599,855,1159,184,9047
212021293,15,49,34,30,18,17,4,12,0,180,9,15,12,13,0,12,3,3,0,66,0,10,0,3,0,9,0,3,4,25,264,1168,1140,1237,1318,1312,587,1018,154,8204
212021294,0,14,3,7,4,4,0,6,3,39,0,3,3,0,0,0,0,0,0,6,0,4,3,4,0,0,0,3,0,11,102,664,429,416,461,396,196,361,64,3089
212021295,0,10,5,3,10,6,0,0,0,39,0,4,3,3,0,0,0,0,0,17,0,0,4,3,0,0,0,0,0,11,63,225,196,243,280,303,153,230,37,1722
212021297,12,35,40,27,40,47,19,42,4,265,9,26,19,10,15,4,9,9,0,104,0,3,7,3,3,0,0,9,3,30,332,1111,1004,1106,2628,2591,1311,1761,242,12089
212021299,3,12,10,10,8,0,3,4,0,55,0,4,6,3,4,0,0,0,0,21,0,4,3,0,0,4,0,0,4,13,34,207,166,202,189,245,93,165,19,1311
212021453,3,6,4,3,5,4,0,4,0,33,0,8,3,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,6,39,221,182,194,236,222,94,182,26,1391
212021454,0,13,11,9,3,3,0,5,0,42,0,0,0,0,0,0,0,3,3,12,0,3,0,0,0,0,0,0,0,10,38,208,142,160,177,155,83,129,29,1123
212021455,0,16,0,3,0,3,0,0,0,26,0,0,0,0,0,0,0,4,4,8,0,3,0,0,0,0,0,0,0,7,40,175,111,101,110,149,55,115,23,870
212021456,9,29,29,21,15,15,11,13,0,138,0,14,3,4,3,4,0,3,4,42,0,14,4,0,0,4,0,7,0,22,268,1400,1030,1026,1422,1221,625,818,188,7982
212031300,11,38,26,20,25,14,11,16,0,159,0,13,9,3,3,0,0,0,0,34,0,7,3,0,3,0,0,0,3,20,222,1294,899,952,1231,1066,515,732,140,7060
212031301,8,20,14,0,5,4,8,8,0,74,0,8,3,3,0,0,0,3,3,25,0,3,0,0,0,0,0,0,0,7,96,449,365,466,571,523,316,407,62,3256
212031302,3,6,3,4,3,4,3,6,0,29,4,3,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,58,332,227,207,275,227,142,206,33,1704
212031303,0,13,15,9,10,3,3,9,4,72,0,11,0,3,3,0,0,9,6,27,0,6,8,0,0,0,0,0,0,13,72,255,215,260,379,331,215,417,53,2190
212031304,0,0,4,0,0,3,0,0,0,12,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,26,159,122,120,175,162,66,136,20,978
212031305,0,4,3,3,7,5,3,3,0,34,0,4,3,0,5,0,0,0,0,14,0,0,0,4,0,0,0,0,0,10,60,415,329,366,408,297,191,265,57,2389
212031306,5,7,3,7,14,10,5,8,3,56,0,7,3,3,3,0,0,4,0,19,0,3,0,0,0,0,0,3,3,6,81,398,362,390,567,508,256,348,73,2984
212031308,0,16,10,8,3,12,0,11,0,55,3,6,4,4,3,0,0,4,3,29,0,4,0,3,3,4,0,3,0,16,58,250,176,198,244,283,128,283,51,1670
212031457,3,11,6,6,4,3,0,0,0,34,0,7,0,0,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,10,31,188,136,136,161,187,82,138,27,1096
212031458,0,13,3,11,0,4,5,5,0,43,0,10,4,0,0,4,0,0,0,19,0,5,0,0,0,0,0,0,0,3,37,280,194,227,224,195,94,190,30,1471
212041309,7,21,10,12,30,6,4,7,0,102,0,10,4,0,3,3,0,3,0,25,0,3,0,3,0,0,0,0,0,13,91,289,312,359,702,588,225,316,47,2925
212041310,8,15,13,18,27,20,10,15,6,139,0,12,0,0,5,3,0,3,3,33,0,3,4,0,0,0,0,0,7,18,119,448,442,484,1225,1174,592,697,94,5279
212041311,72,181,199,200,378,298,146,184,39,1696,21,100,56,57,65,51,22,57,13,453,5,39,15,18,13,18,6,21,24,171,1682,4124,4580,5829,17219,14864,7682,8901,1335,66217
212041312,3,13,7,5,4,6,3,8,0,52,0,13,3,3,0,0,3,0,0,26,0,8,0,0,0,0,0,0,3,13,70,332,272,294,404,279,157,239,56,2097
