SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
304041100,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,25,0,29,3,0,5,47,13,60,87,17,100,3,0,3,3,0,3,0,0,3,4,0,4,0,0,0,0,3,3,0,0,0,12,6,14,0,4,4,7,4,9,4,0,3,91,78,168,36,64,106,0,0,0,142,150,287,0,0,0,3,0,6,158,157,320,162,159,326,0,0,3,8,3,9,4,0,5,0,0,0,0,0,0,0,0
304041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,24,30,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,13,27,47,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,5,0,5,38,11,47,3,0,3,82,9,90,124,19,147,0,0,3,9,4,10,3,0,3,0,0,0,4,0,4,0,0,6,0,0,0,17,5,24,4,12,16,3,0,8,8,3,10,128,136,262,144,371,517,0,0,0,290,524,814,0,0,0,0,4,4,143,229,378,143,235,379,0,0,4,3,4,6,0,0,3,0,0,0,0,0,0,0,0
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,62,25,32,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,4,3,9,0,0,0,17,0,16,0,0,0,3,0,3,25,3,27,0,0,0,8,11,22,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,17,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,0,9,36,9,45,3,0,4,92,15,110,143,29,169,5,0,4,9,0,13,6,3,9,0,0,0,3,0,5,10,4,16,0,0,3,33,14,47,3,6,12,0,0,0,10,6,18,108,81,187,32,63,94,0,4,4,159,155,318,0,0,0,3,0,3,91,80,172,93,81,176,3,0,6,12,0,12,0,0,0,0,0,0,3,0,4,0,0
304041104,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,4,3,6,9,0,0,0,0,0,0,0,0,0,3,0,3,10,0,9,0,0,0,13,0,14,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,5,16,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,11,4,14,4,0,4,17,6,25,3,0,3,50,4,58,72,12,88,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,0,0,9,3,11,4,0,8,0,0,4,6,3,9,25,26,49,12,23,26,0,0,0,44,51,98,0,0,0,0,0,0,19,21,40,21,21,41,0,0,0,8,3,9,20,3,28,0,0,0,0,0,0,0,0
305011105,0,0,3,84,55,144,0,0,0,4,3,4,0,4,6,30,23,52,124,83,205,100,95,195,866,490,1355,939,486,1426,435,209,642,12,0,8,391,172,565,2738,1454,4193,28,3,30,54,60,115,0,3,3,10,24,29,4,0,4,0,0,0,63,29,90,8,3,9,22,16,37,0,0,0,3,0,3,63,29,88,16,0,16,117,52,174,116,33,143,21,12,34,518,260,780,12,5,18,301,172,474,61,26,81,150,93,243,18,11,33,547,308,854,119,15,134,963,231,1193,222,84,303,789,83,872,2090,406,2501,11,3,18,79,57,140,284,113,397,5,5,10,20,16,40,45,97,143,52,20,69,499,320,822,62,106,166,10,7,17,111,42,151,310,290,598,1136,2712,3843,12,16,29,1637,3173,4806,8,8,17,1035,1177,2207,2477,2555,5030,3518,3741,7261,103,70,167,258,131,385,1670,928,2597,27,19,49,122,110,233,17,12
305011106,0,0,0,9,10,23,0,0,0,0,0,0,0,0,0,0,0,0,11,11,24,4,6,12,38,14,52,6,0,9,43,18,65,0,0,0,12,0,13,100,45,151,9,9,14,36,39,79,30,10,39,10,16,22,3,0,6,14,7,21,15,9,25,0,0,0,0,0,0,0,0,3,6,0,11,3,0,4,3,0,4,3,0,8,89,12,99,4,6,11,230,108,341,4,0,9,241,169,411,4,0,4,363,275,641,4,0,4,617,449,1066,46,13,59,387,119,507,372,126,497,268,37,304,1070,294,1366,9,5,15,67,46,108,39,23,67,3,4,4,40,22,61,28,44,71,0,0,0,184,141,322,30,31,62,276,110,386,8,6,19,125,127,249,340,495,837,0,0,0,786,771,1551,11,4,17,94,119,215,1104,895,1997,1208,1021,2230,12,7,23,130,23,154,19,9,29,7,0,6,8,6,11,4,0
305011107,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,30,6,39,0,0,0,26,6,27,58,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,6,13,0,5,3,0,0,0,0,0,0,0,0,3,5,15,19,0,0,0,5,17,21,0,0,0,8,10,18,10,18,32,21,29,49,3,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0
305011108,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,82,13,96,36,4,38,97,5,108,232,21,252,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,10,0,4,4,0,0,0,3,6,5,31,15,43,12,11,20,0,0,3,46,34,82,3,0,3,52,93,145,264,232,497,323,328,649,0,0,0,27,0,26,0,0,0,0,0,0,3,0,3,0,5
305011109,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,3,0,3,11,4,18,0,0,0,7,0,7,0,0,0,3,0,4,0,0,0,0,3,0,9,3,12,4,3,3,20,19,31,3,0,3,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,4,34,32,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,9,115,27,141,3,0,6,127,10,134,251,38,285,0,0,0,5,0,6,0,4,4,0,0,0,0,0,3,3,3,7,0,0,0,17,7,27,3,7,10,5,3,10,0,0,0,113,95,213,37,115,153,0,3,5,166,220,381,0,0,0,27,22,45,274,244,517,299,264,560,3,0,3,17,0,18,3,0,3,0,0,0,0,0,3,0,0
305011110,0,0,0,21,15,35,0,0,0,0,0,0,0,0,0,0,0,0,24,17,38,37,6,43,383,216,597,51,18,70,39,18,54,14,6,21,63,24,90,590,287,876,11,3,17,305,161,466,16,5,15,6,3,11,0,0,0,0,0,0,11,8,16,0,0,0,9,6,12,0,0,0,201,12,209,3,0,3,3,3,4,6,0,12,5,3,12,3,0,9,580,203,785,0,0,0,80,46,129,11,8,21,3,0,7,3,0,3,103,57,158,57,6,68,521,64,583,97,37,135,439,38,472,1112,145,1260,3,3,11,24,11,30,89,38,130,7,0,7,15,6,28,14,31,46,13,9,23,172,101,275,10,5,14,26,3,33,3,0,4,93,108,205,52,106,160,4,13,16,191,236,424,8,3,4,168,180,345,915,911,1830,1091,1092,2182,9,3,12,29,7,35,12,9,21,0,0,3,12,4,18,0,3
305011111,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,3,11,4,13,9,5,13,19,6,29,4,3,10,10,4,12,0,0,0,17,8,23,53,25,80,3,0,3,13,16,24,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,8,0,0,0,29,25,58,0,0,0,65,5,66,8,0,7,9,6,14,0,0,3,73,13,88,22,7,26,106,26,133,46,7,52,99,3,99,278,45,319,6,4,7,6,13,20,71,33,112,0,0,0,3,4,13,15,13,28,3,3,5,108,73,182,10,4,14,11,7,22,13,4,12,59,55,115,35,81,115,0,0,3,125,156,275,0,0,0,194,326,525,209,181,391,402,511,912,13,11,24,6,0,9,25,11,39,7,11,15,11,4,15,95,38
305011112,3,0,3,10,7,18,0,3,4,0,0,0,0,0,0,0,0,0,12,13,26,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,7,4,15,4,3,8,27,19,40,4,3,10,10,10,20,3,0,9,0,0,0,12,10,20,0,0,0,12,15,24,0,0,0,13,0,13,0,0,0,3,0,3,0,0,0,40,10,51,0,3,3,128,72,206,0,0,0,3,0,3,0,0,0,3,0,7,0,0,0,4,0,13,37,11,50,364,93,460,75,25,102,214,7,223,697,138,832,12,4,12,13,3,17,51,34,86,0,0,0,27,15,41,34,93,131,4,0,4,141,153,297,10,5,17,0,0,7,0,0,3,92,69,153,77,214,288,0,4,8,180,296,478,0,0,3,23,21,43,320,271,590,341,289,632,7,3,4,16,3,17,4,0,4,0,0,5,0,0,0,0,0
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,37,0,0,0,45,15,55,76,19,99,0,0,0,0,0,3,4,0,5,0,0,0,3,0,3,0,3,3,0,0,0,7,3,17,0,0,0,0,0,0,4,0,4,0,0,3,5,12,22,0,0,0,11,16,32,0,0,0,0,0,0,9,15,19,9,12,23,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
305021114,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,13,27,28,53,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,7,6,0,6,3,0,0,9,0,5,3,0,3,30,4,36,14,3,11,4,0,6,119,47,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,84,22,111,0,0,0,102,22,119,194,48,239,3,3,11,3,4,6,3,3,8,0,0,0,3,0,9,6,0,8,0,0,0,20,12,36,3,12,13,3,3,9,3,0,4,61,51,118,20,51,75,0,0,0,94,119,213,0,0,0,4,7,12,192,214,404,196,220,417,0,0,0,9,0,12,0,0,0,4,0,3,0,0,0,0,0
305021115,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,4,8,10,3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,8,3,12,5,3,9,16,8,21,3,0,7,3,16,20,3,3,6,0,0,0,8,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,7,25,3,0,3,63,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,133,41,175,4,0,4,163,31,194,305,70,377,4,4,11,41,6,42,37,33,73,0,0,0,4,4,11,4,3,6,0,0,3,90,53,140,11,7,14,12,3,14,11,3,18,54,48,100,87,73,157,0,0,0,168,134,306,0,0,0,0,4,8,141,128,268,147,133,276,3,3,11,27,0,31,0,0,0,0,0,0,0,0,0,0,0
305021116,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,49,7,62,0,0,0,29,12,42,78,22,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,9,3,3,4,0,0,0,3,0,4,11,22,36,5,5,14,0,0,0,21,35,55,0,0,0,0,0,0,42,42,86,48,43,87,0,0,0,35,21,60,0,0,0,16,7,29,0,0,0,0,0
305021117,0,0,0,20,9,27,0,0,0,0,0,0,3,3,6,3,0,3,32,8,42,4,0,3,0,0,0,0,0,0,5,0,5,0,0,0,8,0,4,18,3,22,31,19,48,571,336,901,0,0,0,3,0,3,3,0,4,0,0,0,8,0,9,12,0,12,13,10,20,28,3,32,8,0,8,12,4,19,26,6,34,19,0,23,131,27,154,16,5,23,878,414,1294,0,0,4,10,9,18,4,3,9,3,0,5,0,0,0,18,22,40,32,6,39,148,34,184,26,8,31,355,54,408,561,99,657,28,5,37,39,14,50,41,20,60,4,3,10,324,164,484,52,45,100,0,0,0,493,251,739,16,11,24,27,15,36,3,4,9,97,51,150,65,47,112,0,4,4,202,128,331,0,0,0,9,20,26,148,149,301,155,170,326,16,4,18,166,23,192,3,0,3,3,0,3,3,3,9,0,0
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,48,5,55,0,0,0,62,0,63,116,7,118,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,3,0,3,0,0,0,11,3,12,0,0,0,4,0,4,3,3,4,5,8,12,13,22,40,0,3,3,28,32,63,0,0,0,0,0,0,25,21,46,25,19,45,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
305031119,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,5,0,5,3,0,3,0,0,0,8,5,15,15,14,32,9,0,9,5,11,15,0,0,0,9,13,21,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,0,0,0,6,0,6,8,3,5,0,0,0,15,0,15,6,3,12,3,0,3,70,35,105,0,3,3,7,0,9,0,0,0,0,0,3,3,0,3,9,4,15,18,3,20,216,40,253,51,22,73,367,60,429,652,127,774,20,0,19,18,18,31,64,21,88,3,0,0,5,4,16,16,8,28,0,0,3,134,53,186,12,6,14,87,37,128,4,0,4,11,9,20,174,157,328,3,3,3,294,208,500,0,0,0,7,31,40,155,207,358,162,234,397,5,4,9,81,0,86,40,0,43,5,5,11,5,0,9,0,0
305031120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,3,9,0,12,14,25,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,9,0,0,3,7,0,7,43,33,78,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,7,4,8,6,0,6,39,6,40,4,0,5,65,5,73,110,6,123,0,0,0,4,0,4,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,6,0,7,16,26,43,0,0,0,18,28,52,0,0,0,0,3,3,24,25,48,23,31,53,0,0,0,5,0,5,0,0,0,0,0,0,21,6,32,0,0
305031121,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,6,0,0,0,5,10,17,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,22,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,8,9,0,9,45,6,53,3,0,3,52,4,56,103,8,118,0,3,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,0,0,4,0,0,0,6,3,5,65,61,126,14,47,63,0,0,0,84,111,195,0,0,0,9,12,23,100,114,218,111,128,241,3,0,3,4,4,7,3,0,3,0,0,0,3,0,3,0,0
305031122,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,19,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,5,42,8,55,7,0,4,51,3,60,102,14,118,0,3,5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,0,0,0,6,4,15,0,3,7,0,0,0,0,0,0,55,34,86,27,39,71,3,4,5,85,87,171,0,0,0,3,8,15,135,113,246,137,119,264,0,0,0,14,4,20,0,3,3,0,0,0,0,0,0,0,0
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,27,4,32,0,0,0,40,9,46,74,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,8,7,8,21,7,17,22,0,0,0,26,30,48,0,0,0,0,0,0,24,32,59,24,32,59,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
305031124,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,3,3,3,9,0,0,0,3,0,4,3,0,3,0,0,0,43,11,54,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,58,23,85,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,13,119,31,146,4,3,9,58,5,62,188,42,228,0,0,0,25,6,40,13,0,13,0,0,0,0,3,4,8,3,9,13,3,15,65,15,79,3,3,10,7,12,17,9,6,14,36,32,67,15,30,48,0,0,0,72,80,151,0,0,0,41,73,119,376,380,751,419,454,873,3,3,5,3,0,4,0,0,0,9,19,25,3,3,5,13,4
305031125,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,3,0,6,5,3,6,0,0,0,0,0,0,0,0,0,5,6,7,19,7,22,3,0,3,30,24,55,14,3,15,0,0,0,4,0,4,0,0,3,6,5,18,0,0,0,0,0,0,34,3,34,10,0,12,0,0,0,0,0,4,3,0,3,3,0,7,9,3,14,121,43,167,0,0,0,3,0,4,3,0,3,0,0,0,3,0,3,10,0,10,11,3,12,56,12,65,12,0,12,82,9,94,156,26,190,8,6,13,13,0,16,31,3,33,0,0,0,13,9,29,29,16,41,0,0,0,94,32,129,3,0,3,20,0,19,3,0,3,17,27,46,37,27,68,0,0,0,82,58,140,0,0,0,9,12,16,46,65,113,53,76,126,13,3,16,112,19,129,4,0,4,0,3,3,16,26,44,0,0
