SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
110041199,9,26,18,17,55,54,25,49,0,244,7,15,10,4,22,24,8,21,31,143,142,472,356,461,735,588,345,665,74,3843
110041200,0,4,0,4,3,5,3,12,0,29,7,9,0,8,7,15,3,11,17,75,70,136,129,148,164,274,253,997,54,2230
110041201,0,13,9,15,22,17,5,7,0,89,8,11,3,10,17,14,4,16,32,124,93,258,217,331,407,399,235,640,75,2659
110041202,0,25,22,26,35,25,10,34,5,186,4,15,8,21,24,31,5,17,56,189,220,755,668,829,1223,1053,433,744,113,6029
110041203,15,53,48,40,92,77,34,53,9,414,12,37,24,30,57,43,20,32,82,347,405,1096,1045,1283,2282,1624,841,1150,197,9921
110041204,6,20,7,24,101,80,58,70,4,367,10,23,18,14,87,69,31,40,56,348,152,349,265,413,1169,1318,793,937,117,5506
110041205,5,12,12,5,7,15,3,26,0,86,8,26,12,6,16,24,5,24,41,163,124,411,332,420,465,590,268,906,90,3616
111011206,3,27,31,34,52,63,20,38,4,288,9,19,10,12,32,36,14,18,32,176,216,817,751,737,1079,1041,457,589,71,5756
111011207,0,5,4,3,4,5,0,3,0,26,0,3,0,3,6,3,0,3,4,25,11,109,66,86,78,74,31,70,8,532
111011208,14,62,59,67,123,66,48,52,6,493,13,35,30,35,49,51,10,34,80,339,462,1733,1636,1668,2259,2054,944,1061,210,12030
111011209,18,67,64,67,157,121,80,77,5,654,17,56,25,32,85,75,33,50,94,467,364,1487,1144,1219,2073,1730,948,1276,188,10431
111011210,0,8,3,5,9,6,0,4,0,37,3,5,8,3,3,3,0,3,12,39,75,304,252,242,242,182,87,108,11,1504
111011211,0,6,3,9,18,10,3,11,0,54,3,6,3,6,8,12,3,11,4,53,34,113,97,129,148,180,65,131,11,902
111011212,0,20,8,19,9,8,5,9,3,87,0,3,3,5,3,4,5,5,10,47,58,383,265,285,247,224,116,181,28,1790
111011213,0,15,21,5,10,6,3,10,0,63,5,12,0,3,5,3,0,3,16,55,25,199,173,178,139,188,68,155,22,1142
111011214,4,39,33,24,65,69,50,34,5,327,5,25,21,18,44,42,15,21,26,220,211,983,737,717,1304,1027,509,643,68,6209
111021215,3,8,3,6,13,12,5,4,0,45,3,6,0,3,4,8,0,8,13,46,73,201,194,281,322,293,136,236,30,1768
111021216,0,12,3,5,0,5,5,5,0,36,0,7,8,5,3,7,3,6,8,43,34,155,121,127,116,130,42,92,14,837
111021217,3,15,6,5,19,13,9,8,0,78,3,12,3,9,24,20,8,13,18,109,109,305,289,341,507,441,258,362,42,2655
111021218,0,37,23,24,39,49,21,20,0,218,7,23,23,18,56,51,15,28,53,273,238,725,680,729,1290,983,553,678,120,5995
111021219,7,37,21,22,25,35,22,17,0,186,3,24,15,14,23,21,7,25,29,154,140,635,563,628,651,638,328,480,68,4130
111021220,0,11,8,13,16,13,7,0,0,54,0,7,3,3,10,11,0,10,8,52,47,176,114,130,202,235,122,200,18,1248
111021221,3,9,3,3,10,4,7,3,0,37,0,4,7,4,5,12,4,3,4,43,32,105,105,130,155,186,99,135,14,954
111031222,8,36,41,38,83,70,40,33,4,351,8,27,20,23,23,36,11,17,55,211,258,1423,974,962,1205,812,444,567,117,6768
111031223,9,17,13,23,79,86,53,55,3,327,3,20,16,30,77,80,33,42,61,365,176,382,473,530,1391,1534,923,1222,132,6768
111031224,15,53,57,53,123,110,53,92,3,566,6,38,30,34,70,73,27,45,86,414,412,1414,1191,1315,2490,2230,1216,1518,184,11961
111031225,10,48,27,22,62,48,28,31,0,275,11,22,16,23,40,33,16,24,70,256,522,856,1517,1510,1766,2323,674,1063,164,10380
111031226,0,10,6,7,14,15,0,12,0,68,3,4,0,0,15,13,3,3,19,67,35,200,159,216,272,269,126,248,31,1543
111031227,7,38,23,37,86,93,41,68,4,395,10,23,23,30,49,77,30,39,54,339,279,787,777,931,1568,1642,845,1075,124,8030
111031228,12,34,24,24,32,20,17,28,0,193,3,20,12,11,11,14,6,22,36,131,112,621,501,522,471,522,268,441,58,3520
111031229,7,60,43,51,110,77,49,54,0,451,20,52,35,36,75,77,28,51,116,486,736,1755,1876,2142,4740,3585,1757,2147,240,18971
111031230,0,0,0,3,6,12,3,7,0,29,7,4,11,8,27,36,21,26,24,164,156,102,174,190,767,1028,656,939,55,4067
111031231,10,27,19,22,44,28,17,25,8,199,8,24,10,15,38,51,7,15,56,219,297,1133,822,797,1657,1242,577,855,128,7503
111031232,3,9,6,12,6,5,3,3,0,47,7,3,0,7,3,3,3,4,8,40,85,177,269,230,331,312,124,142,26,1704
111031233,6,25,29,28,41,47,29,26,0,223,7,15,7,5,33,25,12,15,46,162,209,657,652,791,1113,1057,445,686,92,5693
111031234,6,13,22,22,28,18,14,16,0,141,0,21,7,11,20,14,3,8,33,119,274,547,762,820,958,1143,297,479,76,5352
111031235,10,31,32,36,86,70,34,46,5,337,10,17,17,36,65,61,21,44,56,314,165,567,528,644,1313,1208,605,829,110,5961
112011236,10,36,42,38,75,63,30,47,4,345,14,30,28,32,53,27,18,26,80,315,296,1178,1092,1431,1876,1215,676,999,167,8928
112011237,4,22,18,26,23,23,5,19,0,149,12,30,17,32,27,22,6,15,35,199,148,592,587,699,802,629,294,646,77,4470
112011238,3,8,11,9,9,8,3,5,0,54,3,21,9,13,19,18,3,7,23,109,63,348,284,340,249,333,132,277,49,2075
112011239,0,22,9,14,13,5,0,6,0,72,5,15,7,14,8,7,3,12,10,82,51,367,254,278,204,208,87,184,36,1659
112011240,10,33,31,31,44,37,15,23,3,219,18,48,50,55,59,60,10,44,59,396,190,962,879,1112,992,951,414,638,129,6265
112011241,0,14,7,3,7,10,0,7,0,49,0,10,3,5,7,8,5,4,13,63,38,206,140,170,176,150,123,198,34,1238
112011242,0,16,6,7,5,5,0,0,3,38,0,9,5,9,9,10,0,8,26,80,38,308,212,225,165,235,81,212,37,1510
112011243,9,24,14,9,16,36,11,10,3,133,5,40,22,27,14,18,8,10,47,195,105,519,435,481,416,377,155,336,82,2904
112021244,4,13,12,15,26,30,25,28,0,166,15,14,7,22,21,22,3,16,51,170,179,519,524,784,912,797,337,528,107,4686
112021245,0,6,0,3,3,4,0,0,0,17,11,10,3,4,11,9,3,13,12,72,47,157,159,193,183,207,95,365,35,1450
112021246,3,32,16,14,32,19,13,12,0,140,3,11,9,7,13,10,5,11,34,96,96,403,333,415,579,349,170,268,65,2673
112021247,0,3,7,10,5,21,8,13,3,74,10,14,4,3,8,23,4,16,32,110,71,317,244,302,336,376,177,385,57,2258
112021248,12,53,60,71,148,120,67,87,4,601,20,42,39,46,62,80,22,33,127,475,484,1714,1657,2204,3369,2356,1076,1541,246,14646
112021249,3,19,10,7,5,5,0,8,3,67,5,13,17,15,7,23,3,21,32,136,80,452,344,436,402,377,178,518,78,2875
112031250,4,36,16,27,8,17,5,26,3,147,7,30,5,13,13,25,9,25,39,165,120,719,526,618,631,567,266,591,75,4116
112031251,3,28,17,18,35,39,14,33,0,196,14,18,9,22,43,29,18,22,62,233,178,601,513,680,1036,688,399,566,111,4776
112031252,0,12,7,3,5,11,0,3,0,45,9,17,17,3,12,12,9,19,25,124,50,351,201,229,167,228,122,348,47,1754
112031253,3,23,8,8,10,20,0,12,0,88,7,20,11,16,8,13,8,12,16,107,73,411,331,358,275,317,137,354,50,2306
112031254,3,39,40,32,39,40,18,39,3,248,10,27,25,29,26,34,13,24,68,261,257,828,939,1271,1312,1087,438,747,162,7042
112031550,3,11,11,9,18,8,4,7,0,70,4,11,4,3,10,12,3,14,25,89,49,232,200,199,273,219,104,167,34,1478
112031551,0,6,4,0,0,3,3,8,0,14,0,7,3,3,0,0,0,3,3,25,10,73,53,55,68,76,44,71,11,452
112031552,4,36,23,33,47,73,28,46,0,285,12,19,13,11,31,36,13,18,52,211,171,597,542,682,996,845,464,675,107,5076
113011256,9,46,34,48,114,88,52,67,8,458,22,29,29,25,77,65,29,30,80,394,300,1012,888,1009,1942,1452,802,1102,206,8715
113011257,0,10,7,3,12,19,12,15,3,77,11,20,24,24,43,52,16,20,54,270,252,411,442,527,1196,1200,588,1361,148,6132
113011258,4,17,9,11,26,27,19,23,0,141,6,19,9,10,23,45,16,19,46,190,153,410,308,420,803,954,408,692,101,4246
113011259,3,11,5,4,16,17,4,10,0,71,5,11,3,4,10,15,4,10,25,86,95,225,208,226,341,344,206,417,58,2120
113021260,0,3,0,4,4,3,3,6,0,23,0,0,7,3,9,3,0,13,18,56,66,157,141,141,235,186,133,364,43,1463
113021261,7,10,6,11,20,17,12,23,0,104,4,16,10,8,28,24,20,30,42,166,112,343,331,348,575,440,332,610,69,3163
113021262,3,0,3,0,5,10,0,4,0,29,0,3,3,4,14,16,4,10,13,78,54,135,95,132,183,192,112,311,43,1255
113031263,0,25,8,12,11,20,10,9,0,99,4,14,7,6,21,11,3,12,20,90,89,272,291,350,530,457,201,449,63,2698
113031264,4,8,7,4,7,3,7,6,0,39,0,10,10,7,7,9,4,9,15,73,50,176,162,184,238,195,126,266,51,1446
113031265,0,7,0,4,8,9,3,4,0,35,3,5,0,0,14,8,0,9,9,58,71,197,148,182,398,313,140,344,36,1827
113031266,0,12,11,11,17,24,15,17,0,111,0,9,8,10,14,16,6,16,27,100,92,332,222,306,368,396,213,486,68,2485
113031267,3,21,25,32,79,84,46,58,9,359,10,22,18,11,64,52,16,28,53,275,198,652,503,614,1317,1137,646,890,128,6084
113031268,0,3,0,0,9,7,8,5,0,35,0,4,3,9,17,31,16,6,28,116,78,203,157,225,740,661,330,352,70,2816
113031269,0,22,6,12,15,17,8,17,0,107,3,13,11,0,6,15,0,3,29,84,92,442,366,452,610,510,230,383,56,3151
113031270,6,54,63,74,148,150,75,93,8,676,19,48,31,28,70,83,28,59,100,480,618,1760,1510,1798,3355,2641,1344,2419,275,15718
113031271,3,7,10,17,17,8,7,13,0,84,11,13,14,9,15,15,9,17,47,157,137,409,376,398,728,816,452,1220,81,4614
114011272,0,16,12,15,7,9,9,14,0,88,0,17,8,13,12,9,3,7,21,105,97,510,337,385,341,378,214,459,61,2787
114011273,0,8,0,0,0,0,0,0,0,11,0,7,3,0,0,0,0,3,5,24,10,108,44,47,47,69,17,53,12,410
114011274,4,5,3,5,3,4,0,7,0,26,4,7,0,3,6,6,3,5,4,40,32,153,98,118,122,90,53,139,14,819
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,7,3,15,8,15,8,10,3,84
114011276,0,11,9,6,17,10,15,9,0,79,6,13,5,4,12,6,0,7,16,67,97,355,267,267,282,218,120,183,37,1826
114011277,4,20,25,17,38,34,25,25,3,193,4,14,16,12,36,30,10,17,32,169,142,618,475,531,688,595,413,577,96,4122
114011278,13,63,50,60,125,86,56,99,11,563,19,49,38,38,93,90,29,56,139,544,580,1617,1608,1902,3365,2672,1626,1797,318,15482
114011279,0,13,13,10,14,10,3,7,0,69,3,8,9,6,5,8,0,5,23,70,67,266,220,273,248,191,76,140,51,1529
114011280,3,3,0,0,3,3,0,7,0,22,0,4,4,9,0,4,0,0,14,39,32,139,96,119,97,93,34,72,16,691
114011281,0,4,4,3,3,3,0,4,0,19,0,3,5,0,5,3,0,4,8,36,15,69,73,58,64,76,34,86,13,483
114011282,7,22,21,35,39,31,13,30,4,213,9,32,19,24,19,21,9,13,54,198,207,951,740,742,781,666,312,586,125,5108
114011283,0,0,4,4,0,0,0,3,0,13,5,9,4,0,0,4,0,7,6,30,26,152,99,94,76,92,28,130,6,711
114021284,3,36,35,42,44,44,22,32,4,265,7,29,30,23,22,24,18,32,43,225,190,914,857,902,1000,990,505,815,88,6266
114021285,0,6,3,0,0,0,0,3,0,18,0,8,3,3,3,0,3,4,6,32,23,86,61,59,54,63,17,85,13,461
114021286,9,25,26,38,35,34,23,31,6,225,5,24,11,26,31,25,18,25,33,203,123,635,510,577,759,645,346,586,72,4257
114021287,6,14,19,20,44,27,18,35,0,186,5,21,18,20,38,28,16,18,34,192,125,531,436,463,882,741,441,676,73,4361
114021288,0,3,5,3,6,5,0,0,0,29,0,11,11,4,0,5,4,11,12,59,20,143,138,91,109,144,70,197,16,932
114021289,0,10,7,13,9,4,0,11,0,57,3,23,16,5,9,8,3,18,12,99,47,367,204,220,165,235,86,276,35,1647
115011290,3,33,24,26,24,28,15,17,0,168,4,34,13,19,14,31,8,14,47,178,102,769,583,591,603,644,273,474,92,4133
115011291,18,87,96,69,165,175,74,109,10,802,17,84,104,73,230,267,79,140,256,1252,638,1958,2213,2095,4805,6393,2479,4168,458,25206
115011294,0,7,8,9,9,6,3,3,0,44,0,12,4,4,0,9,3,7,6,46,25,159,121,110,110,154,53,136,5,871
115011296,0,9,3,19,5,10,3,7,0,61,0,12,13,6,9,23,0,8,19,98,58,243,205,208,419,653,249,534,43,2614
115011553,8,29,63,57,113,169,77,116,0,624,17,68,48,39,112,145,42,85,85,646,218,1174,953,901,1789,1959,836,1355,171,9358
115011554,0,3,12,10,9,9,4,14,0,58,5,10,4,7,9,14,0,3,9,54,54,199,246,273,303,224,118,203,29,1659
115011555,3,57,25,39,44,46,26,18,0,263,7,30,28,28,37,42,14,17,74,274,214,1497,1022,819,1049,939,372,541,124,6586
115011556,0,12,16,12,19,25,8,18,0,113,0,15,20,8,16,23,8,21,28,130,63,440,378,317,372,422,164,320,48,2529
115011557,3,9,3,0,5,3,0,5,0,27,0,6,0,3,5,10,0,5,11,35,21,98,70,87,72,118,35,78,9,596
115011558,0,11,14,4,11,11,7,8,0,61,3,20,14,8,15,29,7,11,30,134,77,541,425,333,339,459,171,320,61,2722
115011559,0,19,19,21,19,20,10,15,0,124,5,19,17,10,16,39,8,29,51,196,123,589,533,469,589,721,322,633,88,4056
115021297,17,78,49,41,47,61,40,52,5,391,14,64,41,35,47,74,29,54,66,426,233,1336,1043,976,1137,1470,728,1380,153,8455
115021298,0,17,9,13,11,14,8,15,0,84,0,11,10,14,20,10,0,9,16,87,43,270,209,186,245,294,126,280,29,1680
115031299,0,3,0,3,0,0,0,3,0,16,0,0,7,7,0,0,0,7,6,31,16,86,69,61,53,74,38,95,12,505
115031300,4,29,20,17,20,22,11,40,0,156,13,29,17,21,25,38,6,37,33,227,102,492,420,423,462,661,229,739,73,3610
115041301,3,21,21,22,35,75,26,67,3,262,4,19,32,32,79,58,31,54,34,355,114,515,493,562,768,972,429,989,85,4924
115041302,4,45,34,33,43,43,24,36,3,263,7,37,21,22,26,52,17,35,55,276,159,1161,847,673,873,974,449,851,132,6112
116011303,23,70,95,81,241,213,87,134,7,955,31,68,81,93,276,215,78,132,245,1221,605,2039,1956,1911,5016,4151,1798,2370,450,20299
116011304,3,14,6,6,6,7,3,9,0,58,0,7,8,0,19,16,8,3,16,80,51,251,257,267,315,295,142,215,34,1831
116011306,3,19,3,6,8,7,7,9,0,64,3,10,8,3,14,14,4,9,27,89,58,341,231,222,323,325,125,213,57,1902
116011307,14,63,56,67,176,208,92,151,4,836,26,81,79,89,226,287,77,145,140,1166,351,1173,1204,1321,2957,3416,1483,2334,312,14557
116011308,3,38,25,26,56,54,35,34,6,274,4,38,43,37,80,67,16,34,71,375,167,815,772,692,1623,1216,566,865,151,6863
116011560,0,3,9,5,3,4,4,5,0,42,0,5,3,9,11,8,3,4,3,44,44,104,134,151,184,194,84,158,14,1063
116011561,0,7,5,9,11,8,3,10,3,54,0,10,5,4,9,11,3,9,23,71,43,208,218,241,293,300,125,253,39,1720
116021309,0,19,10,7,20,8,0,3,0,71,3,9,12,4,13,13,7,9,25,85,57,287,221,190,272,262,113,233,43,1661
116021310,4,28,19,23,29,33,3,16,3,160,3,22,19,22,20,18,3,25,38,177,106,689,519,473,569,646,228,428,88,3757
116021312,10,23,30,26,45,38,20,39,4,238,9,43,38,32,88,87,30,68,52,439,160,719,622,659,1161,1248,655,1403,130,6749
116021562,0,3,0,4,3,7,3,4,0,21,0,0,0,0,0,7,0,0,9,21,16,37,41,41,57,57,20,58,9,327
116021563,0,18,14,12,11,16,9,21,0,102,4,9,15,13,13,22,3,5,24,112,75,350,327,325,413,494,165,306,54,2506
116031313,0,8,9,5,0,4,3,3,0,35,0,4,3,12,7,8,6,9,21,71,38,256,188,239,222,236,94,147,35,1463
116031314,3,7,6,12,32,32,17,28,0,133,4,21,16,13,101,107,33,66,65,421,93,247,306,351,1272,1158,528,917,118,4999
116031315,3,7,13,3,8,6,3,9,0,57,3,12,4,10,12,10,3,3,28,83,83,376,304,291,344,319,117,253,58,2138
116031316,0,8,10,7,3,4,0,4,0,26,0,11,6,3,10,8,0,7,24,67,32,132,131,152,179,168,62,166,42,1067
116031317,5,35,37,36,61,74,41,64,8,358,13,31,35,37,82,53,25,28,87,385,228,952,826,849,1551,1169,510,644,197,6930
116031318,10,18,15,28,118,116,65,96,8,485,18,71,71,92,369,299,113,153,239,1431,379,657,837,1185,5288,4244,2019,2932,425,17977
116031319,6,29,30,24,62,52,25,52,3,272,18,42,37,40,87,91,36,52,122,516,302,791,871,1123,2050,2178,995,1841,268,10412
117011320,0,3,5,8,13,25,17,20,0,90,7,21,25,13,71,93,43,68,53,398,140,185,301,265,1275,1458,890,1097,99,5701
117011321,4,16,21,16,43,82,21,67,9,279,13,28,37,41,105,132,35,62,91,547,141,383,548,507,1313,1800,775,1501,173,7150
117011322,3,38,35,42,90,117,49,68,0,458,28,66,82,69,160,198,61,107,224,988,881,1202,1920,2274,4537,5466,2341,3345,443,22416
117011323,3,21,16,21,36,35,17,12,4,169,4,17,13,12,30,25,7,14,40,161,146,784,617,539,670,683,289,406,91,4221
117011324,3,3,6,3,31,30,20,32,0,131,0,9,14,11,52,50,14,33,47,220,130,117,220,237,1065,1086,559,835,101,4359
117011325,3,14,12,20,49,19,15,12,0,148,17,26,38,26,60,61,24,30,155,450,772,812,1635,2305,3540,3099,1600,1412,349,15515
117021326,13,64,76,73,162,166,74,71,11,712,22,101,117,90,188,214,68,117,148,1067,316,1334,1680,1395,2715,2705,1120,1657,279,13190
117021327,4,24,29,21,26,46,10,24,3,189,0,37,30,24,32,43,15,36,53,260,127,664,631,541,843,917,431,799,94,5050
117021328,3,24,31,35,47,90,27,76,3,339,11,33,50,27,67,94,33,51,60,432,131,447,603,526,1111,1256,640,1021,110,5841
117031329,4,30,40,49,59,57,25,43,6,309,9,43,44,27,65,105,39,56,90,482,382,836,1453,1155,2023,2875,1160,2016,197,12105
117031330,21,62,77,70,278,297,133,197,14,1144,39,80,150,105,329,415,146,211,241,1720,548,1227,1990,1660,4998,5821,2824,4106,434,23606
117031331,8,34,38,39,61,48,18,61,3,329,8,34,30,15,45,61,15,44,69,318,191,912,903,647,1264,1313,641,1213,133,7224
117031332,23,105,66,76,148,112,45,51,4,628,22,64,60,51,74,106,28,65,180,632,773,2430,2241,1892,4117,4428,1579,2790,395,20653
117031333,4,36,51,68,87,95,51,56,7,452,19,45,54,35,67,143,50,87,124,616,451,913,1377,1036,2430,3230,1953,3264,275,14937
117031334,23,54,60,73,161,161,67,78,3,675,31,104,138,77,212,309,107,183,332,1495,1079,2546,3231,2630,7890,9124,3899,5854,583,36844
117031335,15,46,54,46,136,109,65,67,0,533,21,57,67,47,104,144,58,86,151,735,423,1132,1409,1137,3306,3410,1698,2490,280,15287
117031336,30,65,101,125,258,179,77,109,10,958,34,85,114,99,227,332,117,210,288,1499,832,1691,2722,2432,6236,7047,3500,4864,503,29818
117031337,160,372,607,500,1311,1202,590,703,63,5508,274,745,1052,655,1597,2421,732,1308,2820,11615,9438,13694,23829,20260,62083,85542,37889,62995,5148,320883
117031338,25,74,77,90,261,219,92,158,9,1003,25,54,57,56,182,233,83,124,135,967,357,996,1443,1090,3123,3409,1574,2407,266,14670
118011339,5,42,20,27,23,29,9,34,3,193,5,29,24,19,19,39,6,34,30,203,65,502,462,406,367,613,257,519,69,3244
118011340,3,45,31,33,45,38,16,29,5,248,8,31,37,30,17,39,7,25,37,233,90,682,736,558,523,721,311,655,79,4360
118011341,16,89,102,77,120,128,67,74,12,687,11,51,55,40,70,92,36,69,140,574,413,1917,2216,1825,2808,2785,1263,1791,272,15288
118011342,3,4,3,3,0,0,0,3,0,15,0,0,0,0,0,3,0,0,0,3,4,19,10,10,19,16,3,16,0,106
118011343,14,64,82,56,77,91,40,56,3,481,14,65,44,37,51,84,24,81,90,495,226,1237,1285,1008,1290,1749,850,1646,192,9480
118011344,0,11,15,16,5,13,9,7,0,87,3,21,14,8,4,19,0,9,16,96,24,254,229,204,136,269,100,216,28,1464
118011345,9,45,54,38,67,55,24,46,7,356,9,58,53,28,43,86,34,77,74,466,256,1147,1012,837,1196,1876,1049,1902,154,9430
118011346,3,32,27,16,21,28,6,19,0,157,11,33,26,19,19,27,11,19,47,206,106,600,564,433,507,715,496,748,93,4259
118011347,3,16,21,20,14,17,16,16,0,127,0,19,19,11,8,33,5,22,31,147,55,417,424,361,340,499,228,445,49,2820
118021348,3,39,31,28,26,35,14,24,0,199,3,32,21,24,19,25,3,26,29,190,89,676,586,480,459,636,243,550,68,3790
118021350,8,27,37,24,43,31,7,28,3,205,5,20,24,25,38,36,10,28,45,223,145,499,547,509,942,1211,388,700,99,5040
118021564,5,27,18,23,28,51,17,31,5,197,4,29,21,23,43,50,20,26,97,326,302,1745,1081,864,2479,1863,778,1386,213,10705
118021565,0,12,21,11,14,11,15,22,0,113,3,17,12,12,12,20,4,9,15,99,62,409,346,280,350,401,159,291,35,2337
118021566,0,5,7,8,12,14,10,4,0,63,6,13,16,10,6,13,4,14,20,102,83,286,286,287,391,374,141,264,39,2154
118021567,0,16,9,6,16,13,10,12,6,82,5,16,12,7,3,6,6,11,12,71,36,188,214,170,214,274,122,206,34,1450
118021568,0,22,16,19,18,26,6,6,0,113,0,9,8,7,8,19,7,3,30,92,61,353,334,286,430,406,189,262,58,2373
118021569,0,24,26,14,17,31,17,30,3,165,10,18,11,17,27,20,3,13,44,164,133,472,504,470,775,839,376,515,83,4171
118021570,6,32,40,28,50,58,28,39,3,276,9,26,27,43,47,47,18,29,93,334,371,1009,1298,1167,2023,2291,852,1338,198,10554
119011354,0,21,14,19,13,16,4,10,6,99,6,23,25,14,23,28,3,4,51,177,105,506,434,413,512,478,170,330,89,3034
119011355,12,32,33,35,114,107,38,47,4,427,6,29,48,32,126,79,24,54,101,500,196,321,387,484,2401,1792,904,1108,173,7763
119011356,9,37,24,39,79,103,48,91,13,441,25,78,78,76,316,314,100,120,167,1279,262,815,863,920,3323,3188,1390,2044,325,13131
119011357,0,43,20,17,37,42,12,25,3,197,11,44,40,45,63,81,28,38,95,452,177,776,709,665,1145,1213,542,893,211,6325
119011358,4,36,23,30,40,50,21,36,5,241,6,21,22,28,55,57,12,20,39,252,67,463,422,400,708,742,248,475,77,3598
119011359,3,23,21,15,17,28,14,14,0,134,5,17,11,11,28,26,13,7,41,154,107,534,416,400,593,610,228,428,78,3391
119011360,4,17,28,16,20,36,10,11,0,148,3,14,16,16,22,22,3,8,44,152,99,582,514,462,527,450,217,332,78,3266
119011361,4,13,13,15,11,14,4,12,3,84,4,28,23,12,21,20,9,8,39,158,59,343,325,320,388,368,140,241,70,2259
119011571,11,40,36,28,94,49,27,19,3,297,11,31,28,21,45,46,23,20,62,273,241,985,943,847,1755,1237,610,712,140,7469
119011572,5,51,61,34,94,94,31,71,12,455,14,60,53,51,172,129,32,74,110,701,273,1038,1162,1011,2287,2164,794,1241,219,10198
119021362,3,27,26,19,32,47,15,30,3,196,4,31,32,27,43,41,14,29,49,267,96,434,462,425,703,715,264,475,104,3667
119021363,7,41,43,28,57,54,39,47,5,316,10,54,54,36,52,76,21,18,93,407,201,831,982,879,1388,1501,456,728,168,7137
119021364,4,38,32,36,58,66,30,50,3,314,13,37,39,34,136,121,38,74,63,561,149,596,652,606,1443,1547,698,971,136,6793
119021366,7,32,19,22,41,42,29,30,3,221,11,31,33,32,81,75,15,29,75,386,125,456,488,457,848,937,365,555,140,4375
119021367,8,35,23,17,24,35,8,23,0,160,4,20,24,15,27,26,11,12,42,177,89,574,434,345,499,489,175,256,79,2940
119021573,3,22,8,16,18,26,9,17,3,115,9,18,10,16,24,27,5,19,32,161,98,392,392,376,557,541,236,400,77,3072
119021574,0,3,3,0,0,3,3,0,0,13,0,7,4,0,3,4,0,3,0,25,18,76,72,79,59,99,40,58,9,511
119031368,8,42,45,39,56,59,22,32,4,316,18,53,37,31,63,52,5,15,113,399,324,1500,1426,1145,1940,1607,601,763,207,9518
119031369,4,41,41,25,32,30,10,16,3,204,0,16,21,11,25,30,3,13,44,158,73,586,527,437,434,508,189,312,84,3149
119031370,3,13,3,3,14,9,6,20,0,76,5,13,7,3,6,17,0,7,22,85,49,286,258,234,299,260,119,199,45,1754
119031371,0,17,14,6,16,16,9,14,0,87,3,7,14,14,7,6,3,8,19,87,68,299,259,204,304,392,150,228,38,1941
119031372,8,39,36,39,57,91,57,69,4,394,8,49,39,44,87,82,30,46,55,452,122,623,589,560,997,1146,509,802,125,5480
119031373,4,14,6,11,25,15,23,19,0,115,3,6,8,13,14,20,9,10,32,120,37,274,257,211,330,309,169,218,57,1867
119031374,0,29,27,16,20,30,14,18,0,154,5,30,19,12,16,22,4,14,34,153,136,599,538,484,625,600,280,470,79,3815
119041375,0,23,15,16,49,33,18,24,0,172,6,26,26,19,57,64,6,23,43,266,105,379,448,414,887,814,382,618,85,4120
119041376,3,32,26,19,24,20,17,34,0,171,3,22,27,10,24,26,4,7,41,162,85,454,448,433,598,512,225,374,77,3210
119041377,0,15,27,8,29,19,4,5,4,116,0,7,14,12,10,16,3,10,28,112,47,298,286,267,293,353,127,291,43,2002
119041378,0,30,21,23,36,39,33,31,3,210,9,37,32,18,40,56,7,20,120,345,434,762,1360,1307,2159,2851,828,1207,233,11146
119041379,3,21,17,19,34,37,22,25,5,183,8,15,20,13,15,21,13,4,15,126,75,341,348,298,394,480,192,305,55,2483
119041380,0,10,11,6,15,8,9,5,3,68,0,15,10,8,10,17,4,7,23,105,57,288,294,208,372,375,150,238,61,2044
119041381,9,27,20,15,57,46,20,38,0,235,4,36,46,21,60,57,18,22,57,326,130,651,797,592,1283,1069,435,666,119,5748
119041382,5,13,22,22,19,21,3,10,3,111,3,11,6,12,10,21,0,16,19,103,80,445,373,303,329,415,140,296,52,2426
120011383,3,31,35,17,35,28,16,35,3,208,4,36,26,13,25,44,18,33,28,228,99,625,560,476,572,771,286,632,87,4109
120011384,30,46,51,68,262,212,68,112,11,858,17,49,74,43,130,145,36,79,213,789,621,1201,1701,1589,4359,5482,1905,2595,392,19847
120011385,5,42,28,24,25,37,23,33,0,225,6,20,26,16,32,32,10,20,33,192,110,695,670,509,609,637,279,533,76,4122
120011386,8,50,48,39,73,83,52,69,4,427,5,32,31,17,46,46,13,24,46,262,120,809,753,576,816,963,422,772,98,5331
120021387,3,32,30,32,27,33,6,28,4,195,12,32,30,26,23,46,14,31,43,263,157,693,669,570,675,967,416,847,101,5104
120021388,7,54,59,55,106,81,46,57,5,480,12,43,45,50,83,99,24,76,93,514,279,1273,1277,1164,1826,2000,952,1466,189,10424
