SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
402041041,35,146,108,148,355,259,216,249,26,1546,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,6,0,11,0,8,16,5,3,3,0,59,0,0,0,0,0,0,0,0,0,5,0,10,8,7,6,7,3,3,0,55,3,3,0,7,24,8,4,0,0,49,6,41,14,21,20,19,9,13,0,146,3,45,21,18,10,10,0,3,0,113,0,3,7,3,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,4,3,4,0,5,0,0,19,4,12,12,13,13,5,3,5,0,56,3,14,4,5,4,3,0,3,0,37,3,4,9,13,22,11,6,4,0,61,9,22,38,55,56,23,29,29,0,257,12,36,36,61,52,8,14,8,4,234,0,4,0,3,0,0,0,0,0,12,0,16,8,8,7,4,0,3,0,46
402041042,29,38,30,50,111,121,52,35,6,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,3,18,15,29,29,10,4,0,0,105,0,12,7,7,0,4,0,0,0,34,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,6,8,5,17,3,3,0,50,0,3,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
402041043,13,92,67,91,146,119,69,129,12,732,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,3,46,18,17,16,8,10,5,0,117,4,16,14,20,10,3,5,4,0,63,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,13,0,11,3,3,4,5,0,0,0,26,0,0,0,7,4,3,5,0,0,14,16,41,37,58,71,30,30,35,3,313,10,39,61,75,71,13,4,17,0,294,0,5,5,4,0,0,0,0,0,14,0,7,4,4,4,0,0,0,0,27
402041044,16,114,63,83,118,70,44,84,20,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,35,25,33,16,3,3,3,3,130,3,65,21,17,14,8,11,8,0,152,3,3,0,0,0,4,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,3,3,3,10,0,0,0,0,19,3,12,6,3,3,4,0,0,0,31,0,8,3,0,0,0,0,4,0,18,15,23,49,40,55,35,38,34,3,290,7,12,23,26,40,13,3,12,4,140,0,4,0,0,0,0,0,0,0,8,0,12,6,3,3,3,0,0,0,29
402041046,111,341,267,354,1010,805,515,536,86,4019,0,0,3,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,10,35,44,66,139,114,50,20,7,469,0,0,0,0,0,0,0,0,0,3,5,9,14,17,6,7,5,3,3,59,0,6,3,4,10,6,3,3,0,33,31,198,146,153,122,49,21,15,9,750,13,129,43,52,29,12,15,12,3,302,3,7,12,10,7,0,3,3,0,57,0,14,3,7,6,0,3,0,0,34,3,3,22,17,25,24,8,4,0,103,0,6,9,13,42,17,12,17,0,108,4,17,19,17,20,22,10,10,0,125,3,24,18,18,54,13,11,3,3,148,36,15,37,55,136,71,31,21,0,399,23,53,75,91,62,48,31,47,0,418,63,127,168,282,237,83,50,51,19,1077,3,11,4,4,3,0,0,0,0,24,3,19,12,20,14,5,3,0,0,86
402041047,47,126,75,115,294,325,193,266,28,1477,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,4,9,3,9,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,8,9,10,15,10,10,4,0,69,0,10,3,6,10,12,0,5,0,46,3,21,13,12,18,3,5,4,0,86,0,19,3,11,3,3,0,3,0,43,0,10,3,6,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,10,6,4,12,0,0,3,0,46,0,6,8,3,8,4,3,3,0,30,0,0,0,0,8,3,3,5,0,22,8,37,39,76,46,34,44,49,3,332,7,36,29,57,41,14,3,13,3,209,0,13,3,9,3,3,3,0,0,38,0,21,6,13,15,7,0,3,0,66
402041048,262,245,245,451,2804,2178,1428,1353,155,9125,3,8,3,8,9,0,3,3,0,36,0,0,0,3,0,0,0,0,0,8,31,23,27,57,264,135,71,30,3,640,3,0,4,0,5,6,3,3,0,18,3,12,8,16,17,20,3,12,0,90,3,0,7,14,17,18,4,7,0,69,10,48,34,39,37,12,6,5,0,200,0,29,20,19,18,7,3,4,3,103,0,10,14,13,22,19,9,24,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,10,5,7,24,9,6,3,0,66,0,36,18,20,16,4,3,0,0,104,49,22,68,63,252,159,118,65,7,804,12,16,39,59,30,38,30,41,0,272,14,24,45,82,80,16,3,24,3,301,0,3,0,4,0,0,0,0,0,8,5,13,5,9,8,7,4,7,3,56
402041171,75,214,155,209,864,765,425,528,45,3289,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,17,23,59,23,12,8,0,146,0,0,0,0,0,0,0,0,0,3,0,10,11,3,6,9,3,3,0,44,0,0,6,12,18,14,8,5,0,55,7,54,27,35,19,9,3,11,3,160,3,104,39,39,12,13,8,9,0,226,7,14,5,13,17,13,9,14,0,92,16,4,16,7,50,12,10,12,0,131,0,3,4,7,5,3,0,0,0,25,0,3,0,3,19,7,3,3,0,38,11,18,24,22,23,47,12,10,3,168,3,17,9,18,5,3,4,4,0,60,0,0,6,13,20,9,8,0,0,59,22,58,48,64,130,71,30,67,0,497,23,38,44,83,85,35,16,14,3,341,0,7,0,3,4,3,0,3,0,19,3,17,10,11,19,9,3,5,0,70
402041172,123,263,227,359,1475,1037,738,965,94,5269,0,7,0,5,9,6,3,3,0,35,0,0,0,0,0,0,0,0,0,0,6,24,43,54,111,34,21,22,0,317,0,3,3,0,5,0,0,0,0,11,0,14,8,7,24,24,0,3,0,84,5,12,27,38,63,35,35,17,0,235,14,78,58,76,59,26,14,12,3,345,5,105,46,34,22,15,8,16,3,259,0,7,7,24,40,22,12,17,0,130,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,3,0,0,0,9,0,3,6,4,18,3,9,3,0,39,3,6,4,6,9,9,3,4,0,42,0,25,14,11,16,3,7,3,0,76,10,7,17,30,46,21,13,10,0,150,12,34,57,56,44,30,38,40,0,308,28,42,69,84,67,37,20,26,0,372,0,9,0,3,0,0,0,0,0,12,0,6,12,15,17,5,6,6,0,69
402051049,49,274,109,135,243,264,185,329,31,1627,0,0,3,3,3,0,0,5,0,20,0,0,0,0,0,0,0,3,0,3,0,13,12,18,16,3,0,5,0,62,0,0,0,0,0,3,0,0,0,0,3,5,9,13,11,0,3,0,0,45,0,0,0,0,0,0,0,0,0,3,23,171,78,84,50,24,20,15,5,468,8,127,34,22,16,5,8,4,0,233,0,8,7,8,0,0,3,3,0,18,0,0,3,0,0,0,0,0,0,4,0,3,8,8,7,3,0,4,0,26,0,3,0,3,13,0,0,4,0,28,3,15,3,3,8,11,0,3,0,43,0,12,15,9,7,5,3,4,0,58,0,3,0,11,5,6,0,5,0,35,6,36,48,76,62,40,43,52,0,367,14,49,65,69,74,25,9,20,4,324,0,10,0,3,0,0,0,0,0,12,4,11,15,12,7,10,3,0,0,69
402051050,4,39,21,30,33,41,16,49,6,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,14,0,4,0,0,0,0,0,3,0,9,0,14,3,11,6,4,0,4,0,47,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,15,0,10,6,3,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,8,17,28,10,19,10,12,0,103,0,15,12,12,17,7,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3,0,0,0,16
402051051,10,69,50,55,58,87,41,83,9,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,3,5,0,3,0,0,0,26,0,0,3,0,0,0,0,0,0,9,0,29,14,16,13,4,3,0,0,77,0,19,11,9,0,0,3,0,0,51,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,6,5,3,6,0,3,3,0,38,0,9,0,7,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,11,3,11,19,18,3,3,3,9,0,70,4,17,13,15,7,8,10,5,0,79,0,10,0,3,0,0,0,0,0,15,0,9,3,10,9,0,0,5,0,40
402051052,107,528,293,387,938,787,462,579,71,4145,0,7,3,3,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,28,24,16,41,23,3,12,3,156,0,0,0,0,11,3,0,0,0,20,3,13,9,7,15,7,5,7,0,67,3,8,4,16,16,7,4,0,0,57,57,538,257,234,215,68,58,28,17,1461,15,214,80,77,43,12,12,21,10,480,0,6,3,8,5,0,0,3,0,24,0,15,10,3,5,5,0,0,0,35,10,3,27,25,42,16,13,12,0,144,0,9,3,3,22,7,8,3,0,58,3,16,11,17,13,9,3,4,0,77,10,43,42,34,80,22,9,13,5,246,28,15,52,53,116,69,28,16,0,373,20,69,73,108,60,50,33,76,7,491,82,194,369,425,389,146,57,73,19,1757,0,19,10,0,8,4,0,0,0,49,4,57,45,51,36,30,7,11,0,241
402051053,30,119,50,89,126,104,82,154,21,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,6,0,0,0,24,0,0,0,0,0,0,3,0,0,6,5,30,21,24,12,3,3,3,0,106,3,17,10,6,8,0,3,3,0,52,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,4,0,3,0,0,0,0,7,3,14,7,6,9,5,8,0,0,51,0,11,8,3,0,3,0,0,0,28,0,3,3,5,3,0,0,0,0,22,20,64,84,83,49,58,38,54,0,458,6,39,42,45,26,19,0,10,0,196,0,3,0,3,0,0,0,0,0,3,5,20,11,7,9,4,3,7,3,61
402051054,15,134,75,68,112,106,73,137,16,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,7,7,3,3,0,0,0,32,0,4,0,0,4,0,0,0,0,7,7,60,21,31,22,4,8,3,0,159,0,41,14,27,12,3,4,3,0,111,0,6,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,0,7,0,0,3,0,0,0,0,12,0,7,3,3,0,0,0,0,0,18,0,12,4,0,3,0,0,0,0,19,0,4,0,0,0,0,0,0,0,7,6,24,33,50,29,21,17,17,0,207,3,18,7,28,19,13,12,7,3,101,0,23,3,0,3,3,0,0,0,31,3,15,9,8,6,6,3,0,0,50
402051055,39,191,107,138,336,222,184,237,19,1471,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,14,10,12,14,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,13,4,3,5,6,0,0,0,47,0,3,0,0,6,0,7,0,0,15,10,77,50,52,31,26,9,10,4,256,7,64,20,18,7,5,5,11,0,137,0,4,4,3,8,4,0,0,0,28,0,0,4,4,0,0,0,0,0,10,0,0,3,3,4,0,4,3,0,21,0,8,9,13,9,10,0,4,0,45,0,24,14,21,26,10,9,3,0,110,3,21,12,13,7,5,7,3,0,71,0,0,4,0,4,4,0,0,0,17,3,22,36,52,26,16,12,21,0,188,19,61,81,131,77,20,14,19,5,435,0,21,3,4,0,0,3,0,0,40,0,28,13,19,22,8,12,5,0,110
403011056,58,290,167,244,292,256,148,257,34,1753,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,4,8,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,11,5,0,3,4,0,0,0,28,0,3,0,0,7,3,0,4,0,14,5,78,55,51,26,10,7,12,3,243,5,85,34,37,24,24,11,6,3,230,0,0,4,4,0,3,0,0,0,14,0,4,0,0,0,0,0,0,0,3,0,0,5,9,5,3,5,0,0,24,3,7,5,17,12,10,4,12,0,64,6,26,18,24,12,9,10,8,0,112,3,16,15,9,5,6,0,3,0,59,7,5,9,19,19,7,5,5,0,85,12,59,55,67,50,37,41,46,0,371,54,141,206,327,244,74,36,50,12,1149,0,17,5,8,0,3,3,0,0,40,0,31,16,25,19,12,5,11,0,127
403011057,93,513,307,368,622,611,389,587,43,3529,0,3,0,0,3,0,0,3,0,10,0,0,0,0,3,0,0,0,0,8,8,40,15,8,21,14,9,3,0,115,0,0,0,0,0,0,0,0,0,3,0,17,12,20,12,16,3,3,0,85,0,5,12,8,12,3,3,6,0,42,31,196,118,97,98,39,29,20,5,638,13,323,158,157,68,41,37,45,7,850,3,7,3,5,3,3,0,0,0,28,3,15,6,7,0,6,0,3,0,37,7,11,23,19,18,12,8,9,0,109,10,24,9,22,43,36,18,18,3,175,7,27,25,34,40,25,15,11,0,176,10,54,36,36,37,24,20,11,0,225,0,3,13,12,9,8,4,0,0,54,20,63,49,73,55,52,40,44,3,393,31,138,167,241,136,62,20,29,4,834,0,46,11,5,5,3,0,6,0,74,17,43,39,48,69,23,15,21,4,274
403021058,70,281,220,251,778,661,421,504,35,3227,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,27,21,29,72,32,9,8,3,203,0,0,0,0,3,0,0,0,0,6,0,7,9,4,12,7,7,5,0,60,3,5,12,21,26,4,3,9,0,82,28,144,88,70,78,23,26,19,8,474,4,52,24,13,17,6,10,4,0,125,0,4,5,12,7,4,0,3,0,37,0,4,4,6,10,0,0,0,0,36,6,4,11,8,19,5,3,3,0,57,0,9,3,12,14,9,3,0,0,44,4,7,6,17,16,16,10,6,0,83,0,21,8,11,10,4,0,4,0,52,7,4,5,3,19,11,0,8,0,65,7,34,37,41,27,23,11,18,0,201,22,71,59,74,68,32,21,13,3,364,0,0,6,3,3,0,0,0,0,20,9,26,16,25,24,13,7,10,0,124
403021059,21,142,65,83,97,95,50,110,19,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,5,6,75,43,42,28,13,4,4,3,219,0,73,26,17,8,5,8,7,0,138,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,3,0,9,3,6,3,3,8,0,25,0,3,4,0,0,5,0,0,0,15,0,11,5,6,4,3,0,0,0,38,0,14,6,0,3,3,0,3,0,31,0,0,3,6,6,3,0,3,0,24,5,33,31,36,17,20,17,25,0,178,9,23,13,33,28,6,7,4,0,126,0,0,0,0,0,0,0,0,0,7,3,19,6,9,12,0,0,0,0,47
403021060,17,80,43,51,62,88,43,98,8,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,3,3,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,30,11,14,8,3,0,0,0,67,0,11,0,0,0,0,4,0,0,25,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,8,12,10,3,3,0,6,0,33,0,10,9,8,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,4,19,15,15,11,16,3,18,3,100,0,11,13,11,3,6,0,5,0,48,0,3,0,3,0,0,0,0,0,9,0,12,7,3,3,0,0,3,0,25
403021061,90,228,130,235,803,679,371,395,54,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,33,14,7,5,0,78,0,0,0,0,0,0,0,0,0,3,0,6,7,3,9,11,3,11,0,52,3,3,3,7,3,4,6,0,0,30,12,97,62,79,94,26,16,5,5,390,5,57,30,23,22,9,15,3,3,161,0,3,0,0,3,0,0,3,0,11,0,0,0,3,0,0,3,0,0,12,58,17,72,136,212,137,49,27,4,708,0,3,3,0,12,6,7,0,0,30,4,20,11,14,15,11,4,9,3,96,3,17,17,16,17,5,0,0,0,83,19,13,44,42,98,75,20,10,0,332,30,76,87,91,94,73,51,58,0,567,32,79,122,173,131,43,27,24,0,629,0,8,3,0,0,0,0,3,0,15,0,23,9,7,10,6,3,7,0,73
403021062,44,165,104,147,307,226,169,183,27,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,5,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,8,3,8,4,3,4,3,0,34,0,0,0,0,0,0,0,0,0,7,5,34,16,19,5,3,3,0,4,92,0,27,20,15,4,0,0,12,0,82,5,3,3,5,12,5,3,3,0,39,0,4,0,0,0,0,0,0,0,4,0,3,0,3,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,14,10,17,8,3,6,5,0,69,3,13,9,3,12,0,0,3,0,43,0,7,7,12,20,0,0,4,0,45,17,25,29,44,21,7,11,7,0,164,28,70,107,139,98,28,15,31,3,517,17,40,8,31,22,14,10,3,0,134,3,20,12,7,8,0,4,0,0,61
403021063,11,53,36,63,67,59,39,73,10,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,13,0,0,0,4,3,0,0,0,0,6,0,10,6,3,0,0,0,0,0,25,0,9,8,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,3,0,0,0,25,0,15,3,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,4,23,19,23,17,12,9,23,4,133,11,27,35,46,31,5,7,6,3,178,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,4,0,0,0,17
403021064,42,283,165,221,271,196,122,162,30,1496,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,7,7,4,3,0,4,0,31,0,0,0,3,0,0,0,0,0,4,0,10,3,3,0,0,0,0,0,21,0,3,3,0,0,0,0,0,0,10,32,237,134,128,87,33,26,20,12,708,4,87,29,43,16,8,3,9,3,197,0,3,0,0,0,0,0,7,0,6,0,14,5,3,3,0,0,0,0,31,3,0,10,15,20,8,0,0,0,60,0,0,0,4,5,3,0,0,0,17,0,17,5,11,4,3,0,0,0,35,3,27,6,11,23,11,6,8,0,89,20,11,23,21,30,14,6,3,0,122,8,51,47,35,36,14,11,26,3,233,28,81,128,174,174,42,25,24,8,676,9,50,29,13,11,0,3,0,0,110,4,16,20,16,15,5,0,0,0,86
403031065,15,59,38,40,55,64,23,59,5,369,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,16,3,17,6,5,0,0,3,3,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,14,0,6,0,0,3,3,0,28,0,5,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,0,8,11,26,15,27,25,19,18,27,0,171,11,40,39,41,32,15,9,8,0,191,0,0,4,0,0,0,0,0,0,5,0,10,7,0,3,0,0,0,0,17
403031066,78,242,180,269,638,505,243,499,36,2678,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,4,0,0,0,4,0,0,0,14,0,3,3,3,10,6,0,3,0,31,6,23,22,17,17,5,0,9,0,104,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,0,16,3,16,13,3,6,3,0,4,0,58,0,14,23,18,11,9,3,6,0,92,5,5,21,18,30,15,6,8,0,113,79,285,217,234,397,209,132,198,3,1755,339,225,744,1082,903,466,197,197,23,4179,7,9,3,3,3,0,0,0,0,26,0,15,12,7,12,4,0,0,0,53
403031067,18,220,108,141,113,174,92,168,15,1047,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,3,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,9,5,3,3,7,0,0,0,32,0,3,0,3,3,0,0,0,0,12,11,92,56,37,28,15,16,16,3,271,5,52,28,21,8,6,5,5,0,128,0,0,3,4,4,3,0,0,0,10,0,5,0,0,0,0,0,0,0,4,0,10,7,16,11,7,3,3,0,48,4,6,6,3,5,3,4,7,0,37,0,16,13,17,15,11,3,12,0,92,0,8,3,3,5,8,0,0,0,29,0,0,3,0,4,0,3,3,0,22,4,44,19,31,3,8,11,15,0,134,7,43,53,58,42,12,4,11,3,232,0,8,3,5,3,3,0,0,0,21,3,28,11,22,12,8,4,3,0,101
