SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
308051531,23,6,3,240,194,20,21,12,0,248,172,20,23,9,0,226,137,13,24,3,0,180,76,14,14,3,0,104,16,8,15,11,0,49,6,0,7,0,0,17,0,0,0,0,0,0,1622,122,190,52,17,2006
308051532,12,0,3,420,414,7,16,3,3,438,405,12,11,4,0,433,297,10,5,0,0,315,171,3,8,4,0,185,64,3,7,0,0,76,16,3,10,3,0,31,3,0,5,5,0,13,3481,73,100,23,20,3704
308051533,31,3,3,449,406,19,18,7,3,448,436,17,16,6,3,481,345,19,17,10,0,396,152,12,17,5,0,181,35,5,11,0,0,58,9,4,6,0,3,17,9,0,0,0,4,12,3419,141,195,45,25,3827
308051534,40,9,9,904,780,62,48,12,11,910,699,65,35,8,7,809,584,49,42,10,5,686,328,34,34,9,6,406,101,17,19,13,3,153,32,12,13,6,3,67,10,0,4,3,0,17,6710,378,301,85,50,7522
308051535,35,13,5,497,421,23,29,14,5,497,403,25,27,10,7,474,300,24,25,18,0,365,166,10,22,22,6,222,46,4,22,11,3,84,7,3,15,3,0,30,4,4,7,0,3,20,3473,158,222,118,39,4011
308051536,9,0,0,61,47,0,6,0,0,52,37,6,11,0,0,53,39,7,8,6,0,60,24,0,8,0,0,31,4,0,0,0,0,7,3,0,0,4,0,5,3,0,0,0,0,3,503,29,60,15,6,611
308051537,0,0,0,30,23,0,0,0,0,26,26,0,3,0,0,30,21,0,0,0,0,21,14,0,0,0,0,13,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,213,5,14,0,3,237
308051538,12,3,0,98,66,15,11,0,0,84,48,6,10,0,0,65,43,3,5,0,3,53,24,3,3,3,0,33,8,3,5,0,0,16,0,0,0,0,0,3,3,0,0,0,0,5,547,54,67,14,12,701
308051539,8,3,0,162,128,5,7,0,0,142,113,11,12,9,0,139,105,6,18,3,0,132,49,7,12,0,0,68,22,0,10,3,0,33,3,0,3,7,0,10,3,0,0,0,0,3,1240,58,80,31,6,1423
309011224,46,5,0,378,274,53,37,3,3,370,244,43,37,7,5,333,189,29,27,5,5,255,129,29,27,5,5,190,69,12,11,4,0,101,17,6,3,0,3,32,13,3,3,3,0,23,3894,329,260,47,35,4567
309011225,110,21,15,1242,853,212,112,24,10,1210,815,203,81,16,6,1127,649,157,101,26,15,938,411,131,81,18,6,637,173,65,51,16,3,308,52,36,12,10,3,118,22,15,3,8,9,51,8268,1336,800,170,111,10689
309011226,51,7,0,456,297,59,56,3,3,416,219,44,44,3,3,322,262,35,37,3,0,346,173,28,28,5,3,232,77,17,23,6,0,120,20,11,4,3,0,33,6,5,0,3,0,19,3251,381,357,55,30,4069
309011227,78,13,6,930,703,125,67,11,3,908,557,96,60,18,13,738,459,103,73,8,7,648,303,68,65,18,5,451,166,63,43,16,7,295,50,28,14,9,4,101,18,14,3,9,0,39,7640,809,626,125,89,9291
309011228,47,9,3,240,161,47,49,4,0,261,116,28,47,8,0,203,134,42,29,7,0,205,63,31,26,7,3,131,47,16,22,14,0,104,10,9,9,3,0,34,5,0,5,3,3,21,1566,303,326,73,16,2281
309011229,40,0,3,262,170,30,33,7,0,242,141,38,32,3,3,218,117,24,25,3,3,172,105,23,22,3,3,150,42,17,15,3,0,78,11,7,4,6,0,36,3,3,5,0,0,11,1653,270,295,46,15,2284
309021230,27,4,3,324,257,44,25,3,7,339,249,38,32,12,5,334,217,32,39,8,7,304,160,28,31,3,4,220,61,20,28,0,5,109,21,3,10,0,0,34,0,3,0,0,4,10,2854,276,273,51,52,3496
309021231,54,4,8,721,605,61,59,3,6,731,601,49,48,6,9,712,539,55,44,12,3,653,354,52,39,3,8,460,150,21,23,6,7,211,36,10,11,0,6,59,18,3,8,0,0,28,5197,368,418,54,69,6098
309021232,53,0,5,372,222,53,63,6,6,356,278,50,51,3,9,393,235,58,53,6,6,353,111,46,28,8,6,192,70,14,30,0,4,114,16,13,13,4,0,41,3,3,3,3,0,17,2112,361,411,56,30,2965
309021233,32,6,0,235,175,36,49,9,0,265,190,26,26,10,3,252,152,42,34,6,4,232,102,19,28,3,3,157,35,19,27,0,0,86,10,4,3,3,0,29,0,3,3,3,3,13,1758,246,276,52,28,2364
309021234,54,12,0,323,229,45,48,5,4,342,206,41,54,10,0,317,186,33,51,12,3,283,132,40,38,12,3,226,52,15,27,9,3,108,18,9,11,3,3,42,5,0,4,6,3,20,2202,343,442,94,39,3129
309031235,38,10,3,580,471,93,56,8,0,625,421,83,51,3,5,569,345,52,36,14,10,450,227,54,24,11,0,313,91,28,26,9,0,155,37,19,11,0,0,74,18,3,3,0,3,28,3885,546,331,69,41,4872
309031236,26,8,3,341,227,59,26,15,3,327,244,33,42,3,3,328,186,32,17,7,3,239,119,24,32,7,8,191,49,21,20,6,0,96,14,5,12,3,0,36,4,0,3,0,0,6,3301,270,258,75,38,3944
309031237,18,3,3,124,88,8,23,0,0,119,96,7,18,0,0,132,80,12,24,7,3,129,64,5,24,0,0,93,26,8,20,0,0,58,10,7,5,3,0,20,0,0,5,0,0,3,836,88,197,28,12,1156
309031238,44,7,3,390,302,67,60,6,3,438,294,66,57,3,4,423,218,38,57,9,4,327,184,21,44,4,7,256,96,24,35,4,6,161,22,10,15,0,3,56,7,4,10,3,3,29,2775,377,440,58,48,3706
309031239,31,12,0,187,78,47,36,8,3,175,66,64,28,7,4,169,70,41,36,18,0,159,40,43,34,13,0,127,32,48,27,14,0,119,10,10,14,3,0,45,7,12,3,6,0,23,873,399,266,104,11,1653
309031240,35,13,0,299,258,50,28,8,6,354,215,60,39,8,5,328,245,48,37,10,3,337,177,42,29,5,4,254,85,29,20,12,0,146,29,12,15,8,0,57,9,9,7,6,0,30,2536,335,264,87,36,3253
309041241,27,3,4,95,46,15,19,0,3,87,58,24,25,3,0,107,55,12,20,3,3,93,32,10,19,4,0,75,12,6,11,8,0,41,4,6,8,3,0,20,5,0,0,4,0,14,418,121,147,43,20,744
309041242,68,14,9,405,297,61,86,17,3,464,285,62,82,13,3,453,226,45,91,14,8,383,154,44,89,23,4,314,47,23,55,20,7,156,19,20,27,14,3,84,13,7,18,11,3,52,2558,374,632,153,54,3766
309051243,36,9,0,181,117,47,33,9,4,207,104,29,34,12,0,174,99,27,36,11,3,178,64,30,29,11,0,128,14,10,19,7,3,49,3,6,7,7,0,16,0,3,6,0,0,12,928,222,254,71,18,1484
309051244,58,14,4,488,286,89,81,21,0,475,265,82,72,12,8,438,236,47,75,15,5,376,145,41,58,12,7,258,63,34,40,7,3,150,19,20,9,11,0,56,5,10,6,3,0,27,2590,497,556,122,40,3808
309051245,35,0,0,170,114,22,39,9,0,179,101,18,26,5,0,146,84,15,21,3,0,122,55,11,14,0,0,77,21,12,10,3,0,48,6,0,3,0,0,12,3,0,0,0,0,3,911,143,204,33,4,1296
309061246,57,8,3,421,335,75,56,7,4,479,312,68,48,5,9,448,271,60,41,11,5,389,149,45,42,6,5,254,58,17,26,5,0,113,18,11,9,0,0,37,8,8,3,6,0,27,3015,444,376,83,31,3952
309061247,29,0,0,137,83,13,29,8,0,131,81,16,19,3,0,123,71,5,25,3,0,112,52,13,15,0,0,80,24,7,5,0,0,37,3,4,3,0,0,19,3,3,0,3,0,10,1037,119,179,29,6,1368
309061248,96,21,14,1162,852,110,81,17,11,1078,799,117,116,18,14,1064,653,115,103,16,9,896,466,93,78,15,4,656,201,63,40,17,4,323,51,21,18,10,3,99,21,5,9,5,4,40,7665,844,768,163,98,9531
309061249,62,12,4,321,183,54,55,12,3,303,135,37,41,5,4,220,121,26,40,6,3,193,80,23,28,3,0,134,33,9,19,0,0,61,7,3,10,0,0,19,5,0,4,0,0,9,1713,313,372,68,21,2484
309061250,28,11,0,152,61,54,33,7,3,148,60,47,36,12,0,162,51,44,38,6,0,138,28,24,23,3,0,87,17,22,14,4,0,57,3,10,12,10,0,38,3,4,0,0,0,6,634,286,238,62,11,1239
309071251,54,9,11,608,398,88,51,10,3,548,272,66,40,16,5,403,236,38,34,6,3,322,99,24,17,4,3,149,52,13,12,3,0,85,18,3,7,0,3,27,3,0,3,3,0,9,3627,438,329,72,48,4518
309071252,61,12,0,828,607,116,65,16,6,809,537,106,70,15,5,737,400,76,53,14,8,554,271,60,42,12,9,392,93,22,26,6,4,153,25,16,9,3,0,55,5,9,0,4,4,20,6271,685,470,117,59,7601
309071253,50,14,3,441,248,75,49,16,7,401,195,75,57,18,3,345,179,60,42,19,3,306,146,62,29,9,4,252,57,54,33,12,4,153,18,29,13,10,3,66,8,4,8,5,3,30,2655,549,368,112,39,3730
309071254,12,8,5,132,96,23,13,8,0,143,85,35,23,5,0,142,64,20,26,4,0,109,56,19,19,5,3,103,20,17,14,9,0,53,5,7,10,0,0,21,5,8,6,3,0,20,796,177,154,55,23,1202
309071255,85,28,13,2261,1809,191,96,16,33,2143,1611,180,72,25,15,1903,1218,132,65,17,10,1444,682,110,60,11,8,870,277,58,36,10,3,383,45,15,9,3,0,82,29,10,3,0,3,46,16377,1179,678,168,144,18549
309071256,64,11,3,526,391,59,53,13,4,522,277,46,70,6,4,401,218,46,34,3,3,292,135,33,37,5,7,213,57,20,13,11,3,109,14,4,3,0,3,30,5,0,0,0,3,11,3759,390,414,74,52,4688
309071257,13,3,3,185,127,14,31,9,0,184,115,17,17,5,0,159,88,3,15,0,3,105,50,15,9,5,0,84,13,9,11,3,0,38,10,3,0,0,0,13,0,0,0,0,0,4,1274,116,180,46,18,1638
309071258,100,9,3,749,463,84,95,22,8,666,329,58,62,25,3,476,247,46,58,10,5,366,162,34,45,9,0,243,55,20,26,9,0,116,19,9,4,6,0,41,7,3,0,4,0,16,4001,554,637,118,39,5350
309081259,9,7,0,76,41,15,14,0,0,72,46,17,7,7,0,73,35,22,6,3,0,65,48,9,10,0,0,68,19,4,4,3,0,40,3,3,0,0,0,7,3,0,0,0,0,3,380,128,79,24,0,607
309081260,16,0,3,199,153,20,15,3,0,193,150,10,17,0,0,181,129,3,24,0,5,158,92,15,15,0,0,130,25,9,3,0,0,41,16,6,8,0,0,32,3,4,0,0,0,11,1218,102,146,12,6,1489
309081261,103,23,12,1696,1395,139,99,27,12,1669,1271,114,100,13,19,1527,1114,104,102,12,13,1351,687,82,62,17,8,859,285,58,56,15,7,422,89,15,21,13,3,134,24,12,12,3,7,47,13376,886,795,180,140,15373
309081262,67,13,3,801,589,107,60,11,5,775,460,63,39,13,0,575,403,43,40,14,4,503,225,42,42,3,0,305,86,26,15,4,0,131,23,11,13,3,0,49,6,5,3,0,0,15,5140,563,452,81,42,6283
309091263,60,8,3,592,428,76,49,8,5,566,393,72,54,13,7,535,366,73,64,13,10,524,268,54,61,12,8,402,92,39,24,4,0,160,31,15,19,6,3,73,8,6,9,3,4,31,4109,531,451,94,52,5235
309091264,39,10,3,765,630,120,59,8,0,820,599,126,41,9,8,786,456,74,54,3,0,588,312,63,37,13,5,423,194,50,14,11,0,269,43,15,7,8,0,74,16,9,0,0,0,26,5499,672,367,83,51,6665
309091265,19,4,0,141,84,28,30,3,0,142,82,33,32,4,0,156,82,20,35,6,3,149,51,19,12,0,0,85,19,15,12,0,0,53,8,4,7,3,0,18,3,3,0,0,0,7,848,193,208,33,10,1292
309091540,142,24,19,3402,3051,185,121,16,22,3400,2835,170,124,19,23,3170,2406,152,136,28,10,2730,1427,125,94,25,22,1695,562,73,60,13,7,712,159,27,18,15,3,227,46,16,12,9,11,96,26225,1282,991,230,210,28937
309091541,51,16,5,663,531,68,63,18,10,691,482,62,72,18,4,639,377,77,65,7,3,533,270,53,43,15,3,382,110,41,43,14,4,210,36,14,25,9,0,83,11,7,14,8,3,42,4789,534,504,129,49,6004
309101267,39,5,0,464,372,64,35,7,3,476,368,74,49,10,3,502,348,43,39,11,3,441,219,29,33,3,3,287,82,25,31,5,8,146,24,14,3,0,0,50,13,7,5,0,0,23,3382,382,297,65,37,4167
309101268,44,9,7,825,610,106,67,12,6,797,600,78,61,18,5,754,492,75,50,18,4,637,319,63,41,9,3,431,150,53,35,12,3,250,48,18,8,8,4,90,19,11,3,3,3,40,5630,637,409,100,60,6839
309101269,16,6,3,279,166,32,31,3,0,238,190,31,21,0,3,244,131,43,33,5,3,210,105,28,26,3,0,163,41,24,18,4,4,88,26,10,8,9,0,50,6,0,5,7,0,25,2384,240,203,51,24,2901
309101270,97,12,3,1099,813,143,85,13,3,1061,703,144,101,22,10,977,524,149,109,21,10,812,335,108,79,22,6,544,162,69,52,21,5,311,58,36,22,11,4,127,18,23,16,4,3,60,9694,1062,845,196,96,11898
310011271,24,13,5,1002,887,77,38,3,8,1017,832,88,37,7,3,970,616,76,45,5,9,753,375,67,23,6,5,484,145,37,6,7,6,208,38,16,8,4,0,71,22,4,0,0,7,28,7772,573,264,84,75,8766
310011272,7,0,0,82,108,3,12,0,4,131,91,3,6,3,0,100,74,3,14,0,0,97,68,6,9,0,0,86,19,7,6,0,0,26,6,3,0,0,0,9,0,0,0,0,0,3,813,51,100,10,4,981
310011273,85,3,6,416,287,43,70,3,4,408,241,43,73,4,0,363,209,28,53,5,0,291,133,22,35,5,0,189,60,15,15,3,0,94,15,9,11,3,0,32,9,3,3,0,0,17,2787,287,496,53,33,3656
310011274,42,5,3,879,704,47,52,3,7,823,596,45,48,17,7,710,439,35,30,3,3,510,290,31,25,7,7,367,88,22,13,3,3,126,13,5,3,0,0,29,0,0,3,4,4,8,5784,288,308,74,74,6524
310011275,38,4,7,375,304,14,21,0,4,349,269,17,37,0,3,325,202,21,16,0,0,247,122,21,16,3,0,157,59,0,6,0,0,73,19,0,3,0,0,19,3,0,0,0,0,4,2790,166,205,23,20,3206
310011276,16,0,11,1275,1243,35,16,3,11,1308,1231,27,16,4,8,1287,916,17,21,3,8,967,558,20,14,0,3,595,181,15,7,4,3,219,39,0,0,3,0,43,4,0,3,0,0,11,9705,201,140,34,80,10159
310021277,39,17,6,353,258,41,57,8,5,365,261,42,62,22,0,385,266,45,64,29,4,407,148,21,69,34,5,285,83,25,53,39,8,201,17,7,38,23,3,97,9,3,27,31,3,70,2413,296,486,232,53,3479
310021278,18,4,0,109,105,9,20,7,0,142,118,16,19,12,0,169,132,20,23,19,3,203,76,10,21,19,3,129,25,6,17,14,3,63,12,4,13,13,0,41,3,0,4,9,3,19,898,93,165,104,34,1291
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
310021280,44,22,4,444,326,36,67,16,3,451,296,36,69,15,7,416,256,26,47,17,7,356,183,33,65,21,3,306,68,21,31,22,0,152,30,6,14,20,5,76,15,7,14,16,4,46,3015,249,470,176,52,3968
310021281,43,11,3,283,241,34,32,12,3,323,218,33,57,13,3,319,182,34,61,17,8,301,114,14,33,14,0,176,42,15,24,15,3,94,13,7,8,23,6,53,4,0,9,12,4,28,1982,225,362,135,48,2756
310021282,41,10,9,798,751,30,42,9,4,833,656,41,48,11,10,756,468,23,30,16,4,542,241,21,36,11,3,320,82,17,24,18,3,146,18,8,6,7,5,44,10,3,10,17,0,43,6237,198,331,109,65,6940
310031283,16,7,0,140,124,8,17,0,6,155,113,8,15,3,0,141,106,5,6,0,0,116,67,5,18,0,0,96,16,0,8,6,0,35,3,0,3,3,0,12,0,0,0,4,0,3,1231,65,131,28,18,1470
310031284,14,5,8,378,348,15,18,7,3,393,315,12,14,7,6,350,270,20,19,0,8,316,185,11,12,5,0,213,59,3,11,3,0,77,19,3,0,0,0,28,7,0,0,0,0,11,2889,128,130,33,32,3217
310031285,17,0,3,254,203,17,12,3,4,248,177,20,17,0,0,220,154,20,10,4,4,191,93,11,14,0,0,115,32,0,3,3,3,35,7,0,0,3,0,10,0,0,0,0,0,5,2299,97,98,18,26,2548
310031286,44,5,0,1394,1281,71,53,10,12,1421,1243,72,52,9,7,1389,1082,69,48,16,8,1227,593,38,35,4,6,669,213,19,25,10,4,269,53,12,7,3,3,81,18,3,3,0,3,30,11000,422,378,77,76,11953
310031287,38,3,3,392,325,17,35,5,7,389,292,25,33,7,0,358,279,20,51,6,8,359,172,16,45,11,0,239,65,11,22,4,3,98,17,6,8,3,0,29,5,0,4,3,3,15,3241,169,329,53,38,3826
310031288,13,0,0,75,47,21,12,3,0,81,40,18,13,5,3,74,26,9,11,4,0,49,12,4,17,3,0,31,5,3,5,4,0,21,3,0,0,0,0,7,0,0,3,0,0,4,413,91,101,21,5,625
310031289,7,3,0,68,51,18,12,3,0,85,49,9,20,7,0,83,35,18,20,5,3,72,23,3,8,4,0,41,4,8,0,4,0,18,7,0,0,0,0,7,0,0,0,0,0,0,477,90,96,34,9,701
310031290,28,5,0,99,61,20,26,0,0,108,37,15,20,0,0,72,52,14,15,0,0,86,20,13,19,3,0,53,11,7,7,4,0,27,0,3,9,0,0,15,8,3,3,0,0,10,433,115,162,24,8,744
310031291,15,0,3,221,193,10,8,0,0,215,177,4,10,3,7,200,166,4,6,0,3,181,76,3,8,0,0,95,17,5,6,0,0,30,10,0,3,0,0,11,0,0,0,0,0,5,1635,58,90,16,24,1814
310031292,23,7,0,276,196,24,17,3,0,233,211,27,13,3,3,253,156,10,13,0,0,181,107,8,15,0,3,131,28,7,7,3,4,44,7,0,4,4,0,18,3,0,0,0,0,9,2543,114,137,23,26,2842
310031293,18,0,3,250,173,35,26,0,3,238,196,25,31,4,4,256,154,16,18,8,0,197,121,5,13,7,0,142,29,7,18,3,0,59,8,3,3,0,0,14,4,0,3,0,0,8,1791,152,181,37,22,2175
310031294,13,0,0,93,66,11,15,3,0,97,56,10,14,4,0,81,45,10,6,0,0,62,26,0,8,0,0,28,5,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,564,46,89,13,8,719
310031295,8,4,0,345,330,3,6,0,3,336,267,3,0,0,3,279,169,0,7,0,0,175,124,3,0,0,0,134,45,0,5,0,0,55,9,0,0,0,0,14,0,0,0,0,0,0,2446,30,35,5,17,2533
310041296,31,4,0,246,143,35,32,3,0,214,110,21,24,5,3,168,82,16,15,8,0,125,53,6,13,0,0,72,22,5,8,0,0,27,4,4,0,0,0,8,5,0,0,0,0,5,1512,196,212,37,15,1975
310041297,26,4,3,92,56,11,39,0,0,109,39,19,26,0,3,93,34,8,20,0,0,67,18,13,10,0,0,48,12,3,12,4,0,22,3,0,0,0,0,8,3,0,0,0,0,3,484,90,175,16,5,772
310041298,9,0,4,693,660,12,5,3,3,686,622,24,6,0,9,660,478,31,8,0,4,523,302,13,5,0,3,329,97,15,3,3,0,122,11,3,4,0,0,18,4,4,0,0,0,7,4850,140,59,13,43,5112
310041299,15,0,0,263,244,14,18,0,3,281,262,16,20,4,5,297,209,8,21,0,0,245,127,6,14,3,0,154,59,4,0,5,0,67,14,0,0,0,0,22,0,0,5,0,0,3,2508,99,141,19,25,2796
310041300,21,4,0,253,169,18,16,6,3,201,164,18,21,3,0,201,146,10,26,3,0,182,83,7,17,0,0,105,35,8,6,0,0,47,14,3,3,0,0,16,5,0,3,0,0,15,1958,98,160,27,20,2261
310041301,0,0,0,17,14,0,0,0,0,14,15,5,0,0,0,21,7,0,3,0,0,8,5,3,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,120,9,3,0,3,133
310041302,28,9,0,189,119,7,21,4,5,161,117,11,15,3,3,153,107,9,27,0,0,147,47,13,11,0,0,74,26,14,7,0,0,39,3,5,5,0,0,9,0,0,0,0,0,0,1376,122,218,34,27,1770
310041303,15,0,3,197,149,14,28,0,0,187,116,13,17,3,0,155,93,7,15,3,0,111,49,5,4,0,0,66,22,0,3,0,0,29,10,0,0,0,0,8,0,0,0,0,0,0,1530,79,135,11,11,1760
310041304,39,13,4,503,358,37,30,7,5,439,290,29,27,9,0,349,235,22,33,4,5,304,139,11,11,3,0,164,49,9,15,4,0,73,15,3,3,3,0,25,3,0,3,0,0,7,4230,225,302,67,35,4859
311011305,52,9,7,565,510,58,45,10,6,630,462,53,60,21,9,607,387,56,79,20,8,547,262,34,53,30,5,388,96,17,51,38,4,202,25,6,18,28,0,79,8,3,16,21,4,56,4025,363,467,215,86,5164
311021306,44,8,6,775,618,50,36,14,0,716,524,61,35,5,7,636,410,54,34,10,3,510,260,39,40,5,7,358,117,16,16,10,3,161,22,4,4,4,0,43,8,0,0,0,0,13,5622,376,333,69,53,6458
311021307,24,3,0,141,104,5,14,0,3,133,92,6,20,0,0,122,93,3,15,3,0,118,64,7,17,5,0,88,12,8,5,0,3,29,6,6,0,0,0,9,4,3,3,0,0,9,973,65,144,23,17,1222
311021308,10,3,0,98,53,7,12,3,0,73,86,8,9,0,0,108,46,3,11,0,0,67,39,5,9,0,0,57,14,3,5,0,0,18,4,0,0,0,0,4,0,0,3,0,0,6,756,54,111,13,8,943
311021309,12,0,0,124,93,8,15,0,0,116,90,7,17,0,0,107,77,5,10,0,7,101,47,6,9,3,0,63,18,4,5,3,0,32,5,0,3,0,0,9,0,0,0,0,0,0,783,54,88,10,9,948
311021310,10,0,0,72,43,16,17,0,0,83,39,18,23,0,0,85,42,16,22,5,0,85,18,6,10,3,0,38,16,4,4,8,0,34,6,0,0,0,0,11,0,3,0,0,0,4,421,111,125,24,3,687
311031311,30,10,0,265,175,24,31,3,4,239,193,31,39,3,4,267,177,23,28,3,3,242,106,22,16,12,0,157,41,13,10,5,3,66,8,0,3,3,0,21,3,0,3,0,0,7,1879,172,235,53,26,2370
311031312,29,11,12,471,429,33,25,8,3,491,336,43,25,4,7,413,287,40,22,5,3,359,181,19,13,0,0,214,66,5,13,3,0,87,15,7,0,0,0,27,3,5,3,0,0,8,4945,295,237,49,55,5582
311031313,11,0,0,52,29,20,12,3,0,70,24,30,14,5,0,70,25,22,25,7,0,77,8,10,14,3,0,41,0,4,8,3,0,20,3,0,4,3,0,7,0,0,0,0,0,0,300,113,118,34,11,573
311031314,9,3,7,583,524,15,29,3,3,575,443,21,11,4,8,493,363,26,12,5,5,404,218,20,17,0,0,250,65,16,8,0,0,86,19,0,0,0,0,20,10,0,0,0,0,10,4337,171,160,24,40,4729
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
311031316,30,0,3,228,187,40,33,9,0,267,155,33,24,3,0,218,121,36,29,5,3,198,80,16,19,9,4,125,28,16,13,9,0,66,11,3,3,3,0,17,5,3,0,0,0,8,1714,231,199,56,24,2219
311031317,29,9,3,175,132,10,23,3,0,175,124,11,19,6,0,156,87,16,19,4,0,123,65,4,13,4,0,86,19,3,8,0,0,29,3,0,3,0,0,7,4,0,0,0,0,4,1284,89,180,43,17,1610
311031318,20,0,3,48,21,8,22,0,0,47,21,13,19,4,0,52,18,15,7,7,0,57,7,11,9,0,0,28,5,5,5,3,0,12,0,0,4,0,0,3,0,0,0,0,0,0,176,86,93,22,9,393
311031319,16,3,0,118,91,24,34,3,0,158,64,20,30,3,0,116,58,15,27,8,0,103,44,3,16,6,3,75,7,3,11,4,0,25,5,0,0,0,0,8,0,0,0,0,0,0,763,116,225,38,12,1164
311041320,39,15,0,207,118,55,56,10,3,242,93,36,35,18,0,179,79,34,39,9,0,158,33,13,30,12,0,91,21,9,14,7,0,50,8,3,3,3,0,22,3,0,0,4,0,10,1009,255,285,90,10,1658
311041321,87,28,8,504,279,65,85,12,10,452,209,62,81,15,3,371,153,39,69,12,0,281,108,24,64,11,0,214,26,25,28,7,3,86,13,5,4,3,3,23,0,3,0,0,4,11,2532,424,596,124,50,3723
311041322,13,9,0,175,91,28,29,10,0,166,88,34,31,12,4,164,73,26,24,6,3,142,52,29,19,0,0,103,29,9,23,5,0,57,4,0,3,3,0,14,7,0,3,3,0,14,974,209,200,53,18,1455
311051323,24,0,5,212,200,20,17,0,4,236,170,13,19,4,0,206,145,16,14,0,3,182,121,9,19,3,0,149,34,3,11,5,0,53,5,5,8,3,0,21,4,3,4,3,0,11,1662,114,170,29,16,1994
311051324,26,5,0,212,125,44,20,7,4,197,143,44,26,6,0,222,109,47,30,6,5,199,70,29,27,3,0,135,28,17,9,0,0,58,8,10,3,0,0,19,0,0,0,0,0,3,1259,280,204,49,16,1802
311051325,57,5,7,728,551,81,46,12,3,690,496,92,40,14,6,648,343,80,61,7,3,493,226,46,23,3,3,302,84,28,23,7,4,141,19,10,5,4,0,37,3,4,0,0,0,11,5366,563,411,88,58,6492
311051326,17,8,3,789,747,42,31,3,5,821,687,41,24,5,3,756,622,32,20,3,4,683,389,6,20,7,0,424,145,12,7,4,3,169,30,7,4,0,3,45,8,0,0,0,3,8,6631,238,215,41,44,7160
311051327,35,10,3,444,267,44,45,7,4,366,261,45,28,6,0,344,221,32,31,3,0,290,150,36,23,5,3,221,55,21,15,3,3,98,16,4,3,3,0,30,4,7,0,0,0,12,3576,289,261,54,31,4218
311051328,11,3,0,126,93,11,23,3,0,127,75,13,12,6,4,108,77,10,9,3,3,96,35,10,3,0,0,47,16,3,11,0,0,24,8,0,0,0,0,8,0,0,0,0,0,0,1016,77,95,27,21,1233
311061329,18,3,0,264,179,27,22,4,0,231,172,18,8,4,0,202,130,29,12,7,0,182,95,22,23,3,0,137,41,13,18,3,0,75,5,0,6,0,0,12,0,0,0,0,0,6,1917,163,156,30,17,2288
311061330,16,4,3,270,228,21,21,0,4,268,238,10,14,0,0,261,163,14,16,0,3,196,108,15,16,4,0,137,35,11,8,3,0,56,8,3,4,0,3,19,0,3,3,0,0,10,2031,116,155,23,26,2353
311061331,22,0,3,527,511,29,22,3,0,564,398,12,19,3,6,436,388,18,15,0,4,424,249,7,17,0,5,275,88,8,11,3,0,106,21,8,3,0,0,26,7,0,3,0,3,11,4285,130,168,29,44,4653
311061332,50,3,4,177,75,17,33,4,0,130,80,21,24,4,3,128,74,17,23,7,0,125,55,18,37,3,0,110,33,8,23,0,0,74,7,3,3,0,0,18,3,3,6,4,0,15,981,171,305,45,16,1515
311061333,54,5,5,637,444,76,41,11,6,575,401,72,47,11,9,541,331,88,30,4,8,461,238,56,36,3,3,342,100,30,22,4,0,155,17,11,8,10,5,47,5,3,0,0,3,15,4494,549,346,91,67,5547
311061334,27,8,0,579,491,66,39,8,4,607,390,58,37,11,3,496,354,51,30,5,7,446,220,49,34,11,3,313,82,25,21,4,5,130,20,5,4,3,0,33,5,0,3,0,0,10,4641,396,287,58,34,5417
311061335,38,16,3,603,493,92,38,13,0,639,545,77,32,8,4,665,447,70,28,11,4,555,244,55,20,8,5,325,95,40,12,4,0,142,27,10,0,0,3,45,12,3,0,0,0,11,5190,554,293,94,42,6174
