SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
601051027,68,109,125,151,142,22,6,640,7,0,0,4,0,3,0,0,16,149,24,13,7,11,6,0,0,215,59,68,35,21,19,20,3,3,232,21,56,45,42,39,35,14,0,243,21,61,46,61,48,47,13,3,288,16,40,70,81,68,68,9,3,360,8,48,73,70,82,67,16,0,363,5,20,50,44,60,63,12,0,259,0,10,27,31,55,41,3,0,163,0,0,10,12,20,16,0,0,60,0,0,0,9,7,10,0,0,30,0,0,4,8,6,5,0,0,25,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,4,0,7,7,0,5,4,3,3,0,0,31,294,325,394,375,430,375,83,15,2287,0,0,3,0,0,0,0,0,14,16,9,0,0,0,0,0,0,19,0,5,4,0,3,0,3,0,17,3,3,4,3,3,3,0,3,21,3,11,4,7,12,0,3,0,43,3,4,5
601051028,4,7,6,10,9,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,7,0,0,3,3,3,6,0,0,18,0,0,0,3,4,12,0,0,24,0,0,0,0,5,5,0,0,12,0,0,3,5,0,3,3,0,17,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,25,15,28,12,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
601051029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601051030,6,16,15,29,30,7,0,110,0,0,0,0,0,0,0,0,4,29,0,0,0,0,4,0,0,35,4,4,4,3,3,7,0,0,33,0,0,7,0,6,0,3,0,25,0,0,10,12,6,12,3,0,45,0,4,4,10,14,13,3,0,60,0,9,10,5,10,17,0,0,56,0,5,3,5,16,12,3,0,33,0,0,0,3,8,3,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,45,32,41,44,74,71,14,3,325,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4
601051031,5,10,7,5,13,3,0,52,0,0,0,0,0,0,0,0,0,27,13,0,0,0,3,0,0,44,9,19,3,4,3,0,0,0,40,5,17,6,10,11,3,0,0,50,3,12,10,3,12,14,0,0,56,3,7,21,11,12,22,3,0,76,0,9,10,16,13,6,0,0,55,0,0,11,18,14,9,3,0,59,0,0,0,6,7,15,3,0,36,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,72,72,67,75,73,14,3,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3
601051032,0,7,9,8,13,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,4,0,0,3,0,0,12,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,14,0,0,4,4,10,3,0,0,21,0,0,0,0,0,6,3,0,22,0,0,4,0,3,8,0,0,18,0,0,0,3,7,3,0,0,13,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,21,32,27,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
601051033,0,4,0,0,5,0,0,13,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,8,0,3,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,11,11,14,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601061034,0,10,3,13,19,3,0,54,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,0,14,0,0,0,3,6,3,0,0,10,0,0,3,0,6,3,0,0,9,0,0,3,5,3,0,0,0,11,0,6,4,4,0,3,0,0,20,0,5,3,0,0,11,0,0,15,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,19,13,23,21,8,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
601061035,10,17,20,38,40,11,0,138,0,0,0,0,3,0,0,0,6,31,0,0,0,0,0,0,0,38,20,7,3,4,6,0,0,0,43,5,3,3,3,11,5,3,0,33,3,3,6,11,0,6,3,0,26,0,12,14,11,17,12,0,0,65,3,9,22,13,23,13,4,0,87,0,7,15,18,14,7,0,0,64,0,0,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,71,40,68,62,75,52,13,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
602011036,15,48,60,83,67,12,4,297,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20,14,4,3,3,6,3,4,0,28,3,3,5,3,4,0,0,0,23,5,0,7,7,6,6,0,0,37,0,15,12,15,15,11,0,0,68,4,9,20,17,18,15,0,0,84,0,5,19,18,19,11,0,0,74,0,4,7,13,9,3,0,0,35,0,0,0,3,4,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,38,52,71,86,81,51,13,3,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011037,22,28,36,37,33,3,0,175,0,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,0,27,8,0,3,3,3,5,0,0,24,4,5,7,0,3,3,0,0,21,0,7,3,4,3,3,0,0,19,0,0,9,11,12,6,0,0,37,0,7,8,6,9,3,0,0,44,0,0,6,12,6,5,0,0,31,0,0,5,3,9,3,0,0,25,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,40,23,43,43,52,30,3,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
602011038,28,58,85,123,97,20,4,441,0,3,0,0,0,0,0,0,4,78,9,3,7,3,8,0,0,108,22,25,19,11,18,20,0,0,118,9,25,29,19,24,17,5,0,123,7,18,29,16,37,13,7,3,129,7,17,30,38,32,32,3,0,163,3,20,34,31,43,28,4,0,174,0,11,7,17,28,24,5,0,97,0,0,5,16,12,13,3,0,52,0,0,3,7,13,0,0,0,28,0,0,0,4,3,0,0,0,9,0,0,4,0,6,0,0,0,9,0,0,5,3,4,0,0,0,6,0,0,0,0,0,0,0,0,3,3,4,4,0,5,6,0,0,20,136,131,174,175,230,165,36,6,1058,0,0,0,0,3,0,0,0,8,9,0,0,0,0,0,0,0,11,0,0,4,0,3,0,3,0,11,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,3,3,17,0,0,3
602011039,3,17,10,16,12,3,0,69,3,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,19,3,0,3,0,0,0,0,0,7,0,3,0,0,4,0,0,0,6,0,0,0,0,3,3,0,0,4,0,0,0,3,5,0,0,0,14,0,3,3,0,3,3,3,0,21,0,3,3,6,3,0,0,0,20,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,17,11,20,18,7,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
602011040,12,39,42,63,41,3,0,199,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,20,5,4,4,0,0,0,0,0,11,6,3,0,0,4,0,0,0,13,0,8,3,0,0,4,0,0,21,3,7,3,4,7,3,0,0,35,0,7,13,6,4,5,0,0,32,0,3,0,5,14,5,0,0,30,0,0,3,3,3,6,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,33,38,31,20,40,26,3,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
602011041,8,18,21,39,24,4,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,3,3,4,4,4,0,20,0,0,0,5,9,5,0,0,18,3,0,0,0,7,8,0,0,23,0,11,3,7,6,7,0,0,38,0,3,3,7,7,11,0,0,32,0,3,10,4,8,11,0,0,34,0,0,5,3,5,8,0,0,22,0,0,3,0,3,3,0,0,11,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,3,3,22,34,34,51,65,11,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011042,3,10,4,13,12,9,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,11,3,3,0,3,3,3,0,0,10,0,3,3,0,3,3,3,0,17,0,3,0,0,7,3,5,0,12,0,3,0,0,3,3,0,0,10,0,0,3,0,3,4,0,0,18,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,15,14,22,19,7,0,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
602011043,0,4,6,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,5,4,7,6,0,0,17,0,3,0,0,3,0,0,0,11,0,0,0,0,0,4,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,19,15,0,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011044,0,24,10,24,16,3,0,81,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,8,0,3,3,3,0,0,0,14,4,3,0,5,0,6,0,0,20,0,4,0,3,4,6,4,0,24,6,0,7,11,18,17,3,0,65,0,3,3,4,21,14,4,0,46,0,3,7,10,14,9,0,0,41,0,0,7,11,3,0,0,0,25,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,20,36,46,77,53,10,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
602011045,0,0,3,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011046,4,8,4,3,9,0,0,34,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,14,0,0,3,0,3,3,0,0,14,0,0,0,4,4,0,0,0,14,0,0,3,0,0,8,3,0,16,0,0,0,0,8,3,0,0,11,0,0,8,0,5,4,0,0,16,0,0,3,0,3,0,0,0,5,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,11,23,24,8,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011047,19,5,35,39,7,4,0,114,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,37,11,8,0,0,3,0,0,0,30,3,3,4,0,0,0,0,0,12,3,10,8,5,5,3,0,0,31,3,3,6,8,8,6,3,0,37,0,8,9,9,7,3,0,0,34,0,3,7,3,3,0,0,0,25,0,0,3,3,0,0,0,0,5,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,67,40,41,35,31,20,8,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
602011048,4,10,5,12,3,0,3,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,11,0,5,0,0,0,5,0,0,10,0,0,0,4,0,5,0,0,12,0,0,3,3,3,0,0,0,5,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,12,17,9,13,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011049,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,8,10,5,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011050,13,21,29,49,42,6,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,3,0,0,3,3,0,8,3,6,0,3,8,6,3,0,22,0,0,0,0,4,7,0,0,16,0,3,3,3,3,3,0,0,18,0,0,3,0,3,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,9,11,24,32,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
602011051,3,0,3,5,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602011052,4,8,24,25,18,0,0,98,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,0,0,4,3,0,0,3,0,12,0,0,0,3,3,0,3,0,10,0,5,0,4,3,0,0,0,14,0,8,11,3,8,3,4,0,44,0,3,6,3,6,7,0,0,30,0,0,5,0,0,5,0,0,15,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,22,32,30,34,24,5,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
602021053,0,4,12,17,30,4,0,68,0,0,4,0,0,0,0,0,4,9,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,0,11,0,0,0,0,0,4,0,0,10,0,3,0,3,0,6,0,0,12,0,3,3,0,7,10,3,0,27,0,0,3,3,3,3,0,0,13,0,3,7,3,0,7,0,0,17,0,0,4,3,0,4,0,0,13,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,16,17,24,34,8,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
