SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
205031087,41,0,3,0,0,44,57,0,8,0,0,73,69,0,19,0,0,91,64,10,27,3,0,97,42,7,19,4,3,75,58,16,23,0,0,107,55,15,24,3,0,111,78,25,41,14,0,153,42,16,44,4,3,107,38,10,29,5,3,82,16,7,29,11,0,61,0,8,8,3,0,26,0,5,11,3,0,18,562,130,282,61,13,1047,34,0,0,4,0,36,33,0,0,3,0,32,14,0,0,0,0,14,11,0,3,0,0,9,10,3,4,3,0,22,8,0,0,0,0,14,10,8,11,3,0,30,20,3,16,4,0,43,23,3,12,0,0,40,17,8,32,7,0,54,9,6,17,6,0,43,3,3,16,5,0,30,0,0,3,7,0,14,205,28,117,39,7,398,34,3,16,0,0,58,21,3,6,5,3,34,812,169,423,108,19,1536,15,0,0,0,0,14,33,0,3,0,0,34,28,0
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,3,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,15,0,0,0,0,20,54,0,3,0,0,58,66,6,15,0,0,82,57,11,16,4,0,87,59,15,18,3,0,90,49,20,23,4,0,93,63,16,25,3,0,116,65,15,20,3,0,107,58,17,32,3,0,115,42,15,25,3,3,93,10,5,13,6,0,34,0,3,6,4,0,16,0,0,8,3,0,18,542,121,207,37,10,915,36,0,0,0,0,42,41,0,0,0,0,38,28,3,3,0,0,31,12,0,0,0,0,18,6,0,10,0,0,16,6,0,3,0,0,15,11,0,7,0,0,17,13,3,9,3,0,24,11,8,10,3,0,36,23,3,13,7,0,38,16,8,10,0,0,24,10,3,0,3,0,16,0,0,6,3,0,8,210,22,60,20,3,321,14,7,11,0,3,36,15,3,6,6,5,33,788,157,278,64,21,1310,5,0,0,0,0,5,45,0,0,0,0,42,58,0
205031090,43,0,0,0,0,44,135,0,0,0,0,140,133,8,13,0,3,152,142,12,26,3,0,185,129,16,29,4,0,177,150,26,32,0,10,209,185,19,39,14,3,258,164,34,42,8,0,243,155,22,44,9,3,231,107,15,22,5,0,160,32,11,17,4,0,71,4,8,13,0,0,23,0,3,5,3,0,15,1390,164,280,53,20,1911,115,0,0,0,0,116,37,0,3,0,0,44,23,3,0,4,0,29,17,4,3,0,0,24,13,0,4,0,0,23,29,5,3,0,0,40,23,7,12,0,0,39,33,3,10,4,0,54,40,3,14,3,0,53,45,3,15,0,0,68,22,4,12,8,0,49,14,9,3,6,0,32,5,4,5,0,3,16,417,33,87,31,7,575,74,11,8,0,4,101,39,3,12,3,3,63,1916,211,394,89,38,2648,14,0,0,0,0,19,77,0,3,0,0,79,94,0
205031091,7,0,0,0,0,7,36,0,0,0,0,41,50,7,12,0,0,67,77,13,11,0,0,95,63,19,14,3,0,97,62,20,26,0,0,105,59,26,28,0,0,121,54,24,26,0,0,102,61,17,26,0,0,113,42,13,18,4,0,70,16,12,4,0,0,30,3,0,0,0,3,11,3,0,0,0,0,4,530,149,165,20,12,870,39,0,0,0,0,40,37,0,4,0,0,41,22,0,0,0,0,28,12,0,0,0,0,17,14,4,3,0,0,25,17,3,6,0,0,29,16,3,6,0,0,29,17,3,8,0,0,29,31,7,14,0,0,47,31,5,12,4,0,53,19,0,15,3,0,40,12,7,4,0,0,21,4,0,0,3,0,11,264,37,74,18,12,407,37,7,19,0,6,63,20,0,5,4,10,33,852,193,259,43,33,1377,4,0,0,0,0,4,45,0,0,0,0,49,48,0
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,15,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,49,0,0,0,0,49,143,0,8,3,4,153,174,7,12,0,0,198,137,14,32,3,3,194,162,24,35,0,6,220,172,35,50,4,5,262,196,42,49,8,7,303,161,35,40,7,3,253,153,34,40,14,0,237,77,24,30,4,4,136,23,16,18,7,0,72,4,3,17,9,0,32,3,3,12,3,0,20,1438,241,343,71,30,2122,136,3,0,0,3,143,69,0,3,0,0,72,51,4,8,0,0,62,53,0,5,0,0,60,29,3,6,0,0,43,37,4,17,3,0,60,52,10,18,0,0,78,43,4,19,3,3,66,67,9,14,5,0,96,71,13,29,9,3,119,24,12,27,3,0,70,16,0,15,5,0,40,7,10,8,8,0,32,657,69,169,27,12,941,111,11,23,3,0,151,38,0,12,7,13,77,2247,330,543,111,66,3297,16,0,0,0,0,16,67,0,3,0,3,67,134,0
205041094,14,0,0,0,0,16,107,0,0,0,0,107,150,3,3,0,0,158,183,3,11,0,0,199,194,6,14,0,0,212,183,7,11,0,0,205,270,14,7,3,3,293,361,10,9,0,0,394,321,13,7,4,7,351,150,3,15,3,3,175,39,7,8,5,0,59,11,0,9,4,0,18,0,0,7,0,0,10,1989,72,105,20,14,2194,44,0,0,0,0,45,29,0,0,0,0,29,13,0,0,0,0,18,23,0,0,0,0,24,18,3,4,0,0,24,16,0,6,0,0,29,18,0,3,0,0,24,21,3,0,0,0,26,25,3,11,0,3,46,30,6,13,3,3,51,12,4,8,5,0,30,10,0,3,3,0,18,3,3,5,0,0,14,270,20,55,16,4,381,144,5,3,0,0,154,41,0,3,0,12,60,2444,97,171,43,27,2783,8,0,0,0,0,8,26,0,0,3,0,30,33,0
205041095,28,0,0,0,0,28,128,0,0,0,0,128,114,4,11,0,3,124,139,8,11,3,0,156,115,11,16,0,0,136,142,16,18,0,0,179,121,11,20,0,3,160,160,14,12,7,3,199,155,24,10,6,0,197,95,8,23,3,0,135,37,4,4,0,0,47,3,0,0,0,0,6,0,3,3,0,0,6,1233,107,133,12,12,1493,103,0,0,4,0,102,56,0,0,0,3,62,30,0,3,0,3,34,25,0,0,0,0,32,33,0,3,0,0,32,12,0,3,0,0,18,27,0,3,0,0,33,27,3,3,0,0,33,34,3,5,0,0,40,40,4,7,0,0,52,20,0,5,0,0,25,10,0,5,0,0,17,0,0,3,0,0,12,414,16,47,6,10,492,79,5,4,3,0,91,39,0,3,0,10,53,1760,133,181,24,26,2128,15,0,0,0,0,15,109,0,0,0,0,113,109,0
205041096,83,3,0,0,0,83,231,4,3,0,0,238,382,13,6,0,0,402,335,15,9,0,0,368,339,25,17,4,3,388,326,24,16,0,3,369,340,32,11,4,0,392,333,34,17,4,3,394,300,45,16,0,3,364,180,31,22,0,4,234,38,17,5,0,0,68,9,0,0,0,0,9,3,5,0,0,0,12,2904,248,135,14,22,3319,101,0,0,4,4,106,75,0,0,0,0,78,48,0,3,0,0,51,46,0,3,0,0,55,48,0,6,0,0,57,41,0,3,0,0,48,49,3,3,0,0,54,50,5,3,0,0,58,39,0,3,0,0,43,39,3,11,3,0,61,40,3,5,3,0,53,14,0,4,0,0,17,11,0,3,4,0,13,608,19,49,14,9,696,118,3,4,3,3,137,75,0,3,6,17,97,3703,273,186,37,50,4251,22,0,0,0,0,22,186,0,0,0,0,185,242,0
205041097,82,0,0,0,0,82,305,5,9,0,4,322,400,15,21,0,3,437,358,43,28,0,0,426,305,31,33,0,7,377,320,61,28,5,3,428,291,69,29,3,3,390,279,55,24,3,3,366,237,42,21,5,7,311,148,25,14,0,3,195,37,24,4,3,0,74,6,3,0,3,0,17,4,3,3,0,0,10,2762,372,235,24,32,3426,267,0,0,0,0,272,167,0,3,4,0,171,82,3,3,0,0,91,55,0,11,0,0,70,45,0,5,0,0,53,46,7,9,0,0,61,46,0,6,0,0,54,42,3,8,0,0,57,42,8,5,0,0,57,52,11,12,0,0,78,45,8,10,0,0,63,9,4,11,0,0,31,11,0,3,3,0,19,906,55,80,19,9,1070,116,16,4,3,8,143,96,7,4,3,13,123,3878,444,323,49,61,4761,52,0,0,0,3,49,263,5,0,0,3,273,343,3
205041098,8,0,0,0,0,8,19,0,0,0,0,19,12,0,3,0,0,19,8,3,0,0,0,15,3,9,4,0,0,14,5,4,5,0,0,11,8,3,6,0,0,19,6,0,0,0,0,5,14,3,4,0,3,18,4,3,5,0,0,13,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,88,28,26,4,3,146,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,9,0,0,4,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,25,6,18,3,3,50,3,3,0,0,0,5,4,0,0,0,0,4,121,35,47,5,3,215,0,0,0,0,0,0,9,0,0,0,0,9,7,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,10,0,0,0,0,10,106,0,0,0,0,106,204,0,8,0,0,211,273,4,9,0,3,285,193,5,6,0,3,198,169,6,11,0,0,191,197,4,5,7,0,210,208,12,9,0,4,233,163,3,19,8,0,191,85,4,9,0,0,100,21,5,6,0,0,40,0,0,6,3,0,9,5,0,4,0,0,16,1647,43,87,19,16,1811,3,0,0,0,0,3,8,0,0,0,0,12,13,0,0,0,0,9,16,0,3,0,0,19,8,0,3,0,0,8,6,0,3,0,0,11,8,0,3,0,0,14,17,0,3,0,0,16,16,4,4,3,0,24,17,4,5,0,3,33,8,0,6,0,0,18,5,0,3,0,0,3,0,0,0,0,0,3,125,12,32,10,3,185,64,0,0,0,0,69,26,0,4,3,0,36,1864,55,127,35,20,2094,0,0,0,0,0,0,27,0,0,0,0,27,49,0
205051101,44,0,0,0,0,41,162,0,9,0,0,179,117,4,18,3,3,147,131,11,21,3,0,162,141,11,17,0,4,176,97,19,38,3,4,154,124,22,19,5,0,179,116,24,26,4,3,181,126,18,33,9,0,182,82,15,39,9,4,143,25,8,29,9,0,63,3,0,7,5,0,20,0,3,10,3,0,20,1158,137,256,53,23,1634,66,0,0,3,3,70,34,0,0,0,0,34,14,0,3,0,0,18,16,3,0,0,0,20,16,0,0,0,0,20,7,0,0,0,0,17,21,0,4,0,0,19,19,0,11,3,0,32,25,0,8,0,5,36,25,5,17,8,0,54,16,5,12,8,0,46,4,4,5,13,0,32,3,0,11,3,0,17,278,22,70,34,11,417,72,5,17,4,0,98,34,0,5,0,5,46,1540,172,352,92,41,2198,16,0,0,0,0,17,50,0,5,0,0,53,79,0
205051102,13,0,0,0,0,10,40,0,0,0,0,40,40,7,6,0,0,53,48,0,16,0,0,70,43,14,6,0,0,70,35,3,17,6,3,62,51,4,9,3,0,69,32,7,10,0,0,53,36,3,28,0,0,70,31,3,20,3,0,60,7,3,18,5,0,40,0,0,9,4,0,8,0,0,6,0,0,4,383,51,147,29,8,617,12,0,0,0,0,17,10,0,0,0,0,9,8,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,6,9,0,0,0,0,4,3,0,0,0,0,5,6,0,0,0,0,8,7,0,0,0,0,7,8,0,3,4,0,13,4,3,0,4,0,16,3,0,3,3,0,11,0,0,0,0,0,5,74,5,18,20,0,114,24,3,3,3,0,30,9,0,3,3,0,13,487,57,169,47,10,768,4,0,0,0,0,4,25,0,0,0,0,20,12,0
205051103,67,0,0,0,0,67,179,0,3,0,3,187,209,7,11,0,3,230,257,14,13,0,3,290,205,32,25,4,4,267,186,22,15,0,4,230,167,24,19,5,3,220,208,27,16,0,3,251,182,30,25,0,0,240,111,25,19,0,0,154,30,13,11,0,0,56,7,3,3,0,0,16,3,4,0,0,0,12,1816,208,168,14,21,2224,177,0,3,0,3,180,88,0,3,0,0,91,41,0,4,0,0,45,34,0,5,0,0,40,28,0,7,0,0,33,37,0,6,0,0,48,26,0,5,0,0,36,26,0,7,0,0,42,42,3,9,0,0,54,42,10,3,4,0,69,22,3,8,0,0,28,13,3,0,3,0,25,5,3,0,0,0,12,580,35,62,14,7,698,106,5,9,0,3,122,55,0,3,0,12,64,2551,254,235,32,40,3110,46,0,0,0,0,46,149,0,3,0,0,151,185,6
205051104,11,0,0,0,0,11,52,0,0,0,3,53,51,0,6,0,0,59,34,9,4,0,0,42,32,0,14,4,0,49,35,11,15,4,0,63,46,3,18,3,0,71,46,13,15,5,0,82,43,3,23,3,0,78,26,8,16,8,0,59,3,6,14,14,0,38,0,0,8,0,0,9,0,0,3,3,0,8,381,61,140,46,10,631,12,0,0,0,0,13,11,0,0,0,0,10,19,0,0,0,0,19,8,0,0,0,0,11,3,0,0,0,0,5,10,0,4,0,0,10,10,0,4,0,0,11,8,0,4,0,0,13,12,3,3,3,0,24,22,0,11,4,0,39,17,0,6,3,0,25,0,7,4,3,0,12,3,0,11,4,0,14,142,10,46,18,3,219,24,4,7,0,0,29,15,0,3,9,6,25,551,73,195,66,19,909,3,0,0,0,0,3,13,0,0,0,0,16,19,0
206011105,31,0,0,0,0,34,197,7,7,0,0,214,484,27,43,4,0,564,480,62,64,8,3,613,342,75,48,5,0,474,316,88,51,5,3,461,295,80,52,14,3,445,328,73,45,7,7,457,222,58,38,6,7,325,143,44,25,0,0,215,45,34,14,3,3,100,23,10,8,0,0,32,4,12,3,0,0,18,2909,562,399,50,34,3952,142,0,0,8,3,154,323,0,10,4,0,342,266,11,38,3,4,312,141,8,28,4,3,183,84,11,29,3,0,135,93,12,25,6,0,143,92,8,19,4,0,128,72,11,22,3,0,103,60,5,21,0,0,86,43,13,21,0,0,74,28,12,11,4,0,53,19,4,6,6,0,41,6,3,5,0,0,17,1371,89,240,48,19,1767,107,9,19,0,0,133,93,15,15,4,17,144,4480,680,661,110,69,5999,16,0,0,0,0,16,186,0,3,0,3,192,399,13
206011106,5,0,0,0,0,5,50,0,4,0,0,55,115,14,16,0,0,149,125,35,21,0,0,177,90,36,11,3,0,141,72,25,22,0,0,117,56,23,9,5,0,95,44,19,14,0,0,76,37,20,5,0,0,71,37,9,4,3,0,51,11,7,3,0,0,26,0,0,0,0,0,3,0,3,3,0,0,5,646,191,126,15,3,972,26,0,0,0,0,31,52,0,3,3,0,59,66,0,14,0,3,81,43,3,11,0,0,57,31,3,8,0,0,43,30,5,8,0,0,43,20,3,8,0,0,28,15,0,5,0,0,23,14,0,7,0,0,21,13,6,6,0,0,28,5,0,3,0,0,16,3,0,4,0,0,11,3,0,0,3,0,3,318,32,75,7,6,443,10,6,0,0,0,18,10,0,0,0,3,17,986,225,200,31,11,1453,7,0,0,0,0,7,40,0,3,0,0,45,89,3
206011107,3,0,0,0,0,3,18,0,7,0,0,22,30,4,8,0,0,47,33,12,8,5,0,58,33,10,8,0,0,52,23,16,11,0,0,56,21,25,13,0,4,63,22,10,13,0,0,44,13,9,10,0,0,32,10,3,4,0,0,16,0,4,8,0,0,10,0,0,0,0,0,5,0,0,0,0,0,3,212,99,90,8,6,410,9,0,3,3,0,17,33,0,3,0,0,41,28,0,11,0,0,43,17,0,4,0,0,23,4,0,10,0,0,15,15,3,5,0,0,22,10,0,4,0,0,24,12,3,8,0,0,26,4,3,5,0,0,13,8,6,4,0,0,21,3,3,4,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,155,18,77,9,0,256,7,0,3,0,0,14,7,0,4,0,3,16,379,122,177,15,11,693,0,0,0,0,0,7,11,0,4,0,0,13,38,0
206011108,18,0,0,0,0,18,107,0,3,0,0,112,211,12,29,0,0,247,250,30,31,5,0,321,200,46,41,3,5,294,169,57,45,0,3,271,150,47,54,5,0,260,146,58,38,0,4,245,142,31,25,0,3,204,80,23,28,0,4,132,24,23,12,0,0,60,3,9,0,3,0,17,4,0,0,0,0,8,1511,327,301,23,21,2186,90,3,0,5,0,97,188,0,9,0,3,197,98,6,19,0,0,131,84,5,23,0,0,112,38,3,20,0,3,62,43,9,15,3,0,76,50,9,9,3,0,74,48,10,14,0,0,75,39,18,18,0,0,74,41,3,19,3,0,69,26,6,3,0,0,42,8,0,3,0,0,11,13,4,0,0,0,15,753,71,163,19,10,1024,46,3,4,3,3,67,65,16,9,5,8,96,2378,421,481,44,44,3375,9,0,0,0,0,9,109,0,0,0,0,113,275,0
206011109,4,0,0,0,0,4,12,0,0,0,0,13,18,3,5,0,0,23,18,0,7,0,0,24,14,12,7,0,0,30,17,15,8,0,0,36,11,13,13,0,0,41,9,14,3,3,3,33,5,12,8,0,0,32,7,0,6,0,0,14,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,119,75,54,7,6,256,30,0,0,0,0,27,26,0,0,0,0,27,15,0,5,0,0,14,5,0,0,0,0,7,5,0,3,0,0,9,3,3,8,0,0,17,0,3,0,0,0,6,3,0,8,0,0,13,0,3,3,0,0,6,3,0,6,0,0,6,6,3,3,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,93,23,39,5,3,157,4,4,0,0,3,15,9,0,0,0,0,13,225,101,91,9,10,439,0,0,0,0,0,0,20,0,0,0,0,23,36,0
206021110,12,0,0,0,0,12,102,0,4,0,0,112,157,12,14,4,0,181,198,13,18,0,0,228,153,33,8,3,0,202,136,38,15,0,0,187,137,39,17,3,3,206,140,40,22,0,0,196,102,35,21,6,0,158,51,18,7,0,0,73,22,8,3,4,0,35,3,4,0,0,0,11,0,3,0,0,0,9,1214,244,119,21,8,1609,39,0,0,0,0,46,87,0,0,0,0,91,66,0,3,3,0,77,35,0,4,0,0,41,24,3,3,0,0,29,20,4,6,0,0,28,21,5,7,0,0,25,19,4,9,0,0,26,18,5,10,0,0,36,26,10,7,0,0,46,11,10,8,0,0,33,12,3,3,6,0,18,0,0,0,3,0,3,370,42,69,11,5,499,34,3,3,0,3,42,34,7,3,0,8,47,1653,295,199,34,20,2200,3,0,0,0,0,3,51,0,0,0,0,52,101,3
206021111,14,0,0,0,0,14,110,0,3,0,0,114,207,18,35,0,4,259,208,31,34,3,3,280,186,42,35,3,3,273,130,51,40,0,0,221,139,62,48,6,4,255,85,65,21,0,3,172,86,33,25,3,0,154,58,14,19,0,3,96,12,10,6,0,0,29,3,10,3,0,0,16,0,3,4,0,0,13,1244,348,280,20,20,1907,64,0,5,0,0,69,154,0,12,0,3,171,92,9,14,3,0,118,69,9,17,3,0,99,39,6,12,5,3,65,36,7,16,0,0,59,30,9,17,3,0,56,19,3,19,5,0,40,30,10,15,0,0,60,31,3,22,0,3,61,14,3,10,3,0,27,6,0,5,0,0,14,7,0,0,3,0,11,597,60,156,24,8,843,43,8,12,4,3,65,47,0,5,4,5,60,1923,414,456,44,35,2878,11,0,0,0,0,6,89,0,0,0,0,87,200,6
206021112,12,0,0,0,0,16,96,3,3,0,0,104,181,5,13,0,3,201,146,19,20,0,0,178,135,29,28,3,3,193,107,35,24,3,0,170,105,38,24,0,0,169,94,45,21,0,3,163,121,34,21,5,4,182,62,22,16,0,0,108,18,9,5,0,0,42,5,0,0,0,0,10,0,0,8,0,0,12,1096,236,187,11,20,1553,52,0,0,0,0,57,101,0,0,0,0,102,68,3,13,0,0,82,41,3,12,0,0,59,28,3,14,0,0,41,24,3,18,0,0,44,26,3,15,0,0,44,28,3,16,0,0,44,16,7,9,4,0,41,13,7,6,0,0,36,12,4,3,0,0,16,6,5,0,0,0,12,3,0,3,0,0,9,427,44,106,9,0,586,31,0,5,0,0,36,34,0,8,0,8,44,1582,287,303,20,32,2213,3,0,0,0,0,6,53,0,0,0,0,52,119,3
