SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
506041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,10,0,0,0,3,3,3,0,0,0,10,0,3,0,3,0,9,0,0,0,18,0,0,3,4,3,13,3,4,0,35,0,3,0,5,8,10,3,10,0,36,0,3,0,0,11,4,0,5,0,23,0,0,0,0,3,8,3,5,0,17,0,0,0,0,3,3,0,3,0,13,0,0,0,0,5,14,3,10,0,30,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,4,20,6,15,34,61,25,49,0,218,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,13,0,10,0,4,0,0,0,0,0,20,3,3,3,0,0,0,0,0,0,15
506051138,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,6,4,0,0,3,0,0,0,7,0,0,4,3,0,0,0,4,0,14,0,3,0,4,5,0,0,3,0,21,0,0,0,4,11,9,3,7,0,33,0,0,0,0,12,9,8,9,3,40,0,0,3,5,14,28,15,25,0,88,3,3,3,9,3,12,6,23,0,65,0,0,4,3,9,28,12,16,0,67,0,0,0,0,15,13,16,15,3,67,3,3,3,0,12,46,40,77,4,197,3,0,0,4,6,28,17,61,0,115,0,0,0,3,0,0,0,4,3,13,10,17,18,39,89,171,122,257,13,733,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,5,0,3,0,3,0,3,0,19,0,4,5,0,0,0,0,0,0,12
506051139,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,14,0,0,0,3,5,4,0,3,0,16,0,0,0,0,10,9,3,6,0,28,0,0,0,0,7,11,9,8,0,34,0,0,0,3,9,4,0,13,0,24,0,0,0,0,0,11,0,10,0,22,0,0,0,0,0,4,0,9,0,23,3,0,0,0,3,4,3,19,0,38,0,0,0,0,0,0,3,9,0,16,0,0,0,0,0,3,0,0,0,6,3,10,4,19,33,54,21,87,3,237,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,9
506051140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,5,0,0,3,0,6,0,12,0,3,8,0,0,0,0,0,0,16,0,3,3,0,3,0,0,3,0,13,3,0,4,3,6,3,0,3,0,28,3,3,3,10,4,13,3,6,0,37,3,4,4,0,7,10,7,7,0,50,0,3,0,0,11,11,4,17,0,45,3,3,4,0,12,5,4,7,0,37,0,4,0,3,0,3,4,4,0,23,3,0,3,0,3,12,17,11,0,39,0,0,0,3,3,4,0,13,0,32,0,0,0,0,0,0,0,0,0,3,13,37,34,26,42,68,40,78,7,351,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,3,0,12,0,5,6,0,0,0,0,0,0,10,0,6,4,0,0,0,0,0,0,16
506051141,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,0,3,0,0,4,0,0,0,6,0,3,4,0,0,0,0,7,0,20,6,3,6,8,3,3,0,7,0,36,0,0,6,0,3,3,0,9,0,23,0,0,3,4,4,7,4,5,0,27,0,0,0,3,10,3,4,3,0,23,0,0,0,0,3,3,0,9,0,22,0,0,0,4,3,3,3,8,0,29,0,0,0,0,3,3,3,7,0,20,0,0,4,0,0,9,6,26,0,48,4,0,0,0,0,4,3,14,0,24,0,0,0,0,0,0,0,0,0,3,11,22,28,25,30,51,30,97,0,298,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,19,0,4,0,0,0,0,0,20,0,5,4,0,0,3,0,0,0,15
506061142,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,5,0,0,0,10,0,0,0,3,3,4,5,5,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,6,7,12,0,25,0,3,3,0,0,0,0,3,0,13,0,0,0,0,0,3,0,5,0,7,3,12,10,13,14,26,18,45,0,142,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,8
506061143,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,3,0,14,0,3,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,11,0,0,3,3,0,4,0,7,0,16,0,0,0,3,7,6,0,9,0,25,0,3,3,3,5,4,6,11,0,36,0,0,0,0,0,7,0,15,0,27,5,0,0,0,0,3,0,9,0,20,0,0,0,0,9,4,3,12,0,31,0,0,0,3,0,11,3,19,0,32,0,0,0,0,0,0,7,23,0,38,0,0,0,0,0,0,0,4,0,4,11,17,13,17,19,48,23,122,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
506061144,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,0,5,0,0,0,0,9,0,19,0,0,5,0,0,0,0,3,0,13,0,0,0,0,4,10,3,14,0,36,0,0,0,3,4,5,0,7,0,24,0,0,0,0,0,0,3,9,0,14,3,0,0,0,0,3,0,12,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,3,0,6,0,17,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,0,0,0,6,7,13,20,15,14,34,20,67,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,10,0,3,3,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,17,0,3,4,3,0,4,4,0,0,26,0,3,0,11,5,10,4,8,0,29,0,4,5,3,17,5,5,0,0,41,0,3,0,0,8,9,3,11,0,35,0,3,0,0,4,13,3,12,3,38,0,3,0,3,3,5,4,5,0,26,0,0,0,0,7,10,5,19,0,48,0,4,3,4,3,7,8,14,0,44,0,0,0,0,0,0,0,0,0,0,12,29,17,33,44,69,41,70,4,331,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,11,6,16,0,0,0,0,0,0,0,17,0,9,0,3,0,0,0,0,0,18
506071146,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,7,0,0,0,0,0,0,11,0,3,0,3,0,0,0,3,0,12,0,0,0,3,6,4,0,0,0,21,0,3,0,3,10,5,4,3,0,28,3,0,0,3,7,8,0,3,0,27,0,0,0,3,7,8,4,7,0,31,0,0,6,0,6,5,3,0,0,17,0,0,0,3,3,4,5,3,0,16,0,0,3,3,6,9,5,19,0,47,0,0,0,0,3,4,9,16,0,29,0,0,0,0,0,3,0,0,0,4,4,16,14,27,53,53,32,59,9,264,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,12,0,14,3,0,3,0,0,0,0,21,0,11,3,3,0,0,0,0,0,20
506071147,3,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,3,3,0,3,0,0,0,13,0,4,4,5,0,0,0,0,0,14,3,8,9,8,0,0,0,7,0,31,0,3,6,12,4,4,0,4,0,29,0,3,12,3,29,9,7,11,0,73,0,0,3,7,15,25,15,17,3,74,0,0,3,4,19,24,11,10,0,81,6,5,4,10,19,23,11,25,0,95,0,0,3,7,17,25,5,16,0,74,10,9,6,7,37,57,61,66,0,250,6,8,3,8,6,40,27,99,0,201,0,0,0,0,3,5,0,0,3,13,30,50,49,73,148,217,138,259,7,972,0,4,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,21,0,24,9,0,0,0,0,0,0,33,3,24,5,0,0,0,0,0,0,36
507011148,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,3,0,3,0,0,3,0,9,0,0,0,3,3,6,0,3,0,19,0,0,0,4,0,3,0,0,0,14,0,0,4,8,4,3,3,11,0,30,0,0,0,0,5,5,3,0,0,20,0,0,0,0,4,3,0,7,0,16,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,9,13,0,29,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,3,15,18,27,41,21,56,3,179,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,10,0,11,6,0,0,0,0,0,0,23
507011150,0,0,0,0,0,4,0,3,0,6,0,3,0,0,0,4,0,0,0,7,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,4,0,0,0,11,0,0,10,0,3,0,3,3,0,19,0,0,11,0,3,0,0,0,0,14,0,4,3,4,7,8,0,7,0,30,0,0,5,7,26,22,13,20,0,87,3,0,3,5,23,35,14,27,0,115,9,0,3,3,29,44,27,31,0,140,5,5,0,8,32,44,33,57,0,176,0,3,0,3,14,44,27,52,0,145,10,0,5,3,18,71,48,122,4,280,3,7,3,6,17,40,24,107,0,205,0,0,0,0,3,3,0,3,0,15,22,28,35,46,172,322,198,436,8,1267,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,3,3,0,5,0,0,3,0,0,3,4,4,0,12,4,0,0,0,0,4,4,9,0,19,0,0,0,0,0,11,5,16,0,35,0,0,3,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,4,7,12,6,7,25,16,41,0,128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,8,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,10,9,3,14,10,14,0,72,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
507011154,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,6,0,0,3,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,0,3,0,0,3,4,0,0,0,0,0,10,0,0,0,7,0,3,0,0,0,13,0,0,0,0,0,3,7,4,0,14,0,3,3,0,7,4,3,3,0,29,0,0,0,0,0,3,0,7,0,18,0,0,0,0,3,8,4,8,0,19,0,0,0,0,0,3,3,0,0,10,0,0,0,0,3,7,3,21,0,39,0,0,0,3,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,3,7,14,10,27,25,31,25,55,3,195,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,0,0,14,0,12,3,0,0,0,0,0,0,12
507011155,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,3,0,5,0,0,0,0,3,0,0,8,0,15,0,0,3,0,5,5,5,6,0,32,3,0,0,0,9,18,8,9,0,55,0,0,0,7,8,28,14,19,0,81,0,0,0,0,10,27,14,16,0,74,3,0,0,7,24,51,53,91,0,227,7,3,10,0,4,50,60,111,0,243,0,0,0,0,0,4,0,0,0,9,14,4,8,18,74,198,160,268,3,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,3,0,8,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,3,0,0,0,10,0,0,0,0,3,3,0,10,0,19,0,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,0,14,18,10,22,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507011159,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,10,0,6,3,0,0,5,0,0,0,13,0,3,3,0,0,0,0,0,0,11,0,0,4,6,0,3,0,4,0,20,0,3,3,3,12,6,3,5,0,36,0,0,4,0,11,15,3,12,0,53,0,4,0,6,15,18,10,13,0,56,0,0,0,3,12,14,18,14,0,70,3,0,0,0,11,17,10,9,0,63,0,0,0,0,9,10,10,19,0,47,3,0,0,3,25,44,13,60,0,152,6,0,0,0,0,11,11,44,0,74,0,0,0,0,0,3,0,0,3,7,17,28,26,28,95,152,91,192,8,631,0,3,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,17,0,9,0,3,0,0,0,0,0,17
507011160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,13,0,0,3,0,3,3,0,6,0,18,0,0,5,5,0,0,0,3,0,16,0,0,0,0,0,11,3,0,0,15,0,0,3,0,6,14,3,7,0,32,0,0,0,0,0,6,7,6,0,21,0,0,0,0,4,7,3,7,0,20,0,0,0,0,5,0,3,3,0,15,0,0,0,0,3,5,0,14,0,33,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,3,4,12,13,16,32,48,24,59,0,211,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,7,7,0,4,0,0,0,0,17
507011161,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,4,3,4,0,0,0,0,0,13,0,0,4,4,0,0,0,0,0,19,0,0,3,4,9,3,3,0,3,26,0,0,7,9,19,19,14,3,0,64,0,0,0,0,15,15,7,4,0,45,0,0,0,0,5,5,3,4,0,19,0,0,3,3,3,3,3,7,0,18,0,0,0,0,0,3,7,5,0,17,0,0,0,0,3,11,6,10,0,35,0,0,0,0,4,3,0,8,0,15,0,0,0,0,7,0,0,0,0,7,7,13,28,26,60,61,42,47,5,285,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,12,0,5,5,0,0,0,0,0,0,14
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,5,3,3,0,20,0,0,0,0,3,3,0,9,0,24,0,0,0,0,0,9,0,0,0,13,0,0,0,0,4,3,0,3,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,5,5,8,0,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,5,21,26,14,47,0,126,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3
507011259,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,15,0,0,0,3,0,3,0,6,0,14,0,0,0,3,6,11,0,4,0,31,0,0,0,8,3,12,3,9,0,35,0,0,0,0,0,3,0,5,0,10,0,0,4,0,0,10,5,6,0,23,0,0,0,0,0,3,0,7,0,12,0,0,0,0,4,11,3,14,0,32,0,0,0,0,0,3,3,15,0,27,0,0,0,0,0,0,0,0,0,3,4,12,19,15,20,50,22,88,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3
507011260,0,3,0,3,0,0,0,4,0,18,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,4,0,0,0,13,0,3,10,3,0,0,0,7,0,23,3,0,0,3,0,3,3,10,0,20,0,0,4,4,4,3,3,10,3,30,0,0,0,6,13,22,14,15,0,70,3,0,5,5,26,27,30,27,0,126,0,7,0,4,19,30,18,27,3,109,0,0,0,0,17,30,10,37,0,102,3,0,0,0,10,25,17,38,0,100,3,3,0,0,34,67,43,95,0,245,6,0,0,3,13,48,41,164,0,285,0,0,0,0,0,3,0,8,0,14,25,22,24,32,149,258,181,453,11,1155,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,0,7,5,0,0,0,0,3,0,14
507021164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,11,0,0,3,5,9,4,3,0,0,25,0,0,0,8,3,8,7,0,0,28,0,4,0,3,5,7,4,0,0,22,0,0,0,0,3,7,5,10,0,32,0,3,0,0,4,3,4,11,0,27,0,3,0,0,0,9,0,6,0,20,3,3,0,3,10,9,11,13,0,45,0,3,0,0,0,4,3,17,0,37,0,0,0,0,0,0,0,0,0,0,11,27,17,18,38,59,38,66,0,277,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,11,0,11,7,3,0,3,0,0,0,20
507021165,0,3,6,3,3,3,0,10,0,21,0,3,3,0,0,0,0,3,0,14,0,11,3,3,3,3,0,3,0,24,4,6,4,5,3,5,0,4,0,35,0,8,13,8,3,10,8,7,0,63,0,7,20,17,7,8,3,19,0,94,5,11,13,20,15,18,3,16,0,105,3,4,23,22,53,39,25,38,0,204,3,7,13,21,65,73,44,37,0,270,3,3,6,11,40,52,31,55,0,206,5,3,3,8,37,54,27,51,0,196,4,3,3,4,32,33,31,53,6,165,19,8,3,14,61,122,64,111,3,399,5,11,3,15,14,63,56,171,0,346,0,0,0,0,0,0,3,12,0,22,52,92,123,155,347,489,301,589,17,2166,3,5,0,3,0,4,3,3,0,14,3,30,0,3,3,0,3,0,0,38,3,41,7,6,3,0,0,4,3,73,4,49,7,10,3,3,0,4,0,82
