SA2_MAINCODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
104021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,33,70,86,70,35,6,307,114,69,61,71,82,20,0,422,12,9,13,3,7,4,0,48,747,674,842,1028,812,176,25,4302
104021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,36,29,11,0,109,13,17,23,37,37,9,0,139,3,3,3,4,0,0,3,15,92,183,223,293,285,70,12,1157
104021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,40,54,54,26,3,204,57,48,35,37,59,14,0,255,5,9,3,9,3,0,5,35,458,721,622,697,584,117,18,3235
105011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,25,29,13,8,94,10,28,9,8,15,7,0,77,0,0,3,3,3,3,0,13,123,276,229,273,207,81,14,1205
105011093,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,11,3,18,24,29,33,21,10,129,34,84,56,56,52,11,0,294,8,4,10,11,7,3,3,42,261,576,479,470,373,86,24,2264
105011094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,30,59,73,38,15,248,11,24,19,11,26,4,0,100,3,4,8,9,4,5,3,29,150,273,239,349,339,115,32,1512
105011095,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,10,25,25,69,61,30,34,251,28,48,30,35,29,11,7,197,10,10,4,4,3,4,4,33,248,449,415,532,387,143,74,2247
105011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,33,64,65,50,15,259,13,35,29,21,26,18,3,145,6,3,7,10,8,7,3,37,209,403,378,467,441,191,44,2131
105021097,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,40,38,49,31,4,196,132,192,133,163,175,36,7,847,18,11,13,16,21,7,8,98,945,1427,1248,1520,1379,285,48,6856
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,3,0,3,0,0,0,11,5,30,34,40,63,22,10,204,10,18,10,8,19,8,0,66,4,5,5,5,3,0,0,21,117,175,177,201,235,85,16,1012
105031099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,53,76,117,78,39,397,33,43,25,43,50,17,4,216,4,4,5,7,12,4,3,49,238,366,469,635,598,235,83,2621
105031100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,12,28,36,42,19,3,135,72,138,84,80,85,28,0,491,21,8,5,21,15,4,5,83,904,1505,1262,1401,1099,278,32,6480
105031101,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,7,45,43,47,51,23,7,226,280,240,162,137,130,32,5,994,23,11,17,18,13,3,8,91,1756,2177,2063,2134,1595,344,63,10129
105031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,22,22,15,19,4,8,90,38,46,32,23,27,8,0,178,3,7,3,0,3,4,6,23,326,475,440,406,337,94,23,2096
105031103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,37,54,79,61,34,290,11,14,6,6,20,5,3,74,0,3,0,0,6,3,0,14,115,161,161,213,228,125,48,1050
105031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,30,65,71,50,31,268,30,29,22,28,38,11,3,161,4,3,7,4,0,7,3,26,182,250,265,361,353,142,57,1607
105031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,6,20,35,70,61,44,4,245,31,30,28,23,20,10,3,139,0,4,3,3,4,3,3,20,209,360,337,417,360,131,33,1845
105031106,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,20,27,46,46,57,31,231,29,42,36,34,33,18,3,200,7,7,9,7,0,3,0,31,251,346,388,504,422,178,49,2148
106011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,48,72,64,63,4,295,201,140,101,86,82,25,8,633,20,5,9,5,10,4,0,53,853,841,780,736,580,195,34,4013
106011108,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,31,52,52,39,20,7,204,186,199,139,166,160,31,0,884,17,13,14,17,4,6,3,72,1115,1269,1301,1393,1095,207,24,6411
106011109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,41,65,77,45,11,259,17,30,40,26,35,14,0,157,3,5,5,5,3,3,0,28,120,290,369,426,309,104,23,1639
106011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,40,67,93,75,36,339,54,36,44,47,57,16,3,260,9,0,6,9,4,0,3,29,274,251,387,511,502,180,63,2170
106011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,32,35,16,3,134,84,79,59,67,60,3,0,353,4,11,4,3,3,0,0,29,580,652,685,770,529,88,14,3313
106011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,43,33,33,15,7,203,203,202,193,139,105,32,7,874,12,17,15,14,16,7,3,81,1637,1763,1727,1698,1067,216,37,8133
106011113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,3,9,11,30,39,58,58,19,226,57,284,304,211,155,19,3,1030,12,14,16,16,8,3,0,74,475,1800,1957,1565,916,170,23,6906
106021114,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,17,24,21,22,13,0,108,128,192,156,138,124,28,3,774,9,13,10,10,8,3,5,54,899,1397,1454,1494,1019,178,13,6457
106021115,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,11,56,84,105,72,28,6,362,306,208,157,159,131,41,5,1006,11,7,3,17,9,3,3,55,1550,1596,1540,1631,1102,232,28,7682
106021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,46,42,37,26,3,176,21,10,25,9,22,6,0,92,0,0,0,0,0,0,0,8,148,174,219,200,169,60,9,986
106021117,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,9,39,54,66,55,32,9,274,216,165,147,97,92,22,3,740,26,9,17,9,7,3,4,71,1484,1665,1629,1440,983,218,47,7471
106021118,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,32,32,51,30,12,4,164,91,43,47,43,57,7,0,285,9,0,4,6,3,3,3,31,571,816,814,893,587,124,17,3823
106031119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,22,34,13,13,4,102,21,18,8,14,14,5,0,80,0,0,0,7,0,0,0,4,125,115,171,186,171,35,3,799
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,17,24,11,0,81,23,26,18,16,27,5,0,119,6,0,0,3,6,3,0,11,104,159,140,165,168,47,3,799
106031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,101,115,119,90,13,488,252,121,148,147,154,57,3,876,11,13,12,15,18,12,0,77,1306,1014,1311,1511,1234,362,43,6782
106031122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,3,0,0,0,0,9,3,25,25,26,40,9,0,133,222,203,166,179,159,22,0,948,19,19,12,21,17,8,0,97,1480,2222,2122,2255,1591,234,23,9934
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,34,51,35,19,11,172,5,7,7,10,22,3,0,57,0,0,0,0,0,0,0,3,82,90,143,199,153,55,15,737
106031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,28,23,3,86,26,23,21,14,29,17,0,135,3,0,3,0,3,0,0,16,169,156,164,247,243,96,18,1097
106031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,6,21,66,71,59,28,11,257,109,163,128,109,66,21,10,603,8,17,6,13,9,3,0,53,889,1645,1516,1485,783,151,42,6505
106041126,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,42,23,30,23,24,4,154,142,159,148,140,103,26,3,717,14,12,14,19,10,3,3,72,991,1466,1390,1442,966,190,22,6475
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,29,28,34,15,131,29,50,72,78,44,13,0,286,8,5,7,5,0,4,0,31,227,428,489,481,303,99,16,2043
106041128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,36,24,26,18,12,137,64,56,37,41,59,7,3,278,3,8,13,5,6,0,4,38,479,563,540,589,462,114,32,2775
106041129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,48,62,106,76,40,376,31,32,30,29,49,19,11,197,3,4,3,9,12,3,3,34,234,415,401,455,467,197,71,2244
107011131,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,39,54,40,41,31,3,209,191,106,98,92,85,17,5,584,12,3,3,15,4,0,0,47,1014,832,921,990,723,159,17,4654
107011132,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,22,22,13,8,0,83,14,22,8,20,20,4,0,78,3,0,0,3,0,0,3,12,93,168,197,200,153,23,3,834
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,12,40,63,89,93,16,0,315,6,4,10,10,0,3,3,31,204,478,778,1039,684,76,5,3265
107011134,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,0,0,0,14,12,33,60,54,45,19,3,231,138,115,131,115,123,36,3,661,22,18,17,21,15,4,3,92,1238,1784,2039,2190,1540,262,33,9077
107011545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,26,12,4,0,91,32,15,24,24,23,11,0,132,4,3,4,0,6,0,0,16,207,286,293,304,224,43,3,1363
107011546,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,21,19,16,25,4,0,85,188,138,96,102,110,27,3,678,13,7,13,11,11,3,3,60,1081,1238,1255,1465,1023,170,20,6255
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,3,0,35,9,10,3,3,5,0,0,34,0,0,0,0,0,0,0,3,52,79,81,74,64,18,3,377
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,20,12,12,7,0,0,58
107031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,61,41,34,22,6,187,65,60,70,54,30,9,0,290,5,4,0,3,5,0,0,15,438,475,536,599,355,88,8,2506
107031137,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,22,12,11,8,0,68,72,44,38,38,37,7,0,230,3,7,0,4,0,3,0,18,475,457,525,487,327,54,8,2328
107031138,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,34,54,49,28,4,194,112,51,63,61,57,23,0,367,0,7,3,6,6,0,3,24,564,431,541,650,522,128,16,2861
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,34,44,10,3,117,17,11,9,0,13,6,0,61,0,0,3,0,0,0,0,5,89,83,116,116,135,31,6,579
107031140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,50,61,82,50,26,293,86,33,30,42,45,24,7,265,9,4,0,4,3,3,0,18,362,277,321,344,362,143,35,1836
107031141,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,37,87,54,46,21,0,247,54,41,47,47,43,6,4,236,6,3,8,3,0,0,0,26,391,463,566,518,349,57,11,2355
107031142,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,25,28,41,26,8,6,126,303,153,139,125,86,8,4,826,6,7,11,11,7,7,0,50,1544,1200,1183,1243,759,111,18,6059
107031143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,36,38,23,11,3,129,74,102,78,94,87,20,0,447,5,5,4,10,0,0,0,33,612,746,824,909,721,125,12,3949
107041144,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,11,35,68,77,49,18,6,263,211,134,107,94,78,31,4,661,11,5,5,11,10,4,3,51,1240,1151,1094,1191,865,183,20,5738
107041145,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,49,53,35,18,5,191,78,64,69,63,55,11,3,344,4,4,0,8,10,0,0,30,560,653,712,804,521,103,15,3371
107041146,5,3,5,3,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,5,7,0,0,0,17,8,62,86,88,68,33,9,357,234,156,136,95,95,30,3,758,12,7,8,8,3,3,0,46,1244,1330,1407,1451,1020,219,23,6703
107041147,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,7,28,56,48,42,8,4,196,56,33,49,50,30,11,0,230,10,3,3,3,3,0,0,25,357,337,476,500,273,64,11,2021
107041148,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,26,108,87,65,32,0,321,86,46,58,46,46,13,3,300,6,4,0,0,3,0,0,14,470,406,525,473,385,86,5,2358
107041150,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,48,102,86,63,28,3,335,116,84,72,64,84,14,0,428,6,3,10,7,3,0,4,31,675,622,712,793,620,111,21,3560
107041548,17,11,6,10,3,0,0,47,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,20,14,15,12,5,0,0,55,13,47,82,69,57,52,13,337,622,565,416,328,308,88,8,2332,47,54,30,48,29,13,5,218,3874,4950,4953,4657,3083,627,74,22216
107041549,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,7,5,27,65,65,31,23,4,224,90,186,165,143,131,38,3,758,10,10,6,4,13,3,4,52,724,1319,1447,1497,1064,234,22,6301
108011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,25,45,54,37,13,191,22,20,20,43,26,12,3,143,3,0,5,3,0,0,3,14,129,159,245,358,290,102,29,1314
108011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,26,49,52,23,6,182,152,83,69,107,105,34,3,559,15,6,3,13,16,7,8,65,661,638,807,997,911,229,26,4263
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,25,45,49,33,7,175,26,11,25,23,29,18,0,130,7,3,4,0,0,0,0,15,130,134,196,271,250,89,15,1084
108011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,13,30,5,0,68,39,45,40,46,67,22,0,266,6,3,7,11,15,5,3,48,278,330,433,578,570,122,16,2325
108021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,3,4,19,32,36,49,35,5,179,136,110,128,127,162,39,4,703,33,18,26,27,19,13,7,132,909,1029,1266,1603,1390,302,36,6531
108021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,10,9,36,54,71,74,30,281,26,24,23,28,35,18,3,157,8,5,3,10,11,0,3,39,166,254,333,400,386,165,46,1769
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,22,24,20,3,100,44,41,35,45,68,19,0,246,14,3,6,8,3,0,0,35,332,381,475,559,525,126,14,2411
108021158,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,17,13,30,13,3,93,48,38,38,44,55,7,3,220,0,0,6,0,6,4,0,30,256,273,327,407,437,79,13,1796
108021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,45,66,63,67,19,278,16,14,16,19,20,4,5,98,9,0,3,4,3,0,0,21,121,153,218,277,269,122,43,1197
108021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,23,12,0,84,47,29,19,27,33,11,0,168,3,5,8,9,6,0,3,30,164,143,175,245,244,64,8,1047
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,5,8,3,3,0,0,32,0,0,0,0,0,0,0,4,18,41,56,45,41,15,7,214
108041162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,80,84,48,14,294,81,37,57,59,78,14,0,327,11,0,7,9,8,4,7,42,390,408,550,811,716,180,22,3072
108041163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,15,62,108,127,125,61,14,520,231,170,171,155,170,53,6,959,21,14,13,14,11,10,3,82,1264,1458,1853,2155,1561,372,41,8705
108041164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,3,0,0,0,0,6,3,27,61,60,76,40,10,280,244,218,183,222,214,58,3,1144,15,17,13,25,18,11,3,109,1505,1934,2414,2840,2196,427,53,11370
108041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,34,65,67,56,25,271,8,10,12,23,27,16,3,101,0,5,3,0,0,0,0,7,103,188,195,274,285,118,42,1204
108041166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,56,45,40,30,13,221,54,42,31,49,64,19,3,269,7,7,16,8,7,3,4,46,442,475,627,771,665,170,30,3187
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,26,30,52,68,22,218,24,18,22,50,49,9,4,180,11,0,0,8,3,6,7,32,204,210,294,429,389,186,38,1742
108051168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,45,55,68,39,10,235,44,16,27,40,39,19,5,192,5,3,0,4,0,0,6,26,186,176,250,316,321,102,28,1390
108051169,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,8,4,21,35,71,61,35,6,239,286,203,195,221,266,57,7,1230,24,11,26,42,27,10,16,152,1492,1705,1986,2621,2281,436,49,10579
108051170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,45,87,113,121,23,412,25,12,25,35,35,18,0,141,3,0,3,10,9,4,3,25,176,186,243,391,387,201,43,1630
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,18,11,11,0,54,28,29,24,36,54,12,0,184,7,0,3,7,7,3,0,30,199,227,261,393,322,77,9,1480
109011172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,47,45,44,20,3,204,111,155,102,103,85,28,3,587,12,6,3,7,10,11,3,47,750,1274,1295,1302,975,226,25,5846
109011173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,30,20,22,9,3,103,21,31,34,28,33,19,0,166,7,0,0,3,3,3,3,18,256,346,382,449,355,89,10,1888
109011174,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,3,0,0,10,10,30,43,60,64,35,8,247,406,318,238,184,206,52,4,1408,21,9,17,16,21,12,8,106,2309,2534,2483,2699,2067,456,37,12592
109011175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,87,139,171,98,51,600,60,50,51,69,74,40,8,352,11,6,12,8,11,0,4,57,404,542,636,902,817,298,92,3703
109011176,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,24,23,23,43,16,7,141,123,76,59,70,60,16,0,409,3,5,5,3,5,5,0,34,777,804,742,866,687,137,26,4035
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,13,32,29,15,9,118,26,14,23,22,28,14,5,129,5,0,4,5,0,5,0,22,200,201,202,331,267,93,23,1312
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,26,46,42,9,160,25,32,26,46,43,12,0,184,14,10,6,7,3,3,3,42,236,323,411,506,500,142,25,2136
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,18,36,65,57,24,10,229,22,21,21,17,23,3,7,115,3,6,3,8,8,3,0,33,178,266,339,396,379,88,28,1675
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,18,30,17,3,89,72,36,32,54,74,24,0,295,6,3,9,10,7,5,3,42,368,346,412,532,487,131,18,2295
109031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,49,52,66,38,15,246,43,42,41,55,61,17,5,262,6,3,8,4,5,4,0,35,310,468,499,599,518,163,40,2596
