SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
101041027,0,10,10,0,0,0,0,0,0,27,3,5,3,9,0,0,0,0,0,29,3,5,10,9,3,5,3,0,0,41,3,3,3,13,7,5,0,8,0,41,3,3,6,4,12,4,0,3,0,37,0,3,3,4,13,6,3,7,0,45,3,0,4,0,5,9,4,8,3,38,0,0,3,0,4,9,3,6,0,24,0,0,0,3,4,9,0,5,0,21,0,3,3,4,0,0,3,3,0,17,0,0,0,3,0,3,0,0,0,6,19,48,59,61,46,52,24,45,7,363,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,12,3,0,0,0,0,4,0,18,0,8,12,5,3,3,0,4,0,30,0,9,3,9,8,3,3,4,3,42,0,10,8,17,9,6,6,4,0,64,0,8,4,9,15,12,3,5,6,66,0,0,0,7,17,11,8,11,0,54
101051539,3,6,3,7,8,0,0,6,0,39,4,19,21,22,6,9,3,10,0,95,9,6,42,26,10,16,7,7,0,119,4,8,20,30,40,32,13,20,0,168,10,8,29,37,81,60,16,11,0,256,22,5,15,36,65,56,29,36,3,261,14,4,16,27,76,79,33,30,3,274,8,3,3,17,45,72,37,53,3,247,14,3,3,7,34,60,28,63,0,211,0,3,3,8,8,23,9,38,0,98,0,0,0,4,8,6,0,7,6,32,88,112,182,216,382,417,170,269,23,1863,0,0,0,0,0,3,0,0,0,9,0,9,3,0,0,0,0,0,0,9,0,11,3,0,0,4,0,0,0,22,4,11,11,4,12,9,0,5,0,53,0,10,13,6,23,13,5,3,3,82,6,7,19,21,26,22,15,5,3,126,3,9,13,13,55,46,18,14,3,171,0,3,10,14,62,54,37,22,5,211
101051540,0,6,3,0,0,0,0,0,0,11,0,4,6,0,0,0,0,5,0,20,3,4,11,4,3,3,0,3,0,28,0,0,8,8,9,6,0,5,0,36,3,3,6,7,9,14,3,7,0,55,3,3,4,8,7,12,4,7,0,46,0,6,0,7,15,14,4,7,0,54,0,0,0,0,7,8,4,5,0,33,0,3,3,0,6,11,3,18,0,48,0,0,0,4,0,4,3,11,0,23,0,0,0,0,0,3,0,0,0,6,17,46,45,45,65,81,25,66,5,393,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,4,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,3,3,4,0,4,6,0,0,0,20,0,0,4,6,7,3,0,5,0,27,0,0,0,9,16,7,4,9,0,48,3,3,3,4,8,14,5,9,0,61
101061541,0,4,5,0,0,0,0,0,0,13,3,3,3,0,4,3,0,0,0,16,4,3,6,3,3,0,3,0,0,20,0,3,5,3,9,3,0,5,0,22,6,0,3,7,9,6,4,0,0,41,0,0,3,3,19,8,0,6,0,41,0,0,0,4,9,10,8,4,0,42,3,0,3,0,5,11,5,6,3,40,0,0,3,0,9,18,8,15,0,56,0,0,0,0,0,6,3,9,0,18,0,0,0,0,0,0,0,0,0,4,15,30,30,34,68,72,39,42,9,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,9,0,3,8,4,4,0,3,0,0,26,0,0,0,7,3,9,3,0,0,31,4,0,0,7,9,10,4,3,4,41,0,3,0,4,13,8,6,5,0,41
101061542,0,3,0,0,0,0,0,0,0,6,0,0,10,6,0,3,0,0,0,16,0,8,4,3,4,0,0,3,0,17,0,3,5,3,0,0,3,3,0,22,5,4,3,7,3,6,0,4,0,38,0,0,7,3,3,12,5,5,0,33,5,0,4,4,10,4,5,9,0,38,0,0,0,3,7,12,0,8,0,31,4,4,3,5,3,9,3,8,0,41,0,0,0,3,3,6,4,7,0,24,0,0,0,0,0,0,0,0,0,4,19,37,32,40,29,57,28,51,3,301,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,10,3,3,0,5,0,0,0,0,0,11,3,4,3,0,0,0,0,3,0,12,0,0,0,0,9,7,0,5,0,24,0,3,0,0,4,4,0,7,0,22,0,3,0,6,8,8,3,5,0,36
101061543,0,8,9,0,0,0,0,3,0,22,3,3,14,4,5,3,0,0,0,34,3,0,12,7,14,4,3,0,0,43,6,3,6,15,12,9,8,7,0,63,6,3,4,11,20,19,7,7,3,90,3,3,3,4,15,13,8,11,0,61,0,0,3,7,13,19,6,4,0,54,3,0,0,4,10,13,11,7,0,52,4,0,3,3,5,14,10,19,0,67,0,0,0,0,3,11,6,17,0,32,0,0,0,0,0,0,0,0,0,3,32,40,66,64,93,103,64,82,5,552,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,0,0,12,0,8,0,0,4,3,0,0,0,19,0,3,8,3,11,7,3,5,0,37,0,9,4,10,11,11,3,6,0,57,0,0,3,3,21,19,8,3,3,63,3,0,7,10,33,27,11,17,0,106
101061544,0,3,0,0,0,0,0,0,0,3,0,3,9,3,0,0,0,0,0,17,0,3,3,3,0,0,0,0,0,9,3,0,4,0,3,4,0,0,3,20,3,0,4,3,0,3,3,0,0,15,0,0,0,3,0,6,3,0,0,13,0,0,0,3,4,6,3,8,0,32,0,0,0,0,5,4,4,0,0,19,0,0,0,0,4,5,0,7,0,20,0,0,0,0,0,0,4,10,0,12,0,0,0,0,3,0,0,0,0,4,7,13,23,19,21,28,22,30,6,173,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,16,0,0,4,3,3,0,0,3,0,20,4,0,3,0,10,3,0,6,0,27,0,0,0,5,15,11,3,4,0,38
102011028,0,4,3,3,0,0,0,0,0,13,0,6,4,0,0,3,0,0,0,12,0,6,0,3,0,0,3,0,0,21,0,5,0,0,0,3,0,0,0,10,0,0,5,3,0,6,3,4,0,23,0,0,3,0,0,8,0,4,0,17,3,4,4,3,4,7,3,8,0,33,0,0,0,0,0,4,3,5,0,22,0,0,0,0,7,4,0,7,0,19,0,0,0,0,0,4,0,3,0,14,0,0,0,0,3,0,0,0,0,6,11,46,30,22,23,45,17,30,4,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,0,4,3,3,7,0,0,0,19,0,4,0,0,3,10,0,3,0,22,0,3,3,7,4,9,0,3,0,26,3,0,0,3,4,12,6,5,0,27
102011029,3,9,3,0,3,4,4,0,0,25,0,10,8,3,0,3,0,0,0,24,0,4,12,3,0,4,0,3,0,31,0,3,4,3,0,0,0,0,0,13,0,3,3,0,7,8,4,3,0,34,0,3,4,3,3,5,0,9,0,26,5,0,3,4,0,8,0,10,0,28,0,0,0,0,4,7,0,5,0,25,0,4,0,3,0,12,3,7,0,23,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,4,9,50,38,31,17,57,12,46,5,276,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,6,0,10,0,4,0,3,0,0,0,21,0,0,5,3,3,9,0,3,0,26,0,3,4,5,12,11,7,3,0,44,0,3,3,7,8,6,4,6,0,40,0,3,0,10,8,16,7,3,0,46
102011030,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,12,3,0,3,5,4,4,0,3,0,25,0,0,10,3,3,6,0,5,0,32,0,0,6,4,17,13,3,7,0,52,0,0,3,3,16,12,11,10,0,52,0,0,0,0,13,15,7,16,3,53,0,0,0,0,3,16,6,9,0,37,0,0,3,0,7,24,10,21,0,61,0,0,0,0,0,9,4,10,0,26,0,0,0,3,3,0,0,0,0,6,13,21,37,20,71,98,43,79,3,387,0,0,0,0,0,3,0,0,0,4,3,6,0,0,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,9,0,4,3,4,3,7,0,3,0,25,0,6,7,6,10,8,3,7,0,49,0,5,3,4,11,19,4,6,3,64,0,3,16,9,44,43,10,12,0,143,3,5,3,7,70,35,30,20,3,169
102011031,3,14,24,11,3,3,0,8,3,61,3,21,45,22,7,8,4,6,0,112,4,23,37,31,25,14,8,15,0,146,4,4,39,38,40,26,9,11,0,164,6,9,30,35,50,44,29,30,4,234,7,11,12,26,46,39,21,29,0,191,3,6,4,19,38,41,36,43,0,199,5,3,4,7,35,36,29,58,0,182,4,0,6,12,27,54,39,57,0,198,0,3,6,6,11,17,10,49,0,104,0,0,3,3,4,6,0,3,7,21,54,150,221,211,283,301,180,309,15,1727,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,17,0,12,8,3,0,0,0,0,0,24,0,14,20,3,9,4,0,0,0,46,4,13,17,12,9,15,4,3,0,84,3,4,13,28,21,18,8,3,3,100,0,8,10,25,57,35,13,9,3,157,3,6,7,13,65,55,30,20,3,189
102011032,9,23,19,11,7,10,0,5,0,87,15,37,76,25,10,6,4,6,0,186,29,29,106,49,53,28,4,13,0,315,16,26,167,86,85,82,20,12,3,496,41,22,114,136,177,184,40,56,4,782,44,13,64,125,191,222,63,62,3,783,45,10,47,85,204,228,71,69,5,771,29,13,13,39,160,229,84,92,3,653,30,6,20,26,150,213,66,132,6,643,3,3,14,30,23,96,29,113,0,317,4,0,4,5,7,19,0,3,6,47,278,268,677,626,1068,1329,388,575,38,5244,0,0,0,0,0,0,0,5,0,14,0,7,0,3,0,0,0,0,0,11,0,9,5,4,0,3,0,5,0,37,3,14,18,10,18,7,0,10,0,81,4,9,29,13,33,26,9,9,4,136,3,14,20,27,40,51,21,16,3,198,8,9,18,46,90,57,34,23,0,286,4,9,13,25,113,80,51,43,7,342
102011033,0,4,3,0,0,0,0,0,0,6,0,9,3,0,5,0,0,0,0,17,0,0,6,0,4,0,0,0,0,16,0,3,15,11,4,3,0,0,0,44,0,0,0,6,9,4,3,7,0,29,3,0,4,3,7,17,4,9,0,49,0,0,3,3,8,23,3,5,0,47,3,0,0,4,7,20,0,11,0,47,0,0,0,0,3,7,3,8,0,23,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,7,23,41,39,54,79,22,36,3,315,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,0,0,0,16,0,0,3,3,4,4,4,0,0,18,0,0,0,4,0,7,0,0,0,16,0,0,0,0,3,3,0,7,0,11
102011034,0,9,7,0,0,0,0,0,0,17,0,3,10,4,3,0,3,4,0,23,0,6,11,9,4,0,0,0,0,33,0,0,12,8,7,3,3,6,0,41,0,3,3,6,12,3,0,11,0,39,0,0,0,4,9,9,4,7,0,40,0,0,0,0,17,18,6,14,0,57,3,0,0,4,7,8,5,20,0,54,0,0,3,0,3,3,3,14,0,26,0,3,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,11,47,46,38,64,59,28,72,3,376,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,6,0,5,0,0,0,3,0,0,0,10,0,3,6,4,9,4,0,0,0,21,0,0,0,4,5,8,0,0,0,29,0,0,0,9,16,10,5,6,0,41,0,0,9,8,19,20,4,0,0,61
102011035,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,14,0,0,0,3,0,3,0,0,0,12,0,4,4,8,5,0,0,0,0,21,0,0,3,3,8,11,0,4,0,26,0,0,3,0,0,3,0,10,0,17,0,0,0,3,6,3,0,7,0,26,4,0,0,0,8,4,3,5,0,23,0,0,0,0,3,3,3,7,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,16,29,24,25,41,12,35,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,5,0,3,0,8,0,3,3,3,0,21,0,0,3,0,3,6,0,3,0,12,0,0,0,4,3,3,0,0,0,12
102011036,0,4,3,8,0,0,0,0,0,16,0,3,3,4,3,0,0,3,0,23,0,4,7,7,4,3,0,8,0,34,3,3,6,6,11,6,3,4,0,44,0,0,8,3,5,9,7,12,0,49,0,0,7,4,12,13,0,12,0,50,0,3,0,4,9,9,5,6,0,41,0,0,0,4,9,17,7,9,0,45,0,0,0,3,0,8,8,18,0,40,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,8,32,45,44,59,75,31,77,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,11,0,4,3,3,6,3,0,3,0,17,0,4,0,0,4,3,3,0,0,21,0,0,0,6,12,7,8,0,0,35,0,0,3,4,26,16,10,3,0,63
102011037,0,3,6,4,0,3,0,0,0,14,0,0,9,5,0,0,0,0,0,17,0,4,5,7,4,0,0,4,0,29,0,3,6,6,3,0,0,3,0,20,0,0,0,10,3,4,0,0,0,27,0,0,3,3,3,4,5,4,0,25,0,3,0,3,0,0,3,0,0,18,0,0,0,0,0,5,0,8,0,14,0,0,4,3,5,0,0,3,0,18,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,3,27,37,42,26,23,16,29,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,18,0,0,0,0,4,0,0,3,0,13,0,0,0,3,4,0,3,3,0,13
102011038,0,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,0,15,0,3,0,4,0,0,0,0,0,7,0,4,0,0,7,0,0,3,0,14,0,0,0,3,0,4,3,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,0,0,4,3,3,4,0,13,0,0,0,0,0,0,0,6,0,10,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,5,22,21,17,10,12,12,22,3,117,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,12,0,0,4,4,4,3,0,0,0,20,0,5,0,3,3,0,0,0,0,12,0,0,0,4,3,5,5,4,0,27
102011039,0,11,5,0,0,3,0,0,0,25,0,9,8,4,0,0,0,3,0,25,0,9,19,5,4,3,0,7,0,48,0,4,12,8,3,7,3,4,0,44,3,8,10,13,12,12,0,10,0,67,3,3,11,6,18,12,4,6,0,64,4,0,4,10,12,19,4,14,0,67,3,6,0,6,15,10,11,11,0,61,0,3,0,0,3,12,3,25,0,59,0,3,3,5,0,8,7,9,0,45,0,0,0,0,0,0,0,0,0,4,19,85,80,72,68,95,42,96,6,550,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,6,3,5,0,0,0,0,0,15,0,9,10,0,0,5,0,0,0,25,0,3,15,3,3,3,4,0,0,30,3,3,6,14,6,12,5,3,3,58,0,0,3,5,12,20,3,3,0,58,0,0,5,7,12,25,3,13,0,76
102011040,3,10,5,8,4,0,0,0,0,33,0,12,18,12,9,0,0,3,3,56,3,6,7,12,6,3,3,3,0,45,0,8,14,20,6,12,4,6,0,69,3,11,12,22,12,12,6,9,3,87,3,3,3,3,12,15,7,11,0,67,0,6,3,3,10,12,7,5,0,50,3,0,4,3,16,20,11,19,0,66,0,8,7,6,5,20,9,11,0,63,3,3,0,5,6,3,5,9,0,37,0,0,0,0,0,0,0,0,0,3,19,91,76,105,93,108,53,87,10,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,0,0,0,0,0,22,3,11,11,3,7,4,0,0,0,40,3,9,10,4,5,9,0,3,0,45,4,5,8,7,8,9,3,6,0,53,4,0,9,9,15,15,7,4,0,62,3,4,5,8,17,17,9,11,0,81
102011041,3,4,0,0,0,0,0,0,0,11,0,4,4,8,0,0,0,0,0,20,0,5,7,7,5,8,0,4,0,36,0,0,7,11,5,5,0,3,0,36,0,5,3,9,14,3,5,3,0,42,3,0,4,0,7,10,9,8,0,43,3,0,0,6,8,12,6,12,0,42,3,0,0,0,4,16,3,9,0,43,3,0,3,0,0,6,3,14,0,26,0,0,0,0,0,3,3,13,0,29,0,0,0,0,0,0,0,0,0,6,13,43,37,40,49,67,30,67,0,352,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,14,0,11,3,4,0,0,0,0,0,17,0,4,5,5,3,10,0,3,0,28,0,3,5,9,3,10,3,0,0,34,0,4,3,6,14,10,3,3,0,37,3,0,0,4,8,15,3,4,0,44
102011042,3,6,9,3,0,3,0,0,0,28,3,8,17,5,3,4,0,0,0,46,4,12,31,24,5,10,3,4,0,82,5,0,30,24,13,13,3,8,0,92,5,0,18,26,21,26,3,6,3,117,3,0,9,18,11,27,11,17,0,100,3,0,8,14,21,40,4,9,0,100,4,0,0,10,25,18,11,21,0,92,0,0,7,7,5,15,9,22,0,70,0,3,4,0,3,10,0,17,0,38,0,0,0,0,0,0,0,3,0,7,33,68,145,128,117,166,49,116,14,846,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,16,3,4,3,0,5,4,0,0,0,25,0,10,12,8,6,10,6,5,0,42,0,4,7,14,6,4,3,4,0,44,0,0,4,14,23,10,5,9,3,68,5,0,6,8,14,26,13,9,0,77
102011043,0,6,8,3,0,0,0,0,0,18,0,4,20,18,0,0,0,3,0,43,0,6,18,11,4,3,0,3,0,49,0,0,12,14,10,8,7,0,0,57,0,3,6,16,15,12,4,5,0,67,0,0,11,5,12,8,3,10,0,53,3,0,4,5,5,5,4,9,0,32,3,0,0,3,9,11,0,8,0,40,0,0,0,6,3,7,6,14,0,43,0,0,0,0,7,4,0,9,0,24,0,0,0,0,3,0,0,0,6,13,17,41,83,85,71,74,25,73,7,477,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,0,3,4,0,0,3,0,3,0,18,0,3,7,3,7,9,0,0,0,26,0,4,9,10,3,8,0,0,0,33,0,4,0,13,21,19,4,5,0,61,3,0,3,9,20,24,6,0,0,62
102021044,4,6,12,9,4,0,0,0,0,26,4,10,16,13,4,6,0,5,0,55,0,8,22,19,3,3,0,8,0,58,0,4,16,22,15,6,8,10,0,77,4,5,25,16,16,17,6,7,3,95,3,0,3,12,15,10,4,19,0,66,3,3,5,12,10,15,4,7,0,67,3,3,0,0,10,14,15,12,0,58,3,0,0,4,8,12,3,18,0,52,0,0,0,0,6,13,3,11,0,30,0,0,0,0,0,0,0,0,0,9,33,68,114,105,93,101,49,91,4,656,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,6,4,0,0,4,0,0,0,21,0,11,11,4,0,0,0,0,0,29,0,4,6,7,3,10,4,0,0,37,0,8,13,10,9,4,3,3,0,51,3,4,4,18,21,15,7,0,0,77,3,4,4,11,25,30,8,5,3,92
102021045,0,0,0,0,0,3,0,5,0,6,0,3,3,4,0,0,0,0,0,11,0,3,4,3,0,0,0,0,0,15,0,0,3,0,3,3,0,0,0,8,0,0,0,3,3,3,0,0,0,19,0,0,0,0,3,3,0,7,0,18,0,0,0,0,0,8,0,7,0,25,0,0,0,0,0,0,0,3,0,7,0,5,0,0,0,5,3,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,15,19,19,10,31,12,27,3,144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,3,3,3,5,0,0,0,15,0,0,4,3,5,3,0,0,0,15,0,0,0,3,3,0,0,3,0,15,0,0,0,3,6,10,3,8,0,26
102021046,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,6,0,3,10,0,3,5,4,4,0,27,0,0,0,3,0,3,3,3,0,12,5,0,4,0,4,0,0,0,0,17,0,0,0,0,0,9,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,13,25,12,14,21,10,22,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,6,3,0,0,0,0,12,0,0,5,5,5,8,0,0,0,22,0,3,0,3,3,5,0,3,0,26,0,0,0,6,3,4,0,4,3,23,0,0,0,4,6,9,4,3,0,23
102021047,3,8,0,6,4,3,0,0,0,24,4,5,10,3,3,0,0,0,0,27,0,5,10,17,10,3,5,4,5,54,5,12,16,16,24,11,3,3,0,88,9,4,11,17,26,26,10,6,0,106,3,0,6,23,27,20,15,11,0,103,3,3,6,7,16,27,14,18,0,96,4,0,0,0,19,17,12,15,0,75,3,0,4,9,16,31,16,21,0,94,0,0,0,0,9,10,7,13,0,39,0,0,0,0,0,0,0,0,0,7,30,58,75,100,152,155,73,96,11,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,0,3,0,0,0,0,15,0,4,3,3,8,6,0,0,0,21,0,7,3,9,12,8,0,6,0,56,0,3,4,9,20,17,10,6,0,62,3,3,9,9,22,22,9,7,3,80,0,3,9,13,60,44,14,19,0,159
