SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
206061137,73,20,5,627,0,3,339,426,276,138,42,6,1232,0,3,105,370,314,177,80,13,1060,4,20,51,34,27,23,12,6,179,386,1755,4468,2640,1867,1093,396,69,12679
206061138,60,18,9,289,0,4,45,116,116,76,49,13,414,0,3,21,51,113,80,71,28,367,5,6,13,24,19,16,9,4,97,146,496,1029,823,910,734,380,92,4615
206071139,84,12,0,694,0,7,263,443,299,157,18,3,1187,0,3,61,250,291,116,25,0,753,3,10,37,33,24,20,3,0,135,179,814,3139,2609,1841,1067,226,21,9897
206071140,17,9,0,95,0,3,30,53,37,40,10,0,164,0,9,24,17,31,26,18,0,115,0,7,11,7,8,3,3,0,31,59,233,553,403,359,305,122,16,2051
206071141,76,13,0,735,0,4,282,419,254,102,15,0,1079,3,7,82,272,243,94,47,5,748,0,20,65,25,38,18,16,3,183,224,1128,4091,2762,1973,1104,302,36,11623
206071142,113,14,7,723,0,8,248,321,252,155,36,3,1018,0,3,50,198,202,131,44,10,648,6,25,52,45,38,38,14,0,216,237,1566,4646,3102,2453,1629,455,63,14146
206071143,37,6,0,168,0,0,48,59,69,41,15,0,244,0,0,16,46,60,34,13,0,173,7,0,7,14,11,3,0,0,53,129,342,1011,755,703,482,174,12,3619
206071144,246,51,4,2335,0,22,1190,1601,925,439,75,7,4253,3,13,374,1178,965,433,124,25,3127,14,59,153,112,99,76,22,0,533,880,3953,12954,8907,5907,3312,884,117,36911
206071145,37,11,0,186,0,0,28,63,67,60,14,0,227,0,0,10,37,41,29,10,3,129,3,4,12,6,21,10,0,0,57,83,265,760,665,691,534,166,18,3179
207011146,11,3,3,54,0,0,7,34,40,31,3,0,112,0,0,4,30,36,13,6,0,91,3,14,5,5,10,3,0,0,45,187,253,378,422,447,305,124,15,2136
207011147,40,13,0,218,0,0,48,98,99,77,25,4,349,0,4,11,58,102,67,23,10,274,3,8,17,11,18,12,9,0,85,334,525,1112,838,1021,780,267,51,4931
207011148,39,8,3,158,0,3,16,53,37,37,20,3,173,0,0,6,28,59,27,15,0,137,0,3,13,7,13,16,3,4,61,231,279,581,610,751,554,212,42,3252
207011149,97,23,5,487,0,0,125,242,234,151,42,3,803,0,4,22,130,161,124,33,12,483,5,17,21,26,26,27,0,0,129,322,800,2091,1778,1755,1306,417,62,8538
207011150,53,17,0,456,0,9,293,371,216,106,13,5,1016,0,3,113,380,232,90,21,4,838,5,19,22,21,29,18,5,0,118,190,624,1912,1890,1465,897,295,41,7311
207011151,139,26,8,966,0,3,288,546,469,276,79,6,1674,0,4,91,325,443,220,91,10,1182,15,27,58,40,58,39,17,0,257,520,1719,4219,3301,2948,2009,619,95,15422
207011152,77,20,3,627,0,0,216,403,339,168,47,0,1168,0,0,78,292,320,205,60,8,956,8,14,36,34,44,25,8,3,177,304,954,2738,2330,2050,1270,447,43,10142
207011153,206,46,3,921,0,0,149,376,387,251,66,8,1230,0,0,38,192,239,169,68,11,715,9,22,34,25,49,30,10,8,185,446,1078,2640,2607,2802,2133,672,98,12472
207011154,37,9,0,132,0,0,19,46,47,43,14,0,164,0,0,9,35,39,34,7,0,121,0,5,6,6,5,3,4,0,27,89,197,467,446,447,379,119,11,2150
207011155,57,18,3,349,0,0,67,129,166,92,25,6,482,0,3,22,85,113,92,32,6,352,10,11,10,13,20,18,10,0,89,258,504,1230,1084,1325,951,348,42,5742
207021156,29,6,0,130,0,0,10,48,30,25,11,0,123,0,0,3,23,25,15,14,3,80,3,8,10,4,10,11,4,0,50,166,234,509,560,634,441,136,27,2714
207021157,54,18,6,376,0,3,98,190,129,84,13,0,516,0,3,29,98,131,63,11,3,332,19,34,34,25,35,17,8,3,176,899,1842,2254,1573,1680,1065,294,67,9666
207021159,28,10,0,112,0,0,15,28,43,19,10,0,120,0,0,4,14,26,29,5,0,79,3,3,11,11,15,3,5,0,50,144,235,515,448,603,444,185,23,2595
207021160,28,12,0,170,0,0,29,60,60,55,3,0,213,0,0,6,25,27,21,9,0,88,3,6,5,10,10,11,5,4,50,183,261,616,584,683,505,152,32,3008
207021424,19,6,0,110,0,4,20,28,38,35,11,4,136,0,0,7,21,23,25,3,0,75,0,4,9,7,11,7,3,0,46,168,256,498,516,595,462,131,18,2646
207021425,37,7,0,193,0,0,41,52,61,34,10,3,209,0,0,7,53,53,34,6,0,152,9,7,13,21,13,15,10,0,82,236,365,875,846,890,650,206,34,4095
207031161,73,12,4,416,0,0,80,176,189,111,22,3,583,0,0,23,89,123,73,18,4,325,7,17,17,33,36,17,3,0,146,428,781,1973,1703,1872,1267,328,53,8396
207031162,10,3,0,66,0,0,5,18,27,15,7,0,78,0,0,3,15,8,9,3,0,43,0,4,6,5,6,7,0,0,26,74,130,296,310,386,277,103,12,1596
207031163,227,36,0,1163,0,6,255,504,468,264,45,0,1546,0,0,55,287,299,166,31,0,842,12,42,62,49,66,59,17,5,311,705,1769,5025,4187,4341,2939,607,59,19633
207031164,23,11,0,97,0,0,14,26,35,20,7,0,94,0,0,4,27,28,24,12,0,93,0,4,5,4,4,5,0,0,31,68,134,460,468,486,403,127,20,2171
207031165,100,12,0,587,0,0,107,262,288,174,30,3,861,0,3,21,73,125,85,20,4,322,5,14,33,17,22,12,0,0,102,213,680,1991,1585,1558,1082,232,25,7366
207031166,101,16,0,483,0,0,99,246,206,141,18,0,716,0,0,16,64,115,59,10,0,265,8,10,17,32,9,14,6,3,83,294,418,1335,1379,1201,784,168,17,5601
207031167,25,3,3,113,0,0,22,38,59,49,7,7,170,0,0,7,25,38,19,7,0,99,5,0,7,3,5,5,0,3,32,67,188,491,531,609,466,152,25,2530
208011168,26,7,0,93,0,0,11,36,41,39,5,6,138,0,0,4,39,43,19,10,0,113,0,3,9,10,11,6,3,0,43,152,206,311,461,517,416,146,30,2243
208011169,87,26,0,433,0,3,81,181,175,139,56,13,636,0,3,46,130,221,170,79,16,668,8,19,30,22,41,27,18,0,163,477,1117,1974,1739,2017,1454,597,79,9467
208011170,37,5,0,177,0,0,23,54,76,60,19,3,233,0,0,0,42,53,32,13,3,154,5,8,10,9,13,9,5,0,53,121,215,561,540,736,569,180,34,2962
208011171,46,13,0,313,0,5,115,129,130,74,18,0,467,0,0,30,90,93,43,9,3,261,3,5,14,16,20,15,6,0,85,206,488,1330,1236,1269,798,214,28,5572
208011172,47,13,0,209,0,0,22,58,101,47,18,3,247,0,3,8,49,85,55,6,6,207,3,6,6,13,24,0,0,0,52,279,402,790,741,977,657,223,29,4099
208011173,56,11,0,254,0,0,52,83,116,69,22,0,342,0,5,14,65,73,46,21,3,229,0,10,8,9,18,15,5,0,81,265,469,924,1062,1246,860,316,41,5190
208021174,44,7,0,238,0,3,52,82,100,49,11,3,304,3,0,20,59,76,36,8,0,209,3,15,25,22,17,28,5,3,123,291,546,1215,1194,1299,934,252,36,5760
208021176,12,0,0,128,0,0,27,41,49,37,0,0,144,0,0,16,40,33,23,8,0,117,6,3,15,12,18,9,0,0,64,219,422,808,681,623,471,119,16,3356
208021177,85,23,7,437,0,0,100,200,207,118,34,10,668,0,0,32,83,109,93,57,16,384,6,21,24,24,35,27,7,4,150,158,604,1796,1498,1417,1111,438,92,7116
208021178,73,18,4,332,0,3,47,97,101,85,22,0,357,0,0,14,56,74,55,17,3,228,3,9,34,18,20,16,9,3,120,104,418,1275,1208,1309,1075,396,40,5831
208021179,34,14,0,226,0,0,41,76,107,64,21,0,315,0,0,16,53,60,37,15,0,182,0,7,31,19,13,14,10,4,95,238,514,1097,921,962,696,241,33,4701
208021180,20,3,0,77,0,0,9,17,20,17,0,0,76,0,0,3,13,15,3,0,0,31,3,0,0,3,4,0,0,0,15,87,124,302,307,344,232,48,9,1453
208021181,8,0,0,41,0,0,11,22,26,15,4,0,73,0,0,3,17,25,13,3,0,56,3,3,0,6,3,3,0,0,19,71,137,301,263,282,192,70,7,1329
208021182,28,8,0,101,0,3,18,42,45,25,3,0,130,0,0,6,18,21,19,0,0,63,4,12,7,10,10,0,3,0,48,190,269,578,483,485,372,113,15,2495
208021426,32,8,0,246,0,4,93,135,98,44,8,0,380,3,0,20,97,92,26,10,0,242,11,19,22,27,13,15,5,3,108,329,531,1121,1190,1120,703,174,26,5193
208021427,22,8,0,102,0,0,16,33,29,14,3,0,104,0,0,10,14,18,10,5,0,60,0,4,9,16,13,5,4,3,51,107,223,419,487,487,339,121,20,2195
208031183,5,0,0,28,0,0,4,8,23,4,0,0,42,0,0,6,9,8,0,0,0,23,0,5,0,4,7,3,0,0,21,78,104,184,211,248,126,41,3,1003
208031184,118,25,0,622,0,3,119,266,299,137,29,3,856,3,3,19,110,148,104,24,4,412,18,22,36,57,56,32,8,3,224,295,788,2471,2838,3203,2034,464,48,12141
208031185,10,4,0,65,0,0,9,27,18,16,3,0,76,0,0,4,12,12,10,9,0,47,4,8,3,10,3,6,5,0,37,149,207,338,351,362,297,96,13,1815
208031186,15,3,0,82,0,3,17,34,19,13,0,0,90,0,0,4,14,18,0,3,0,41,4,3,7,8,13,3,3,0,30,98,199,455,513,451,335,89,6,2146
208031187,10,0,0,66,0,0,8,38,24,9,3,0,88,0,0,5,17,15,7,0,0,37,9,3,0,6,6,5,0,0,31,166,179,286,364,307,217,40,3,1557
208031188,99,15,3,482,0,10,84,152,171,78,18,5,520,0,3,40,94,102,75,18,8,336,29,22,42,32,54,36,12,3,229,1307,1893,2817,2500,2685,1838,492,73,13603
208031189,18,0,3,88,0,0,3,26,43,29,10,0,113,0,0,3,21,16,4,0,0,42,0,3,5,4,6,8,0,0,35,88,126,306,442,443,307,90,14,1817
208031190,84,15,0,303,0,0,35,53,100,42,10,0,246,0,0,7,34,37,21,9,3,124,11,13,12,16,24,5,3,0,86,376,550,937,920,1115,809,244,37,4986
208031191,145,33,5,845,0,4,182,389,362,189,34,5,1161,0,0,44,203,206,124,37,6,617,7,23,53,52,77,49,21,6,285,414,1176,3406,3518,3609,2452,648,67,15288
208031192,24,3,0,131,0,3,56,90,81,34,0,0,259,0,0,18,60,73,22,4,4,187,5,11,6,8,5,5,0,0,39,89,400,573,539,504,340,59,6,2510
208031193,50,6,0,243,3,3,41,90,105,51,19,0,312,0,3,6,34,55,34,11,0,140,5,9,23,20,18,21,8,3,104,284,621,1302,1256,1465,949,267,31,6172
208041194,126,39,3,628,0,4,118,213,216,168,43,15,780,0,0,29,186,230,159,78,13,698,6,12,42,36,45,24,13,3,185,250,979,2509,2113,2353,1709,591,87,10582
208041195,53,17,3,406,0,9,126,199,189,79,13,7,617,4,3,48,143,179,85,25,5,489,20,41,33,41,37,20,7,0,195,956,2202,2662,1768,1737,1153,302,50,10833
209011196,30,0,0,125,0,0,10,37,25,18,4,0,94,0,0,4,16,19,15,0,0,54,0,3,7,8,8,4,4,0,35,74,156,463,496,487,347,91,9,2120
209011197,49,7,0,233,0,0,41,52,66,46,10,0,216,0,0,10,32,35,16,4,0,104,21,16,22,19,23,15,0,0,118,729,870,1124,1061,1186,921,227,24,6142
209011198,158,29,4,806,0,3,194,260,204,145,17,0,822,0,0,31,194,192,158,43,3,627,10,22,54,41,54,57,5,3,247,329,998,3399,2998,3086,2425,506,54,13789
209011199,52,15,0,321,0,0,67,94,93,82,13,3,359,0,0,7,59,70,40,9,3,185,10,11,27,21,24,11,9,0,116,275,543,1401,1486,1566,1200,271,35,6778
209011200,45,4,3,213,0,0,24,59,68,46,14,0,225,0,0,14,39,63,36,19,4,177,10,5,10,8,14,14,9,0,68,237,392,813,679,839,661,190,28,3838
209011201,11,5,0,70,0,3,7,25,28,30,9,0,111,0,0,0,22,33,28,9,0,101,3,6,0,3,4,3,3,0,21,98,115,269,294,312,252,104,11,1457
209011202,17,6,0,105,0,0,14,26,28,30,6,3,106,0,0,6,14,21,8,8,0,60,4,9,3,12,12,5,3,0,44,159,271,466,540,597,427,156,13,2625
209011203,39,8,0,179,0,0,23,52,61,35,14,0,187,0,4,6,14,17,20,7,0,67,0,3,3,8,7,3,3,0,33,145,296,611,569,575,413,127,22,2765
209011204,16,0,0,82,0,0,5,15,13,8,3,0,45,0,0,0,4,10,3,0,0,19,0,0,3,5,4,7,0,0,18,99,114,237,275,282,192,47,6,1250
209021205,101,9,0,519,0,4,61,200,202,175,25,0,656,0,3,7,48,93,95,8,3,255,4,12,26,23,21,14,5,0,105,202,514,1453,1475,1366,1021,192,18,6234
209021207,14,4,3,90,0,0,15,25,29,24,9,0,95,0,0,6,11,10,13,11,0,53,6,3,11,12,18,3,0,0,54,133,302,780,671,653,423,132,12,3115
209021208,44,4,0,200,0,0,21,44,63,46,14,3,195,0,0,12,24,42,22,5,0,108,0,10,17,11,15,9,7,0,72,153,404,1119,1113,1245,924,195,21,5176
209021428,137,26,3,772,0,0,167,273,307,172,23,0,947,3,0,50,150,153,95,34,8,484,30,32,71,48,70,48,14,4,317,1171,2270,4361,3732,3761,2414,508,72,18291
209021429,20,3,0,87,0,0,13,42,40,26,7,0,130,0,0,0,20,14,11,0,0,49,4,4,3,9,10,9,0,0,36,130,170,466,514,515,342,71,5,2212
209031209,66,12,3,247,0,0,32,67,107,66,21,0,301,0,0,13,50,68,53,14,3,203,15,19,16,15,38,25,11,0,130,595,719,1008,1166,1332,1055,307,31,6210
209031210,13,0,0,22,0,0,5,11,11,0,5,0,33,0,0,0,0,3,3,0,0,8,0,0,0,0,0,3,0,0,9,60,46,69,119,125,117,29,3,567
209031211,3,0,0,16,0,0,0,11,11,3,0,0,18,0,0,0,0,8,3,0,0,15,0,0,0,0,7,4,3,0,16,40,53,81,148,196,125,35,13,695
209031212,11,0,0,44,0,0,6,16,15,10,7,6,67,0,0,0,7,6,3,0,0,19,0,0,0,3,3,8,3,0,20,48,56,137,169,250,215,80,11,971
209031213,31,5,0,96,0,0,5,25,26,14,0,0,82,0,3,0,10,16,11,4,0,49,3,0,3,6,8,3,0,0,25,94,200,313,404,456,330,101,12,1914
209031214,24,9,0,79,0,0,11,19,18,15,10,0,70,0,0,3,13,19,20,5,0,57,0,0,0,3,10,6,3,0,26,62,90,185,225,304,236,99,9,1219
209031215,22,0,0,98,0,0,3,21,24,24,3,0,80,0,0,8,18,22,17,3,3,69,4,5,8,6,7,5,8,0,45,345,254,410,414,471,397,119,5,2419
209041216,34,4,0,187,0,3,14,75,67,51,15,0,229,0,0,4,31,44,33,5,0,123,0,9,21,12,16,17,0,0,77,133,434,847,843,820,564,97,4,3751
209041217,15,0,0,59,0,0,10,27,28,14,3,0,70,0,0,4,23,21,17,3,0,65,5,10,10,4,5,10,0,0,44,195,243,419,411,384,278,68,7,2004
209041219,23,5,0,94,0,0,17,22,16,16,3,0,72,0,0,3,13,10,6,3,0,39,0,7,6,4,8,5,0,0,39,79,176,499,489,492,328,90,6,2155
209041220,28,5,0,152,0,0,12,44,30,26,3,0,110,0,0,13,17,29,15,3,0,73,16,10,11,12,18,7,5,0,85,611,637,1043,863,871,514,104,4,4644
209041221,15,0,0,50,0,0,3,18,18,17,0,0,50,0,0,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,7,17,51,161,184,170,158,31,0,767
209041223,131,27,3,683,0,8,143,233,251,138,18,0,792,0,4,38,82,114,78,20,3,339,14,22,63,69,73,61,12,3,326,474,1113,3358,3257,3629,2378,513,47,14770
209041224,12,3,0,72,0,0,17,20,20,17,0,3,73,0,0,9,0,12,9,0,0,32,4,4,3,4,7,5,8,0,43,327,256,423,419,442,285,84,14,2251
209041225,14,4,0,62,0,0,12,16,25,12,4,0,67,0,0,3,9,3,3,5,0,25,0,4,3,8,6,7,3,0,33,165,178,328,357,382,295,97,24,1841
209041430,13,3,0,116,0,0,26,51,39,22,3,0,138,3,0,6,21,15,14,0,3,62,0,6,5,11,7,8,0,0,50,209,307,707,687,491,305,73,11,2789
209041431,6,0,0,50,0,0,4,10,17,16,0,0,47,0,0,3,3,6,5,0,0,20,3,0,3,3,10,3,0,0,22,49,76,255,282,294,188,23,11,1173
209041432,102,17,0,622,0,3,204,294,206,117,11,0,836,0,0,53,165,142,74,7,3,451,23,31,54,51,59,24,8,0,250,903,1551,3356,2877,2612,1651,254,30,13242
209041433,15,3,0,79,0,0,15,23,18,13,0,0,66,0,0,4,20,21,4,4,0,47,0,3,11,7,4,5,3,0,31,63,200,548,482,375,236,43,10,1959
209041434,4,0,0,56,0,0,9,20,16,11,0,0,69,0,0,5,16,6,9,0,0,38,0,9,12,7,11,6,0,0,43,57,128,386,317,227,148,24,10,1294
209041435,9,0,0,34,0,0,11,13,11,4,0,0,43,0,3,6,20,0,4,3,0,37,0,3,7,3,3,3,0,0,18,49,76,217,261,200,122,25,4,945
209041436,44,9,0,196,0,0,33,56,65,24,3,0,179,0,0,6,23,29,13,0,0,67,3,4,11,16,12,3,0,3,54,192,291,727,716,703,389,91,9,3123
209041437,4,0,0,32,0,0,7,8,4,0,3,0,24,0,0,0,0,0,0,0,0,7,0,3,3,3,3,0,3,5,18,41,43,173,145,106,69,19,9,595
210011226,21,7,0,138,0,0,29,57,52,28,9,0,174,0,0,4,23,30,18,3,0,77,13,3,23,24,24,11,3,0,100,473,556,955,854,912,602,122,18,4480
210011227,30,3,0,264,0,0,86,171,124,53,7,0,438,0,0,20,107,90,50,4,0,274,3,12,19,22,7,12,0,0,75,195,526,1082,1093,872,511,88,6,4375
210011228,137,14,0,915,0,5,230,459,380,181,35,3,1303,3,3,59,176,218,116,26,8,603,12,39,68,72,89,47,21,4,356,502,1445,4324,4214,4036,2429,499,54,17497
210011229,36,3,0,165,0,0,23,35,40,28,3,3,128,0,0,3,18,28,17,0,0,63,8,0,8,9,9,12,6,0,52,164,261,623,660,750,539,144,22,3164
210011230,29,5,0,125,0,0,20,28,31,22,3,0,101,0,0,5,21,24,10,7,0,73,4,3,11,11,3,3,0,0,36,115,189,449,437,491,314,71,0,2073
210011231,10,5,3,72,0,0,19,18,24,21,0,0,80,0,0,7,7,7,3,0,0,31,0,3,6,10,5,0,5,0,28,84,127,294,276,317,223,56,7,1386
210021232,27,6,0,128,0,0,17,31,61,40,9,0,162,0,0,4,28,28,13,3,0,83,5,8,9,10,17,6,6,0,66,390,408,644,779,864,585,182,9,3861
210021233,5,0,0,50,0,0,0,7,11,8,6,0,36,0,0,3,4,7,7,3,0,28,0,3,3,4,4,4,0,0,19,50,58,90,139,183,128,47,8,703
210021234,3,0,0,22,0,0,0,3,9,3,0,0,13,0,0,0,0,0,3,0,0,8,0,0,0,0,4,3,0,0,16,30,50,90,96,156,96,41,6,565
210021235,9,0,0,46,0,3,6,23,22,20,3,0,72,0,3,0,6,15,5,9,3,49,4,0,3,9,8,9,9,0,34,141,150,251,326,419,343,154,30,1811
210031236,33,9,0,182,0,3,25,58,51,30,10,0,177,0,0,11,25,25,25,8,3,105,4,13,18,23,18,20,0,0,93,159,465,1150,1022,1034,702,164,30,4724
210031237,18,3,0,103,0,0,11,24,37,25,6,0,106,0,0,0,10,22,15,3,0,60,0,3,5,17,6,6,4,0,41,75,192,561,604,593,349,74,9,2452
210031239,28,3,0,113,0,3,22,32,30,24,0,0,110,0,0,5,16,17,12,3,0,51,0,3,10,10,11,8,0,0,45,133,241,689,621,645,411,82,8,2836
210031438,22,8,0,125,0,0,24,36,45,39,3,0,144,0,3,7,34,24,17,3,0,91,6,9,14,13,14,8,3,0,71,133,306,932,799,792,577,119,16,3678
210031439,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,21,34,37,46,20,6,0,172
210031440,17,0,0,77,0,0,7,19,27,15,0,0,68,0,0,3,3,3,4,3,0,16,3,3,9,6,4,0,0,0,28,60,102,294,238,255,157,40,4,1149
210041240,30,0,0,91,0,3,11,23,19,19,0,0,88,0,0,3,9,3,7,0,0,27,0,4,3,7,5,7,3,0,36,52,165,320,398,373,355,72,10,1737
210041241,33,5,0,187,0,7,32,64,64,45,16,0,214,0,0,14,30,45,21,3,3,117,14,20,17,16,28,20,6,3,121,735,803,1141,1141,1323,931,201,26,6300
210051242,119,15,0,679,0,0,144,253,253,141,23,0,813,0,0,29,78,107,52,9,0,286,12,25,40,30,50,44,3,0,198,442,1011,2783,2606,2566,1698,272,31,11409
210051243,187,28,3,1234,0,15,243,521,526,245,24,6,1585,0,3,42,162,206,112,29,3,559,16,58,90,92,111,68,17,3,457,585,1780,5395,5644,5646,3402,555,67,23063
210051245,33,4,0,175,0,0,18,59,54,40,9,0,181,0,0,10,23,26,14,3,0,79,10,6,11,18,17,14,0,0,79,168,373,809,774,791,583,128,6,3636
210051246,34,0,0,133,0,0,20,19,30,18,3,0,92,0,0,4,10,14,6,3,0,39,8,3,5,4,8,7,0,0,42,94,162,402,394,458,311,72,8,1909
210051247,3,0,0,33,0,0,4,4,3,5,0,0,27,0,0,0,0,3,3,0,0,7,0,0,3,0,3,5,0,0,18,27,77,228,200,236,146,9,0,934
210051248,141,8,0,865,0,13,275,396,392,193,24,0,1291,0,12,117,330,394,165,25,3,1048,15,24,67,73,57,33,0,0,271,480,1478,3940,3749,3894,2170,277,20,16008
210051249,55,3,0,276,0,0,46,87,83,39,8,0,267,0,0,21,46,51,24,6,0,148,12,14,22,27,19,17,5,0,119,377,670,1629,1573,1634,794,138,11,6820
210051250,25,6,0,173,0,0,30,95,60,54,14,0,254,0,0,8,30,41,25,11,4,125,3,4,17,23,20,16,3,3,88,88,339,1039,1053,919,608,154,18,4213
210051441,13,0,0,58,0,0,20,18,22,13,0,0,76,0,0,8,4,14,3,0,0,28,0,0,4,4,5,0,0,0,17,78,111,244,205,209,151,24,3,1024
210051442,10,0,0,52,0,0,4,11,12,10,0,0,48,0,0,9,5,8,3,0,0,24,0,3,8,6,3,0,0,0,21,86,135,355,292,242,169,15,9,1301
210051443,53,5,0,310,0,11,70,112,105,70,4,0,364,0,0,25,49,66,33,6,0,178,6,13,16,21,22,11,0,0,85,138,363,1101,1066,981,585,95,8,4334
210051444,5,0,0,34,0,0,13,18,7,4,0,0,52,0,0,11,9,6,4,0,0,30,0,3,6,7,4,4,0,0,23,104,164,392,321,196,116,15,3,1316
210051445,6,0,0,47,0,0,9,13,10,10,0,0,42,0,0,3,3,5,3,0,0,20,0,0,3,3,9,0,3,0,24,51,70,174,159,153,91,20,4,733
211011251,74,14,0,543,0,7,149,278,280,153,28,0,893,0,0,43,117,166,93,14,4,433,9,21,43,44,52,56,18,5,239,338,973,2507,2765,3086,2120,513,56,12364
211011254,111,15,0,787,0,0,164,361,381,173,27,8,1114,0,3,27,162,229,110,20,7,564,16,24,36,52,52,30,11,3,215,567,1028,2992,3389,3565,2297,480,57,14379
211011255,15,0,0,38,0,0,8,10,8,3,0,0,32,0,0,0,3,3,4,7,0,14,0,0,0,3,4,0,0,0,6,22,47,102,119,191,147,29,3,659
211011256,50,3,0,230,0,0,64,98,88,62,7,3,329,0,0,19,51,62,36,3,0,174,11,11,9,16,13,12,6,0,78,490,495,983,922,991,726,141,10,4759
211011257,22,4,0,136,0,0,21,79,59,43,0,0,199,0,0,9,22,59,22,9,0,116,3,3,12,6,9,4,3,0,40,107,230,653,685,700,448,96,14,2936
211011258,26,3,0,152,0,0,27,67,69,35,7,0,212,0,0,3,46,46,18,0,0,124,0,12,8,14,9,10,3,0,55,169,235,504,616,679,382,98,19,2697
211011259,38,7,0,198,0,0,34,44,53,40,3,0,173,0,0,6,35,42,24,7,0,118,0,11,15,14,15,16,3,0,74,212,385,879,850,961,811,186,12,4309
211011260,56,7,0,330,0,0,39,93,124,74,6,0,341,0,0,13,34,47,45,5,0,152,16,11,30,15,34,15,8,0,133,975,1376,1733,1471,1716,1207,304,38,8821
211011446,68,11,3,323,0,3,63,151,154,82,16,0,474,0,0,19,78,89,53,13,0,257,9,9,22,28,26,11,10,3,115,413,648,1407,1475,1568,1197,281,41,7021
211011447,14,5,0,107,0,0,21,31,45,24,3,0,128,0,0,10,17,19,5,3,0,53,0,7,12,9,12,0,3,0,43,167,298,602,574,615,469,127,15,2867
211011448,44,3,0,223,0,4,60,88,97,37,9,4,284,0,4,20,60,56,26,10,0,175,3,11,16,17,19,14,3,0,78,330,572,1187,1138,1198,858,189,18,5503
211011449,6,0,0,24,0,0,10,5,9,7,0,0,24,0,0,0,3,5,3,0,0,8,0,0,3,0,0,0,0,0,7,27,42,103,116,128,110,26,0,554
211021261,49,15,0,151,0,0,11,43,52,39,3,3,139,0,0,8,13,37,31,9,0,103,0,12,0,10,13,6,3,3,49,76,161,411,446,644,479,168,35,2430
211021262,16,10,0,66,0,0,13,32,33,31,9,0,118,0,0,5,14,24,15,9,7,76,0,10,4,12,7,4,3,0,47,185,231,316,365,525,383,157,35,2193
211031263,68,15,0,378,0,3,58,142,166,106,15,0,490,0,0,15,47,90,48,21,3,226,12,16,20,50,42,23,11,0,178,472,829,1777,1936,2163,1513,370,32,9083
211031265,22,11,0,108,0,0,10,25,25,22,5,0,86,0,0,0,15,22,20,5,0,61,3,3,6,3,10,4,0,0,35,117,193,337,387,554,369,134,16,2099
211031266,131,16,0,683,0,0,139,250,274,162,22,4,853,0,3,35,130,163,71,23,3,429,16,38,64,58,57,42,3,9,284,1076,1840,3109,2946,3105,2108,473,56,14716
211031267,60,10,0,303,0,0,54,66,58,51,12,0,243,0,0,12,44,43,30,8,0,136,7,11,11,10,28,19,7,0,96,252,461,1088,1077,1264,996,260,38,5442
211031268,20,0,0,55,0,0,7,17,18,11,6,0,61,0,0,0,11,10,17,3,0,44,0,4,6,5,4,9,0,0,30,104,131,255,296,308,253,71,10,1430
211031450,36,4,0,189,0,0,41,82,59,62,10,3,265,0,0,14,33,38,30,3,0,120,9,5,13,14,17,11,6,0,75,244,416,1007,952,959,765,185,17,4544
211031451,20,13,0,112,0,0,28,35,33,30,16,0,145,0,0,7,33,26,7,3,0,88,3,3,10,14,12,10,3,0,56,213,253,552,550,618,446,159,11,2808
211031452,22,3,0,134,0,0,30,67,65,32,0,0,190,0,0,3,17,24,18,6,0,71,3,0,3,6,19,5,4,0,47,108,222,507,649,648,415,85,7,2646
211041269,28,8,0,205,0,0,30,138,113,72,14,0,368,3,0,15,106,88,54,7,0,279,11,15,8,7,31,8,8,0,92,534,577,880,976,1037,662,204,22,4890
211041270,57,10,4,285,0,0,67,166,121,90,19,0,450,0,0,11,75,84,37,15,0,226,3,4,19,15,26,20,3,0,96,180,423,1290,1414,1434,961,278,30,6021
211041271,45,12,0,278,0,5,41,88,124,67,16,0,343,0,0,9,38,71,35,5,4,156,0,11,11,19,25,6,7,3,88,301,623,1397,1316,1505,1045,323,37,6543
