SA3_CODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
30302,0,16,29,28,8,14,3,8,3,109,0,14,19,22,14,27,7,18,0,115,0,8,11,16,63,42,18,30,3,200,0,4,3,19,66,54,18,32,8,205,5,3,0,12,28,34,26,32,7,148,4,3,0,0,11,12,15,26,0,71,4,0,0,3,5,3,10,19,0,47,0,0,0,0,4,6,4,11,0,26,0,0,0,0,6,0,3,16,0,33,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,5,14,24,105,113,125,223,208,109,210,29,1156,3,10,3,3,0,0,0,3,3,33,14,153,9,4,0,0,0,0,3,179,10,132,47,17,3,3,0,3,0,213,6,69,62,9,7,6,0,0,6,165,6,51,110,40,14,7,4,3,0,236,6,54,74,88,40,18,7,15,6,317,8,18,43,72,136,64,16,10,4,368,16,9,24,44,129,77,37,23,3,355
30303,0,7,23,9,8,12,3,6,6,68,4,4,28,39,22,15,7,7,8,126,4,10,19,30,76,45,12,14,7,210,5,3,9,36,109,73,31,20,4,285,4,4,4,15,79,66,52,47,0,276,4,3,3,0,32,25,41,32,0,143,0,0,0,0,9,16,15,25,0,70,0,0,0,0,0,3,3,19,0,27,0,0,0,0,0,0,6,16,0,25,0,0,0,0,0,0,0,3,0,10,0,0,0,4,5,5,0,0,4,31,28,94,120,154,342,265,161,198,31,1389,3,10,7,3,0,3,0,3,5,34,14,184,17,3,0,0,0,0,3,219,3,142,56,11,4,3,0,5,3,226,3,75,99,21,3,9,0,0,3,220,0,40,100,51,8,6,0,4,6,217,11,53,63,89,58,23,11,21,10,323,11,19,37,91,172,54,23,15,8,424,3,12,19,46,140,63,31,27,5,336
30304,3,7,18,13,10,12,3,4,0,76,7,7,31,42,40,23,17,16,6,187,6,10,13,40,152,83,26,29,6,368,8,7,5,16,114,107,60,41,0,364,4,6,3,3,72,67,69,56,10,290,3,0,0,0,27,32,33,40,3,139,0,4,0,0,8,19,13,43,0,87,0,0,0,0,0,3,6,25,0,38,0,0,0,0,0,0,3,22,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,0,0,0,17,39,78,115,130,433,364,224,284,32,1700,0,7,3,0,0,0,0,0,0,12,3,87,10,4,0,0,0,0,0,104,6,67,23,7,0,0,0,0,7,115,0,46,61,10,11,6,3,5,5,136,8,19,64,25,10,10,3,4,0,143,6,23,34,61,69,29,10,13,3,245,7,10,25,52,145,72,30,10,7,358,7,8,14,21,114,81,24,23,7,308
30305,7,23,50,29,12,11,0,8,4,143,14,32,69,78,87,52,16,31,5,388,31,23,80,164,468,224,85,54,19,1151,50,27,78,208,661,535,292,186,18,2056,51,18,47,161,526,461,331,351,13,1959,44,8,15,47,251,243,182,351,10,1149,21,6,10,12,87,103,111,298,9,655,10,0,3,4,39,61,71,190,3,386,10,5,3,8,38,34,54,227,10,386,10,3,3,0,6,9,11,36,0,73,0,7,5,9,23,29,9,23,20,121,253,237,422,757,2216,1761,1160,1791,127,8729,0,11,0,7,0,3,0,4,4,28,14,157,14,3,9,0,0,4,0,202,9,136,47,13,3,0,0,7,4,215,9,82,98,20,7,8,4,4,4,224,4,49,110,64,19,14,5,3,12,279,15,50,87,127,96,50,10,12,7,451,11,25,53,128,263,129,35,25,14,685,13,20,33,73,262,161,76,59,12,702
30306,0,0,5,8,7,3,0,3,0,23,0,3,13,8,3,7,7,0,0,41,0,0,5,14,15,7,0,3,0,47,0,0,0,4,20,5,4,4,4,47,0,0,3,3,10,3,3,15,0,40,0,0,0,0,4,4,5,9,0,23,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,22,40,36,62,36,28,51,8,287,0,7,4,0,0,0,0,3,0,13,3,41,3,0,4,0,0,0,0,56,3,32,19,3,0,0,0,0,0,59,0,39,31,13,0,5,0,0,0,86,3,21,26,13,4,0,0,0,4,78,3,13,28,43,13,11,3,3,3,118,3,4,8,20,23,5,7,5,3,79,3,4,3,12,23,17,7,5,0,79
30401,0,7,5,0,6,0,0,3,0,16,4,3,13,5,13,3,3,8,0,52,0,0,0,9,29,14,6,9,0,62,5,0,3,4,20,10,15,22,0,86,0,0,0,6,14,13,9,23,0,70,0,0,0,3,3,8,7,20,0,43,3,0,0,0,3,6,10,21,0,40,3,0,0,0,0,4,6,20,0,40,0,0,0,0,0,3,12,30,0,49,0,0,0,0,0,3,3,10,0,11,0,0,0,0,4,3,0,0,0,12,21,32,41,36,101,61,65,159,13,536,0,8,0,0,0,0,0,0,0,5,0,108,6,4,0,0,0,0,0,120,3,64,7,6,0,0,0,0,4,87,7,36,28,5,0,3,3,0,0,84,0,24,29,8,4,5,0,3,0,73,3,13,18,32,11,8,3,6,0,98,7,9,15,23,43,21,6,8,0,130,3,0,8,13,34,22,0,9,0,97
30402,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,9,0,3,3,0,3,0,0,3,0,10,0,0,0,0,3,9,4,5,0,26,0,0,0,3,4,3,5,6,0,18,0,0,0,0,0,0,3,8,0,14,0,0,0,0,0,0,3,9,0,11,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,4,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,35,12,9,16,18,22,50,0,159,0,4,0,0,0,0,0,0,0,6,6,81,6,0,0,0,0,0,0,87,10,48,18,4,0,0,0,0,0,82,0,24,32,4,0,0,0,0,0,67,0,16,29,8,4,5,0,0,4,67,0,11,14,31,11,4,3,3,0,79,0,3,10,29,18,12,4,6,0,82,3,3,3,10,29,21,4,8,0,76
30403,0,9,10,3,0,0,0,0,0,23,0,3,7,6,8,0,0,0,0,28,0,0,3,5,22,17,0,3,3,59,4,3,4,5,40,5,14,5,0,84,3,3,0,4,26,17,15,12,0,82,0,0,0,0,13,10,22,25,0,73,0,0,0,3,4,4,10,12,0,30,0,0,0,0,0,3,3,4,0,13,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,15,54,32,44,117,63,63,68,10,475,3,10,0,0,0,0,0,3,0,14,10,176,10,0,0,0,0,0,11,213,5,120,39,14,3,0,0,0,4,189,5,77,67,10,0,3,0,0,0,162,3,36,81,28,5,4,0,4,4,160,5,33,45,66,30,8,0,5,4,194,5,21,17,44,84,30,4,6,4,216,8,5,6,18,58,36,15,16,6,170
30404,0,5,3,3,0,0,0,0,0,18,0,3,8,6,3,5,0,4,0,39,0,4,4,19,17,10,3,3,4,63,3,5,3,8,19,35,21,15,0,110,4,0,3,5,25,57,49,28,4,170,5,0,0,0,13,31,31,30,0,113,3,0,0,0,5,11,10,22,3,55,3,0,0,0,0,5,4,9,0,21,0,0,0,0,5,0,3,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,26,51,30,49,83,159,119,119,18,653,0,9,0,0,0,0,0,0,0,13,9,139,11,0,0,0,0,0,0,151,0,69,24,6,0,0,0,0,0,103,3,38,28,9,3,3,0,0,3,80,3,31,26,16,0,3,0,0,4,83,0,26,41,48,28,7,0,7,4,158,0,8,7,32,57,10,5,3,3,134,0,9,8,28,43,39,6,17,0,144
30501,3,21,36,14,6,0,0,0,3,83,4,18,25,40,30,14,3,5,9,144,10,9,21,51,81,46,9,17,11,252,9,5,13,23,82,63,22,18,8,248,4,3,12,22,50,64,36,46,10,247,10,3,3,0,26,35,28,51,6,163,14,0,3,4,15,27,24,74,6,149,5,4,0,0,13,16,20,58,0,124,9,4,0,4,31,39,22,116,4,216,8,0,0,0,4,11,3,35,3,66,0,0,3,3,5,3,0,5,6,34,83,157,170,170,337,328,170,433,76,1933,9,33,13,4,0,0,0,6,7,68,22,323,27,3,0,0,0,0,17,396,27,400,164,37,10,4,4,0,15,665,12,321,390,68,14,13,0,4,25,851,14,194,724,170,30,22,5,6,12,1175,21,147,381,393,169,68,33,34,34,1277,16,67,164,284,432,148,36,47,24,1215,17,37,62,132,340,196,62,68,16,923
30502,0,4,3,6,0,3,0,4,0,28,3,3,7,20,22,6,4,3,0,75,3,6,9,18,81,27,17,5,0,160,4,5,8,12,98,59,30,20,0,246,3,3,4,8,61,37,40,43,3,204,0,0,0,0,7,7,23,36,3,81,0,0,0,3,4,3,6,20,0,45,0,0,0,0,3,0,4,10,0,20,0,0,0,3,0,0,0,6,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,11,20,43,46,73,281,150,125,168,11,919,0,3,5,0,0,0,0,0,0,14,4,59,0,3,4,3,0,0,0,71,0,53,17,3,0,0,0,0,0,79,0,43,47,7,3,3,0,0,0,105,3,29,52,18,3,3,4,0,3,112,5,12,35,47,36,13,3,3,4,162,4,7,25,61,138,48,9,8,4,313,8,7,12,32,128,58,31,8,3,293
30503,0,18,21,19,10,13,0,4,3,91,3,7,27,35,28,21,12,25,3,172,5,7,13,25,85,53,8,22,3,228,10,8,11,18,89,51,25,38,9,252,3,5,10,15,52,55,34,38,4,216,5,0,0,5,30,37,20,49,3,147,3,3,0,0,22,41,14,43,3,134,3,0,0,4,7,35,16,33,4,106,3,0,0,9,43,58,42,104,3,263,0,0,0,0,4,3,3,9,0,21,0,3,4,3,3,7,0,3,0,19,52,126,140,149,393,386,183,387,37,1850,0,11,6,5,4,3,3,11,0,38,18,191,16,10,0,0,0,4,3,240,9,168,70,17,3,6,3,3,3,276,3,103,116,36,6,3,3,5,13,285,10,75,159,40,16,10,7,8,7,328,12,54,138,123,62,31,13,13,12,447,14,26,64,86,138,68,20,26,10,455,9,20,25,57,192,108,50,35,14,507
30504,0,13,15,3,3,0,0,0,3,40,0,8,11,15,6,7,3,3,0,58,4,4,10,16,48,15,0,14,3,109,3,5,9,10,46,10,9,16,5,109,6,5,3,14,35,34,28,24,3,151,3,0,0,0,13,15,8,24,0,78,3,0,0,0,5,17,11,16,0,60,3,0,0,3,7,3,4,14,0,28,0,0,0,0,3,3,4,10,0,24,0,0,0,0,0,0,0,11,0,12,0,0,0,0,5,3,3,3,3,16,35,66,55,70,173,110,71,143,15,733,0,10,0,3,0,0,0,0,0,12,14,141,8,6,0,0,0,0,5,177,15,108,32,10,7,0,0,0,6,174,8,73,53,13,3,3,0,4,5,168,7,52,68,32,5,3,0,3,9,177,5,39,68,62,29,8,5,4,4,231,4,15,20,63,78,25,13,12,6,242,8,5,9,25,78,29,21,17,0,198
30601,0,5,6,3,0,0,0,5,0,16,4,9,16,23,9,7,3,6,0,73,6,0,7,27,31,21,10,5,5,111,4,6,4,22,74,32,22,10,3,173,7,0,4,16,47,30,22,30,0,147,0,0,3,5,21,18,18,9,0,81,0,0,0,0,13,15,9,20,0,52,0,0,0,0,0,0,0,4,0,7,0,0,3,0,4,3,3,5,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,0,7,21,46,48,101,202,134,84,101,14,761,3,10,0,0,3,0,0,0,0,16,11,121,8,6,0,0,0,0,5,141,4,54,26,11,3,0,0,0,0,100,8,54,36,21,7,3,0,0,4,124,4,21,44,35,10,9,0,5,3,119,4,22,40,86,35,14,3,6,6,205,9,12,16,69,73,38,10,16,5,247,8,4,11,17,85,40,18,31,4,214
30602,7,9,34,24,17,8,7,10,0,108,3,21,32,60,45,26,12,31,8,235,9,17,24,71,141,103,55,39,5,475,9,6,12,24,196,148,95,105,10,615,9,4,3,14,79,102,113,115,9,455,5,0,3,9,19,33,51,87,6,223,3,0,0,3,11,14,9,63,0,113,3,3,4,0,3,10,10,30,0,65,7,0,0,3,6,3,5,12,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,9,3,11,10,44,67,147,164,223,529,470,368,526,57,2550,3,15,3,3,3,0,0,4,0,34,16,265,14,3,0,4,0,0,12,314,8,135,65,26,6,4,0,9,9,259,14,125,121,64,16,13,0,4,8,363,18,91,159,151,20,22,14,11,16,493,24,77,139,378,125,45,14,36,20,855,11,42,49,224,290,105,46,44,15,828,17,15,16,68,257,198,85,75,17,749
30603,0,9,17,12,0,0,0,7,0,53,0,6,13,14,20,6,4,16,0,86,7,0,8,16,65,34,14,27,4,181,0,3,3,18,62,60,40,45,7,232,0,0,7,3,25,46,31,77,4,185,7,5,0,4,5,19,25,59,3,121,0,3,0,0,3,11,16,33,0,63,3,0,0,0,0,3,0,20,0,36,0,0,0,0,0,0,0,9,3,19,0,0,0,0,0,0,3,0,0,8,0,3,0,4,3,4,3,13,3,40,24,45,72,82,188,190,130,321,23,1078,0,13,3,0,4,0,0,8,0,20,3,81,5,9,0,0,0,4,4,99,8,64,34,12,9,0,3,6,12,144,5,65,65,28,10,11,0,10,3,206,8,42,71,50,20,5,3,7,12,225,12,31,78,141,71,27,4,13,9,401,20,15,38,132,239,117,40,18,17,636,15,8,18,38,184,114,37,30,8,456
30604,0,3,5,0,3,0,0,0,0,16,3,3,6,13,0,3,6,3,0,30,0,0,4,6,14,12,3,6,0,50,0,0,0,8,15,11,8,14,0,60,0,0,0,0,9,10,8,27,0,54,0,0,0,0,3,8,6,11,0,34,0,0,0,0,3,0,5,7,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,10,18,13,27,44,43,43,77,6,284,0,0,0,0,0,0,0,3,0,10,3,29,4,0,0,0,0,0,3,37,0,18,8,4,0,4,0,0,4,38,0,15,13,5,3,3,0,5,0,52,3,17,29,24,12,4,0,3,0,89,0,8,26,51,22,5,7,3,5,128,7,7,7,32,53,20,12,9,0,149,3,3,10,16,28,36,26,14,3,135
30605,0,10,8,5,4,3,4,4,0,43,3,12,14,30,11,6,0,12,0,88,6,9,3,26,44,24,10,15,3,132,5,5,5,11,47,38,42,35,6,190,10,4,0,12,10,25,24,47,0,128,9,4,3,4,3,9,9,32,0,67,0,3,0,0,0,0,5,16,0,32,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,3,0,8,0,17,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,3,9,0,22,29,75,47,95,130,111,100,209,14,821,3,11,0,0,0,0,0,0,4,26,3,118,8,0,0,0,3,0,4,150,8,61,29,12,6,5,5,3,3,131,8,59,51,18,10,4,5,7,3,162,4,34,42,47,11,17,6,12,5,186,9,31,51,102,68,35,16,17,11,336,13,25,20,89,179,58,36,27,8,461,6,11,11,38,127,75,52,42,3,369
30701,0,9,8,7,4,3,0,6,0,44,10,9,12,14,6,24,5,20,5,110,7,8,7,18,46,23,19,54,4,193,10,10,12,24,68,50,44,86,0,311,12,3,4,14,58,56,63,175,4,396,14,4,3,13,24,31,40,161,9,298,13,3,0,0,8,31,22,170,7,264,13,3,4,5,17,17,20,170,5,264,31,7,4,3,15,18,23,217,9,318,7,3,0,0,4,4,4,69,0,96,5,5,0,3,5,6,0,16,7,54,140,96,86,115,254,285,242,1182,55,2449,7,5,3,6,3,6,3,10,8,43,12,126,12,3,5,6,3,11,7,177,7,101,27,7,3,17,0,15,3,184,8,82,38,21,6,11,3,17,3,204,5,43,56,36,16,16,9,14,4,199,14,44,53,77,59,45,19,62,9,377,9,12,25,67,87,80,26,81,13,399,11,5,18,37,85,110,48,149,10,465
30702,0,8,10,9,0,0,0,10,0,33,4,9,16,11,4,6,9,24,4,89,9,3,9,16,72,22,26,36,3,196,7,10,3,20,93,61,46,69,7,313,12,3,5,11,77,42,56,103,7,319,3,0,3,0,26,39,30,113,0,211,8,5,6,3,19,16,23,105,0,178,11,3,3,4,4,7,18,71,3,136,5,0,0,0,19,20,27,85,0,162,3,0,0,0,0,0,0,8,3,19,0,3,0,3,3,3,0,9,8,37,75,71,66,86,316,237,228,647,46,1775,4,14,4,0,3,4,0,3,0,31,8,115,22,6,0,0,0,4,10,162,3,99,42,17,5,0,0,7,3,166,5,85,59,24,7,8,0,8,4,191,4,52,51,42,16,5,0,13,3,194,13,48,48,79,61,30,13,29,11,327,24,22,26,86,223,104,34,60,4,587,11,16,6,66,346,137,66,100,14,764
30703,0,17,19,8,4,0,0,12,0,60,3,13,21,28,9,11,3,14,0,93,7,3,10,23,51,35,18,22,0,170,9,3,6,12,92,49,38,45,4,261,5,0,0,11,55,31,31,78,3,228,6,0,0,0,10,11,13,68,3,107,4,3,0,0,5,11,0,36,0,61,4,0,0,0,4,0,0,30,4,43,3,0,0,0,0,0,0,15,0,21,0,0,0,0,0,3,0,0,0,11,0,0,3,0,7,10,0,8,4,28,55,82,71,95,241,161,115,330,24,1168,0,11,3,3,0,7,3,3,0,30,5,145,10,7,4,5,0,3,3,188,8,93,18,15,9,8,3,9,9,165,0,76,50,38,13,11,3,3,3,193,6,58,60,53,16,9,3,3,7,218,17,44,61,109,59,50,19,13,9,382,12,17,19,97,164,129,52,35,10,529,4,18,12,29,138,140,69,50,9,473
30801,0,3,3,3,0,0,0,7,0,21,3,0,8,13,3,5,3,10,0,44,4,7,11,11,24,15,6,12,8,93,8,3,5,16,43,40,17,47,4,181,10,4,8,15,34,43,38,96,4,247,17,5,7,8,32,37,71,165,10,353,18,3,5,8,29,39,68,227,9,411,23,3,8,18,44,46,89,244,9,483,82,10,12,16,97,72,162,537,19,1008,25,3,5,6,23,21,57,238,5,381,3,0,0,3,6,9,4,20,9,58,218,80,81,128,332,320,523,1616,74,3366,3,3,3,0,0,0,3,0,0,14,7,109,9,3,3,0,0,3,0,130,6,66,18,5,0,3,0,4,0,101,3,46,34,24,5,0,4,7,3,127,12,30,46,34,5,5,3,11,0,147,8,15,27,48,27,16,7,16,3,176,5,10,11,40,47,39,27,43,6,232,5,9,0,15,51,41,29,78,0,234
30803,3,13,26,17,4,10,8,6,0,83,3,16,31,53,29,13,13,21,8,195,14,10,24,59,124,75,29,31,6,362,20,12,12,29,177,108,65,75,8,509,16,8,6,18,125,124,104,139,5,551,8,7,7,9,56,56,63,133,7,341,10,4,4,3,33,22,43,101,7,213,17,4,0,4,34,33,21,86,3,186,20,3,0,3,60,72,42,84,3,291,3,0,0,0,6,6,3,13,0,34,4,3,4,3,15,12,0,3,7,47,121,149,154,213,673,532,383,701,57,2970,3,27,5,3,4,4,0,11,3,57,24,322,42,6,0,0,3,3,10,415,25,237,83,32,6,9,0,13,6,411,7,131,125,54,15,13,0,15,11,362,24,98,153,115,29,14,3,16,15,473,19,79,100,204,102,61,15,31,15,626,19,61,60,176,401,174,46,60,15,1006,30,52,32,78,369,205,73,65,15,908
30804,0,0,6,0,0,0,0,0,0,7,0,0,6,6,0,0,3,6,0,24,0,3,0,7,9,10,4,8,0,37,0,3,0,3,11,17,5,14,0,64,4,3,0,3,8,17,10,16,0,57,3,4,0,3,3,11,22,53,3,100,6,3,0,0,3,3,19,52,4,93,7,3,0,0,4,4,13,46,3,87,9,0,0,3,12,5,32,132,3,197,3,0,0,0,0,3,3,23,0,36,0,3,0,0,0,0,0,5,4,19,38,32,31,34,61,72,114,363,20,758,0,10,0,0,0,3,0,3,0,17,0,25,3,3,0,0,0,0,0,35,3,21,9,0,0,0,0,3,0,38,0,12,16,11,0,0,0,3,0,49,0,9,19,12,7,0,0,3,0,50,3,6,14,22,17,11,3,7,0,87,0,5,10,9,36,16,7,13,0,104,3,0,0,6,19,15,14,21,0,79
30805,3,15,15,14,3,3,0,3,0,58,8,5,15,18,20,9,3,10,7,93,5,9,23,23,40,35,12,21,0,153,7,11,12,28,72,25,32,45,6,239,13,7,7,7,72,59,66,93,9,335,14,11,4,9,49,40,95,123,8,363,21,3,4,3,27,48,113,172,6,398,21,5,7,3,26,31,109,194,5,392,63,3,13,13,41,113,190,395,4,825,16,4,0,5,13,19,42,149,0,245,5,5,11,3,8,4,14,17,10,74,165,103,129,141,381,386,678,1236,51,3274,0,7,0,0,0,3,0,0,0,19,14,180,14,8,0,0,3,3,3,218,9,108,25,6,3,4,3,4,11,179,9,86,49,22,6,5,3,3,3,184,4,47,81,41,14,6,3,7,3,207,5,40,71,96,37,15,15,11,10,301,13,15,23,74,83,46,13,30,9,301,5,11,9,43,102,66,30,35,3,301
30901,3,23,36,18,6,5,4,0,0,99,4,16,26,51,41,12,8,13,3,179,3,9,19,40,101,45,16,21,0,252,5,4,7,21,80,67,41,47,3,268,3,8,4,0,38,47,52,50,3,203,0,0,3,3,7,19,23,37,0,96,0,0,0,0,3,3,9,28,0,41,0,0,0,0,3,3,10,20,0,33,5,0,0,0,3,0,0,23,0,29,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,3,0,0,3,15,29,142,142,154,291,197,165,250,18,1387,3,10,11,0,0,0,0,0,0,27,13,253,18,12,5,0,0,0,4,297,7,164,71,24,4,4,0,4,11,281,13,112,123,45,8,3,0,4,11,319,9,108,165,73,22,9,3,3,10,405,11,67,122,180,66,36,4,16,8,511,10,39,47,140,185,80,21,22,8,561,3,11,26,46,142,78,42,36,3,392
30902,0,5,14,7,7,3,0,7,3,41,0,11,20,26,13,7,3,6,0,79,3,7,9,41,42,21,9,7,0,129,3,3,3,18,55,38,9,17,3,159,4,0,4,9,26,23,15,22,0,101,3,0,0,0,5,3,11,25,0,54,3,0,0,0,8,7,4,15,0,38,0,0,0,0,3,0,3,14,0,13,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,12,24,54,66,107,158,118,52,121,8,709,0,7,3,0,0,0,0,3,3,15,0,145,3,0,0,0,0,0,0,150,4,95,37,8,0,0,0,0,3,154,3,63,53,14,7,0,0,4,9,157,6,51,57,46,6,0,0,3,0,174,10,42,71,98,35,19,7,8,9,289,0,20,27,82,98,44,9,12,3,288,8,6,13,33,90,57,21,10,0,246
