SA3_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
40502,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,614,997,1020,1348,1132,253,45,5400,134,91,48,60,44,6,0,384,3,12,9,25,23,14,3,80,3,3,0,5,8,3,0,31,3,8,4,0,16,3,0,33,3,10,18,19,37,11,0,96,66,75,99,130,134,41,13,558,826,1197,1208,1589,1392,332,64,6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,7,9,14,5,3,55,14,13,7,9,10,5,3,63
40503,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,13,825,1148,1342,1655,1334,256,27,6587,191,68,53,52,50,14,3,431,3,8,8,17,28,11,3,79,11,9,8,12,22,3,0,60,14,15,13,23,22,0,0,79,8,12,14,21,31,7,3,93,69,74,58,126,149,43,3,517,1122,1369,1529,1932,1642,341,37,7974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,5,5,16,10,3,0,49,5,5,12,18,10,3,0,52
40504,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,626,840,954,1302,1082,210,40,5053,127,40,20,37,47,7,4,289,6,5,5,18,19,12,5,64,3,4,3,7,0,0,0,17,6,3,4,4,3,4,0,19,7,11,8,15,21,11,4,78,70,77,93,131,151,46,19,594,847,977,1089,1527,1328,294,69,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,5,9,4,0,0,33,11,10,4,9,4,0,0,37
40601,0,0,0,0,0,0,0,0,17,9,20,19,21,0,0,89,1787,3010,3143,3736,2694,492,60,14922,438,213,156,175,125,23,8,1147,3,12,23,30,39,17,4,132,31,21,16,34,24,0,0,117,18,25,35,51,28,4,0,160,18,30,30,32,37,10,4,159,190,215,173,308,255,54,13,1197,2511,3595,3657,4419,3247,608,85,18112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,8,6,0,0,43,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,11,18,7,6,0,0,51,18,19,21,25,24,4,0,110,23,37,40,32,24,4,0,163
40602,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,10,851,1711,1628,1861,1251,261,30,7589,213,197,162,169,101,21,3,869,3,19,10,23,24,3,0,80,8,9,3,13,8,0,0,47,13,21,24,30,22,0,0,101,32,108,119,118,55,3,3,437,177,285,223,257,214,46,6,1214,1345,2556,2357,2626,1760,338,48,11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,10,4,0,0,36,0,3,4,3,0,0,0,12,3,5,4,5,0,0,0,18,10,23,19,15,10,0,0,75,9,44,38,27,22,5,0,141,15,64,57,41,28,3,0,220
40701,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,14,1060,1460,1848,2236,1966,455,61,9093,240,74,57,73,70,23,4,542,3,16,13,27,24,14,0,99,17,3,9,14,16,4,3,63,8,16,16,22,15,10,0,87,3,10,12,26,27,21,3,111,105,85,100,160,161,71,20,695,1444,1664,2065,2573,2281,603,92,10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,17,10,15,23,7,3,85,13,17,17,17,20,11,3,98
40702,0,0,0,0,0,0,0,0,4,3,9,10,7,3,0,32,2333,3368,3797,4556,3368,718,97,18242,495,246,186,186,125,27,12,1275,11,29,44,61,47,42,10,245,32,13,18,35,22,10,0,125,16,18,26,24,20,3,0,111,13,30,35,40,58,35,3,218,169,152,175,228,221,85,23,1044,3083,3864,4306,5145,3871,920,150,21344,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,22,25,28,30,28,14,0,154,29,31,31,33,28,14,0,165
40703,0,3,0,0,0,0,0,0,0,6,5,5,6,0,0,21,2339,3459,3838,4654,3666,737,95,18781,581,394,203,202,141,32,9,1565,4,21,28,50,44,21,9,169,20,23,18,34,26,4,0,120,9,19,18,27,25,4,0,106,21,15,36,51,44,26,18,210,173,201,192,325,303,124,24,1350,3184,4146,4345,5356,4264,942,152,22392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,7,0,0,0,0,0,0,8,0,0,3,0,0,0,0,4,12,3,0,0,4,0,0,14,20,34,28,43,42,9,0,172,32,41,32,44,43,9,0,196
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,12,17,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
49999,3,6,4,0,0,0,0,18,8,36,28,12,8,11,4,110,2728,5061,5061,6069,4475,949,80,24419,494,420,253,260,182,45,3,1664,41,125,217,358,266,82,8,1099,19,12,17,16,7,0,0,71,10,23,22,20,13,0,0,93,41,113,147,215,187,46,14,764,42,48,51,60,56,14,0,280,3468,5965,5873,7085,5245,1170,109,28905,9,7,7,12,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,12,3,0,0,30,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,17,12,20,5,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,5,4,9,4,0,0,36,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,6,13,8,7,7,3,3,0,57,64,90,61,81,50,16,0,366,103,122,81,109,59,16,0,498
50101,0,0,0,0,0,0,0,5,7,3,3,4,6,0,0,20,1260,2359,3219,3268,2254,451,46,12864,508,165,111,103,75,24,3,991,6,13,18,32,13,15,3,96,15,6,12,25,8,3,0,71,82,45,54,78,53,3,0,325,7,15,33,22,23,14,0,116,100,135,109,118,162,60,13,695,1991,2752,3576,3660,2599,574,70,15222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,21,21,15,17,19,3,0,98,27,18,15,21,24,3,0,108
50102,0,0,0,0,0,0,0,0,14,6,11,4,3,3,0,41,3348,5805,6746,7595,5075,924,91,29573,1064,506,392,388,212,37,13,2598,10,57,44,60,48,22,3,250,58,24,49,51,20,4,3,205,80,59,53,61,51,4,0,304,34,91,103,80,65,27,5,396,188,215,202,215,194,65,9,1085,4892,6970,7801,8657,5765,1083,122,35297,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,7,3,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,13,17,6,0,0,72,17,3,5,4,0,0,0,27,3,9,3,5,3,0,0,25,19,45,23,18,12,3,0,127,42,88,68,72,37,12,3,316,65,135,98,94,52,14,3,461
50103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,723,1061,1376,1161,319,35,5140,188,65,45,60,46,17,3,427,8,11,7,18,18,4,0,64,11,0,5,3,12,10,3,45,17,6,6,9,12,0,0,53,7,7,14,21,21,18,7,93,71,60,92,115,115,63,13,529,771,885,1235,1608,1392,438,61,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,4,8,7,8,3,0,31,3,4,10,11,6,3,0,41
50201,0,0,0,0,0,0,0,3,4,10,7,3,3,0,0,22,2694,3416,4059,4683,3087,581,69,18582,723,213,149,162,100,27,3,1383,7,34,29,48,38,12,0,172,50,16,14,27,15,5,3,128,30,20,15,26,21,3,3,116,18,14,32,34,32,7,6,144,106,59,69,91,77,28,5,436,3764,3826,4419,5110,3390,670,86,21265,24,13,13,5,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,4,0,24,3,8,0,0,0,0,0,10,3,3,3,3,0,3,0,12,31,29,19,12,11,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,20,5,4,0,0,0,0,27,0,0,0,0,3,0,0,5,27,8,3,0,4,0,0,47,30,42,36,19,28,3,0,168,93,82,58,37,45,15,0,322
50301,3,0,0,0,0,0,0,6,9,11,10,12,4,4,0,50,3316,6507,5511,5620,4122,1027,133,26231,406,318,194,207,166,55,11,1351,0,8,6,15,14,9,0,51,19,64,52,60,32,4,0,233,111,197,202,173,107,17,0,818,24,40,24,39,22,21,5,170,377,288,201,190,155,56,3,1267,4621,7988,6472,6502,4772,1219,152,31723,133,212,141,124,87,20,3,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,9,18,18,3,0,91,20,3,3,6,3,0,0,38,3,3,0,5,0,0,0,21,180,240,155,151,104,28,5,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,19,9,14,3,0,74,10,12,6,9,0,0,0,49,3,4,3,0,3,0,0,18,28,38,30,17,16,3,0,132,36,50,50,48,30,3,0,224,244,325,229,220,153,34,7,1219
50302,8,11,10,9,5,0,0,37,33,124,103,84,44,6,0,407,7014,20707,20669,19222,12290,2875,260,83028,1345,2690,1471,1333,948,210,26,8027,9,53,54,59,41,12,3,233,79,331,359,365,152,17,0,1307,246,1061,1305,1163,459,58,0,4295,92,476,480,355,180,35,3,1630,820,2333,1132,859,584,116,24,5870,14141,40386,34634,30002,18583,4018,358,142129,1155,2328,2163,1653,1059,209,15,8589,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,761,2408,2349,1844,911,115,3,8392,184,410,267,221,142,21,0,1249,30,138,150,127,49,7,0,499,2125,5288,4926,3846,2167,358,20,18732,0,4,7,3,4,0,0,19,0,0,0,0,0,0,0,4,84,279,235,204,114,17,0,933,97,129,76,48,32,5,0,393,20,94,48,36,11,5,0,209,200,507,370,292,159,34,4,1557,97,259,199,205,124,20,0,909,2423,6059,5492,4338,2447,407,22,21195
50401,0,0,0,0,0,0,0,0,10,15,8,13,3,7,0,52,2354,4211,3795,4076,2887,705,66,18090,594,230,167,150,118,20,3,1276,7,19,33,37,48,21,0,164,17,23,19,28,14,6,0,103,42,35,45,40,24,4,0,202,12,43,26,46,23,18,3,180,140,90,64,68,48,15,0,426,3497,4876,4270,4546,3237,804,78,21299,47,60,19,22,15,10,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,5,0,0,27,13,0,0,0,3,0,0,16,3,4,3,0,6,0,0,11,71,65,32,27,28,6,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,19,31,3,3,3,0,0,0,40,4,13,0,0,0,0,0,15,35,14,7,6,3,0,3,73,27,32,20,21,29,3,0,124,131,107,61,57,61,15,3,427
50402,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,800,1150,1278,1550,1149,269,12,6210,247,95,53,60,51,14,0,518,3,11,35,39,34,11,0,129,7,8,3,7,7,0,0,33,3,3,4,10,3,0,0,24,0,3,9,13,12,5,0,50,44,19,34,46,51,19,0,217,1132,1308,1419,1737,1302,320,19,7244,4,6,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,6,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,4,7,7,15,4,0,0,38,15,11,17,21,5,3,0,76
50403,0,0,0,0,0,0,0,5,21,28,21,19,8,0,0,100,5133,9392,9170,9660,6096,1198,100,40745,1246,505,297,286,207,44,10,2599,18,79,88,99,104,27,0,415,22,50,47,83,37,11,0,249,68,50,71,72,41,10,0,312,28,89,92,112,55,10,4,398,241,128,103,160,108,57,8,810,7064,10575,10039,10612,6729,1371,127,46522,82,62,25,17,17,3,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,7,18,3,0,0,61,8,6,0,3,3,0,0,18,0,3,11,0,0,0,0,13,102,80,43,40,28,4,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,4,0,0,27,31,11,3,4,3,0,0,59,8,7,3,3,0,0,0,18,39,29,17,16,9,0,0,108,82,67,64,58,30,11,0,317,225,183,121,115,64,17,0,722
50501,0,0,0,0,0,0,0,3,16,11,7,7,5,4,0,43,5213,6180,6225,7324,4878,938,62,30828,1348,281,181,201,165,37,10,2225,15,29,37,64,71,21,0,231,30,31,26,44,19,5,0,147,61,36,44,58,30,12,0,239,21,36,41,55,49,17,3,232,321,105,95,129,98,36,5,787,7501,6960,6760,8007,5393,1079,88,35786,236,137,75,42,30,7,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,6,13,8,0,0,74,12,3,3,5,0,0,0,26,8,3,3,3,0,0,0,15,272,174,94,66,34,9,3,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,0,19,45,6,6,4,3,0,0,63,7,0,0,0,0,0,0,7,55,13,9,9,9,0,0,92,59,44,36,46,35,7,0,220,380,230,132,117,80,16,3,960
50502,0,0,3,3,0,0,0,11,17,40,27,23,17,3,4,130,6175,12570,11666,11405,7748,1857,199,51629,1209,669,371,313,255,51,13,2870,18,56,58,86,72,37,0,328,27,70,58,79,40,8,0,282,61,101,110,129,50,12,0,463,29,103,87,108,73,27,3,427,220,197,135,145,119,47,10,876,8262,14347,12770,12525,8493,2068,227,58690,218,267,173,125,79,21,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,29,38,33,3,0,166,14,5,8,5,8,0,0,46,3,4,3,4,0,0,0,25,255,324,214,168,120,26,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,3,4,3,0,36,46,17,8,3,3,0,0,75,4,3,3,5,0,0,0,15,61,27,20,16,4,3,0,131,71,108,65,82,37,6,0,375,391,462,298,264,163,36,4,1617
50503,0,0,0,0,3,0,0,5,14,15,16,12,7,0,0,72,4227,7304,7292,7370,4321,867,83,31465,1334,417,229,247,147,40,5,2425,29,89,121,141,76,26,5,472,49,26,28,41,21,3,0,166,44,33,26,37,9,4,0,152,34,79,84,84,54,11,0,344,263,112,101,118,88,31,6,717,6274,8228,8001,8125,4771,989,97,36479,71,42,12,13,9,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,4,3,0,0,34,6,5,0,3,4,0,0,20,0,0,0,0,3,0,0,5,86,58,27,24,22,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,21,36,5,3,0,0,0,0,47,3,3,3,0,4,0,0,8,51,15,10,3,7,0,0,80,66,62,39,51,24,12,0,254,202,141,68,74,54,10,0,555
50601,0,0,0,0,0,0,0,0,9,9,5,3,3,0,0,25,1875,2912,2691,2505,1793,376,30,12177,589,157,92,86,64,17,0,1000,12,27,26,42,25,6,0,134,12,10,18,23,12,0,0,78,21,16,10,17,12,3,0,73,14,28,17,25,25,3,4,111,88,54,49,55,57,29,3,327,2713,3271,2940,2782,2015,440,40,14189,41,15,15,4,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,4,0,0,25,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,53,27,22,14,10,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,12,16,0,0,0,0,0,0,21,3,0,0,3,0,0,0,4,17,4,4,3,5,0,0,32,25,16,20,16,7,0,0,85,99,46,45,33,17,0,0,245
50602,0,0,0,0,3,0,0,3,25,64,46,39,15,3,0,191,5062,12525,10977,10227,6580,1331,117,46821,855,749,416,368,244,51,3,2696,18,84,69,97,83,23,0,360,52,98,75,91,41,4,0,355,54,112,113,85,64,10,0,440,68,208,184,134,98,20,3,717,262,304,210,179,155,27,3,1143,6834,14822,12521,11559,7467,1516,131,54850,116,137,75,71,33,12,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,19,13,11,3,0,74,4,6,9,6,0,0,0,28,3,9,6,3,0,0,0,17,132,168,108,91,46,15,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,20,29,11,0,0,111,35,16,12,8,3,0,0,72,12,10,7,3,0,0,0,30,69,53,35,39,16,0,0,219,74,130,96,78,48,3,0,426,276,353,238,212,110,15,3,1204
50603,3,3,4,0,0,0,0,10,11,26,19,15,4,0,0,83,5506,11974,11271,11017,7619,1552,107,49050,1027,658,403,397,229,61,9,2793,23,79,97,134,88,36,3,458,45,67,56,83,48,5,0,303,64,128,123,148,68,15,0,544,31,86,91,100,69,13,0,399,188,136,90,105,77,14,3,615,7346,13568,12416,12190,8330,1727,128,55706,163,152,126,100,65,12,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,17,18,20,0,0,79,16,3,3,0,3,0,0,27,3,8,8,4,0,0,0,23,194,178,150,124,94,18,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,13,9,3,0,0,50,42,14,20,10,3,3,0,92,4,3,3,3,0,0,0,15,62,39,29,17,4,0,0,159,66,113,76,76,46,11,3,396,326,335,254,227,143,30,3,1312
