SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
31104,33,0,0,0,0,32,3,0,4,0,0,10,0,0,0,0,0,7,32,11,5,3,0,50,7,0,0,0,0,9,11,4,7,0,0,17,0,0,0,0,0,0,216,43,82,31,9,378,5,0,8,0,0,13,24,8,20,6,0,54,6,3,0,0,0,14,155,29,41,3,4,228,60,8,12,7,7,98,4516,882,1079,273,84,6839
31105,265,9,10,4,8,281,30,3,3,0,0,38,29,0,3,3,0,36,288,37,16,3,0,351,72,5,3,0,0,83,50,3,4,0,0,60,10,3,0,0,0,8,1111,151,96,23,10,1390,74,9,3,0,0,94,85,11,29,3,4,125,47,10,4,0,0,57,966,77,89,19,18,1164,180,11,12,0,16,222,19505,1564,1354,284,186,22894
31106,273,15,13,4,4,304,37,6,6,0,0,50,43,5,3,4,0,58,332,52,27,11,0,424,94,12,3,0,0,106,88,5,6,5,3,104,13,6,0,0,0,23,1267,144,97,15,15,1536,69,15,5,0,0,86,137,20,53,4,0,215,111,22,4,0,0,137,1778,197,209,51,43,2277,240,26,17,9,17,304,25556,2231,1888,399,280,30353
31201,223,0,8,3,3,234,3,0,0,0,0,3,7,0,0,0,0,8,172,4,4,0,0,179,19,6,0,0,0,26,34,0,3,0,0,34,3,0,0,3,0,8,540,14,31,13,6,606,32,0,0,5,0,34,18,3,3,0,0,27,54,0,3,0,0,58,417,19,9,5,9,459,309,20,32,16,16,396,17693,831,920,459,241,20144
31202,763,13,15,3,3,795,24,0,0,0,0,20,19,4,0,0,0,21,583,28,41,3,3,658,43,4,7,0,3,54,70,3,9,0,0,89,3,0,0,0,0,3,1052,68,96,24,9,1250,85,5,6,0,0,105,37,5,0,3,0,48,202,25,4,0,3,232,631,54,61,9,4,763,514,30,54,25,41,672,38737,2644,2753,974,498,45605
31203,111,0,0,0,0,122,11,3,0,0,0,12,4,0,0,0,0,6,72,9,7,0,0,91,5,0,0,0,0,5,37,0,3,0,0,41,0,0,0,0,0,0,416,38,59,22,4,536,28,4,3,0,0,38,19,3,5,0,5,29,22,5,3,0,0,28,262,17,17,6,3,306,163,18,20,14,12,231,7417,695,818,240,118,9292
31301,33,4,0,0,0,33,0,0,0,0,0,3,3,0,0,0,0,3,20,4,10,3,0,33,3,3,0,0,0,4,7,3,0,0,0,11,0,0,0,0,0,0,229,47,66,19,10,361,14,0,8,0,0,26,10,0,3,0,0,14,0,3,0,3,0,7,110,13,16,3,3,139,65,11,8,3,8,97,3929,439,735,152,78,5328
31302,216,6,7,6,4,234,12,0,0,0,0,13,28,0,0,0,0,30,149,13,12,3,0,184,36,3,4,0,0,45,27,0,3,0,0,38,0,3,0,0,0,3,1035,81,113,18,5,1256,48,3,4,0,0,53,45,9,14,3,0,67,38,4,0,0,0,43,752,42,34,9,3,848,233,17,17,5,15,278,20136,1241,1496,331,205,23421
31303,226,0,0,0,6,235,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,16,3,0,0,0,0,4,17,0,0,0,0,15,0,0,0,0,0,0,124,15,22,14,0,172,15,0,3,0,0,17,6,0,0,0,0,6,8,0,0,0,0,10,83,0,3,0,0,87,72,6,14,0,0,95,3039,235,439,162,65,3944
31304,104,0,0,8,0,117,0,0,0,0,0,3,5,0,0,0,0,8,134,18,9,0,0,158,9,6,0,0,0,15,12,0,0,0,0,10,0,0,0,0,0,0,619,88,85,25,0,814,25,0,3,0,0,31,13,5,6,0,0,27,29,3,0,0,3,36,237,26,42,8,7,318,138,15,19,0,9,175,10879,1153,1192,264,117,13601
31305,289,3,8,0,0,304,14,6,4,0,0,21,13,0,4,0,0,18,183,12,16,7,0,219,34,6,3,0,0,47,32,7,3,0,0,38,7,0,0,0,0,7,1027,87,134,29,11,1298,55,3,4,3,3,66,25,7,19,0,0,60,33,3,4,0,0,38,506,42,44,8,8,607,160,16,20,3,8,214,15657,1252,1409,309,181,18806
31401,73,5,7,0,0,88,9,4,12,3,0,22,8,3,6,0,0,14,160,32,70,9,3,271,16,7,3,0,0,21,22,3,8,6,0,47,4,0,0,0,0,4,519,154,165,40,8,878,33,7,13,0,0,56,20,4,5,0,7,41,21,16,4,3,0,44,262,62,58,21,0,401,69,22,33,11,12,142,9498,1979,2060,436,121,14088
31402,137,4,3,0,0,145,11,0,4,0,0,19,12,0,4,0,0,20,244,39,45,9,0,336,24,3,6,0,0,36,31,8,4,0,0,42,0,0,0,0,0,0,811,85,100,14,10,1020,56,3,3,3,0,64,25,5,8,0,0,41,46,8,3,0,0,55,370,46,69,3,10,500,108,3,12,3,6,134,12863,1012,1219,245,120,15454
31403,161,8,6,9,0,184,22,3,0,0,0,28,20,3,0,0,0,22,286,34,15,3,0,340,31,0,3,0,0,33,35,0,4,0,0,41,3,0,0,0,0,4,945,79,66,15,9,1117,64,3,8,0,0,81,44,4,11,3,0,56,50,16,0,0,0,69,549,37,49,10,6,650,151,4,8,0,8,174,17631,1419,1063,200,121,20443
31501,78,0,4,0,3,79,4,0,0,0,0,4,9,0,0,0,0,6,59,7,3,0,0,72,11,0,0,0,0,13,19,0,4,0,3,26,0,0,0,0,0,0,265,17,23,12,6,313,25,0,4,0,0,28,3,0,0,0,0,7,14,0,0,0,0,18,273,11,30,7,7,331,183,20,18,20,9,246,9459,437,728,379,141,11149
31502,325,3,7,3,0,341,5,0,0,0,0,5,6,0,0,0,0,3,129,0,0,0,0,131,45,0,0,0,0,45,15,0,0,0,0,20,0,0,0,0,0,0,360,21,18,3,4,410,39,0,0,3,0,43,7,0,0,0,0,6,60,0,0,0,0,62,363,16,10,7,4,392,244,9,15,3,13,286,14913,635,662,300,184,16689
31503,37,0,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,6,29,0,0,0,0,29,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,142,8,6,6,4,160,9,0,0,0,0,10,81,0,0,0,0,80,17,0,3,0,0,18,66,3,3,0,3,79,157,10,26,26,11,232,6385,555,1110,722,141,8920
31601,90,3,6,0,0,103,13,0,5,0,0,23,6,3,3,0,0,10,214,53,42,8,3,320,14,4,3,0,0,19,19,3,8,3,0,29,0,0,0,0,0,0,1014,155,164,40,6,1377,94,12,17,0,0,121,5,0,0,0,0,7,64,7,14,0,0,89,350,60,46,12,0,465,122,17,18,3,9,175,14073,1787,1751,371,143,18124
31602,138,3,3,0,3,143,21,0,4,0,0,19,12,3,3,0,0,15,290,40,43,14,5,399,17,3,3,4,0,33,37,8,7,10,0,58,4,0,0,0,0,4,1509,200,206,31,14,1954,106,12,22,7,0,141,23,6,7,3,0,38,73,14,7,0,3,104,505,64,67,14,8,664,259,14,38,14,17,342,22122,2571,2511,558,285,28054
31603,169,3,13,0,6,193,21,3,0,0,0,23,27,0,3,0,0,26,261,47,35,8,5,360,15,3,0,0,0,19,61,11,19,4,0,96,3,0,0,0,0,3,1444,201,172,29,16,1857,115,21,21,4,3,158,34,7,7,0,0,51,68,9,14,3,0,91,558,62,67,13,8,711,219,22,19,5,14,276,23297,2547,2323,436,252,28864
31605,81,5,7,0,3,92,9,4,3,0,0,24,18,0,0,0,0,23,151,44,36,10,0,236,17,3,4,0,0,23,34,8,10,0,0,47,0,3,0,0,0,3,1031,237,233,38,17,1549,90,9,15,6,0,121,22,3,0,0,0,25,34,9,12,4,0,50,440,49,66,19,4,580,137,12,26,7,3,187,13186,1988,1987,383,171,17714
31606,56,0,5,0,0,63,3,0,0,0,0,11,14,0,8,0,0,18,74,18,25,11,0,121,6,0,0,0,0,7,14,0,3,0,0,17,0,0,0,0,0,0,497,127,184,37,16,861,36,11,16,7,0,67,3,3,0,0,0,8,24,4,4,0,0,41,251,47,48,15,3,367,131,36,38,12,6,218,8785,1281,2053,570,156,12846
31607,132,3,0,0,3,137,12,3,0,0,0,17,16,0,0,0,0,18,170,15,17,3,0,209,14,0,5,0,0,21,28,4,9,3,0,42,4,0,0,0,0,5,796,95,110,20,8,1024,53,3,7,0,0,65,12,0,3,0,0,15,52,10,3,0,0,71,317,28,49,6,5,402,175,13,12,5,14,214,13945,1255,1532,383,164,17280
31608,14,0,4,0,0,23,3,0,0,0,0,3,3,0,0,0,0,4,38,8,5,3,0,57,3,0,3,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,237,55,90,20,3,407,22,7,5,3,0,34,0,0,0,0,0,0,16,3,12,0,0,30,92,16,32,3,4,142,48,9,15,3,4,81,3696,605,871,201,55,5426
31701,498,8,11,6,5,525,23,0,8,0,0,32,50,8,5,3,0,67,452,48,27,13,3,535,163,11,9,0,0,183,38,3,7,4,0,53,7,3,3,0,0,14,1402,81,126,39,21,1663,173,8,7,5,0,198,54,3,15,0,3,74,285,30,24,3,0,344,1543,53,83,30,25,1740,602,48,45,10,38,742,55053,3666,3723,1077,575,64098
31801,107,3,0,0,3,111,0,0,0,0,0,5,3,0,0,0,0,3,46,8,0,0,0,55,10,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,219,14,23,10,4,262,21,3,0,0,0,24,6,3,7,3,4,16,18,3,0,0,0,27,183,17,16,7,5,224,255,20,40,40,26,377,12953,1063,1499,740,278,16534
31802,901,12,30,7,6,955,41,3,10,0,3,49,79,0,3,3,0,87,543,40,29,10,3,631,135,3,9,0,3,147,124,3,34,10,0,169,3,3,0,0,0,11,2569,132,222,24,11,2962,293,3,23,5,0,332,90,13,27,7,4,142,194,13,14,3,0,221,1915,101,117,28,13,2178,666,45,43,12,34,801,72205,3717,4321,856,579,81677
31901,217,8,4,6,3,243,8,0,0,0,0,8,6,3,0,0,0,12,151,20,24,5,0,192,29,3,3,0,0,35,25,9,8,3,0,34,4,7,9,0,0,20,893,46,78,21,9,1059,55,6,3,0,0,64,42,13,3,3,3,62,38,8,0,3,0,56,483,26,37,21,3,573,335,14,37,11,28,426,24937,1679,2287,760,293,29956
31902,164,0,0,3,4,176,7,0,0,0,0,4,3,0,0,0,0,8,45,5,4,6,0,63,16,0,0,0,0,16,17,0,0,0,0,17,0,0,0,0,0,0,294,17,44,24,7,392,28,0,6,3,0,44,12,0,3,0,0,13,17,0,0,0,0,21,299,13,16,18,7,343,243,19,48,34,16,364,12751,868,1989,1108,292,17019
31903,88,0,8,0,0,100,4,0,0,0,0,3,7,0,0,0,0,11,74,18,21,8,0,117,12,0,0,0,0,12,15,0,3,0,0,22,3,0,0,0,0,0,414,43,84,26,9,584,26,5,9,5,0,40,11,0,3,0,0,15,18,0,0,0,0,28,151,12,34,10,3,208,209,15,38,23,4,291,12111,927,1830,675,185,15717
31904,124,7,3,0,6,137,3,0,0,0,0,4,11,0,0,0,0,16,119,9,9,4,3,145,27,3,3,0,0,35,23,0,3,0,3,30,0,0,0,0,0,0,666,58,101,15,16,854,44,3,0,0,0,51,4,4,3,3,0,13,23,8,0,0,0,30,252,25,30,11,5,323,190,17,20,3,9,235,13358,974,1301,325,175,16138
31905,84,0,0,0,0,87,6,0,3,0,0,12,0,0,0,0,0,0,30,5,10,0,0,48,11,0,0,0,0,9,14,0,3,0,0,20,0,0,0,0,0,0,323,27,47,16,4,420,26,0,3,0,0,34,3,0,0,0,0,9,10,0,0,4,0,13,93,21,22,10,5,148,158,17,28,14,9,226,10715,641,1079,365,195,12998
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
39999,257,28,75,5,0,361,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,58,3,52,3,3,122,11,3,21,0,0,31,2768,613,1953,61,79,5487,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1895,342,1078,66,65,3441,890,134,400,34,94,1556,58103,10357,27359,1522,1571,98920
40101,1394,3,6,3,12,1421,422,14,11,3,3,454,339,6,10,3,0,355,738,22,18,0,4,783,474,9,11,3,3,493,326,18,8,7,0,358,38,3,0,0,0,44,8008,233,241,23,42,8548,530,17,5,0,0,559,982,46,61,26,16,1135,174,3,5,0,0,185,4607,140,155,34,56,4993,868,37,31,5,66,1009,109212,3749,3344,550,795,117645
40102,90,0,10,3,0,97,20,3,6,3,0,30,6,4,4,0,0,15,101,15,30,3,3,150,50,0,4,0,0,53,24,0,3,0,0,32,0,0,0,0,0,3,975,166,262,55,12,1467,59,9,14,0,0,86,66,0,4,0,3,70,12,0,3,0,0,15,339,32,57,12,8,443,207,22,39,9,21,298,14942,1680,2784,614,255,20274
40103,114,3,5,0,0,124,31,3,8,0,0,43,34,3,9,4,0,52,106,5,10,0,0,121,55,3,4,4,0,65,29,4,6,0,0,41,5,0,0,0,0,9,956,92,100,13,0,1174,48,7,7,3,0,69,69,11,9,4,0,96,31,0,0,0,0,30,477,43,58,10,10,597,93,9,19,0,3,128,13523,1372,1442,254,112,16709
40104,68,0,7,0,0,73,23,3,0,0,0,28,20,0,8,0,0,27,39,5,5,0,0,54,56,3,10,0,3,69,17,0,5,0,0,22,3,0,0,0,0,3,396,37,51,8,5,495,29,3,6,0,0,32,51,9,14,0,4,68,10,0,3,0,0,14,369,29,55,9,12,480,73,14,17,3,6,108,7415,744,1131,172,89,9549
40105,188,5,8,0,0,202,78,3,7,0,0,89,49,10,3,0,0,62,124,9,14,3,0,145,88,6,6,0,0,100,40,6,7,0,0,50,9,0,0,0,0,10,1097,121,111,7,13,1345,61,10,19,3,0,84,134,11,24,3,0,177,22,3,0,0,0,25,763,72,63,10,16,920,167,23,12,3,10,216,18897,1916,1749,289,199,23053
40106,63,0,0,0,0,63,27,5,0,0,0,31,10,3,0,0,0,15,33,5,0,0,0,38,15,3,4,0,0,26,11,8,5,0,0,25,5,0,0,0,0,4,359,39,56,8,5,469,20,0,0,0,0,20,53,8,24,8,0,94,6,0,0,0,0,6,285,37,38,11,9,371,72,11,21,3,3,108,6364,709,776,134,71,8055
40107,140,0,0,0,0,138,51,10,6,0,0,65,42,4,7,6,0,54,122,4,3,3,0,140,55,3,4,0,0,66,31,3,7,0,0,45,4,0,3,0,0,11,1072,106,110,15,9,1307,66,7,7,0,0,81,97,6,13,5,0,124,36,0,3,0,0,39,739,33,55,16,11,853,145,13,10,3,5,173,16065,1476,1463,252,117,19370
40201,60,0,3,3,0,68,11,0,0,0,0,13,4,0,0,0,0,4,22,3,4,0,0,24,15,0,3,0,0,18,6,0,3,0,0,12,0,0,0,0,0,0,608,61,124,18,11,818,19,7,3,0,0,31,36,4,55,14,0,116,14,0,0,0,0,14,314,9,27,15,6,373,95,14,26,0,8,148,7883,528,981,193,129,9713
40202,287,4,11,0,3,302,63,4,13,0,0,75,28,4,0,0,0,33,84,3,6,0,0,92,48,0,3,0,4,53,49,0,3,0,0,60,8,0,0,0,0,17,1896,73,180,15,15,2179,51,0,5,5,0,65,302,81,290,114,16,793,49,0,0,0,0,54,934,57,101,35,27,1155,299,15,44,10,36,403,21530,849,1619,420,278,24698
40203,306,3,8,3,0,318,88,4,6,0,0,101,38,4,3,0,0,46,96,5,0,0,0,108,59,3,9,5,0,72,46,0,5,0,0,49,9,0,3,0,0,13,1458,62,78,11,8,1621,57,0,3,0,0,61,297,22,64,15,4,399,29,0,0,0,0,32,935,80,147,22,20,1200,241,11,13,4,17,291,20481,1101,1470,245,193,23484
40204,497,9,24,3,0,540,120,10,26,0,0,151,47,6,5,0,0,62,244,8,11,0,0,268,116,13,9,0,0,135,102,0,9,3,0,115,16,0,3,0,0,14,3028,172,233,32,27,3492,94,4,9,0,3,110,645,61,140,26,12,883,58,0,3,0,0,57,2066,118,208,37,27,2458,459,37,53,5,39,593,40920,1997,2641,457,434,46444
40205,205,6,7,0,0,216,47,5,18,5,3,73,35,0,3,0,0,41,88,8,12,0,0,104,64,7,9,0,0,75,31,0,3,0,0,35,6,0,0,0,0,4,1479,148,243,31,8,1906,38,3,3,0,0,43,107,14,22,0,3,150,18,4,5,0,0,30,566,48,69,22,12,716,167,12,16,5,7,208,17757,1283,1993,309,175,21518
40301,121,0,0,0,0,126,28,3,6,0,0,38,17,3,0,0,0,16,70,7,11,0,0,92,31,0,0,0,0,35,34,4,8,0,0,48,0,0,0,0,0,3,790,90,98,15,11,1006,35,7,6,0,0,48,52,3,9,0,3,65,8,0,0,0,0,11,351,35,41,5,4,432,88,9,11,3,3,120,9723,972,1157,215,127,12191
40302,206,0,3,3,4,216,62,12,7,3,0,85,21,0,4,4,0,34,114,11,17,4,0,149,47,0,3,0,0,48,28,0,9,0,0,41,6,4,3,0,0,9,1677,84,196,18,13,1995,69,5,8,0,0,76,96,7,14,3,3,129,18,0,4,0,0,27,660,29,95,16,10,811,152,12,28,8,12,210,18132,1222,1988,283,202,21818
40303,214,0,4,0,3,222,95,3,6,3,3,105,66,4,3,0,0,80,174,10,10,0,0,198,83,7,6,0,0,94,35,0,0,5,0,36,7,0,0,0,0,7,2141,98,169,31,19,2462,123,7,7,0,0,142,70,6,5,9,0,98,46,0,0,0,3,48,855,34,50,5,7,957,204,7,17,8,14,253,23808,1223,1836,300,195,27360
40304,269,13,10,5,3,293,104,11,18,3,4,144,32,3,10,0,0,44,223,21,29,0,0,276,42,3,6,0,0,50,21,3,3,0,0,26,3,0,0,0,0,9,3530,277,622,90,42,4562,80,3,11,0,0,99,68,8,22,0,0,106,30,0,4,0,0,32,572,66,84,17,6,754,362,28,49,3,24,469,30433,2270,4104,699,385,37893
40401,407,3,8,0,4,428,151,9,17,0,0,178,55,11,0,0,0,59,198,0,15,0,3,215,98,3,8,0,3,115,87,7,12,0,0,105,10,4,0,0,0,15,1999,114,187,19,26,2344,81,3,15,0,0,96,680,67,136,13,8,914,48,0,0,0,0,47,1587,123,162,24,27,1922,394,41,37,0,29,507,33312,2384,2907,425,392,39422
40402,499,0,8,0,7,517,132,6,10,3,3,154,35,3,4,0,0,42,183,11,3,3,0,199,88,4,0,0,0,92,71,0,11,3,0,78,12,0,0,0,0,17,2673,113,114,21,22,2956,91,3,3,3,0,99,635,56,145,19,18,881,45,0,0,0,0,42,1537,69,98,27,27,1756,473,25,33,0,31,567,35431,1692,1681,303,379,39493
40403,464,9,9,0,0,485,144,12,11,3,0,174,66,3,3,0,0,71,231,3,13,0,0,256,156,10,7,0,0,172,69,0,9,0,0,81,10,3,0,0,0,13,2934,123,125,6,25,3213,111,9,4,0,0,127,313,15,33,5,5,362,44,0,0,0,0,48,1587,72,131,16,18,1823,335,30,25,3,28,417,38812,2021,2027,253,371,43485
40501,37,4,0,3,0,48,3,0,0,0,0,5,9,0,0,0,0,11,29,0,3,0,0,38,9,3,0,0,0,10,9,0,3,0,0,19,3,0,0,0,0,3,649,47,87,24,9,821,33,0,3,3,0,46,19,3,3,7,0,33,10,0,0,0,0,11,154,7,27,6,0,189,205,17,33,10,12,277,10944,869,1450,502,175,13934
40502,89,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,16,5,0,0,0,0,9,3,0,0,0,0,8,0,0,0,0,0,0,272,21,47,18,10,365,6,0,3,0,0,13,7,0,3,0,0,11,10,0,0,0,0,7,86,7,6,0,4,99,125,22,21,17,14,193,6103,677,1367,573,153,8869
40503,55,3,0,3,3,64,4,0,0,0,0,4,5,0,0,0,0,5,46,0,0,0,0,46,4,0,3,0,0,12,6,0,0,0,0,10,0,0,0,0,0,0,233,7,35,11,4,292,8,0,3,0,0,17,3,3,4,0,0,8,8,0,0,0,0,14,60,3,7,0,0,69,114,3,27,13,9,160,7817,536,1052,482,143,10046
40504,21,0,3,0,0,29,7,0,0,0,0,7,0,0,0,0,0,0,24,0,7,0,0,36,6,0,0,0,0,6,4,0,3,4,0,8,0,0,0,0,0,0,228,22,57,3,11,322,7,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,37,7,13,4,0,55,110,8,32,13,18,195,5594,610,1279,433,186,8097
40601,215,3,0,0,3,222,11,0,0,0,0,11,11,0,0,0,0,11,125,3,8,0,0,136,10,0,0,0,0,11,17,0,3,3,0,25,3,0,0,0,0,3,954,50,88,17,12,1115,30,0,3,0,0,34,10,0,3,0,0,12,38,3,0,0,0,39,184,24,17,3,4,231,351,23,47,20,26,469,17794,1307,2286,862,344,22591
40602,103,0,3,0,3,110,15,0,3,0,3,20,3,0,0,0,0,6,70,0,0,0,0,74,74,0,0,0,0,71,8,0,0,0,0,8,0,0,0,0,0,0,481,15,27,4,3,539,19,0,3,0,0,27,25,0,0,3,0,23,36,0,3,0,0,38,219,4,15,3,0,245,196,12,10,5,11,241,12546,410,637,184,159,13932
40701,58,0,3,5,0,67,8,0,3,0,0,5,6,3,0,0,0,6,30,5,9,0,0,51,3,0,0,0,0,10,17,0,0,0,0,16,0,0,0,0,0,3,731,85,202,44,15,1073,28,0,14,0,0,45,13,3,6,0,0,18,6,3,0,0,0,14,109,16,31,4,5,162,167,16,39,11,17,250,10141,1019,2353,666,208,14390
40702,226,0,3,0,7,236,3,3,3,0,0,9,9,0,0,0,0,9,72,4,6,3,0,88,26,3,0,0,0,27,27,3,0,7,0,39,0,0,0,0,0,0,587,42,69,36,13,744,35,4,9,3,0,47,31,7,3,0,0,47,26,0,0,0,3,35,454,19,22,15,29,539,431,32,72,27,18,579,20529,1733,2883,1199,395,26740
40703,322,4,3,4,7,329,4,0,0,0,0,4,8,0,4,0,0,11,69,5,13,0,0,88,39,0,0,0,0,39,16,4,0,0,0,25,8,3,8,4,0,20,765,25,99,26,12,920,42,8,5,3,0,56,86,10,5,10,7,111,31,3,0,0,0,31,577,17,23,8,21,649,480,38,79,50,42,686,21470,1554,2939,1264,471,27695
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
49999,93,0,24,0,4,122,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,313,43,213,12,46,627,18802,2837,11594,492,577,34306
50101,116,0,4,0,4,129,7,0,0,3,0,18,24,0,4,3,0,25,213,25,30,10,3,280,23,3,0,0,0,29,28,3,4,3,0,34,0,0,0,0,0,4,1312,125,281,61,18,1796,61,10,15,6,0,94,26,0,10,3,0,41,52,8,4,4,0,68,467,35,54,16,0,570,195,42,66,15,17,337,14262,1528,2735,667,236,19438
50102,700,0,10,7,14,730,41,10,6,0,0,53,69,0,7,0,0,79,805,39,51,14,6,916,38,0,4,0,0,44,53,6,3,4,0,65,5,0,0,0,0,3,2701,122,264,53,31,3175,110,8,15,3,0,140,40,10,15,12,0,72,306,19,23,3,0,350,850,44,50,8,9,963,542,29,46,19,24,664,36938,1960,2825,769,442,42934
50103,43,0,3,3,4,51,7,0,3,3,0,12,3,0,3,3,0,8,54,3,8,6,0,66,3,0,0,0,0,3,12,0,0,0,0,8,0,0,0,0,0,0,480,40,129,51,12,714,16,3,3,3,0,29,8,0,0,0,0,11,14,0,3,0,0,20,154,7,27,7,3,199,135,19,26,18,6,208,5900,581,1289,642,165,8572
50201,392,3,15,0,4,422,21,3,0,0,0,28,59,16,4,0,0,80,456,45,56,12,3,564,56,3,9,0,3,68,75,7,7,0,0,90,0,0,0,0,0,3,3141,240,402,67,30,3871,58,5,11,4,0,80,36,3,7,0,0,53,112,14,12,7,0,143,549,36,64,12,6,664,272,13,31,10,14,341,21649,1581,2355,499,259,26336
50301,423,4,3,0,3,437,127,4,14,0,3,155,450,25,23,4,0,504,842,79,63,12,5,1005,188,5,6,0,0,205,101,3,5,0,0,111,22,3,3,0,0,29,3769,276,314,48,19,4428,277,9,14,6,0,312,202,18,14,7,0,241,251,25,13,6,0,295,2701,115,139,21,19,2997,240,10,22,9,27,305,34238,2512,2479,507,228,39969
50302,2128,13,19,11,10,2191,560,32,31,3,3,630,1921,105,62,19,7,2117,4590,249,152,11,22,5025,1007,19,15,3,9,1055,609,25,18,7,3,657,73,5,14,3,0,100,20172,971,777,76,91,22086,1085,52,39,8,3,1189,1305,115,156,54,17,1645,1389,57,41,7,4,1495,12277,402,414,75,89,13251,1262,67,67,19,79,1491,171956,8478,6483,995,1073,188978
50401,510,3,10,5,3,528,89,11,26,3,0,129,125,21,18,0,0,168,378,49,43,3,7,482,107,7,11,0,0,132,100,4,11,0,0,113,9,0,3,0,0,17,1745,194,262,22,19,2242,89,10,4,0,0,103,403,49,117,19,13,600,127,9,9,3,0,150,1538,123,175,41,27,1907,247,15,24,3,16,305,20570,1932,2337,370,240,25442
50402,120,0,5,0,3,129,11,6,0,3,0,20,14,0,3,0,0,21,96,10,15,4,0,122,5,0,5,3,0,15,12,0,3,0,0,16,0,0,0,0,0,5,784,114,202,29,15,1142,29,9,6,3,0,45,24,3,7,0,0,36,28,10,0,3,0,46,330,21,35,21,0,403,77,9,20,0,8,113,6903,799,1212,249,79,9244
50403,915,9,16,6,8,952,115,8,21,0,0,152,323,10,8,5,0,343,1044,107,62,8,0,1226,168,10,6,0,0,189,152,0,7,0,3,163,9,4,3,0,0,18,4837,380,405,74,32,5731,156,9,11,4,0,187,682,61,152,37,9,948,363,24,22,3,3,415,2751,198,253,41,29,3271,496,32,46,14,24,625,46345,3494,3594,824,445,54697
