SA3_CODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
30401,0,4,3,19,54,51,31,32,3,188,5,3,0,9,31,29,17,29,0,123,6,0,3,4,11,21,11,23,0,74,0,0,4,5,7,12,10,14,0,47,3,0,0,0,12,13,16,48,0,92,4,0,0,0,3,0,8,22,0,39,0,0,0,3,0,3,0,3,0,12,37,55,93,113,269,245,135,228,12,1188,0,0,3,0,0,0,0,0,0,9,9,130,11,0,0,0,0,0,0,148,4,99,24,3,0,3,0,0,3,141,9,55,49,8,0,0,0,0,3,122,3,29,43,31,7,8,0,0,0,126,7,37,45,71,24,12,5,5,3,215,10,13,21,63,69,19,4,11,3,215,10,0,14,42,64,24,15,8,0,175,0,3,6,19,34,23,14,10,4,116,0,0,0,10,10,16,8,10,0,53,3,0,0,0,8,11,8,4,0,38,0,3,3,3,3,3,3,3,0,24
30402,9,0,3,3,39,42,19,31,3,143,0,3,4,3,11,17,11,20,0,71,4,3,4,0,12,23,14,21,3,72,3,0,0,0,0,10,3,13,3,46,0,0,0,0,4,6,4,23,0,36,0,0,0,0,0,3,3,5,0,12,0,0,0,0,3,9,0,0,3,8,32,97,78,92,165,168,91,161,12,893,0,0,0,0,0,0,0,0,0,6,4,102,5,0,0,0,0,0,0,112,4,96,16,4,0,0,0,0,0,128,3,36,45,13,3,0,0,4,0,108,3,32,53,18,6,3,0,0,0,124,9,41,75,57,28,6,3,14,3,235,11,18,33,75,60,13,4,10,3,221,6,5,11,65,49,19,19,11,0,187,8,0,6,18,31,16,12,5,0,93,0,3,8,0,8,10,3,5,0,33,0,0,0,3,4,8,15,9,0,40,0,0,0,0,6,5,0,4,0,17
30403,5,3,15,30,157,127,68,34,3,439,5,4,6,12,107,61,35,34,3,262,5,3,0,13,49,39,27,36,0,172,3,0,0,3,23,18,16,33,0,104,0,0,0,0,11,12,16,28,0,72,0,0,0,0,4,5,3,14,0,23,0,0,0,4,6,5,0,0,3,26,55,211,194,231,639,452,257,260,21,2326,0,19,4,5,0,0,0,5,0,35,24,302,29,3,0,5,0,0,22,387,27,268,69,22,5,0,0,0,15,396,12,132,75,30,7,0,0,3,11,271,9,81,109,55,11,10,4,0,3,277,9,60,106,135,25,16,11,11,3,370,10,24,46,112,116,39,15,21,0,368,8,18,16,46,96,37,19,10,3,256,0,11,11,23,45,26,14,24,0,160,5,3,3,11,31,25,10,14,3,98,8,3,3,6,15,23,5,14,0,79,0,0,3,3,11,16,7,6,0,46
30404,9,5,11,13,105,118,80,68,6,420,11,5,4,13,99,154,91,68,0,452,11,3,3,11,44,84,59,70,3,285,4,0,0,3,14,28,27,28,0,108,10,0,4,0,9,22,22,45,3,108,0,0,0,0,0,4,4,8,0,23,0,3,0,0,3,3,0,7,7,23,62,131,102,139,471,592,369,378,28,2274,0,9,0,0,0,0,0,0,0,13,3,168,3,0,0,0,0,0,3,187,3,153,35,11,0,0,0,4,3,205,5,63,60,10,6,3,0,0,0,151,6,42,96,50,10,4,0,5,4,212,11,46,97,141,41,11,12,7,3,368,23,21,40,106,101,40,29,24,6,385,34,16,28,53,134,125,93,46,6,533,56,11,7,36,105,259,214,150,11,854,39,14,14,18,70,221,170,147,9,699,19,12,10,8,27,104,66,104,3,357,9,3,0,3,8,46,25,50,0,151
30501,47,21,70,111,673,575,326,351,27,2205,35,11,32,48,470,513,250,252,16,1630,34,12,15,49,374,445,240,262,11,1441,28,9,8,30,218,345,179,226,4,1053,29,9,13,32,214,416,307,519,13,1554,17,3,5,14,44,97,86,217,3,486,3,4,10,9,22,25,11,19,26,140,324,476,846,922,3169,3296,1852,2286,209,13384,3,35,15,8,3,0,0,3,0,71,37,476,55,11,0,4,4,0,6,599,41,692,254,53,13,14,4,8,24,1112,42,431,498,125,26,27,7,4,32,1188,42,283,584,308,42,37,12,13,18,1349,59,215,509,633,184,109,50,47,38,1834,48,102,301,591,546,275,129,93,32,2114,62,51,134,323,575,431,213,162,23,1975,52,25,82,179,482,432,270,189,15,1723,47,7,27,63,190,268,160,127,11,896,55,12,12,42,182,290,121,132,3,837,26,3,9,26,184,325,101,107,3,786
30502,11,3,6,23,114,125,92,45,4,429,6,3,4,6,45,103,50,59,3,278,9,4,5,6,18,59,40,52,3,196,0,0,0,0,13,27,30,42,0,122,5,6,3,0,5,21,29,53,0,122,0,0,0,0,0,9,0,17,0,37,0,0,0,0,0,4,0,4,6,25,55,89,102,131,449,573,334,379,39,2153,0,0,6,0,0,0,0,0,3,11,15,136,9,3,0,0,0,0,4,163,4,92,30,13,4,3,0,0,5,152,3,50,59,20,6,5,0,3,3,147,4,43,67,19,3,0,0,3,0,140,3,26,54,74,25,11,6,0,0,195,8,8,16,71,67,20,4,4,3,205,3,4,14,27,70,27,18,13,6,167,3,3,11,9,25,18,21,7,0,97,0,0,3,4,5,14,7,4,0,46,0,0,0,3,9,9,3,7,0,40,3,0,0,0,6,12,3,6,0,27
30503,23,13,30,63,384,382,180,180,25,1275,27,3,21,34,234,307,156,152,6,936,22,10,7,32,197,250,101,149,10,782,19,6,4,20,116,184,113,130,3,599,15,3,10,26,101,186,144,240,12,742,0,0,0,0,14,33,23,90,3,176,0,4,3,5,15,23,6,12,12,74,175,264,369,433,1659,1933,960,1207,104,7111,9,17,3,0,0,3,0,0,3,37,33,317,29,5,0,3,0,3,8,396,19,312,114,16,4,9,0,0,12,484,13,195,173,45,15,9,5,3,0,456,10,113,189,92,21,12,3,4,10,446,25,106,192,248,91,38,13,22,8,742,31,46,131,242,205,90,26,40,15,826,37,36,85,150,256,138,60,56,7,824,34,8,34,100,200,164,75,66,8,685,9,9,25,40,107,83,43,52,6,365,19,5,11,14,60,62,43,56,3,276,10,7,5,7,24,51,22,27,0,150
30504,22,6,25,30,208,191,92,79,4,658,14,9,9,19,91,136,77,64,7,425,8,4,8,7,68,96,58,70,0,326,7,3,3,0,30,63,36,60,4,212,5,3,8,9,48,67,54,102,0,291,5,0,7,0,6,30,23,49,3,115,3,5,0,3,8,7,3,12,7,47,99,215,228,277,831,926,493,573,51,3703,5,11,4,0,0,0,0,0,0,23,29,311,14,3,0,0,0,0,7,373,24,262,66,18,5,7,0,0,4,392,18,162,125,26,3,4,0,6,7,352,17,94,145,80,14,3,4,3,3,359,13,58,133,164,51,23,9,4,6,467,6,38,65,143,128,52,19,29,3,479,12,12,30,84,118,64,42,23,4,380,9,13,20,54,79,65,30,34,3,309,6,3,3,13,37,27,22,21,0,134,3,0,0,11,19,18,12,16,0,84,0,3,0,0,3,3,5,10,0,31
30601,10,10,7,28,81,89,48,75,3,352,10,4,0,7,49,76,24,52,0,213,3,3,3,3,25,39,34,55,0,162,0,0,0,3,20,21,12,19,0,78,8,3,3,3,24,36,25,42,0,142,0,0,0,3,5,11,12,14,0,37,0,6,3,3,6,3,0,4,6,32,53,138,113,210,477,439,250,341,26,2045,3,7,0,0,3,0,0,0,0,12,4,91,5,3,3,3,0,0,0,112,12,80,30,12,3,0,0,0,0,130,7,39,53,25,6,0,0,0,0,137,10,33,62,50,18,3,0,8,0,183,14,32,78,127,44,19,3,9,3,328,12,14,38,130,105,41,13,20,4,388,16,16,15,80,107,64,28,24,3,343,5,0,13,40,60,36,31,23,0,217,6,0,0,13,23,16,6,18,0,87,0,5,0,6,14,17,15,13,0,76,0,0,3,0,11,10,11,11,0,45
30602,38,10,18,59,371,386,220,199,18,1316,16,4,8,23,192,230,157,170,9,820,11,4,4,20,106,172,98,170,3,600,7,0,3,9,61,99,62,110,3,354,3,3,6,4,38,76,58,117,4,318,0,0,0,3,5,7,6,27,0,58,0,4,3,3,18,31,13,16,17,109,186,262,351,511,1795,1740,936,1134,109,7025,5,9,4,4,3,3,0,4,0,36,16,218,19,5,4,0,5,0,3,265,18,172,90,39,4,4,0,4,7,332,22,126,145,54,11,10,3,3,8,381,20,103,212,163,41,19,7,20,10,592,29,99,215,381,148,59,17,44,18,1006,30,56,144,408,382,114,50,77,20,1283,32,24,84,241,381,189,91,114,20,1182,41,17,48,121,250,170,105,120,13,877,24,3,21,47,132,93,55,55,4,435,17,4,10,31,75,72,55,46,3,309,10,5,3,4,46,65,38,44,0,211
30603,6,0,10,9,56,79,49,49,3,263,10,0,4,0,16,44,17,32,3,125,3,0,0,3,15,27,20,27,0,101,3,0,0,0,6,10,4,25,0,52,3,0,0,3,6,7,10,22,0,50,0,0,0,0,0,5,0,14,0,18,3,4,3,4,6,9,0,5,10,37,61,102,101,136,335,349,189,279,36,1580,0,0,0,0,0,0,0,0,0,4,5,28,8,0,0,0,3,0,0,45,3,46,17,6,0,3,3,3,0,74,8,25,36,12,5,0,0,0,0,83,4,25,66,32,5,3,3,3,3,143,8,21,51,103,38,4,8,16,3,244,4,15,25,80,63,17,11,19,3,244,9,5,11,44,42,27,17,21,5,181,5,3,12,27,26,17,4,18,3,128,3,4,0,3,18,12,16,16,0,74,4,0,3,3,13,12,4,18,0,47,3,0,0,0,8,10,15,23,0,57
30604,4,3,3,13,24,42,34,48,5,171,4,6,3,3,16,22,10,32,0,96,11,0,0,0,7,10,11,16,0,54,3,0,0,0,0,9,0,9,0,23,3,0,0,0,5,3,3,12,0,25,0,0,0,0,0,0,0,3,0,7,3,0,0,0,3,5,3,0,3,14,35,32,54,87,160,193,105,174,14,864,0,3,0,0,0,0,0,0,0,5,4,20,5,0,0,0,0,3,0,33,0,13,3,3,3,0,0,0,0,21,0,9,23,10,3,0,0,0,3,52,3,16,31,19,9,3,0,3,0,89,3,9,23,49,28,11,3,11,3,131,4,9,14,58,40,32,27,17,3,203,3,3,8,24,42,40,22,30,3,172,3,0,4,7,25,19,14,16,3,97,0,0,0,6,4,4,3,6,0,21,0,0,3,4,6,0,3,4,0,22,0,0,0,0,0,0,0,8,3,14
30605,7,9,6,12,68,67,46,59,3,278,3,4,0,7,35,36,27,43,4,158,7,0,0,3,18,24,21,24,3,108,5,0,0,0,13,12,8,12,0,45,0,0,0,0,8,15,6,13,0,40,0,0,0,0,0,0,3,5,0,9,0,5,0,0,11,7,0,6,6,35,56,136,100,169,407,355,224,281,38,1772,0,3,3,0,0,0,0,3,0,10,4,63,7,0,0,0,3,4,0,83,8,66,15,6,3,4,0,0,0,94,8,45,44,27,3,7,0,6,3,146,3,33,56,34,11,6,4,0,3,162,14,29,82,101,19,13,3,10,3,281,7,19,32,88,85,22,15,17,5,284,18,7,30,53,73,27,10,20,3,237,15,4,6,26,47,41,18,12,0,167,5,3,3,8,21,15,12,12,0,87,4,3,0,6,15,19,13,10,0,70,5,0,0,0,6,16,6,10,3,43
30701,12,5,10,17,85,111,71,117,6,437,16,0,3,10,48,63,57,111,8,310,16,9,3,6,28,38,39,145,4,281,36,8,5,4,20,29,21,146,3,271,82,8,9,22,40,53,43,448,10,719,33,3,3,0,18,15,15,203,0,297,3,6,3,3,11,20,0,27,0,69,227,141,112,177,479,555,382,1388,51,3492,0,0,0,0,0,0,0,0,0,8,4,49,11,0,0,0,0,0,4,69,6,62,12,9,6,0,0,6,0,100,9,40,39,19,7,9,0,4,3,132,10,34,48,43,4,3,5,9,5,160,9,23,75,112,42,10,8,19,3,302,11,14,32,79,67,30,17,13,5,267,10,15,20,52,79,24,27,21,0,247,6,3,12,18,31,31,16,39,0,162,3,3,3,12,16,25,12,28,3,111,3,4,5,3,14,21,14,31,0,97,3,3,0,0,12,23,6,20,0,59
30702,8,6,6,11,114,110,101,106,9,470,10,0,0,14,75,74,66,97,0,327,5,0,0,3,81,53,42,90,3,274,8,0,3,3,40,41,43,75,0,211,18,3,5,3,60,50,51,129,3,327,3,0,0,4,13,3,12,52,0,90,0,0,0,0,10,6,0,14,0,36,93,125,104,144,707,566,455,743,49,2986,0,6,0,0,0,0,0,0,0,12,8,56,4,3,0,0,0,0,5,72,3,53,21,4,3,0,0,9,3,91,8,17,33,17,3,0,0,4,0,82,7,22,64,26,0,11,5,3,4,146,7,21,62,109,30,3,10,6,6,262,7,14,31,78,64,13,8,6,4,218,4,3,18,36,49,21,16,17,3,171,5,3,6,17,30,22,20,17,0,129,7,0,3,8,14,24,19,17,0,84,4,0,4,0,11,15,14,10,0,54,4,0,0,0,7,14,9,13,0,52
30703,6,3,6,15,69,86,46,57,0,289,3,3,0,3,33,25,29,39,3,145,0,0,3,0,10,19,11,32,0,79,6,0,0,0,11,6,4,29,0,55,3,0,0,0,4,8,0,15,0,32,0,0,0,0,0,4,0,0,0,11,0,3,0,4,10,4,3,5,4,30,51,122,120,163,411,365,199,355,29,1811,0,4,0,0,0,0,0,0,0,3,7,84,4,0,0,3,0,0,0,95,9,52,17,8,0,0,0,0,0,89,7,46,39,18,3,3,0,0,0,126,10,26,55,31,6,3,4,4,4,144,12,25,72,120,36,12,10,13,6,310,19,17,55,103,64,13,5,21,0,300,9,6,21,46,46,24,12,10,0,168,3,4,8,21,31,27,17,18,0,127,0,4,0,6,13,15,6,10,0,60,8,0,3,3,3,13,4,10,0,44,0,0,0,0,7,13,7,3,3,30
30801,14,11,5,9,52,65,54,75,5,287,9,3,8,6,29,45,54,106,3,274,12,3,4,4,30,35,47,126,5,266,17,4,6,3,25,24,47,148,4,279,50,3,11,7,63,50,161,410,12,780,33,12,4,9,25,16,83,285,3,458,0,3,0,0,7,3,3,11,0,41,149,114,103,120,361,359,525,1285,50,3059,0,4,4,0,3,0,0,0,0,11,3,64,5,0,0,0,0,0,0,73,0,42,17,4,0,0,0,0,3,72,3,21,24,15,0,3,0,4,3,74,6,22,37,31,3,3,0,3,0,104,9,10,30,57,19,7,9,3,8,146,11,6,22,47,32,23,9,6,0,157,3,3,6,23,34,21,10,10,3,111,3,7,9,21,32,14,11,20,0,111,3,0,0,0,15,16,10,14,0,57,5,0,0,0,5,0,7,13,0,37,3,0,0,0,0,8,3,12,0,34
30803,32,25,13,45,394,288,174,183,12,1158,22,6,11,18,240,175,129,143,11,761,12,8,10,16,171,152,104,147,6,627,16,0,3,13,105,106,59,130,3,431,11,9,3,15,71,98,94,172,4,482,4,6,0,9,12,12,19,74,3,138,4,0,10,9,20,19,3,14,7,82,185,351,280,472,1876,1503,840,1158,91,6755,4,15,0,0,3,0,0,0,0,31,13,252,23,3,3,3,0,5,9,322,27,200,82,28,7,6,0,4,10,369,25,146,133,57,7,10,3,7,5,396,25,86,180,125,33,15,3,12,3,487,38,91,205,409,94,45,16,45,11,952,37,38,100,303,241,90,44,55,11,919,33,22,61,181,258,97,50,54,12,784,40,11,32,91,182,117,57,73,7,610,21,3,10,24,106,97,61,53,4,379,7,6,8,10,56,62,44,51,4,251,0,0,0,3,28,41,18,24,0,119
30804,3,0,3,0,24,25,19,20,0,99,3,0,0,3,9,16,13,37,0,78,0,0,4,0,10,7,17,31,0,82,3,0,0,0,6,11,13,35,0,71,6,3,3,0,26,30,53,95,0,221,6,0,0,0,8,8,16,53,0,93,0,0,0,0,3,0,0,7,3,10,33,28,31,48,157,154,162,315,16,943,0,3,0,0,0,0,0,0,0,3,6,26,3,0,0,0,0,0,0,33,3,23,5,0,0,0,0,0,0,33,0,16,11,0,3,0,3,0,0,38,0,5,15,13,0,4,0,0,0,43,3,11,13,22,11,7,0,0,4,71,3,6,10,27,18,4,3,0,0,76,3,4,10,17,12,18,3,3,4,81,4,3,0,16,17,10,6,7,0,64,0,0,0,0,0,4,3,5,0,20,3,0,0,5,0,8,0,5,0,18,0,0,0,0,0,5,3,3,0,16
30805,11,9,11,18,137,114,84,95,9,494,12,9,9,18,110,93,79,116,4,454,15,5,4,6,80,98,109,125,6,461,16,9,10,7,71,99,93,140,6,444,61,3,13,10,108,149,267,505,9,1122,29,9,5,10,44,36,97,399,6,638,0,9,3,3,11,13,4,22,12,70,190,204,170,238,895,833,839,1547,82,4991,0,0,4,0,0,0,0,4,0,16,7,109,7,0,0,0,0,0,4,126,6,89,31,14,6,3,0,4,0,150,15,68,49,23,10,9,0,0,10,175,8,38,72,52,9,9,0,3,6,198,15,40,73,152,56,18,11,5,7,375,13,20,47,119,83,34,16,16,3,355,15,15,34,61,105,56,16,25,3,318,11,0,8,29,65,41,39,41,4,242,12,3,0,16,39,44,23,25,3,152,4,0,0,3,11,19,18,10,0,72,10,0,0,3,7,21,9,15,0,71
30901,24,15,19,37,190,274,149,189,13,918,3,8,3,11,73,157,103,166,6,528,7,3,0,7,26,118,47,135,0,351,6,0,3,0,17,43,27,87,3,190,3,0,0,5,14,30,20,102,3,180,0,0,0,0,4,5,3,30,0,43,0,0,4,8,20,14,14,19,12,92,86,255,344,409,932,1119,575,969,98,4787,0,14,6,0,0,3,0,0,0,21,12,215,17,6,0,0,0,0,13,262,8,230,71,18,10,5,0,4,7,351,8,161,129,38,11,8,3,8,5,368,7,108,177,103,20,7,3,5,10,447,24,77,178,275,80,40,4,21,10,711,30,38,84,246,201,81,26,20,11,739,6,20,45,127,195,136,60,53,6,653,18,13,31,61,125,124,56,32,3,462,6,4,9,27,40,52,26,23,0,194,13,7,4,13,23,39,33,19,0,146,0,0,0,3,11,11,17,21,0,69
30902,7,5,13,37,80,136,79,80,0,443,8,8,5,10,42,61,52,61,0,246,0,3,0,8,23,36,36,56,0,166,0,0,0,0,17,20,11,22,0,80,0,0,0,4,4,13,7,37,0,74,0,3,0,0,3,5,5,16,0,27,3,0,3,5,9,6,0,4,4,36,63,162,172,306,482,546,290,382,22,2428,0,15,3,0,0,0,0,7,0,23,13,175,12,0,0,3,0,3,6,217,5,119,29,16,3,3,0,3,3,185,9,82,83,27,0,5,0,4,3,216,8,56,123,64,10,8,0,14,5,289,14,37,125,192,54,17,6,15,3,463,15,27,64,193,108,28,10,18,0,469,16,18,33,115,113,61,29,13,7,411,10,3,14,50,88,71,19,24,0,281,3,3,3,23,29,28,16,14,0,121,0,0,0,8,20,21,7,17,0,77,5,0,3,3,9,28,6,9,0,57
30903,12,11,12,27,105,156,59,80,9,463,0,3,7,17,37,87,56,53,0,266,0,3,3,8,11,41,43,62,0,170,0,3,0,3,5,26,23,31,4,93,0,0,0,0,10,26,11,34,0,84,0,0,0,3,0,6,0,12,0,26,0,3,3,6,9,15,10,11,5,50,48,153,176,268,535,656,300,447,36,2615,0,5,4,0,0,0,0,4,0,12,4,85,10,3,0,0,0,0,5,110,7,97,31,14,3,3,0,3,0,159,10,64,73,23,8,3,3,0,0,184,4,52,88,63,7,9,8,4,8,236,9,54,88,139,57,17,14,15,8,394,11,27,34,170,147,36,20,27,3,472,10,12,20,80,111,40,22,20,9,329,4,3,11,33,64,31,10,20,0,173,3,3,6,20,16,16,7,12,0,86,4,0,0,4,8,11,7,13,0,45,0,0,3,3,3,9,7,7,0,23
30904,4,5,9,8,20,22,10,19,0,91,0,0,0,4,9,8,4,19,0,46,0,0,0,3,0,9,0,16,0,35,0,0,0,0,4,7,3,9,0,19,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,15,20,57,53,57,103,104,53,123,10,583,3,3,0,0,0,0,0,0,0,9,5,59,3,5,0,0,0,0,0,73,0,38,16,12,3,0,0,4,0,68,3,23,22,7,0,0,3,3,0,58,4,15,29,12,3,3,0,3,0,70,0,9,14,35,14,0,4,4,0,83,3,9,11,25,24,5,4,5,0,91,0,4,3,15,14,15,7,5,0,68,0,0,8,3,15,6,6,4,0,44,0,0,3,0,9,3,3,0,0,19,0,0,0,4,3,12,3,8,0,30,0,0,0,0,3,10,3,8,0,31
30905,3,3,3,17,36,46,16,32,0,151,0,0,0,4,17,29,17,23,0,88,0,0,0,5,9,25,19,23,0,72,3,0,0,3,3,9,12,8,0,33,0,0,0,0,0,12,0,9,0,24,0,0,0,0,0,0,0,8,0,11,0,3,0,0,4,3,0,4,0,21,23,86,57,121,151,199,91,140,8,873,0,4,0,0,0,0,0,0,0,8,3,54,7,4,0,0,0,0,3,69,3,54,19,3,3,0,0,0,0,89,3,34,26,14,3,4,0,0,0,93,6,26,43,25,3,3,0,0,0,118,3,36,44,111,27,10,3,4,3,246,5,24,28,69,52,10,7,5,8,210,3,3,16,25,53,19,4,4,0,126,0,5,6,8,24,15,8,5,0,69,3,0,0,9,7,10,3,3,0,35,0,3,0,0,4,10,3,3,0,22,4,0,0,0,0,6,3,4,0,16
30906,15,5,11,29,138,177,89,92,0,564,8,4,7,8,84,112,74,92,6,390,7,4,9,4,45,68,48,54,0,239,0,3,0,0,19,38,36,51,0,155,4,3,0,0,13,36,37,62,0,157,0,0,0,0,0,6,3,18,0,30,0,0,0,3,7,15,6,9,10,56,77,172,177,247,697,775,448,552,36,3181,0,4,0,0,4,0,0,0,0,15,4,107,8,4,0,0,0,0,3,125,3,86,25,17,0,0,0,6,0,143,9,77,51,16,5,6,3,8,7,180,8,42,72,45,8,4,4,3,3,187,17,37,87,143,49,21,11,10,3,366,9,23,40,122,135,34,11,20,7,395,10,13,16,44,92,34,26,19,3,257,4,7,11,20,59,32,17,25,3,179,6,3,5,7,17,16,20,18,0,84,0,3,3,0,4,14,8,17,0,50,6,0,0,7,10,13,8,11,0,45
